date,start,end,11WD8DRES5X----D
5022020,03:00,04:00,251
5022020,04:00,05:00,251
5022020,05:00,06:00,251
5022020,06:00,07:00,252
5022020,07:00,08:00,252
5022020,08:00,09:00,253
5022020,09:00,10:00,252
5022020,10:00,11:00,253
5022020,11:00,12:00,252
5022020,12:00,13:00,252
5022020,13:00,14:00,252
5022020,14:00,15:00,252
5022020,15:00,16:00,252
5022020,16:00,17:00,253
5022020,17:00,18:00,253
5022020,18:00,19:00,254
5022020,19:00,20:00,255
5022020,20:00,21:00,255
5022020,21:00,22:00,255
5022020,22:00,23:00,254
5022020,23:00,00:00,253
6022020,00:00,01:00,254
6022020,01:00,02:00,254
6022020,02:00,03:00,253
6022020,03:00,04:00,253
6022020,04:00,05:00,253
6022020,05:00,06:00,252
6022020,06:00,07:00,253
6022020,07:00,08:00,252
6022020,08:00,09:00,252
6022020,09:00,10:00,252
6022020,10:00,11:00,251
6022020,11:00,12:00,252
6022020,12:00,13:00,252
6022020,13:00,14:00,252
6022020,14:00,15:00,251
6022020,15:00,16:00,251
6022020,16:00,17:00,251
6022020,17:00,18:00,250
6022020,18:00,19:00,251
6022020,19:00,20:00,252
6022020,20:00,21:00,252
6022020,21:00,22:00,252
6022020,22:00,23:00,251
6022020,23:00,00:00,251
7022020,00:00,01:00,251
7022020,01:00,02:00,251
7022020,02:00,03:00,251
7022020,03:00,04:00,251
7022020,04:00,05:00,252
7022020,05:00,06:00,252
7022020,06:00,07:00,252
7022020,07:00,08:00,252
7022020,08:00,09:00,252
7022020,09:00,10:00,252
7022020,10:00,11:00,251
7022020,11:00,12:00,251
7022020,12:00,13:00,252
7022020,13:00,14:00,251
7022020,14:00,15:00,251
7022020,15:00,16:00,251
7022020,16:00,17:00,251
7022020,17:00,18:00,251
7022020,18:00,19:00,251
7022020,19:00,20:00,251
7022020,20:00,21:00,251
7022020,21:00,22:00,252
7022020,22:00,23:00,252
7022020,23:00,00:00,253
8022020,00:00,01:00,253
8022020,01:00,02:00,253
8022020,02:00,03:00,253
8022020,03:00,04:00,254
8022020,04:00,05:00,254
8022020,05:00,06:00,254
8022020,06:00,07:00,254
8022020,07:00,08:00,254
8022020,08:00,09:00,253
8022020,09:00,10:00,252
8022020,10:00,11:00,233
8022020,11:00,12:00,213
8022020,12:00,13:00,250
8022020,13:00,14:00,251
8022020,14:00,15:00,250
8022020,15:00,16:00,250
8022020,16:00,17:00,251
8022020,17:00,18:00,252
8022020,18:00,19:00,252
8022020,19:00,20:00,253
8022020,20:00,21:00,252
8022020,21:00,22:00,253
8022020,22:00,23:00,253
8022020,23:00,00:00,252
9022020,00:00,01:00,233
9022020,01:00,02:00,163
9022020,02:00,03:00,152
9022020,03:00,04:00,152
9022020,04:00,05:00,152
9022020,05:00,06:00,152
9022020,06:00,07:00,152
9022020,07:00,08:00,152
9022020,08:00,09:00,149
9022020,09:00,10:00,87
9022020,10:00,11:00,87
9022020,11:00,12:00,86
9022020,12:00,13:00,88
9022020,13:00,14:00,88
9022020,14:00,15:00,88
9022020,15:00,16:00,88
9022020,16:00,17:00,88
9022020,17:00,18:00,88
9022020,18:00,19:00,88
9022020,19:00,20:00,93
9022020,20:00,21:00,88
9022020,21:00,22:00,86
9022020,22:00,23:00,86
9022020,23:00,00:00,86
10022020,00:00,01:00,87
10022020,01:00,02:00,87
10022020,02:00,03:00,87
10022020,03:00,04:00,87
10022020,04:00,05:00,87
10022020,05:00,06:00,109
10022020,06:00,07:00,163
10022020,07:00,08:00,198
10022020,08:00,09:00,210
10022020,09:00,10:00,215
10022020,10:00,11:00,232
10022020,11:00,12:00,236
10022020,12:00,13:00,239
10022020,13:00,14:00,235
10022020,14:00,15:00,238
10022020,15:00,16:00,239
10022020,16:00,17:00,238
10022020,17:00,18:00,241
10022020,18:00,19:00,243
10022020,19:00,20:00,242
10022020,20:00,21:00,242
10022020,21:00,22:00,230
10022020,22:00,23:00,211
10022020,23:00,00:00,143
11022020,00:00,01:00,136
11022020,01:00,02:00,137
11022020,02:00,03:00,137
11022020,03:00,04:00,137
11022020,04:00,05:00,136
11022020,05:00,06:00,136
11022020,06:00,07:00,154
11022020,07:00,08:00,241
11022020,08:00,09:00,245
