date,start,end,11WD2NOR20001055
31032020,10:00,11:00,184
31032020,11:00,12:00,158
31032020,12:00,13:00,144
31032020,13:00,14:00,147
31032020,14:00,15:00,149
31032020,15:00,16:00,146
31032020,16:00,17:00,136
31032020,17:00,18:00,136
31032020,18:00,19:00,138
31032020,19:00,20:00,143
31032020,20:00,21:00,154
31032020,21:00,22:00,147
31032020,22:00,23:00,138
31032020,23:00,00:00,132
1042020,00:00,01:00,132
1042020,01:00,02:00,139
1042020,02:00,03:00,137
1042020,03:00,04:00,139
1042020,04:00,05:00,147
1042020,05:00,06:00,165
1042020,06:00,07:00,173
1042020,07:00,08:00,167
1042020,08:00,09:00,148
1042020,09:00,10:00,123
1042020,10:00,11:00,116
1042020,11:00,12:00,101
1042020,12:00,13:00,95
1042020,13:00,14:00,96
1042020,14:00,15:00,82
1042020,15:00,16:00,83
1042020,16:00,17:00,83
1042020,17:00,18:00,83
1042020,18:00,19:00,97
1042020,19:00,20:00,142
1042020,20:00,21:00,153
1042020,21:00,22:00,177
1042020,22:00,23:00,129
1042020,23:00,00:00,115
2042020,00:00,01:00,107
2042020,01:00,02:00,108
2042020,02:00,03:00,104
2042020,03:00,04:00,106
2042020,04:00,05:00,123
2042020,05:00,06:00,139
2042020,06:00,07:00,157
2042020,07:00,08:00,140
2042020,08:00,09:00,160
2042020,09:00,10:00,133
2042020,10:00,11:00,91
2042020,11:00,12:00,78
2042020,12:00,13:00,77
2042020,13:00,14:00,77
2042020,14:00,15:00,76
2042020,15:00,16:00,76
2042020,16:00,17:00,78
2042020,17:00,18:00,78
2042020,18:00,19:00,78
2042020,19:00,20:00,110
2042020,20:00,21:00,112
2042020,21:00,22:00,92
2042020,22:00,23:00,92
2042020,23:00,00:00,91
3042020,00:00,01:00,90
3042020,01:00,02:00,89
3042020,02:00,03:00,85
3042020,03:00,04:00,87
3042020,04:00,05:00,93
3042020,05:00,06:00,116
3042020,06:00,07:00,131
3042020,07:00,08:00,136
3042020,08:00,09:00,136
3042020,09:00,10:00,111
3042020,10:00,11:00,93
3042020,11:00,12:00,81
3042020,12:00,13:00,84
3042020,13:00,14:00,72
3042020,14:00,15:00,63
3042020,15:00,16:00,74
3042020,16:00,17:00,79
3042020,17:00,18:00,84
3042020,18:00,19:00,85
3042020,19:00,20:00,94
3042020,20:00,21:00,171
3042020,21:00,22:00,146
3042020,22:00,23:00,151
3042020,23:00,00:00,95
4042020,00:00,01:00,68
4042020,01:00,02:00,79
4042020,02:00,03:00,78
4042020,03:00,04:00,78
4042020,04:00,05:00,80
4042020,05:00,06:00,96
4042020,06:00,07:00,98
4042020,07:00,08:00,95
4042020,08:00,09:00,78
4042020,09:00,10:00,66
4042020,10:00,11:00,71
4042020,11:00,12:00,62
4042020,12:00,13:00,61
4042020,13:00,14:00,59
4042020,14:00,15:00,64
4042020,15:00,16:00,70
4042020,16:00,17:00,72
4042020,17:00,18:00,71
4042020,18:00,19:00,123
4042020,19:00,20:00,194
4042020,20:00,21:00,274
4042020,21:00,22:00,258
4042020,22:00,23:00,163
4042020,23:00,00:00,133
5042020,00:00,01:00,114
5042020,01:00,02:00,86
5042020,02:00,03:00,77
5042020,03:00,04:00,73
5042020,04:00,05:00,77
5042020,05:00,06:00,88
5042020,06:00,07:00,94
5042020,07:00,08:00,92
5042020,08:00,09:00,77
5042020,09:00,10:00,70
5042020,10:00,11:00,67
5042020,11:00,12:00,56
5042020,12:00,13:00,57
5042020,13:00,14:00,55
5042020,14:00,15:00,68
5042020,15:00,16:00,65
5042020,16:00,17:00,60
5042020,17:00,18:00,59
5042020,18:00,19:00,60
5042020,19:00,20:00,64
5042020,20:00,21:00,73
5042020,21:00,22:00,73
5042020,22:00,23:00,72
5042020,23:00,00:00,69
6042020,00:00,01:00,66
6042020,01:00,02:00,69
6042020,02:00,03:00,71
6042020,03:00,04:00,72
6042020,04:00,05:00,79
6042020,05:00,06:00,101
6042020,06:00,07:00,114
6042020,07:00,08:00,119
6042020,08:00,09:00,108
6042020,09:00,10:00,85
6042020,10:00,11:00,84
6042020,11:00,12:00,89
6042020,12:00,13:00,83
6042020,13:00,14:00,88
6042020,14:00,15:00,76
6042020,15:00,16:00,73
6042020,16:00,17:00,68
6042020,17:00,18:00,74
6042020,18:00,19:00,75
6042020,19:00,20:00,75
6042020,20:00,21:00,90
6042020,21:00,22:00,78
6042020,22:00,23:00,78
6042020,23:00,00:00,83
7042020,00:00,01:00,84
7042020,01:00,02:00,85
7042020,02:00,03:00,85
7042020,03:00,04:00,84
7042020,04:00,05:00,87
7042020,05:00,06:00,113
7042020,06:00,07:00,142
7042020,07:00,08:00,145
7042020,08:00,09:00,143
7042020,09:00,10:00,144
7042020,10:00,11:00,145
7042020,11:00,12:00,112
7042020,12:00,13:00,102
7042020,13:00,14:00,101
7042020,14:00,15:00,89
7042020,15:00,16:00,89
7042020,16:00,17:00,90
7042020,17:00,18:00,80
7042020,18:00,19:00,83
7042020,19:00,20:00,100
7042020,20:00,21:00,100
7042020,21:00,22:00,96
7042020,22:00,23:00,94
7042020,23:00,00:00,85
8042020,00:00,01:00,80
8042020,01:00,02:00,79
8042020,02:00,03:00,80
8042020,03:00,04:00,78
8042020,04:00,05:00,81
8042020,05:00,06:00,109
8042020,06:00,07:00,137
8042020,07:00,08:00,148
8042020,08:00,09:00,150
8042020,09:00,10:00,152
8042020,10:00,11:00,198
8042020,11:00,12:00,171
8042020,12:00,13:00,111
8042020,13:00,14:00,101
8042020,14:00,15:00,104
8042020,15:00,16:00,107
8042020,16:00,17:00,106
8042020,17:00,18:00,106
8042020,18:00,19:00,107
8042020,19:00,20:00,106
8042020,20:00,21:00,106
8042020,21:00,22:00,102
8042020,22:00,23:00,114
8042020,23:00,00:00,100
9042020,00:00,01:00,93
9042020,01:00,02:00,76
9042020,02:00,03:00,78
9042020,03:00,04:00,79
9042020,04:00,05:00,92
9042020,05:00,06:00,116
9042020,06:00,07:00,129
9042020,07:00,08:00,146
9042020,08:00,09:00,125
9042020,09:00,10:00,125
9042020,10:00,11:00,93
9042020,11:00,12:00,75
9042020,12:00,13:00,80
9042020,13:00,14:00,83
9042020,14:00,15:00,85
9042020,15:00,16:00,91
9042020,16:00,17:00,101
9042020,17:00,18:00,108
9042020,18:00,19:00,129
9042020,19:00,20:00,184
9042020,20:00,21:00,250
9042020,21:00,22:00,211
9042020,22:00,23:00,140
9042020,23:00,00:00,91
10042020,00:00,01:00,80
10042020,01:00,02:00,73
10042020,02:00,03:00,79
10042020,03:00,04:00,82
10042020,04:00,05:00,84
10042020,05:00,06:00,109
10042020,06:00,07:00,131
10042020,07:00,08:00,136
10042020,08:00,09:00,126
10042020,09:00,10:00,98
10042020,10:00,11:00,90
10042020,11:00,12:00,90
10042020,12:00,13:00,79
10042020,13:00,14:00,71
10042020,14:00,15:00,79
10042020,15:00,16:00,81
10042020,16:00,17:00,64
10042020,17:00,18:00,55
10042020,18:00,19:00,55
10042020,19:00,20:00,56
10042020,20:00,21:00,57
10042020,21:00,22:00,58
10042020,22:00,23:00,56
10042020,23:00,00:00,54
11042020,00:00,01:00,54
11042020,01:00,02:00,54
11042020,02:00,03:00,53
11042020,03:00,04:00,51
11042020,04:00,05:00,63
11042020,05:00,06:00,90
11042020,06:00,07:00,115
11042020,07:00,08:00,109
11042020,08:00,09:00,99
11042020,09:00,10:00,91
11042020,10:00,11:00,89
11042020,11:00,12:00,63
11042020,12:00,13:00,50
11042020,13:00,14:00,46
11042020,14:00,15:00,45
11042020,15:00,16:00,48
11042020,16:00,17:00,48
11042020,17:00,18:00,48
11042020,18:00,19:00,81
11042020,19:00,20:00,109
11042020,20:00,21:00,112
11042020,21:00,22:00,111
11042020,22:00,23:00,102
11042020,23:00,00:00,98
12042020,00:00,01:00,102
12042020,01:00,02:00,98
12042020,02:00,03:00,97
12042020,03:00,04:00,97
12042020,04:00,05:00,94
12042020,05:00,06:00,101
12042020,06:00,07:00,111
12042020,07:00,08:00,111
12042020,08:00,09:00,111
12042020,09:00,10:00,102
12042020,10:00,11:00,66
12042020,11:00,12:00,43
12042020,12:00,13:00,44
12042020,13:00,14:00,44
12042020,14:00,15:00,44
12042020,15:00,16:00,46
12042020,16:00,17:00,47
12042020,17:00,18:00,74
12042020,18:00,19:00,86
12042020,19:00,20:00,86
12042020,20:00,21:00,85
12042020,21:00,22:00,67
12042020,22:00,23:00,55
12042020,23:00,00:00,57
13042020,00:00,01:00,59
13042020,01:00,02:00,57
13042020,02:00,03:00,57
13042020,03:00,04:00,58
13042020,04:00,05:00,57
13042020,05:00,06:00,55
13042020,06:00,07:00,54
13042020,07:00,08:00,54
13042020,08:00,09:00,54
13042020,09:00,10:00,55
13042020,10:00,11:00,55
13042020,11:00,12:00,55
13042020,12:00,13:00,56
13042020,13:00,14:00,55
13042020,14:00,15:00,51
13042020,15:00,16:00,44
13042020,16:00,17:00,43
13042020,17:00,18:00,43
13042020,18:00,19:00,44
13042020,19:00,20:00,81
13042020,20:00,21:00,116
13042020,21:00,22:00,147
13042020,22:00,23:00,119
13042020,23:00,00:00,116
14042020,00:00,01:00,119
14042020,01:00,02:00,120
14042020,02:00,03:00,122
14042020,03:00,04:00,123
14042020,04:00,05:00,124
14042020,05:00,06:00,139
14042020,06:00,07:00,153
14042020,07:00,08:00,172
14042020,08:00,09:00,184
14042020,09:00,10:00,183
14042020,10:00,11:00,181
14042020,11:00,12:00,181
14042020,12:00,13:00,183
14042020,13:00,14:00,164
14042020,14:00,15:00,133
14042020,15:00,16:00,124
14042020,16:00,17:00,120
14042020,17:00,18:00,124
14042020,18:00,19:00,127
14042020,19:00,20:00,133
14042020,20:00,21:00,99
14042020,21:00,22:00,112
14042020,22:00,23:00,114
14042020,23:00,00:00,96
15042020,00:00,01:00,95
15042020,01:00,02:00,92
15042020,02:00,03:00,90
15042020,03:00,04:00,95
15042020,04:00,05:00,106
15042020,05:00,06:00,100
15042020,06:00,07:00,112
15042020,07:00,08:00,114
15042020,08:00,09:00,106
15042020,09:00,10:00,95
15042020,10:00,11:00,79
15042020,11:00,12:00,64
15042020,12:00,13:00,55
15042020,13:00,14:00,56
15042020,14:00,15:00,60
15042020,15:00,16:00,73
15042020,16:00,17:00,77
15042020,17:00,18:00,84
15042020,18:00,19:00,144
15042020,19:00,20:00,200
15042020,20:00,21:00,220
15042020,21:00,22:00,218
15042020,22:00,23:00,153
15042020,23:00,00:00,73
16042020,00:00,01:00,48
16042020,01:00,02:00,47
16042020,02:00,03:00,47
16042020,03:00,04:00,47
16042020,04:00,05:00,46
16042020,05:00,06:00,71
16042020,06:00,07:00,90
16042020,07:00,08:00,90
16042020,08:00,09:00,90
16042020,09:00,10:00,91
16042020,10:00,11:00,89
16042020,11:00,12:00,89
16042020,12:00,13:00,91
16042020,13:00,14:00,90
16042020,14:00,15:00,89
16042020,15:00,16:00,89
16042020,16:00,17:00,89
16042020,17:00,18:00,90
16042020,18:00,19:00,94
16042020,19:00,20:00,117
16042020,20:00,21:00,209
16042020,21:00,22:00,221
16042020,22:00,23:00,194
16042020,23:00,00:00,127
17042020,00:00,01:00,68
17042020,01:00,02:00,56
17042020,02:00,03:00,54
17042020,03:00,04:00,54
17042020,04:00,05:00,54
17042020,05:00,06:00,53
17042020,06:00,07:00,49
17042020,07:00,08:00,49
17042020,08:00,09:00,54
17042020,09:00,10:00,53
17042020,10:00,11:00,53
17042020,11:00,12:00,52
17042020,12:00,13:00,54
17042020,13:00,14:00,54
17042020,14:00,15:00,54
17042020,15:00,16:00,53
17042020,16:00,17:00,53
17042020,17:00,18:00,54
17042020,18:00,19:00,83
17042020,19:00,20:00,122
17042020,20:00,21:00,133
17042020,21:00,22:00,118
17042020,22:00,23:00,102
17042020,23:00,00:00,74
18042020,00:00,01:00,63
18042020,01:00,02:00,61
18042020,02:00,03:00,63
18042020,03:00,04:00,61
18042020,04:00,05:00,58
18042020,05:00,06:00,58
18042020,06:00,07:00,60
18042020,07:00,08:00,67
18042020,08:00,09:00,65
18042020,09:00,10:00,71
18042020,10:00,11:00,69
18042020,11:00,12:00,69
18042020,12:00,13:00,68
18042020,13:00,14:00,68
18042020,14:00,15:00,68
18042020,15:00,16:00,68
18042020,16:00,17:00,68
18042020,17:00,18:00,68
18042020,18:00,19:00,68
18042020,19:00,20:00,67
18042020,20:00,21:00,66
18042020,21:00,22:00,63
18042020,22:00,23:00,62
18042020,23:00,00:00,59
19042020,00:00,01:00,45
19042020,01:00,02:00,44
19042020,02:00,03:00,43
19042020,03:00,04:00,42
19042020,04:00,05:00,44
19042020,05:00,06:00,46
19042020,06:00,07:00,46
19042020,07:00,08:00,65
19042020,08:00,09:00,14
19042020,09:00,10:00,0
19042020,10:00,11:00,0
19042020,11:00,12:00,0
19042020,12:00,13:00,0
19042020,13:00,14:00,0
19042020,14:00,15:00,0
19042020,15:00,16:00,0
19042020,16:00,17:00,0
19042020,17:00,18:00,0
19042020,18:00,19:00,0
19042020,19:00,20:00,0
19042020,20:00,21:00,0
19042020,21:00,22:00,0
19042020,22:00,23:00,0
19042020,23:00,00:00,0
20042020,00:00,01:00,0
20042020,01:00,02:00,0
20042020,02:00,03:00,0
20042020,03:00,04:00,0
20042020,04:00,05:00,0
20042020,05:00,06:00,0
20042020,06:00,07:00,0
20042020,07:00,08:00,0
20042020,08:00,09:00,0
20042020,09:00,10:00,0
20042020,10:00,11:00,0
20042020,11:00,12:00,0
20042020,12:00,13:00,0
20042020,13:00,14:00,0
20042020,14:00,15:00,0
20042020,15:00,16:00,0
20042020,16:00,17:00,0
20042020,17:00,18:00,0
20042020,18:00,19:00,0
20042020,19:00,20:00,0
20042020,20:00,21:00,0
20042020,21:00,22:00,0
20042020,22:00,23:00,0
20042020,23:00,00:00,0
21042020,00:00,01:00,0
21042020,01:00,02:00,0
21042020,02:00,03:00,0
21042020,03:00,04:00,0
21042020,04:00,05:00,0
21042020,05:00,06:00,0
21042020,06:00,07:00,0
21042020,07:00,08:00,0
21042020,08:00,09:00,0
21042020,09:00,10:00,0
21042020,10:00,11:00,0
21042020,11:00,12:00,0
21042020,12:00,13:00,0
21042020,13:00,14:00,0
21042020,14:00,15:00,0
21042020,15:00,16:00,0
21042020,16:00,17:00,0
21042020,17:00,18:00,0
21042020,18:00,19:00,0
21042020,19:00,20:00,0
21042020,20:00,21:00,0
21042020,21:00,22:00,0
21042020,22:00,23:00,0
21042020,23:00,00:00,0
22042020,00:00,01:00,0
22042020,01:00,02:00,0
22042020,02:00,03:00,0
22042020,03:00,04:00,0
22042020,04:00,05:00,0
22042020,05:00,06:00,0
22042020,06:00,07:00,0
22042020,07:00,08:00,0
22042020,08:00,09:00,0
22042020,09:00,10:00,0
22042020,10:00,11:00,0
22042020,11:00,12:00,0
22042020,12:00,13:00,0
22042020,13:00,14:00,0
22042020,14:00,15:00,0
22042020,15:00,16:00,0
22042020,16:00,17:00,0
22042020,17:00,18:00,0
22042020,18:00,19:00,0
22042020,19:00,20:00,0
22042020,20:00,21:00,0
22042020,21:00,22:00,0
22042020,22:00,23:00,0
22042020,23:00,00:00,0
23042020,00:00,01:00,0
23042020,01:00,02:00,0
23042020,02:00,03:00,0
23042020,03:00,04:00,0
23042020,04:00,05:00,0
23042020,05:00,06:00,0
23042020,06:00,07:00,0
23042020,07:00,08:00,0
23042020,08:00,09:00,0
23042020,09:00,10:00,0
23042020,10:00,11:00,0
23042020,11:00,12:00,0
23042020,12:00,13:00,0
23042020,13:00,14:00,0
23042020,14:00,15:00,0
23042020,15:00,16:00,0
23042020,16:00,17:00,0
23042020,17:00,18:00,0
23042020,18:00,19:00,0
23042020,19:00,20:00,0
23042020,20:00,21:00,0
23042020,21:00,22:00,0
23042020,22:00,23:00,0
23042020,23:00,00:00,5
24042020,00:00,01:00,70
24042020,01:00,02:00,73
24042020,02:00,03:00,79
24042020,03:00,04:00,86
24042020,04:00,05:00,102
24042020,05:00,06:00,127
24042020,06:00,07:00,130
24042020,07:00,08:00,120
24042020,08:00,09:00,119
24042020,09:00,10:00,118
24042020,10:00,11:00,118
24042020,11:00,12:00,118
24042020,12:00,13:00,111
24042020,13:00,14:00,109
24042020,14:00,15:00,109
24042020,15:00,16:00,113
24042020,16:00,17:00,116
24042020,17:00,18:00,116
24042020,18:00,19:00,102
24042020,19:00,20:00,69
24042020,20:00,21:00,69
24042020,21:00,22:00,70
24042020,22:00,23:00,71
24042020,23:00,00:00,71
25042020,00:00,01:00,67
25042020,01:00,02:00,65
25042020,02:00,03:00,66
25042020,03:00,04:00,65
25042020,04:00,05:00,65
25042020,05:00,06:00,88
25042020,06:00,07:00,95
25042020,07:00,08:00,97
25042020,08:00,09:00,97
25042020,09:00,10:00,79
25042020,10:00,11:00,71
25042020,11:00,12:00,69
25042020,12:00,13:00,59
25042020,13:00,14:00,55
25042020,14:00,15:00,55
25042020,15:00,16:00,55
25042020,16:00,17:00,54
25042020,17:00,18:00,54
25042020,18:00,19:00,55
25042020,19:00,20:00,55
25042020,20:00,21:00,49
25042020,21:00,22:00,0
25042020,22:00,23:00,0
25042020,23:00,00:00,0
26042020,00:00,01:00,44
26042020,01:00,02:00,0
26042020,02:00,03:00,0
26042020,03:00,04:00,0
26042020,04:00,05:00,0
26042020,05:00,06:00,0
26042020,06:00,07:00,0
26042020,07:00,08:00,0
26042020,08:00,09:00,0
26042020,09:00,10:00,0
26042020,10:00,11:00,4
26042020,11:00,12:00,72
26042020,12:00,13:00,87
26042020,13:00,14:00,82
26042020,14:00,15:00,78
26042020,15:00,16:00,59
26042020,16:00,17:00,58
26042020,17:00,18:00,57
26042020,18:00,19:00,57
26042020,19:00,20:00,55
26042020,20:00,21:00,56
26042020,21:00,22:00,54
26042020,22:00,23:00,54
26042020,23:00,00:00,53
27042020,00:00,01:00,52
27042020,01:00,02:00,52
27042020,02:00,03:00,53
27042020,03:00,04:00,53
27042020,04:00,05:00,51
27042020,05:00,06:00,53
27042020,06:00,07:00,53
27042020,07:00,08:00,53
27042020,08:00,09:00,53
27042020,09:00,10:00,88
27042020,10:00,11:00,121
27042020,11:00,12:00,122
27042020,12:00,13:00,121
27042020,13:00,14:00,112
27042020,14:00,15:00,105
27042020,15:00,16:00,101
27042020,16:00,17:00,103
27042020,17:00,18:00,107
27042020,18:00,19:00,111
27042020,19:00,20:00,119
27042020,20:00,21:00,145
27042020,21:00,22:00,148
27042020,22:00,23:00,139
27042020,23:00,00:00,88
28042020,00:00,01:00,64
28042020,01:00,02:00,61
28042020,02:00,03:00,62
28042020,03:00,04:00,62
28042020,04:00,05:00,62
28042020,05:00,06:00,63
28042020,06:00,07:00,103
28042020,07:00,08:00,116
28042020,08:00,09:00,127
28042020,09:00,10:00,130
28042020,10:00,11:00,127
28042020,11:00,12:00,125
28042020,12:00,13:00,127
28042020,13:00,14:00,107
28042020,14:00,15:00,106
28042020,15:00,16:00,108
28042020,16:00,17:00,88
28042020,17:00,18:00,82
28042020,18:00,19:00,82
28042020,19:00,20:00,80
28042020,20:00,21:00,81
28042020,21:00,22:00,79
28042020,22:00,23:00,78
28042020,23:00,00:00,58
29042020,00:00,01:00,59
29042020,01:00,02:00,59
29042020,02:00,03:00,58
29042020,03:00,04:00,58
29042020,04:00,05:00,59
29042020,05:00,06:00,66
29042020,06:00,07:00,93
29042020,07:00,08:00,119
29042020,08:00,09:00,170
29042020,09:00,10:00,164
29042020,10:00,11:00,147
29042020,11:00,12:00,143
29042020,12:00,13:00,117
29042020,13:00,14:00,96
29042020,14:00,15:00,65
29042020,15:00,16:00,65
29042020,16:00,17:00,66
29042020,17:00,18:00,67
29042020,18:00,19:00,67
29042020,19:00,20:00,68
29042020,20:00,21:00,68
29042020,21:00,22:00,68
29042020,22:00,23:00,69
29042020,23:00,00:00,69
30042020,00:00,01:00,72
30042020,01:00,02:00,65
30042020,02:00,03:00,63
30042020,03:00,04:00,58
30042020,04:00,05:00,60
30042020,05:00,06:00,54
30042020,06:00,07:00,54
30042020,07:00,08:00,52
30042020,08:00,09:00,52
30042020,09:00,10:00,54
30042020,10:00,11:00,57
30042020,11:00,12:00,53
30042020,12:00,13:00,52
30042020,13:00,14:00,102
30042020,14:00,15:00,124
30042020,15:00,16:00,123
30042020,16:00,17:00,124
30042020,17:00,18:00,124
30042020,18:00,19:00,125
30042020,19:00,20:00,125
30042020,20:00,21:00,124
30042020,21:00,22:00,97
30042020,22:00,23:00,79
30042020,23:00,00:00,73
1052020,00:00,01:00,46
1052020,01:00,02:00,42
1052020,02:00,03:00,42
1052020,03:00,04:00,42
1052020,04:00,05:00,46
1052020,05:00,06:00,46
1052020,06:00,07:00,44
1052020,07:00,08:00,42
1052020,08:00,09:00,42
1052020,09:00,10:00,42
1052020,10:00,11:00,43
1052020,11:00,12:00,43
1052020,12:00,13:00,43
1052020,13:00,14:00,42
1052020,14:00,15:00,42
1052020,15:00,16:00,42
1052020,16:00,17:00,42
1052020,17:00,18:00,42
1052020,18:00,19:00,42
1052020,19:00,20:00,42
1052020,20:00,21:00,42
1052020,21:00,22:00,42
1052020,22:00,23:00,42
1052020,23:00,00:00,41
2052020,00:00,01:00,41
2052020,01:00,02:00,41
2052020,02:00,03:00,41
2052020,03:00,04:00,41
2052020,04:00,05:00,42
2052020,05:00,06:00,41
2052020,06:00,07:00,41
2052020,07:00,08:00,41
2052020,08:00,09:00,42
2052020,09:00,10:00,42
2052020,10:00,11:00,42
2052020,11:00,12:00,43
2052020,12:00,13:00,41
2052020,13:00,14:00,42
2052020,14:00,15:00,42
2052020,15:00,16:00,41
2052020,16:00,17:00,42
2052020,17:00,18:00,41
2052020,18:00,19:00,41
2052020,19:00,20:00,42
2052020,20:00,21:00,42
2052020,21:00,22:00,41
2052020,22:00,23:00,42
2052020,23:00,00:00,43
3052020,00:00,01:00,43
3052020,01:00,02:00,42
3052020,02:00,03:00,42
3052020,03:00,04:00,42
3052020,04:00,05:00,42
3052020,05:00,06:00,42
3052020,06:00,07:00,42
3052020,07:00,08:00,42
3052020,08:00,09:00,43
3052020,09:00,10:00,43
3052020,10:00,11:00,42
3052020,11:00,12:00,42
3052020,12:00,13:00,42
3052020,13:00,14:00,43
3052020,14:00,15:00,38
3052020,15:00,16:00,0
3052020,16:00,17:00,0
3052020,17:00,18:00,0
3052020,18:00,19:00,0
3052020,19:00,20:00,58
3052020,20:00,21:00,55
3052020,21:00,22:00,44
3052020,22:00,23:00,44
3052020,23:00,00:00,44
4052020,00:00,01:00,43
4052020,01:00,02:00,43
4052020,02:00,03:00,43
4052020,03:00,04:00,44
4052020,04:00,05:00,44
4052020,05:00,06:00,43
4052020,06:00,07:00,43
4052020,07:00,08:00,44
4052020,08:00,09:00,44
4052020,09:00,10:00,45
4052020,10:00,11:00,44
4052020,11:00,12:00,44
4052020,12:00,13:00,44
4052020,13:00,14:00,43
4052020,14:00,15:00,43
4052020,15:00,16:00,45
4052020,16:00,17:00,52
4052020,17:00,18:00,53
4052020,18:00,19:00,53
4052020,19:00,20:00,53
4052020,20:00,21:00,52
4052020,21:00,22:00,53
4052020,22:00,23:00,53
4052020,23:00,00:00,52
5052020,00:00,01:00,51
5052020,01:00,02:00,52
5052020,02:00,03:00,52
5052020,03:00,04:00,52
5052020,04:00,05:00,53
5052020,05:00,06:00,53
5052020,06:00,07:00,52
5052020,07:00,08:00,53
5052020,08:00,09:00,103
5052020,09:00,10:00,125
5052020,10:00,11:00,125
5052020,11:00,12:00,125
5052020,12:00,13:00,124
5052020,13:00,14:00,124
5052020,14:00,15:00,125
5052020,15:00,16:00,124
5052020,16:00,17:00,125
5052020,17:00,18:00,100
5052020,18:00,19:00,52
5052020,19:00,20:00,45
5052020,20:00,21:00,42
5052020,21:00,22:00,44
5052020,22:00,23:00,45
5052020,23:00,00:00,45
6052020,00:00,01:00,44
6052020,01:00,02:00,44
6052020,02:00,03:00,45
6052020,03:00,04:00,45
6052020,04:00,05:00,45
6052020,05:00,06:00,45
6052020,06:00,07:00,43
6052020,07:00,08:00,43
6052020,08:00,09:00,43
6052020,09:00,10:00,44
6052020,10:00,11:00,44
6052020,11:00,12:00,48
6052020,12:00,13:00,50
6052020,13:00,14:00,49
6052020,14:00,15:00,49
6052020,15:00,16:00,48
6052020,16:00,17:00,45
6052020,17:00,18:00,46
6052020,18:00,19:00,46
6052020,19:00,20:00,46
6052020,20:00,21:00,47
6052020,21:00,22:00,48
6052020,22:00,23:00,49
6052020,23:00,00:00,48
7052020,00:00,01:00,46
7052020,01:00,02:00,45
7052020,02:00,03:00,46
7052020,03:00,04:00,46
7052020,04:00,05:00,47
7052020,05:00,06:00,46
7052020,06:00,07:00,47
7052020,07:00,08:00,47
7052020,08:00,09:00,46
7052020,09:00,10:00,47
7052020,10:00,11:00,47
7052020,11:00,12:00,46
7052020,12:00,13:00,47
7052020,13:00,14:00,46
7052020,14:00,15:00,50
7052020,15:00,16:00,58
7052020,16:00,17:00,58
7052020,17:00,18:00,57
7052020,18:00,19:00,108
7052020,19:00,20:00,136
7052020,20:00,21:00,134
7052020,21:00,22:00,135
7052020,22:00,23:00,135
7052020,23:00,00:00,112
8052020,00:00,01:00,58
8052020,01:00,02:00,45
8052020,02:00,03:00,44
8052020,03:00,04:00,45
8052020,04:00,05:00,45
8052020,05:00,06:00,45
8052020,06:00,07:00,45
8052020,07:00,08:00,45
8052020,08:00,09:00,46
8052020,09:00,10:00,46
8052020,10:00,11:00,46
8052020,11:00,12:00,47
8052020,12:00,13:00,47
8052020,13:00,14:00,48
8052020,14:00,15:00,50
8052020,15:00,16:00,56
8052020,16:00,17:00,57
8052020,17:00,18:00,59
8052020,18:00,19:00,60
8052020,19:00,20:00,58
8052020,20:00,21:00,58
8052020,21:00,22:00,57
8052020,22:00,23:00,56
8052020,23:00,00:00,54
9052020,00:00,01:00,53
9052020,01:00,02:00,54
9052020,02:00,03:00,51
9052020,03:00,04:00,45
9052020,04:00,05:00,44
9052020,05:00,06:00,45
9052020,06:00,07:00,45
9052020,07:00,08:00,46
9052020,08:00,09:00,46
9052020,09:00,10:00,46
9052020,10:00,11:00,46
9052020,11:00,12:00,46
9052020,12:00,13:00,51
9052020,13:00,14:00,51
9052020,14:00,15:00,50
9052020,15:00,16:00,49
9052020,16:00,17:00,52
9052020,17:00,18:00,125
9052020,18:00,19:00,136
9052020,19:00,20:00,135
9052020,20:00,21:00,135
9052020,21:00,22:00,136
9052020,22:00,23:00,138
9052020,23:00,00:00,108
10052020,00:00,01:00,57
10052020,01:00,02:00,59
10052020,02:00,03:00,60
10052020,03:00,04:00,60
10052020,04:00,05:00,56
10052020,05:00,06:00,52
10052020,06:00,07:00,52
10052020,07:00,08:00,52
10052020,08:00,09:00,52
10052020,09:00,10:00,53
10052020,10:00,11:00,52
10052020,11:00,12:00,48
10052020,12:00,13:00,48
10052020,13:00,14:00,48
10052020,14:00,15:00,53
10052020,15:00,16:00,52
10052020,16:00,17:00,51
10052020,17:00,18:00,52
10052020,18:00,19:00,52
10052020,19:00,20:00,52
10052020,20:00,21:00,52
10052020,21:00,22:00,52
10052020,22:00,23:00,50
10052020,23:00,00:00,49
11052020,00:00,01:00,53
11052020,01:00,02:00,53
11052020,02:00,03:00,55
11052020,03:00,04:00,53
11052020,04:00,05:00,54
11052020,05:00,06:00,116
11052020,06:00,07:00,121
11052020,07:00,08:00,124
11052020,08:00,09:00,128
11052020,09:00,10:00,129
11052020,10:00,11:00,105
11052020,11:00,12:00,56
11052020,12:00,13:00,53
11052020,13:00,14:00,56
11052020,14:00,15:00,56
11052020,15:00,16:00,56
11052020,16:00,17:00,56
11052020,17:00,18:00,53
11052020,18:00,19:00,54
11052020,19:00,20:00,47
11052020,20:00,21:00,47
11052020,21:00,22:00,47
11052020,22:00,23:00,45
11052020,23:00,00:00,44
