date,start,end,11WD7OPLA1G--318,11WD7BOLA5GDTN2T,11WD7BOLA5GGTN2E
11012020,05:00,06:00,252.0,,
11012020,06:00,07:00,243.0,,
11012020,07:00,08:00,250.0,,
11012020,08:00,09:00,261.0,,
11012020,09:00,10:00,302.0,,
11012020,10:00,11:00,244.0,,
11012020,11:00,12:00,198.0,,
11012020,12:00,13:00,236.0,,
11012020,13:00,14:00,170.0,,
11012020,14:00,15:00,287.0,,
11012020,15:00,16:00,287.0,,
11012020,16:00,17:00,272.0,,
11012020,17:00,18:00,239.0,,
11012020,18:00,19:00,258.0,,
11012020,19:00,20:00,230.0,,
11012020,20:00,21:00,301.0,,
11012020,21:00,22:00,304.0,,
11012020,22:00,23:00,318.0,,
11012020,23:00,00:00,299.0,,
12012020,00:00,01:00,154.0,,
12012020,01:00,02:00,173.0,,
12012020,02:00,03:00,165.0,,
12012020,03:00,04:00,211.0,,
12012020,04:00,05:00,172.0,,
12012020,05:00,06:00,202.0,,
12012020,06:00,07:00,236.0,,
12012020,07:00,08:00,268.0,,
12012020,08:00,09:00,254.0,,
12012020,09:00,10:00,280.0,,
12012020,10:00,11:00,282.0,,
12012020,11:00,12:00,268.0,,
12012020,12:00,13:00,256.0,,
12012020,13:00,14:00,286.0,,
12012020,14:00,15:00,245.0,,
12012020,15:00,16:00,178.0,,
12012020,16:00,17:00,208.0,,
12012020,17:00,18:00,197.0,,
12012020,18:00,19:00,256.0,,
12012020,19:00,20:00,304.0,,
12012020,20:00,21:00,189.0,,
12012020,21:00,22:00,185.0,,
12012020,22:00,23:00,159.0,,
12012020,23:00,00:00,234.0,,
13012020,00:00,01:00,148.0,,
13012020,01:00,02:00,314.0,,
13012020,02:00,03:00,133.0,,
13012020,03:00,04:00,197.0,,
13012020,04:00,05:00,148.0,,
13012020,05:00,06:00,185.0,,
13012020,06:00,07:00,307.0,,
13012020,07:00,08:00,290.0,,
13012020,08:00,09:00,284.0,,
13012020,09:00,10:00,280.0,,
13012020,10:00,11:00,278.0,,
13012020,11:00,12:00,277.0,,
13012020,12:00,13:00,286.0,,
13012020,13:00,14:00,283.0,,
13012020,14:00,15:00,282.0,,
13012020,15:00,16:00,284.0,,
13012020,16:00,17:00,281.0,,
13012020,17:00,18:00,278.0,,
13012020,18:00,19:00,240.0,,
13012020,19:00,20:00,253.0,,
13012020,20:00,21:00,157.0,,
13012020,21:00,22:00,191.0,,
13012020,22:00,23:00,298.0,,
13012020,23:00,00:00,282.0,,
14012020,00:00,01:00,225.0,,
14012020,01:00,02:00,264.0,,
14012020,02:00,03:00,93.0,,
14012020,03:00,04:00,100.0,,
14012020,04:00,05:00,189.0,,
14012020,05:00,06:00,251.0,,
14012020,06:00,07:00,174.0,,
14012020,07:00,08:00,281.0,,
14012020,08:00,09:00,263.0,,
14012020,09:00,10:00,199.0,,
14012020,10:00,11:00,227.0,,
14012020,11:00,12:00,166.0,,
14012020,12:00,13:00,138.0,,
14012020,13:00,14:00,212.0,,
14012020,14:00,15:00,267.0,,
14012020,15:00,16:00,233.0,,
14012020,16:00,17:00,244.0,,
14012020,17:00,18:00,249.0,,
14012020,18:00,19:00,283.0,,
14012020,19:00,20:00,299.0,,
14012020,20:00,21:00,240.0,,
14012020,21:00,22:00,234.0,,
14012020,22:00,23:00,204.0,,
14012020,23:00,00:00,114.0,,
15012020,00:00,01:00,113.0,,
15012020,01:00,02:00,292.0,,
15012020,02:00,03:00,113.0,,
15012020,03:00,04:00,236.0,,
15012020,04:00,05:00,223.0,,
15012020,05:00,06:00,164.0,,
15012020,06:00,07:00,321.0,,
15012020,07:00,08:00,318.0,,
15012020,08:00,09:00,305.0,,
15012020,09:00,10:00,300.0,,
15012020,10:00,11:00,246.0,,
15012020,11:00,12:00,299.0,,
15012020,12:00,13:00,262.0,,
15012020,13:00,14:00,227.0,,
15012020,14:00,15:00,294.0,,
15012020,15:00,16:00,295.0,,
15012020,16:00,17:00,298.0,,
15012020,17:00,18:00,298.0,,
15012020,18:00,19:00,279.0,,
15012020,19:00,20:00,266.0,,
15012020,20:00,21:00,310.0,,
15012020,21:00,22:00,168.0,,
15012020,22:00,23:00,349.0,,
15012020,23:00,00:00,357.0,,
16012020,00:00,01:00,359.0,12.0,12.0
16012020,01:00,02:00,342.0,31.0,31.0
16012020,02:00,03:00,338.0,30.5,30.5
16012020,03:00,04:00,342.0,30.5,30.5
16012020,04:00,05:00,349.0,30.5,30.5
16012020,05:00,06:00,345.0,71.0,71.0
16012020,06:00,07:00,311.0,133.0,133.0
16012020,07:00,08:00,280.0,0.0,0.0
16012020,08:00,09:00,269.0,135.5,135.5
16012020,09:00,10:00,276.0,135.5,135.5
16012020,10:00,11:00,284.0,133.5,133.5
16012020,11:00,12:00,290.0,133.0,133.0
16012020,12:00,13:00,212.0,132.5,132.5
16012020,13:00,14:00,266.0,132.5,132.5
16012020,14:00,15:00,281.0,132.0,132.0
16012020,15:00,16:00,281.0,0.0,0.0
16012020,16:00,17:00,279.0,132.5,132.5
16012020,17:00,18:00,280.0,132.5,132.5
16012020,18:00,19:00,268.0,133.0,133.0
16012020,19:00,20:00,277.0,133.0,133.0
16012020,20:00,21:00,264.0,133.0,133.0
16012020,21:00,22:00,217.0,133.0,133.0
16012020,22:00,23:00,294.0,133.0,133.0
16012020,23:00,00:00,243.0,131.5,131.5
17012020,00:00,01:00,123.0,95.5,95.5
17012020,01:00,02:00,154.0,75.0,75.0
17012020,02:00,03:00,173.0,0.0,0.0
17012020,03:00,04:00,259.0,106.5,106.5
17012020,04:00,05:00,211.0,108.5,108.5
17012020,05:00,06:00,283.0,128.5,128.5
17012020,06:00,07:00,260.0,128.0,128.0
17012020,07:00,08:00,286.0,131.0,131.0
17012020,08:00,09:00,266.0,130.5,130.5
17012020,09:00,10:00,261.0,130.5,130.5
17012020,10:00,11:00,231.0,130.0,130.0
17012020,11:00,12:00,272.0,131.0,131.0
17012020,12:00,13:00,236.0,129.5,129.5
17012020,13:00,14:00,274.0,131.0,131.0
17012020,14:00,15:00,274.0,131.0,131.0
17012020,15:00,16:00,275.0,131.0,131.0
17012020,16:00,17:00,273.0,131.0,131.0
17012020,17:00,18:00,277.0,131.0,131.0
17012020,18:00,19:00,274.0,131.0,131.0
17012020,19:00,20:00,259.0,130.5,130.5
17012020,20:00,21:00,203.0,127.5,127.5
17012020,21:00,22:00,132.0,80.5,80.5
17012020,22:00,23:00,176.0,0.0,0.0
17012020,23:00,00:00,220.0,103.0,103.0
18012020,00:00,01:00,145.0,93.5,93.5
18012020,01:00,02:00,323.0,89.0,89.0
18012020,02:00,03:00,234.0,75.0,75.0
18012020,03:00,04:00,184.0,81.0,81.0
18012020,04:00,05:00,327.0,129.0,129.0
18012020,05:00,06:00,240.0,96.0,96.0
18012020,06:00,07:00,172.0,109.0,109.0
18012020,07:00,08:00,318.0,132.0,132.0
18012020,08:00,09:00,308.0,131.5,131.5
18012020,09:00,10:00,301.0,132.5,132.5
18012020,10:00,11:00,303.0,132.0,132.0
18012020,11:00,12:00,281.0,129.0,129.0
18012020,12:00,13:00,293.0,132.0,132.0
18012020,13:00,14:00,297.0,132.5,132.5
18012020,14:00,15:00,278.0,128.5,128.5
18012020,15:00,16:00,286.0,130.0,130.0
18012020,16:00,17:00,299.0,131.5,131.5
18012020,17:00,18:00,0.0,0.0,0.0
18012020,18:00,19:00,281.0,130.0,130.0
18012020,19:00,20:00,268.0,128.5,128.5
18012020,20:00,21:00,302.0,132.0,132.0
18012020,21:00,22:00,290.0,128.0,128.0
18012020,22:00,23:00,319.0,132.5,132.5
18012020,23:00,00:00,319.0,130.0,130.0
19012020,00:00,01:00,338.0,134.0,134.0
19012020,01:00,02:00,304.0,134.5,134.5
19012020,02:00,03:00,348.0,134.5,134.5
19012020,03:00,04:00,349.0,135.0,135.0
19012020,04:00,05:00,331.0,135.0,135.0
19012020,05:00,06:00,306.0,0.0,0.0
19012020,06:00,07:00,336.0,134.5,134.5
19012020,07:00,08:00,337.0,134.5,134.5
19012020,08:00,09:00,318.0,134.5,134.5
19012020,09:00,10:00,331.0,134.5,134.5
19012020,10:00,11:00,329.0,135.0,135.0
19012020,11:00,12:00,321.0,134.0,134.0
19012020,12:00,13:00,315.0,134.0,134.0
19012020,13:00,14:00,317.0,133.5,133.5
19012020,14:00,15:00,322.0,133.0,133.0
19012020,15:00,16:00,322.0,133.0,133.0
19012020,16:00,17:00,314.0,132.5,132.5
19012020,17:00,18:00,311.0,132.5,132.5
19012020,18:00,19:00,314.0,132.5,132.5
19012020,19:00,20:00,313.0,133.0,133.0
19012020,20:00,21:00,314.0,133.0,133.0
19012020,21:00,22:00,316.0,133.5,133.5
19012020,22:00,23:00,320.0,134.0,134.0
19012020,23:00,00:00,309.0,134.0,134.0
20012020,00:00,01:00,354.0,134.5,134.5
20012020,01:00,02:00,357.0,134.5,134.5
20012020,02:00,03:00,359.0,135.0,135.0
20012020,03:00,04:00,360.0,136.0,136.0
20012020,04:00,05:00,353.0,134.5,134.5
20012020,05:00,06:00,343.0,135.0,135.0
20012020,06:00,07:00,319.0,136.0,136.0
20012020,07:00,08:00,293.0,0.0,0.0
20012020,08:00,09:00,288.0,136.5,136.5
20012020,09:00,10:00,284.0,137.0,137.0
20012020,10:00,11:00,277.0,136.0,136.0
20012020,11:00,12:00,283.0,136.0,136.0
20012020,12:00,13:00,277.0,121.0,121.0
20012020,13:00,14:00,292.0,135.5,135.5
20012020,14:00,15:00,286.0,135.5,135.5
20012020,15:00,16:00,295.0,135.5,135.5
20012020,16:00,17:00,293.0,135.5,135.5
20012020,17:00,18:00,279.0,135.0,135.0
20012020,18:00,19:00,277.0,113.0,113.0
20012020,19:00,20:00,284.0,91.0,91.0
20012020,20:00,21:00,290.0,91.0,91.0
20012020,21:00,22:00,290.0,89.5,89.5
20012020,22:00,23:00,267.0,68.0,68.0
20012020,23:00,00:00,312.0,71.5,71.5
21012020,00:00,01:00,235.0,106.5,106.5
21012020,01:00,02:00,239.0,102.5,102.5
21012020,02:00,03:00,241.0,97.5,97.5
21012020,03:00,04:00,249.0,97.5,97.5
21012020,04:00,05:00,248.0,102.5,102.5
21012020,05:00,06:00,246.0,107.0,107.0
21012020,06:00,07:00,309.0,109.0,109.0
21012020,07:00,08:00,291.0,133.5,133.5
21012020,08:00,09:00,290.0,134.0,134.0
21012020,09:00,10:00,291.0,134.0,134.0
21012020,10:00,11:00,292.0,134.0,134.0
21012020,11:00,12:00,292.0,133.5,133.5
21012020,12:00,13:00,293.0,133.0,133.0
21012020,13:00,14:00,295.0,0.0,0.0
21012020,14:00,15:00,295.0,132.5,132.5
21012020,15:00,16:00,294.0,132.0,132.0
21012020,16:00,17:00,287.0,129.5,129.5
21012020,17:00,18:00,286.0,0.0,0.0
21012020,18:00,19:00,288.0,107.0,107.0
21012020,19:00,20:00,290.0,103.5,103.5
21012020,20:00,21:00,294.0,75.0,75.0
21012020,21:00,22:00,300.0,74.5,74.5
21012020,22:00,23:00,305.0,70.0,70.0
21012020,23:00,00:00,292.0,69.5,69.5
22012020,00:00,01:00,316.0,61.5,61.5
22012020,01:00,02:00,319.0,61.5,61.5
22012020,02:00,03:00,329.0,62.0,62.0
22012020,03:00,04:00,331.0,61.5,61.5
22012020,04:00,05:00,325.0,61.5,61.5
22012020,05:00,06:00,319.0,0.0,0.0
22012020,06:00,07:00,302.0,73.5,73.5
22012020,07:00,08:00,293.0,130.0,130.0
22012020,08:00,09:00,283.0,130.5,130.5
22012020,09:00,10:00,277.0,130.5,130.5
22012020,10:00,11:00,281.0,130.5,130.5
22012020,11:00,12:00,279.0,131.0,131.0
22012020,12:00,13:00,281.0,132.0,132.0
22012020,13:00,14:00,288.0,132.5,132.5
22012020,14:00,15:00,288.0,132.0,132.0
22012020,15:00,16:00,287.0,132.0,132.0
22012020,16:00,17:00,287.0,133.0,133.0
22012020,17:00,18:00,285.0,133.5,133.5
22012020,18:00,19:00,285.0,133.5,133.5
22012020,19:00,20:00,287.0,133.5,133.5
22012020,20:00,21:00,294.0,133.5,133.5
22012020,21:00,22:00,300.0,133.5,133.5
22012020,22:00,23:00,307.0,133.5,133.5
22012020,23:00,00:00,312.0,131.5,131.5
23012020,00:00,01:00,238.0,107.5,107.5
23012020,01:00,02:00,242.0,107.5,107.5
23012020,02:00,03:00,251.0,107.5,107.5
23012020,03:00,04:00,253.0,107.5,107.5
23012020,04:00,05:00,252.0,107.5,107.5
23012020,05:00,06:00,250.0,109.0,109.0
23012020,06:00,07:00,312.0,132.0,132.0
23012020,07:00,08:00,289.0,133.0,133.0
23012020,08:00,09:00,284.0,133.0,133.0
23012020,09:00,10:00,283.0,133.0,133.0
23012020,10:00,11:00,280.0,133.0,133.0
23012020,11:00,12:00,280.0,133.0,133.0
23012020,12:00,13:00,279.0,133.0,133.0
23012020,13:00,14:00,280.0,133.0,133.0
23012020,14:00,15:00,284.0,133.0,133.0
23012020,15:00,16:00,287.0,133.0,133.0
23012020,16:00,17:00,289.0,132.5,132.5
23012020,17:00,18:00,280.0,133.0,133.0
23012020,18:00,19:00,281.0,133.0,133.0
23012020,19:00,20:00,283.0,133.0,133.0
23012020,20:00,21:00,285.0,133.5,133.5
23012020,21:00,22:00,290.0,133.5,133.5
23012020,22:00,23:00,298.0,133.5,133.5
23012020,23:00,00:00,306.0,131.5,131.5
24012020,00:00,01:00,264.0,109.5,109.5
24012020,01:00,02:00,273.0,109.5,109.5
24012020,02:00,03:00,242.0,109.0,109.0
24012020,03:00,04:00,268.0,109.5,109.5
24012020,04:00,05:00,277.0,0.0,0.0
24012020,05:00,06:00,269.0,110.5,110.5
24012020,06:00,07:00,290.0,126.5,126.5
24012020,07:00,08:00,275.0,131.5,131.5
24012020,08:00,09:00,276.0,131.5,131.5
24012020,09:00,10:00,274.0,131.5,131.5
24012020,10:00,11:00,271.0,132.0,132.0
24012020,11:00,12:00,271.0,132.0,132.0
24012020,12:00,13:00,266.0,133.0,133.0
24012020,13:00,14:00,268.0,133.5,133.5
24012020,14:00,15:00,266.0,133.5,133.5
24012020,15:00,16:00,268.0,133.5,133.5
24012020,16:00,17:00,267.0,133.5,133.5
24012020,17:00,18:00,264.0,133.5,133.5
24012020,18:00,19:00,268.0,133.5,133.5
24012020,19:00,20:00,271.0,133.5,133.5
24012020,20:00,21:00,279.0,133.5,133.5
24012020,21:00,22:00,288.0,134.0,134.0
24012020,22:00,23:00,296.0,130.0,130.0
24012020,23:00,00:00,311.0,121.0,121.0
25012020,00:00,01:00,314.0,130.5,130.5
25012020,01:00,02:00,232.0,103.5,103.5
25012020,02:00,03:00,241.0,103.5,103.5
25012020,03:00,04:00,246.0,103.5,103.5
25012020,04:00,05:00,250.0,103.5,103.5
25012020,05:00,06:00,246.0,103.5,103.5
25012020,06:00,07:00,247.0,106.5,106.5
25012020,07:00,08:00,319.0,132.5,132.5
25012020,08:00,09:00,303.0,133.0,133.0
25012020,09:00,10:00,288.0,133.5,133.5
25012020,10:00,11:00,274.0,133.5,133.5
25012020,11:00,12:00,273.0,133.5,133.5
25012020,12:00,13:00,276.0,133.0,133.0
25012020,13:00,14:00,280.0,133.0,133.0
25012020,14:00,15:00,282.0,132.5,132.5
25012020,15:00,16:00,281.0,132.5,132.5
25012020,16:00,17:00,280.0,132.5,132.5
25012020,17:00,18:00,279.0,132.5,132.5
25012020,18:00,19:00,290.0,132.0,132.0
25012020,19:00,20:00,291.0,131.5,131.5
25012020,20:00,21:00,296.0,132.0,132.0
25012020,21:00,22:00,301.0,131.5,131.5
25012020,22:00,23:00,306.0,132.0,132.0
25012020,23:00,00:00,308.0,129.0,129.0
26012020,00:00,01:00,,0.0,0.0
26012020,01:00,02:00,,100.0,100.0
26012020,02:00,03:00,,102.0,102.0
26012020,03:00,04:00,,102.0,102.0
26012020,04:00,05:00,,102.0,102.0
26012020,05:00,06:00,,102.0,102.0
26012020,06:00,07:00,,102.0,102.0
26012020,07:00,08:00,,104.5,104.5
26012020,08:00,09:00,,131.5,131.5
26012020,09:00,10:00,,132.5,132.5
26012020,10:00,11:00,,132.0,132.0
26012020,11:00,12:00,,132.0,132.0
26012020,12:00,13:00,,128.5,128.5
26012020,13:00,14:00,,0.0,0.0
26012020,14:00,15:00,,102.0,102.0
26012020,15:00,16:00,,130.0,130.0
26012020,16:00,17:00,,130.5,130.5
26012020,17:00,18:00,,130.0,130.0
26012020,18:00,19:00,,114.0,114.0
26012020,19:00,20:00,,113.0,113.0
26012020,20:00,21:00,,97.5,97.5
26012020,21:00,22:00,,94.5,94.5
26012020,22:00,23:00,,96.5,96.5
26012020,23:00,00:00,,121.5,121.5
27012020,00:00,01:00,,122.0,122.0
27012020,01:00,02:00,,121.5,121.5
27012020,02:00,03:00,,104.0,104.0
27012020,03:00,04:00,,77.5,77.5
27012020,04:00,05:00,,107.5,107.5
27012020,05:00,06:00,,119.5,119.5
27012020,06:00,07:00,,119.0,119.0
27012020,07:00,08:00,,120.0,120.0
27012020,08:00,09:00,,119.5,119.5
27012020,09:00,10:00,,119.5,119.5
27012020,10:00,11:00,,90.0,90.0
27012020,11:00,12:00,,120.0,120.0
27012020,12:00,13:00,,119.0,119.0
27012020,13:00,14:00,,118.0,118.0
27012020,14:00,15:00,,118.0,118.0
27012020,15:00,16:00,,118.5,118.5
27012020,16:00,17:00,,118.5,118.5
27012020,17:00,18:00,,118.5,118.5
27012020,18:00,19:00,,120.0,120.0
27012020,19:00,20:00,,120.0,120.0
27012020,20:00,21:00,,122.0,122.0
27012020,21:00,22:00,,122.5,122.5
27012020,22:00,23:00,,122.5,122.5
27012020,23:00,00:00,,119.5,119.5
