date,start,end,11WD8TIEF5G-GUDI,11WD8TIEF5C----9
3042018,05:00,06:00,,139
3042018,06:00,07:00,,146
3042018,07:00,08:00,,148
3042018,08:00,09:00,,148
3042018,09:00,10:00,,146
3042018,10:00,11:00,,152
3042018,11:00,12:00,,162
3042018,12:00,13:00,,162
3042018,13:00,14:00,,163
3042018,14:00,15:00,,165
3042018,15:00,16:00,,163
3042018,16:00,17:00,,162
3042018,17:00,18:00,,161
3042018,18:00,19:00,,158
3042018,19:00,20:00,,156
3042018,20:00,21:00,,154
3042018,21:00,22:00,,119
3042018,22:00,23:00,,81
3042018,23:00,00:00,,71
4042018,00:00,01:00,,70
4042018,01:00,02:00,,71
4042018,02:00,03:00,,71
4042018,03:00,04:00,,71
4042018,04:00,05:00,,90
4042018,05:00,06:00,,118
4042018,06:00,07:00,,136
4042018,07:00,08:00,,136
4042018,08:00,09:00,,157
4042018,09:00,10:00,,160
4042018,10:00,11:00,,167
4042018,11:00,12:00,,166
4042018,12:00,13:00,,165
4042018,13:00,14:00,,166
4042018,14:00,15:00,,164
4042018,15:00,16:00,,162
4042018,16:00,17:00,,164
4042018,17:00,18:00,,164
4042018,18:00,19:00,,156
4042018,19:00,20:00,,153
4042018,20:00,21:00,,149
4042018,21:00,22:00,,118
4042018,22:00,23:00,,86
4042018,23:00,00:00,,73
5042018,00:00,01:00,,74
5042018,01:00,02:00,,76
5042018,02:00,03:00,,76
5042018,03:00,04:00,,81
5042018,04:00,05:00,,95
5042018,05:00,06:00,,110
5042018,06:00,07:00,,121
5042018,07:00,08:00,,124
5042018,08:00,09:00,,114
5042018,09:00,10:00,,120
5042018,10:00,11:00,,96
5042018,11:00,12:00,,94
5042018,12:00,13:00,,99
5042018,13:00,14:00,,111
5042018,14:00,15:00,,118
5042018,15:00,16:00,,133
5042018,16:00,17:00,,142
5042018,17:00,18:00,,145
5042018,18:00,19:00,,147
5042018,19:00,20:00,,149
5042018,20:00,21:00,,150
5042018,21:00,22:00,,146
5042018,22:00,23:00,,134
5042018,23:00,00:00,,115
6042018,00:00,01:00,,116
6042018,01:00,02:00,,114
6042018,02:00,03:00,,122
6042018,03:00,04:00,,126
6042018,04:00,05:00,,139
6042018,05:00,06:00,,146
6042018,06:00,07:00,,147
6042018,07:00,08:00,,148
6042018,08:00,09:00,,159
6042018,09:00,10:00,,145
6042018,10:00,11:00,,127
6042018,11:00,12:00,,130
6042018,12:00,13:00,,129
6042018,13:00,14:00,,130
6042018,14:00,15:00,,110
6042018,15:00,16:00,,79
6042018,16:00,17:00,,77
6042018,17:00,18:00,,115
6042018,18:00,19:00,,141
6042018,19:00,20:00,,135
6042018,20:00,21:00,,107
6042018,21:00,22:00,,104
6042018,22:00,23:00,,98
6042018,23:00,00:00,,90
7042018,00:00,01:00,,86
7042018,01:00,02:00,,85
7042018,02:00,03:00,,83
7042018,03:00,04:00,,90
7042018,04:00,05:00,,131
7042018,05:00,06:00,,150
7042018,06:00,07:00,,133
7042018,07:00,08:00,,121
7042018,08:00,09:00,,111
7042018,09:00,10:00,,89
7042018,10:00,11:00,,70
7042018,11:00,12:00,,75
7042018,12:00,13:00,,64
7042018,13:00,14:00,,64
7042018,14:00,15:00,,66
7042018,15:00,16:00,,66
7042018,16:00,17:00,,65
7042018,17:00,18:00,,64
7042018,18:00,19:00,,71
7042018,19:00,20:00,,77
7042018,20:00,21:00,,62
7042018,21:00,22:00,,59
7042018,22:00,23:00,,58
7042018,23:00,00:00,,59
8042018,00:00,01:00,,59
8042018,01:00,02:00,,60
8042018,02:00,03:00,,59
8042018,03:00,04:00,,59
8042018,04:00,05:00,,76
8042018,05:00,06:00,,79
8042018,06:00,07:00,,79
8042018,07:00,08:00,,70
8042018,08:00,09:00,,64
8042018,09:00,10:00,,63
8042018,10:00,11:00,,66
8042018,11:00,12:00,,68
8042018,12:00,13:00,,71
8042018,13:00,14:00,,73
8042018,14:00,15:00,,67
8042018,15:00,16:00,,70
8042018,16:00,17:00,,68
8042018,17:00,18:00,,68
8042018,18:00,19:00,,117
8042018,19:00,20:00,,167
8042018,20:00,21:00,,101
8042018,21:00,22:00,,91
8042018,22:00,23:00,,68
8042018,23:00,00:00,,69
9042018,00:00,01:00,,70
9042018,01:00,02:00,,69
9042018,02:00,03:00,,68
9042018,03:00,04:00,,67
9042018,04:00,05:00,,96
9042018,05:00,06:00,,158
9042018,06:00,07:00,,166
9042018,07:00,08:00,,170
9042018,08:00,09:00,,174
9042018,09:00,10:00,,172
9042018,10:00,11:00,,173
9042018,11:00,12:00,,175
9042018,12:00,13:00,,165
9042018,13:00,14:00,,146
9042018,14:00,15:00,,163
9042018,15:00,16:00,,179
9042018,16:00,17:00,,180
9042018,17:00,18:00,,178
9042018,18:00,19:00,,176
9042018,19:00,20:00,,170
9042018,20:00,21:00,,173
9042018,21:00,22:00,,148
9042018,22:00,23:00,,74
9042018,23:00,00:00,,64
10042018,00:00,01:00,,66
10042018,01:00,02:00,,66
10042018,02:00,03:00,,65
10042018,03:00,04:00,,64
10042018,04:00,05:00,,66
10042018,05:00,06:00,,100
10042018,06:00,07:00,,159
10042018,07:00,08:00,,168
10042018,08:00,09:00,,160
10042018,09:00,10:00,,97
10042018,10:00,11:00,,99
10042018,11:00,12:00,,110
10042018,12:00,13:00,,132
10042018,13:00,14:00,,138
10042018,14:00,15:00,,125
10042018,15:00,16:00,,125
10042018,16:00,17:00,,121
10042018,17:00,18:00,,138
10042018,18:00,19:00,,141
10042018,19:00,20:00,,104
10042018,20:00,21:00,,82
10042018,21:00,22:00,,76
10042018,22:00,23:00,,64
10042018,23:00,00:00,,61
11042018,00:00,01:00,,61
11042018,01:00,02:00,,60
11042018,02:00,03:00,,61
11042018,03:00,04:00,,70
11042018,04:00,05:00,,89
11042018,05:00,06:00,,130
11042018,06:00,07:00,,156
11042018,07:00,08:00,,168
11042018,08:00,09:00,,142
11042018,09:00,10:00,,112
11042018,10:00,11:00,,117
11042018,11:00,12:00,,132
11042018,12:00,13:00,,125
11042018,13:00,14:00,,96
11042018,14:00,15:00,,88
11042018,15:00,16:00,,92
11042018,16:00,17:00,,96
11042018,17:00,18:00,,108
11042018,18:00,19:00,,115
11042018,19:00,20:00,,114
11042018,20:00,21:00,,107
11042018,21:00,22:00,,98
11042018,22:00,23:00,,94
11042018,23:00,00:00,,96
12042018,00:00,01:00,,99
12042018,01:00,02:00,,98
12042018,02:00,03:00,,95
12042018,03:00,04:00,,95
12042018,04:00,05:00,,107
12042018,05:00,06:00,,131
12042018,06:00,07:00,,128
12042018,07:00,08:00,,101
12042018,08:00,09:00,,110
12042018,09:00,10:00,,118
12042018,10:00,11:00,,115
12042018,11:00,12:00,,111
12042018,12:00,13:00,,110
12042018,13:00,14:00,,94
12042018,14:00,15:00,,120
12042018,15:00,16:00,,85
12042018,16:00,17:00,,82
12042018,17:00,18:00,,92
12042018,18:00,19:00,,112
12042018,19:00,20:00,,128
12042018,20:00,21:00,,105
12042018,21:00,22:00,,74
12042018,22:00,23:00,,68
12042018,23:00,00:00,,68
13042018,00:00,01:00,,69
13042018,01:00,02:00,,71
13042018,02:00,03:00,,73
13042018,03:00,04:00,,67
13042018,04:00,05:00,,80
13042018,05:00,06:00,,112
13042018,06:00,07:00,,130
13042018,07:00,08:00,,141
13042018,08:00,09:00,,152
13042018,09:00,10:00,,156
13042018,10:00,11:00,,151
13042018,11:00,12:00,,123
13042018,12:00,13:00,,119
13042018,13:00,14:00,,92
13042018,14:00,15:00,,71
13042018,15:00,16:00,,78
13042018,16:00,17:00,,76
13042018,17:00,18:00,,111
13042018,18:00,19:00,,163
13042018,19:00,20:00,,158
13042018,20:00,21:00,,145
13042018,21:00,22:00,,87
13042018,22:00,23:00,,79
13042018,23:00,00:00,,73
14042018,00:00,01:00,,71
14042018,01:00,02:00,,70
14042018,02:00,03:00,,71
14042018,03:00,04:00,,69
14042018,04:00,05:00,,74
14042018,05:00,06:00,,83
14042018,06:00,07:00,,85
14042018,07:00,08:00,,78
14042018,08:00,09:00,,76
14042018,09:00,10:00,,84
14042018,10:00,11:00,,89
14042018,11:00,12:00,,88
14042018,12:00,13:00,,88
14042018,13:00,14:00,,84
14042018,14:00,15:00,,85
14042018,15:00,16:00,,86
14042018,16:00,17:00,,87
14042018,17:00,18:00,,104
14042018,18:00,19:00,,154
14042018,19:00,20:00,,162
14042018,20:00,21:00,,152
14042018,21:00,22:00,,84
14042018,22:00,23:00,,72
14042018,23:00,00:00,,71
15042018,00:00,01:00,,71
15042018,01:00,02:00,,71
15042018,02:00,03:00,,71
15042018,03:00,04:00,,69
15042018,04:00,05:00,,72
15042018,05:00,06:00,,82
15042018,06:00,07:00,,91
15042018,07:00,08:00,,94
15042018,08:00,09:00,,92
15042018,09:00,10:00,,101
15042018,10:00,11:00,,100
15042018,11:00,12:00,,95
15042018,12:00,13:00,,90
15042018,13:00,14:00,,74
15042018,14:00,15:00,,74
15042018,15:00,16:00,,74
15042018,16:00,17:00,,70
15042018,17:00,18:00,,72
15042018,18:00,19:00,,74
15042018,19:00,20:00,,90
15042018,20:00,21:00,,69
15042018,21:00,22:00,,68
15042018,22:00,23:00,,68
15042018,23:00,00:00,,68
16042018,00:00,01:00,,67
16042018,01:00,02:00,,67
16042018,02:00,03:00,,68
16042018,03:00,04:00,,73
16042018,04:00,05:00,,107
16042018,05:00,06:00,,151
16042018,06:00,07:00,,158
16042018,07:00,08:00,,158
16042018,08:00,09:00,,165
16042018,09:00,10:00,,165
16042018,10:00,11:00,,164
16042018,11:00,12:00,,165
16042018,12:00,13:00,,143
16042018,13:00,14:00,,167
16042018,14:00,15:00,,168
16042018,15:00,16:00,,118
16042018,16:00,17:00,,127
16042018,17:00,18:00,,163
16042018,18:00,19:00,,162
16042018,19:00,20:00,,165
16042018,20:00,21:00,,166
16042018,21:00,22:00,,159
16042018,22:00,23:00,,70
16042018,23:00,00:00,,68
17042018,00:00,01:00,,66
17042018,01:00,02:00,,64
17042018,02:00,03:00,,65
17042018,03:00,04:00,,75
17042018,04:00,05:00,,127
17042018,05:00,06:00,,156
17042018,06:00,07:00,,159
17042018,07:00,08:00,,163
17042018,08:00,09:00,,169
17042018,09:00,10:00,,169
17042018,10:00,11:00,,95
17042018,11:00,12:00,,72
17042018,12:00,13:00,,77
17042018,13:00,14:00,,76
17042018,14:00,15:00,,80
17042018,15:00,16:00,,83
17042018,16:00,17:00,,131
17042018,17:00,18:00,,175
17042018,18:00,19:00,,167
17042018,19:00,20:00,,142
17042018,20:00,21:00,,142
17042018,21:00,22:00,,135
17042018,22:00,23:00,,73
17042018,23:00,00:00,,71
18042018,00:00,01:00,,68
18042018,01:00,02:00,,67
18042018,02:00,03:00,,67
18042018,03:00,04:00,,64
18042018,04:00,05:00,,84
18042018,05:00,06:00,,144
18042018,06:00,07:00,,161
18042018,07:00,08:00,,180
18042018,08:00,09:00,,182
18042018,09:00,10:00,,108
18042018,10:00,11:00,,77
18042018,11:00,12:00,,76
18042018,12:00,13:00,,87
18042018,13:00,14:00,,83
18042018,14:00,15:00,,84
18042018,15:00,16:00,,85
18042018,16:00,17:00,,110
18042018,17:00,18:00,,175
18042018,18:00,19:00,,181
18042018,19:00,20:00,,179
18042018,20:00,21:00,,177
18042018,21:00,22:00,,131
18042018,22:00,23:00,,74
18042018,23:00,00:00,,73
19042018,00:00,01:00,,75
19042018,01:00,02:00,,76
19042018,02:00,03:00,,74
19042018,03:00,04:00,,70
19042018,04:00,05:00,,99
19042018,05:00,06:00,,138
19042018,06:00,07:00,,155
19042018,07:00,08:00,,161
19042018,08:00,09:00,,179
19042018,09:00,10:00,,147
19042018,10:00,11:00,,83
19042018,11:00,12:00,,82
19042018,12:00,13:00,,82
19042018,13:00,14:00,,83
19042018,14:00,15:00,,82
19042018,15:00,16:00,,94
19042018,16:00,17:00,,138
19042018,17:00,18:00,,173
19042018,18:00,19:00,,169
19042018,19:00,20:00,,171
19042018,20:00,21:00,,150
19042018,21:00,22:00,,87
19042018,22:00,23:00,,84
19042018,23:00,00:00,,85
20042018,00:00,01:00,,84
20042018,01:00,02:00,,83
20042018,02:00,03:00,,82
20042018,03:00,04:00,,81
20042018,04:00,05:00,,98
20042018,05:00,06:00,,165
20042018,06:00,07:00,,174
20042018,07:00,08:00,,178
20042018,08:00,09:00,,179
20042018,09:00,10:00,,153
20042018,10:00,11:00,,84
20042018,11:00,12:00,,82
20042018,12:00,13:00,,83
20042018,13:00,14:00,,84
20042018,14:00,15:00,,95
20042018,15:00,16:00,,89
20042018,16:00,17:00,,90
20042018,17:00,18:00,,162
20042018,18:00,19:00,,171
20042018,19:00,20:00,,182
20042018,20:00,21:00,,165
20042018,21:00,22:00,,99
20042018,22:00,23:00,,66
20042018,23:00,00:00,,66
21042018,00:00,01:00,,68
21042018,01:00,02:00,,66
21042018,02:00,03:00,,64
21042018,03:00,04:00,,64
21042018,04:00,05:00,,63
21042018,05:00,06:00,,60
21042018,06:00,07:00,,59
21042018,07:00,08:00,,60
21042018,08:00,09:00,,61
21042018,09:00,10:00,,63
21042018,10:00,11:00,,64
21042018,11:00,12:00,,65
21042018,12:00,13:00,,65
21042018,13:00,14:00,,63
21042018,14:00,15:00,,65
21042018,15:00,16:00,,66
21042018,16:00,17:00,,65
21042018,17:00,18:00,,63
21042018,18:00,19:00,,64
21042018,19:00,20:00,,62
21042018,20:00,21:00,,61
21042018,21:00,22:00,,61
21042018,22:00,23:00,,60
21042018,23:00,00:00,,59
22042018,00:00,01:00,,56
22042018,01:00,02:00,,54
22042018,02:00,03:00,,55
22042018,03:00,04:00,,55
22042018,04:00,05:00,,56
22042018,05:00,06:00,,55
22042018,06:00,07:00,,57
22042018,07:00,08:00,,57
22042018,08:00,09:00,,57
22042018,09:00,10:00,,61
22042018,10:00,11:00,,62
22042018,11:00,12:00,,64
22042018,12:00,13:00,,67
22042018,13:00,14:00,,68
22042018,14:00,15:00,,68
22042018,15:00,16:00,,71
22042018,16:00,17:00,,72
22042018,17:00,18:00,,71
22042018,18:00,19:00,,69
22042018,19:00,20:00,,67
22042018,20:00,21:00,,68
22042018,21:00,22:00,,69
22042018,22:00,23:00,,69
22042018,23:00,00:00,,68
23042018,00:00,01:00,,68
23042018,01:00,02:00,,68
23042018,02:00,03:00,,68
23042018,03:00,04:00,,65
23042018,04:00,05:00,,64
23042018,05:00,06:00,,63
23042018,06:00,07:00,,62
23042018,07:00,08:00,,80
23042018,08:00,09:00,,84
23042018,09:00,10:00,,83
23042018,10:00,11:00,,67
23042018,11:00,12:00,,68
23042018,12:00,13:00,,68
23042018,13:00,14:00,,69
23042018,14:00,15:00,,68
23042018,15:00,16:00,,67
23042018,16:00,17:00,,68
23042018,17:00,18:00,,111
23042018,18:00,19:00,,135
23042018,19:00,20:00,,152
23042018,20:00,21:00,,169
23042018,21:00,22:00,,93
23042018,22:00,23:00,,61
23042018,23:00,00:00,,62
24042018,00:00,01:00,,64
24042018,01:00,02:00,,65
24042018,02:00,03:00,,63
24042018,03:00,04:00,,62
24042018,04:00,05:00,,60
24042018,05:00,06:00,,61
24042018,06:00,07:00,,60
24042018,07:00,08:00,,61
24042018,08:00,09:00,,61
24042018,09:00,10:00,,63
24042018,10:00,11:00,,64
24042018,11:00,12:00,,66
24042018,12:00,13:00,,62
24042018,13:00,14:00,,62
24042018,14:00,15:00,,60
24042018,15:00,16:00,,59
24042018,16:00,17:00,,62
24042018,17:00,18:00,,80
24042018,18:00,19:00,,150
24042018,19:00,20:00,,168
24042018,20:00,21:00,,170
24042018,21:00,22:00,,159
24042018,22:00,23:00,,90
24042018,23:00,00:00,,62
25042018,00:00,01:00,,63
25042018,01:00,02:00,,64
25042018,02:00,03:00,,65
25042018,03:00,04:00,,65
25042018,04:00,05:00,,63
25042018,05:00,06:00,,61
25042018,06:00,07:00,,67
25042018,07:00,08:00,,68
25042018,08:00,09:00,,72
25042018,09:00,10:00,,70
25042018,10:00,11:00,,80
25042018,11:00,12:00,,92
25042018,12:00,13:00,,81
25042018,13:00,14:00,,99
25042018,14:00,15:00,,119
25042018,15:00,16:00,,71
25042018,16:00,17:00,,66
25042018,17:00,18:00,,68
25042018,18:00,19:00,,64
25042018,19:00,20:00,,65
25042018,20:00,21:00,,65
25042018,21:00,22:00,,65
25042018,22:00,23:00,,64
25042018,23:00,00:00,,64
26042018,00:00,01:00,,65
26042018,01:00,02:00,,65
26042018,02:00,03:00,,64
26042018,03:00,04:00,,63
26042018,04:00,05:00,,70
26042018,05:00,06:00,,137
26042018,06:00,07:00,,162
26042018,07:00,08:00,,156
26042018,08:00,09:00,,105
26042018,09:00,10:00,,76
26042018,10:00,11:00,,70
26042018,11:00,12:00,,85
26042018,12:00,13:00,,87
26042018,13:00,14:00,,81
26042018,14:00,15:00,,86
26042018,15:00,16:00,,84
26042018,16:00,17:00,,74
26042018,17:00,18:00,,80
26042018,18:00,19:00,,86
26042018,19:00,20:00,,80
26042018,20:00,21:00,,77
26042018,21:00,22:00,,72
26042018,22:00,23:00,,67
26042018,23:00,00:00,,65
27042018,00:00,01:00,,62
27042018,01:00,02:00,,62
27042018,02:00,03:00,,61
27042018,03:00,04:00,,62
27042018,04:00,05:00,,109
27042018,05:00,06:00,,157
27042018,06:00,07:00,,161
27042018,07:00,08:00,,159
27042018,08:00,09:00,,80
27042018,09:00,10:00,,70
27042018,10:00,11:00,,64
27042018,11:00,12:00,,68
27042018,12:00,13:00,,70
27042018,13:00,14:00,,65
27042018,14:00,15:00,,68
27042018,15:00,16:00,,75
27042018,16:00,17:00,,116
27042018,17:00,18:00,,174
27042018,18:00,19:00,,177
27042018,19:00,20:00,,165
27042018,20:00,21:00,,140
27042018,21:00,22:00,,99
27042018,22:00,23:00,,74
27042018,23:00,00:00,,68
28042018,00:00,01:00,,69
28042018,01:00,02:00,,69
28042018,02:00,03:00,,67
28042018,03:00,04:00,,66
28042018,04:00,05:00,,66
28042018,05:00,06:00,,64
28042018,06:00,07:00,,63
28042018,07:00,08:00,,62
28042018,08:00,09:00,,65
28042018,09:00,10:00,,69
28042018,10:00,11:00,,73
28042018,11:00,12:00,,75
28042018,12:00,13:00,,68
28042018,13:00,14:00,,63
28042018,14:00,15:00,,65
28042018,15:00,16:00,,66
28042018,16:00,17:00,,66
28042018,17:00,18:00,,63
28042018,18:00,19:00,,62
28042018,19:00,20:00,,60
28042018,20:00,21:00,,59
28042018,21:00,22:00,,59
28042018,22:00,23:00,,57
28042018,23:00,00:00,,59
29042018,00:00,01:00,,59
29042018,01:00,02:00,,60
29042018,02:00,03:00,,59
29042018,03:00,04:00,,59
29042018,04:00,05:00,,58
29042018,05:00,06:00,,58
29042018,06:00,07:00,,59
29042018,07:00,08:00,,60
29042018,08:00,09:00,,62
29042018,09:00,10:00,,66
29042018,10:00,11:00,,68
29042018,11:00,12:00,,70
29042018,12:00,13:00,,69
29042018,13:00,14:00,,68
29042018,14:00,15:00,,67
29042018,15:00,16:00,,67
29042018,16:00,17:00,,66
29042018,17:00,18:00,,67
29042018,18:00,19:00,,61
29042018,19:00,20:00,,60
29042018,20:00,21:00,,61
29042018,21:00,22:00,,60
29042018,22:00,23:00,,60
29042018,23:00,00:00,,62
30042018,00:00,01:00,,62
30042018,01:00,02:00,,61
30042018,02:00,03:00,,61
30042018,03:00,04:00,,60
30042018,04:00,05:00,,58
30042018,05:00,06:00,,58
30042018,06:00,07:00,,57
30042018,07:00,08:00,,57
30042018,08:00,09:00,,59
30042018,09:00,10:00,,60
30042018,10:00,11:00,,79
30042018,11:00,12:00,,69
30042018,12:00,13:00,,61
30042018,13:00,14:00,,56
30042018,14:00,15:00,,55
30042018,15:00,16:00,,61
30042018,16:00,17:00,,64
30042018,17:00,18:00,,62
30042018,18:00,19:00,,61
30042018,19:00,20:00,,60
30042018,20:00,21:00,,59
30042018,21:00,22:00,,57
30042018,22:00,23:00,,57
30042018,23:00,00:00,,60
1052018,00:00,01:00,,58
1052018,01:00,02:00,,60
1052018,02:00,03:00,,62
1052018,03:00,04:00,,58
1052018,04:00,05:00,,58
1052018,05:00,06:00,,66
1052018,06:00,07:00,,76
1052018,07:00,08:00,,80
1052018,08:00,09:00,,28
1052018,09:00,10:00,,17
1052018,10:00,11:00,,16
1052018,11:00,12:00,,16
1052018,12:00,13:00,,17
1052018,13:00,14:00,,18
1052018,14:00,15:00,,18
1052018,15:00,16:00,,23
1052018,16:00,17:00,,66
1052018,17:00,18:00,,81
1052018,18:00,19:00,,85
1052018,19:00,20:00,,85
1052018,20:00,21:00,,90
1052018,21:00,22:00,,90
1052018,22:00,23:00,,78
1052018,23:00,00:00,,74
2052018,00:00,01:00,,74
2052018,01:00,02:00,,72
2052018,02:00,03:00,,75
2052018,03:00,04:00,,85
2052018,04:00,05:00,,113
2052018,05:00,06:00,,147
2052018,06:00,07:00,,151
2052018,07:00,08:00,,103
2052018,08:00,09:00,,141
2052018,09:00,10:00,,141
2052018,10:00,11:00,,95
2052018,11:00,12:00,,96
2052018,12:00,13:00,,74
2052018,13:00,14:00,,68
2052018,14:00,15:00,,72
2052018,15:00,16:00,,101
2052018,16:00,17:00,,170
2052018,17:00,18:00,,175
2052018,18:00,19:00,,178
2052018,19:00,20:00,,176
2052018,20:00,21:00,,172
2052018,21:00,22:00,,101
2052018,22:00,23:00,,64
2052018,23:00,00:00,,65
3052018,00:00,01:00,,66
3052018,01:00,02:00,,66
3052018,02:00,03:00,,64
3052018,03:00,04:00,,62
3052018,04:00,05:00,,93
3052018,05:00,06:00,,148
3052018,06:00,07:00,,151
3052018,07:00,08:00,,163
3052018,08:00,09:00,,166
3052018,09:00,10:00,,145
3052018,10:00,11:00,,67
3052018,11:00,12:00,,70
3052018,12:00,13:00,,71
3052018,13:00,14:00,,72
3052018,14:00,15:00,,71
3052018,15:00,16:00,,71
3052018,16:00,17:00,,90
3052018,17:00,18:00,,126
3052018,18:00,19:00,,173
3052018,19:00,20:00,,175
3052018,20:00,21:00,,136
3052018,21:00,22:00,,66
3052018,22:00,23:00,,64
3052018,23:00,00:00,,66
4052018,00:00,01:00,,67
4052018,01:00,02:00,,69
4052018,02:00,03:00,,71
4052018,03:00,04:00,,76
4052018,04:00,05:00,,124
4052018,05:00,06:00,,163
4052018,06:00,07:00,,172
4052018,07:00,08:00,,178
4052018,08:00,09:00,,181
4052018,09:00,10:00,,174
4052018,10:00,11:00,,90
4052018,11:00,12:00,,71
4052018,12:00,13:00,,71
4052018,13:00,14:00,,73
4052018,14:00,15:00,,72
4052018,15:00,16:00,,72
4052018,16:00,17:00,,71
4052018,17:00,18:00,,68
4052018,18:00,19:00,,67
4052018,19:00,20:00,,62
4052018,20:00,21:00,,60
4052018,21:00,22:00,,60
4052018,22:00,23:00,,58
4052018,23:00,00:00,,60
5052018,00:00,01:00,,60
5052018,01:00,02:00,,58
5052018,02:00,03:00,,57
5052018,03:00,04:00,,56
5052018,04:00,05:00,,56
5052018,05:00,06:00,,60
5052018,06:00,07:00,,57
5052018,07:00,08:00,,59
5052018,08:00,09:00,,62
5052018,09:00,10:00,,65
5052018,10:00,11:00,,69
5052018,11:00,12:00,,69
5052018,12:00,13:00,,71
5052018,13:00,14:00,,72
5052018,14:00,15:00,,71
5052018,15:00,16:00,,73
5052018,16:00,17:00,,73
5052018,17:00,18:00,,71
5052018,18:00,19:00,,70
5052018,19:00,20:00,,67
5052018,20:00,21:00,,66
5052018,21:00,22:00,,64
5052018,22:00,23:00,,62
5052018,23:00,00:00,,61
6052018,00:00,01:00,,60
6052018,01:00,02:00,,58
6052018,02:00,03:00,,60
6052018,03:00,04:00,,60
6052018,04:00,05:00,,58
6052018,05:00,06:00,,58
6052018,06:00,07:00,,59
6052018,07:00,08:00,,63
6052018,08:00,09:00,,66
6052018,09:00,10:00,,68
6052018,10:00,11:00,,70
6052018,11:00,12:00,,71
6052018,12:00,13:00,,72
6052018,13:00,14:00,,73
6052018,14:00,15:00,,73
6052018,15:00,16:00,,72
6052018,16:00,17:00,,72
6052018,17:00,18:00,,71
6052018,18:00,19:00,,72
6052018,19:00,20:00,,72
6052018,20:00,21:00,,70
6052018,21:00,22:00,,68
6052018,22:00,23:00,,67
6052018,23:00,00:00,,68
7052018,00:00,01:00,,69
7052018,01:00,02:00,,67
7052018,02:00,03:00,,66
7052018,03:00,04:00,,64
7052018,04:00,05:00,,63
7052018,05:00,06:00,,100
7052018,06:00,07:00,,168
7052018,07:00,08:00,,176
7052018,08:00,09:00,,153
7052018,09:00,10:00,,77
7052018,10:00,11:00,,72
7052018,11:00,12:00,,72
7052018,12:00,13:00,,73
7052018,13:00,14:00,,75
7052018,14:00,15:00,,75
7052018,15:00,16:00,,74
7052018,16:00,17:00,,95
7052018,17:00,18:00,,137
7052018,18:00,19:00,,170
7052018,19:00,20:00,,173
7052018,20:00,21:00,,85
7052018,21:00,22:00,,72
7052018,22:00,23:00,,70
7052018,23:00,00:00,,71
8052018,00:00,01:00,,72
8052018,01:00,02:00,,71
8052018,02:00,03:00,,71
8052018,03:00,04:00,,70
8052018,04:00,05:00,,66
8052018,05:00,06:00,,60
8052018,06:00,07:00,,59
8052018,07:00,08:00,,62
8052018,08:00,09:00,,59
8052018,09:00,10:00,,62
8052018,10:00,11:00,,64
8052018,11:00,12:00,,70
8052018,12:00,13:00,,85
8052018,13:00,14:00,,73
8052018,14:00,15:00,,69
8052018,15:00,16:00,,69
8052018,16:00,17:00,,69
8052018,17:00,18:00,,68
8052018,18:00,19:00,,66
8052018,19:00,20:00,,67
8052018,20:00,21:00,,67
8052018,21:00,22:00,,66
8052018,22:00,23:00,,67
8052018,23:00,00:00,,66
9052018,00:00,01:00,,67
9052018,01:00,02:00,,67
9052018,02:00,03:00,,66
9052018,03:00,04:00,,65
9052018,04:00,05:00,,64
9052018,05:00,06:00,,64
9052018,06:00,07:00,,66
9052018,07:00,08:00,,140
9052018,08:00,09:00,,170
9052018,09:00,10:00,,168
9052018,10:00,11:00,,170
9052018,11:00,12:00,,169
9052018,12:00,13:00,,164
9052018,13:00,14:00,,128
9052018,14:00,15:00,,111
9052018,15:00,16:00,,107
9052018,16:00,17:00,,87
9052018,17:00,18:00,,103
9052018,18:00,19:00,,169
9052018,19:00,20:00,,173
9052018,20:00,21:00,,172
9052018,21:00,22:00,,114
9052018,22:00,23:00,,91
9052018,23:00,00:00,,91
10052018,00:00,01:00,,74
10052018,01:00,02:00,,31
10052018,02:00,03:00,,31
10052018,03:00,04:00,,32
10052018,04:00,05:00,,30
10052018,05:00,06:00,,30
10052018,06:00,07:00,,28
10052018,07:00,08:00,,29
10052018,08:00,09:00,,29
10052018,09:00,10:00,,29
10052018,10:00,11:00,,29
10052018,11:00,12:00,,28
10052018,12:00,13:00,,28
10052018,13:00,14:00,,28
10052018,14:00,15:00,,29
10052018,15:00,16:00,,29
10052018,16:00,17:00,,30
10052018,17:00,18:00,,29
10052018,18:00,19:00,,29
10052018,19:00,20:00,,29
10052018,20:00,21:00,,29
10052018,21:00,22:00,,27
10052018,22:00,23:00,,27
10052018,23:00,00:00,,26
11052018,00:00,01:00,,27
11052018,01:00,02:00,,28
11052018,02:00,03:00,,28
11052018,03:00,04:00,,27
11052018,04:00,05:00,,26
11052018,05:00,06:00,,30
11052018,06:00,07:00,,46
11052018,07:00,08:00,,72
11052018,08:00,09:00,,66
11052018,09:00,10:00,,48
11052018,10:00,11:00,,36
11052018,11:00,12:00,,41
11052018,12:00,13:00,,36
11052018,13:00,14:00,,35
11052018,14:00,15:00,,34
11052018,15:00,16:00,,34
11052018,16:00,17:00,,42
11052018,17:00,18:00,,70
11052018,18:00,19:00,,72
11052018,19:00,20:00,,72
11052018,20:00,21:00,,71
11052018,21:00,22:00,,70
11052018,22:00,23:00,,60
11052018,23:00,00:00,,30
