date,start,end,11WD2BR15000116G
8012020,03:00,04:00,81
8012020,04:00,05:00,80
8012020,05:00,06:00,80
8012020,06:00,07:00,95
8012020,07:00,08:00,100
8012020,08:00,09:00,102
8012020,09:00,10:00,103
8012020,10:00,11:00,103
8012020,11:00,12:00,103
8012020,12:00,13:00,101
8012020,13:00,14:00,103
8012020,14:00,15:00,0
8012020,15:00,16:00,0
8012020,16:00,17:00,0
8012020,17:00,18:00,0
8012020,18:00,19:00,106
8012020,19:00,20:00,106
8012020,20:00,21:00,105
8012020,21:00,22:00,104
8012020,22:00,23:00,104
8012020,23:00,00:00,0
9012020,00:00,01:00,103
9012020,01:00,02:00,97
9012020,02:00,03:00,95
9012020,03:00,04:00,94
9012020,04:00,05:00,94
9012020,05:00,06:00,95
9012020,06:00,07:00,100
9012020,07:00,08:00,104
9012020,08:00,09:00,104
9012020,09:00,10:00,102
9012020,10:00,11:00,103
9012020,11:00,12:00,106
9012020,12:00,13:00,107
9012020,13:00,14:00,107
9012020,14:00,15:00,107
9012020,15:00,16:00,103
9012020,16:00,17:00,105
9012020,17:00,18:00,105
9012020,18:00,19:00,107
9012020,19:00,20:00,106
9012020,20:00,21:00,107
9012020,21:00,22:00,108
9012020,22:00,23:00,99
9012020,23:00,00:00,0
10012020,00:00,01:00,0
10012020,01:00,02:00,80
10012020,02:00,03:00,80
10012020,03:00,04:00,80
10012020,04:00,05:00,81
10012020,05:00,06:00,79
10012020,06:00,07:00,92
10012020,07:00,08:00,103
10012020,08:00,09:00,100
10012020,09:00,10:00,104
10012020,10:00,11:00,104
10012020,11:00,12:00,98
10012020,12:00,13:00,99
10012020,13:00,14:00,98
10012020,14:00,15:00,98
10012020,15:00,16:00,97
10012020,16:00,17:00,97
10012020,17:00,18:00,97
10012020,18:00,19:00,97
10012020,19:00,20:00,98
10012020,20:00,21:00,97
10012020,21:00,22:00,97
10012020,22:00,23:00,90
10012020,23:00,00:00,0
11012020,00:00,01:00,0
11012020,01:00,02:00,83
11012020,02:00,03:00,73
11012020,03:00,04:00,73
11012020,04:00,05:00,76
11012020,05:00,06:00,86
11012020,06:00,07:00,89
11012020,07:00,08:00,96
11012020,08:00,09:00,95
11012020,09:00,10:00,96
11012020,10:00,11:00,98
11012020,11:00,12:00,89
11012020,12:00,13:00,83
11012020,13:00,14:00,80
11012020,14:00,15:00,79
11012020,15:00,16:00,79
11012020,16:00,17:00,81
11012020,17:00,18:00,79
11012020,18:00,19:00,80
11012020,19:00,20:00,80
11012020,20:00,21:00,81
11012020,21:00,22:00,80
11012020,22:00,23:00,81
11012020,23:00,00:00,0
12012020,00:00,01:00,0
12012020,01:00,02:00,75
12012020,02:00,03:00,75
12012020,03:00,04:00,75
12012020,04:00,05:00,76
12012020,05:00,06:00,75
12012020,06:00,07:00,75
12012020,07:00,08:00,75
12012020,08:00,09:00,75
12012020,09:00,10:00,76
12012020,10:00,11:00,75
12012020,11:00,12:00,75
12012020,12:00,13:00,75
12012020,13:00,14:00,75
12012020,14:00,15:00,76
12012020,15:00,16:00,75
12012020,16:00,17:00,74
12012020,17:00,18:00,91
12012020,18:00,19:00,100
12012020,19:00,20:00,102
12012020,20:00,21:00,99
12012020,21:00,22:00,80
12012020,22:00,23:00,81
12012020,23:00,00:00,0
13012020,00:00,01:00,0
13012020,01:00,02:00,75
13012020,02:00,03:00,75
13012020,03:00,04:00,75
13012020,04:00,05:00,74
13012020,05:00,06:00,78
13012020,06:00,07:00,88
13012020,07:00,08:00,93
13012020,08:00,09:00,97
13012020,09:00,10:00,98
13012020,10:00,11:00,98
13012020,11:00,12:00,98
13012020,12:00,13:00,97
13012020,13:00,14:00,97
13012020,14:00,15:00,100
13012020,15:00,16:00,101
13012020,16:00,17:00,98
13012020,17:00,18:00,98
13012020,18:00,19:00,77
13012020,19:00,20:00,88
13012020,20:00,21:00,95
13012020,21:00,22:00,94
13012020,22:00,23:00,84
13012020,23:00,00:00,0
14012020,00:00,01:00,0
14012020,01:00,02:00,74
14012020,02:00,03:00,71
14012020,03:00,04:00,71
14012020,04:00,05:00,71
14012020,05:00,06:00,76
14012020,06:00,07:00,87
14012020,07:00,08:00,97
14012020,08:00,09:00,104
14012020,09:00,10:00,100
14012020,10:00,11:00,84
14012020,11:00,12:00,85
14012020,12:00,13:00,85
14012020,13:00,14:00,85
14012020,14:00,15:00,86
14012020,15:00,16:00,86
14012020,16:00,17:00,83
14012020,17:00,18:00,75
14012020,18:00,19:00,72
14012020,19:00,20:00,72
14012020,20:00,21:00,72
14012020,21:00,22:00,72
14012020,22:00,23:00,73
14012020,23:00,00:00,0
15012020,00:00,01:00,0
15012020,01:00,02:00,80
15012020,02:00,03:00,80
15012020,03:00,04:00,80
15012020,04:00,05:00,80
15012020,05:00,06:00,80
15012020,06:00,07:00,79
15012020,07:00,08:00,80
15012020,08:00,09:00,80
15012020,09:00,10:00,81
15012020,10:00,11:00,81
15012020,11:00,12:00,81
15012020,12:00,13:00,81
15012020,13:00,14:00,79
15012020,14:00,15:00,77
15012020,15:00,16:00,87
15012020,16:00,17:00,99
15012020,17:00,18:00,100
15012020,18:00,19:00,98
15012020,19:00,20:00,97
15012020,20:00,21:00,89
15012020,21:00,22:00,80
15012020,22:00,23:00,79
15012020,23:00,00:00,80
16012020,00:00,01:00,81
16012020,01:00,02:00,81
16012020,02:00,03:00,80
16012020,03:00,04:00,80
16012020,04:00,05:00,80
16012020,05:00,06:00,91
16012020,06:00,07:00,96
16012020,07:00,08:00,96
16012020,08:00,09:00,96
16012020,09:00,10:00,99
16012020,10:00,11:00,104
16012020,11:00,12:00,103
16012020,12:00,13:00,102
16012020,13:00,14:00,104
16012020,14:00,15:00,103
16012020,15:00,16:00,106
16012020,16:00,17:00,108
16012020,17:00,18:00,104
16012020,18:00,19:00,105
16012020,19:00,20:00,104
16012020,20:00,21:00,104
16012020,21:00,22:00,101
16012020,22:00,23:00,90
16012020,23:00,00:00,0
17012020,00:00,01:00,79
17012020,01:00,02:00,80
17012020,02:00,03:00,81
17012020,03:00,04:00,80
17012020,04:00,05:00,79
17012020,05:00,06:00,81
17012020,06:00,07:00,80
17012020,07:00,08:00,84
17012020,08:00,09:00,86
17012020,09:00,10:00,86
17012020,10:00,11:00,79
17012020,11:00,12:00,69
17012020,12:00,13:00,83
17012020,13:00,14:00,80
17012020,14:00,15:00,98
17012020,15:00,16:00,100
17012020,16:00,17:00,97
17012020,17:00,18:00,98
17012020,18:00,19:00,97
17012020,19:00,20:00,96
17012020,20:00,21:00,85
17012020,21:00,22:00,80
17012020,22:00,23:00,81
17012020,23:00,00:00,0
18012020,00:00,01:00,79
18012020,01:00,02:00,81
18012020,02:00,03:00,80
18012020,03:00,04:00,80
18012020,04:00,05:00,79
18012020,05:00,06:00,80
18012020,06:00,07:00,80
18012020,07:00,08:00,81
18012020,08:00,09:00,80
18012020,09:00,10:00,80
18012020,10:00,11:00,80
18012020,11:00,12:00,81
18012020,12:00,13:00,80
18012020,13:00,14:00,80
18012020,14:00,15:00,79
18012020,15:00,16:00,93
18012020,16:00,17:00,90
18012020,17:00,18:00,92
18012020,18:00,19:00,94
18012020,19:00,20:00,94
18012020,20:00,21:00,94
18012020,21:00,22:00,94
18012020,22:00,23:00,83
18012020,23:00,00:00,0
19012020,00:00,01:00,80
19012020,01:00,02:00,81
19012020,02:00,03:00,86
19012020,03:00,04:00,84
19012020,04:00,05:00,85
19012020,05:00,06:00,85
19012020,06:00,07:00,84
19012020,07:00,08:00,85
19012020,08:00,09:00,90
19012020,09:00,10:00,93
19012020,10:00,11:00,93
19012020,11:00,12:00,94
19012020,12:00,13:00,95
19012020,13:00,14:00,92
19012020,14:00,15:00,95
19012020,15:00,16:00,98
19012020,16:00,17:00,98
19012020,17:00,18:00,98
19012020,18:00,19:00,98
19012020,19:00,20:00,98
19012020,20:00,21:00,98
19012020,21:00,22:00,98
19012020,22:00,23:00,97
19012020,23:00,00:00,0
20012020,00:00,01:00,80
20012020,01:00,02:00,80
20012020,02:00,03:00,80
20012020,03:00,04:00,82
20012020,04:00,05:00,84
20012020,05:00,06:00,85
20012020,06:00,07:00,85
20012020,07:00,08:00,88
20012020,08:00,09:00,88
20012020,09:00,10:00,91
20012020,10:00,11:00,96
20012020,11:00,12:00,96
20012020,12:00,13:00,92
20012020,13:00,14:00,93
20012020,14:00,15:00,92
20012020,15:00,16:00,88
20012020,16:00,17:00,91
20012020,17:00,18:00,75
20012020,18:00,19:00,76
20012020,19:00,20:00,76
20012020,20:00,21:00,77
20012020,21:00,22:00,76
20012020,22:00,23:00,77
20012020,23:00,00:00,0
21012020,00:00,01:00,76
21012020,01:00,02:00,77
21012020,02:00,03:00,77
21012020,03:00,04:00,77
21012020,04:00,05:00,76
21012020,05:00,06:00,76
21012020,06:00,07:00,75
21012020,07:00,08:00,76
21012020,08:00,09:00,79
21012020,09:00,10:00,79
21012020,10:00,11:00,79
21012020,11:00,12:00,79
21012020,12:00,13:00,78
21012020,13:00,14:00,78
21012020,14:00,15:00,79
21012020,15:00,16:00,80
21012020,16:00,17:00,90
21012020,17:00,18:00,90
21012020,18:00,19:00,90
21012020,19:00,20:00,92
21012020,20:00,21:00,92
21012020,21:00,22:00,94
21012020,22:00,23:00,94
21012020,23:00,00:00,0
22012020,00:00,01:00,0
22012020,01:00,02:00,93
22012020,02:00,03:00,85
22012020,03:00,04:00,78
22012020,04:00,05:00,77
22012020,05:00,06:00,78
22012020,06:00,07:00,77
22012020,07:00,08:00,76
22012020,08:00,09:00,76
22012020,09:00,10:00,75
22012020,10:00,11:00,93
22012020,11:00,12:00,97
22012020,12:00,13:00,99
22012020,13:00,14:00,95
22012020,14:00,15:00,93
22012020,15:00,16:00,96
22012020,16:00,17:00,98
22012020,17:00,18:00,96
22012020,18:00,19:00,97
22012020,19:00,20:00,95
22012020,20:00,21:00,95
22012020,21:00,22:00,96
22012020,22:00,23:00,93
22012020,23:00,00:00,0
23012020,00:00,01:00,0
23012020,01:00,02:00,96
23012020,02:00,03:00,96
23012020,03:00,04:00,97
23012020,04:00,05:00,93
23012020,05:00,06:00,89
23012020,06:00,07:00,86
23012020,07:00,08:00,86
23012020,08:00,09:00,90
23012020,09:00,10:00,93
23012020,10:00,11:00,94
23012020,11:00,12:00,95
23012020,12:00,13:00,95
23012020,13:00,14:00,94
23012020,14:00,15:00,94
23012020,15:00,16:00,92
23012020,16:00,17:00,91
23012020,17:00,18:00,91
23012020,18:00,19:00,90
23012020,19:00,20:00,92
23012020,20:00,21:00,92
23012020,21:00,22:00,88
23012020,22:00,23:00,88
23012020,23:00,00:00,0
24012020,00:00,01:00,0
24012020,01:00,02:00,83
24012020,02:00,03:00,84
24012020,03:00,04:00,83
24012020,04:00,05:00,83
24012020,05:00,06:00,83
24012020,06:00,07:00,82
24012020,07:00,08:00,83
24012020,08:00,09:00,85
24012020,09:00,10:00,86
24012020,10:00,11:00,86
24012020,11:00,12:00,85
24012020,12:00,13:00,86
24012020,13:00,14:00,84
24012020,14:00,15:00,71
24012020,15:00,16:00,75
24012020,16:00,17:00,77
24012020,17:00,18:00,87
24012020,18:00,19:00,89
24012020,19:00,20:00,90
24012020,20:00,21:00,86
24012020,21:00,22:00,86
24012020,22:00,23:00,88
24012020,23:00,00:00,0
25012020,00:00,01:00,0
25012020,01:00,02:00,89
25012020,02:00,03:00,93
25012020,03:00,04:00,85
25012020,04:00,05:00,86
25012020,05:00,06:00,83
25012020,06:00,07:00,90
25012020,07:00,08:00,94
25012020,08:00,09:00,94
25012020,09:00,10:00,94
25012020,10:00,11:00,93
25012020,11:00,12:00,94
25012020,12:00,13:00,93
25012020,13:00,14:00,93
25012020,14:00,15:00,90
25012020,15:00,16:00,92
25012020,16:00,17:00,96
25012020,17:00,18:00,97
25012020,18:00,19:00,98
25012020,19:00,20:00,97
25012020,20:00,21:00,93
25012020,21:00,22:00,97
25012020,22:00,23:00,93
25012020,23:00,00:00,0
26012020,00:00,01:00,0
26012020,01:00,02:00,88
26012020,02:00,03:00,85
26012020,03:00,04:00,79
26012020,04:00,05:00,83
26012020,05:00,06:00,89
26012020,06:00,07:00,88
26012020,07:00,08:00,89
26012020,08:00,09:00,88
26012020,09:00,10:00,93
26012020,10:00,11:00,98
26012020,11:00,12:00,98
26012020,12:00,13:00,95
26012020,13:00,14:00,93
26012020,14:00,15:00,84
26012020,15:00,16:00,82
26012020,16:00,17:00,93
26012020,17:00,18:00,91
26012020,18:00,19:00,94
26012020,19:00,20:00,97
26012020,20:00,21:00,97
26012020,21:00,22:00,94
26012020,22:00,23:00,85
26012020,23:00,00:00,0
27012020,00:00,01:00,0
27012020,01:00,02:00,79
27012020,02:00,03:00,76
27012020,03:00,04:00,75
27012020,04:00,05:00,78
27012020,05:00,06:00,91
27012020,06:00,07:00,91
27012020,07:00,08:00,98
27012020,08:00,09:00,100
27012020,09:00,10:00,102
27012020,10:00,11:00,96
27012020,11:00,12:00,91
27012020,12:00,13:00,88
27012020,13:00,14:00,89
27012020,14:00,15:00,88
27012020,15:00,16:00,87
27012020,16:00,17:00,93
27012020,17:00,18:00,95
27012020,18:00,19:00,96
27012020,19:00,20:00,97
27012020,20:00,21:00,96
27012020,21:00,22:00,87
27012020,22:00,23:00,80
27012020,23:00,00:00,0
28012020,00:00,01:00,0
28012020,01:00,02:00,94
28012020,02:00,03:00,77
28012020,03:00,04:00,72
28012020,04:00,05:00,73
28012020,05:00,06:00,80
28012020,06:00,07:00,79
28012020,07:00,08:00,79
28012020,08:00,09:00,81
28012020,09:00,10:00,82
28012020,10:00,11:00,90
28012020,11:00,12:00,89
28012020,12:00,13:00,86
28012020,13:00,14:00,87
28012020,14:00,15:00,87
28012020,15:00,16:00,87
28012020,16:00,17:00,89
28012020,17:00,18:00,90
28012020,18:00,19:00,91
28012020,19:00,20:00,91
28012020,20:00,21:00,91
28012020,21:00,22:00,90
28012020,22:00,23:00,91
28012020,23:00,00:00,0
29012020,00:00,01:00,98
29012020,01:00,02:00,98
29012020,02:00,03:00,97
29012020,03:00,04:00,93
29012020,04:00,05:00,91
29012020,05:00,06:00,86
29012020,06:00,07:00,79
29012020,07:00,08:00,79
29012020,08:00,09:00,79
29012020,09:00,10:00,79
29012020,10:00,11:00,84
29012020,11:00,12:00,88
29012020,12:00,13:00,88
29012020,13:00,14:00,87
29012020,14:00,15:00,88
29012020,15:00,16:00,90
29012020,16:00,17:00,93
29012020,17:00,18:00,93
29012020,18:00,19:00,89
29012020,19:00,20:00,88
29012020,20:00,21:00,81
29012020,21:00,22:00,79
29012020,22:00,23:00,80
29012020,23:00,00:00,0
30012020,00:00,01:00,0
30012020,01:00,02:00,85
30012020,02:00,03:00,84
30012020,03:00,04:00,84
30012020,04:00,05:00,85
30012020,05:00,06:00,84
30012020,06:00,07:00,80
30012020,07:00,08:00,76
30012020,08:00,09:00,85
30012020,09:00,10:00,88
30012020,10:00,11:00,88
30012020,11:00,12:00,82
30012020,12:00,13:00,79
30012020,13:00,14:00,80
30012020,14:00,15:00,90
30012020,15:00,16:00,88
30012020,16:00,17:00,94
30012020,17:00,18:00,101
30012020,18:00,19:00,100
30012020,19:00,20:00,100
30012020,20:00,21:00,97
30012020,21:00,22:00,94
30012020,22:00,23:00,94
30012020,23:00,00:00,0
31012020,00:00,01:00,0
31012020,01:00,02:00,85
31012020,02:00,03:00,84
31012020,03:00,04:00,85
31012020,04:00,05:00,86
31012020,05:00,06:00,84
31012020,06:00,07:00,84
31012020,07:00,08:00,84
31012020,08:00,09:00,84
31012020,09:00,10:00,100
31012020,10:00,11:00,102
31012020,11:00,12:00,92
31012020,12:00,13:00,85
31012020,13:00,14:00,85
31012020,14:00,15:00,85
31012020,15:00,16:00,85
31012020,16:00,17:00,86
31012020,17:00,18:00,86
31012020,18:00,19:00,92
31012020,19:00,20:00,104
31012020,20:00,21:00,100
31012020,21:00,22:00,88
31012020,22:00,23:00,85
31012020,23:00,00:00,85
1022020,00:00,01:00,0
1022020,01:00,02:00,85
1022020,02:00,03:00,85
1022020,03:00,04:00,84
1022020,04:00,05:00,83
1022020,05:00,06:00,80
1022020,06:00,07:00,80
1022020,07:00,08:00,80
1022020,08:00,09:00,80
1022020,09:00,10:00,81
1022020,10:00,11:00,81
1022020,11:00,12:00,80
1022020,12:00,13:00,79
1022020,13:00,14:00,81
1022020,14:00,15:00,79
1022020,15:00,16:00,79
1022020,16:00,17:00,79
1022020,17:00,18:00,79
1022020,18:00,19:00,79
1022020,19:00,20:00,80
1022020,20:00,21:00,80
1022020,21:00,22:00,79
1022020,22:00,23:00,79
1022020,23:00,00:00,80
2022020,00:00,01:00,0
2022020,01:00,02:00,80
2022020,02:00,03:00,80
2022020,03:00,04:00,79
2022020,04:00,05:00,80
2022020,05:00,06:00,80
2022020,06:00,07:00,80
2022020,07:00,08:00,80
2022020,08:00,09:00,80
2022020,09:00,10:00,80
2022020,10:00,11:00,80
2022020,11:00,12:00,80
2022020,12:00,13:00,80
2022020,13:00,14:00,80
2022020,14:00,15:00,80
2022020,15:00,16:00,80
2022020,16:00,17:00,80
2022020,17:00,18:00,80
2022020,18:00,19:00,84
2022020,19:00,20:00,90
2022020,20:00,21:00,93
2022020,21:00,22:00,89
2022020,22:00,23:00,85
2022020,23:00,00:00,79
3022020,00:00,01:00,0
3022020,01:00,02:00,79
3022020,02:00,03:00,80
3022020,03:00,04:00,80
3022020,04:00,05:00,79
3022020,05:00,06:00,80
3022020,06:00,07:00,80
3022020,07:00,08:00,82
3022020,08:00,09:00,99
3022020,09:00,10:00,101
3022020,10:00,11:00,96
3022020,11:00,12:00,94
3022020,12:00,13:00,102
3022020,13:00,14:00,98
3022020,14:00,15:00,104
3022020,15:00,16:00,100
3022020,16:00,17:00,82
3022020,17:00,18:00,91
3022020,18:00,19:00,95
3022020,19:00,20:00,94
3022020,20:00,21:00,84
3022020,21:00,22:00,83
3022020,22:00,23:00,81
3022020,23:00,00:00,0
4022020,00:00,01:00,0
4022020,01:00,02:00,80
4022020,02:00,03:00,80
4022020,03:00,04:00,80
4022020,04:00,05:00,80
4022020,05:00,06:00,80
4022020,06:00,07:00,79
4022020,07:00,08:00,86
4022020,08:00,09:00,85
4022020,09:00,10:00,83
4022020,10:00,11:00,82
4022020,11:00,12:00,82
4022020,12:00,13:00,78
4022020,13:00,14:00,79
4022020,14:00,15:00,80
4022020,15:00,16:00,82
4022020,16:00,17:00,79
4022020,17:00,18:00,80
4022020,18:00,19:00,79
4022020,19:00,20:00,79
4022020,20:00,21:00,80
4022020,21:00,22:00,80
4022020,22:00,23:00,80
4022020,23:00,00:00,0
5022020,00:00,01:00,0
5022020,01:00,02:00,81
5022020,02:00,03:00,85
5022020,03:00,04:00,85
5022020,04:00,05:00,86
5022020,05:00,06:00,85
5022020,06:00,07:00,87
5022020,07:00,08:00,87
5022020,08:00,09:00,87
5022020,09:00,10:00,87
5022020,10:00,11:00,88
5022020,11:00,12:00,87
5022020,12:00,13:00,88
5022020,13:00,14:00,85
5022020,14:00,15:00,83
5022020,15:00,16:00,83
5022020,16:00,17:00,84
5022020,17:00,18:00,84
5022020,18:00,19:00,85
5022020,19:00,20:00,84
5022020,20:00,21:00,84
5022020,21:00,22:00,85
5022020,22:00,23:00,84
5022020,23:00,00:00,0
6022020,00:00,01:00,0
6022020,01:00,02:00,84
6022020,02:00,03:00,85
6022020,03:00,04:00,84
6022020,04:00,05:00,83
6022020,05:00,06:00,80
6022020,06:00,07:00,79
6022020,07:00,08:00,79
6022020,08:00,09:00,86
6022020,09:00,10:00,86
6022020,10:00,11:00,83
6022020,11:00,12:00,82
6022020,12:00,13:00,83
6022020,13:00,14:00,84
6022020,14:00,15:00,84
6022020,15:00,16:00,84
6022020,16:00,17:00,83
6022020,17:00,18:00,84
6022020,18:00,19:00,84
6022020,19:00,20:00,85
6022020,20:00,21:00,79
6022020,21:00,22:00,83
6022020,22:00,23:00,84
6022020,23:00,00:00,0
7022020,00:00,01:00,0
7022020,01:00,02:00,80
7022020,02:00,03:00,79
7022020,03:00,04:00,79
7022020,04:00,05:00,79
7022020,05:00,06:00,79
7022020,06:00,07:00,81
7022020,07:00,08:00,103
7022020,08:00,09:00,105
7022020,09:00,10:00,90
7022020,10:00,11:00,85
7022020,11:00,12:00,81
7022020,12:00,13:00,82
7022020,13:00,14:00,81
7022020,14:00,15:00,81
7022020,15:00,16:00,81
7022020,16:00,17:00,82
7022020,17:00,18:00,82
7022020,18:00,19:00,82
7022020,19:00,20:00,81
7022020,20:00,21:00,82
7022020,21:00,22:00,82
7022020,22:00,23:00,83
7022020,23:00,00:00,0
8022020,00:00,01:00,0
8022020,01:00,02:00,82
8022020,02:00,03:00,82
8022020,03:00,04:00,82
8022020,04:00,05:00,81
8022020,05:00,06:00,77
8022020,06:00,07:00,79
8022020,07:00,08:00,79
8022020,08:00,09:00,79
8022020,09:00,10:00,79
8022020,10:00,11:00,79
8022020,11:00,12:00,79
8022020,12:00,13:00,79
8022020,13:00,14:00,80
8022020,14:00,15:00,80
8022020,15:00,16:00,80
8022020,16:00,17:00,80
8022020,17:00,18:00,86
8022020,18:00,19:00,100
8022020,19:00,20:00,100
8022020,20:00,21:00,96
8022020,21:00,22:00,87
8022020,22:00,23:00,85
8022020,23:00,00:00,0
9022020,00:00,01:00,0
9022020,01:00,02:00,85
9022020,02:00,03:00,85
9022020,03:00,04:00,85
9022020,04:00,05:00,85
9022020,05:00,06:00,85
9022020,06:00,07:00,84
9022020,07:00,08:00,80
9022020,08:00,09:00,80
9022020,09:00,10:00,78
9022020,10:00,11:00,77
9022020,11:00,12:00,83
9022020,12:00,13:00,87
9022020,13:00,14:00,86
9022020,14:00,15:00,85
9022020,15:00,16:00,86
9022020,16:00,17:00,86
9022020,17:00,18:00,86
9022020,18:00,19:00,85
9022020,19:00,20:00,86
9022020,20:00,21:00,85
9022020,21:00,22:00,85
9022020,22:00,23:00,84
9022020,23:00,00:00,0
10022020,00:00,01:00,0
10022020,01:00,02:00,88
10022020,02:00,03:00,85
10022020,03:00,04:00,85
10022020,04:00,05:00,84
10022020,05:00,06:00,90
10022020,06:00,07:00,85
10022020,07:00,08:00,85
10022020,08:00,09:00,84
10022020,09:00,10:00,83
10022020,10:00,11:00,90
10022020,11:00,12:00,84
10022020,12:00,13:00,84
10022020,13:00,14:00,84
10022020,14:00,15:00,83
10022020,15:00,16:00,83
10022020,16:00,17:00,83
10022020,17:00,18:00,84
10022020,18:00,19:00,83
10022020,19:00,20:00,84
10022020,20:00,21:00,85
10022020,21:00,22:00,83
10022020,22:00,23:00,83
10022020,23:00,00:00,0
11022020,00:00,01:00,0
11022020,01:00,02:00,79
11022020,02:00,03:00,79
11022020,03:00,04:00,80
11022020,04:00,05:00,80
11022020,05:00,06:00,80
11022020,06:00,07:00,81
11022020,07:00,08:00,80
11022020,08:00,09:00,80
11022020,09:00,10:00,79
11022020,10:00,11:00,79
11022020,11:00,12:00,79
11022020,12:00,13:00,78
