date,start,end,11WD7NIED2B--D-E,11WD7NIED2B--C-H,11WD7NIED2B--E-B,11WD7NIED2B--F-8,11WD7NIED1B--G-C,11WD7NIED1B--H-9,11WD7NIED1B--K-0
18022019,19:00,20:00,296,279,,,627,633,914
18022019,20:00,21:00,295,279,,,629,635,902
18022019,21:00,22:00,297,280,,,631,635,907
18022019,22:00,23:00,292,279,,,629,637,915
18022019,23:00,00:00,187,279,,,628,633,908
19022019,00:00,01:00,123,279,,,627,626,918
19022019,01:00,02:00,125,278,,,630,629,912
19022019,02:00,03:00,125,270,,,628,628,919
19022019,03:00,04:00,126,221,,,629,631,921
19022019,04:00,05:00,143,265,,,630,634,918
19022019,05:00,06:00,252,279,,,631,630,910
19022019,06:00,07:00,293,279,,,629,635,912
19022019,07:00,08:00,299,280,,,631,630,919
19022019,08:00,09:00,298,279,,,628,628,915
19022019,09:00,10:00,297,279,,,628,628,918
19022019,10:00,11:00,298,279,,,628,641,906
19022019,11:00,12:00,298,279,,,619,637,895
19022019,12:00,13:00,297,279,,,555,645,861
19022019,13:00,14:00,298,279,,,549,642,897
19022019,14:00,15:00,296,279,,,550,643,892
19022019,15:00,16:00,296,280,,,599,641,905
19022019,16:00,17:00,297,279,,,628,638,904
19022019,17:00,18:00,295,278,,,630,643,904
19022019,18:00,19:00,297,279,,,628,639,917
19022019,19:00,20:00,297,279,,,627,642,916
19022019,20:00,21:00,297,272,,,630,641,909
19022019,21:00,22:00,297,269,,,628,646,905
19022019,22:00,23:00,294,269,,,630,642,908
19022019,23:00,00:00,226,269,,,628,643,908
20022019,00:00,01:00,127,269,,,630,644,913
20022019,01:00,02:00,126,269,,,631,643,906
20022019,02:00,03:00,127,268,,,627,639,905
20022019,03:00,04:00,126,268,,,627,641,906
20022019,04:00,05:00,139,269,,,632,647,906
20022019,05:00,06:00,220,269,,,629,645,907
20022019,06:00,07:00,297,269,,,628,643,905
20022019,07:00,08:00,298,269,,,632,648,907
20022019,08:00,09:00,299,268,,,628,641,907
20022019,09:00,10:00,298,269,,,626,641,874
20022019,10:00,11:00,299,268,,,629,645,746
20022019,11:00,12:00,297,240,,,629,641,899
20022019,12:00,13:00,299,236,,,626,642,903
20022019,13:00,14:00,297,264,,,629,631,905
20022019,14:00,15:00,297,254,,,631,635,902
20022019,15:00,16:00,296,255,,,630,643,902
20022019,16:00,17:00,292,260,,,628,642,900
20022019,17:00,18:00,293,269,,,630,642,902
20022019,18:00,19:00,297,269,,,628,639,901
20022019,19:00,20:00,297,274,,,630,645,899
20022019,20:00,21:00,298,275,,,623,637,894
20022019,21:00,22:00,298,280,,,628,645,900
20022019,22:00,23:00,297,279,,,629,643,901
20022019,23:00,00:00,298,279,,,631,643,903
21022019,00:00,01:00,189,279,,,631,643,902
21022019,01:00,02:00,123,270,,,627,638,904
21022019,02:00,03:00,127,269,,,629,641,902
21022019,03:00,04:00,128,269,,,628,638,902
21022019,04:00,05:00,179,269,,,628,640,904
21022019,05:00,06:00,239,268,,,630,641,904
21022019,06:00,07:00,300,269,,,629,639,903
21022019,07:00,08:00,298,269,,,628,642,903
21022019,08:00,09:00,304,269,,,629,641,898
21022019,09:00,10:00,304,269,,,627,642,893
21022019,10:00,11:00,296,268,,,625,632,901
21022019,11:00,12:00,295,269,,,624,630,899
21022019,12:00,13:00,292,268,,,587,624,897
21022019,13:00,14:00,294,269,,,617,632,898
21022019,14:00,15:00,294,269,,,644,647,896
21022019,15:00,16:00,295,269,,,642,646,898
21022019,16:00,17:00,294,270,,,641,646,895
21022019,17:00,18:00,296,271,,,641,645,899
21022019,18:00,19:00,296,271,,,643,646,899
21022019,19:00,20:00,295,271,,,642,650,901
21022019,20:00,21:00,296,271,,,642,646,898
21022019,21:00,22:00,296,272,,,644,652,900
21022019,22:00,23:00,296,271,,,647,649,900
21022019,23:00,00:00,297,271,,,642,650,900
22022019,00:00,01:00,298,271,,,642,648,904
22022019,01:00,02:00,296,271,,,646,649,904
22022019,02:00,03:00,297,271,,,642,649,904
22022019,03:00,04:00,296,271,,,645,648,902
22022019,04:00,05:00,298,271,,,576,651,902
22022019,05:00,06:00,297,271,,,567,648,904
22022019,06:00,07:00,297,271,,,638,650,905
22022019,07:00,08:00,297,271,,,646,651,905
22022019,08:00,09:00,297,271,,,643,648,902
22022019,09:00,10:00,296,271,,,646,650,904
22022019,10:00,11:00,297,271,,,633,647,901
22022019,11:00,12:00,299,271,,,629,645,902
22022019,12:00,13:00,296,271,,,630,643,901
22022019,13:00,14:00,295,271,,,630,649,899
22022019,14:00,15:00,295,271,,,628,647,899
22022019,15:00,16:00,297,270,,,627,643,901
22022019,16:00,17:00,297,271,,,627,646,897
22022019,17:00,18:00,295,272,,,629,645,899
22022019,18:00,19:00,296,272,,,631,648,899
22022019,19:00,20:00,296,272,,,630,648,901
22022019,20:00,21:00,296,272,,,628,645,900
22022019,21:00,22:00,297,272,,,629,644,918
22022019,22:00,23:00,297,274,,,634,648,920
22022019,23:00,00:00,295,279,,,641,602,920
23022019,00:00,01:00,300,279,,,642,565,920
23022019,01:00,02:00,296,279,,,642,559,922
23022019,02:00,03:00,299,279,,,642,558,919
23022019,03:00,04:00,300,279,,,641,562,924
23022019,04:00,05:00,299,279,,,645,561,925
23022019,05:00,06:00,299,279,,,643,557,924
23022019,06:00,07:00,298,279,,,644,562,923
23022019,07:00,08:00,298,280,,,640,559,921
23022019,08:00,09:00,299,279,,,639,562,922
23022019,09:00,10:00,299,279,,,641,561,924
23022019,10:00,11:00,299,279,,,635,561,920
23022019,11:00,12:00,299,279,,,538,563,824
23022019,12:00,13:00,299,279,,,535,556,819
23022019,13:00,14:00,298,279,,,543,559,824
23022019,14:00,15:00,297,278,,,618,587,914
23022019,15:00,16:00,296,278,,,636,646,921
23022019,16:00,17:00,298,279,,,643,648,921
23022019,17:00,18:00,296,279,,,642,647,920
23022019,18:00,19:00,297,279,,,642,649,920
23022019,19:00,20:00,298,279,,,640,650,921
23022019,20:00,21:00,297,279,,,637,648,922
23022019,21:00,22:00,299,279,,,641,649,925
23022019,22:00,23:00,299,279,,,639,651,923
23022019,23:00,00:00,299,280,,,638,598,923
24022019,00:00,01:00,299,278,,,639,560,925
24022019,01:00,02:00,299,279,,,642,563,922
24022019,02:00,03:00,299,279,,,637,559,922
24022019,03:00,04:00,298,279,,,639,557,925
24022019,04:00,05:00,299,279,,,637,559,923
24022019,05:00,06:00,299,278,,,639,550,925
24022019,06:00,07:00,298,279,,,644,546,925
24022019,07:00,08:00,299,279,,,642,542,924
24022019,08:00,09:00,300,279,,,642,545,924
24022019,09:00,10:00,298,278,,,641,543,925
24022019,10:00,11:00,299,279,,,639,539,925
24022019,11:00,12:00,299,279,,,640,535,922
24022019,12:00,13:00,297,279,,,637,532,887
24022019,13:00,14:00,296,279,,,637,531,899
24022019,14:00,15:00,297,280,,,636,534,891
24022019,15:00,16:00,294,279,,,635,557,893
24022019,16:00,17:00,295,279,,,591,643,915
24022019,17:00,18:00,294,280,,,558,647,915
24022019,18:00,19:00,296,279,,,550,646,917
24022019,19:00,20:00,296,279,,,554,651,918
24022019,20:00,21:00,297,279,,,576,646,917
24022019,21:00,22:00,297,279,,,638,648,920
24022019,22:00,23:00,298,278,,,638,650,920
24022019,23:00,00:00,299,279,,,638,654,921
25022019,00:00,01:00,300,280,,,639,649,920
25022019,01:00,02:00,300,279,,,636,649,924
25022019,02:00,03:00,298,279,,,639,652,921
25022019,03:00,04:00,299,279,,,637,650,922
25022019,04:00,05:00,298,273,,,641,652,922
25022019,05:00,06:00,298,271,,,636,655,925
25022019,06:00,07:00,299,271,,,634,654,925
25022019,07:00,08:00,301,271,,,634,655,924
25022019,08:00,09:00,297,271,,,631,651,925
25022019,09:00,10:00,299,271,,,630,650,922
25022019,10:00,11:00,299,270,,,632,651,924
25022019,11:00,12:00,298,271,,,635,651,923
25022019,12:00,13:00,297,272,,,631,648,920
25022019,13:00,14:00,296,272,,,625,646,918
25022019,14:00,15:00,295,272,,,623,642,917
25022019,15:00,16:00,293,271,,,622,642,914
25022019,16:00,17:00,294,271,,,621,641,914
25022019,17:00,18:00,293,271,,,622,640,916
25022019,18:00,19:00,294,271,,,622,642,918
25022019,19:00,20:00,294,272,,,627,641,918
25022019,20:00,21:00,296,271,,,625,643,920
25022019,21:00,22:00,296,271,,,625,642,919
25022019,22:00,23:00,297,271,,,632,648,923
25022019,23:00,00:00,299,275,,,630,652,925
26022019,00:00,01:00,299,279,,,633,646,925
26022019,01:00,02:00,298,279,,,616,648,925
26022019,02:00,03:00,299,279,,,633,649,925
26022019,03:00,04:00,300,279,,,641,654,925
26022019,04:00,05:00,298,279,,,638,650,927
26022019,05:00,06:00,298,279,,,637,649,926
26022019,06:00,07:00,299,277,,,642,651,927
26022019,07:00,08:00,298,279,,,634,645,924
26022019,08:00,09:00,300,279,,,619,631,924
26022019,09:00,10:00,298,279,,,622,636,925
26022019,10:00,11:00,298,279,,,622,641,922
26022019,11:00,12:00,299,280,,,625,637,926
26022019,12:00,13:00,296,278,,,625,633,918
26022019,13:00,14:00,295,279,,,614,591,912
26022019,14:00,15:00,293,279,,,616,607,912
26022019,15:00,16:00,293,279,,,609,632,910
26022019,16:00,17:00,293,279,,,604,635,908
26022019,17:00,18:00,293,278,,,608,631,910
26022019,18:00,19:00,294,280,,,606,628,913
26022019,19:00,20:00,293,278,,,610,633,915
26022019,20:00,21:00,296,277,,,610,631,914
26022019,21:00,22:00,295,277,,,612,632,912
26022019,22:00,23:00,297,273,,,614,629,917
26022019,23:00,00:00,297,273,,,619,641,917
27022019,00:00,01:00,298,273,,,615,641,923
27022019,01:00,02:00,298,273,,,614,637,923
27022019,02:00,03:00,297,273,,,616,641,922
27022019,03:00,04:00,299,273,,,612,639,921
27022019,04:00,05:00,299,273,,,614,641,923
27022019,05:00,06:00,299,273,,,614,637,918
27022019,06:00,07:00,299,273,,,617,641,922
27022019,07:00,08:00,298,274,,,614,643,923
27022019,08:00,09:00,299,275,,,615,639,925
27022019,09:00,10:00,300,273,,,618,646,923
27022019,10:00,11:00,298,275,,,619,639,923
27022019,11:00,12:00,297,275,,,615,632,918
27022019,12:00,13:00,295,274,,,616,624,914
27022019,13:00,14:00,294,275,,,619,552,912
27022019,14:00,15:00,292,275,,,620,611,909
27022019,15:00,16:00,292,276,,,610,624,906
27022019,16:00,17:00,292,275,,,607,622,904
27022019,17:00,18:00,292,275,,,607,625,906
27022019,18:00,19:00,292,276,,,608,628,906
27022019,19:00,20:00,294,275,,,614,630,911
27022019,20:00,21:00,294,275,,,617,631,911
27022019,21:00,22:00,296,275,,,614,630,913
27022019,22:00,23:00,295,275,,,615,637,915
27022019,23:00,00:00,296,274,,,618,635,919
28022019,00:00,01:00,249,274,,,600,619,920
28022019,01:00,02:00,137,275,,,593,614,912
28022019,02:00,03:00,126,213,,,477,632,860
28022019,03:00,04:00,129,168,,,384,640,858
28022019,04:00,05:00,171,215,,,587,638,915
28022019,05:00,06:00,213,276,,,621,640,922
28022019,06:00,07:00,301,274,,,617,641,924
28022019,07:00,08:00,299,275,,,618,639,924
28022019,08:00,09:00,299,275,,,620,641,922
28022019,09:00,10:00,297,274,,,620,639,924
28022019,10:00,11:00,298,276,,,617,639,920
28022019,11:00,12:00,296,276,,,619,631,917
28022019,12:00,13:00,296,275,,,618,635,913
28022019,13:00,14:00,296,275,,,616,629,898
28022019,14:00,15:00,293,275,,,618,633,851
28022019,15:00,16:00,296,275,,,612,631,878
28022019,16:00,17:00,294,275,,,615,632,879
28022019,17:00,18:00,294,275,,,614,631,881
28022019,18:00,19:00,295,275,,,616,633,914
28022019,19:00,20:00,295,276,,,618,600,916
28022019,20:00,21:00,296,288,,,620,589,919
28022019,21:00,22:00,296,289,,,616,574,918
28022019,22:00,23:00,297,285,,,618,575,916
28022019,23:00,00:00,296,285,,,616,575,919
1032019,00:00,01:00,297,286,,,618,629,915
1032019,01:00,02:00,296,285,,,621,637,914
1032019,02:00,03:00,297,285,,,619,636,916
1032019,03:00,04:00,298,284,,,559,637,920
1032019,04:00,05:00,297,285,,,415,638,922
1032019,05:00,06:00,298,285,,,421,640,922
1032019,06:00,07:00,298,284,,,421,640,924
1032019,07:00,08:00,296,278,,,422,639,920
1032019,08:00,09:00,298,276,,,422,638,921
1032019,09:00,10:00,296,275,,,421,634,925
1032019,10:00,11:00,298,275,,,540,638,923
1032019,11:00,12:00,298,274,,,549,641,923
1032019,12:00,13:00,298,275,,,606,643,924
1032019,13:00,14:00,298,275,,,621,636,926
1032019,14:00,15:00,297,277,,,621,639,926
1032019,15:00,16:00,296,277,,,630,642,925
1032019,16:00,17:00,296,276,,,626,632,925
1032019,17:00,18:00,299,275,,,628,640,923
1032019,18:00,19:00,297,274,,,630,635,924
1032019,19:00,20:00,297,275,,,626,635,924
1032019,20:00,21:00,299,274,,,630,640,925
1032019,21:00,22:00,298,274,,,629,643,926
1032019,22:00,23:00,297,274,,,631,642,925
1032019,23:00,00:00,300,273,,,627,637,926
2032019,00:00,01:00,299,273,,,627,636,925
2032019,01:00,02:00,298,275,,,630,648,929
2032019,02:00,03:00,299,274,,,631,642,928
2032019,03:00,04:00,299,274,,,628,640,928
2032019,04:00,05:00,298,274,,,628,640,928
2032019,05:00,06:00,299,274,,,628,641,925
2032019,06:00,07:00,299,274,,,628,638,927
2032019,07:00,08:00,299,274,,,631,646,926
2032019,08:00,09:00,299,274,,,629,640,925
2032019,09:00,10:00,298,273,,,628,640,923
2032019,10:00,11:00,298,274,,,629,639,925
2032019,11:00,12:00,297,274,,,629,641,923
2032019,12:00,13:00,293,274,,,630,637,923
2032019,13:00,14:00,296,274,,,627,634,922
2032019,14:00,15:00,296,273,,,628,639,922
2032019,15:00,16:00,296,275,,,627,632,921
2032019,16:00,17:00,296,273,,,628,630,923
2032019,17:00,18:00,266,274,,,630,566,923
2032019,18:00,19:00,284,274,,,629,621,923
2032019,19:00,20:00,297,275,,,627,628,920
2032019,20:00,21:00,209,267,,,606,580,915
2032019,21:00,22:00,135,211,,,360,275,911
2032019,22:00,23:00,125,160,,,293,0,683
2032019,23:00,00:00,127,150,,,213,0,376
3032019,00:00,01:00,126,169,,,0,0,372
3032019,01:00,02:00,126,169,,,0,0,370
3032019,02:00,03:00,126,168,,,0,0,372
3032019,03:00,04:00,126,170,,,0,0,372
3032019,04:00,05:00,127,169,,,0,0,374
3032019,05:00,06:00,126,169,,,0,0,370
3032019,06:00,07:00,127,169,,,0,0,372
3032019,07:00,08:00,127,170,,,0,0,373
3032019,08:00,09:00,126,170,,,0,0,374
3032019,09:00,10:00,127,170,,,0,0,371
3032019,10:00,11:00,127,170,,,0,0,374
3032019,11:00,12:00,127,171,,,0,0,370
3032019,12:00,13:00,126,170,,,0,0,371
3032019,13:00,14:00,127,170,,,0,0,374
3032019,14:00,15:00,127,170,,,0,0,370
3032019,15:00,16:00,128,170,,,0,0,372
3032019,16:00,17:00,127,171,,,0,0,372
3032019,17:00,18:00,127,171,,,0,0,375
3032019,18:00,19:00,127,171,,,0,0,372
3032019,19:00,20:00,126,171,,,0,0,373
3032019,20:00,21:00,127,170,,,0,0,370
3032019,21:00,22:00,127,170,,,0,0,374
3032019,22:00,23:00,127,170,,,0,0,371
3032019,23:00,00:00,127,170,,,0,0,372
4032019,00:00,01:00,126,170,,,0,0,373
4032019,01:00,02:00,127,170,,,0,0,371
4032019,02:00,03:00,126,170,,,0,0,374
4032019,03:00,04:00,127,171,,,0,0,371
4032019,04:00,05:00,127,170,,,0,0,374
4032019,05:00,06:00,127,170,,,0,0,551
4032019,06:00,07:00,126,170,,,0,0,379
4032019,07:00,08:00,126,171,,,0,0,369
4032019,08:00,09:00,126,171,,,0,0,371
4032019,09:00,10:00,126,170,,,0,0,372
4032019,10:00,11:00,126,170,,,0,0,374
4032019,11:00,12:00,126,170,,,0,0,372
4032019,12:00,13:00,127,171,,,0,0,439
4032019,13:00,14:00,126,169,,,0,0,543
4032019,14:00,15:00,127,170,,,0,0,552
4032019,15:00,16:00,126,170,,,0,0,551
4032019,16:00,17:00,126,170,,,0,0,570
4032019,17:00,18:00,126,201,,,0,0,889
4032019,18:00,19:00,152,280,,,0,0,914
4032019,19:00,20:00,163,250,,,0,0,912
4032019,20:00,21:00,128,172,,,0,0,872
4032019,21:00,22:00,127,170,,,0,0,497
4032019,22:00,23:00,126,170,,,0,0,390
4032019,23:00,00:00,127,169,,,0,0,435
5032019,00:00,01:00,127,169,,,0,0,403
5032019,01:00,02:00,126,170,,,0,0,500
5032019,02:00,03:00,126,170,,,0,0,502
5032019,03:00,04:00,126,170,,,0,0,495
5032019,04:00,05:00,126,170,,,158,0,369
5032019,05:00,06:00,128,170,,,283,0,376
5032019,06:00,07:00,132,188,,,340,0,754
5032019,07:00,08:00,249,241,,,566,0,916
5032019,08:00,09:00,298,253,,,626,0,921
5032019,09:00,10:00,201,254,,,628,0,915
5032019,10:00,11:00,124,201,,,627,0,914
5032019,11:00,12:00,127,168,,,626,0,918
5032019,12:00,13:00,126,169,,,619,0,921
5032019,13:00,14:00,126,170,,,623,0,920
5032019,14:00,15:00,175,199,,,622,0,920
5032019,15:00,16:00,290,278,,,619,0,921
5032019,16:00,17:00,293,283,,,622,0,920
5032019,17:00,18:00,291,282,,,620,0,921
5032019,18:00,19:00,291,282,,,623,0,921
5032019,19:00,20:00,291,283,,,622,0,920
5032019,20:00,21:00,293,282,,,620,0,922
5032019,21:00,22:00,206,282,,,620,0,921
5032019,22:00,23:00,209,282,,,622,0,923
5032019,23:00,00:00,199,282,,,622,0,924
6032019,00:00,01:00,131,282,,,620,0,924
6032019,01:00,02:00,135,220,,,428,0,923
6032019,02:00,03:00,127,164,,,292,0,923
6032019,03:00,04:00,126,150,,,284,0,923
6032019,04:00,05:00,127,154,,,351,0,922
6032019,05:00,06:00,179,225,,,593,0,922
6032019,06:00,07:00,282,283,,,621,0,923
6032019,07:00,08:00,283,282,,,616,0,918
6032019,08:00,09:00,283,282,,,615,0,917
6032019,09:00,10:00,281,282,,,618,0,917
6032019,10:00,11:00,236,281,,,617,0,916
6032019,11:00,12:00,133,225,,,494,0,871
6032019,12:00,13:00,126,149,,,303,0,666
6032019,13:00,14:00,125,150,,,284,0,836
6032019,14:00,15:00,124,150,,,353,0,910
6032019,15:00,16:00,125,151,,,400,0,903
6032019,16:00,17:00,126,218,,,482,0,910
6032019,17:00,18:00,126,283,,,622,0,914
6032019,18:00,19:00,126,283,,,621,0,911
6032019,19:00,20:00,126,283,,,620,0,910
6032019,20:00,21:00,127,282,,,618,0,913
6032019,21:00,22:00,127,225,,,415,0,910
6032019,22:00,23:00,126,153,,,302,0,906
6032019,23:00,00:00,126,149,,,260,0,850
7032019,00:00,01:00,125,150,,,0,0,524
7032019,01:00,02:00,127,150,,,0,0,407
7032019,02:00,03:00,126,150,,,0,0,375
7032019,03:00,04:00,126,150,,,0,0,379
7032019,04:00,05:00,127,150,,,0,0,373
7032019,05:00,06:00,126,150,,,0,0,454
7032019,06:00,07:00,127,179,,,0,0,851
7032019,07:00,08:00,126,269,,,0,0,909
7032019,08:00,09:00,125,277,,,0,0,905
7032019,09:00,10:00,126,195,,,0,0,669
7032019,10:00,11:00,126,148,,,0,0,414
7032019,11:00,12:00,126,150,,,0,0,368
7032019,12:00,13:00,126,151,,,0,0,370
7032019,13:00,14:00,124,108,,,0,0,398
7032019,14:00,15:00,120,0,,,0,0,471
7032019,15:00,16:00,120,0,,,0,0,431
7032019,16:00,17:00,121,8,,,0,0,623
7032019,17:00,18:00,127,149,,,0,0,906
7032019,18:00,19:00,125,236,,,0,0,910
7032019,19:00,20:00,126,290,,,0,0,911
7032019,20:00,21:00,127,282,,,0,0,910
7032019,21:00,22:00,125,175,,,0,0,876
7032019,22:00,23:00,128,149,,,0,0,564
7032019,23:00,00:00,125,150,,,0,0,385
8032019,00:00,01:00,127,150,,,0,0,373
8032019,01:00,02:00,127,150,,,0,0,372
8032019,02:00,03:00,127,150,,,0,0,370
8032019,03:00,04:00,126,150,,,0,0,374
8032019,04:00,05:00,128,150,,,0,0,373
8032019,05:00,06:00,126,150,,,0,0,407
8032019,06:00,07:00,126,173,,,0,0,747
8032019,07:00,08:00,126,227,,,0,0,902
8032019,08:00,09:00,126,222,,,0,0,909
8032019,09:00,10:00,126,149,,,0,0,908
8032019,10:00,11:00,127,151,,,0,0,914
8032019,11:00,12:00,126,149,,,0,0,913
8032019,12:00,13:00,126,150,,,0,0,913
8032019,13:00,14:00,128,151,,,0,0,916
8032019,14:00,15:00,127,187,,,0,0,915
8032019,15:00,16:00,127,270,,,0,0,899
8032019,16:00,17:00,126,273,,,0,0,914
8032019,17:00,18:00,126,276,,,0,0,915
8032019,18:00,19:00,127,283,,,0,0,914
8032019,19:00,20:00,126,282,,,0,0,919
8032019,20:00,21:00,127,282,,,0,0,900
8032019,21:00,22:00,111,272,,,0,0,901
8032019,22:00,23:00,0,186,,,0,0,910
8032019,23:00,00:00,0,152,,,0,0,892
9032019,00:00,01:00,0,153,,,0,0,492
9032019,01:00,02:00,0,151,,,0,0,368
9032019,02:00,03:00,0,151,,,0,0,373
9032019,03:00,04:00,0,151,,,0,0,372
9032019,04:00,05:00,0,151,,,0,0,371
9032019,05:00,06:00,0,151,,,0,0,373
9032019,06:00,07:00,0,151,,,0,0,370
9032019,07:00,08:00,0,151,,,0,0,371
9032019,08:00,09:00,0,151,,,0,0,371
9032019,09:00,10:00,0,152,,,0,0,369
9032019,10:00,11:00,0,151,,,0,0,371
9032019,11:00,12:00,0,151,,,0,0,374
9032019,12:00,13:00,0,151,,,0,0,372
9032019,13:00,14:00,0,151,,,0,0,372
9032019,14:00,15:00,0,151,,,0,0,371
9032019,15:00,16:00,0,151,,,0,0,381
9032019,16:00,17:00,0,151,,,0,0,596
9032019,17:00,18:00,0,151,,,0,0,904
9032019,18:00,19:00,0,151,,,0,0,835
9032019,19:00,20:00,0,151,,,0,0,600
9032019,20:00,21:00,0,151,,,0,0,383
9032019,21:00,22:00,0,151,,,0,0,369
9032019,22:00,23:00,0,151,,,0,0,371
9032019,23:00,00:00,0,152,,,0,0,373
10032019,00:00,01:00,0,151,,,0,0,368
10032019,01:00,02:00,0,152,,,0,0,372
10032019,02:00,03:00,0,151,,,0,0,374
10032019,03:00,04:00,0,151,,,0,0,372
10032019,04:00,05:00,0,151,,,0,0,377
10032019,05:00,06:00,0,151,,,0,0,459
10032019,06:00,07:00,0,151,,,0,0,615
10032019,07:00,08:00,0,151,,,0,0,756
10032019,08:00,09:00,0,181,,,0,0,914
10032019,09:00,10:00,0,269,,,0,0,915
10032019,10:00,11:00,0,278,,,0,0,916
10032019,11:00,12:00,0,276,,,0,0,915
10032019,12:00,13:00,0,277,,,0,0,917
10032019,13:00,14:00,0,240,,,0,0,914
10032019,14:00,15:00,0,158,,,0,0,914
10032019,15:00,16:00,0,156,,,0,0,914
10032019,16:00,17:00,0,160,,,0,0,916
10032019,17:00,18:00,0,248,,,0,0,916
10032019,18:00,19:00,0,277,,,0,0,916
10032019,19:00,20:00,0,277,,,0,0,913
10032019,20:00,21:00,0,242,,,0,0,913
10032019,21:00,22:00,0,179,,,0,0,913
10032019,22:00,23:00,0,180,,,0,0,811
10032019,23:00,00:00,0,180,,,0,0,789
11032019,00:00,01:00,0,180,,,0,0,532
11032019,01:00,02:00,0,180,,,0,0,397
11032019,02:00,03:00,0,180,,,0,0,373
11032019,03:00,04:00,0,180,,,0,0,376
11032019,04:00,05:00,0,180,,,0,0,570
11032019,05:00,06:00,0,180,,,0,181,739
11032019,06:00,07:00,0,229,,,0,340,914
11032019,07:00,08:00,0,278,,,0,487,914
11032019,08:00,09:00,0,281,,,0,644,915
11032019,09:00,10:00,0,281,,,0,644,915
11032019,10:00,11:00,0,278,,,0,636,919
11032019,11:00,12:00,0,278,,,0,634,917
11032019,12:00,13:00,0,277,,,0,632,918
11032019,13:00,14:00,0,276,,,0,628,919
11032019,14:00,15:00,0,277,,,0,633,917
11032019,15:00,16:00,0,277,,,0,635,919
11032019,16:00,17:00,0,277,,,0,632,920
11032019,17:00,18:00,0,277,,,0,628,921
11032019,18:00,19:00,0,277,,,0,628,920
11032019,19:00,20:00,0,278,,,0,633,922
11032019,20:00,21:00,0,279,,,0,638,924
11032019,21:00,22:00,0,277,,,0,634,924
11032019,22:00,23:00,0,278,,,0,635,924
11032019,23:00,00:00,0,277,,,0,635,926
12032019,00:00,01:00,0,277,,,0,635,926
12032019,01:00,02:00,0,277,,,0,637,928
12032019,02:00,03:00,0,277,,,0,632,927
12032019,03:00,04:00,0,277,,,0,637,928
12032019,04:00,05:00,0,277,,,0,637,928
12032019,05:00,06:00,0,276,,,0,635,928
12032019,06:00,07:00,0,277,,,0,634,930
12032019,07:00,08:00,0,277,,,0,641,928
12032019,08:00,09:00,0,277,,,0,633,927
12032019,09:00,10:00,0,277,,,0,640,928
12032019,10:00,11:00,0,261,,,0,633,926
12032019,11:00,12:00,0,170,,,0,604,925
12032019,12:00,13:00,0,149,,,0,385,918
12032019,13:00,14:00,0,150,,,0,284,913
12032019,14:00,15:00,0,149,,,0,280,911
12032019,15:00,16:00,0,150,,,0,283,911
12032019,16:00,17:00,0,151,,,0,425,912
12032019,17:00,18:00,0,213,,,0,590,912
12032019,18:00,19:00,0,278,,,0,642,914
12032019,19:00,20:00,0,277,,,0,627,914
12032019,20:00,21:00,0,260,,,0,376,914
12032019,21:00,22:00,0,171,,,0,0,911
12032019,22:00,23:00,0,149,,,0,0,601
12032019,23:00,00:00,0,150,,,0,0,371
13032019,00:00,01:00,0,150,,,0,0,374
13032019,01:00,02:00,0,150,,,0,0,376
13032019,02:00,03:00,0,150,,,0,0,378
13032019,03:00,04:00,0,150,,,0,0,374
13032019,04:00,05:00,0,150,,,0,0,377
13032019,05:00,06:00,0,150,,,0,0,376
13032019,06:00,07:00,0,150,,,0,0,607
13032019,07:00,08:00,0,150,,,0,0,916
13032019,08:00,09:00,0,150,,,0,0,888
13032019,09:00,10:00,0,150,,,0,0,507
13032019,10:00,11:00,0,150,,,0,0,381
13032019,11:00,12:00,0,150,,,0,0,449
13032019,12:00,13:00,0,150,,,0,0,434
13032019,13:00,14:00,0,150,,,0,0,576
13032019,14:00,15:00,0,150,,,0,0,404
13032019,15:00,16:00,0,150,,,0,0,657
13032019,16:00,17:00,0,150,,,0,0,881
13032019,17:00,18:00,0,161,,,0,0,921
13032019,18:00,19:00,0,248,,,0,0,921
13032019,19:00,20:00,0,277,,,0,0,921
13032019,20:00,21:00,0,262,,,0,0,920
13032019,21:00,22:00,0,188,,,0,0,922
13032019,22:00,23:00,0,151,,,0,0,829
13032019,23:00,00:00,0,152,,,0,0,721
14032019,00:00,01:00,0,151,,,0,0,653
14032019,01:00,02:00,0,150,,,0,0,658
14032019,02:00,03:00,0,150,,,0,0,655
14032019,03:00,04:00,0,150,,,0,0,656
14032019,04:00,05:00,0,150,,,0,0,657
14032019,05:00,06:00,0,151,,,0,0,750
14032019,06:00,07:00,0,167,,,0,0,906
14032019,07:00,08:00,0,258,,,0,0,903
14032019,08:00,09:00,0,281,,,0,0,903
14032019,09:00,10:00,0,281,,,0,0,732
14032019,10:00,11:00,0,277,,,0,0,701
14032019,11:00,12:00,0,279,,,0,0,711
14032019,12:00,13:00,0,279,,,0,0,732
14032019,13:00,14:00,0,278,,,0,0,731
14032019,14:00,15:00,0,278,,,0,0,701
14032019,15:00,16:00,35,278,,,0,0,706
14032019,16:00,17:00,120,278,,,0,0,729
14032019,17:00,18:00,177,278,,,0,0,694
14032019,18:00,19:00,262,277,,,0,0,646
14032019,19:00,20:00,262,270,,,0,0,602
14032019,20:00,21:00,268,268,,,0,0,549
14032019,21:00,22:00,251,269,,,0,0,552
