date,start,end,11WD2BRE4000115K
21032019,09:00,10:00,0
21032019,10:00,11:00,0
21032019,11:00,12:00,124
21032019,12:00,13:00,108
21032019,13:00,14:00,129
21032019,14:00,15:00,130
21032019,15:00,16:00,124
21032019,16:00,17:00,107
21032019,17:00,18:00,128
21032019,18:00,19:00,138
21032019,19:00,20:00,158
21032019,20:00,21:00,121
21032019,21:00,22:00,136
21032019,22:00,23:00,144
21032019,23:00,00:00,0
22032019,00:00,01:00,126
22032019,01:00,02:00,122
22032019,02:00,03:00,120
22032019,03:00,04:00,120
22032019,04:00,05:00,126
22032019,05:00,06:00,135
22032019,06:00,07:00,120
22032019,07:00,08:00,135
22032019,08:00,09:00,132
22032019,09:00,10:00,124
22032019,10:00,11:00,124
22032019,11:00,12:00,123
22032019,12:00,13:00,119
22032019,13:00,14:00,126
22032019,14:00,15:00,135
22032019,15:00,16:00,135
22032019,16:00,17:00,147
22032019,17:00,18:00,144
22032019,18:00,19:00,133
22032019,19:00,20:00,123
22032019,20:00,21:00,135
22032019,21:00,22:00,129
22032019,22:00,23:00,130
22032019,23:00,00:00,0
23032019,00:00,01:00,111
23032019,01:00,02:00,113
23032019,02:00,03:00,122
23032019,03:00,04:00,126
23032019,04:00,05:00,124
23032019,05:00,06:00,118
23032019,06:00,07:00,113
23032019,07:00,08:00,109
23032019,08:00,09:00,109
23032019,09:00,10:00,125
23032019,10:00,11:00,110
23032019,11:00,12:00,113
23032019,12:00,13:00,154
23032019,13:00,14:00,148
23032019,14:00,15:00,130
23032019,15:00,16:00,113
23032019,16:00,17:00,112
23032019,17:00,18:00,117
23032019,18:00,19:00,124
23032019,19:00,20:00,119
23032019,20:00,21:00,119
23032019,21:00,22:00,121
23032019,22:00,23:00,129
23032019,23:00,00:00,0
24032019,00:00,01:00,116
24032019,01:00,02:00,133
24032019,02:00,03:00,110
24032019,03:00,04:00,112
24032019,04:00,05:00,120
24032019,05:00,06:00,121
24032019,06:00,07:00,115
24032019,07:00,08:00,114
24032019,08:00,09:00,115
24032019,09:00,10:00,116
24032019,10:00,11:00,118
24032019,11:00,12:00,113
24032019,12:00,13:00,112
24032019,13:00,14:00,120
24032019,14:00,15:00,131
24032019,15:00,16:00,132
24032019,16:00,17:00,132
24032019,17:00,18:00,115
24032019,18:00,19:00,132
24032019,19:00,20:00,112
24032019,20:00,21:00,130
24032019,21:00,22:00,159
24032019,22:00,23:00,153
24032019,23:00,00:00,0
25032019,00:00,01:00,136
25032019,01:00,02:00,134
25032019,02:00,03:00,133
25032019,03:00,04:00,132
25032019,04:00,05:00,132
25032019,05:00,06:00,135
25032019,06:00,07:00,144
25032019,07:00,08:00,119
25032019,08:00,09:00,105
25032019,09:00,10:00,108
25032019,10:00,11:00,125
25032019,11:00,12:00,125
25032019,12:00,13:00,121
25032019,13:00,14:00,124
25032019,14:00,15:00,149
25032019,15:00,16:00,128
25032019,16:00,17:00,107
25032019,17:00,18:00,69
25032019,18:00,19:00,66
25032019,19:00,20:00,66
25032019,20:00,21:00,70
25032019,21:00,22:00,93
25032019,22:00,23:00,68
25032019,23:00,00:00,0
26032019,00:00,01:00,84
26032019,01:00,02:00,78
26032019,02:00,03:00,63
26032019,03:00,04:00,73
26032019,04:00,05:00,92
26032019,05:00,06:00,63
26032019,06:00,07:00,64
26032019,07:00,08:00,64
26032019,08:00,09:00,78
26032019,09:00,10:00,80
26032019,10:00,11:00,80
26032019,11:00,12:00,81
26032019,12:00,13:00,82
26032019,13:00,14:00,81
26032019,14:00,15:00,81
26032019,15:00,16:00,80
26032019,16:00,17:00,80
26032019,17:00,18:00,85
26032019,18:00,19:00,84
26032019,19:00,20:00,81
26032019,20:00,21:00,81
26032019,21:00,22:00,80
26032019,22:00,23:00,63
26032019,23:00,00:00,0
27032019,00:00,01:00,61
27032019,01:00,02:00,61
27032019,02:00,03:00,61
27032019,03:00,04:00,60
27032019,04:00,05:00,61
27032019,05:00,06:00,61
27032019,06:00,07:00,61
27032019,07:00,08:00,61
27032019,08:00,09:00,74
27032019,09:00,10:00,59
27032019,10:00,11:00,59
27032019,11:00,12:00,70
27032019,12:00,13:00,81
27032019,13:00,14:00,81
27032019,14:00,15:00,81
27032019,15:00,16:00,82
27032019,16:00,17:00,82
27032019,17:00,18:00,81
27032019,18:00,19:00,80
27032019,19:00,20:00,83
27032019,20:00,21:00,95
27032019,21:00,22:00,102
27032019,22:00,23:00,95
27032019,23:00,00:00,0
28032019,00:00,01:00,115
28032019,01:00,02:00,106
28032019,02:00,03:00,117
28032019,03:00,04:00,110
28032019,04:00,05:00,93
28032019,05:00,06:00,103
28032019,06:00,07:00,119
28032019,07:00,08:00,114
28032019,08:00,09:00,128
28032019,09:00,10:00,140
28032019,10:00,11:00,155
28032019,11:00,12:00,141
28032019,12:00,13:00,74
28032019,13:00,14:00,71
28032019,14:00,15:00,71
28032019,15:00,16:00,70
28032019,16:00,17:00,74
28032019,17:00,18:00,65
28032019,18:00,19:00,66
28032019,19:00,20:00,66
28032019,20:00,21:00,70
28032019,21:00,22:00,102
28032019,22:00,23:00,103
28032019,23:00,00:00,0
29032019,00:00,01:00,108
29032019,01:00,02:00,111
29032019,02:00,03:00,131
29032019,03:00,04:00,127
29032019,04:00,05:00,114
29032019,05:00,06:00,135
29032019,06:00,07:00,130
29032019,07:00,08:00,120
29032019,08:00,09:00,115
29032019,09:00,10:00,127
29032019,10:00,11:00,150
29032019,11:00,12:00,147
29032019,12:00,13:00,132
29032019,13:00,14:00,127
29032019,14:00,15:00,136
29032019,15:00,16:00,153
29032019,16:00,17:00,136
29032019,17:00,18:00,116
29032019,18:00,19:00,115
29032019,19:00,20:00,112
29032019,20:00,21:00,113
29032019,21:00,22:00,103
29032019,22:00,23:00,104
29032019,23:00,00:00,0
30032019,00:00,01:00,113
30032019,01:00,02:00,112
30032019,02:00,03:00,120
30032019,03:00,04:00,120
30032019,04:00,05:00,110
30032019,05:00,06:00,120
30032019,06:00,07:00,118
30032019,07:00,08:00,114
30032019,08:00,09:00,114
30032019,09:00,10:00,113
30032019,10:00,11:00,113
30032019,11:00,12:00,112
30032019,12:00,13:00,111
30032019,13:00,14:00,113
30032019,14:00,15:00,117
30032019,15:00,16:00,127
30032019,16:00,17:00,147
30032019,17:00,18:00,142
30032019,18:00,19:00,122
30032019,19:00,20:00,112
30032019,20:00,21:00,114
30032019,21:00,22:00,110
30032019,22:00,23:00,115
30032019,23:00,00:00,0
31032019,00:00,01:00,0
31032019,01:00,02:00,133
31032019,03:00,04:00,0
31032019,04:00,05:00,118
31032019,05:00,06:00,132
31032019,06:00,07:00,124
31032019,07:00,08:00,129
31032019,08:00,09:00,133
31032019,09:00,10:00,103
31032019,10:00,11:00,100
31032019,11:00,12:00,76
31032019,12:00,13:00,44
31032019,13:00,14:00,50
31032019,14:00,15:00,54
31032019,15:00,16:00,53
31032019,16:00,17:00,53
31032019,17:00,18:00,53
31032019,18:00,19:00,53
31032019,19:00,20:00,53
31032019,20:00,21:00,54
31032019,21:00,22:00,54
31032019,22:00,23:00,54
31032019,23:00,00:00,55
1042019,00:00,01:00,55
1042019,01:00,02:00,55
1042019,02:00,03:00,55
1042019,03:00,04:00,55
1042019,04:00,05:00,56
1042019,05:00,06:00,56
1042019,06:00,07:00,63
1042019,07:00,08:00,63
1042019,08:00,09:00,74
1042019,09:00,10:00,72
1042019,10:00,11:00,103
1042019,11:00,12:00,124
1042019,12:00,13:00,114
1042019,13:00,14:00,114
1042019,14:00,15:00,120
1042019,15:00,16:00,126
1042019,16:00,17:00,118
1042019,17:00,18:00,126
1042019,18:00,19:00,133
1042019,19:00,20:00,148
1042019,20:00,21:00,147
1042019,21:00,22:00,137
1042019,22:00,23:00,146
1042019,23:00,00:00,148
2042019,00:00,01:00,147
2042019,01:00,02:00,149
2042019,02:00,03:00,145
2042019,03:00,04:00,144
2042019,04:00,05:00,157
2042019,05:00,06:00,161
2042019,06:00,07:00,158
2042019,07:00,08:00,162
2042019,08:00,09:00,156
2042019,09:00,10:00,157
2042019,10:00,11:00,174
2042019,11:00,12:00,169
2042019,12:00,13:00,158
2042019,13:00,14:00,145
2042019,14:00,15:00,144
2042019,15:00,16:00,143
2042019,16:00,17:00,144
2042019,17:00,18:00,144
2042019,18:00,19:00,144
2042019,19:00,20:00,143
2042019,20:00,21:00,143
2042019,21:00,22:00,142
2042019,22:00,23:00,141
2042019,23:00,00:00,144
3042019,00:00,01:00,135
3042019,01:00,02:00,125
3042019,02:00,03:00,111
3042019,03:00,04:00,120
3042019,04:00,05:00,143
3042019,05:00,06:00,145
3042019,06:00,07:00,163
3042019,07:00,08:00,160
3042019,08:00,09:00,143
3042019,09:00,10:00,149
3042019,10:00,11:00,166
3042019,11:00,12:00,131
3042019,12:00,13:00,149
3042019,13:00,14:00,149
3042019,14:00,15:00,140
3042019,15:00,16:00,143
3042019,16:00,17:00,156
3042019,17:00,18:00,133
3042019,18:00,19:00,129
3042019,19:00,20:00,104
3042019,20:00,21:00,66
3042019,21:00,22:00,66
3042019,22:00,23:00,66
3042019,23:00,00:00,66
4042019,00:00,01:00,66
4042019,01:00,02:00,66
4042019,02:00,03:00,67
4042019,03:00,04:00,68
4042019,04:00,05:00,88
4042019,05:00,06:00,122
4042019,06:00,07:00,149
4042019,07:00,08:00,154
4042019,08:00,09:00,136
4042019,09:00,10:00,116
4042019,10:00,11:00,155
4042019,11:00,12:00,147
4042019,12:00,13:00,134
4042019,13:00,14:00,127
4042019,14:00,15:00,150
4042019,15:00,16:00,135
4042019,16:00,17:00,128
4042019,17:00,18:00,141
4042019,18:00,19:00,145
4042019,19:00,20:00,146
4042019,20:00,21:00,143
4042019,21:00,22:00,142
4042019,22:00,23:00,136
4042019,23:00,00:00,120
5042019,00:00,01:00,130
5042019,01:00,02:00,152
5042019,02:00,03:00,128
5042019,03:00,04:00,130
5042019,04:00,05:00,124
5042019,05:00,06:00,128
5042019,06:00,07:00,135
5042019,07:00,08:00,119
5042019,08:00,09:00,116
5042019,09:00,10:00,98
5042019,10:00,11:00,117
5042019,11:00,12:00,132
5042019,12:00,13:00,119
5042019,13:00,14:00,65
5042019,14:00,15:00,65
5042019,15:00,16:00,64
5042019,16:00,17:00,65
5042019,17:00,18:00,65
5042019,18:00,19:00,74
5042019,19:00,20:00,129
5042019,20:00,21:00,101
5042019,21:00,22:00,119
5042019,22:00,23:00,122
5042019,23:00,00:00,120
6042019,00:00,01:00,122
6042019,01:00,02:00,133
6042019,02:00,03:00,125
6042019,03:00,04:00,124
6042019,04:00,05:00,128
6042019,05:00,06:00,148
6042019,06:00,07:00,140
6042019,07:00,08:00,128
6042019,08:00,09:00,136
6042019,09:00,10:00,132
6042019,10:00,11:00,123
6042019,11:00,12:00,128
6042019,12:00,13:00,78
6042019,13:00,14:00,64
6042019,14:00,15:00,75
6042019,15:00,16:00,77
6042019,16:00,17:00,78
6042019,17:00,18:00,95
6042019,18:00,19:00,119
6042019,19:00,20:00,121
6042019,20:00,21:00,129
6042019,21:00,22:00,122
6042019,22:00,23:00,117
6042019,23:00,00:00,126
7042019,00:00,01:00,149
7042019,01:00,02:00,117
7042019,02:00,03:00,122
7042019,03:00,04:00,138
7042019,04:00,05:00,125
7042019,05:00,06:00,123
7042019,06:00,07:00,134
7042019,07:00,08:00,141
7042019,08:00,09:00,138
7042019,09:00,10:00,138
7042019,10:00,11:00,139
7042019,11:00,12:00,133
7042019,12:00,13:00,136
7042019,13:00,14:00,124
7042019,14:00,15:00,141
7042019,15:00,16:00,149
7042019,16:00,17:00,148
7042019,17:00,18:00,156
7042019,18:00,19:00,147
7042019,19:00,20:00,127
7042019,20:00,21:00,146
7042019,21:00,22:00,143
7042019,22:00,23:00,166
7042019,23:00,00:00,163
8042019,00:00,01:00,143
8042019,01:00,02:00,132
8042019,02:00,03:00,134
8042019,03:00,04:00,139
8042019,04:00,05:00,138
8042019,05:00,06:00,149
8042019,06:00,07:00,132
8042019,07:00,08:00,138
8042019,08:00,09:00,148
8042019,09:00,10:00,140
8042019,10:00,11:00,149
8042019,11:00,12:00,139
8042019,12:00,13:00,123
8042019,13:00,14:00,124
8042019,14:00,15:00,143
8042019,15:00,16:00,122
8042019,16:00,17:00,105
8042019,17:00,18:00,114
8042019,18:00,19:00,115
8042019,19:00,20:00,126
8042019,20:00,21:00,149
8042019,21:00,22:00,158
8042019,22:00,23:00,126
8042019,23:00,00:00,153
9042019,00:00,01:00,134
9042019,01:00,02:00,126
9042019,02:00,03:00,83
9042019,03:00,04:00,67
9042019,04:00,05:00,67
9042019,05:00,06:00,67
9042019,06:00,07:00,99
9042019,07:00,08:00,134
9042019,08:00,09:00,120
9042019,09:00,10:00,112
9042019,10:00,11:00,129
9042019,11:00,12:00,135
9042019,12:00,13:00,107
9042019,13:00,14:00,121
9042019,14:00,15:00,116
9042019,15:00,16:00,116
9042019,16:00,17:00,116
9042019,17:00,18:00,65
9042019,18:00,19:00,65
9042019,19:00,20:00,65
9042019,20:00,21:00,64
9042019,21:00,22:00,71
9042019,22:00,23:00,117
9042019,23:00,00:00,137
10042019,00:00,01:00,113
10042019,01:00,02:00,100
10042019,02:00,03:00,134
10042019,03:00,04:00,135
10042019,04:00,05:00,134
10042019,05:00,06:00,140
10042019,06:00,07:00,154
10042019,07:00,08:00,157
10042019,08:00,09:00,133
10042019,09:00,10:00,126
10042019,10:00,11:00,156
10042019,11:00,12:00,132
10042019,12:00,13:00,98
10042019,13:00,14:00,79
10042019,14:00,15:00,65
10042019,15:00,16:00,67
10042019,16:00,17:00,70
10042019,17:00,18:00,63
10042019,18:00,19:00,62
10042019,19:00,20:00,62
10042019,20:00,21:00,61
10042019,21:00,22:00,102
10042019,22:00,23:00,121
10042019,23:00,00:00,133
11042019,00:00,01:00,116
11042019,01:00,02:00,125
11042019,02:00,03:00,116
11042019,03:00,04:00,118
11042019,04:00,05:00,133
11042019,05:00,06:00,120
11042019,06:00,07:00,120
11042019,07:00,08:00,115
11042019,08:00,09:00,102
11042019,09:00,10:00,107
11042019,10:00,11:00,157
11042019,11:00,12:00,135
11042019,12:00,13:00,119
11042019,13:00,14:00,125
11042019,14:00,15:00,118
11042019,15:00,16:00,91
11042019,16:00,17:00,102
11042019,17:00,18:00,71
11042019,18:00,19:00,66
11042019,19:00,20:00,66
11042019,20:00,21:00,65
11042019,21:00,22:00,73
11042019,22:00,23:00,90
11042019,23:00,00:00,80
12042019,00:00,01:00,82
12042019,01:00,02:00,111
12042019,02:00,03:00,112
12042019,03:00,04:00,128
12042019,04:00,05:00,125
12042019,05:00,06:00,125
12042019,06:00,07:00,127
12042019,07:00,08:00,129
12042019,08:00,09:00,115
12042019,09:00,10:00,120
12042019,10:00,11:00,136
12042019,11:00,12:00,114
12042019,12:00,13:00,124
12042019,13:00,14:00,137
12042019,14:00,15:00,111
12042019,15:00,16:00,115
12042019,16:00,17:00,127
12042019,17:00,18:00,119
12042019,18:00,19:00,124
12042019,19:00,20:00,124
12042019,20:00,21:00,114
12042019,21:00,22:00,112
12042019,22:00,23:00,121
12042019,23:00,00:00,122
13042019,00:00,01:00,112
13042019,01:00,02:00,107
13042019,02:00,03:00,108
13042019,03:00,04:00,121
13042019,04:00,05:00,121
13042019,05:00,06:00,122
13042019,06:00,07:00,114
13042019,07:00,08:00,116
13042019,08:00,09:00,134
13042019,09:00,10:00,98
13042019,10:00,11:00,98
13042019,11:00,12:00,119
13042019,12:00,13:00,117
13042019,13:00,14:00,133
13042019,14:00,15:00,119
13042019,15:00,16:00,115
13042019,16:00,17:00,122
13042019,17:00,18:00,120
13042019,18:00,19:00,81
13042019,19:00,20:00,75
13042019,20:00,21:00,63
13042019,21:00,22:00,66
13042019,22:00,23:00,80
13042019,23:00,00:00,90
14042019,00:00,01:00,116
14042019,01:00,02:00,125
14042019,02:00,03:00,126
14042019,03:00,04:00,118
14042019,04:00,05:00,122
14042019,05:00,06:00,125
14042019,06:00,07:00,136
14042019,07:00,08:00,122
14042019,08:00,09:00,123
14042019,09:00,10:00,122
14042019,10:00,11:00,119
14042019,11:00,12:00,116
14042019,12:00,13:00,123
14042019,13:00,14:00,123
14042019,14:00,15:00,123
14042019,15:00,16:00,123
14042019,16:00,17:00,126
14042019,17:00,18:00,123
14042019,18:00,19:00,123
14042019,19:00,20:00,122
14042019,20:00,21:00,122
14042019,21:00,22:00,123
14042019,22:00,23:00,132
14042019,23:00,00:00,121
15042019,00:00,01:00,120
15042019,01:00,02:00,120
15042019,02:00,03:00,131
15042019,03:00,04:00,136
15042019,04:00,05:00,136
15042019,05:00,06:00,134
15042019,06:00,07:00,131
15042019,07:00,08:00,120
15042019,08:00,09:00,107
15042019,09:00,10:00,111
15042019,10:00,11:00,128
15042019,11:00,12:00,124
15042019,12:00,13:00,106
15042019,13:00,14:00,140
15042019,14:00,15:00,157
15042019,15:00,16:00,129
15042019,16:00,17:00,90
15042019,17:00,18:00,97
15042019,18:00,19:00,127
15042019,19:00,20:00,132
15042019,20:00,21:00,119
15042019,21:00,22:00,138
15042019,22:00,23:00,150
15042019,23:00,00:00,138
16042019,00:00,01:00,132
16042019,01:00,02:00,128
16042019,02:00,03:00,129
16042019,03:00,04:00,139
16042019,04:00,05:00,118
16042019,05:00,06:00,71
16042019,06:00,07:00,66
16042019,07:00,08:00,77
16042019,08:00,09:00,80
16042019,09:00,10:00,94
16042019,10:00,11:00,97
16042019,11:00,12:00,71
16042019,12:00,13:00,57
16042019,13:00,14:00,55
16042019,14:00,15:00,68
16042019,15:00,16:00,82
16042019,16:00,17:00,85
16042019,17:00,18:00,85
16042019,18:00,19:00,84
16042019,19:00,20:00,85
16042019,20:00,21:00,83
16042019,21:00,22:00,83
16042019,22:00,23:00,84
16042019,23:00,00:00,74
17042019,00:00,01:00,84
17042019,01:00,02:00,88
17042019,02:00,03:00,72
17042019,03:00,04:00,80
17042019,04:00,05:00,90
17042019,05:00,06:00,97
17042019,06:00,07:00,106
17042019,07:00,08:00,98
17042019,08:00,09:00,97
17042019,09:00,10:00,80
17042019,10:00,11:00,91
17042019,11:00,12:00,108
17042019,12:00,13:00,88
17042019,13:00,14:00,85
17042019,14:00,15:00,74
17042019,15:00,16:00,89
17042019,16:00,17:00,70
17042019,17:00,18:00,69
17042019,18:00,19:00,87
17042019,19:00,20:00,80
17042019,20:00,21:00,76
17042019,21:00,22:00,121
17042019,22:00,23:00,137
17042019,23:00,00:00,121
18042019,00:00,01:00,120
18042019,01:00,02:00,121
18042019,02:00,03:00,130
18042019,03:00,04:00,132
18042019,04:00,05:00,128
18042019,05:00,06:00,116
18042019,06:00,07:00,107
18042019,07:00,08:00,105
18042019,08:00,09:00,63
18042019,09:00,10:00,72
18042019,10:00,11:00,94
18042019,11:00,12:00,84
18042019,12:00,13:00,70
18042019,13:00,14:00,103
18042019,14:00,15:00,119
18042019,15:00,16:00,126
18042019,16:00,17:00,128
18042019,17:00,18:00,133
18042019,18:00,19:00,118
18042019,19:00,20:00,132
18042019,20:00,21:00,134
18042019,21:00,22:00,134
18042019,22:00,23:00,135
18042019,23:00,00:00,142
19042019,00:00,01:00,128
19042019,01:00,02:00,130
19042019,02:00,03:00,123
19042019,03:00,04:00,133
19042019,04:00,05:00,158
19042019,05:00,06:00,160
19042019,06:00,07:00,156
19042019,07:00,08:00,145
19042019,08:00,09:00,156
19042019,09:00,10:00,155
19042019,10:00,11:00,154
19042019,11:00,12:00,154
19042019,12:00,13:00,133
19042019,13:00,14:00,142
19042019,14:00,15:00,141
19042019,15:00,16:00,139
19042019,16:00,17:00,151
19042019,17:00,18:00,156
19042019,18:00,19:00,140
19042019,19:00,20:00,158
19042019,20:00,21:00,149
19042019,21:00,22:00,152
19042019,22:00,23:00,154
19042019,23:00,00:00,119
20042019,00:00,01:00,86
20042019,01:00,02:00,80
20042019,02:00,03:00,100
20042019,03:00,04:00,104
20042019,04:00,05:00,76
20042019,05:00,06:00,95
20042019,06:00,07:00,154
20042019,07:00,08:00,160
20042019,08:00,09:00,123
20042019,09:00,10:00,112
20042019,10:00,11:00,128
20042019,11:00,12:00,133
20042019,12:00,13:00,128
20042019,13:00,14:00,93
20042019,14:00,15:00,63
20042019,15:00,16:00,44
20042019,16:00,17:00,42
20042019,17:00,18:00,53
20042019,18:00,19:00,104
20042019,19:00,20:00,127
20042019,20:00,21:00,127
20042019,21:00,22:00,136
20042019,22:00,23:00,137
20042019,23:00,00:00,136
21042019,00:00,01:00,147
21042019,01:00,02:00,123
21042019,02:00,03:00,135
21042019,03:00,04:00,126
21042019,04:00,05:00,158
21042019,05:00,06:00,172
21042019,06:00,07:00,165
21042019,07:00,08:00,156
21042019,08:00,09:00,165
21042019,09:00,10:00,164
21042019,10:00,11:00,147
21042019,11:00,12:00,146
21042019,12:00,13:00,162
21042019,13:00,14:00,163
21042019,14:00,15:00,158
21042019,15:00,16:00,154
21042019,16:00,17:00,156
21042019,17:00,18:00,141
21042019,18:00,19:00,143
21042019,19:00,20:00,156
21042019,20:00,21:00,153
21042019,21:00,22:00,167
21042019,22:00,23:00,167
21042019,23:00,00:00,156
22042019,00:00,01:00,142
22042019,01:00,02:00,152
22042019,02:00,03:00,150
22042019,03:00,04:00,132
22042019,04:00,05:00,136
22042019,05:00,06:00,160
22042019,06:00,07:00,144
22042019,07:00,08:00,126
22042019,08:00,09:00,139
22042019,09:00,10:00,125
22042019,10:00,11:00,130
22042019,11:00,12:00,122
22042019,12:00,13:00,115
22042019,13:00,14:00,115
22042019,14:00,15:00,99
22042019,15:00,16:00,102
22042019,16:00,17:00,62
22042019,17:00,18:00,38
22042019,18:00,19:00,38
22042019,19:00,20:00,38
22042019,20:00,21:00,37
22042019,21:00,22:00,69
22042019,22:00,23:00,98
22042019,23:00,00:00,102
23042019,00:00,01:00,103
23042019,01:00,02:00,111
23042019,02:00,03:00,121
23042019,03:00,04:00,109
23042019,04:00,05:00,104
23042019,05:00,06:00,113
23042019,06:00,07:00,110
23042019,07:00,08:00,69
23042019,08:00,09:00,69
23042019,09:00,10:00,68
23042019,10:00,11:00,74
23042019,11:00,12:00,116
23042019,12:00,13:00,116
23042019,13:00,14:00,113
23042019,14:00,15:00,109
23042019,15:00,16:00,114
23042019,16:00,17:00,113
23042019,17:00,18:00,114
23042019,18:00,19:00,130
23042019,19:00,20:00,108
23042019,20:00,21:00,93
23042019,21:00,22:00,114
23042019,22:00,23:00,113
23042019,23:00,00:00,104
24042019,00:00,01:00,100
24042019,01:00,02:00,116
24042019,02:00,03:00,108
24042019,03:00,04:00,141
24042019,04:00,05:00,137
24042019,05:00,06:00,112
24042019,06:00,07:00,138
24042019,07:00,08:00,140
24042019,08:00,09:00,134
24042019,09:00,10:00,144
24042019,10:00,11:00,144
24042019,11:00,12:00,152
24042019,12:00,13:00,143
24042019,13:00,14:00,145
24042019,14:00,15:00,147
24042019,15:00,16:00,141
24042019,16:00,17:00,148
24042019,17:00,18:00,147
24042019,18:00,19:00,140
24042019,19:00,20:00,126
24042019,20:00,21:00,148
24042019,21:00,22:00,144
24042019,22:00,23:00,142
24042019,23:00,00:00,152
25042019,00:00,01:00,153
25042019,01:00,02:00,149
25042019,02:00,03:00,148
25042019,03:00,04:00,140
25042019,04:00,05:00,150
25042019,05:00,06:00,153
25042019,06:00,07:00,153
25042019,07:00,08:00,148
25042019,08:00,09:00,137
25042019,09:00,10:00,147
25042019,10:00,11:00,153
25042019,11:00,12:00,149
25042019,12:00,13:00,153
25042019,13:00,14:00,127
25042019,14:00,15:00,121
25042019,15:00,16:00,109
25042019,16:00,17:00,115
25042019,17:00,18:00,126
25042019,18:00,19:00,125
25042019,19:00,20:00,126
25042019,20:00,21:00,125
25042019,21:00,22:00,118
25042019,22:00,23:00,132
25042019,23:00,00:00,136
26042019,00:00,01:00,135
26042019,01:00,02:00,128
26042019,02:00,03:00,128
26042019,03:00,04:00,130
26042019,04:00,05:00,136
26042019,05:00,06:00,126
26042019,06:00,07:00,137
26042019,07:00,08:00,126
26042019,08:00,09:00,135
26042019,09:00,10:00,148
26042019,10:00,11:00,147
26042019,11:00,12:00,153
26042019,12:00,13:00,131
26042019,13:00,14:00,119
26042019,14:00,15:00,139
26042019,15:00,16:00,139
26042019,16:00,17:00,140
26042019,17:00,18:00,147
26042019,18:00,19:00,161
26042019,19:00,20:00,143
26042019,20:00,21:00,139
26042019,21:00,22:00,144
26042019,22:00,23:00,153
26042019,23:00,00:00,141
27042019,00:00,01:00,143
27042019,01:00,02:00,142
27042019,02:00,03:00,145
27042019,03:00,04:00,147
27042019,04:00,05:00,138
27042019,05:00,06:00,146
27042019,06:00,07:00,153
27042019,07:00,08:00,143
27042019,08:00,09:00,141
27042019,09:00,10:00,140
27042019,10:00,11:00,130
27042019,11:00,12:00,146
27042019,12:00,13:00,158
27042019,13:00,14:00,152
27042019,14:00,15:00,147
27042019,15:00,16:00,159
27042019,16:00,17:00,158
27042019,17:00,18:00,151
27042019,18:00,19:00,152
27042019,19:00,20:00,152
27042019,20:00,21:00,152
27042019,21:00,22:00,154
27042019,22:00,23:00,148
27042019,23:00,00:00,141
28042019,00:00,01:00,149
28042019,01:00,02:00,150
28042019,02:00,03:00,136
28042019,03:00,04:00,142
28042019,04:00,05:00,148
28042019,05:00,06:00,149
28042019,06:00,07:00,144
28042019,07:00,08:00,139
28042019,08:00,09:00,150
28042019,09:00,10:00,147
28042019,10:00,11:00,135
28042019,11:00,12:00,135
28042019,12:00,13:00,145
28042019,13:00,14:00,137
28042019,14:00,15:00,132
28042019,15:00,16:00,142
28042019,16:00,17:00,146
28042019,17:00,18:00,146
28042019,18:00,19:00,145
28042019,19:00,20:00,145
28042019,20:00,21:00,145
28042019,21:00,22:00,145
28042019,22:00,23:00,147
28042019,23:00,00:00,147
29042019,00:00,01:00,147
29042019,01:00,02:00,147
29042019,02:00,03:00,147
29042019,03:00,04:00,145
29042019,04:00,05:00,137
29042019,05:00,06:00,148
29042019,06:00,07:00,143
29042019,07:00,08:00,140
29042019,08:00,09:00,142
29042019,09:00,10:00,150
29042019,10:00,11:00,145
29042019,11:00,12:00,139
29042019,12:00,13:00,133
29042019,13:00,14:00,114
29042019,14:00,15:00,126
29042019,15:00,16:00,130
29042019,16:00,17:00,118
29042019,17:00,18:00,123
29042019,18:00,19:00,133
29042019,19:00,20:00,120
29042019,20:00,21:00,99
29042019,21:00,22:00,117
29042019,22:00,23:00,124
29042019,23:00,00:00,130
30042019,00:00,01:00,121
30042019,01:00,02:00,120
30042019,02:00,03:00,120
30042019,03:00,04:00,121
30042019,04:00,05:00,120
30042019,05:00,06:00,120
30042019,06:00,07:00,120
30042019,07:00,08:00,126
30042019,08:00,09:00,126
30042019,09:00,10:00,126
30042019,10:00,11:00,120
30042019,11:00,12:00,91
30042019,12:00,13:00,70
30042019,13:00,14:00,68
30042019,14:00,15:00,66
30042019,15:00,16:00,54
30042019,16:00,17:00,53
30042019,17:00,18:00,53
30042019,18:00,19:00,53
30042019,19:00,20:00,53
30042019,20:00,21:00,58
30042019,21:00,22:00,111
30042019,22:00,23:00,160
30042019,23:00,00:00,150
1052019,00:00,01:00,142
1052019,01:00,02:00,134
1052019,02:00,03:00,157
1052019,03:00,04:00,155
1052019,04:00,05:00,132
1052019,05:00,06:00,131
1052019,06:00,07:00,136
1052019,07:00,08:00,149
1052019,08:00,09:00,159
1052019,09:00,10:00,155
1052019,10:00,11:00,143
1052019,11:00,12:00,139
1052019,12:00,13:00,140
1052019,13:00,14:00,156
1052019,14:00,15:00,166
1052019,15:00,16:00,148
1052019,16:00,17:00,159
1052019,17:00,18:00,145
1052019,18:00,19:00,132
1052019,19:00,20:00,146
1052019,20:00,21:00,150
1052019,21:00,22:00,148
1052019,22:00,23:00,147
1052019,23:00,00:00,150
