date,start,end,11WD2BUSD0000386
3072016,14:00,15:00,0
3072016,15:00,16:00,0
3072016,16:00,17:00,0
3072016,17:00,18:00,0
3072016,18:00,19:00,1
3072016,19:00,20:00,202
3072016,20:00,21:00,227
3072016,21:00,22:00,253
3072016,22:00,23:00,342
3072016,23:00,00:00,351
4072016,00:00,01:00,350
4072016,01:00,02:00,350
4072016,02:00,03:00,311
4072016,03:00,04:00,243
4072016,04:00,05:00,222
4072016,05:00,06:00,268
4072016,06:00,07:00,335
4072016,07:00,08:00,352
4072016,08:00,09:00,350
4072016,09:00,10:00,349
4072016,10:00,11:00,350
4072016,11:00,12:00,349
4072016,12:00,13:00,348
4072016,13:00,14:00,349
4072016,14:00,15:00,350
4072016,15:00,16:00,350
4072016,16:00,17:00,350
4072016,17:00,18:00,350
4072016,18:00,19:00,350
4072016,19:00,20:00,349
4072016,20:00,21:00,347
4072016,21:00,22:00,347
4072016,22:00,23:00,350
4072016,23:00,00:00,349
5072016,00:00,01:00,350
5072016,01:00,02:00,350
5072016,02:00,03:00,348
5072016,03:00,04:00,350
5072016,04:00,05:00,350
5072016,05:00,06:00,351
5072016,06:00,07:00,349
5072016,07:00,08:00,349
5072016,08:00,09:00,347
5072016,09:00,10:00,347
5072016,10:00,11:00,347
5072016,11:00,12:00,347
5072016,12:00,13:00,346
5072016,13:00,14:00,346
5072016,14:00,15:00,346
5072016,15:00,16:00,347
5072016,16:00,17:00,335
5072016,17:00,18:00,238
5072016,18:00,19:00,254
5072016,19:00,20:00,344
5072016,20:00,21:00,349
5072016,21:00,22:00,348
5072016,22:00,23:00,344
5072016,23:00,00:00,291
6072016,00:00,01:00,230
6072016,01:00,02:00,224
6072016,02:00,03:00,223
6072016,03:00,04:00,223
6072016,04:00,05:00,222
6072016,05:00,06:00,256
6072016,06:00,07:00,345
6072016,07:00,08:00,346
6072016,08:00,09:00,303
6072016,09:00,10:00,209
6072016,10:00,11:00,181
6072016,11:00,12:00,111
6072016,12:00,13:00,0
6072016,13:00,14:00,0
6072016,14:00,15:00,0
6072016,15:00,16:00,0
6072016,16:00,17:00,0
6072016,17:00,18:00,0
6072016,18:00,19:00,0
6072016,19:00,20:00,0
6072016,20:00,21:00,0
6072016,21:00,22:00,0
6072016,22:00,23:00,0
6072016,23:00,00:00,0
7072016,00:00,01:00,88
7072016,01:00,02:00,87
7072016,02:00,03:00,0
7072016,03:00,04:00,147
7072016,04:00,05:00,225
7072016,05:00,06:00,241
7072016,06:00,07:00,318
7072016,07:00,08:00,351
7072016,08:00,09:00,351
7072016,09:00,10:00,351
7072016,10:00,11:00,352
7072016,11:00,12:00,352
7072016,12:00,13:00,352
7072016,13:00,14:00,352
7072016,14:00,15:00,352
7072016,15:00,16:00,349
7072016,16:00,17:00,348
7072016,17:00,18:00,348
7072016,18:00,19:00,349
7072016,19:00,20:00,350
7072016,20:00,21:00,349
7072016,21:00,22:00,347
7072016,22:00,23:00,348
7072016,23:00,00:00,348
8072016,00:00,01:00,345
8072016,01:00,02:00,351
8072016,02:00,03:00,349
8072016,03:00,04:00,350
8072016,04:00,05:00,349
8072016,05:00,06:00,348
8072016,06:00,07:00,349
8072016,07:00,08:00,350
8072016,08:00,09:00,350
8072016,09:00,10:00,348
8072016,10:00,11:00,347
8072016,11:00,12:00,349
8072016,12:00,13:00,350
8072016,13:00,14:00,349
8072016,14:00,15:00,344
8072016,15:00,16:00,344
8072016,16:00,17:00,345
8072016,17:00,18:00,344
8072016,18:00,19:00,346
8072016,19:00,20:00,347
8072016,20:00,21:00,344
8072016,21:00,22:00,346
8072016,22:00,23:00,348
8072016,23:00,00:00,350
9072016,00:00,01:00,302
9072016,01:00,02:00,231
9072016,02:00,03:00,222
9072016,03:00,04:00,223
9072016,04:00,05:00,222
9072016,05:00,06:00,223
9072016,06:00,07:00,285
9072016,07:00,08:00,346
9072016,08:00,09:00,352
9072016,09:00,10:00,352
9072016,10:00,11:00,306
9072016,11:00,12:00,285
9072016,12:00,13:00,230
9072016,13:00,14:00,222
9072016,14:00,15:00,222
9072016,15:00,16:00,223
9072016,16:00,17:00,227
9072016,17:00,18:00,286
9072016,18:00,19:00,343
9072016,19:00,20:00,343
9072016,20:00,21:00,347
9072016,21:00,22:00,346
9072016,22:00,23:00,347
9072016,23:00,00:00,347
10072016,00:00,01:00,329
10072016,01:00,02:00,256
10072016,02:00,03:00,222
10072016,03:00,04:00,222
10072016,04:00,05:00,222
10072016,05:00,06:00,223
10072016,06:00,07:00,222
10072016,07:00,08:00,222
10072016,08:00,09:00,222
10072016,09:00,10:00,221
10072016,10:00,11:00,222
10072016,11:00,12:00,222
10072016,12:00,13:00,222
10072016,13:00,14:00,222
10072016,14:00,15:00,222
10072016,15:00,16:00,223
10072016,16:00,17:00,223
10072016,17:00,18:00,222
10072016,18:00,19:00,251
10072016,19:00,20:00,311
10072016,20:00,21:00,335
10072016,21:00,22:00,336
10072016,22:00,23:00,336
10072016,23:00,00:00,335
11072016,00:00,01:00,318
11072016,01:00,02:00,342
11072016,02:00,03:00,310
11072016,03:00,04:00,228
11072016,04:00,05:00,222
11072016,05:00,06:00,225
11072016,06:00,07:00,286
11072016,07:00,08:00,342
11072016,08:00,09:00,347
11072016,09:00,10:00,349
11072016,10:00,11:00,349
11072016,11:00,12:00,347
11072016,12:00,13:00,347
11072016,13:00,14:00,346
11072016,14:00,15:00,343
11072016,15:00,16:00,320
11072016,16:00,17:00,347
11072016,17:00,18:00,345
11072016,18:00,19:00,350
11072016,19:00,20:00,349
11072016,20:00,21:00,346
11072016,21:00,22:00,346
11072016,22:00,23:00,348
11072016,23:00,00:00,348
12072016,00:00,01:00,348
12072016,01:00,02:00,348
12072016,02:00,03:00,336
12072016,03:00,04:00,288
12072016,04:00,05:00,287
12072016,05:00,06:00,300
12072016,06:00,07:00,350
12072016,07:00,08:00,348
12072016,08:00,09:00,348
12072016,09:00,10:00,346
12072016,10:00,11:00,346
12072016,11:00,12:00,348
12072016,12:00,13:00,349
12072016,13:00,14:00,349
12072016,14:00,15:00,350
12072016,15:00,16:00,350
12072016,16:00,17:00,349
12072016,17:00,18:00,349
12072016,18:00,19:00,348
12072016,19:00,20:00,348
12072016,20:00,21:00,350
12072016,21:00,22:00,349
12072016,22:00,23:00,349
12072016,23:00,00:00,349
13072016,00:00,01:00,349
13072016,01:00,02:00,347
13072016,02:00,03:00,347
13072016,03:00,04:00,347
13072016,04:00,05:00,349
13072016,05:00,06:00,349
13072016,06:00,07:00,350
13072016,07:00,08:00,349
13072016,08:00,09:00,349
13072016,09:00,10:00,349
13072016,10:00,11:00,348
13072016,11:00,12:00,350
13072016,12:00,13:00,350
13072016,13:00,14:00,349
13072016,14:00,15:00,347
13072016,15:00,16:00,349
13072016,16:00,17:00,348
13072016,17:00,18:00,350
13072016,18:00,19:00,349
13072016,19:00,20:00,347
13072016,20:00,21:00,350
13072016,21:00,22:00,349
13072016,22:00,23:00,350
13072016,23:00,00:00,350
14072016,00:00,01:00,350
14072016,01:00,02:00,349
14072016,02:00,03:00,350
14072016,03:00,04:00,350
14072016,04:00,05:00,350
14072016,05:00,06:00,350
14072016,06:00,07:00,349
14072016,07:00,08:00,350
14072016,08:00,09:00,350
14072016,09:00,10:00,351
14072016,10:00,11:00,351
14072016,11:00,12:00,350
14072016,12:00,13:00,349
14072016,13:00,14:00,350
14072016,14:00,15:00,350
14072016,15:00,16:00,350
14072016,16:00,17:00,349
14072016,17:00,18:00,349
14072016,18:00,19:00,349
14072016,19:00,20:00,348
14072016,20:00,21:00,347
14072016,21:00,22:00,348
14072016,22:00,23:00,350
14072016,23:00,00:00,350
15072016,00:00,01:00,298
15072016,01:00,02:00,227
15072016,02:00,03:00,222
15072016,03:00,04:00,221
15072016,04:00,05:00,222
15072016,05:00,06:00,224
15072016,06:00,07:00,284
15072016,07:00,08:00,342
15072016,08:00,09:00,350
15072016,09:00,10:00,349
15072016,10:00,11:00,349
15072016,11:00,12:00,349
15072016,12:00,13:00,348
15072016,13:00,14:00,347
15072016,14:00,15:00,347
15072016,15:00,16:00,349
15072016,16:00,17:00,349
15072016,17:00,18:00,350
15072016,18:00,19:00,349
15072016,19:00,20:00,351
15072016,20:00,21:00,350
15072016,21:00,22:00,349
15072016,22:00,23:00,350
15072016,23:00,00:00,351
16072016,00:00,01:00,292
16072016,01:00,02:00,233
16072016,02:00,03:00,228
16072016,03:00,04:00,284
16072016,04:00,05:00,340
16072016,05:00,06:00,348
16072016,06:00,07:00,347
16072016,07:00,08:00,351
16072016,08:00,09:00,350
16072016,09:00,10:00,351
16072016,10:00,11:00,351
16072016,11:00,12:00,351
16072016,12:00,13:00,351
16072016,13:00,14:00,351
16072016,14:00,15:00,348
16072016,15:00,16:00,347
16072016,16:00,17:00,349
16072016,17:00,18:00,349
16072016,18:00,19:00,349
16072016,19:00,20:00,347
16072016,20:00,21:00,347
16072016,21:00,22:00,346
16072016,22:00,23:00,348
16072016,23:00,00:00,348
17072016,00:00,01:00,254
17072016,01:00,02:00,222
17072016,02:00,03:00,348
17072016,03:00,04:00,332
17072016,04:00,05:00,271
17072016,05:00,06:00,224
17072016,06:00,07:00,223
17072016,07:00,08:00,222
17072016,08:00,09:00,223
17072016,09:00,10:00,223
17072016,10:00,11:00,222
17072016,11:00,12:00,222
17072016,12:00,13:00,222
17072016,13:00,14:00,222
17072016,14:00,15:00,222
17072016,15:00,16:00,225
17072016,16:00,17:00,226
17072016,17:00,18:00,287
17072016,18:00,19:00,344
17072016,19:00,20:00,347
17072016,20:00,21:00,346
17072016,21:00,22:00,348
17072016,22:00,23:00,348
17072016,23:00,00:00,350
18072016,00:00,01:00,350
18072016,01:00,02:00,351
18072016,02:00,03:00,348
18072016,03:00,04:00,348
18072016,04:00,05:00,348
18072016,05:00,06:00,349
18072016,06:00,07:00,352
18072016,07:00,08:00,352
18072016,08:00,09:00,351
18072016,09:00,10:00,352
18072016,10:00,11:00,350
18072016,11:00,12:00,350
18072016,12:00,13:00,351
18072016,13:00,14:00,351
18072016,14:00,15:00,350
18072016,15:00,16:00,349
18072016,16:00,17:00,345
18072016,17:00,18:00,345
18072016,18:00,19:00,343
18072016,19:00,20:00,343
18072016,20:00,21:00,345
18072016,21:00,22:00,347
18072016,22:00,23:00,348
18072016,23:00,00:00,350
19072016,00:00,01:00,350
19072016,01:00,02:00,350
19072016,02:00,03:00,351
19072016,03:00,04:00,350
19072016,04:00,05:00,351
19072016,05:00,06:00,349
19072016,06:00,07:00,349
19072016,07:00,08:00,349
19072016,08:00,09:00,348
19072016,09:00,10:00,348
19072016,10:00,11:00,349
19072016,11:00,12:00,349
19072016,12:00,13:00,349
19072016,13:00,14:00,348
19072016,14:00,15:00,347
19072016,15:00,16:00,346
19072016,16:00,17:00,345
19072016,17:00,18:00,342
19072016,18:00,19:00,344
19072016,19:00,20:00,348
19072016,20:00,21:00,345
19072016,21:00,22:00,349
19072016,22:00,23:00,348
19072016,23:00,00:00,348
20072016,00:00,01:00,347
20072016,01:00,02:00,345
20072016,02:00,03:00,347
20072016,03:00,04:00,348
20072016,04:00,05:00,349
20072016,05:00,06:00,350
20072016,06:00,07:00,343
20072016,07:00,08:00,342
20072016,08:00,09:00,346
20072016,09:00,10:00,346
20072016,10:00,11:00,346
20072016,11:00,12:00,344
20072016,12:00,13:00,343
20072016,13:00,14:00,342
20072016,14:00,15:00,339
20072016,15:00,16:00,338
20072016,16:00,17:00,338
20072016,17:00,18:00,337
20072016,18:00,19:00,337
20072016,19:00,20:00,337
20072016,20:00,21:00,342
20072016,21:00,22:00,342
20072016,22:00,23:00,345
20072016,23:00,00:00,348
21072016,00:00,01:00,348
21072016,01:00,02:00,348
21072016,02:00,03:00,349
21072016,03:00,04:00,348
21072016,04:00,05:00,346
21072016,05:00,06:00,346
21072016,06:00,07:00,347
21072016,07:00,08:00,345
21072016,08:00,09:00,348
21072016,09:00,10:00,350
21072016,10:00,11:00,345
21072016,11:00,12:00,344
21072016,12:00,13:00,341
21072016,13:00,14:00,341
21072016,14:00,15:00,341
21072016,15:00,16:00,340
21072016,16:00,17:00,341
21072016,17:00,18:00,341
21072016,18:00,19:00,339
21072016,19:00,20:00,341
21072016,20:00,21:00,343
21072016,21:00,22:00,344
21072016,22:00,23:00,346
21072016,23:00,00:00,350
22072016,00:00,01:00,342
22072016,01:00,02:00,343
22072016,02:00,03:00,348
22072016,03:00,04:00,349
22072016,04:00,05:00,348
22072016,05:00,06:00,348
22072016,06:00,07:00,350
22072016,07:00,08:00,347
22072016,08:00,09:00,348
22072016,09:00,10:00,347
22072016,10:00,11:00,345
22072016,11:00,12:00,345
22072016,12:00,13:00,342
22072016,13:00,14:00,343
22072016,14:00,15:00,341
22072016,15:00,16:00,342
22072016,16:00,17:00,340
22072016,17:00,18:00,341
22072016,18:00,19:00,341
22072016,19:00,20:00,341
22072016,20:00,21:00,345
22072016,21:00,22:00,346
22072016,22:00,23:00,346
22072016,23:00,00:00,347
23072016,00:00,01:00,347
23072016,01:00,02:00,347
23072016,02:00,03:00,346
23072016,03:00,04:00,347
23072016,04:00,05:00,347
23072016,05:00,06:00,347
23072016,06:00,07:00,348
23072016,07:00,08:00,350
23072016,08:00,09:00,351
23072016,09:00,10:00,349
23072016,10:00,11:00,349
23072016,11:00,12:00,346
23072016,12:00,13:00,345
23072016,13:00,14:00,345
23072016,14:00,15:00,345
23072016,15:00,16:00,343
23072016,16:00,17:00,343
23072016,17:00,18:00,343
23072016,18:00,19:00,343
23072016,19:00,20:00,342
23072016,20:00,21:00,345
23072016,21:00,22:00,346
23072016,22:00,23:00,346
23072016,23:00,00:00,348
24072016,00:00,01:00,349
24072016,01:00,02:00,347
24072016,02:00,03:00,350
24072016,03:00,04:00,349
24072016,04:00,05:00,346
24072016,05:00,06:00,347
24072016,06:00,07:00,348
24072016,07:00,08:00,350
24072016,08:00,09:00,348
24072016,09:00,10:00,350
24072016,10:00,11:00,345
24072016,11:00,12:00,345
24072016,12:00,13:00,344
24072016,13:00,14:00,342
24072016,14:00,15:00,342
24072016,15:00,16:00,342
24072016,16:00,17:00,342
24072016,17:00,18:00,342
24072016,18:00,19:00,342
24072016,19:00,20:00,344
24072016,20:00,21:00,343
24072016,21:00,22:00,342
24072016,22:00,23:00,345
24072016,23:00,00:00,349
25072016,00:00,01:00,347
25072016,01:00,02:00,347
25072016,02:00,03:00,344
25072016,03:00,04:00,343
25072016,04:00,05:00,333
25072016,05:00,06:00,336
25072016,06:00,07:00,349
25072016,07:00,08:00,344
25072016,08:00,09:00,347
25072016,09:00,10:00,345
25072016,10:00,11:00,346
25072016,11:00,12:00,349
25072016,12:00,13:00,347
25072016,13:00,14:00,344
25072016,14:00,15:00,339
25072016,15:00,16:00,339
25072016,16:00,17:00,338
25072016,17:00,18:00,339
25072016,18:00,19:00,340
25072016,19:00,20:00,339
25072016,20:00,21:00,340
25072016,21:00,22:00,342
25072016,22:00,23:00,343
25072016,23:00,00:00,342
26072016,00:00,01:00,344
26072016,01:00,02:00,344
26072016,02:00,03:00,341
26072016,03:00,04:00,344
26072016,04:00,05:00,346
26072016,05:00,06:00,346
26072016,06:00,07:00,345
26072016,07:00,08:00,347
26072016,08:00,09:00,344
26072016,09:00,10:00,345
26072016,10:00,11:00,346
26072016,11:00,12:00,347
26072016,12:00,13:00,347
26072016,13:00,14:00,345
26072016,14:00,15:00,345
26072016,15:00,16:00,345
26072016,16:00,17:00,345
26072016,17:00,18:00,347
26072016,18:00,19:00,346
26072016,19:00,20:00,345
26072016,20:00,21:00,345
26072016,21:00,22:00,345
26072016,22:00,23:00,345
26072016,23:00,00:00,347
27072016,00:00,01:00,349
27072016,01:00,02:00,346
27072016,02:00,03:00,347
27072016,03:00,04:00,349
27072016,04:00,05:00,347
27072016,05:00,06:00,349
27072016,06:00,07:00,349
27072016,07:00,08:00,350
27072016,08:00,09:00,351
27072016,09:00,10:00,348
27072016,10:00,11:00,348
27072016,11:00,12:00,349
27072016,12:00,13:00,348
27072016,13:00,14:00,347
27072016,14:00,15:00,349
27072016,15:00,16:00,346
27072016,16:00,17:00,345
27072016,17:00,18:00,346
27072016,18:00,19:00,345
27072016,19:00,20:00,345
27072016,20:00,21:00,345
27072016,21:00,22:00,348
27072016,22:00,23:00,348
27072016,23:00,00:00,351
28072016,00:00,01:00,348
28072016,01:00,02:00,350
28072016,02:00,03:00,350
28072016,03:00,04:00,350
28072016,04:00,05:00,349
28072016,05:00,06:00,347
28072016,06:00,07:00,349
28072016,07:00,08:00,350
28072016,08:00,09:00,350
28072016,09:00,10:00,350
28072016,10:00,11:00,349
28072016,11:00,12:00,349
28072016,12:00,13:00,347
28072016,13:00,14:00,346
28072016,14:00,15:00,347
28072016,15:00,16:00,346
28072016,16:00,17:00,347
28072016,17:00,18:00,350
28072016,18:00,19:00,349
28072016,19:00,20:00,348
28072016,20:00,21:00,350
28072016,21:00,22:00,350
28072016,22:00,23:00,350
28072016,23:00,00:00,351
29072016,00:00,01:00,348
29072016,01:00,02:00,348
29072016,02:00,03:00,348
29072016,03:00,04:00,348
29072016,04:00,05:00,347
29072016,05:00,06:00,349
29072016,06:00,07:00,350
29072016,07:00,08:00,351
29072016,08:00,09:00,348
29072016,09:00,10:00,346
29072016,10:00,11:00,345
29072016,11:00,12:00,346
29072016,12:00,13:00,347
29072016,13:00,14:00,349
29072016,14:00,15:00,348
29072016,15:00,16:00,348
29072016,16:00,17:00,349
29072016,17:00,18:00,349
29072016,18:00,19:00,349
29072016,19:00,20:00,349
29072016,20:00,21:00,349
29072016,21:00,22:00,350
29072016,22:00,23:00,347
29072016,23:00,00:00,347
30072016,00:00,01:00,349
30072016,01:00,02:00,348
30072016,02:00,03:00,349
30072016,03:00,04:00,348
30072016,04:00,05:00,348
30072016,05:00,06:00,349
30072016,06:00,07:00,348
30072016,07:00,08:00,347
30072016,08:00,09:00,350
30072016,09:00,10:00,351
30072016,10:00,11:00,351
30072016,11:00,12:00,349
30072016,12:00,13:00,350
30072016,13:00,14:00,347
30072016,14:00,15:00,346
30072016,15:00,16:00,348
30072016,16:00,17:00,351
30072016,17:00,18:00,349
30072016,18:00,19:00,350
30072016,19:00,20:00,351
30072016,20:00,21:00,350
30072016,21:00,22:00,350
30072016,22:00,23:00,351
30072016,23:00,00:00,349
31072016,00:00,01:00,350
31072016,01:00,02:00,350
31072016,02:00,03:00,352
31072016,03:00,04:00,351
31072016,04:00,05:00,351
31072016,05:00,06:00,350
31072016,06:00,07:00,350
31072016,07:00,08:00,350
31072016,08:00,09:00,352
31072016,09:00,10:00,351
31072016,10:00,11:00,351
31072016,11:00,12:00,349
31072016,12:00,13:00,350
31072016,13:00,14:00,350
31072016,14:00,15:00,349
31072016,15:00,16:00,348
31072016,16:00,17:00,347
31072016,17:00,18:00,350
31072016,18:00,19:00,350
31072016,19:00,20:00,350
31072016,20:00,21:00,349
31072016,21:00,22:00,349
31072016,22:00,23:00,349
31072016,23:00,00:00,350
1082016,00:00,01:00,348
1082016,01:00,02:00,352
1082016,02:00,03:00,346
1082016,03:00,04:00,286
1082016,04:00,05:00,244
1082016,05:00,06:00,290
1082016,06:00,07:00,346
1082016,07:00,08:00,348
1082016,08:00,09:00,350
1082016,09:00,10:00,348
1082016,10:00,11:00,348
1082016,11:00,12:00,317
1082016,12:00,13:00,305
1082016,13:00,14:00,349
1082016,14:00,15:00,349
1082016,15:00,16:00,348
1082016,16:00,17:00,349
1082016,17:00,18:00,350
1082016,18:00,19:00,349
1082016,19:00,20:00,348
1082016,20:00,21:00,347
1082016,21:00,22:00,348
1082016,22:00,23:00,348
1082016,23:00,00:00,351
2082016,00:00,01:00,346
2082016,01:00,02:00,351
2082016,02:00,03:00,350
2082016,03:00,04:00,351
2082016,04:00,05:00,350
2082016,05:00,06:00,350
2082016,06:00,07:00,349
2082016,07:00,08:00,348
2082016,08:00,09:00,347
2082016,09:00,10:00,346
2082016,10:00,11:00,347
2082016,11:00,12:00,348
2082016,12:00,13:00,348
2082016,13:00,14:00,347
2082016,14:00,15:00,347
2082016,15:00,16:00,349
2082016,16:00,17:00,349
2082016,17:00,18:00,348
2082016,18:00,19:00,350
2082016,19:00,20:00,348
2082016,20:00,21:00,349
2082016,21:00,22:00,348
2082016,22:00,23:00,350
2082016,23:00,00:00,350
3082016,00:00,01:00,350
3082016,01:00,02:00,349
3082016,02:00,03:00,314
3082016,03:00,04:00,226
3082016,04:00,05:00,221
3082016,05:00,06:00,222
3082016,06:00,07:00,279
3082016,07:00,08:00,347
3082016,08:00,09:00,348
3082016,09:00,10:00,348
3082016,10:00,11:00,348
3082016,11:00,12:00,344
3082016,12:00,13:00,345
3082016,13:00,14:00,347
3082016,14:00,15:00,346
3082016,15:00,16:00,343
3082016,16:00,17:00,344
3082016,17:00,18:00,345
3082016,18:00,19:00,345
3082016,19:00,20:00,347
3082016,20:00,21:00,348
3082016,21:00,22:00,348
3082016,22:00,23:00,346
3082016,23:00,00:00,349
4082016,00:00,01:00,350
4082016,01:00,02:00,349
4082016,02:00,03:00,351
4082016,03:00,04:00,351
4082016,04:00,05:00,349
4082016,05:00,06:00,346
4082016,06:00,07:00,350
4082016,07:00,08:00,349
4082016,08:00,09:00,349
4082016,09:00,10:00,349
4082016,10:00,11:00,346
4082016,11:00,12:00,347
4082016,12:00,13:00,347
4082016,13:00,14:00,347
4082016,14:00,15:00,346
4082016,15:00,16:00,348
4082016,16:00,17:00,345
4082016,17:00,18:00,343
4082016,18:00,19:00,349
4082016,19:00,20:00,348
4082016,20:00,21:00,347
4082016,21:00,22:00,349
4082016,22:00,23:00,350
4082016,23:00,00:00,348
5082016,00:00,01:00,350
5082016,01:00,02:00,350
5082016,02:00,03:00,350
5082016,03:00,04:00,347
5082016,04:00,05:00,350
5082016,05:00,06:00,348
5082016,06:00,07:00,349
5082016,07:00,08:00,349
5082016,08:00,09:00,350
5082016,09:00,10:00,350
5082016,10:00,11:00,348
5082016,11:00,12:00,349
5082016,12:00,13:00,347
5082016,13:00,14:00,349
5082016,14:00,15:00,349
5082016,15:00,16:00,347
5082016,16:00,17:00,346
5082016,17:00,18:00,349
5082016,18:00,19:00,347
5082016,19:00,20:00,348
5082016,20:00,21:00,351
5082016,21:00,22:00,352
5082016,22:00,23:00,352
5082016,23:00,00:00,352
6082016,00:00,01:00,353
6082016,01:00,02:00,352
6082016,02:00,03:00,351
6082016,03:00,04:00,352
6082016,04:00,05:00,352
6082016,05:00,06:00,351
6082016,06:00,07:00,351
6082016,07:00,08:00,350
6082016,08:00,09:00,351
6082016,09:00,10:00,351
6082016,10:00,11:00,350
6082016,11:00,12:00,352
6082016,12:00,13:00,351
6082016,13:00,14:00,320
6082016,14:00,15:00,255
6082016,15:00,16:00,221
6082016,16:00,17:00,255
6082016,17:00,18:00,319
6082016,18:00,19:00,348
6082016,19:00,20:00,349
6082016,20:00,21:00,350
6082016,21:00,22:00,350
6082016,22:00,23:00,352
6082016,23:00,00:00,352
7082016,00:00,01:00,350
7082016,01:00,02:00,322
7082016,02:00,03:00,258
7082016,03:00,04:00,225
7082016,04:00,05:00,221
7082016,05:00,06:00,221
7082016,06:00,07:00,222
7082016,07:00,08:00,222
7082016,08:00,09:00,222
7082016,09:00,10:00,222
7082016,10:00,11:00,223
7082016,11:00,12:00,222
7082016,12:00,13:00,222
7082016,13:00,14:00,223
7082016,14:00,15:00,223
7082016,15:00,16:00,223
7082016,16:00,17:00,222
7082016,17:00,18:00,223
7082016,18:00,19:00,254
7082016,19:00,20:00,319
7082016,20:00,21:00,350
7082016,21:00,22:00,351
7082016,22:00,23:00,351
7082016,23:00,00:00,351
8082016,00:00,01:00,239
8082016,01:00,02:00,283
8082016,02:00,03:00,336
8082016,03:00,04:00,291
8082016,04:00,05:00,222
8082016,05:00,06:00,222
8082016,06:00,07:00,222
8082016,07:00,08:00,222
8082016,08:00,09:00,312
8082016,09:00,10:00,344
8082016,10:00,11:00,345
8082016,11:00,12:00,272
8082016,12:00,13:00,224
8082016,13:00,14:00,224
8082016,14:00,15:00,223
8082016,15:00,16:00,236
8082016,16:00,17:00,340
8082016,17:00,18:00,346
8082016,18:00,19:00,347
8082016,19:00,20:00,348
8082016,20:00,21:00,349
8082016,21:00,22:00,350
8082016,22:00,23:00,348
8082016,23:00,00:00,348
9082016,00:00,01:00,351
9082016,01:00,02:00,349
9082016,02:00,03:00,349
9082016,03:00,04:00,349
9082016,04:00,05:00,350
9082016,05:00,06:00,350
9082016,06:00,07:00,351
9082016,07:00,08:00,352
9082016,08:00,09:00,352
9082016,09:00,10:00,351
9082016,10:00,11:00,351
9082016,11:00,12:00,350
9082016,12:00,13:00,350
9082016,13:00,14:00,350
9082016,14:00,15:00,349
9082016,15:00,16:00,350
9082016,16:00,17:00,350
9082016,17:00,18:00,349
9082016,18:00,19:00,350
9082016,19:00,20:00,349
9082016,20:00,21:00,350
9082016,21:00,22:00,349
9082016,22:00,23:00,350
9082016,23:00,00:00,349
10082016,00:00,01:00,350
10082016,01:00,02:00,349
10082016,02:00,03:00,303
10082016,03:00,04:00,239
10082016,04:00,05:00,224
10082016,05:00,06:00,271
10082016,06:00,07:00,327
10082016,07:00,08:00,352
10082016,08:00,09:00,350
10082016,09:00,10:00,352
10082016,10:00,11:00,351
10082016,11:00,12:00,351
10082016,12:00,13:00,350
10082016,13:00,14:00,352
10082016,14:00,15:00,350
10082016,15:00,16:00,351
10082016,16:00,17:00,351
10082016,17:00,18:00,350
10082016,18:00,19:00,350
10082016,19:00,20:00,347
10082016,20:00,21:00,350
10082016,21:00,22:00,352
10082016,22:00,23:00,351
10082016,23:00,00:00,351
11082016,00:00,01:00,350
11082016,01:00,02:00,349
11082016,02:00,03:00,350
11082016,03:00,04:00,346
11082016,04:00,05:00,291
11082016,05:00,06:00,240
11082016,06:00,07:00,222
11082016,07:00,08:00,222
11082016,08:00,09:00,275
11082016,09:00,10:00,326
11082016,10:00,11:00,351
11082016,11:00,12:00,349
11082016,12:00,13:00,351
11082016,13:00,14:00,351
11082016,14:00,15:00,350
11082016,15:00,16:00,349
11082016,16:00,17:00,348
11082016,17:00,18:00,347
11082016,18:00,19:00,350
11082016,19:00,20:00,350
11082016,20:00,21:00,350
11082016,21:00,22:00,350
11082016,22:00,23:00,349
11082016,23:00,00:00,350
12082016,00:00,01:00,346
12082016,01:00,02:00,271
12082016,02:00,03:00,222
12082016,03:00,04:00,222
12082016,04:00,05:00,226
12082016,05:00,06:00,287
12082016,06:00,07:00,339
12082016,07:00,08:00,350
12082016,08:00,09:00,349
12082016,09:00,10:00,348
12082016,10:00,11:00,349
12082016,11:00,12:00,348
12082016,12:00,13:00,346
12082016,13:00,14:00,348
12082016,14:00,15:00,347
12082016,15:00,16:00,345
12082016,16:00,17:00,346
12082016,17:00,18:00,346
12082016,18:00,19:00,344
12082016,19:00,20:00,344
12082016,20:00,21:00,344
12082016,21:00,22:00,346
12082016,22:00,23:00,349
12082016,23:00,00:00,292
13082016,00:00,01:00,223
13082016,01:00,02:00,28
13082016,02:00,03:00,0
13082016,03:00,04:00,0
13082016,04:00,05:00,0
13082016,05:00,06:00,0
13082016,06:00,07:00,0
13082016,07:00,08:00,0
13082016,08:00,09:00,0
13082016,09:00,10:00,0
13082016,10:00,11:00,0
13082016,11:00,12:00,0
13082016,12:00,13:00,0
13082016,13:00,14:00,0
13082016,14:00,15:00,0
13082016,15:00,16:00,0
13082016,16:00,17:00,0
13082016,17:00,18:00,0
13082016,18:00,19:00,0
13082016,19:00,20:00,0
13082016,20:00,21:00,0
13082016,21:00,22:00,0
13082016,22:00,23:00,0
13082016,23:00,00:00,0
14082016,00:00,01:00,0
14082016,01:00,02:00,0
14082016,02:00,03:00,0
14082016,03:00,04:00,0
