Timestamp,11WD7NEUR1B--G-I,11WD7NEUR1B--F-L,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O
2021-10-21 00:00:00,1054,1039,181,0,,543,0
2021-10-21 01:00:00,1054,1040,141,0,,284,0
2021-10-21 02:00:00,1053,928,141,0,,268,0
2021-10-21 03:00:00,1051,899,141,0,,270,0
2021-10-21 04:00:00,1053,896,142,0,,269,0
2021-10-21 05:00:00,1058,924,152,0,,269,0
2021-10-21 06:00:00,1051,1047,262,0,,474,0
2021-10-21 07:00:00,1056,1049,289,0,,604,0
2021-10-21 08:00:00,1064,1048,146,0,,606,0
2021-10-21 09:00:00,1061,1047,0,0,,605,0
2021-10-21 10:00:00,1060,1047,0,0,,613,0
2021-10-21 11:00:00,1050,1038,0,0,,531,0
2021-10-21 12:00:00,782,779,0,0,,277,0
2021-10-21 13:00:00,518,525,0,0,,269,0
2021-10-21 14:00:00,482,473,0,0,,265,0
2021-10-21 15:00:00,502,495,0,0,,264,0
2021-10-21 16:00:00,896,838,0,0,,347,0
2021-10-21 17:00:00,1068,1056,0,0,,600,0
2021-10-21 18:00:00,1067,1051,114,0,,609,0
2021-10-21 19:00:00,1067,1052,269,0,,608,0
2021-10-21 20:00:00,1065,1056,226,0,,610,0
2021-10-21 21:00:00,1070,1058,0,0,,609,0
2021-10-21 22:00:00,1069,1055,0,0,,609,0
2021-10-21 23:00:00,1071,1060,0,0,,609,0
2021-10-22 00:00:00,1077,1062,0,0,,611,0
2021-10-22 01:00:00,1069,1059,0,0,,609,0
2021-10-22 02:00:00,1073,1056,0,0,,610,0
2021-10-22 03:00:00,1071,1054,0,0,,609,0
2021-10-22 04:00:00,1065,1060,0,0,,607,0
2021-10-22 05:00:00,1072,1065,0,0,,609,0
2021-10-22 06:00:00,1073,1062,0,0,,619,0
2021-10-22 07:00:00,1072,1064,0,0,,619,0
2021-10-22 08:00:00,1066,1064,0,0,,618,0
2021-10-22 09:00:00,1070,1061,45,0,,612,0
2021-10-22 10:00:00,1069,1057,215,0,,613,0
2021-10-22 11:00:00,1052,1038,147,0,,366,0
2021-10-22 12:00:00,645,638,140,0,,262,0
2021-10-22 13:00:00,482,483,140,0,,266,0
2021-10-22 14:00:00,480,491,140,0,,265,0
2021-10-22 15:00:00,543,517,162,0,,343,0
2021-10-22 16:00:00,850,848,271,0,,592,0
2021-10-22 17:00:00,1067,1055,284,132,,614,0
2021-10-22 18:00:00,1059,1053,285,239,,613,0
2021-10-22 19:00:00,1065,1050,285,280,,614,0
2021-10-22 20:00:00,1066,1046,285,272,,614,0
2021-10-22 21:00:00,1065,1056,285,271,,614,0
2021-10-22 22:00:00,1070,1059,282,268,,615,0
2021-10-22 23:00:00,1068,1051,191,177,,524,0
2021-10-23 00:00:00,1068,1060,237,255,,611,0
2021-10-23 01:00:00,1074,1056,283,269,,617,0
2021-10-23 02:00:00,1069,1060,285,270,,616,0
2021-10-23 03:00:00,1074,1056,285,270,,616,0
2021-10-23 04:00:00,1071,1054,285,270,,616,0
2021-10-23 05:00:00,1070,1057,285,270,,614,0
2021-10-23 06:00:00,1066,1062,286,272,,616,0
2021-10-23 07:00:00,1069,1052,288,129,,614,0
2021-10-23 08:00:00,1067,1054,288,0,,617,0
2021-10-23 09:00:00,1063,1062,289,0,,624,0
2021-10-23 10:00:00,1067,1055,288,0,,622,0
2021-10-23 11:00:00,1062,1054,288,0,,622,0
2021-10-23 12:00:00,1061,1050,288,0,,610,0
2021-10-23 13:00:00,1059,1051,289,0,,613,0
2021-10-23 14:00:00,1063,1055,288,0,,613,0
2021-10-23 15:00:00,1061,1054,288,0,,611,0
2021-10-23 16:00:00,1065,1047,288,0,,612,0
2021-10-23 17:00:00,1064,1052,288,0,,613,0
2021-10-23 18:00:00,1067,1058,288,0,,618,0
2021-10-23 19:00:00,1071,1058,289,0,,621,0
2021-10-23 20:00:00,1073,1060,289,0,,615,0
2021-10-23 21:00:00,1072,1057,289,0,,616,0
2021-10-23 22:00:00,1076,1059,289,0,,616,0
2021-10-23 23:00:00,1075,1063,289,0,,617,0
2021-10-24 00:00:00,1075,1063,289,0,,617,0
2021-10-24 01:00:00,1079,1064,288,0,,617,0
2021-10-24 02:00:00,1080,1057,289,0,,619,0
2021-10-24 03:00:00,1077,1054,289,0,,618,0
2021-10-24 04:00:00,1076,1058,289,0,,617,0
2021-10-24 05:00:00,1071,1051,289,0,,618,0
2021-10-24 06:00:00,1063,1057,288,0,,618,0
2021-10-24 07:00:00,1058,1053,289,0,,621,0
2021-10-24 08:00:00,1053,1061,289,0,,619,0
2021-10-24 09:00:00,1075,1055,288,0,,619,0
2021-10-24 10:00:00,1069,1049,288,0,,626,0
2021-10-24 11:00:00,962,962,282,0,,612,0
2021-10-24 12:00:00,957,946,153,0,,340,0
2021-10-24 13:00:00,847,846,141,0,,264,0
2021-10-24 14:00:00,751,753,141,0,,268,0
2021-10-24 15:00:00,996,994,206,0,,384,0
2021-10-24 16:00:00,1053,1041,261,0,,507,0
2021-10-24 17:00:00,1058,1048,288,0,,620,0
2021-10-24 18:00:00,1064,1046,288,0,,616,0
2021-10-24 19:00:00,1070,1054,289,0,,617,0
2021-10-24 20:00:00,1070,1058,289,81,,617,0
2021-10-24 21:00:00,1076,1060,289,265,,617,0
2021-10-24 22:00:00,1076,1048,289,280,,618,0
2021-10-24 23:00:00,1076,1052,288,280,,619,0
2021-10-25 00:00:00,965,964,289,281,,621,0
2021-10-25 01:00:00,975,930,289,282,,621,0
2021-10-25 02:00:00,926,940,287,286,,622,0
2021-10-25 03:00:00,959,1053,288,286,,599,0
2021-10-25 04:00:00,893,977,289,285,,514,0
2021-10-25 05:00:00,882,841,289,285,,518,0
2021-10-25 06:00:00,981,886,289,285,,619,0
2021-10-25 07:00:00,962,963,289,283,,626,0
2021-10-25 08:00:00,956,955,288,283,,623,0
2021-10-25 09:00:00,865,957,288,284,,622,0
2021-10-25 10:00:00,859,950,288,284,,611,0
2021-10-25 11:00:00,856,946,292,282,,609,0
2021-10-25 12:00:00,852,946,293,281,,608,0
2021-10-25 13:00:00,848,939,294,277,,606,0
2021-10-25 14:00:00,756,875,293,274,,608,0
2021-10-25 15:00:00,753,872,293,273,,607,0
2021-10-25 16:00:00,752,872,293,273,,613,0
2021-10-25 17:00:00,754,874,294,273,,617,0
2021-10-25 18:00:00,755,878,293,273,,618,0
2021-10-25 19:00:00,758,878,294,274,,619,0
2021-10-25 20:00:00,760,882,293,275,,608,0
2021-10-25 21:00:00,757,880,294,276,,611,0
2021-10-25 22:00:00,756,888,294,275,,612,0
2021-10-25 23:00:00,765,886,294,275,,610,0
2021-10-26 00:00:00,1023,976,294,274,,611,0
2021-10-26 01:00:00,1071,883,294,274,,612,0
2021-10-26 02:00:00,1071,866,294,264,,611,0
2021-10-26 03:00:00,1068,864,294,266,,607,0
2021-10-26 04:00:00,1064,866,294,273,,613,0
2021-10-26 05:00:00,1068,862,293,273,,611,0
2021-10-26 06:00:00,1068,864,294,275,,611,0
2021-10-26 07:00:00,1070,854,294,275,,614,0
2021-10-26 08:00:00,1065,850,293,275,,612,0
2021-10-26 09:00:00,1065,851,293,274,,612,0
2021-10-26 10:00:00,1064,850,292,275,,612,0
2021-10-26 11:00:00,1065,847,293,275,,611,0
2021-10-26 12:00:00,1066,845,293,275,,611,0
2021-10-26 13:00:00,1049,847,293,274,,610,0
2021-10-26 14:00:00,1038,845,293,273,,610,0
2021-10-26 15:00:00,1030,850,294,274,,613,0
2021-10-26 16:00:00,1021,846,294,274,,612,0
2021-10-26 17:00:00,997,846,293,273,,611,0
2021-10-26 18:00:00,939,850,293,274,,611,0
2021-10-26 19:00:00,938,850,294,274,,615,0
2021-10-26 20:00:00,937,850,293,276,,613,0
2021-10-26 21:00:00,937,849,293,275,,613,0
2021-10-26 22:00:00,939,849,294,276,,613,0
2021-10-26 23:00:00,935,854,293,276,,614,0
2021-10-27 00:00:00,793,942,294,275,,613,0
2021-10-27 01:00:00,764,736,293,276,,614,0
2021-10-27 02:00:00,766,671,293,269,,612,0
2021-10-27 03:00:00,771,699,294,266,,610,0
2021-10-27 04:00:00,936,872,293,270,,614,0
2021-10-27 05:00:00,965,966,293,272,,613,0
2021-10-27 06:00:00,967,992,294,273,,616,0
2021-10-27 07:00:00,967,1049,294,272,,612,0
2021-10-27 08:00:00,964,1049,293,272,,611,0
2021-10-27 09:00:00,817,1045,293,272,,611,0
2021-10-27 10:00:00,495,1045,293,272,,609,0
2021-10-27 11:00:00,476,1041,292,273,,608,0
2021-10-27 12:00:00,475,1037,292,272,,607,0
2021-10-27 13:00:00,484,1039,293,272,,607,0
2021-10-27 14:00:00,814,1037,293,274,,607,0
2021-10-27 15:00:00,939,1041,293,273,,608,0
2021-10-27 16:00:00,938,1039,293,274,,608,0
2021-10-27 17:00:00,949,1038,293,274,,609,0
2021-10-27 18:00:00,954,1044,293,274,,613,0
2021-10-27 19:00:00,957,1049,293,275,,612,0
2021-10-27 20:00:00,959,1049,294,276,,616,0
2021-10-27 21:00:00,961,1050,293,276,,615,0
2021-10-27 22:00:00,962,1050,293,277,,615,0
2021-10-27 23:00:00,956,1052,293,277,,615,12
2021-10-28 00:00:00,866,807,292,267,,615,146
2021-10-28 01:00:00,843,561,289,266,,615,364
2021-10-28 02:00:00,800,558,289,267,,618,550
2021-10-28 03:00:00,937,558,295,267,,614,600
2021-10-28 04:00:00,887,562,295,267,,616,623
2021-10-28 05:00:00,902,561,291,267,,615,624
2021-10-28 06:00:00,1039,810,295,267,,616,625
2021-10-28 07:00:00,1066,1054,294,267,,614,623
2021-10-28 08:00:00,1064,1059,294,276,,582,623
2021-10-28 09:00:00,1063,1056,294,277,,573,622
2021-10-28 10:00:00,1062,1059,294,278,,572,622
2021-10-28 11:00:00,1062,1057,294,278,,572,629
2021-10-28 12:00:00,1059,1052,291,278,,570,627
2021-10-28 13:00:00,1056,1044,286,277,,571,626
2021-10-28 14:00:00,1057,1048,287,276,,572,626
2021-10-28 15:00:00,1054,1045,292,276,,614,626
2021-10-28 16:00:00,1060,1044,293,275,,614,626
2021-10-28 17:00:00,1057,1040,292,276,,615,627
2021-10-28 18:00:00,1061,1043,293,277,,613,629
2021-10-28 19:00:00,1067,1044,293,276,,569,629
2021-10-28 20:00:00,1061,1053,293,276,,568,630
2021-10-28 21:00:00,933,1052,293,277,,566,625
2021-10-28 22:00:00,922,1054,280,262,,397,490
2021-10-28 23:00:00,926,1053,196,196,,323,326
2021-10-29 00:00:00,928,1052,206,190,,357,364
2021-10-29 01:00:00,708,1054,194,182,,322,302
2021-10-29 02:00:00,570,1051,193,191,,321,287
2021-10-29 03:00:00,615,1056,193,193,,320,286
2021-10-29 04:00:00,760,1054,193,188,,321,285
2021-10-29 05:00:00,776,1056,193,177,,320,285
2021-10-29 06:00:00,947,1056,195,197,,320,299
2021-10-29 07:00:00,1024,1055,276,271,,325,451
2021-10-29 08:00:00,1065,1056,294,279,,420,624
2021-10-29 09:00:00,1062,1057,294,278,,520,620
2021-10-29 10:00:00,1062,1056,295,278,,612,519
2021-10-29 11:00:00,1060,1055,284,278,,613,514
2021-10-29 12:00:00,1058,1054,278,279,,612,485
2021-10-29 13:00:00,1054,1051,289,279,,612,440
2021-10-29 14:00:00,1051,1052,288,279,,612,455
2021-10-29 15:00:00,1056,1051,288,279,,612,616
2021-10-29 16:00:00,1053,1051,286,277,,613,617
2021-10-29 17:00:00,1052,1052,283,272,,614,618
2021-10-29 18:00:00,1053,1044,283,278,,563,619
2021-10-29 19:00:00,1051,1045,206,251,,381,534
2021-10-29 20:00:00,1059,1052,183,180,,314,411
2021-10-29 21:00:00,1059,1056,143,146,,318,290
2021-10-29 22:00:00,1052,988,143,146,,304,295
2021-10-29 23:00:00,1062,854,144,143,,215,298
2021-10-30 00:00:00,1055,852,172,143,,0,352
2021-10-30 01:00:00,1058,847,174,143,,0,368
2021-10-30 02:00:00,1055,851,173,143,,0,355
2021-10-30 03:00:00,1055,944,173,143,,0,278
2021-10-30 04:00:00,1054,948,174,143,,0,273
2021-10-30 05:00:00,1059,957,173,143,,0,273
2021-10-30 06:00:00,1056,1052,198,177,,0,309
2021-10-30 07:00:00,1056,1051,245,259,,0,376
2021-10-30 08:00:00,1057,1048,289,279,,0,407
2021-10-30 09:00:00,1054,1051,287,278,,0,436
2021-10-30 10:00:00,1058,1055,259,277,,0,440
2021-10-30 11:00:00,1057,1053,287,278,,0,459
2021-10-30 12:00:00,1061,1052,274,265,,0,455
2021-10-30 13:00:00,1057,1051,194,194,,0,358
2021-10-30 14:00:00,1061,1055,193,193,,0,357
2021-10-30 15:00:00,1057,1034,178,168,,0,357
2021-10-30 16:00:00,1058,1045,186,157,,0,357
2021-10-30 17:00:00,1057,1047,193,193,,0,357
2021-10-30 18:00:00,1060,1050,193,193,,0,358
2021-10-30 19:00:00,1064,801,193,194,,0,357
2021-10-30 20:00:00,1062,555,188,179,,0,356
2021-10-30 21:00:00,1061,549,173,142,,0,358
2021-10-30 22:00:00,1059,555,173,142,,0,335
2021-10-30 23:00:00,1058,769,174,142,,0,272
2021-10-31 00:00:00,1065,866,174,139,,0,273
2021-10-31 01:00:00,1057,951,173,139,,0,272
2021-10-31 02:00:00,1067,974,173,139,,0,272
2021-10-31 02:00:00,1065,1018,173,139,,0,272
2021-10-31 03:00:00,1061,1056,173,137,,0,271
2021-10-31 04:00:00,1066,1054,173,162,,0,274
2021-10-31 05:00:00,1061,1055,173,153,,0,289
2021-10-31 06:00:00,1064,1053,173,150,,0,321
2021-10-31 07:00:00,1068,1058,173,240,,0,452
2021-10-31 08:00:00,1065,1056,173,174,,0,397
2021-10-31 09:00:00,1061,1048,173,144,,0,288
2021-10-31 10:00:00,1062,1045,172,164,,0,309
2021-10-31 11:00:00,1056,1048,173,145,,0,273
2021-10-31 12:00:00,917,905,173,144,,0,274
2021-10-31 13:00:00,712,715,173,144,,0,271
2021-10-31 14:00:00,704,700,172,143,,0,272
2021-10-31 15:00:00,889,884,173,144,,0,273
2021-10-31 16:00:00,1039,1020,173,145,,0,288
2021-10-31 17:00:00,1049,1041,173,154,,0,355
2021-10-31 18:00:00,1048,1036,173,135,,0,274
2021-10-31 19:00:00,872,804,173,136,,0,272
2021-10-31 20:00:00,533,540,173,135,,0,238
2021-10-31 21:00:00,484,486,173,136,,0,0
2021-10-31 22:00:00,483,483,173,136,,0,0
2021-10-31 23:00:00,484,485,174,136,,0,0
2021-11-01 00:00:00,484,484,174,136,,0,0
2021-11-01 01:00:00,484,485,173,135,,0,0
2021-11-01 02:00:00,482,480,172,134,,0,0
2021-11-01 03:00:00,482,483,173,135,,0,0
2021-11-01 04:00:00,486,484,173,135,,0,0
2021-11-01 05:00:00,523,486,173,135,,0,0
2021-11-01 06:00:00,780,701,173,135,,0,0
2021-11-01 07:00:00,962,951,173,136,,0,0
2021-11-01 08:00:00,956,949,194,188,,0,252
2021-11-01 09:00:00,862,851,193,196,,0,418
2021-11-01 10:00:00,859,753,193,195,,0,465
2021-11-01 11:00:00,855,751,193,192,,0,473
2021-11-01 12:00:00,864,851,194,185,,0,441
2021-11-01 13:00:00,1031,952,193,186,,0,417
2021-11-01 14:00:00,1058,1049,193,185,,0,418
2021-11-01 15:00:00,1061,1052,195,188,,0,418
2021-11-01 16:00:00,1060,1053,262,258,,0,417
2021-11-01 17:00:00,1063,1057,260,259,,0,421
2021-11-01 18:00:00,1067,1061,295,279,,0,594
2021-11-01 19:00:00,1066,1056,295,278,,0,620
2021-11-01 20:00:00,1029,1055,294,277,,0,624
2021-11-01 21:00:00,979,1060,294,277,,0,625
2021-11-01 22:00:00,1071,1066,295,279,,0,625
2021-11-01 23:00:00,1068,1057,293,277,,0,620
2021-11-02 00:00:00,1069,1057,295,267,,0,626
2021-11-02 01:00:00,1069,1055,294,269,,0,624
2021-11-02 02:00:00,1068,1059,294,272,,0,619
2021-11-02 03:00:00,1063,1064,295,277,,0,624
2021-11-02 04:00:00,1071,1063,294,276,,0,622
2021-11-02 05:00:00,1071,1062,294,277,,0,622
2021-11-02 06:00:00,1070,1062,294,278,,0,621
2021-11-02 07:00:00,1067,1062,294,277,,0,622
2021-11-02 08:00:00,1066,1061,294,277,,0,621
2021-11-02 09:00:00,1069,1061,293,279,,0,621
2021-11-02 10:00:00,1068,1060,293,279,,0,617
2021-11-02 11:00:00,1061,1058,292,278,,0,616
2021-11-02 12:00:00,1061,1058,290,278,,0,608
2021-11-02 13:00:00,1067,1058,291,279,,0,609
2021-11-02 14:00:00,1063,1064,291,279,,0,611
2021-11-02 15:00:00,1066,1061,291,279,,0,617
2021-11-02 16:00:00,1063,1061,290,279,,0,626
2021-11-02 17:00:00,1063,1061,291,288,,0,626
2021-11-02 18:00:00,1067,1066,292,282,,0,627
2021-11-02 19:00:00,1066,1065,292,279,,0,625
2021-11-02 20:00:00,1060,1069,59,279,,0,619
2021-11-02 21:00:00,1069,1067,0,279,,0,620
2021-11-02 22:00:00,1071,1067,14,280,,0,620
2021-11-02 23:00:00,1069,1062,219,279,,0,619
2021-11-03 00:00:00,1069,1069,279,271,,0,618
2021-11-03 01:00:00,1068,1068,292,272,,0,620
2021-11-03 02:00:00,1069,1068,291,275,,0,619
2021-11-03 03:00:00,1069,1068,290,278,,0,619
2021-11-03 04:00:00,1065,1066,291,280,,0,618
2021-11-03 05:00:00,1068,1066,291,280,,0,621
2021-11-03 06:00:00,1068,1067,291,280,,0,620
2021-11-03 07:00:00,1066,1062,286,280,,0,627
2021-11-03 08:00:00,1068,1066,288,279,,0,626
2021-11-03 09:00:00,1067,1066,291,278,,107,625
2021-11-03 10:00:00,1063,1061,291,278,,358,615
2021-11-03 11:00:00,1069,1073,289,280,,533,622
2021-11-03 12:00:00,1066,1069,288,277,,553,622
2021-11-03 13:00:00,1064,1062,287,277,,548,622
2021-11-03 14:00:00,1064,1067,290,277,,548,622
2021-11-03 15:00:00,1064,1064,291,275,,523,622
2021-11-03 16:00:00,1066,1073,291,277,,518,625
2021-11-03 17:00:00,1070,1067,292,278,,521,628
2021-11-03 18:00:00,1067,1065,291,276,,591,631
2021-11-03 19:00:00,1065,1070,292,277,,597,628
2021-11-03 20:00:00,1068,1068,292,277,,578,624
2021-11-03 21:00:00,1068,1065,292,278,,517,625
2021-11-03 22:00:00,1067,1065,292,277,,517,626
2021-11-03 23:00:00,1070,1062,292,276,,517,627
2021-11-04 00:00:00,1067,1071,292,276,,517,627
2021-11-04 01:00:00,1067,1068,292,277,,517,627
2021-11-04 02:00:00,1066,1065,292,276,,517,627
2021-11-04 03:00:00,1064,1065,292,264,,518,627
2021-11-04 04:00:00,1067,1068,292,265,,519,625
2021-11-04 05:00:00,1066,1070,292,270,,589,628
2021-11-04 06:00:00,1066,1066,292,275,,598,627
2021-11-04 07:00:00,1070,1069,291,275,,596,627
2021-11-04 08:00:00,1070,1066,292,275,,596,628
2021-11-04 09:00:00,1069,1067,291,275,,596,629
2021-11-04 10:00:00,1067,1066,291,274,,595,631
2021-11-04 11:00:00,1066,1061,290,275,,596,622
2021-11-04 12:00:00,1068,1056,292,277,,600,624
2021-11-04 13:00:00,1067,1057,291,276,,601,624
2021-11-04 14:00:00,1068,1060,291,276,,601,623
2021-11-04 15:00:00,1067,1057,290,277,,601,622
2021-11-04 16:00:00,1069,1058,290,276,,601,632
2021-11-04 17:00:00,1069,1057,290,275,,603,626
2021-11-04 18:00:00,1072,1062,291,274,,607,636
2021-11-04 19:00:00,1071,982,291,273,,605,632
2021-11-04 20:00:00,1071,880,291,273,,606,624
2021-11-04 21:00:00,1071,947,291,275,,547,625
2021-11-04 22:00:00,1071,1061,291,274,,527,626
2021-11-04 23:00:00,1073,1071,290,274,,529,604
2021-11-05 00:00:00,1072,1065,289,277,,532,605
2021-11-05 01:00:00,1071,1063,292,277,,603,625
2021-11-05 02:00:00,1070,1072,291,276,,606,625
2021-11-05 03:00:00,1071,1069,291,268,,607,626
2021-11-05 04:00:00,1070,1073,291,269,,604,625
2021-11-05 05:00:00,1070,1067,291,273,,607,625
2021-11-05 06:00:00,1070,1065,291,275,,607,633
2021-11-05 07:00:00,1069,1070,290,276,,606,632
2021-11-05 08:00:00,1068,1071,290,276,,608,632
2021-11-05 09:00:00,1067,1069,291,275,,622,632
2021-11-05 10:00:00,1069,1067,290,275,,626,632
2021-11-05 11:00:00,1068,1066,290,276,,626,626
2021-11-05 12:00:00,1064,1060,232,221,,519,509
2021-11-05 13:00:00,1063,1066,152,141,,323,323
2021-11-05 14:00:00,1061,1063,152,145,,318,320
2021-11-05 15:00:00,1061,1062,153,150,,319,319
2021-11-05 16:00:00,1063,1064,152,150,,325,325
2021-11-05 17:00:00,1066,1064,152,149,,242,328
2021-11-05 18:00:00,1069,1072,152,150,,0,296
2021-11-05 19:00:00,1070,1063,152,150,,0,268
2021-11-05 20:00:00,1069,1072,152,151,,0,269
2021-11-05 21:00:00,1066,1069,152,160,,0,270
2021-11-05 22:00:00,1064,1067,149,165,,0,267
2021-11-05 23:00:00,1069,1076,148,164,,0,270
2021-11-06 00:00:00,1067,1070,148,165,,0,270
2021-11-06 01:00:00,1068,1073,148,165,,0,269
2021-11-06 02:00:00,1067,1072,148,156,,0,294
2021-11-06 03:00:00,1068,1069,149,150,,0,299
2021-11-06 04:00:00,1064,1071,223,170,,0,444
2021-11-06 05:00:00,1070,1069,288,267,,0,605
2021-11-06 06:00:00,1061,1070,288,274,,0,602
2021-11-06 07:00:00,1061,1068,290,276,,176,622
2021-11-06 08:00:00,1068,1068,291,277,,531,620
2021-11-06 09:00:00,1070,1038,291,277,,620,621
2021-11-06 10:00:00,1053,274,290,277,,612,621
2021-11-06 11:00:00,1052,0,291,277,,617,621
2021-11-06 12:00:00,1045,0,291,277,,615,621
2021-11-06 13:00:00,1042,0,291,277,,613,621
2021-11-06 14:00:00,1048,503,292,277,,597,619
2021-11-06 15:00:00,1058,692,292,277,,610,620
2021-11-06 16:00:00,1058,989,291,277,,611,622
2021-11-06 17:00:00,1061,1006,291,277,,612,623
2021-11-06 18:00:00,1063,919,292,276,,611,622
2021-11-06 19:00:00,1005,920,272,272,,609,622
2021-11-06 20:00:00,840,915,62,151,,344,372
2021-11-06 21:00:00,693,773,0,134,,0,7
2021-11-06 22:00:00,726,810,0,176,,0,0
2021-11-06 23:00:00,666,696,0,140,,0,0
2021-11-07 00:00:00,667,671,0,135,,0,0
2021-11-07 01:00:00,509,502,0,137,,0,0
2021-11-07 02:00:00,483,495,0,135,,0,0
2021-11-07 03:00:00,484,496,0,136,,0,0
2021-11-07 04:00:00,483,503,0,135,,0,0
2021-11-07 05:00:00,481,505,0,136,,0,0
2021-11-07 06:00:00,486,500,0,135,,0,0
2021-11-07 07:00:00,474,484,0,134,,0,0
2021-11-07 08:00:00,471,476,0,134,,0,0
2021-11-07 09:00:00,480,476,0,135,,0,0
2021-11-07 10:00:00,476,487,0,135,,0,0
2021-11-07 11:00:00,473,478,0,134,,0,0
2021-11-07 12:00:00,476,481,0,134,,0,0
2021-11-07 13:00:00,475,487,0,135,,0,0
2021-11-07 14:00:00,476,486,30,135,,25,0
2021-11-07 15:00:00,815,681,206,148,,343,0
2021-11-07 16:00:00,1058,982,291,185,,573,0
2021-11-07 17:00:00,1065,1046,293,261,,612,0
2021-11-07 18:00:00,1068,1054,269,271,,609,0
2021-11-07 19:00:00,1066,1053,194,184,,434,0
2021-11-07 20:00:00,1070,1055,143,131,,295,0
2021-11-07 21:00:00,1071,1054,143,162,,302,0
2021-11-07 22:00:00,1068,1051,143,152,,275,0
2021-11-07 23:00:00,1071,1058,143,141,,268,0
2021-11-08 00:00:00,1064,1016,143,138,,267,0
2021-11-08 01:00:00,1056,797,101,138,,269,0
2021-11-08 02:00:00,1063,860,0,137,,268,0
2021-11-08 03:00:00,1058,902,0,137,,268,0
2021-11-08 04:00:00,1069,1012,0,140,,273,244
2021-11-08 05:00:00,1072,1054,0,219,,472,394
2021-11-08 06:00:00,1072,1058,0,274,,613,597
2021-11-08 07:00:00,1068,1055,0,274,,616,619
2021-11-08 08:00:00,1068,1052,0,274,,615,618
2021-11-08 09:00:00,1070,1054,0,275,,617,626
2021-11-08 10:00:00,1067,1057,0,274,,611,618
2021-11-08 11:00:00,1072,1052,0,273,,608,617
2021-11-08 12:00:00,1068,1049,0,273,,608,616
2021-11-08 13:00:00,1069,1050,0,273,,608,617
2021-11-08 14:00:00,1070,1055,0,273,,608,616
2021-11-08 15:00:00,1062,1063,0,274,,608,617
2021-11-08 16:00:00,1061,1069,0,272,,613,625
2021-11-08 17:00:00,1067,1068,0,274,,619,627
2021-11-08 18:00:00,1064,1065,0,274,,620,627
2021-11-08 19:00:00,1068,1063,0,274,,618,627
2021-11-08 20:00:00,1070,1063,0,273,,611,617
2021-11-08 21:00:00,1068,1070,0,273,,611,620
2021-11-08 22:00:00,1071,1064,0,274,,191,618
2021-11-08 23:00:00,1068,1064,0,273,,0,619
2021-11-09 00:00:00,1070,1065,0,274,,0,618
2021-11-09 01:00:00,1060,1070,0,273,,0,576
2021-11-09 02:00:00,1067,1068,0,265,,0,582
2021-11-09 03:00:00,1068,1069,0,275,,65,573
2021-11-09 04:00:00,1072,1071,0,275,,361,584
2021-11-09 05:00:00,1070,1063,0,275,,537,629
2021-11-09 06:00:00,1070,1071,0,275,,609,439
2021-11-09 07:00:00,1068,1063,0,275,,614,328
2021-11-09 08:00:00,1069,1067,0,275,,614,332
2021-11-09 09:00:00,1064,1068,0,275,,615,330
2021-11-09 10:00:00,1067,1057,0,275,,607,325
2021-11-09 11:00:00,1062,1063,0,275,,606,319
2021-11-09 12:00:00,1058,1061,0,273,,456,319
2021-11-09 13:00:00,1056,1061,0,273,,315,319
2021-11-09 14:00:00,1060,1067,0,273,,318,321
2021-11-09 15:00:00,1054,1063,0,273,,316,511
2021-11-09 16:00:00,1058,1059,0,272,,541,620
2021-11-09 17:00:00,1064,1063,0,273,,615,627
2021-11-09 18:00:00,1064,1065,112,273,,617,627
2021-11-09 19:00:00,1064,1060,243,274,,612,619
2021-11-09 20:00:00,1071,1058,291,273,,609,619
2021-11-09 21:00:00,1070,1060,288,274,,609,621
2021-11-09 22:00:00,1071,1068,285,274,,608,620
2021-11-09 23:00:00,1071,1064,281,273,,607,620
2021-11-10 00:00:00,1072,1063,64,273,,609,621
2021-11-10 01:00:00,1071,1063,0,265,,608,620
2021-11-10 02:00:00,1070,1064,0,266,,608,621
2021-11-10 03:00:00,1072,1066,0,273,,608,620
2021-11-10 04:00:00,1070,1066,0,273,,609,621
2021-11-10 05:00:00,1073,1066,0,256,,609,621
2021-11-10 06:00:00,1070,1061,0,266,,616,628
2021-11-10 07:00:00,1072,1061,0,276,,616,627
2021-11-10 08:00:00,1070,1058,0,275,,616,627
2021-11-10 09:00:00,1066,1059,0,275,,609,626
2021-11-10 10:00:00,1069,1059,0,275,,607,624
2021-11-10 11:00:00,1067,1056,0,275,,604,617
2021-11-10 12:00:00,1064,1062,0,275,,603,618
2021-11-10 13:00:00,1062,1057,0,275,,602,616
2021-11-10 14:00:00,1063,1056,0,276,,604,618
2021-11-10 15:00:00,1063,1054,0,275,,606,623
2021-11-10 16:00:00,1063,1049,0,274,,612,626
2021-11-10 17:00:00,1064,1057,0,275,,611,623
2021-11-10 18:00:00,1069,1059,0,276,,614,628
2021-11-10 19:00:00,1070,1064,0,276,,605,625
2021-11-10 20:00:00,1072,1061,0,275,,606,619
2021-11-10 21:00:00,1067,1059,0,275,,607,620
2021-11-10 22:00:00,1075,1060,0,276,,607,621
2021-11-10 23:00:00,1071,1065,0,273,,604,618
2021-11-11 00:00:00,1073,1066,0,221,,518,518
