date,start,end,11WD7HERN2S--4-X
23012019,05:00,06:00,380.0
23012019,06:00,07:00,377.0
23012019,07:00,08:00,375.0
23012019,08:00,09:00,376.0
23012019,09:00,10:00,375.0
23012019,10:00,11:00,378.0
23012019,11:00,12:00,386.0
23012019,12:00,13:00,389.0
23012019,13:00,14:00,383.0
23012019,14:00,15:00,385.0
23012019,15:00,16:00,382.0
23012019,16:00,17:00,380.0
23012019,17:00,18:00,369.0
23012019,18:00,19:00,365.0
23012019,19:00,20:00,364.0
23012019,20:00,21:00,366.0
23012019,21:00,22:00,366.0
23012019,22:00,23:00,368.0
23012019,23:00,00:00,383.0
24012019,00:00,01:00,385.0
24012019,01:00,02:00,385.0
24012019,02:00,03:00,386.0
24012019,03:00,04:00,370.0
24012019,04:00,05:00,335.0
24012019,05:00,06:00,371.0
24012019,06:00,07:00,366.0
24012019,07:00,08:00,361.0
24012019,08:00,09:00,357.0
24012019,09:00,10:00,354.0
24012019,10:00,11:00,352.0
24012019,11:00,12:00,353.0
24012019,12:00,13:00,355.0
24012019,13:00,14:00,359.0
24012019,14:00,15:00,360.0
24012019,15:00,16:00,359.0
24012019,16:00,17:00,359.0
24012019,17:00,18:00,360.0
24012019,18:00,19:00,360.0
24012019,19:00,20:00,360.0
24012019,20:00,21:00,360.0
24012019,21:00,22:00,361.0
24012019,22:00,23:00,361.0
24012019,23:00,00:00,360.0
25012019,00:00,01:00,309.0
25012019,01:00,02:00,350.0
25012019,02:00,03:00,351.0
25012019,03:00,04:00,307.0
25012019,04:00,05:00,309.0
25012019,05:00,06:00,345.0
25012019,06:00,07:00,330.0
25012019,07:00,08:00,355.0
25012019,08:00,09:00,356.0
25012019,09:00,10:00,355.0
25012019,10:00,11:00,356.0
25012019,11:00,12:00,352.0
25012019,12:00,13:00,359.0
25012019,13:00,14:00,359.0
25012019,14:00,15:00,360.0
25012019,15:00,16:00,360.0
25012019,16:00,17:00,377.0
25012019,17:00,18:00,383.0
25012019,18:00,19:00,383.0
25012019,19:00,20:00,382.0
25012019,20:00,21:00,384.0
25012019,21:00,22:00,385.0
25012019,22:00,23:00,299.0
25012019,23:00,00:00,207.0
26012019,00:00,01:00,165.0
26012019,01:00,02:00,141.0
26012019,02:00,03:00,120.0
26012019,03:00,04:00,116.0
26012019,04:00,05:00,115.0
26012019,05:00,06:00,133.0
26012019,06:00,07:00,161.0
26012019,07:00,08:00,182.0
26012019,08:00,09:00,218.0
26012019,09:00,10:00,277.0
26012019,10:00,11:00,279.0
26012019,11:00,12:00,248.0
26012019,12:00,13:00,216.0
26012019,13:00,14:00,184.0
26012019,14:00,15:00,219.0
26012019,15:00,16:00,221.0
26012019,16:00,17:00,185.0
26012019,17:00,18:00,180.0
26012019,18:00,19:00,180.0
26012019,19:00,20:00,161.0
26012019,20:00,21:00,160.0
26012019,21:00,22:00,119.0
26012019,22:00,23:00,108.0
26012019,23:00,00:00,111.0
27012019,00:00,01:00,111.0
27012019,01:00,02:00,109.0
27012019,02:00,03:00,108.0
27012019,03:00,04:00,108.0
27012019,04:00,05:00,114.0
27012019,05:00,06:00,123.0
27012019,06:00,07:00,129.0
27012019,07:00,08:00,132.0
27012019,08:00,09:00,132.0
27012019,09:00,10:00,133.0
27012019,10:00,11:00,132.0
27012019,11:00,12:00,132.0
27012019,12:00,13:00,133.0
27012019,13:00,14:00,132.0
27012019,14:00,15:00,131.0
27012019,15:00,16:00,129.0
27012019,16:00,17:00,133.0
27012019,17:00,18:00,161.0
27012019,18:00,19:00,139.0
27012019,19:00,20:00,139.0
27012019,20:00,21:00,140.0
27012019,21:00,22:00,133.0
27012019,22:00,23:00,122.0
27012019,23:00,00:00,122.0
28012019,00:00,01:00,123.0
28012019,01:00,02:00,122.0
28012019,02:00,03:00,124.0
28012019,03:00,04:00,122.0
28012019,04:00,05:00,133.0
28012019,05:00,06:00,165.0
28012019,06:00,07:00,270.0
28012019,07:00,08:00,305.0
28012019,08:00,09:00,327.0
28012019,09:00,10:00,321.0
28012019,10:00,11:00,305.0
28012019,11:00,12:00,309.0
28012019,12:00,13:00,265.0
28012019,13:00,14:00,201.0
28012019,14:00,15:00,208.0
28012019,15:00,16:00,226.0
28012019,16:00,17:00,301.0
28012019,17:00,18:00,349.0
28012019,18:00,19:00,380.0
