Timestamp,11WD2S2610001015,11WD2S262000102W,11WD2S260000100F
2018-04-01 10:00:00,0,104,36
2018-04-01 11:00:00,0,103,36
2018-04-01 12:00:00,0,100,34
2018-04-01 13:00:00,0,92,34
2018-04-01 14:00:00,0,88,14
2018-04-01 15:00:00,0,71,0
2018-04-01 16:00:00,0,71,0
2018-04-01 17:00:00,0,71,0
2018-04-01 18:00:00,0,84,0
2018-04-01 19:00:00,0,103,0
2018-04-01 20:00:00,0,105,0
2018-04-01 21:00:00,0,105,0
2018-04-01 22:00:00,0,94,0
2018-04-01 23:00:00,0,87,0
2018-04-02 00:00:00,0,85,0
2018-04-02 01:00:00,0,85,0
2018-04-02 02:00:00,0,86,0
2018-04-02 03:00:00,0,102,0
2018-04-02 04:00:00,0,94,0
2018-04-02 05:00:00,0,106,0
2018-04-02 06:00:00,0,107,21
2018-04-02 07:00:00,0,107,44
2018-04-02 08:00:00,0,108,43
2018-04-02 09:00:00,0,104,40
2018-04-02 10:00:00,0,82,32
2018-04-02 11:00:00,0,79,30
2018-04-02 12:00:00,0,70,27
2018-04-02 13:00:00,0,68,26
2018-04-02 14:00:00,0,59,24
2018-04-02 15:00:00,0,59,24
2018-04-02 16:00:00,0,59,23
2018-04-02 17:00:00,0,60,24
2018-04-02 18:00:00,0,74,28
2018-04-02 19:00:00,0,93,31
2018-04-02 20:00:00,0,96,32
2018-04-02 21:00:00,0,91,32
2018-04-02 22:00:00,0,80,29
2018-04-02 23:00:00,0,71,25
2018-04-03 00:00:00,0,69,27
2018-04-03 01:00:00,0,77,28
2018-04-03 02:00:00,0,80,30
2018-04-03 03:00:00,0,75,30
2018-04-03 04:00:00,0,73,29
2018-04-03 05:00:00,13,82,32
2018-04-03 06:00:00,77,74,69
2018-04-03 07:00:00,80,73,72
2018-04-03 08:00:00,76,77,72
2018-04-03 09:00:00,76,78,74
2018-04-03 10:00:00,72,75,74
2018-04-03 11:00:00,65,68,71
2018-04-03 12:00:00,63,66,69
2018-04-03 13:00:00,61,64,68
2018-04-03 14:00:00,62,65,66
2018-04-03 15:00:00,62,64,65
2018-04-03 16:00:00,61,64,65
2018-04-03 17:00:00,63,66,65
2018-04-03 18:00:00,78,80,70
2018-04-03 19:00:00,82,84,72
2018-04-03 20:00:00,89,92,76
2018-04-03 21:00:00,72,75,67
2018-04-03 22:00:00,70,70,65
2018-04-03 23:00:00,70,70,65
2018-04-04 00:00:00,70,74,65
2018-04-04 01:00:00,6,87,32
2018-04-04 02:00:00,0,74,29
2018-04-04 03:00:00,0,56,25
2018-04-04 04:00:00,0,65,24
2018-04-04 05:00:00,0,87,28
2018-04-04 06:00:00,16,99,34
2018-04-04 07:00:00,82,91,73
2018-04-04 08:00:00,87,90,75
2018-04-04 09:00:00,87,90,76
2018-04-04 10:00:00,74,77,72
2018-04-04 11:00:00,75,78,68
2018-04-04 12:00:00,88,91,71
2018-04-04 13:00:00,76,79,68
2018-04-04 14:00:00,70,75,66
2018-04-04 15:00:00,67,70,64
2018-04-04 16:00:00,67,71,64
2018-04-04 17:00:00,67,70,64
2018-04-04 18:00:00,63,63,62
2018-04-04 19:00:00,66,67,65
2018-04-04 20:00:00,79,84,69
2018-04-04 21:00:00,75,92,73
2018-04-04 22:00:00,76,89,72
2018-04-04 23:00:00,5,100,41
2018-04-05 00:00:00,0,85,37
2018-04-05 01:00:00,0,65,29
2018-04-05 02:00:00,0,60,25
2018-04-05 03:00:00,0,58,25
2018-04-05 04:00:00,0,60,22
2018-04-05 05:00:00,0,73,24
2018-04-05 06:00:00,46,76,41
2018-04-05 07:00:00,83,86,73
2018-04-05 08:00:00,71,73,71
2018-04-05 09:00:00,62,81,67
2018-04-05 10:00:00,63,102,71
2018-04-05 11:00:00,87,90,77
2018-04-05 12:00:00,68,87,72
2018-04-05 13:00:00,1,98,44
2018-04-05 14:00:00,0,101,45
2018-04-05 15:00:00,0,101,46
2018-04-05 16:00:00,0,90,38
2018-04-05 17:00:00,0,100,39
2018-04-05 18:00:00,26,99,46
2018-04-05 19:00:00,87,89,73
2018-04-05 20:00:00,84,87,71
2018-04-05 21:00:00,85,97,73
2018-04-05 22:00:00,70,83,67
2018-04-05 23:00:00,1,84,31
2018-04-06 00:00:00,1,81,31
2018-04-06 01:00:00,42,75,48
2018-04-06 02:00:00,1,64,29
2018-04-06 03:00:00,0,74,31
2018-04-06 04:00:00,0,72,31
2018-04-06 05:00:00,9,98,41
2018-04-06 06:00:00,87,99,72
2018-04-06 07:00:00,98,97,87
2018-04-06 08:00:00,101,98,76
2018-04-06 09:00:00,67,66,67
2018-04-06 10:00:00,84,1,35
2018-04-06 11:00:00,84,0,34
2018-04-06 12:00:00,61,0,31
2018-04-06 13:00:00,59,0,31
2018-04-06 14:00:00,60,0,31
2018-04-06 15:00:00,60,0,31
2018-04-06 16:00:00,68,0,32
2018-04-06 17:00:00,65,0,31
2018-04-06 18:00:00,65,0,31
2018-04-06 19:00:00,85,0,35
2018-04-06 20:00:00,84,0,35
2018-04-06 21:00:00,76,0,26
2018-04-06 22:00:00,75,0,21
2018-04-06 23:00:00,72,0,17
2018-04-07 00:00:00,9,0,0
2018-04-07 01:00:00,0,0,0
2018-04-07 02:00:00,0,0,0
2018-04-07 03:00:00,0,0,0
2018-04-07 04:00:00,0,0,0
2018-04-07 05:00:00,0,0,0
2018-04-07 06:00:00,0,0,0
2018-04-07 07:00:00,0,0,0
2018-04-07 08:00:00,0,0,0
2018-04-07 09:00:00,0,0,0
2018-04-07 10:00:00,0,0,0
2018-04-07 11:00:00,0,0,0
2018-04-07 12:00:00,0,0,0
2018-04-07 13:00:00,0,0,0
2018-04-07 14:00:00,0,0,0
2018-04-07 15:00:00,0,0,0
2018-04-07 16:00:00,0,0,0
2018-04-07 17:00:00,0,0,0
2018-04-07 18:00:00,0,0,0
2018-04-07 19:00:00,0,0,0
2018-04-07 20:00:00,0,0,0
2018-04-07 21:00:00,0,0,0
2018-04-07 22:00:00,0,0,0
2018-04-07 23:00:00,0,0,0
2018-04-08 00:00:00,0,0,0
2018-04-08 01:00:00,0,0,0
2018-04-08 02:00:00,0,0,0
2018-04-08 03:00:00,0,0,0
2018-04-08 04:00:00,0,0,0
2018-04-08 05:00:00,0,0,0
2018-04-08 06:00:00,0,0,0
2018-04-08 07:00:00,0,0,0
2018-04-08 08:00:00,0,0,0
2018-04-08 09:00:00,0,0,0
2018-04-08 10:00:00,0,0,0
2018-04-08 11:00:00,0,0,0
2018-04-08 12:00:00,0,0,0
2018-04-08 13:00:00,0,0,0
2018-04-08 14:00:00,0,0,0
2018-04-08 15:00:00,0,0,0
2018-04-08 16:00:00,0,0,0
2018-04-08 17:00:00,0,0,0
2018-04-08 18:00:00,14,0,0
2018-04-08 19:00:00,63,0,0
2018-04-08 20:00:00,65,0,6
2018-04-08 21:00:00,69,0,15
2018-04-08 22:00:00,68,0,28
2018-04-08 23:00:00,64,0,31
2018-04-09 00:00:00,68,0,32
2018-04-09 01:00:00,68,0,32
2018-04-09 02:00:00,68,0,31
2018-04-09 03:00:00,71,0,32
2018-04-09 04:00:00,73,0,32
2018-04-09 05:00:00,72,20,34
2018-04-09 06:00:00,71,69,66
2018-04-09 07:00:00,92,92,74
2018-04-09 08:00:00,100,100,77
2018-04-09 09:00:00,99,100,82
2018-04-09 10:00:00,97,98,82
2018-04-09 11:00:00,84,85,78
2018-04-09 12:00:00,69,69,73
2018-04-09 13:00:00,68,68,72
2018-04-09 14:00:00,69,69,73
2018-04-09 15:00:00,73,73,75
2018-04-09 16:00:00,75,75,76
2018-04-09 17:00:00,68,69,73
2018-04-09 18:00:00,78,78,76
2018-04-09 19:00:00,93,93,82
2018-04-09 20:00:00,93,93,82
2018-04-09 21:00:00,69,75,71
2018-04-09 22:00:00,5,64,33
2018-04-09 23:00:00,0,65,31
2018-04-10 00:00:00,0,68,29
2018-04-10 01:00:00,0,69,29
2018-04-10 02:00:00,0,67,27
2018-04-10 03:00:00,0,67,29
2018-04-10 04:00:00,0,68,30
2018-04-10 05:00:00,0,73,32
2018-04-10 06:00:00,0,70,32
2018-04-10 07:00:00,0,96,35
2018-04-10 08:00:00,0,83,34
2018-04-10 09:00:00,0,80,33
2018-04-10 10:00:00,0,81,34
2018-04-10 11:00:00,0,85,34
2018-04-10 12:00:00,0,94,35
2018-04-10 13:00:00,0,93,35
2018-04-10 14:00:00,0,92,34
2018-04-10 15:00:00,0,92,34
2018-04-10 16:00:00,0,92,34
2018-04-10 17:00:00,0,92,34
2018-04-10 18:00:00,0,75,32
2018-04-10 19:00:00,0,70,32
2018-04-10 20:00:00,0,67,30
2018-04-10 21:00:00,0,68,31
2018-04-10 22:00:00,0,69,32
2018-04-10 23:00:00,0,69,31
2018-04-11 00:00:00,0,69,28
2018-04-11 01:00:00,0,70,28
2018-04-11 02:00:00,0,70,29
2018-04-11 03:00:00,0,69,31
2018-04-11 04:00:00,0,68,30
2018-04-11 05:00:00,0,82,33
2018-04-11 06:00:00,9,89,35
2018-04-11 07:00:00,61,75,63
2018-04-11 08:00:00,70,69,71
2018-04-11 09:00:00,67,67,69
2018-04-11 10:00:00,64,64,67
2018-04-11 11:00:00,63,64,67
2018-04-11 12:00:00,63,64,67
2018-04-11 13:00:00,64,64,67
2018-04-11 14:00:00,30,76,50
2018-04-11 15:00:00,0,88,34
2018-04-11 16:00:00,0,78,32
2018-04-11 17:00:00,0,78,32
2018-04-11 18:00:00,0,78,31
2018-04-11 19:00:00,0,78,32
2018-04-11 20:00:00,0,72,31
2018-04-11 21:00:00,0,71,31
2018-04-11 22:00:00,0,68,30
2018-04-11 23:00:00,0,68,29
2018-04-12 00:00:00,0,67,29
2018-04-12 01:00:00,0,69,30
2018-04-12 02:00:00,0,68,29
2018-04-12 03:00:00,0,68,30
2018-04-12 04:00:00,0,77,30
2018-04-12 05:00:00,0,81,31
2018-04-12 06:00:00,0,71,31
2018-04-12 07:00:00,0,91,37
2018-04-12 08:00:00,0,100,45
2018-04-12 09:00:00,0,81,31
2018-04-12 10:00:00,0,79,31
2018-04-12 11:00:00,0,79,30
2018-04-12 12:00:00,0,79,32
2018-04-12 13:00:00,0,80,32
2018-04-12 14:00:00,0,77,32
2018-04-12 15:00:00,0,74,31
2018-04-12 16:00:00,0,73,31
2018-04-12 17:00:00,0,77,31
2018-04-12 18:00:00,0,79,31
2018-04-12 19:00:00,0,94,39
2018-04-12 20:00:00,0,90,36
2018-04-12 21:00:00,0,86,33
2018-04-12 22:00:00,0,74,30
2018-04-12 23:00:00,0,6,0
2018-04-13 00:00:00,0,0,0
2018-04-13 01:00:00,0,0,0
2018-04-13 02:00:00,0,0,0
2018-04-13 03:00:00,0,0,0
2018-04-13 04:00:00,0,6,0
2018-04-13 05:00:00,0,68,1
2018-04-13 06:00:00,0,85,32
2018-04-13 07:00:00,0,104,45
2018-04-13 08:00:00,0,93,39
2018-04-13 09:00:00,0,88,34
2018-04-13 10:00:00,0,100,37
2018-04-13 11:00:00,0,102,38
2018-04-13 12:00:00,0,103,39
2018-04-13 13:00:00,0,92,36
2018-04-13 14:00:00,0,85,34
2018-04-13 15:00:00,0,77,33
2018-04-13 16:00:00,0,84,35
2018-04-13 17:00:00,0,98,37
2018-04-13 18:00:00,0,97,36
2018-04-13 19:00:00,0,98,38
2018-04-13 20:00:00,0,94,37
2018-04-13 21:00:00,0,66,31
2018-04-13 22:00:00,0,66,31
2018-04-13 23:00:00,0,68,31
2018-04-14 00:00:00,0,67,31
2018-04-14 01:00:00,0,70,31
2018-04-14 02:00:00,0,67,29
2018-04-14 03:00:00,0,69,29
2018-04-14 04:00:00,0,67,29
2018-04-14 05:00:00,0,65,29
2018-04-14 06:00:00,0,69,30
2018-04-14 07:00:00,0,67,29
2018-04-14 08:00:00,0,68,29
2018-04-14 09:00:00,0,67,30
2018-04-14 10:00:00,0,67,32
2018-04-14 11:00:00,0,62,27
2018-04-14 12:00:00,0,7,0
2018-04-14 13:00:00,0,0,0
2018-04-14 14:00:00,0,0,0
2018-04-14 15:00:00,0,0,0
2018-04-14 16:00:00,0,0,0
2018-04-14 17:00:00,0,0,0
2018-04-14 18:00:00,0,0,0
2018-04-14 19:00:00,0,0,0
2018-04-14 20:00:00,0,0,0
2018-04-14 21:00:00,0,0,0
2018-04-14 22:00:00,0,0,0
2018-04-14 23:00:00,0,0,0
2018-04-15 00:00:00,0,0,0
2018-04-15 01:00:00,0,0,0
2018-04-15 02:00:00,0,0,0
2018-04-15 03:00:00,0,0,0
2018-04-15 04:00:00,0,0,0
2018-04-15 05:00:00,0,0,0
2018-04-15 06:00:00,0,0,0
2018-04-15 07:00:00,0,0,0
2018-04-15 08:00:00,0,0,0
2018-04-15 09:00:00,0,0,0
2018-04-15 10:00:00,0,0,0
2018-04-15 11:00:00,0,0,0
2018-04-15 12:00:00,0,0,0
2018-04-15 13:00:00,0,0,0
2018-04-15 14:00:00,0,0,0
2018-04-15 15:00:00,0,0,0
2018-04-15 16:00:00,0,0,0
2018-04-15 17:00:00,0,0,0
2018-04-15 18:00:00,0,0,0
2018-04-15 19:00:00,0,0,0
2018-04-15 20:00:00,0,0,0
2018-04-15 21:00:00,0,0,0
2018-04-15 22:00:00,0,0,0
2018-04-15 23:00:00,0,0,0
2018-04-16 00:00:00,0,0,0
2018-04-16 01:00:00,0,0,0
2018-04-16 02:00:00,0,0,0
2018-04-16 03:00:00,0,0,0
2018-04-16 04:00:00,0,26,0
2018-04-16 05:00:00,0,49,5
2018-04-16 06:00:00,0,85,23
2018-04-16 07:00:00,26,97,41
2018-04-16 08:00:00,81,87,73
2018-04-16 09:00:00,85,89,74
2018-04-16 10:00:00,86,85,75
2018-04-16 11:00:00,96,7,38
2018-04-16 12:00:00,101,0,38
2018-04-16 13:00:00,99,0,37
2018-04-16 14:00:00,98,0,40
2018-04-16 15:00:00,98,0,36
2018-04-16 16:00:00,98,0,36
2018-04-16 17:00:00,98,0,36
2018-04-16 18:00:00,97,0,36
2018-04-16 19:00:00,98,0,37
2018-04-16 20:00:00,98,0,37
2018-04-16 21:00:00,99,0,37
2018-04-16 22:00:00,97,0,36
2018-04-16 23:00:00,97,0,35
2018-04-17 00:00:00,68,0,31
2018-04-17 01:00:00,65,0,30
2018-04-17 02:00:00,63,0,30
2018-04-17 03:00:00,63,0,29
2018-04-17 04:00:00,63,0,29
2018-04-17 05:00:00,62,11,31
2018-04-17 06:00:00,64,63,60
2018-04-17 07:00:00,79,85,73
2018-04-17 08:00:00,87,90,76
2018-04-17 09:00:00,86,89,77
2018-04-17 10:00:00,72,75,74
2018-04-17 11:00:00,72,75,73
2018-04-17 12:00:00,88,12,35
2018-04-17 13:00:00,79,0,34
2018-04-17 14:00:00,78,0,33
2018-04-17 15:00:00,72,0,33
2018-04-17 16:00:00,79,0,35
2018-04-17 17:00:00,83,0,35
2018-04-17 18:00:00,95,0,37
2018-04-17 19:00:00,96,0,38
2018-04-17 20:00:00,97,0,39
2018-04-17 21:00:00,99,0,39
2018-04-17 22:00:00,97,0,39
2018-04-17 23:00:00,66,0,33
2018-04-18 00:00:00,63,0,31
2018-04-18 01:00:00,63,0,31
2018-04-18 02:00:00,63,0,31
2018-04-18 03:00:00,63,0,32
2018-04-18 04:00:00,73,0,33
2018-04-18 05:00:00,63,14,32
2018-04-18 06:00:00,66,75,47
2018-04-18 07:00:00,94,98,74
2018-04-18 08:00:00,100,103,78
2018-04-18 09:00:00,99,103,80
2018-04-18 10:00:00,91,90,77
2018-04-18 11:00:00,77,2,33
2018-04-18 12:00:00,70,0,31
2018-04-18 13:00:00,68,0,31
2018-04-18 14:00:00,64,0,31
2018-04-18 15:00:00,63,0,32
2018-04-18 16:00:00,69,0,33
2018-04-18 17:00:00,69,0,33
2018-04-18 18:00:00,68,0,33
2018-04-18 19:00:00,68,0,34
2018-04-18 20:00:00,78,0,36
2018-04-18 21:00:00,78,0,35
2018-04-18 22:00:00,77,0,35
2018-04-18 23:00:00,64,0,32
2018-04-19 00:00:00,58,0,30
2018-04-19 01:00:00,58,0,31
2018-04-19 02:00:00,58,0,31
2018-04-19 03:00:00,57,0,30
2018-04-19 04:00:00,58,0,29
2018-04-19 05:00:00,65,0,32
2018-04-19 06:00:00,98,0,37
2018-04-19 07:00:00,101,0,38
2018-04-19 08:00:00,101,0,37
2018-04-19 09:00:00,96,0,37
2018-04-19 10:00:00,94,0,37
2018-04-19 11:00:00,91,0,36
2018-04-19 12:00:00,90,0,36
2018-04-19 13:00:00,80,0,35
2018-04-19 14:00:00,80,0,34
2018-04-19 15:00:00,80,0,34
2018-04-19 16:00:00,80,0,34
2018-04-19 17:00:00,80,0,34
2018-04-19 18:00:00,81,0,34
2018-04-19 19:00:00,80,0,34
2018-04-19 20:00:00,80,0,34
2018-04-19 21:00:00,76,0,34
2018-04-19 22:00:00,63,0,33
2018-04-19 23:00:00,58,0,31
2018-04-20 00:00:00,58,0,29
2018-04-20 01:00:00,58,0,28
2018-04-20 02:00:00,58,0,28
2018-04-20 03:00:00,58,0,28
2018-04-20 04:00:00,58,0,30
2018-04-20 05:00:00,68,0,32
2018-04-20 06:00:00,68,0,32
2018-04-20 07:00:00,83,0,34
2018-04-20 08:00:00,98,0,37
2018-04-20 09:00:00,98,0,37
2018-04-20 10:00:00,97,0,37
2018-04-20 11:00:00,96,0,37
2018-04-20 12:00:00,92,0,36
2018-04-20 13:00:00,88,0,36
2018-04-20 14:00:00,83,0,34
2018-04-20 15:00:00,83,0,34
2018-04-20 16:00:00,85,0,35
2018-04-20 17:00:00,85,0,35
2018-04-20 18:00:00,84,0,35
2018-04-20 19:00:00,83,0,34
2018-04-20 20:00:00,83,0,34
2018-04-20 21:00:00,83,0,35
2018-04-20 22:00:00,64,0,32
2018-04-20 23:00:00,18,0,4
2018-04-21 00:00:00,0,0,0
2018-04-21 01:00:00,0,0,0
2018-04-21 02:00:00,0,0,0
2018-04-21 03:00:00,0,0,0
2018-04-21 04:00:00,0,0,0
2018-04-21 05:00:00,0,0,0
2018-04-21 06:00:00,0,0,0
2018-04-21 07:00:00,0,0,0
2018-04-21 08:00:00,0,0,0
2018-04-21 09:00:00,0,0,0
2018-04-21 10:00:00,0,0,0
2018-04-21 11:00:00,0,0,0
2018-04-21 12:00:00,0,0,0
2018-04-21 13:00:00,0,0,0
2018-04-21 14:00:00,0,0,0
2018-04-21 15:00:00,0,0,0
2018-04-21 16:00:00,0,0,0
2018-04-21 17:00:00,0,0,0
2018-04-21 18:00:00,0,0,0
2018-04-21 19:00:00,0,0,0
2018-04-21 20:00:00,0,0,0
2018-04-21 21:00:00,0,0,0
2018-04-21 22:00:00,0,0,0
2018-04-21 23:00:00,0,0,0
2018-04-22 00:00:00,0,0,0
2018-04-22 01:00:00,0,0,0
2018-04-22 02:00:00,0,0,0
2018-04-22 03:00:00,0,0,0
2018-04-22 04:00:00,0,0,0
2018-04-22 05:00:00,0,0,0
2018-04-22 06:00:00,0,0,0
2018-04-22 07:00:00,0,0,0
2018-04-22 08:00:00,0,0,0
2018-04-22 09:00:00,0,0,0
2018-04-22 10:00:00,0,0,0
2018-04-22 11:00:00,0,0,0
2018-04-22 12:00:00,0,0,0
2018-04-22 13:00:00,0,0,0
2018-04-22 14:00:00,0,0,0
2018-04-22 15:00:00,0,0,0
2018-04-22 16:00:00,0,0,0
2018-04-22 17:00:00,0,0,0
2018-04-22 18:00:00,0,0,0
2018-04-22 19:00:00,0,0,0
2018-04-22 20:00:00,0,0,0
2018-04-22 21:00:00,0,0,0
2018-04-22 22:00:00,0,0,0
2018-04-22 23:00:00,0,0,0
2018-04-23 00:00:00,0,0,0
2018-04-23 01:00:00,0,0,0
2018-04-23 02:00:00,0,0,0
2018-04-23 03:00:00,0,0,0
2018-04-23 04:00:00,6,0,0
2018-04-23 05:00:00,65,0,0
2018-04-23 06:00:00,70,0,0
2018-04-23 07:00:00,105,0,0
2018-04-23 08:00:00,105,0,0
2018-04-23 09:00:00,16,0,0
2018-04-23 10:00:00,67,0,0
2018-04-23 11:00:00,68,0,0
2018-04-23 12:00:00,64,0,0
2018-04-23 13:00:00,68,0,13
2018-04-23 14:00:00,92,0,36
2018-04-23 15:00:00,92,0,34
2018-04-23 16:00:00,85,0,30
2018-04-23 17:00:00,91,0,30
2018-04-23 18:00:00,86,0,30
2018-04-23 19:00:00,83,0,31
2018-04-23 20:00:00,85,0,33
2018-04-23 21:00:00,86,0,34
2018-04-23 22:00:00,84,0,35
2018-04-23 23:00:00,85,0,34
2018-04-24 00:00:00,82,0,33
2018-04-24 01:00:00,74,0,33
2018-04-24 02:00:00,76,0,33
2018-04-24 03:00:00,81,0,33
2018-04-24 04:00:00,84,0,34
2018-04-24 05:00:00,79,0,33
2018-04-24 06:00:00,84,0,36
2018-04-24 07:00:00,85,0,36
2018-04-24 08:00:00,90,0,38
2018-04-24 09:00:00,89,0,38
2018-04-24 10:00:00,90,0,38
2018-04-24 11:00:00,92,0,38
2018-04-24 12:00:00,84,0,36
2018-04-24 13:00:00,95,0,37
2018-04-24 14:00:00,88,0,36
2018-04-24 15:00:00,86,0,36
2018-04-24 16:00:00,77,0,34
2018-04-24 17:00:00,68,0,33
2018-04-24 18:00:00,68,0,33
2018-04-24 19:00:00,68,0,33
2018-04-24 20:00:00,88,0,37
2018-04-24 21:00:00,88,0,38
2018-04-24 22:00:00,66,0,33
2018-04-24 23:00:00,73,0,33
2018-04-25 00:00:00,64,0,31
2018-04-25 01:00:00,64,0,31
2018-04-25 02:00:00,64,0,31
2018-04-25 03:00:00,63,0,31
2018-04-25 04:00:00,62,0,31
2018-04-25 05:00:00,63,0,31
2018-04-25 06:00:00,70,0,34
2018-04-25 07:00:00,74,0,34
2018-04-25 08:00:00,91,0,35
2018-04-25 09:00:00,104,0,37
2018-04-25 10:00:00,88,0,36
2018-04-25 11:00:00,86,0,34
2018-04-25 12:00:00,91,0,34
2018-04-25 13:00:00,95,0,36
2018-04-25 14:00:00,95,0,36
2018-04-25 15:00:00,94,0,36
2018-04-25 16:00:00,81,0,34
2018-04-25 17:00:00,78,0,33
2018-04-25 18:00:00,74,0,33
2018-04-25 19:00:00,69,0,33
2018-04-25 20:00:00,68,0,33
2018-04-25 21:00:00,49,0,17
2018-04-25 22:00:00,0,0,0
2018-04-25 23:00:00,0,0,0
2018-04-26 00:00:00,0,0,0
2018-04-26 01:00:00,0,0,0
2018-04-26 02:00:00,0,0,0
2018-04-26 03:00:00,0,0,0
2018-04-26 04:00:00,51,0,0
2018-04-26 05:00:00,63,0,24
2018-04-26 06:00:00,87,0,35
2018-04-26 07:00:00,98,0,37
2018-04-26 08:00:00,111,0,39
2018-04-26 09:00:00,111,0,37
2018-04-26 10:00:00,111,0,38
2018-04-26 11:00:00,111,0,39
2018-04-26 12:00:00,111,0,41
2018-04-26 13:00:00,104,0,40
2018-04-26 14:00:00,110,0,41
2018-04-26 15:00:00,95,0,38
2018-04-26 16:00:00,84,0,35
2018-04-26 17:00:00,76,0,34
2018-04-26 18:00:00,82,0,34
2018-04-26 19:00:00,75,0,34
2018-04-26 20:00:00,83,0,35
2018-04-26 21:00:00,68,0,33
2018-04-26 22:00:00,63,0,26
2018-04-26 23:00:00,2,0,0
2018-04-27 00:00:00,0,0,0
2018-04-27 01:00:00,0,0,0
2018-04-27 02:00:00,0,0,0
2018-04-27 03:00:00,0,0,0
2018-04-27 04:00:00,0,0,0
2018-04-27 05:00:00,53,0,0
2018-04-27 06:00:00,69,0,27
2018-04-27 07:00:00,92,0,34
2018-04-27 08:00:00,111,0,38
2018-04-27 09:00:00,110,0,38
2018-04-27 10:00:00,95,0,35
2018-04-27 11:00:00,88,0,33
2018-04-27 12:00:00,88,0,33
2018-04-27 13:00:00,86,0,33
2018-04-27 14:00:00,78,0,34
2018-04-27 15:00:00,69,0,33
2018-04-27 16:00:00,68,0,33
2018-04-27 17:00:00,68,0,33
2018-04-27 18:00:00,68,0,33
2018-04-27 19:00:00,76,0,34
2018-04-27 20:00:00,83,0,36
2018-04-27 21:00:00,73,0,33
2018-04-27 22:00:00,20,0,5
2018-04-27 23:00:00,1,0,0
2018-04-28 00:00:00,0,0,0
2018-04-28 01:00:00,0,0,0
2018-04-28 02:00:00,0,0,0
2018-04-28 03:00:00,0,0,0
2018-04-28 04:00:00,0,0,0
2018-04-28 05:00:00,0,0,0
2018-04-28 06:00:00,0,0,0
2018-04-28 07:00:00,46,0,0
2018-04-28 08:00:00,69,0,24
2018-04-28 09:00:00,63,0,31
2018-04-28 10:00:00,63,0,30
2018-04-28 11:00:00,63,0,31
2018-04-28 12:00:00,62,0,30
2018-04-28 13:00:00,61,0,30
2018-04-28 14:00:00,61,0,30
2018-04-28 15:00:00,61,0,30
2018-04-28 16:00:00,61,0,30
2018-04-28 17:00:00,61,0,30
2018-04-28 18:00:00,61,0,29
2018-04-28 19:00:00,8,0,1
2018-04-28 20:00:00,0,0,0
2018-04-28 21:00:00,0,0,0
2018-04-28 22:00:00,0,0,0
2018-04-28 23:00:00,0,0,0
2018-04-29 00:00:00,0,0,0
2018-04-29 01:00:00,0,0,0
2018-04-29 02:00:00,0,0,0
2018-04-29 03:00:00,0,0,0
2018-04-29 04:00:00,0,0,0
2018-04-29 05:00:00,0,0,0
2018-04-29 06:00:00,0,0,0
2018-04-29 07:00:00,39,0,0
2018-04-29 08:00:00,63,0,21
2018-04-29 09:00:00,63,0,31
2018-04-29 10:00:00,63,0,31
2018-04-29 11:00:00,63,0,31
2018-04-29 12:00:00,63,0,31
2018-04-29 13:00:00,63,0,30
2018-04-29 14:00:00,64,0,29
2018-04-29 15:00:00,9,0,2
2018-04-29 16:00:00,0,0,0
2018-04-29 17:00:00,0,0,0
2018-04-29 18:00:00,0,0,0
2018-04-29 19:00:00,0,0,0
2018-04-29 20:00:00,0,0,0
2018-04-29 21:00:00,0,0,0
2018-04-29 22:00:00,0,0,0
2018-04-29 23:00:00,0,0,0
2018-04-30 00:00:00,0,0,0
2018-04-30 01:00:00,0,0,0
2018-04-30 02:00:00,0,0,0
2018-04-30 03:00:00,0,0,0
2018-04-30 04:00:00,0,0,0
2018-04-30 05:00:00,0,0,0
2018-04-30 06:00:00,0,0,0
2018-04-30 07:00:00,42,0,0
2018-04-30 08:00:00,80,0,10
2018-04-30 09:00:00,83,0,32
2018-04-30 10:00:00,83,0,33
2018-04-30 11:00:00,83,0,32
2018-04-30 12:00:00,83,0,30
2018-04-30 13:00:00,80,0,33
2018-04-30 14:00:00,68,0,32
2018-04-30 15:00:00,68,0,32
2018-04-30 16:00:00,63,0,31
2018-04-30 17:00:00,64,0,31
2018-04-30 18:00:00,63,0,31
2018-04-30 19:00:00,43,0,18
2018-04-30 20:00:00,6,0,0
2018-04-30 21:00:00,0,0,0
2018-04-30 22:00:00,0,0,0
2018-04-30 23:00:00,0,0,0
2018-05-01 00:00:00,0,0,0
2018-05-01 01:00:00,0,0,0
2018-05-01 02:00:00,0,0,0
2018-05-01 03:00:00,0,0,0
2018-05-01 04:00:00,0,0,0
2018-05-01 05:00:00,0,0,0
2018-05-01 06:00:00,0,0,0
2018-05-01 07:00:00,0,0,0
2018-05-01 08:00:00,0,0,0
2018-05-01 09:00:00,0,0,0
2018-05-01 10:00:00,0,0,0
2018-05-01 11:00:00,0,0,0
2018-05-01 12:00:00,0,0,0
2018-05-01 13:00:00,0,0,0
2018-05-01 14:00:00,0,0,0
2018-05-01 15:00:00,0,0,0
2018-05-01 16:00:00,0,0,0
2018-05-01 17:00:00,0,0,0
2018-05-01 18:00:00,0,0,0
2018-05-01 19:00:00,0,0,0
2018-05-01 20:00:00,0,0,0
2018-05-01 21:00:00,0,0,0
2018-05-01 22:00:00,0,0,0
2018-05-01 23:00:00,0,0,0
