date,start,end,11WD7HUCK2G--A-C,11WD7HUCK2G--B-9
2042016,04:00,05:00,142.0,148.0
2042016,05:00,06:00,125.0,158.0
2042016,06:00,07:00,126.0,146.0
2042016,07:00,08:00,134.0,145.0
2042016,08:00,09:00,132.0,145.0
2042016,09:00,10:00,127.0,137.0
2042016,10:00,11:00,132.0,138.0
2042016,11:00,12:00,141.0,142.0
2042016,12:00,13:00,148.0,147.0
2042016,13:00,14:00,149.0,150.0
2042016,14:00,15:00,144.0,153.0
2042016,15:00,16:00,131.0,144.0
2042016,16:00,17:00,131.0,140.0
2042016,17:00,18:00,127.0,133.0
2042016,18:00,19:00,122.0,128.0
2042016,19:00,20:00,132.0,126.0
2042016,20:00,21:00,133.0,137.0
2042016,21:00,22:00,125.0,128.0
2042016,22:00,23:00,145.0,137.0
2042016,23:00,00:00,148.0,145.0
3042016,00:00,01:00,143.0,145.0
3042016,01:00,02:00,145.0,145.0
3042016,02:00,03:00,142.0,144.0
3042016,03:00,04:00,132.0,139.0
3042016,04:00,05:00,137.0,141.0
3042016,05:00,06:00,139.0,144.0
3042016,06:00,07:00,130.0,139.0
3042016,07:00,08:00,137.0,135.0
3042016,08:00,09:00,132.0,138.0
3042016,09:00,10:00,129.0,140.0
3042016,10:00,11:00,139.0,153.0
3042016,11:00,12:00,147.0,158.0
3042016,12:00,13:00,142.0,158.0
3042016,13:00,14:00,142.0,157.0
3042016,14:00,15:00,141.0,153.0
3042016,15:00,16:00,138.0,147.0
3042016,16:00,17:00,159.0,119.0
3042016,17:00,18:00,180.0,92.0
3042016,18:00,19:00,188.0,87.0
3042016,19:00,20:00,203.0,83.0
3042016,20:00,21:00,207.0,89.0
3042016,21:00,22:00,207.0,89.0
3042016,22:00,23:00,209.0,91.0
3042016,23:00,00:00,198.0,101.0
4042016,00:00,01:00,183.0,101.0
4042016,01:00,02:00,190.0,98.0
4042016,02:00,03:00,188.0,96.0
4042016,03:00,04:00,186.0,91.0
4042016,04:00,05:00,185.0,88.0
4042016,05:00,06:00,184.0,89.0
4042016,06:00,07:00,186.0,88.0
4042016,07:00,08:00,202.0,92.0
4042016,08:00,09:00,203.0,98.0
4042016,09:00,10:00,203.0,98.0
4042016,10:00,11:00,186.0,96.0
4042016,11:00,12:00,186.0,95.0
4042016,12:00,13:00,148.0,98.0
4042016,13:00,14:00,181.0,98.0
4042016,14:00,15:00,172.0,100.0
4042016,15:00,16:00,162.0,100.0
4042016,16:00,17:00,181.0,98.0
4042016,17:00,18:00,189.0,95.0
4042016,18:00,19:00,192.0,95.0
4042016,19:00,20:00,205.0,94.0
4042016,20:00,21:00,192.0,97.0
4042016,21:00,22:00,187.0,99.0
4042016,22:00,23:00,195.0,97.0
4042016,23:00,00:00,192.0,97.0
5042016,00:00,01:00,171.0,97.0
5042016,01:00,02:00,174.0,97.0
5042016,02:00,03:00,171.0,96.0
5042016,03:00,04:00,161.0,97.0
5042016,04:00,05:00,180.0,96.0
5042016,05:00,06:00,187.0,95.0
5042016,06:00,07:00,183.0,94.0
5042016,07:00,08:00,187.0,92.0
5042016,08:00,09:00,197.0,93.0
5042016,09:00,10:00,178.0,94.0
5042016,10:00,11:00,176.0,94.0
5042016,11:00,12:00,170.0,93.0
5042016,12:00,13:00,157.0,94.0
5042016,13:00,14:00,160.0,90.0
5042016,14:00,15:00,159.0,92.0
5042016,15:00,16:00,152.0,90.0
5042016,16:00,17:00,162.0,101.0
5042016,17:00,18:00,165.0,110.0
5042016,18:00,19:00,165.0,110.0
5042016,19:00,20:00,181.0,107.0
5042016,20:00,21:00,172.0,107.0
5042016,21:00,22:00,160.0,107.0
5042016,22:00,23:00,165.0,104.0
5042016,23:00,00:00,169.0,103.0
6042016,00:00,01:00,167.0,103.0
6042016,01:00,02:00,166.0,100.0
6042016,02:00,03:00,175.0,100.0
6042016,03:00,04:00,184.0,100.0
6042016,04:00,05:00,190.0,104.0
6042016,05:00,06:00,189.0,105.0
6042016,06:00,07:00,189.0,104.0
6042016,07:00,08:00,196.0,104.0
6042016,08:00,09:00,194.0,105.0
6042016,09:00,10:00,177.0,106.0
6042016,10:00,11:00,179.0,106.0
6042016,11:00,12:00,166.0,104.0
6042016,12:00,13:00,164.0,94.0
6042016,13:00,14:00,167.0,95.0
6042016,14:00,15:00,176.0,96.0
6042016,15:00,16:00,177.0,97.0
6042016,16:00,17:00,189.0,94.0
6042016,17:00,18:00,179.0,99.0
6042016,18:00,19:00,144.0,107.0
6042016,19:00,20:00,130.0,121.0
6042016,20:00,21:00,121.0,127.0
6042016,21:00,22:00,118.0,122.0
6042016,22:00,23:00,115.0,112.0
6042016,23:00,00:00,84.0,86.0
7042016,00:00,01:00,80.0,83.0
7042016,01:00,02:00,79.0,84.0
7042016,02:00,03:00,82.0,84.0
7042016,03:00,04:00,84.0,86.0
7042016,04:00,05:00,86.0,84.0
7042016,05:00,06:00,90.0,90.0
7042016,06:00,07:00,90.0,92.0
7042016,07:00,08:00,87.0,88.0
7042016,08:00,09:00,93.0,91.0
7042016,09:00,10:00,98.0,91.0
7042016,10:00,11:00,96.0,88.0
7042016,11:00,12:00,88.0,88.0
7042016,12:00,13:00,83.0,86.0
7042016,13:00,14:00,90.0,90.0
7042016,14:00,15:00,92.0,93.0
7042016,15:00,16:00,90.0,92.0
7042016,16:00,17:00,93.0,89.0
7042016,17:00,18:00,96.0,96.0
7042016,18:00,19:00,85.0,88.0
7042016,19:00,20:00,90.0,89.0
7042016,20:00,21:00,75.0,78.0
7042016,21:00,22:00,77.0,76.0
7042016,22:00,23:00,80.0,85.0
7042016,23:00,00:00,76.0,92.0
8042016,00:00,01:00,77.0,89.0
8042016,01:00,02:00,87.0,91.0
8042016,02:00,03:00,98.0,103.0
8042016,03:00,04:00,134.0,137.0
8042016,04:00,05:00,145.0,141.0
8042016,05:00,06:00,136.0,125.0
8042016,06:00,07:00,130.0,116.0
8042016,07:00,08:00,139.0,115.0
8042016,08:00,09:00,133.0,118.0
8042016,09:00,10:00,124.0,119.0
8042016,10:00,11:00,129.0,120.0
8042016,11:00,12:00,135.0,124.0
8042016,12:00,13:00,134.0,131.0
8042016,13:00,14:00,145.0,149.0
8042016,14:00,15:00,157.0,154.0
8042016,15:00,16:00,155.0,154.0
8042016,16:00,17:00,146.0,155.0
8042016,17:00,18:00,140.0,154.0
8042016,18:00,19:00,134.0,145.0
8042016,19:00,20:00,138.0,143.0
8042016,20:00,21:00,131.0,138.0
8042016,21:00,22:00,123.0,133.0
8042016,22:00,23:00,131.0,129.0
8042016,23:00,00:00,135.0,128.0
9042016,00:00,01:00,138.0,136.0
9042016,01:00,02:00,140.0,149.0
9042016,02:00,03:00,145.0,153.0
9042016,03:00,04:00,139.0,155.0
9042016,04:00,05:00,140.0,155.0
9042016,05:00,06:00,141.0,151.0
9042016,06:00,07:00,136.0,140.0
9042016,07:00,08:00,132.0,136.0
9042016,08:00,09:00,119.0,141.0
9042016,09:00,10:00,122.0,134.0
9042016,10:00,11:00,132.0,143.0
9042016,11:00,12:00,129.0,148.0
9042016,12:00,13:00,122.0,134.0
9042016,13:00,14:00,138.0,165.0
9042016,14:00,15:00,128.0,167.0
9042016,15:00,16:00,121.0,169.0
9042016,16:00,17:00,126.0,164.0
9042016,17:00,18:00,120.0,160.0
9042016,18:00,19:00,123.0,144.0
9042016,19:00,20:00,131.0,150.0
9042016,20:00,21:00,127.0,155.0
9042016,21:00,22:00,116.0,157.0
9042016,22:00,23:00,120.0,153.0
9042016,23:00,00:00,130.0,154.0
10042016,00:00,01:00,138.0,162.0
10042016,01:00,02:00,139.0,169.0
10042016,02:00,03:00,139.0,171.0
10042016,03:00,04:00,135.0,165.0
10042016,04:00,05:00,129.0,158.0
10042016,05:00,06:00,144.0,137.0
10042016,06:00,07:00,145.0,131.0
10042016,07:00,08:00,148.0,133.0
10042016,08:00,09:00,139.0,142.0
10042016,09:00,10:00,134.0,137.0
10042016,10:00,11:00,138.0,136.0
10042016,11:00,12:00,144.0,141.0
10042016,12:00,13:00,147.0,155.0
10042016,13:00,14:00,145.0,166.0
10042016,14:00,15:00,143.0,160.0
10042016,15:00,16:00,138.0,149.0
10042016,16:00,17:00,143.0,138.0
10042016,17:00,18:00,138.0,138.0
10042016,18:00,19:00,133.0,134.0
10042016,19:00,20:00,143.0,135.0
10042016,20:00,21:00,148.0,138.0
10042016,21:00,22:00,146.0,140.0
10042016,22:00,23:00,154.0,142.0
10042016,23:00,00:00,154.0,149.0
11042016,00:00,01:00,143.0,143.0
11042016,01:00,02:00,141.0,142.0
11042016,02:00,03:00,122.0,121.0
11042016,03:00,04:00,120.0,107.0
11042016,04:00,05:00,115.0,108.0
11042016,05:00,06:00,77.0,82.0
11042016,06:00,07:00,79.0,79.0
11042016,07:00,08:00,74.0,69.0
11042016,08:00,09:00,74.0,68.0
11042016,09:00,10:00,74.0,71.0
11042016,10:00,11:00,74.0,75.0
11042016,11:00,12:00,68.0,72.0
11042016,12:00,13:00,65.0,72.0
11042016,13:00,14:00,72.0,66.0
11042016,14:00,15:00,72.0,66.0
11042016,15:00,16:00,73.0,67.0
11042016,16:00,17:00,73.0,76.0
11042016,17:00,18:00,72.0,76.0
11042016,18:00,19:00,104.0,114.0
11042016,19:00,20:00,133.0,136.0
11042016,20:00,21:00,132.0,136.0
11042016,21:00,22:00,131.0,140.0
11042016,22:00,23:00,137.0,141.0
11042016,23:00,00:00,138.0,140.0
12042016,00:00,01:00,135.0,139.0
12042016,01:00,02:00,125.0,138.0
12042016,02:00,03:00,130.0,128.0
12042016,03:00,04:00,130.0,128.0
12042016,04:00,05:00,133.0,123.0
12042016,05:00,06:00,135.0,133.0
12042016,06:00,07:00,136.0,135.0
12042016,07:00,08:00,131.0,119.0
12042016,08:00,09:00,134.0,117.0
12042016,09:00,10:00,139.0,121.0
12042016,10:00,11:00,146.0,134.0
12042016,11:00,12:00,148.0,151.0
12042016,12:00,13:00,148.0,149.0
12042016,13:00,14:00,145.0,148.0
12042016,14:00,15:00,143.0,146.0
12042016,15:00,16:00,121.0,158.0
12042016,16:00,17:00,125.0,156.0
12042016,17:00,18:00,125.0,154.0
12042016,18:00,19:00,125.0,156.0
12042016,19:00,20:00,124.0,159.0
12042016,20:00,21:00,128.0,168.0
12042016,21:00,22:00,129.0,164.0
12042016,22:00,23:00,125.0,160.0
12042016,23:00,00:00,126.0,165.0
13042016,00:00,01:00,128.0,154.0
13042016,01:00,02:00,128.0,142.0
13042016,02:00,03:00,127.0,150.0
13042016,03:00,04:00,130.0,153.0
13042016,04:00,05:00,130.0,148.0
13042016,05:00,06:00,129.0,151.0
13042016,06:00,07:00,133.0,160.0
13042016,07:00,08:00,129.0,158.0
13042016,08:00,09:00,127.0,164.0
13042016,09:00,10:00,138.0,159.0
13042016,10:00,11:00,146.0,150.0
13042016,11:00,12:00,135.0,151.0
13042016,12:00,13:00,140.0,138.0
13042016,13:00,14:00,137.0,144.0
13042016,14:00,15:00,147.0,151.0
13042016,15:00,16:00,150.0,140.0
13042016,16:00,17:00,119.0,109.0
13042016,17:00,18:00,115.0,105.0
13042016,18:00,19:00,131.0,136.0
13042016,19:00,20:00,141.0,161.0
13042016,20:00,21:00,139.0,143.0
13042016,21:00,22:00,124.0,138.0
13042016,22:00,23:00,119.0,139.0
13042016,23:00,00:00,123.0,141.0
14042016,00:00,01:00,122.0,138.0
14042016,01:00,02:00,113.0,135.0
14042016,02:00,03:00,120.0,147.0
14042016,03:00,04:00,123.0,155.0
14042016,04:00,05:00,124.0,149.0
14042016,05:00,06:00,125.0,160.0
14042016,06:00,07:00,132.0,168.0
14042016,07:00,08:00,133.0,163.0
14042016,08:00,09:00,133.0,158.0
14042016,09:00,10:00,136.0,161.0
14042016,10:00,11:00,138.0,146.0
14042016,11:00,12:00,130.0,150.0
14042016,12:00,13:00,123.0,138.0
14042016,13:00,14:00,123.0,148.0
14042016,14:00,15:00,122.0,151.0
14042016,15:00,16:00,123.0,157.0
14042016,16:00,17:00,123.0,167.0
14042016,17:00,18:00,137.0,179.0
14042016,18:00,19:00,148.0,167.0
14042016,19:00,20:00,147.0,148.0
14042016,20:00,21:00,143.0,150.0
14042016,21:00,22:00,147.0,150.0
14042016,22:00,23:00,145.0,141.0
14042016,23:00,00:00,137.0,145.0
15042016,00:00,01:00,137.0,144.0
15042016,01:00,02:00,137.0,146.0
15042016,02:00,03:00,137.0,159.0
15042016,03:00,04:00,137.0,164.0
15042016,04:00,05:00,147.0,175.0
15042016,05:00,06:00,153.0,172.0
15042016,06:00,07:00,153.0,161.0
15042016,07:00,08:00,151.0,153.0
15042016,08:00,09:00,143.0,156.0
15042016,09:00,10:00,143.0,149.0
15042016,10:00,11:00,129.0,151.0
15042016,11:00,12:00,135.0,142.0
15042016,12:00,13:00,135.0,142.0
15042016,13:00,14:00,136.0,144.0
15042016,14:00,15:00,141.0,151.0
15042016,15:00,16:00,143.0,153.0
15042016,16:00,17:00,139.0,150.0
15042016,17:00,18:00,141.0,168.0
15042016,18:00,19:00,143.0,165.0
15042016,19:00,20:00,143.0,151.0
15042016,20:00,21:00,140.0,149.0
15042016,21:00,22:00,106.0,102.0
15042016,22:00,23:00,89.0,96.0
15042016,23:00,00:00,98.0,95.0
16042016,00:00,01:00,116.0,118.0
16042016,01:00,02:00,99.0,99.0
16042016,02:00,03:00,94.0,96.0
16042016,03:00,04:00,102.0,100.0
16042016,04:00,05:00,95.0,87.0
16042016,05:00,06:00,102.0,94.0
16042016,06:00,07:00,105.0,107.0
16042016,07:00,08:00,98.0,96.0
16042016,08:00,09:00,108.0,104.0
16042016,09:00,10:00,102.0,99.0
16042016,10:00,11:00,94.0,83.0
16042016,11:00,12:00,97.0,92.0
16042016,12:00,13:00,104.0,102.0
16042016,13:00,14:00,107.0,96.0
16042016,14:00,15:00,113.0,106.0
16042016,15:00,16:00,106.0,106.0
16042016,16:00,17:00,105.0,100.0
16042016,17:00,18:00,117.0,111.0
16042016,18:00,19:00,112.0,108.0
16042016,19:00,20:00,112.0,103.0
16042016,20:00,21:00,105.0,97.0
16042016,21:00,22:00,102.0,93.0
16042016,22:00,23:00,94.0,80.0
16042016,23:00,00:00,96.0,85.0
17042016,00:00,01:00,104.0,104.0
17042016,01:00,02:00,102.0,99.0
17042016,02:00,03:00,92.0,90.0
17042016,03:00,04:00,91.0,92.0
17042016,04:00,05:00,98.0,93.0
17042016,05:00,06:00,94.0,85.0
17042016,06:00,07:00,89.0,81.0
17042016,07:00,08:00,144.0,14.0
17042016,08:00,09:00,151.0,0.0
17042016,09:00,10:00,144.0,0.0
17042016,10:00,11:00,130.0,0.0
17042016,11:00,12:00,138.0,0.0
17042016,12:00,13:00,141.0,0.0
17042016,13:00,14:00,130.0,0.0
17042016,14:00,15:00,129.0,0.0
17042016,15:00,16:00,120.0,0.0
17042016,16:00,17:00,115.0,0.0
17042016,17:00,18:00,118.0,0.0
17042016,18:00,19:00,132.0,0.0
17042016,19:00,20:00,109.0,61.0
17042016,20:00,21:00,83.0,80.0
17042016,21:00,22:00,78.0,76.0
17042016,22:00,23:00,74.0,79.0
17042016,23:00,00:00,73.0,79.0
18042016,00:00,01:00,72.0,79.0
18042016,01:00,02:00,79.0,11.0
18042016,02:00,03:00,91.0,0.0
18042016,03:00,04:00,101.0,0.0
18042016,04:00,05:00,101.0,0.0
18042016,05:00,06:00,115.0,0.0
18042016,06:00,07:00,123.0,0.0
18042016,07:00,08:00,130.0,0.0
18042016,08:00,09:00,157.0,0.0
18042016,09:00,10:00,167.0,0.0
18042016,10:00,11:00,173.0,0.0
18042016,11:00,12:00,185.0,0.0
18042016,12:00,13:00,191.0,0.0
18042016,13:00,14:00,175.0,0.0
18042016,14:00,15:00,184.0,0.0
18042016,15:00,16:00,194.0,0.0
18042016,16:00,17:00,191.0,0.0
18042016,17:00,18:00,201.0,0.0
18042016,18:00,19:00,198.0,0.0
18042016,19:00,20:00,183.0,0.0
18042016,20:00,21:00,184.0,0.0
18042016,21:00,22:00,181.0,0.0
18042016,22:00,23:00,170.0,0.0
18042016,23:00,00:00,178.0,0.0
19042016,00:00,01:00,168.0,0.0
19042016,01:00,02:00,151.0,0.0
19042016,02:00,03:00,168.0,0.0
19042016,03:00,04:00,151.0,0.0
19042016,04:00,05:00,146.0,0.0
19042016,05:00,06:00,133.0,0.0
19042016,06:00,07:00,120.0,0.0
19042016,07:00,08:00,120.0,0.0
19042016,08:00,09:00,134.0,0.0
19042016,09:00,10:00,128.0,0.0
19042016,10:00,11:00,115.0,0.0
19042016,11:00,12:00,148.0,0.0
19042016,12:00,13:00,148.0,0.0
19042016,13:00,14:00,141.0,1.0
19042016,14:00,15:00,127.0,0.0
19042016,15:00,16:00,124.0,0.0
19042016,16:00,17:00,135.0,0.0
19042016,17:00,18:00,155.0,0.0
19042016,18:00,19:00,134.0,0.0
19042016,19:00,20:00,147.0,0.0
19042016,20:00,21:00,164.0,0.0
19042016,21:00,22:00,164.0,0.0
19042016,22:00,23:00,147.0,0.0
19042016,23:00,00:00,121.0,0.0
20042016,00:00,01:00,102.0,0.0
20042016,01:00,02:00,146.0,0.0
20042016,02:00,03:00,149.0,0.0
20042016,03:00,04:00,204.0,0.0
20042016,04:00,05:00,202.0,0.0
20042016,05:00,06:00,189.0,0.0
20042016,06:00,07:00,174.0,0.0
20042016,07:00,08:00,188.0,0.0
20042016,08:00,09:00,186.0,0.0
20042016,09:00,10:00,193.0,0.0
20042016,10:00,11:00,176.0,0.0
20042016,11:00,12:00,189.0,0.0
20042016,12:00,13:00,200.0,0.0
20042016,13:00,14:00,180.0,0.0
20042016,14:00,15:00,172.0,0.0
20042016,15:00,16:00,175.0,0.0
20042016,16:00,17:00,182.0,0.0
20042016,17:00,18:00,191.0,0.0
20042016,18:00,19:00,181.0,0.0
20042016,19:00,20:00,192.0,0.0
20042016,20:00,21:00,203.0,0.0
20042016,21:00,22:00,201.0,0.0
20042016,22:00,23:00,176.0,0.0
20042016,23:00,00:00,189.0,0.0
21042016,00:00,01:00,194.0,0.0
21042016,01:00,02:00,180.0,0.0
21042016,02:00,03:00,172.0,0.0
21042016,03:00,04:00,175.0,0.0
21042016,04:00,05:00,169.0,0.0
21042016,05:00,06:00,180.0,0.0
21042016,06:00,07:00,182.0,0.0
21042016,07:00,08:00,173.0,0.0
21042016,08:00,09:00,178.0,0.0
21042016,09:00,10:00,201.0,0.0
21042016,10:00,11:00,208.0,0.0
21042016,11:00,12:00,213.0,0.0
21042016,12:00,13:00,210.0,0.0
21042016,13:00,14:00,218.0,0.0
21042016,14:00,15:00,219.0,0.0
21042016,15:00,16:00,206.0,0.0
21042016,16:00,17:00,178.0,0.0
21042016,17:00,18:00,188.0,0.0
21042016,18:00,19:00,185.0,0.0
21042016,19:00,20:00,180.0,0.0
21042016,20:00,21:00,168.0,0.0
21042016,21:00,22:00,185.0,0.0
21042016,22:00,23:00,168.0,0.0
21042016,23:00,00:00,190.0,0.0
22042016,00:00,01:00,197.0,0.0
22042016,01:00,02:00,195.0,0.0
22042016,02:00,03:00,194.0,0.0
22042016,03:00,04:00,181.0,0.0
22042016,04:00,05:00,176.0,0.0
22042016,05:00,06:00,194.0,0.0
22042016,06:00,07:00,189.0,0.0
22042016,07:00,08:00,177.0,0.0
22042016,08:00,09:00,159.0,0.0
22042016,09:00,10:00,173.0,0.0
22042016,10:00,11:00,164.0,0.0
22042016,11:00,12:00,176.0,0.0
22042016,12:00,13:00,158.0,0.0
22042016,13:00,14:00,185.0,0.0
22042016,14:00,15:00,222.0,0.0
22042016,15:00,16:00,226.0,0.0
22042016,16:00,17:00,224.0,0.0
22042016,17:00,18:00,228.0,0.0
22042016,18:00,19:00,217.0,0.0
22042016,19:00,20:00,214.0,0.0
22042016,20:00,21:00,237.0,0.0
22042016,21:00,22:00,237.0,0.0
22042016,22:00,23:00,200.0,0.0
22042016,23:00,00:00,214.0,0.0
23042016,00:00,01:00,230.0,0.0
23042016,01:00,02:00,231.0,0.0
23042016,02:00,03:00,238.0,0.0
23042016,03:00,04:00,238.0,0.0
23042016,04:00,05:00,228.0,0.0
23042016,05:00,06:00,229.0,0.0
23042016,06:00,07:00,235.0,0.0
23042016,07:00,08:00,237.0,0.0
23042016,08:00,09:00,248.0,0.0
23042016,09:00,10:00,254.0,0.0
23042016,10:00,11:00,249.0,0.0
23042016,11:00,12:00,248.0,0.0
23042016,12:00,13:00,223.0,0.0
23042016,13:00,14:00,201.0,0.0
23042016,14:00,15:00,212.0,0.0
23042016,15:00,16:00,216.0,0.0
23042016,16:00,17:00,217.0,0.0
23042016,17:00,18:00,224.0,0.0
23042016,18:00,19:00,230.0,0.0
23042016,19:00,20:00,229.0,0.0
23042016,20:00,21:00,249.0,0.0
23042016,21:00,22:00,272.0,0.0
23042016,22:00,23:00,263.0,0.0
23042016,23:00,00:00,284.0,0.0
24042016,00:00,01:00,283.0,0.0
24042016,01:00,02:00,275.0,0.0
24042016,02:00,03:00,277.0,0.0
24042016,03:00,04:00,279.0,0.0
24042016,04:00,05:00,272.0,0.0
24042016,05:00,06:00,261.0,0.0
24042016,06:00,07:00,223.0,0.0
24042016,07:00,08:00,240.0,0.0
24042016,08:00,09:00,274.0,0.0
24042016,09:00,10:00,269.0,0.0
24042016,10:00,11:00,271.0,0.0
24042016,11:00,12:00,268.0,0.0
24042016,12:00,13:00,254.0,0.0
24042016,13:00,14:00,234.0,0.0
24042016,14:00,15:00,239.0,0.0
24042016,15:00,16:00,206.0,0.0
24042016,16:00,17:00,156.0,33.0
24042016,17:00,18:00,162.0,95.0
24042016,18:00,19:00,137.0,124.0
24042016,19:00,20:00,123.0,122.0
24042016,20:00,21:00,131.0,132.0
24042016,21:00,22:00,157.0,138.0
24042016,22:00,23:00,126.0,121.0
24042016,23:00,00:00,107.0,114.0
25042016,00:00,01:00,107.0,93.0
25042016,01:00,02:00,105.0,79.0
25042016,02:00,03:00,107.0,95.0
25042016,03:00,04:00,103.0,100.0
25042016,04:00,05:00,123.0,134.0
25042016,05:00,06:00,139.0,152.0
25042016,06:00,07:00,145.0,152.0
25042016,07:00,08:00,136.0,148.0
25042016,08:00,09:00,154.0,162.0
25042016,09:00,10:00,150.0,149.0
25042016,10:00,11:00,152.0,152.0
25042016,11:00,12:00,157.0,155.0
25042016,12:00,13:00,147.0,133.0
25042016,13:00,14:00,146.0,161.0
25042016,14:00,15:00,140.0,164.0
25042016,15:00,16:00,140.0,166.0
25042016,16:00,17:00,141.0,173.0
25042016,17:00,18:00,140.0,182.0
25042016,18:00,19:00,141.0,183.0
25042016,19:00,20:00,146.0,177.0
25042016,20:00,21:00,146.0,179.0
25042016,21:00,22:00,146.0,180.0
25042016,22:00,23:00,139.0,174.0
25042016,23:00,00:00,133.0,172.0
26042016,00:00,01:00,130.0,165.0
26042016,01:00,02:00,129.0,164.0
26042016,02:00,03:00,129.0,158.0
26042016,03:00,04:00,133.0,174.0
26042016,04:00,05:00,133.0,176.0
26042016,05:00,06:00,139.0,176.0
26042016,06:00,07:00,127.0,132.0
26042016,07:00,08:00,109.0,111.0
26042016,08:00,09:00,106.0,105.0
26042016,09:00,10:00,95.0,95.0
26042016,10:00,11:00,86.0,91.0
26042016,11:00,12:00,90.0,93.0
26042016,12:00,13:00,99.0,100.0
26042016,13:00,14:00,91.0,87.0
26042016,14:00,15:00,108.0,112.0
26042016,15:00,16:00,127.0,141.0
26042016,16:00,17:00,125.0,135.0
26042016,17:00,18:00,144.0,160.0
26042016,18:00,19:00,146.0,164.0
26042016,19:00,20:00,154.0,159.0
26042016,20:00,21:00,151.0,160.0
26042016,21:00,22:00,152.0,167.0
26042016,22:00,23:00,151.0,165.0
26042016,23:00,00:00,148.0,166.0
27042016,00:00,01:00,146.0,153.0
27042016,01:00,02:00,140.0,147.0
27042016,02:00,03:00,131.0,156.0
27042016,03:00,04:00,137.0,156.0
27042016,04:00,05:00,135.0,152.0
27042016,05:00,06:00,134.0,154.0
27042016,06:00,07:00,155.0,125.0
27042016,07:00,08:00,158.0,123.0
27042016,08:00,09:00,174.0,129.0
27042016,09:00,10:00,157.0,134.0
27042016,10:00,11:00,153.0,127.0
27042016,11:00,12:00,155.0,123.0
27042016,12:00,13:00,144.0,126.0
27042016,13:00,14:00,167.0,140.0
27042016,14:00,15:00,168.0,152.0
27042016,15:00,16:00,131.0,182.0
27042016,16:00,17:00,137.0,158.0
27042016,17:00,18:00,147.0,160.0
27042016,18:00,19:00,153.0,151.0
27042016,19:00,20:00,170.0,143.0
27042016,20:00,21:00,172.0,146.0
27042016,21:00,22:00,160.0,158.0
27042016,22:00,23:00,140.0,160.0
27042016,23:00,00:00,145.0,145.0
28042016,00:00,01:00,153.0,150.0
28042016,01:00,02:00,155.0,152.0
28042016,02:00,03:00,149.0,157.0
28042016,03:00,04:00,144.0,169.0
28042016,04:00,05:00,153.0,168.0
28042016,05:00,06:00,139.0,139.0
28042016,06:00,07:00,103.0,95.0
28042016,07:00,08:00,113.0,103.0
28042016,08:00,09:00,113.0,103.0
28042016,09:00,10:00,109.0,107.0
28042016,10:00,11:00,98.0,105.0
28042016,11:00,12:00,108.0,104.0
28042016,12:00,13:00,105.0,106.0
28042016,13:00,14:00,116.0,113.0
28042016,14:00,15:00,143.0,144.0
28042016,15:00,16:00,146.0,158.0
28042016,16:00,17:00,137.0,152.0
28042016,17:00,18:00,143.0,144.0
28042016,18:00,19:00,153.0,146.0
28042016,19:00,20:00,158.0,151.0
28042016,20:00,21:00,161.0,160.0
28042016,21:00,22:00,174.0,171.0
28042016,22:00,23:00,175.0,176.0
28042016,23:00,00:00,170.0,167.0
29042016,00:00,01:00,175.0,164.0
29042016,01:00,02:00,167.0,163.0
29042016,02:00,03:00,170.0,162.0
29042016,03:00,04:00,168.0,163.0
29042016,04:00,05:00,161.0,161.0
29042016,05:00,06:00,165.0,163.0
29042016,06:00,07:00,160.0,153.0
29042016,07:00,08:00,144.0,177.0
29042016,08:00,09:00,156.0,195.0
29042016,09:00,10:00,149.0,210.0
29042016,10:00,11:00,141.0,208.0
29042016,11:00,12:00,139.0,201.0
29042016,12:00,13:00,139.0,203.0
29042016,13:00,14:00,125.0,192.0
29042016,14:00,15:00,137.0,166.0
29042016,15:00,16:00,133.0,168.0
29042016,16:00,17:00,138.0,148.0
29042016,17:00,18:00,133.0,159.0
29042016,18:00,19:00,120.0,171.0
29042016,19:00,20:00,126.0,170.0
29042016,20:00,21:00,130.0,179.0
29042016,21:00,22:00,117.0,188.0
29042016,22:00,23:00,123.0,187.0
29042016,23:00,00:00,123.0,190.0
30042016,00:00,01:00,120.0,187.0
30042016,01:00,02:00,117.0,181.0
30042016,02:00,03:00,125.0,182.0
30042016,03:00,04:00,123.0,180.0
30042016,04:00,05:00,129.0,163.0
30042016,05:00,06:00,139.0,162.0
30042016,06:00,07:00,139.0,168.0
30042016,07:00,08:00,130.0,175.0
30042016,08:00,09:00,138.0,184.0
30042016,09:00,10:00,129.0,203.0
30042016,10:00,11:00,121.0,207.0
30042016,11:00,12:00,126.0,197.0
30042016,12:00,13:00,129.0,181.0
30042016,13:00,14:00,115.0,191.0
30042016,14:00,15:00,121.0,182.0
30042016,15:00,16:00,115.0,175.0
30042016,16:00,17:00,113.0,164.0
30042016,17:00,18:00,128.0,170.0
30042016,18:00,19:00,122.0,182.0
30042016,19:00,20:00,114.0,188.0
30042016,20:00,21:00,130.0,194.0
30042016,21:00,22:00,135.0,198.0
30042016,22:00,23:00,135.0,193.0
30042016,23:00,00:00,137.0,200.0
1052016,00:00,01:00,130.0,196.0
1052016,01:00,02:00,136.0,175.0
1052016,02:00,03:00,143.0,171.0
1052016,03:00,04:00,148.0,168.0
1052016,04:00,05:00,140.0,175.0
1052016,05:00,06:00,145.0,175.0
