date,start,end,11WD7LUDW5GSDG1Q,11WD7LUDW5GSDG2O
14072016,11:00,12:00,0.0,0.0
14072016,12:00,13:00,0.0,0.0
14072016,13:00,14:00,0.0,0.0
14072016,14:00,15:00,0.0,0.0
14072016,15:00,16:00,0.0,0.0
14072016,16:00,17:00,0.0,0.0
14072016,17:00,18:00,0.0,0.0
14072016,18:00,19:00,0.0,0.0
14072016,19:00,20:00,0.0,0.0
14072016,20:00,21:00,0.0,0.0
14072016,21:00,22:00,0.0,0.0
14072016,22:00,23:00,0.0,0.0
14072016,23:00,00:00,0.0,0.0
15072016,00:00,01:00,0.0,0.0
15072016,01:00,02:00,0.0,0.0
15072016,02:00,03:00,0.0,0.0
15072016,03:00,04:00,0.0,0.0
15072016,04:00,05:00,0.0,0.0
15072016,05:00,06:00,0.0,0.0
15072016,06:00,07:00,0.0,0.0
15072016,07:00,08:00,0.0,0.0
15072016,08:00,09:00,0.0,0.0
15072016,09:00,10:00,0.0,0.0
15072016,10:00,11:00,0.0,0.0
15072016,11:00,12:00,0.0,0.0
15072016,12:00,13:00,0.0,0.0
15072016,13:00,14:00,0.0,0.0
15072016,14:00,15:00,0.0,0.0
15072016,15:00,16:00,0.0,0.0
15072016,16:00,17:00,0.0,0.0
15072016,17:00,18:00,0.0,0.0
15072016,18:00,19:00,0.0,0.0
15072016,19:00,20:00,0.0,0.0
15072016,20:00,21:00,0.0,0.0
15072016,21:00,22:00,0.0,0.0
15072016,22:00,23:00,0.0,0.0
15072016,23:00,00:00,0.0,0.0
16072016,00:00,01:00,0.0,0.0
16072016,01:00,02:00,0.0,0.0
16072016,02:00,03:00,0.0,0.0
16072016,03:00,04:00,0.0,0.0
16072016,04:00,05:00,0.0,0.0
16072016,05:00,06:00,0.0,0.0
16072016,06:00,07:00,0.0,0.0
16072016,07:00,08:00,0.0,0.0
16072016,08:00,09:00,0.0,0.0
16072016,09:00,10:00,0.0,0.0
16072016,10:00,11:00,0.0,0.0
16072016,11:00,12:00,0.0,0.0
16072016,12:00,13:00,0.0,0.0
16072016,13:00,14:00,0.0,0.0
16072016,14:00,15:00,0.0,0.0
16072016,15:00,16:00,0.0,0.0
16072016,16:00,17:00,0.0,0.0
16072016,17:00,18:00,0.0,0.0
16072016,18:00,19:00,0.0,0.0
16072016,19:00,20:00,0.0,0.0
16072016,20:00,21:00,0.0,0.0
16072016,21:00,22:00,0.0,0.0
16072016,22:00,23:00,0.0,0.0
16072016,23:00,00:00,0.0,0.0
17072016,00:00,01:00,0.0,0.0
17072016,01:00,02:00,0.0,0.0
17072016,02:00,03:00,0.0,0.0
17072016,03:00,04:00,0.0,0.0
17072016,04:00,05:00,0.0,0.0
17072016,05:00,06:00,0.0,0.0
17072016,06:00,07:00,0.0,0.0
17072016,07:00,08:00,0.0,0.0
17072016,08:00,09:00,0.0,0.0
17072016,09:00,10:00,0.0,0.0
17072016,10:00,11:00,0.0,0.0
17072016,11:00,12:00,0.0,0.0
17072016,12:00,13:00,0.0,0.0
17072016,13:00,14:00,0.0,0.0
17072016,14:00,15:00,0.0,0.0
17072016,15:00,16:00,0.0,0.0
17072016,16:00,17:00,0.0,0.0
17072016,17:00,18:00,0.0,0.0
17072016,18:00,19:00,0.0,0.0
17072016,19:00,20:00,0.0,0.0
17072016,20:00,21:00,0.0,0.0
17072016,21:00,22:00,0.0,0.0
17072016,22:00,23:00,0.0,0.0
17072016,23:00,00:00,0.0,0.0
18072016,00:00,01:00,0.0,0.0
18072016,01:00,02:00,1.0,1.0
18072016,02:00,03:00,0.0,0.0
18072016,03:00,04:00,0.0,0.0
18072016,04:00,05:00,0.0,0.0
18072016,05:00,06:00,0.0,0.0
18072016,06:00,07:00,0.0,0.0
18072016,07:00,08:00,0.0,0.0
18072016,08:00,09:00,0.0,0.0
18072016,09:00,10:00,0.0,0.0
18072016,10:00,11:00,0.0,0.0
18072016,11:00,12:00,0.0,0.0
18072016,12:00,13:00,0.0,0.0
18072016,13:00,14:00,0.0,0.0
18072016,14:00,15:00,1.0,1.0
18072016,15:00,16:00,10.0,10.0
18072016,16:00,17:00,26.0,26.0
18072016,17:00,18:00,34.0,34.0
18072016,18:00,19:00,34.5,34.5
18072016,19:00,20:00,42.5,42.5
18072016,20:00,21:00,68.5,68.5
18072016,21:00,22:00,79.5,79.5
18072016,22:00,23:00,80.5,80.5
18072016,23:00,00:00,74.5,74.5
19072016,00:00,01:00,35.5,35.5
19072016,01:00,02:00,52.0,52.0
19072016,02:00,03:00,81.5,81.5
19072016,03:00,04:00,82.5,82.5
19072016,04:00,05:00,83.0,83.0
19072016,05:00,06:00,82.5,82.5
19072016,06:00,07:00,80.0,80.0
19072016,07:00,08:00,80.0,80.0
19072016,08:00,09:00,80.0,80.0
19072016,09:00,10:00,80.0,80.0
19072016,10:00,11:00,80.5,80.5
19072016,11:00,12:00,80.5,80.5
19072016,12:00,13:00,80.0,80.0
19072016,13:00,14:00,79.5,79.5
19072016,14:00,15:00,81.0,81.0
19072016,15:00,16:00,81.0,81.0
19072016,16:00,17:00,78.0,78.0
19072016,17:00,18:00,80.0,80.0
19072016,18:00,19:00,80.0,80.0
19072016,19:00,20:00,77.5,77.5
19072016,20:00,21:00,32.5,32.5
19072016,21:00,22:00,0.0,0.0
19072016,22:00,23:00,0.0,0.0
19072016,23:00,00:00,0.0,0.0
20072016,00:00,01:00,0.0,0.0
20072016,01:00,02:00,0.0,0.0
20072016,02:00,03:00,0.0,0.0
20072016,03:00,04:00,0.0,0.0
20072016,04:00,05:00,6.5,6.5
20072016,05:00,06:00,36.5,36.5
20072016,06:00,07:00,82.0,82.0
20072016,07:00,08:00,82.0,82.0
20072016,08:00,09:00,82.5,82.5
20072016,09:00,10:00,82.5,82.5
20072016,10:00,11:00,71.5,71.5
20072016,11:00,12:00,56.0,56.0
20072016,12:00,13:00,53.0,53.0
20072016,13:00,14:00,54.0,54.0
20072016,14:00,15:00,39.0,39.0
20072016,15:00,16:00,34.5,34.5
20072016,16:00,17:00,68.5,68.5
20072016,17:00,18:00,54.0,54.0
20072016,18:00,19:00,52.5,52.5
20072016,19:00,20:00,57.0,57.0
20072016,20:00,21:00,57.5,57.5
20072016,21:00,22:00,57.5,57.5
20072016,22:00,23:00,57.0,57.0
20072016,23:00,00:00,57.0,57.0
21072016,00:00,01:00,57.0,57.0
21072016,01:00,02:00,57.0,57.0
21072016,02:00,03:00,57.0,57.0
21072016,03:00,04:00,57.0,57.0
21072016,04:00,05:00,57.0,57.0
21072016,05:00,06:00,57.5,57.5
21072016,06:00,07:00,69.5,69.5
21072016,07:00,08:00,65.0,65.0
21072016,08:00,09:00,57.5,57.5
21072016,09:00,10:00,57.0,57.0
21072016,10:00,11:00,65.5,65.5
21072016,11:00,12:00,83.5,83.5
21072016,12:00,13:00,83.5,83.5
21072016,13:00,14:00,83.5,83.5
21072016,14:00,15:00,83.0,83.0
21072016,15:00,16:00,82.5,82.5
21072016,16:00,17:00,82.0,82.0
21072016,17:00,18:00,82.0,82.0
21072016,18:00,19:00,81.5,81.5
21072016,19:00,20:00,81.5,81.5
21072016,20:00,21:00,81.5,81.5
21072016,21:00,22:00,82.0,82.0
21072016,22:00,23:00,82.0,82.0
21072016,23:00,00:00,82.5,82.5
22072016,00:00,01:00,83.0,83.0
22072016,01:00,02:00,83.5,83.5
22072016,02:00,03:00,83.5,83.5
22072016,03:00,04:00,83.5,83.5
22072016,04:00,05:00,83.5,83.5
22072016,05:00,06:00,83.5,83.5
22072016,06:00,07:00,83.5,83.5
22072016,07:00,08:00,83.5,83.5
22072016,08:00,09:00,83.5,83.5
22072016,09:00,10:00,82.5,82.5
22072016,10:00,11:00,82.0,82.0
22072016,11:00,12:00,81.5,81.5
22072016,12:00,13:00,81.0,81.0
22072016,13:00,14:00,80.5,80.5
22072016,14:00,15:00,80.0,80.0
22072016,15:00,16:00,80.0,80.0
22072016,16:00,17:00,79.5,79.5
22072016,17:00,18:00,79.5,79.5
22072016,18:00,19:00,80.0,80.0
22072016,19:00,20:00,83.0,83.0
22072016,20:00,21:00,83.0,83.0
22072016,21:00,22:00,84.0,84.0
22072016,22:00,23:00,84.0,84.0
22072016,23:00,00:00,84.5,84.5
23072016,00:00,01:00,84.5,84.5
23072016,01:00,02:00,84.5,84.5
23072016,02:00,03:00,84.0,84.0
23072016,03:00,04:00,84.0,84.0
23072016,04:00,05:00,84.5,84.5
23072016,05:00,06:00,84.5,84.5
23072016,06:00,07:00,84.0,84.0
23072016,07:00,08:00,84.5,84.5
23072016,08:00,09:00,84.0,84.0
23072016,09:00,10:00,83.5,83.5
23072016,10:00,11:00,83.0,83.0
23072016,11:00,12:00,83.0,83.0
23072016,12:00,13:00,82.5,82.5
23072016,13:00,14:00,83.0,83.0
23072016,14:00,15:00,82.5,82.5
23072016,15:00,16:00,82.0,82.0
23072016,16:00,17:00,81.5,81.5
23072016,17:00,18:00,81.5,81.5
23072016,18:00,19:00,82.0,82.0
23072016,19:00,20:00,82.0,82.0
23072016,20:00,21:00,82.0,82.0
23072016,21:00,22:00,82.5,82.5
23072016,22:00,23:00,82.5,82.5
23072016,23:00,00:00,83.0,83.0
24072016,00:00,01:00,83.5,83.5
24072016,01:00,02:00,83.5,83.5
24072016,02:00,03:00,83.5,83.5
24072016,03:00,04:00,83.5,83.5
24072016,04:00,05:00,83.5,83.5
24072016,05:00,06:00,83.5,83.5
24072016,06:00,07:00,83.5,83.5
24072016,07:00,08:00,83.5,83.5
24072016,08:00,09:00,83.5,83.5
24072016,09:00,10:00,83.5,83.5
24072016,10:00,11:00,83.5,83.5
24072016,11:00,12:00,83.0,83.0
24072016,12:00,13:00,83.0,83.0
24072016,13:00,14:00,82.5,82.5
24072016,14:00,15:00,82.0,82.0
24072016,15:00,16:00,81.5,81.5
24072016,16:00,17:00,81.5,81.5
24072016,17:00,18:00,82.0,82.0
24072016,18:00,19:00,81.5,81.5
24072016,19:00,20:00,82.0,82.0
24072016,20:00,21:00,82.0,82.0
24072016,21:00,22:00,82.0,82.0
24072016,22:00,23:00,82.0,82.0
24072016,23:00,00:00,82.5,82.5
25072016,00:00,01:00,82.5,82.5
25072016,01:00,02:00,83.0,83.0
25072016,02:00,03:00,83.0,83.0
25072016,03:00,04:00,83.0,83.0
25072016,04:00,05:00,83.0,83.0
25072016,05:00,06:00,83.5,83.5
25072016,06:00,07:00,83.5,83.5
25072016,07:00,08:00,83.0,83.0
25072016,08:00,09:00,83.0,83.0
25072016,09:00,10:00,83.0,83.0
25072016,10:00,11:00,82.5,82.5
25072016,11:00,12:00,82.0,82.0
25072016,12:00,13:00,81.0,81.0
25072016,13:00,14:00,80.5,80.5
25072016,14:00,15:00,80.0,80.0
25072016,15:00,16:00,80.0,80.0
25072016,16:00,17:00,79.5,79.5
25072016,17:00,18:00,79.5,79.5
25072016,18:00,19:00,80.0,80.0
25072016,19:00,20:00,80.0,80.0
25072016,20:00,21:00,80.0,80.0
25072016,21:00,22:00,80.5,80.5
25072016,22:00,23:00,81.0,81.0
25072016,23:00,00:00,81.5,81.5
26072016,00:00,01:00,81.5,81.5
26072016,01:00,02:00,81.5,81.5
26072016,02:00,03:00,82.5,82.5
26072016,03:00,04:00,82.5,82.5
26072016,04:00,05:00,83.0,83.0
26072016,05:00,06:00,83.0,83.0
26072016,06:00,07:00,83.0,83.0
26072016,07:00,08:00,82.5,82.5
26072016,08:00,09:00,82.5,82.5
26072016,09:00,10:00,82.0,82.0
26072016,10:00,11:00,81.5,81.5
26072016,11:00,12:00,80.5,80.5
26072016,12:00,13:00,80.0,80.0
26072016,13:00,14:00,80.0,80.0
26072016,14:00,15:00,80.0,80.0
26072016,15:00,16:00,80.0,80.0
26072016,16:00,17:00,80.0,80.0
26072016,17:00,18:00,81.0,81.0
26072016,18:00,19:00,81.5,81.5
26072016,19:00,20:00,81.0,81.0
26072016,20:00,21:00,81.0,81.0
26072016,21:00,22:00,81.5,81.5
26072016,22:00,23:00,81.5,81.5
26072016,23:00,00:00,81.5,81.5
27072016,00:00,01:00,82.5,82.5
27072016,01:00,02:00,83.0,83.0
27072016,02:00,03:00,83.0,83.0
27072016,03:00,04:00,83.5,83.5
27072016,04:00,05:00,84.0,84.0
27072016,05:00,06:00,84.0,84.0
27072016,06:00,07:00,83.5,83.5
27072016,07:00,08:00,83.5,83.5
27072016,08:00,09:00,83.5,83.5
27072016,09:00,10:00,83.0,83.0
27072016,10:00,11:00,82.5,82.5
27072016,11:00,12:00,82.0,82.0
27072016,12:00,13:00,81.5,81.5
27072016,13:00,14:00,81.0,81.0
27072016,14:00,15:00,80.0,80.0
27072016,15:00,16:00,80.0,80.0
27072016,16:00,17:00,76.5,76.5
27072016,17:00,18:00,79.5,79.5
27072016,18:00,19:00,80.0,80.0
27072016,19:00,20:00,80.0,80.0
27072016,20:00,21:00,80.5,80.5
27072016,21:00,22:00,81.0,81.0
27072016,22:00,23:00,81.5,81.5
27072016,23:00,00:00,82.0,82.0
28072016,00:00,01:00,82.5,82.5
28072016,01:00,02:00,82.5,82.5
28072016,02:00,03:00,82.5,82.5
28072016,03:00,04:00,82.5,82.5
28072016,04:00,05:00,82.5,82.5
28072016,05:00,06:00,83.0,83.0
28072016,06:00,07:00,83.5,83.5
28072016,07:00,08:00,84.0,84.0
28072016,08:00,09:00,83.5,83.5
28072016,09:00,10:00,82.5,82.5
28072016,10:00,11:00,82.5,82.5
28072016,11:00,12:00,82.0,82.0
28072016,12:00,13:00,82.0,82.0
28072016,13:00,14:00,81.0,81.0
28072016,14:00,15:00,65.5,65.5
28072016,15:00,16:00,81.5,81.5
28072016,16:00,17:00,81.5,81.5
28072016,17:00,18:00,81.0,81.0
28072016,18:00,19:00,81.0,81.0
28072016,19:00,20:00,81.5,81.5
28072016,20:00,21:00,82.5,82.5
28072016,21:00,22:00,83.0,83.0
28072016,22:00,23:00,83.0,83.0
28072016,23:00,00:00,83.0,83.0
29072016,00:00,01:00,83.5,83.5
29072016,01:00,02:00,83.5,83.5
29072016,02:00,03:00,83.5,83.5
29072016,03:00,04:00,84.0,84.0
29072016,04:00,05:00,84.0,84.0
29072016,05:00,06:00,84.0,84.0
29072016,06:00,07:00,84.0,84.0
29072016,07:00,08:00,83.5,83.5
29072016,08:00,09:00,83.5,83.5
29072016,09:00,10:00,83.0,83.0
29072016,10:00,11:00,82.5,82.5
29072016,11:00,12:00,82.0,82.0
29072016,12:00,13:00,81.5,81.5
29072016,13:00,14:00,81.5,81.5
29072016,14:00,15:00,81.0,81.0
29072016,15:00,16:00,81.0,81.0
29072016,16:00,17:00,81.0,81.0
29072016,17:00,18:00,80.5,80.5
29072016,18:00,19:00,80.5,80.5
29072016,19:00,20:00,81.0,81.0
29072016,20:00,21:00,81.5,81.5
29072016,21:00,22:00,82.0,82.0
29072016,22:00,23:00,82.0,82.0
29072016,23:00,00:00,82.5,82.5
30072016,00:00,01:00,83.0,83.0
30072016,01:00,02:00,83.0,83.0
30072016,02:00,03:00,83.5,83.5
30072016,03:00,04:00,83.5,83.5
30072016,04:00,05:00,83.5,83.5
30072016,05:00,06:00,83.5,83.5
30072016,06:00,07:00,83.5,83.5
30072016,07:00,08:00,84.0,84.0
30072016,08:00,09:00,83.5,83.5
30072016,09:00,10:00,83.0,83.0
30072016,10:00,11:00,82.5,82.5
30072016,11:00,12:00,81.5,81.5
30072016,12:00,13:00,81.5,81.5
30072016,13:00,14:00,81.0,81.0
30072016,14:00,15:00,80.5,80.5
30072016,15:00,16:00,80.0,80.0
30072016,16:00,17:00,80.0,80.0
30072016,17:00,18:00,80.5,80.5
30072016,18:00,19:00,80.5,80.5
30072016,19:00,20:00,80.5,80.5
30072016,20:00,21:00,80.5,80.5
30072016,21:00,22:00,81.0,81.0
30072016,22:00,23:00,81.5,81.5
30072016,23:00,00:00,82.0,82.0
31072016,00:00,01:00,82.5,82.5
31072016,01:00,02:00,83.0,83.0
31072016,02:00,03:00,83.0,83.0
31072016,03:00,04:00,83.0,83.0
31072016,04:00,05:00,83.0,83.0
31072016,05:00,06:00,83.5,83.5
31072016,06:00,07:00,83.0,83.0
31072016,07:00,08:00,83.0,83.0
31072016,08:00,09:00,83.0,83.0
31072016,09:00,10:00,82.5,82.5
31072016,10:00,11:00,82.5,82.5
31072016,11:00,12:00,82.0,82.0
31072016,12:00,13:00,82.0,82.0
31072016,13:00,14:00,81.5,81.5
31072016,14:00,15:00,81.5,81.5
31072016,15:00,16:00,81.5,81.5
31072016,16:00,17:00,81.5,81.5
31072016,17:00,18:00,81.5,81.5
31072016,18:00,19:00,83.0,83.0
31072016,19:00,20:00,82.5,82.5
31072016,20:00,21:00,83.0,83.0
31072016,21:00,22:00,83.5,83.5
31072016,22:00,23:00,84.0,84.0
31072016,23:00,00:00,84.0,84.0
1082016,00:00,01:00,85.0,85.0
1082016,01:00,02:00,85.0,85.0
1082016,02:00,03:00,85.0,85.0
1082016,03:00,04:00,85.5,85.5
1082016,04:00,05:00,85.5,85.5
1082016,05:00,06:00,85.5,85.5
1082016,06:00,07:00,86.0,86.0
1082016,07:00,08:00,86.0,86.0
1082016,08:00,09:00,85.5,85.5
1082016,09:00,10:00,84.5,84.5
1082016,10:00,11:00,84.0,84.0
1082016,11:00,12:00,83.5,83.5
1082016,12:00,13:00,83.0,83.0
1082016,13:00,14:00,83.0,83.0
1082016,14:00,15:00,82.5,82.5
1082016,15:00,16:00,81.5,81.5
1082016,16:00,17:00,80.5,80.5
1082016,17:00,18:00,64.0,64.0
1082016,18:00,19:00,72.0,72.0
1082016,19:00,20:00,82.0,82.0
1082016,20:00,21:00,82.5,82.5
1082016,21:00,22:00,81.5,81.5
1082016,22:00,23:00,62.0,62.0
1082016,23:00,00:00,58.5,58.5
2082016,00:00,01:00,54.5,54.5
2082016,01:00,02:00,54.5,54.5
2082016,02:00,03:00,54.5,54.5
2082016,03:00,04:00,54.5,54.5
2082016,04:00,05:00,54.5,54.5
2082016,05:00,06:00,54.5,54.5
2082016,06:00,07:00,54.5,54.5
2082016,07:00,08:00,56.5,56.5
2082016,08:00,09:00,55.0,55.0
2082016,09:00,10:00,56.5,56.5
2082016,10:00,11:00,52.5,52.5
2082016,11:00,12:00,52.5,52.5
2082016,12:00,13:00,52.5,52.5
2082016,13:00,14:00,52.5,52.5
2082016,14:00,15:00,52.5,52.5
2082016,15:00,16:00,59.5,59.5
2082016,16:00,17:00,59.5,59.5
2082016,17:00,18:00,59.5,59.5
2082016,18:00,19:00,43.0,43.0
2082016,19:00,20:00,0.0,0.0
2082016,20:00,21:00,0.0,0.0
2082016,21:00,22:00,0.0,0.0
2082016,22:00,23:00,0.0,0.0
2082016,23:00,00:00,0.0,0.0
3082016,00:00,01:00,0.0,0.0
3082016,01:00,02:00,0.0,0.0
3082016,02:00,03:00,0.0,0.0
3082016,03:00,04:00,0.0,0.0
3082016,04:00,05:00,0.0,0.0
3082016,05:00,06:00,0.0,0.0
3082016,06:00,07:00,0.0,0.0
3082016,07:00,08:00,0.0,0.0
3082016,08:00,09:00,0.0,0.0
3082016,09:00,10:00,0.0,0.0
3082016,10:00,11:00,0.0,0.0
3082016,11:00,12:00,0.0,0.0
3082016,12:00,13:00,0.0,0.0
3082016,13:00,14:00,0.0,0.0
3082016,14:00,15:00,0.0,0.0
3082016,15:00,16:00,0.0,0.0
3082016,16:00,17:00,0.0,0.0
3082016,17:00,18:00,0.0,0.0
3082016,18:00,19:00,0.0,0.0
3082016,19:00,20:00,0.0,0.0
3082016,20:00,21:00,0.0,0.0
3082016,21:00,22:00,0.0,0.0
3082016,22:00,23:00,0.0,0.0
3082016,23:00,00:00,0.0,0.0
4082016,00:00,01:00,0.0,0.0
4082016,01:00,02:00,0.0,0.0
4082016,02:00,03:00,0.0,0.0
4082016,03:00,04:00,0.0,0.0
4082016,04:00,05:00,0.0,0.0
4082016,05:00,06:00,0.0,0.0
4082016,06:00,07:00,0.0,0.0
4082016,07:00,08:00,0.0,0.0
4082016,08:00,09:00,0.0,0.0
4082016,09:00,10:00,0.0,0.0
4082016,10:00,11:00,0.0,0.0
4082016,11:00,12:00,0.0,0.0
4082016,12:00,13:00,0.0,0.0
4082016,13:00,14:00,0.0,0.0
4082016,14:00,15:00,0.0,0.0
4082016,15:00,16:00,0.0,0.0
4082016,16:00,17:00,0.0,0.0
4082016,17:00,18:00,0.0,0.0
4082016,18:00,19:00,0.0,0.0
4082016,19:00,20:00,0.0,0.0
4082016,20:00,21:00,0.0,0.0
4082016,21:00,22:00,0.0,0.0
4082016,22:00,23:00,0.0,0.0
4082016,23:00,00:00,0.0,0.0
5082016,00:00,01:00,0.0,0.0
5082016,01:00,02:00,0.0,0.0
5082016,02:00,03:00,0.0,0.0
5082016,03:00,04:00,0.0,0.0
5082016,04:00,05:00,0.0,0.0
5082016,05:00,06:00,0.0,0.0
5082016,06:00,07:00,0.0,0.0
5082016,07:00,08:00,0.0,0.0
5082016,08:00,09:00,0.0,0.0
5082016,09:00,10:00,0.0,0.0
5082016,10:00,11:00,0.0,0.0
5082016,11:00,12:00,0.0,0.0
5082016,12:00,13:00,0.0,0.0
5082016,13:00,14:00,0.0,0.0
5082016,14:00,15:00,0.0,0.0
5082016,15:00,16:00,0.0,0.0
5082016,16:00,17:00,0.0,0.0
5082016,17:00,18:00,0.0,0.0
5082016,18:00,19:00,0.0,0.0
5082016,19:00,20:00,0.0,0.0
5082016,20:00,21:00,0.0,0.0
5082016,21:00,22:00,0.0,0.0
5082016,22:00,23:00,0.0,0.0
5082016,23:00,00:00,0.0,0.0
6082016,00:00,01:00,0.0,0.0
6082016,01:00,02:00,0.0,0.0
6082016,02:00,03:00,0.0,0.0
6082016,03:00,04:00,0.0,0.0
6082016,04:00,05:00,0.0,0.0
6082016,05:00,06:00,0.0,0.0
6082016,06:00,07:00,0.0,0.0
6082016,07:00,08:00,0.0,0.0
6082016,08:00,09:00,0.0,0.0
6082016,09:00,10:00,0.0,0.0
6082016,10:00,11:00,0.0,0.0
6082016,11:00,12:00,0.0,0.0
6082016,12:00,13:00,0.0,0.0
6082016,13:00,14:00,0.0,0.0
6082016,14:00,15:00,0.0,0.0
6082016,15:00,16:00,0.0,0.0
6082016,16:00,17:00,0.0,0.0
6082016,17:00,18:00,0.0,0.0
6082016,18:00,19:00,0.0,0.0
6082016,19:00,20:00,0.0,0.0
6082016,20:00,21:00,0.0,0.0
6082016,21:00,22:00,0.0,0.0
6082016,22:00,23:00,0.0,0.0
6082016,23:00,00:00,0.0,0.0
7082016,00:00,01:00,0.0,0.0
7082016,01:00,02:00,0.0,0.0
7082016,02:00,03:00,0.0,0.0
7082016,03:00,04:00,0.0,0.0
7082016,04:00,05:00,0.0,0.0
7082016,05:00,06:00,0.0,0.0
7082016,06:00,07:00,0.0,0.0
7082016,07:00,08:00,0.0,0.0
7082016,08:00,09:00,0.0,0.0
7082016,09:00,10:00,0.0,0.0
7082016,10:00,11:00,0.0,0.0
7082016,11:00,12:00,0.0,0.0
7082016,12:00,13:00,0.0,0.0
7082016,13:00,14:00,0.0,0.0
7082016,14:00,15:00,0.0,0.0
7082016,15:00,16:00,0.0,0.0
7082016,16:00,17:00,0.0,0.0
7082016,17:00,18:00,0.0,0.0
7082016,18:00,19:00,0.0,0.0
7082016,19:00,20:00,0.0,0.0
7082016,20:00,21:00,0.0,0.0
7082016,21:00,22:00,0.0,0.0
7082016,22:00,23:00,0.0,0.0
7082016,23:00,00:00,0.0,0.0
8082016,00:00,01:00,0.0,0.0
8082016,01:00,02:00,0.0,0.0
8082016,02:00,03:00,0.0,0.0
8082016,03:00,04:00,0.0,0.0
8082016,04:00,05:00,0.0,0.0
8082016,05:00,06:00,0.0,0.0
8082016,06:00,07:00,0.0,0.0
8082016,07:00,08:00,0.0,0.0
8082016,08:00,09:00,0.0,0.0
8082016,09:00,10:00,0.0,0.0
8082016,10:00,11:00,0.0,0.0
8082016,11:00,12:00,0.0,0.0
8082016,12:00,13:00,0.0,0.0
8082016,13:00,14:00,0.0,0.0
8082016,14:00,15:00,0.0,0.0
8082016,15:00,16:00,0.0,0.0
8082016,16:00,17:00,0.0,0.0
8082016,17:00,18:00,0.0,0.0
8082016,18:00,19:00,0.0,0.0
8082016,19:00,20:00,0.0,0.0
8082016,20:00,21:00,0.0,0.0
8082016,21:00,22:00,0.0,0.0
8082016,22:00,23:00,0.0,0.0
8082016,23:00,00:00,0.0,0.0
9082016,00:00,01:00,0.0,0.0
9082016,01:00,02:00,0.0,0.0
9082016,02:00,03:00,0.0,0.0
9082016,03:00,04:00,0.0,0.0
9082016,04:00,05:00,0.0,0.0
9082016,05:00,06:00,0.0,0.0
9082016,06:00,07:00,0.0,0.0
9082016,07:00,08:00,0.0,0.0
9082016,08:00,09:00,0.0,0.0
9082016,09:00,10:00,0.0,0.0
9082016,10:00,11:00,0.0,0.0
9082016,11:00,12:00,0.0,0.0
9082016,12:00,13:00,0.0,0.0
9082016,13:00,14:00,0.0,0.0
9082016,14:00,15:00,0.0,0.0
9082016,15:00,16:00,0.0,0.0
9082016,16:00,17:00,0.0,0.0
9082016,17:00,18:00,0.0,0.0
9082016,18:00,19:00,0.0,0.0
9082016,19:00,20:00,0.0,0.0
9082016,20:00,21:00,0.0,0.0
9082016,21:00,22:00,0.0,0.0
9082016,22:00,23:00,0.0,0.0
9082016,23:00,00:00,0.0,0.0
10082016,00:00,01:00,0.0,0.0
10082016,01:00,02:00,0.0,0.0
10082016,02:00,03:00,0.0,0.0
10082016,03:00,04:00,0.0,0.0
10082016,04:00,05:00,0.0,0.0
10082016,05:00,06:00,0.0,0.0
10082016,06:00,07:00,0.0,0.0
10082016,07:00,08:00,0.0,0.0
10082016,08:00,09:00,0.0,0.0
10082016,09:00,10:00,0.0,0.0
10082016,10:00,11:00,0.0,0.0
10082016,11:00,12:00,0.0,0.0
10082016,12:00,13:00,0.0,0.0
10082016,13:00,14:00,0.0,0.0
10082016,14:00,15:00,0.0,0.0
10082016,15:00,16:00,0.0,0.0
10082016,16:00,17:00,0.0,0.0
10082016,17:00,18:00,0.0,0.0
10082016,18:00,19:00,0.0,0.0
10082016,19:00,20:00,0.0,0.0
10082016,20:00,21:00,0.0,0.0
10082016,21:00,22:00,0.0,0.0
10082016,22:00,23:00,0.0,0.0
10082016,23:00,00:00,0.0,0.0
11082016,00:00,01:00,0.0,0.0
11082016,01:00,02:00,0.0,0.0
11082016,02:00,03:00,0.0,0.0
11082016,03:00,04:00,0.0,0.0
11082016,04:00,05:00,0.0,0.0
11082016,05:00,06:00,0.0,0.0
11082016,06:00,07:00,0.0,0.0
11082016,07:00,08:00,0.0,0.0
11082016,08:00,09:00,0.0,0.0
11082016,09:00,10:00,0.0,0.0
11082016,10:00,11:00,0.0,0.0
11082016,11:00,12:00,0.0,0.0
11082016,12:00,13:00,0.0,0.0
11082016,13:00,14:00,0.0,0.0
11082016,14:00,15:00,0.0,0.0
11082016,15:00,16:00,0.0,0.0
11082016,16:00,17:00,0.0,0.0
11082016,17:00,18:00,0.0,0.0
11082016,18:00,19:00,0.0,0.0
11082016,19:00,20:00,0.0,0.0
11082016,20:00,21:00,0.0,0.0
11082016,21:00,22:00,0.0,0.0
11082016,22:00,23:00,0.0,0.0
11082016,23:00,00:00,0.0,0.0
12082016,00:00,01:00,0.0,0.0
12082016,01:00,02:00,0.0,0.0
12082016,02:00,03:00,,
12082016,03:00,04:00,,
12082016,04:00,05:00,,
12082016,05:00,06:00,,
12082016,06:00,07:00,,
12082016,07:00,08:00,,
12082016,08:00,09:00,,
12082016,09:00,10:00,,
12082016,10:00,11:00,,
12082016,11:00,12:00,,
12082016,12:00,13:00,,
12082016,13:00,14:00,,
12082016,14:00,15:00,,
12082016,15:00,16:00,,
12082016,16:00,17:00,,
