Timestamp,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O,11WD7NEUR1B--F-L,11WD7NEUR1B--G-I
2022-03-18 09:00:00,241.0,,,422.0,533.0,0.0,1062.0
2022-03-18 10:00:00,241.0,,,326.0,533.0,0.0,1061.0
2022-03-18 11:00:00,241.0,,,321.0,532.0,0.0,1054.0
2022-03-18 12:00:00,241.0,,,320.0,530.0,0.0,1052.0
2022-03-18 13:00:00,241.0,,,319.0,530.0,0.0,1060.0
2022-03-18 14:00:00,241.0,,,318.0,528.0,0.0,1054.0
2022-03-18 15:00:00,241.0,,,318.0,529.0,0.0,1057.0
2022-03-18 16:00:00,241.0,,,318.0,528.0,0.0,1065.0
2022-03-18 17:00:00,242.0,,,319.0,529.0,0.0,1067.0
2022-03-18 18:00:00,241.0,,,317.0,526.0,0.0,1067.0
2022-03-18 19:00:00,241.0,,,320.0,530.0,0.0,1070.0
2022-03-18 20:00:00,241.0,,,320.0,529.0,0.0,1068.0
2022-03-18 21:00:00,242.0,,,320.0,530.0,0.0,1075.0
2022-03-18 22:00:00,242.0,,,319.0,530.0,0.0,1083.0
2022-03-18 23:00:00,240.0,,,323.0,533.0,0.0,1076.0
2022-03-19 00:00:00,275.0,,,322.0,532.0,0.0,1072.0
2022-03-19 01:00:00,279.0,,,323.0,533.0,0.0,1079.0
2022-03-19 02:00:00,288.0,,,322.0,532.0,0.0,1077.0
2022-03-19 03:00:00,290.0,,,323.0,532.0,0.0,1079.0
2022-03-19 04:00:00,289.0,,,322.0,533.0,0.0,1078.0
2022-03-19 05:00:00,289.0,,,323.0,533.0,0.0,1078.0
2022-03-19 06:00:00,289.0,,,323.0,533.0,0.0,1075.0
2022-03-19 07:00:00,288.0,,,323.0,532.0,0.0,1058.0
2022-03-19 08:00:00,289.0,,,406.0,531.0,0.0,384.0
2022-03-19 09:00:00,283.0,,,518.0,533.0,0.0,0.0
2022-03-19 10:00:00,155.0,,,454.0,532.0,0.0,0.0
2022-03-19 11:00:00,143.0,,,272.0,532.0,0.0,0.0
2022-03-19 12:00:00,144.0,,,274.0,531.0,0.0,0.0
2022-03-19 13:00:00,144.0,,,271.0,528.0,0.0,0.0
2022-03-19 14:00:00,144.0,,,270.0,527.0,0.0,0.0
2022-03-19 15:00:00,144.0,,,272.0,527.0,0.0,0.0
2022-03-19 16:00:00,144.0,,,270.0,527.0,0.0,0.0
2022-03-19 17:00:00,204.0,,,324.0,529.0,0.0,0.0
2022-03-19 18:00:00,288.0,,,318.0,529.0,0.0,0.0
2022-03-19 19:00:00,262.0,,,315.0,528.0,0.0,0.0
2022-03-19 20:00:00,157.0,,,284.0,530.0,0.0,0.0
2022-03-19 21:00:00,148.0,,,271.0,530.0,0.0,0.0
2022-03-19 22:00:00,147.0,,,284.0,532.0,0.0,0.0
2022-03-19 23:00:00,147.0,,,277.0,532.0,0.0,0.0
2022-03-20 00:00:00,148.0,,,283.0,532.0,0.0,0.0
2022-03-20 01:00:00,147.0,,,276.0,532.0,0.0,0.0
2022-03-20 02:00:00,147.0,,,276.0,532.0,0.0,0.0
2022-03-20 03:00:00,147.0,,,277.0,532.0,0.0,0.0
2022-03-20 04:00:00,147.0,,,277.0,532.0,0.0,0.0
2022-03-20 05:00:00,147.0,,,277.0,533.0,0.0,0.0
2022-03-20 06:00:00,147.0,,,276.0,532.0,0.0,0.0
2022-03-20 07:00:00,147.0,,,275.0,531.0,0.0,0.0
2022-03-20 08:00:00,147.0,,,277.0,533.0,0.0,0.0
2022-03-20 09:00:00,146.0,,,276.0,529.0,0.0,0.0
2022-03-20 10:00:00,146.0,,,275.0,528.0,0.0,0.0
2022-03-20 11:00:00,147.0,,,275.0,529.0,0.0,0.0
2022-03-20 12:00:00,146.0,,,276.0,529.0,0.0,0.0
2022-03-20 13:00:00,146.0,,,275.0,525.0,0.0,0.0
2022-03-20 14:00:00,146.0,,,274.0,525.0,0.0,0.0
2022-03-20 15:00:00,146.0,,,274.0,528.0,0.0,0.0
2022-03-20 16:00:00,151.0,,,304.0,527.0,0.0,0.0
2022-03-20 17:00:00,253.0,,,574.0,528.0,0.0,0.0
2022-03-20 18:00:00,287.0,,,616.0,527.0,0.0,0.0
2022-03-20 19:00:00,287.0,,,619.0,529.0,0.0,0.0
2022-03-20 20:00:00,289.0,,,622.0,532.0,0.0,0.0
2022-03-20 21:00:00,289.0,,,621.0,531.0,0.0,0.0
2022-03-20 22:00:00,289.0,,,624.0,534.0,0.0,0.0
2022-03-20 23:00:00,290.0,,,594.0,532.0,0.0,0.0
2022-03-21 00:00:00,288.0,,,366.0,534.0,0.0,0.0
2022-03-21 01:00:00,279.0,,,323.0,534.0,0.0,0.0
2022-03-21 02:00:00,280.0,,,323.0,534.0,0.0,0.0
2022-03-21 03:00:00,287.0,,,323.0,533.0,0.0,0.0
2022-03-21 04:00:00,288.0,,,324.0,535.0,0.0,0.0
2022-03-21 05:00:00,288.0,,,459.0,534.0,273.0,0.0
2022-03-21 06:00:00,288.0,,,620.0,534.0,463.0,0.0
2022-03-21 07:00:00,288.0,,,622.0,532.0,769.0,0.0
2022-03-21 08:00:00,288.0,,,622.0,532.0,984.0,0.0
2022-03-21 09:00:00,287.0,,,623.0,531.0,1001.0,0.0
2022-03-21 10:00:00,286.0,,,619.0,531.0,1033.0,0.0
2022-03-21 11:00:00,286.0,,,618.0,528.0,1039.0,0.0
2022-03-21 12:00:00,285.0,,,618.0,527.0,1038.0,0.0
2022-03-21 13:00:00,284.0,,,618.0,527.0,1037.0,0.0
2022-03-21 14:00:00,284.0,,,618.0,527.0,1037.0,0.0
2022-03-21 15:00:00,283.0,,,615.0,527.0,1036.0,0.0
2022-03-21 16:00:00,282.0,,,618.0,526.0,1033.0,0.0
2022-03-21 17:00:00,282.0,,,618.0,528.0,1036.0,0.0
2022-03-21 18:00:00,282.0,,,616.0,528.0,1036.0,0.0
2022-03-21 19:00:00,284.0,,,619.0,528.0,1037.0,0.0
2022-03-21 20:00:00,283.0,,,618.0,528.0,1036.0,0.0
2022-03-21 21:00:00,283.0,,,620.0,529.0,1036.0,0.0
2022-03-21 22:00:00,283.0,,,619.0,530.0,1039.0,0.0
2022-03-21 23:00:00,283.0,,,621.0,531.0,1034.0,0.0
2022-03-22 00:00:00,284.0,,,620.0,531.0,1038.0,0.0
2022-03-22 01:00:00,285.0,,,620.0,531.0,1037.0,0.0
2022-03-22 02:00:00,287.0,,,621.0,531.0,1040.0,0.0
2022-03-22 03:00:00,287.0,,,624.0,533.0,1043.0,0.0
2022-03-22 04:00:00,286.0,,,622.0,533.0,1042.0,0.0
2022-03-22 05:00:00,287.0,,,623.0,533.0,1035.0,0.0
2022-03-22 06:00:00,287.0,,,622.0,532.0,1041.0,0.0
2022-03-22 07:00:00,287.0,,,623.0,533.0,1042.0,0.0
2022-03-22 08:00:00,286.0,,,621.0,531.0,1037.0,0.0
2022-03-22 09:00:00,286.0,,,622.0,531.0,1035.0,0.0
2022-03-22 10:00:00,286.0,,,619.0,530.0,1039.0,0.0
2022-03-22 11:00:00,285.0,,,619.0,528.0,1032.0,0.0
2022-03-22 12:00:00,285.0,,,617.0,528.0,1032.0,0.0
2022-03-22 13:00:00,285.0,,,618.0,527.0,1033.0,0.0
2022-03-22 14:00:00,285.0,,,617.0,528.0,1031.0,0.0
2022-03-22 15:00:00,285.0,,,617.0,526.0,1034.0,0.0
2022-03-22 16:00:00,285.0,,,617.0,528.0,1035.0,0.0
2022-03-22 17:00:00,284.0,,,617.0,527.0,1036.0,0.0
2022-03-22 18:00:00,285.0,,,618.0,529.0,1035.0,0.0
2022-03-22 19:00:00,285.0,,,542.0,528.0,1034.0,0.0
2022-03-22 20:00:00,285.0,,,420.0,530.0,1035.0,0.0
2022-03-22 21:00:00,285.0,,,421.0,531.0,1035.0,0.0
2022-03-22 22:00:00,285.0,,,421.0,533.0,1038.0,0.0
2022-03-22 23:00:00,285.0,,,430.0,534.0,1034.0,0.0
2022-03-23 00:00:00,285.0,,,603.0,533.0,1043.0,0.0
2022-03-23 01:00:00,285.0,,,623.0,533.0,1038.0,0.0
2022-03-23 02:00:00,285.0,,,622.0,533.0,1040.0,0.0
2022-03-23 03:00:00,284.0,,,622.0,533.0,1039.0,0.0
2022-03-23 04:00:00,285.0,,,623.0,533.0,1043.0,0.0
2022-03-23 05:00:00,285.0,,,622.0,533.0,1041.0,0.0
2022-03-23 06:00:00,285.0,,,622.0,533.0,1046.0,0.0
2022-03-23 07:00:00,286.0,,,623.0,533.0,1039.0,0.0
2022-03-23 08:00:00,286.0,,,623.0,533.0,1045.0,0.0
2022-03-23 09:00:00,285.0,,,620.0,531.0,1040.0,0.0
2022-03-23 10:00:00,286.0,,,620.0,529.0,1040.0,0.0
2022-03-23 11:00:00,286.0,,,618.0,529.0,1036.0,0.0
2022-03-23 12:00:00,287.0,,,618.0,528.0,1035.0,0.0
2022-03-23 13:00:00,288.0,,,618.0,528.0,1037.0,0.0
2022-03-23 14:00:00,289.0,,,617.0,527.0,1035.0,0.0
2022-03-23 15:00:00,288.0,,,616.0,527.0,1036.0,0.0
2022-03-23 16:00:00,289.0,,,617.0,527.0,1040.0,0.0
2022-03-23 17:00:00,289.0,,,617.0,528.0,1041.0,0.0
2022-03-23 18:00:00,289.0,,,616.0,527.0,1040.0,0.0
2022-03-23 19:00:00,289.0,,,619.0,528.0,1038.0,0.0
2022-03-23 20:00:00,289.0,,,619.0,530.0,1044.0,0.0
2022-03-23 21:00:00,289.0,,,619.0,530.0,1042.0,0.0
2022-03-23 22:00:00,289.0,,,622.0,531.0,1048.0,0.0
2022-03-23 23:00:00,289.0,,,622.0,533.0,1040.0,0.0
2022-03-24 00:00:00,289.0,,,621.0,532.0,1044.0,0.0
2022-03-24 01:00:00,284.0,,,623.0,533.0,1047.0,0.0
2022-03-24 02:00:00,285.0,,,623.0,532.0,1043.0,0.0
2022-03-24 03:00:00,290.0,,,623.0,534.0,1044.0,0.0
2022-03-24 04:00:00,290.0,,,622.0,533.0,1045.0,0.0
2022-03-24 05:00:00,290.0,,,624.0,533.0,1050.0,0.0
2022-03-24 06:00:00,290.0,,,622.0,533.0,1040.0,0.0
2022-03-24 07:00:00,289.0,,,623.0,533.0,1047.0,0.0
2022-03-24 08:00:00,290.0,,,622.0,533.0,1048.0,0.0
2022-03-24 09:00:00,290.0,,,621.0,532.0,1043.0,0.0
2022-03-24 10:00:00,290.0,,,620.0,530.0,1041.0,0.0
2022-03-24 11:00:00,290.0,,,619.0,529.0,1041.0,0.0
2022-03-24 12:00:00,289.0,,,618.0,527.0,1041.0,0.0
2022-03-24 13:00:00,289.0,,,616.0,528.0,1041.0,0.0
2022-03-24 14:00:00,287.0,,,617.0,526.0,1044.0,0.0
2022-03-24 15:00:00,287.0,,,616.0,527.0,1046.0,0.0
2022-03-24 16:00:00,289.0,,,617.0,526.0,1045.0,0.0
2022-03-24 17:00:00,289.0,,,617.0,527.0,1043.0,0.0
2022-03-24 18:00:00,289.0,,,618.0,528.0,1043.0,0.0
2022-03-24 19:00:00,289.0,,,617.0,528.0,1045.0,0.0
2022-03-24 20:00:00,289.0,,,619.0,529.0,1046.0,0.0
2022-03-24 21:00:00,290.0,,,619.0,530.0,1036.0,0.0
2022-03-24 22:00:00,290.0,,,620.0,530.0,1046.0,0.0
2022-03-24 23:00:00,291.0,,,621.0,532.0,1049.0,0.0
2022-03-25 00:00:00,287.0,,,623.0,532.0,1044.0,0.0
2022-03-25 01:00:00,287.0,,,621.0,533.0,1049.0,0.0
2022-03-25 02:00:00,291.0,,,623.0,533.0,1047.0,0.0
2022-03-25 03:00:00,288.0,,,624.0,535.0,1044.0,0.0
2022-03-25 04:00:00,292.0,,,622.0,533.0,1046.0,0.0
2022-03-25 05:00:00,292.0,,,623.0,533.0,1042.0,0.0
2022-03-25 06:00:00,291.0,,,622.0,533.0,1049.0,0.0
2022-03-25 07:00:00,291.0,,,623.0,533.0,1042.0,0.0
2022-03-25 08:00:00,292.0,,,623.0,533.0,1040.0,0.0
2022-03-25 09:00:00,292.0,,,621.0,531.0,1045.0,0.0
2022-03-25 10:00:00,291.0,,,621.0,530.0,1041.0,0.0
2022-03-25 11:00:00,291.0,,,620.0,530.0,1034.0,0.0
2022-03-25 12:00:00,290.0,,,618.0,528.0,1019.0,0.0
2022-03-25 13:00:00,290.0,,,617.0,527.0,1023.0,0.0
2022-03-25 14:00:00,289.0,,,616.0,527.0,1024.0,0.0
2022-03-25 15:00:00,290.0,,,616.0,527.0,1020.0,0.0
2022-03-25 16:00:00,289.0,,,617.0,528.0,1035.0,26.0
2022-03-25 17:00:00,290.0,,,617.0,528.0,1033.0,458.0
2022-03-25 18:00:00,290.0,,,618.0,527.0,1036.0,759.0
2022-03-25 19:00:00,289.0,,,617.0,529.0,1037.0,977.0
2022-03-25 20:00:00,289.0,,,619.0,528.0,1040.0,1067.0
2022-03-25 21:00:00,291.0,,,618.0,529.0,1041.0,1066.0
2022-03-25 22:00:00,290.0,,,620.0,530.0,1048.0,1063.0
2022-03-25 23:00:00,289.0,,,621.0,531.0,1049.0,1063.0
2022-03-26 00:00:00,292.0,,,620.0,532.0,1053.0,1062.0
2022-03-26 01:00:00,291.0,,,622.0,532.0,1047.0,1062.0
2022-03-26 02:00:00,292.0,,,622.0,533.0,1047.0,1066.0
2022-03-26 03:00:00,290.0,,,622.0,532.0,1049.0,1058.0
2022-03-26 04:00:00,291.0,,,623.0,533.0,1051.0,1061.0
2022-03-26 05:00:00,292.0,,,623.0,533.0,1052.0,1061.0
2022-03-26 06:00:00,292.0,,,623.0,533.0,1050.0,1064.0
2022-03-26 07:00:00,291.0,,,623.0,531.0,1048.0,1062.0
2022-03-26 08:00:00,292.0,,,623.0,534.0,1053.0,1060.0
2022-03-26 09:00:00,292.0,,,622.0,533.0,1053.0,1059.0
2022-03-26 10:00:00,257.0,,,603.0,531.0,1051.0,1064.0
2022-03-26 11:00:00,143.0,,,334.0,528.0,1045.0,1061.0
2022-03-26 12:00:00,144.0,,,280.0,529.0,1036.0,1046.0
2022-03-26 13:00:00,144.0,,,281.0,527.0,904.0,854.0
2022-03-26 14:00:00,144.0,,,364.0,526.0,1014.0,998.0
2022-03-26 15:00:00,179.0,,,493.0,527.0,1050.0,1049.0
2022-03-26 16:00:00,284.0,,,616.0,526.0,1042.0,1058.0
2022-03-26 17:00:00,289.0,,,616.0,527.0,1047.0,1061.0
2022-03-26 18:00:00,290.0,,,617.0,528.0,1043.0,1059.0
2022-03-26 19:00:00,288.0,,,618.0,528.0,1045.0,1058.0
2022-03-26 20:00:00,288.0,,,618.0,528.0,1046.0,1056.0
2022-03-26 21:00:00,289.0,,,620.0,529.0,1046.0,1055.0
2022-03-26 22:00:00,288.0,,,619.0,530.0,1047.0,1066.0
2022-03-26 23:00:00,287.0,,,620.0,530.0,1044.0,1067.0
2022-03-27 00:00:00,288.0,,,621.0,531.0,1046.0,1061.0
2022-03-27 01:00:00,291.0,,,622.0,532.0,1046.0,1069.0
2022-03-27 03:00:00,292.0,,,622.0,532.0,1045.0,1064.0
2022-03-27 04:00:00,292.0,,,621.0,532.0,1049.0,1062.0
2022-03-27 05:00:00,292.0,,,623.0,533.0,1049.0,1061.0
2022-03-27 06:00:00,291.0,,,622.0,532.0,1047.0,1061.0
2022-03-27 07:00:00,291.0,,,621.0,532.0,1047.0,1065.0
2022-03-27 08:00:00,291.0,,,621.0,532.0,1048.0,1057.0
2022-03-27 09:00:00,291.0,,,620.0,530.0,1053.0,1061.0
2022-03-27 10:00:00,293.0,,,620.0,530.0,1039.0,1065.0
2022-03-27 11:00:00,292.0,,,620.0,529.0,1048.0,1058.0
2022-03-27 12:00:00,192.0,,,615.0,529.0,1048.0,1056.0
2022-03-27 13:00:00,144.0,,,568.0,528.0,1047.0,1054.0
2022-03-27 14:00:00,144.0,,,307.0,528.0,1024.0,1052.0
2022-03-27 15:00:00,144.0,,,289.0,527.0,1041.0,1057.0
2022-03-27 16:00:00,190.0,,,481.0,529.0,1045.0,1056.0
2022-03-27 17:00:00,290.0,,,619.0,527.0,1040.0,1049.0
2022-03-27 18:00:00,291.0,,,617.0,528.0,1043.0,1049.0
2022-03-27 19:00:00,287.0,,,619.0,529.0,1044.0,1051.0
2022-03-27 20:00:00,287.0,,,618.0,530.0,1050.0,1054.0
2022-03-27 21:00:00,287.0,,,621.0,531.0,1044.0,1059.0
2022-03-27 22:00:00,287.0,,,620.0,530.0,1048.0,1056.0
2022-03-27 23:00:00,290.0,,,621.0,532.0,1054.0,1060.0
2022-03-28 00:00:00,290.0,,,621.0,531.0,1051.0,1060.0
2022-03-28 01:00:00,289.0,,,622.0,532.0,1057.0,1058.0
2022-03-28 02:00:00,290.0,,,622.0,533.0,1055.0,1054.0
2022-03-28 03:00:00,290.0,,,623.0,533.0,1049.0,1062.0
2022-03-28 04:00:00,290.0,,,623.0,533.0,1049.0,1060.0
2022-03-28 05:00:00,291.0,,,622.0,533.0,1047.0,1056.0
2022-03-28 06:00:00,291.0,,,623.0,533.0,1049.0,1055.0
2022-03-28 07:00:00,289.0,,,617.0,532.0,1048.0,1054.0
2022-03-28 08:00:00,291.0,,,328.0,533.0,1048.0,1062.0
2022-03-28 09:00:00,292.0,,,407.0,531.0,1051.0,1052.0
2022-03-28 10:00:00,290.0,,,607.0,529.0,1050.0,1055.0
2022-03-28 11:00:00,290.0,,,617.0,527.0,1047.0,1053.0
2022-03-28 12:00:00,289.0,,,619.0,527.0,1046.0,1049.0
2022-03-28 13:00:00,290.0,,,617.0,527.0,1048.0,1047.0
2022-03-28 14:00:00,289.0,,,617.0,527.0,1039.0,1046.0
2022-03-28 15:00:00,288.0,,,615.0,525.0,1044.0,1046.0
2022-03-28 16:00:00,289.0,,,616.0,525.0,1045.0,1050.0
2022-03-28 17:00:00,288.0,,,616.0,527.0,1041.0,1049.0
2022-03-28 18:00:00,287.0,,,618.0,528.0,1048.0,1051.0
2022-03-28 19:00:00,287.0,,,618.0,528.0,1050.0,1056.0
2022-03-28 20:00:00,288.0,,,618.0,529.0,1054.0,1055.0
2022-03-28 21:00:00,290.0,,,620.0,530.0,1053.0,1061.0
2022-03-28 22:00:00,290.0,,,620.0,530.0,1053.0,1054.0
2022-03-28 23:00:00,290.0,,,621.0,531.0,1052.0,1056.0
2022-03-29 00:00:00,289.0,,,620.0,531.0,1052.0,1053.0
2022-03-29 01:00:00,289.0,,,621.0,531.0,1051.0,1055.0
2022-03-29 02:00:00,288.0,,,622.0,532.0,1054.0,1051.0
2022-03-29 03:00:00,290.0,,,622.0,531.0,1062.0,1056.0
2022-03-29 04:00:00,290.0,,,621.0,532.0,1054.0,1053.0
2022-03-29 05:00:00,290.0,,,621.0,531.0,1053.0,1056.0
2022-03-29 06:00:00,290.0,,,622.0,531.0,1055.0,1050.0
2022-03-29 07:00:00,289.0,,,622.0,533.0,1054.0,1054.0
2022-03-29 08:00:00,290.0,,,621.0,531.0,1058.0,1057.0
2022-03-29 09:00:00,290.0,,,621.0,531.0,1055.0,1055.0
2022-03-29 10:00:00,291.0,,,619.0,530.0,1061.0,1052.0
2022-03-29 11:00:00,292.0,,,620.0,530.0,1058.0,1049.0
2022-03-29 12:00:00,292.0,,,618.0,528.0,1057.0,1049.0
2022-03-29 13:00:00,292.0,,,618.0,528.0,1054.0,1048.0
2022-03-29 14:00:00,290.0,,,617.0,528.0,1046.0,1048.0
2022-03-29 15:00:00,291.0,,,618.0,528.0,1055.0,1047.0
2022-03-29 16:00:00,290.0,,,617.0,528.0,1052.0,1049.0
2022-03-29 17:00:00,291.0,,,618.0,527.0,1054.0,1051.0
2022-03-29 18:00:00,291.0,,,618.0,528.0,1053.0,1053.0
2022-03-29 19:00:00,291.0,,,619.0,530.0,1055.0,1055.0
2022-03-29 20:00:00,290.0,,,620.0,530.0,1056.0,1057.0
2022-03-29 21:00:00,290.0,,,620.0,530.0,1055.0,1057.0
2022-03-29 22:00:00,291.0,,,620.0,531.0,1058.0,1060.0
2022-03-29 23:00:00,291.0,,,621.0,531.0,1058.0,1052.0
2022-03-30 00:00:00,292.0,,,622.0,531.0,1059.0,1060.0
2022-03-30 01:00:00,290.0,,,621.0,531.0,1055.0,1054.0
2022-03-30 02:00:00,286.0,,,621.0,532.0,1058.0,1057.0
2022-03-30 03:00:00,290.0,,,621.0,531.0,1056.0,1058.0
2022-03-30 04:00:00,291.0,,,622.0,532.0,1060.0,1060.0
2022-03-30 05:00:00,291.0,,,621.0,530.0,1064.0,1064.0
2022-03-30 06:00:00,291.0,,,623.0,534.0,1062.0,1063.0
2022-03-30 07:00:00,291.0,,,622.0,533.0,1064.0,1062.0
2022-03-30 08:00:00,291.0,,,621.0,531.0,1065.0,1064.0
2022-03-30 09:00:00,291.0,,,622.0,532.0,1067.0,1057.0
2022-03-30 10:00:00,290.0,,,620.0,531.0,1063.0,1058.0
2022-03-30 11:00:00,291.0,,,622.0,530.0,1063.0,1063.0
2022-03-30 12:00:00,291.0,,,619.0,531.0,1057.0,1059.0
2022-03-30 13:00:00,290.0,,,620.0,530.0,1054.0,1057.0
2022-03-30 14:00:00,291.0,,,621.0,529.0,1058.0,1060.0
2022-03-30 15:00:00,291.0,,,619.0,530.0,1060.0,1054.0
2022-03-30 16:00:00,292.0,,,619.0,529.0,1058.0,1053.0
2022-03-30 17:00:00,292.0,,,619.0,529.0,1053.0,1055.0
2022-03-30 18:00:00,291.0,,,619.0,529.0,1053.0,1058.0
2022-03-30 19:00:00,290.0,,,620.0,530.0,1057.0,1059.0
2022-03-30 20:00:00,291.0,,,621.0,531.0,1055.0,1059.0
2022-03-30 21:00:00,291.0,,,620.0,531.0,1054.0,1060.0
2022-03-30 22:00:00,291.0,,,611.0,531.0,1060.0,1060.0
2022-03-30 23:00:00,291.0,,,611.0,531.0,1052.0,1062.0
2022-03-31 00:00:00,291.0,,,608.0,533.0,1060.0,1064.0
2022-03-31 01:00:00,286.0,,,515.0,532.0,1063.0,1059.0
2022-03-31 02:00:00,287.0,,,512.0,533.0,1057.0,1059.0
2022-03-31 03:00:00,293.0,,,517.0,533.0,1061.0,1060.0
2022-03-31 04:00:00,292.0,,,609.0,531.0,1058.0,1055.0
2022-03-31 05:00:00,290.0,,,614.0,535.0,1063.0,1058.0
2022-03-31 06:00:00,285.0,,,612.0,533.0,1058.0,1058.0
2022-03-31 07:00:00,285.0,,,613.0,533.0,1064.0,1060.0
2022-03-31 08:00:00,285.0,,,612.0,532.0,1060.0,1064.0
2022-03-31 09:00:00,285.0,,,613.0,533.0,1063.0,1060.0
2022-03-31 10:00:00,286.0,,,612.0,532.0,1061.0,1058.0
2022-03-31 11:00:00,285.0,,,612.0,532.0,1060.0,1061.0
2022-03-31 12:00:00,286.0,,,613.0,533.0,1058.0,1052.0
2022-03-31 13:00:00,285.0,,,612.0,532.0,1062.0,1056.0
2022-03-31 14:00:00,285.0,,,612.0,532.0,1054.0,1056.0
2022-03-31 15:00:00,285.0,,,613.0,533.0,1052.0,1056.0
2022-03-31 16:00:00,285.0,,,613.0,532.0,1056.0,1053.0
2022-03-31 17:00:00,285.0,,,612.0,532.0,1054.0,1052.0
2022-03-31 18:00:00,285.0,,,612.0,532.0,1054.0,1053.0
2022-03-31 19:00:00,286.0,,,613.0,532.0,1052.0,1055.0
2022-03-31 20:00:00,285.0,,,612.0,532.0,1049.0,1057.0
2022-03-31 21:00:00,285.0,,,613.0,533.0,1054.0,1058.0
2022-03-31 22:00:00,285.0,,,612.0,533.0,1054.0,1052.0
2022-03-31 23:00:00,285.0,,,612.0,532.0,1059.0,1055.0
2022-04-01 00:00:00,293.0,,,612.0,533.0,1052.0,1054.0
2022-04-01 01:00:00,291.0,,,606.0,533.0,1054.0,1053.0
2022-04-01 02:00:00,241.0,,,489.0,533.0,1054.0,1052.0
2022-04-01 03:00:00,288.0,,,609.0,532.0,1055.0,1057.0
2022-04-01 04:00:00,291.0,,,608.0,531.0,1057.0,1055.0
2022-04-01 05:00:00,289.0,,,531.0,532.0,1053.0,1059.0
2022-04-01 06:00:00,288.0,,,410.0,532.0,1056.0,1058.0
2022-04-01 07:00:00,289.0,,,314.0,531.0,1055.0,1061.0
2022-04-01 08:00:00,289.0,,,312.0,531.0,1062.0,1062.0
2022-04-01 09:00:00,288.0,,,312.0,529.0,1060.0,1064.0
2022-04-01 10:00:00,288.0,,,311.0,531.0,1055.0,1064.0
2022-04-01 11:00:00,289.0,,,315.0,532.0,1054.0,1067.0
2022-04-01 12:00:00,289.0,,,317.0,532.0,1054.0,1068.0
2022-04-01 13:00:00,280.0,,,407.0,531.0,1054.0,1067.0
2022-04-01 14:00:00,279.0,,,412.0,532.0,1052.0,1065.0
2022-04-01 15:00:00,280.0,,,413.0,531.0,1055.0,1066.0
2022-04-01 16:00:00,284.0,,,417.0,532.0,1049.0,1061.0
2022-04-01 17:00:00,288.0,,,513.0,531.0,1053.0,1066.0
2022-04-01 18:00:00,290.0,,,608.0,531.0,1051.0,1059.0
2022-04-01 19:00:00,160.0,,,611.0,533.0,1051.0,1068.0
2022-04-01 20:00:00,0.0,,,611.0,530.0,1050.0,1071.0
2022-04-01 21:00:00,0.0,,,611.0,531.0,1053.0,1063.0
2022-04-01 22:00:00,0.0,,,611.0,531.0,1052.0,1068.0
2022-04-01 23:00:00,0.0,,,612.0,531.0,1052.0,1065.0
2022-04-02 00:00:00,,,,610.0,532.0,1051.0,1064.0
2022-04-02 01:00:00,,,,605.0,531.0,1048.0,1068.0
2022-04-02 02:00:00,,,,612.0,532.0,1054.0,1070.0
2022-04-02 03:00:00,,,,612.0,532.0,1053.0,1072.0
2022-04-02 04:00:00,,,,612.0,532.0,1058.0,1068.0
2022-04-02 05:00:00,,,,612.0,532.0,1053.0,1067.0
2022-04-02 06:00:00,,,,611.0,531.0,1053.0,1065.0
2022-04-02 07:00:00,,,,611.0,532.0,1052.0,1065.0
2022-04-02 08:00:00,,,,610.0,531.0,1053.0,1066.0
2022-04-02 09:00:00,,,,611.0,531.0,1055.0,1070.0
2022-04-02 10:00:00,,,,610.0,531.0,1051.0,1065.0
2022-04-02 11:00:00,,,,612.0,531.0,1057.0,1068.0
2022-04-02 12:00:00,,,,611.0,531.0,1048.0,1072.0
2022-04-02 13:00:00,,,,611.0,531.0,1052.0,1064.0
2022-04-02 14:00:00,,,,611.0,532.0,1050.0,1067.0
2022-04-02 15:00:00,,,,613.0,533.0,1055.0,1068.0
2022-04-02 16:00:00,,,,612.0,532.0,1052.0,1069.0
2022-04-02 17:00:00,,,,613.0,532.0,1054.0,1068.0
2022-04-02 18:00:00,,,,613.0,534.0,1053.0,1063.0
2022-04-02 19:00:00,,,,612.0,533.0,1056.0,1066.0
2022-04-02 20:00:00,,,,470.0,531.0,1057.0,1060.0
2022-04-02 21:00:00,,,,0.0,532.0,1056.0,1067.0
2022-04-02 22:00:00,,,,0.0,531.0,1056.0,1056.0
2022-04-02 23:00:00,,,,0.0,532.0,1029.0,1062.0
2022-04-03 00:00:00,,,,0.0,531.0,884.0,913.0
2022-04-03 01:00:00,,,,0.0,533.0,884.0,661.0
2022-04-03 02:00:00,,,,0.0,533.0,884.0,562.0
2022-04-03 03:00:00,,,,0.0,533.0,882.0,486.0
2022-04-03 04:00:00,,,,0.0,532.0,884.0,489.0
2022-04-03 05:00:00,,,,0.0,532.0,886.0,490.0
2022-04-03 06:00:00,,,,0.0,533.0,886.0,564.0
2022-04-03 07:00:00,,,,0.0,533.0,885.0,660.0
2022-04-03 08:00:00,,,,0.0,533.0,886.0,668.0
2022-04-03 09:00:00,,,,0.0,533.0,893.0,764.0
2022-04-03 10:00:00,,,,0.0,533.0,886.0,987.0
