Timestamp,11WD7NEUR1B--G-I,11WD7NEUR1B--F-L,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O
2020-03-20 03:00:00,1058,1063,291,0,,0,0
2020-03-20 04:00:00,1061,1054,292,0,,0,0
2020-03-20 05:00:00,1061,1059,293,0,,0,0
2020-03-20 06:00:00,1055,1052,291,0,,0,0
2020-03-20 07:00:00,1058,1060,291,0,,0,0
2020-03-20 08:00:00,1058,1059,292,0,,0,0
2020-03-20 09:00:00,1061,1061,291,0,,0,0
2020-03-20 10:00:00,1053,1056,292,0,,0,0
2020-03-20 11:00:00,1053,1055,292,0,,0,0
2020-03-20 12:00:00,1051,1059,292,0,,0,0
2020-03-20 13:00:00,1057,1058,242,0,,0,0
2020-03-20 14:00:00,1057,1058,220,0,,0,0
2020-03-20 15:00:00,1055,1060,272,0,,0,0
2020-03-20 16:00:00,1056,1060,294,0,,0,0
2020-03-20 17:00:00,1056,1056,295,0,,0,0
2020-03-20 18:00:00,1058,1058,293,0,,0,0
2020-03-20 19:00:00,1055,1062,293,0,,0,0
2020-03-20 20:00:00,1057,1060,293,0,,0,0
2020-03-20 21:00:00,1057,1030,175,0,,0,0
2020-03-20 22:00:00,1057,790,142,0,,0,0
2020-03-20 23:00:00,1042,421,142,0,,0,0
2020-03-21 00:00:00,797,0,142,0,,0,0
2020-03-21 01:00:00,522,0,143,0,,0,0
2020-03-21 02:00:00,484,0,143,0,,0,0
2020-03-21 03:00:00,483,0,144,0,,0,0
2020-03-21 04:00:00,486,0,144,0,,0,0
2020-03-21 05:00:00,484,0,143,0,,0,0
2020-03-21 06:00:00,478,0,142,0,,0,0
2020-03-21 07:00:00,480,0,142,0,,0,0
2020-03-21 08:00:00,484,0,143,0,,0,0
2020-03-21 09:00:00,483,0,143,0,,0,0
2020-03-21 10:00:00,483,0,143,0,,0,0
2020-03-21 11:00:00,481,0,144,0,,0,0
2020-03-21 12:00:00,484,0,142,0,,0,0
2020-03-21 13:00:00,487,0,143,0,,0,0
2020-03-21 14:00:00,485,0,144,0,,0,0
2020-03-21 15:00:00,484,0,144,0,,0,0
2020-03-21 16:00:00,486,0,143,0,,0,0
2020-03-21 17:00:00,526,0,144,0,,0,0
2020-03-21 18:00:00,643,0,144,0,,0,0
2020-03-21 19:00:00,878,0,148,0,,0,0
2020-03-21 20:00:00,1011,0,146,0,,0,0
2020-03-21 21:00:00,817,0,140,0,,0,0
2020-03-21 22:00:00,651,0,142,0,,0,0
2020-03-21 23:00:00,534,0,143,0,,0,0
2020-03-22 00:00:00,481,0,144,0,,0,0
2020-03-22 01:00:00,483,0,144,0,,0,0
2020-03-22 02:00:00,485,0,143,0,,0,0
2020-03-22 03:00:00,485,0,142,0,,0,0
2020-03-22 04:00:00,484,0,143,0,,0,0
2020-03-22 05:00:00,484,0,143,0,,0,0
2020-03-22 06:00:00,479,0,142,0,,0,0
2020-03-22 07:00:00,481,0,140,0,,0,0
2020-03-22 08:00:00,484,0,141,0,,0,0
2020-03-22 09:00:00,482,0,142,0,,0,0
2020-03-22 10:00:00,485,0,142,0,,0,0
2020-03-22 11:00:00,483,0,143,0,,0,0
2020-03-22 12:00:00,484,0,143,0,,0,0
2020-03-22 13:00:00,486,0,143,0,,0,0
2020-03-22 14:00:00,485,0,141,0,,0,0
2020-03-22 15:00:00,485,0,144,0,,0,0
2020-03-22 16:00:00,486,0,142,0,,0,0
2020-03-22 17:00:00,593,0,143,0,,0,0
2020-03-22 18:00:00,1020,0,155,0,,0,0
2020-03-22 19:00:00,1057,0,248,0,,0,0
2020-03-22 20:00:00,971,0,161,0,,0,0
2020-03-22 21:00:00,542,0,141,0,,0,0
2020-03-22 22:00:00,488,0,143,0,,0,0
2020-03-22 23:00:00,488,0,142,0,,0,0
2020-03-23 00:00:00,484,0,143,0,,0,0
2020-03-23 01:00:00,486,0,141,0,,0,0
2020-03-23 02:00:00,485,0,142,0,,0,0
2020-03-23 03:00:00,485,0,142,0,,0,0
2020-03-23 04:00:00,485,0,142,0,,0,0
2020-03-23 05:00:00,573,0,140,0,,0,0
2020-03-23 06:00:00,978,0,143,0,,0,0
2020-03-23 07:00:00,1052,0,143,0,,0,0
2020-03-23 08:00:00,1018,0,142,0,,0,0
2020-03-23 09:00:00,586,0,142,0,,0,0
2020-03-23 10:00:00,484,0,139,0,,0,0
2020-03-23 11:00:00,483,0,143,0,,0,0
2020-03-23 12:00:00,484,0,143,0,,0,0
2020-03-23 13:00:00,487,0,143,0,,0,0
2020-03-23 14:00:00,486,0,144,0,,0,0
2020-03-23 15:00:00,601,0,144,0,,0,0
2020-03-23 16:00:00,891,0,155,0,,0,0
2020-03-23 17:00:00,1058,0,225,0,,0,0
2020-03-23 18:00:00,1056,0,232,0,,0,0
2020-03-23 19:00:00,1056,0,227,0,,0,0
2020-03-23 20:00:00,1057,0,223,0,,0,0
2020-03-23 21:00:00,1050,0,223,0,,0,0
2020-03-23 22:00:00,1056,0,225,0,,0,0
2020-03-23 23:00:00,1049,0,224,0,,0,0
2020-03-24 00:00:00,916,0,149,0,,0,0
2020-03-24 01:00:00,1035,0,144,0,,0,0
2020-03-24 02:00:00,1044,0,144,0,,0,0
2020-03-24 03:00:00,1052,80,171,0,,0,0
2020-03-24 04:00:00,1052,410,217,0,,0,0
2020-03-24 05:00:00,1052,597,206,0,,0,0
2020-03-24 06:00:00,1048,948,188,0,,0,0
2020-03-24 07:00:00,1051,1055,221,0,,0,0
2020-03-24 08:00:00,1051,1067,194,0,,0,0
2020-03-24 09:00:00,1048,1038,147,0,,0,0
2020-03-24 10:00:00,827,687,142,0,,0,0
2020-03-24 11:00:00,486,479,143,0,,0,0
2020-03-24 12:00:00,484,493,144,0,,0,0
2020-03-24 13:00:00,485,485,145,0,,0,0
2020-03-24 14:00:00,488,487,145,0,,0,0
2020-03-24 15:00:00,615,625,198,0,,0,0
2020-03-24 16:00:00,1020,993,207,0,,0,0
2020-03-24 17:00:00,1044,1056,216,0,,0,0
2020-03-24 18:00:00,1046,1060,215,0,,0,0
2020-03-24 19:00:00,1047,1063,215,0,,0,0
2020-03-24 20:00:00,1049,1061,214,0,,0,0
2020-03-24 21:00:00,1050,1061,214,0,,0,0
2020-03-24 22:00:00,1051,1059,231,0,,0,0
2020-03-24 23:00:00,1052,1055,278,0,,0,0
2020-03-25 00:00:00,1054,1057,204,0,,0,0
2020-03-25 01:00:00,1053,1052,165,0,,0,0
2020-03-25 02:00:00,1056,1056,198,0,,0,0
2020-03-25 03:00:00,1054,1056,145,0,,0,0
2020-03-25 04:00:00,1056,1057,143,0,,0,0
2020-03-25 05:00:00,1059,1061,190,0,,0,0
2020-03-25 06:00:00,1052,1052,281,0,,0,0
2020-03-25 07:00:00,1055,1052,292,0,,0,0
2020-03-25 08:00:00,1056,1053,291,0,,0,0
2020-03-25 09:00:00,1053,1055,192,0,,0,0
2020-03-25 10:00:00,943,975,143,0,,0,0
2020-03-25 11:00:00,1051,1041,143,0,,0,0
2020-03-25 12:00:00,1002,1007,144,0,,0,0
2020-03-25 13:00:00,898,899,143,0,,0,0
2020-03-25 14:00:00,898,899,143,0,,0,0
2020-03-25 15:00:00,875,877,143,0,,0,0
2020-03-25 16:00:00,984,980,193,0,,0,0
2020-03-25 17:00:00,1058,1053,290,0,,0,0
2020-03-25 18:00:00,1059,1060,288,0,,0,0
2020-03-25 19:00:00,1060,1055,288,0,,0,0
2020-03-25 20:00:00,1058,1059,254,0,,0,0
2020-03-25 21:00:00,1029,1062,157,0,,0,0
2020-03-25 22:00:00,1057,1065,177,0,,0,0
2020-03-25 23:00:00,1060,1057,211,0,,0,0
2020-03-26 00:00:00,972,906,145,0,,0,0
2020-03-26 01:00:00,856,781,144,0,,0,0
2020-03-26 02:00:00,506,541,144,0,,0,0
2020-03-26 03:00:00,487,486,145,0,,0,0
2020-03-26 04:00:00,606,572,145,0,,0,0
2020-03-26 05:00:00,829,829,145,0,,0,0
2020-03-26 06:00:00,1098,1091,201,0,,0,0
2020-03-26 07:00:00,1106,1104,284,0,,0,0
2020-03-26 08:00:00,1065,1057,285,0,,0,0
2020-03-26 09:00:00,1038,987,235,0,,0,0
2020-03-26 10:00:00,832,680,152,0,,0,0
2020-03-26 11:00:00,508,492,142,0,,0,0
2020-03-26 12:00:00,486,508,144,0,,0,0
2020-03-26 13:00:00,482,507,144,0,,0,0
2020-03-26 14:00:00,485,499,145,0,,0,0
2020-03-26 15:00:00,497,487,143,0,,0,0
2020-03-26 16:00:00,810,764,144,0,,0,0
2020-03-26 17:00:00,1057,1017,189,0,,0,0
2020-03-26 18:00:00,1060,1056,288,0,,0,0
2020-03-26 19:00:00,1064,1059,287,0,,0,0
2020-03-26 20:00:00,1060,1060,280,0,,0,0
2020-03-26 21:00:00,1040,1057,155,0,,0,0
2020-03-26 22:00:00,1063,1064,181,0,,0,0
2020-03-26 23:00:00,1061,1062,246,0,,0,0
2020-03-27 00:00:00,1064,1065,287,0,,0,0
2020-03-27 01:00:00,1062,1062,255,0,,0,0
2020-03-27 02:00:00,1065,1062,147,0,,0,0
2020-03-27 03:00:00,1067,1063,211,0,,0,0
2020-03-27 04:00:00,1063,1064,219,0,,0,0
2020-03-27 05:00:00,1063,1059,216,0,,0,0
2020-03-27 06:00:00,1061,1066,271,0,,0,0
2020-03-27 07:00:00,1063,1060,292,0,,0,0
2020-03-27 08:00:00,1060,1064,292,0,,0,0
2020-03-27 09:00:00,1062,1062,272,0,,0,0
2020-03-27 10:00:00,1064,1067,150,0,,0,0
2020-03-27 11:00:00,1020,1021,142,0,,0,0
2020-03-27 12:00:00,775,778,142,0,,0,0
2020-03-27 13:00:00,566,570,143,0,,0,0
2020-03-27 14:00:00,482,495,144,0,,0,0
2020-03-27 15:00:00,511,525,144,0,,0,0
2020-03-27 16:00:00,855,745,146,0,,0,0
2020-03-27 17:00:00,1048,997,204,0,,0,0
2020-03-27 18:00:00,1050,1054,282,0,,0,0
2020-03-27 19:00:00,1057,1055,287,0,,0,0
2020-03-27 20:00:00,1057,1055,288,0,,0,0
2020-03-27 21:00:00,1056,1056,289,0,,0,0
2020-03-27 22:00:00,1056,1055,283,0,,0,0
2020-03-27 23:00:00,1060,1007,186,0,,0,0
2020-03-28 00:00:00,1045,495,167,0,,0,0
2020-03-28 01:00:00,1057,0,145,0,,0,0
2020-03-28 02:00:00,1044,0,196,0,,0,0
2020-03-28 03:00:00,1050,0,237,0,,0,0
2020-03-28 04:00:00,1047,0,205,0,,0,0
2020-03-28 05:00:00,1043,0,145,0,,0,0
2020-03-28 06:00:00,1035,0,142,0,,0,0
2020-03-28 07:00:00,871,0,141,0,,0,0
2020-03-28 08:00:00,498,0,142,0,,0,0
2020-03-28 09:00:00,488,0,144,0,,0,0
2020-03-28 10:00:00,491,0,143,0,,0,0
2020-03-28 11:00:00,489,0,143,0,,0,0
2020-03-28 12:00:00,490,0,144,0,,0,0
2020-03-28 13:00:00,484,0,144,0,,0,0
2020-03-28 14:00:00,485,0,144,0,,0,0
2020-03-28 15:00:00,485,0,144,0,,0,0
2020-03-28 16:00:00,498,0,144,0,,0,0
2020-03-28 17:00:00,567,0,144,0,,0,0
2020-03-28 18:00:00,895,0,144,0,,0,0
2020-03-28 19:00:00,1039,0,144,0,,0,0
2020-03-28 20:00:00,739,0,143,0,,0,0
2020-03-28 21:00:00,496,0,144,0,,0,0
2020-03-28 22:00:00,494,0,145,0,,0,0
2020-03-28 23:00:00,505,0,144,0,,0,0
2020-03-29 00:00:00,498,0,143,0,,0,0
2020-03-29 01:00:00,497,0,144,0,,0,0
2020-03-29 03:00:00,488,0,153,0,,0,0
2020-03-29 04:00:00,485,0,145,0,,0,0
2020-03-29 05:00:00,483,0,144,0,,0,0
2020-03-29 06:00:00,488,0,143,0,,0,0
2020-03-29 07:00:00,484,0,142,0,,0,0
2020-03-29 08:00:00,485,0,142,0,,0,0
2020-03-29 09:00:00,487,0,144,0,,0,0
2020-03-29 10:00:00,581,0,143,0,,0,0
2020-03-29 11:00:00,503,0,143,0,,0,0
2020-03-29 12:00:00,552,0,144,0,,0,0
2020-03-29 13:00:00,530,0,145,0,,0,0
2020-03-29 14:00:00,544,0,148,0,,0,0
2020-03-29 15:00:00,648,0,144,0,,0,0
2020-03-29 16:00:00,480,0,144,0,,0,0
2020-03-29 17:00:00,728,0,144,0,,0,0
2020-03-29 18:00:00,784,0,144,0,,0,0
2020-03-29 19:00:00,636,0,144,0,,0,0
2020-03-29 20:00:00,700,0,144,0,,0,0
2020-03-29 21:00:00,861,0,145,0,,0,0
2020-03-29 22:00:00,1026,0,144,0,,0,0
2020-03-29 23:00:00,911,0,143,0,,0,0
2020-03-30 00:00:00,909,0,144,0,,0,0
2020-03-30 01:00:00,909,0,144,0,,0,0
2020-03-30 02:00:00,810,0,143,0,,0,0
2020-03-30 03:00:00,582,0,143,0,,0,0
2020-03-30 04:00:00,701,0,144,0,,0,0
2020-03-30 05:00:00,904,0,177,0,,0,0
2020-03-30 06:00:00,898,0,271,0,,0,0
2020-03-30 07:00:00,922,0,279,0,,0,0
2020-03-30 08:00:00,966,0,282,0,,0,0
2020-03-30 09:00:00,1054,0,280,0,,0,0
2020-03-30 10:00:00,1053,0,286,0,,0,0
2020-03-30 11:00:00,1047,0,276,0,,0,0
2020-03-30 12:00:00,1043,0,277,0,,0,0
2020-03-30 13:00:00,1041,0,214,0,,0,0
2020-03-30 14:00:00,1039,0,145,0,,0,0
2020-03-30 15:00:00,1042,0,143,0,,0,0
2020-03-30 16:00:00,1053,35,144,0,,0,0
2020-03-30 17:00:00,1052,317,193,0,,0,0
2020-03-30 18:00:00,1047,606,279,0,,0,0
2020-03-30 19:00:00,1048,858,278,0,,0,0
2020-03-30 20:00:00,1045,1062,277,0,,0,0
2020-03-30 21:00:00,1048,972,277,0,,0,0
2020-03-30 22:00:00,1046,969,280,0,,0,0
2020-03-30 23:00:00,1048,986,288,0,,0,0
2020-03-31 00:00:00,1049,1058,290,0,,0,0
2020-03-31 01:00:00,1047,1060,290,0,,0,0
2020-03-31 02:00:00,1048,1055,293,0,,0,0
2020-03-31 03:00:00,1050,1056,291,0,,0,0
2020-03-31 04:00:00,1047,1060,293,0,,0,0
2020-03-31 05:00:00,1048,1054,292,0,,0,0
2020-03-31 06:00:00,1047,1053,291,0,,0,0
2020-03-31 07:00:00,1047,1056,241,0,,0,0
2020-03-31 08:00:00,1049,1057,233,0,,0,0
2020-03-31 09:00:00,1049,1055,283,0,,0,0
2020-03-31 10:00:00,1050,1058,283,0,,0,0
2020-03-31 11:00:00,1048,1056,229,0,,0,0
2020-03-31 12:00:00,1049,1056,187,0,,0,0
2020-03-31 13:00:00,1047,1059,221,0,,0,0
2020-03-31 14:00:00,1048,1059,204,0,,0,0
2020-03-31 15:00:00,1047,1060,150,0,,0,0
2020-03-31 16:00:00,1058,1059,201,0,,0,0
2020-03-31 17:00:00,1055,1056,277,0,,0,0
2020-03-31 18:00:00,1061,1060,280,0,,0,0
2020-03-31 19:00:00,1051,1058,287,0,,0,0
2020-03-31 20:00:00,1056,1065,287,0,,0,0
2020-03-31 21:00:00,1055,1061,286,0,,0,0
2020-03-31 22:00:00,1057,1060,289,0,,0,0
2020-03-31 23:00:00,1060,1060,290,0,,0,0
2020-04-01 00:00:00,1056,1064,282,0,,0,0
2020-04-01 01:00:00,1051,1063,189,0,,0,0
2020-04-01 02:00:00,1059,1062,142,0,,0,0
2020-04-01 03:00:00,1061,1029,142,0,,0,0
2020-04-01 04:00:00,1056,1056,144,0,,0,0
2020-04-01 05:00:00,1057,1056,212,0,,0,0
2020-04-01 06:00:00,1054,1058,290,0,,0,0
2020-04-01 07:00:00,1059,1058,281,0,,0,0
2020-04-01 08:00:00,1056,1062,290,0,,0,0
2020-04-01 09:00:00,1056,1060,229,0,,0,0
2020-04-01 10:00:00,1052,1056,184,0,,0,0
2020-04-01 11:00:00,1041,1043,145,0,,0,0
2020-04-01 12:00:00,960,795,143,0,,0,0
2020-04-01 13:00:00,699,482,143,0,,0,0
2020-04-01 14:00:00,483,480,144,0,,0,0
2020-04-01 15:00:00,480,503,144,0,,0,0
2020-04-01 16:00:00,652,634,144,0,,0,0
2020-04-01 17:00:00,958,951,144,0,,0,0
2020-04-01 18:00:00,1048,1033,212,0,,0,0
2020-04-01 19:00:00,1047,1040,290,0,,0,0
2020-04-01 20:00:00,1052,1043,288,0,,0,0
2020-04-01 21:00:00,1051,1050,286,0,,0,0
2020-04-01 22:00:00,1051,1053,284,0,,0,0
2020-04-01 23:00:00,1055,1054,285,0,,0,0
2020-04-02 00:00:00,1053,1054,289,0,,0,0
2020-04-02 01:00:00,1052,1054,289,0,,0,0
2020-04-02 02:00:00,1055,1054,284,0,,0,0
2020-04-02 03:00:00,1054,1048,289,0,,0,0
2020-04-02 04:00:00,1054,1050,290,0,,0,0
2020-04-02 05:00:00,1053,1052,289,0,,0,0
2020-04-02 06:00:00,1054,1054,289,0,,0,0
2020-04-02 07:00:00,1052,1054,290,0,,0,0
2020-04-02 08:00:00,1055,1049,289,0,,0,0
2020-04-02 09:00:00,1044,668,287,0,,0,0
2020-04-02 10:00:00,1047,0,280,0,,0,0
2020-04-02 11:00:00,1021,0,163,0,,0,0
2020-04-02 12:00:00,891,0,148,0,,0,0
2020-04-02 13:00:00,588,0,142,0,,0,0
2020-04-02 14:00:00,481,0,144,0,,0,0
2020-04-02 15:00:00,628,0,145,0,,0,0
2020-04-02 16:00:00,797,0,144,0,,0,0
2020-04-02 17:00:00,985,0,145,0,,0,0
2020-04-02 18:00:00,1048,0,237,0,,0,0
2020-04-02 19:00:00,1048,0,286,0,,0,0
2020-04-02 20:00:00,1049,0,287,0,,0,0
2020-04-02 21:00:00,1049,0,277,0,,0,0
2020-04-02 22:00:00,1049,0,268,0,,0,0
2020-04-02 23:00:00,1047,0,251,0,,0,0
2020-04-03 00:00:00,1049,0,147,0,,0,0
2020-04-03 01:00:00,958,0,143,0,,0,0
2020-04-03 02:00:00,844,0,144,0,,0,0
2020-04-03 03:00:00,899,0,144,0,,0,0
2020-04-03 04:00:00,1036,0,143,0,,0,0
2020-04-03 05:00:00,1048,0,161,0,,0,0
2020-04-03 06:00:00,1050,0,248,0,,0,0
2020-04-03 07:00:00,1050,0,290,0,,0,0
2020-04-03 08:00:00,1048,0,289,0,,0,0
2020-04-03 09:00:00,1047,0,290,0,,0,0
2020-04-03 10:00:00,1047,0,289,0,,0,0
2020-04-03 11:00:00,1044,0,207,57,,0,0
2020-04-03 12:00:00,1045,0,95,160,,0,0
2020-04-03 13:00:00,1005,0,0,137,,0,0
2020-04-03 14:00:00,1010,0,0,137,,0,0
2020-04-03 15:00:00,1048,0,0,142,,0,0
2020-04-03 16:00:00,1050,0,0,154,,0,0
2020-04-03 17:00:00,1053,0,0,206,,0,0
2020-04-03 18:00:00,1049,0,0,289,,0,0
2020-04-03 19:00:00,1048,0,0,291,,0,0
2020-04-03 20:00:00,1050,0,0,292,,0,0
2020-04-03 21:00:00,1048,0,0,294,,0,0
2020-04-03 22:00:00,1051,0,0,296,,0,0
2020-04-03 23:00:00,1048,0,0,298,,0,0
2020-04-04 00:00:00,1048,0,0,296,,0,0
2020-04-04 01:00:00,1047,0,0,296,,0,0
2020-04-04 02:00:00,1042,0,0,169,,0,0
2020-04-04 03:00:00,1027,0,0,136,,0,0
2020-04-04 04:00:00,854,0,0,136,,0,0
2020-04-04 05:00:00,867,0,0,137,,0,0
2020-04-04 06:00:00,993,0,0,137,,0,0
2020-04-04 07:00:00,1042,0,0,136,,0,0
2020-04-04 08:00:00,1044,0,0,137,,0,0
2020-04-04 09:00:00,738,0,0,136,,0,0
2020-04-04 10:00:00,474,0,0,137,,0,0
2020-04-04 11:00:00,484,0,0,137,,0,0
2020-04-04 12:00:00,481,0,0,137,,0,0
2020-04-04 13:00:00,480,0,0,137,,0,0
2020-04-04 14:00:00,484,0,0,137,,0,0
2020-04-04 15:00:00,481,0,0,137,,0,0
2020-04-04 16:00:00,609,0,0,137,,0,0
2020-04-04 17:00:00,1017,0,0,145,,0,0
2020-04-04 18:00:00,1037,0,0,263,,0,0
2020-04-04 19:00:00,1031,0,0,297,,0,0
2020-04-04 20:00:00,1035,0,0,295,,0,0
2020-04-04 21:00:00,1035,0,0,294,,0,0
2020-04-04 22:00:00,1037,0,0,294,,0,0
2020-04-04 23:00:00,1028,0,0,233,,0,0
2020-04-05 00:00:00,829,0,0,135,,0,0
2020-04-05 01:00:00,750,0,0,135,,0,0
2020-04-05 02:00:00,699,0,0,137,,0,0
2020-04-05 03:00:00,504,0,0,135,,0,0
2020-04-05 04:00:00,481,0,0,136,,0,0
2020-04-05 05:00:00,479,0,0,137,,0,0
2020-04-05 06:00:00,480,0,0,137,,0,0
2020-04-05 07:00:00,479,0,0,137,,0,0
2020-04-05 08:00:00,482,0,0,137,,0,0
2020-04-05 09:00:00,485,0,0,149,,0,0
2020-04-05 10:00:00,482,0,0,145,,0,0
2020-04-05 11:00:00,484,0,0,137,,0,0
2020-04-05 12:00:00,481,0,0,136,,0,0
2020-04-05 13:00:00,482,0,0,136,,0,0
2020-04-05 14:00:00,483,0,0,137,,0,0
2020-04-05 15:00:00,482,0,0,136,,0,0
2020-04-05 16:00:00,482,0,0,138,,0,0
2020-04-05 17:00:00,482,0,0,138,,0,0
2020-04-05 18:00:00,483,0,0,137,,0,0
2020-04-05 19:00:00,578,0,0,137,,0,0
2020-04-05 20:00:00,810,0,0,137,,0,0
2020-04-05 21:00:00,542,0,0,136,,0,0
2020-04-05 22:00:00,480,0,0,137,,0,0
2020-04-05 23:00:00,484,0,0,136,,0,0
2020-04-06 00:00:00,480,0,0,137,,0,0
2020-04-06 01:00:00,482,0,0,137,,0,0
2020-04-06 02:00:00,486,0,0,137,,0,0
2020-04-06 03:00:00,480,0,0,137,,0,0
2020-04-06 04:00:00,557,0,0,137,,0,0
2020-04-06 05:00:00,754,0,0,137,,0,0
2020-04-06 06:00:00,797,0,0,136,,0,0
2020-04-06 07:00:00,797,0,0,137,,0,0
2020-04-06 08:00:00,800,0,0,136,,0,0
2020-04-06 09:00:00,948,0,0,137,,0,0
2020-04-06 10:00:00,997,0,0,136,,0,0
2020-04-06 11:00:00,865,0,0,136,,0,0
2020-04-06 12:00:00,1027,0,0,136,,0,0
2020-04-06 13:00:00,708,99,0,137,,0,0
2020-04-06 14:00:00,486,427,0,137,,0,0
2020-04-06 15:00:00,485,541,0,137,,0,0
2020-04-06 16:00:00,483,552,0,137,,0,0
2020-04-06 17:00:00,755,784,0,145,,0,0
2020-04-06 18:00:00,1022,1025,0,258,,0,0
2020-04-06 19:00:00,1009,950,0,289,,0,0
2020-04-06 20:00:00,991,954,0,284,,0,0
2020-04-06 21:00:00,999,954,0,290,,0,0
2020-04-06 22:00:00,1020,975,0,291,,0,0
2020-04-06 23:00:00,1034,976,0,215,,0,0
2020-04-07 00:00:00,1037,978,0,136,,0,0
2020-04-07 01:00:00,1019,942,0,135,,0,0
2020-04-07 02:00:00,822,826,0,135,,0,0
2020-04-07 03:00:00,645,749,0,136,,0,0
2020-04-07 04:00:00,910,783,0,136,,0,0
2020-04-07 05:00:00,922,979,0,137,,0,0
2020-04-07 06:00:00,1013,1055,0,163,,0,0
2020-04-07 07:00:00,1038,1055,0,255,,0,0
2020-04-07 08:00:00,1039,1057,0,181,,0,0
2020-04-07 09:00:00,1008,1033,0,168,,0,0
2020-04-07 10:00:00,806,812,0,145,,0,0
2020-04-07 11:00:00,553,557,0,139,,0,0
2020-04-07 12:00:00,482,483,0,137,,0,0
2020-04-07 13:00:00,484,488,0,137,,0,0
2020-04-07 14:00:00,485,487,0,137,,0,0
2020-04-07 15:00:00,482,488,0,137,,0,0
2020-04-07 16:00:00,552,549,0,138,,0,0
2020-04-07 17:00:00,958,938,0,170,,0,0
2020-04-07 18:00:00,1040,1046,0,261,,0,0
2020-04-07 19:00:00,1036,1049,0,290,,0,0
2020-04-07 20:00:00,1043,1050,0,289,,0,0
2020-04-07 21:00:00,1036,1037,0,203,,0,0
2020-04-07 22:00:00,775,774,0,136,,0,0
2020-04-07 23:00:00,737,741,0,137,,0,0
2020-04-08 00:00:00,503,504,0,136,,0,0
2020-04-08 01:00:00,488,488,0,136,,0,0
2020-04-08 02:00:00,485,487,0,137,,0,0
2020-04-08 03:00:00,484,488,0,136,,0,0
2020-04-08 04:00:00,492,493,0,137,,0,0
2020-04-08 05:00:00,790,819,0,137,,0,0
2020-04-08 06:00:00,1009,1042,0,152,,0,0
2020-04-08 07:00:00,1052,1047,0,270,,0,0
2020-04-08 08:00:00,1050,1048,0,225,,0,0
2020-04-08 09:00:00,993,1013,0,134,,0,0
2020-04-08 10:00:00,828,856,0,135,,0,0
2020-04-08 11:00:00,503,626,0,136,,0,0
2020-04-08 12:00:00,585,493,0,137,,0,0
2020-04-08 13:00:00,490,489,0,136,,0,0
2020-04-08 14:00:00,484,483,0,137,,0,0
2020-04-08 15:00:00,578,584,0,137,,0,0
2020-04-08 16:00:00,761,761,0,136,,0,0
2020-04-08 17:00:00,1029,1021,0,176,,0,0
2020-04-08 18:00:00,1045,1045,0,285,,0,0
2020-04-08 19:00:00,1042,1047,0,288,,0,0
2020-04-08 20:00:00,1045,1044,0,290,,0,0
2020-04-08 21:00:00,1047,1039,0,289,,0,0
2020-04-08 22:00:00,1055,1045,0,290,,0,0
2020-04-08 23:00:00,1054,1043,0,213,,0,0
2020-04-09 00:00:00,1056,1050,0,132,,0,0
2020-04-09 01:00:00,1053,1001,0,135,,0,0
2020-04-09 02:00:00,1056,1016,0,136,,0,0
2020-04-09 03:00:00,1060,1041,0,136,,0,0
2020-04-09 04:00:00,1041,969,0,166,,0,0
2020-04-09 05:00:00,1058,1052,0,256,,0,0
2020-04-09 06:00:00,1057,1051,0,288,,0,0
2020-04-09 07:00:00,1056,1051,0,289,,0,0
2020-04-09 08:00:00,1059,1054,0,289,,0,0
2020-04-09 09:00:00,1057,970,0,262,,0,0
2020-04-09 10:00:00,1004,300,0,136,,0,0
2020-04-09 11:00:00,755,0,0,136,,0,0
2020-04-09 12:00:00,489,0,0,136,,0,0
2020-04-09 13:00:00,487,0,0,137,,0,0
2020-04-09 14:00:00,485,0,0,137,,0,0
2020-04-09 15:00:00,488,0,0,137,,0,0
2020-04-09 16:00:00,641,0,0,137,,0,0
2020-04-09 17:00:00,915,0,0,136,,0,0
2020-04-09 18:00:00,1062,0,0,174,,0,0
2020-04-09 19:00:00,1061,0,0,269,,0,0
2020-04-09 20:00:00,1059,0,0,289,,0,0
2020-04-09 21:00:00,1060,0,0,292,,0,0
2020-04-09 22:00:00,1054,0,0,185,,0,0
2020-04-09 23:00:00,1042,0,0,174,,0,0
2020-04-10 00:00:00,912,0,0,137,,0,0
2020-04-10 01:00:00,746,0,0,136,,0,0
2020-04-10 02:00:00,693,0,0,136,,0,0
2020-04-10 03:00:00,801,0,0,137,,0,0
2020-04-10 04:00:00,893,0,0,137,,0,0
2020-04-10 05:00:00,975,0,0,136,,0,0
2020-04-10 06:00:00,1043,0,0,141,,0,0
2020-04-10 07:00:00,1052,0,0,137,,0,0
2020-04-10 08:00:00,1022,0,0,137,,0,0
2020-04-10 09:00:00,704,0,0,136,,0,0
2020-04-10 10:00:00,481,0,0,138,,0,0
2020-04-10 11:00:00,488,0,0,138,,0,0
2020-04-10 12:00:00,487,0,0,138,,0,0
2020-04-10 13:00:00,488,0,0,138,,0,0
2020-04-10 14:00:00,485,0,0,138,,0,0
2020-04-10 15:00:00,486,0,0,138,,0,0
2020-04-10 16:00:00,485,0,0,138,,0,0
2020-04-10 17:00:00,507,0,0,138,,0,0
