date,start,end,11WD2S2610001015,11WD2S262000102W,11WD2S260000100F
31032020,15:00,16:00,75,77,67
31032020,16:00,17:00,72,74,66
31032020,17:00,18:00,67,69,65
31032020,18:00,19:00,77,79,69
31032020,19:00,20:00,103,105,76
31032020,20:00,21:00,111,113,78
31032020,21:00,22:00,110,112,78
31032020,22:00,23:00,107,109,74
31032020,23:00,00:00,107,112,75
1042020,00:00,01:00,105,108,75
1042020,01:00,02:00,88,90,70
1042020,02:00,03:00,86,88,69
1042020,03:00,04:00,92,94,71
1042020,04:00,05:00,83,84,69
1042020,05:00,06:00,101,103,79
1042020,06:00,07:00,107,108,88
1042020,07:00,08:00,109,111,95
1042020,08:00,09:00,111,113,104
1042020,09:00,10:00,111,112,103
1042020,10:00,11:00,112,111,89
1042020,11:00,12:00,85,86,74
1042020,12:00,13:00,75,77,70
1042020,13:00,14:00,72,74,70
1042020,14:00,15:00,75,77,69
1042020,15:00,16:00,76,79,67
1042020,16:00,17:00,77,79,70
1042020,17:00,18:00,77,79,70
1042020,18:00,19:00,87,89,72
1042020,19:00,20:00,106,108,78
1042020,20:00,21:00,108,110,80
1042020,21:00,22:00,107,109,78
1042020,22:00,23:00,108,110,76
1042020,23:00,00:00,111,111,78
2042020,00:00,01:00,106,108,76
2042020,01:00,02:00,102,104,74
2042020,02:00,03:00,87,88,70
2042020,03:00,04:00,89,88,69
2042020,04:00,05:00,90,97,71
2042020,05:00,06:00,87,99,72
2042020,06:00,07:00,103,108,79
2042020,07:00,08:00,104,108,86
2042020,08:00,09:00,104,109,84
2042020,09:00,10:00,95,98,72
2042020,10:00,11:00,104,106,75
2042020,11:00,12:00,82,86,70
2042020,12:00,13:00,75,73,68
2042020,13:00,14:00,70,70,68
2042020,14:00,15:00,57,59,63
2042020,15:00,16:00,57,58,62
2042020,16:00,17:00,57,58,61
2042020,17:00,18:00,57,58,61
2042020,18:00,19:00,63,65,64
2042020,19:00,20:00,85,86,71
2042020,20:00,21:00,92,94,73
2042020,21:00,22:00,89,91,72
2042020,22:00,23:00,75,77,68
2042020,23:00,00:00,93,94,75
3042020,00:00,01:00,87,89,73
3042020,01:00,02:00,60,61,61
3042020,02:00,03:00,58,58,59
3042020,03:00,04:00,58,58,59
3042020,04:00,05:00,60,62,60
3042020,05:00,06:00,68,70,64
3042020,06:00,07:00,92,94,71
3042020,07:00,08:00,111,111,79
3042020,08:00,09:00,112,112,80
3042020,09:00,10:00,107,108,80
3042020,10:00,11:00,98,106,77
3042020,11:00,12:00,100,95,77
3042020,12:00,13:00,73,70,68
3042020,13:00,14:00,67,69,67
3042020,14:00,15:00,69,74,70
3042020,15:00,16:00,68,71,69
3042020,16:00,17:00,68,69,68
3042020,17:00,18:00,87,88,73
3042020,18:00,19:00,97,98,77
3042020,19:00,20:00,107,108,82
3042020,20:00,21:00,108,108,83
3042020,21:00,22:00,96,98,78
3042020,22:00,23:00,102,104,79
3042020,23:00,00:00,84,86,74
4042020,00:00,01:00,86,88,73
4042020,01:00,02:00,92,94,74
4042020,02:00,03:00,72,72,67
4042020,03:00,04:00,63,59,62
4042020,04:00,05:00,64,62,62
4042020,05:00,06:00,71,73,66
4042020,06:00,07:00,76,78,68
4042020,07:00,08:00,100,100,74
4042020,08:00,09:00,94,96,74
4042020,09:00,10:00,77,80,70
4042020,10:00,11:00,62,62,64
4042020,11:00,12:00,23,71,43
4042020,12:00,13:00,0,71,30
4042020,13:00,14:00,0,65,29
4042020,14:00,15:00,0,62,29
4042020,15:00,16:00,0,59,29
4042020,16:00,17:00,0,64,29
4042020,17:00,18:00,0,65,29
4042020,18:00,19:00,0,82,32
4042020,19:00,20:00,4,106,37
4042020,20:00,21:00,93,107,71
4042020,21:00,22:00,102,107,81
4042020,22:00,23:00,10,104,41
4042020,23:00,00:00,0,105,37
5042020,00:00,01:00,0,90,34
5042020,01:00,02:00,0,79,33
5042020,02:00,03:00,0,78,33
5042020,03:00,04:00,0,72,14
5042020,04:00,05:00,0,76,0
5042020,05:00,06:00,0,50,0
5042020,06:00,07:00,0,39,0
5042020,07:00,08:00,0,37,0
5042020,08:00,09:00,0,39,0
5042020,09:00,10:00,0,39,0
5042020,10:00,11:00,0,39,0
5042020,11:00,12:00,0,38,0
5042020,12:00,13:00,0,39,0
5042020,13:00,14:00,0,32,0
5042020,14:00,15:00,0,32,0
5042020,15:00,16:00,0,36,0
5042020,16:00,17:00,0,34,0
5042020,17:00,18:00,0,37,0
5042020,18:00,19:00,0,38,0
5042020,19:00,20:00,0,39,0
5042020,20:00,21:00,0,39,0
5042020,21:00,22:00,0,39,0
5042020,22:00,23:00,0,36,0
5042020,23:00,00:00,0,39,0
6042020,00:00,01:00,0,63,0
6042020,01:00,02:00,0,62,10
6042020,02:00,03:00,0,71,28
6042020,03:00,04:00,0,68,31
6042020,04:00,05:00,0,84,33
6042020,05:00,06:00,0,106,43
6042020,06:00,07:00,0,112,48
6042020,07:00,08:00,0,112,48
6042020,08:00,09:00,0,111,43
6042020,09:00,10:00,0,89,32
6042020,10:00,11:00,0,64,29
6042020,11:00,12:00,0,69,31
6042020,12:00,13:00,0,87,35
6042020,13:00,14:00,0,69,32
6042020,14:00,15:00,0,59,29
6042020,15:00,16:00,0,59,29
6042020,16:00,17:00,0,59,29
6042020,17:00,18:00,0,60,29
6042020,18:00,19:00,0,69,30
6042020,19:00,20:00,0,103,38
6042020,20:00,21:00,0,103,43
6042020,21:00,22:00,0,103,37
6042020,22:00,23:00,0,103,36
6042020,23:00,00:00,0,103,36
7042020,00:00,01:00,0,73,32
7042020,01:00,02:00,0,70,31
7042020,02:00,03:00,0,69,31
7042020,03:00,04:00,0,69,31
7042020,04:00,05:00,0,84,33
7042020,05:00,06:00,0,102,47
7042020,06:00,07:00,0,108,52
7042020,07:00,08:00,0,109,49
7042020,08:00,09:00,0,107,39
7042020,09:00,10:00,0,103,36
7042020,10:00,11:00,0,85,34
7042020,11:00,12:00,0,84,34
7042020,12:00,13:00,0,82,34
7042020,13:00,14:00,0,64,30
7042020,14:00,15:00,0,61,30
7042020,15:00,16:00,0,61,30
7042020,16:00,17:00,0,61,30
7042020,17:00,18:00,12,65,30
7042020,18:00,19:00,63,83,62
7042020,19:00,20:00,85,86,76
7042020,20:00,21:00,91,84,77
7042020,21:00,22:00,84,80,76
7042020,22:00,23:00,77,79,74
7042020,23:00,00:00,83,81,75
8042020,00:00,01:00,5,76,35
8042020,01:00,02:00,0,63,30
8042020,02:00,03:00,0,58,29
8042020,03:00,04:00,0,59,29
8042020,04:00,05:00,0,59,29
8042020,05:00,06:00,0,86,35
8042020,06:00,07:00,0,95,41
8042020,07:00,08:00,0,94,41
8042020,08:00,09:00,0,87,33
8042020,09:00,10:00,0,76,30
8042020,10:00,11:00,0,70,29
8042020,11:00,12:00,0,70,29
8042020,12:00,13:00,0,70,29
8042020,13:00,14:00,0,64,28
8042020,14:00,15:00,0,63,29
8042020,15:00,16:00,0,68,30
8042020,16:00,17:00,0,66,29
8042020,17:00,18:00,0,64,29
8042020,18:00,19:00,0,87,33
8042020,19:00,20:00,0,99,35
8042020,20:00,21:00,0,99,41
8042020,21:00,22:00,0,100,44
8042020,22:00,23:00,0,102,43
8042020,23:00,00:00,0,101,37
9042020,00:00,01:00,0,90,33
9042020,01:00,02:00,0,86,32
9042020,02:00,03:00,0,89,31
9042020,03:00,04:00,0,81,30
9042020,04:00,05:00,0,78,30
9042020,05:00,06:00,0,96,39
9042020,06:00,07:00,0,106,45
9042020,07:00,08:00,0,107,42
9042020,08:00,09:00,0,107,35
9042020,09:00,10:00,0,99,33
9042020,10:00,11:00,0,73,31
9042020,11:00,12:00,0,60,28
9042020,12:00,13:00,0,60,28
9042020,13:00,14:00,0,60,28
9042020,14:00,15:00,0,59,28
9042020,15:00,16:00,0,59,28
9042020,16:00,17:00,0,67,30
9042020,17:00,18:00,0,69,31
9042020,18:00,19:00,0,91,34
9042020,19:00,20:00,0,102,37
9042020,20:00,21:00,0,104,37
9042020,21:00,22:00,0,104,38
9042020,22:00,23:00,0,87,33
9042020,23:00,00:00,0,79,32
10042020,00:00,01:00,0,69,31
10042020,01:00,02:00,0,65,30
10042020,02:00,03:00,0,68,30
10042020,03:00,04:00,0,68,30
10042020,04:00,05:00,0,71,31
10042020,05:00,06:00,0,89,38
10042020,06:00,07:00,0,101,41
10042020,07:00,08:00,0,104,36
10042020,08:00,09:00,0,104,36
10042020,09:00,10:00,0,90,35
10042020,10:00,11:00,0,61,29
10042020,11:00,12:00,0,57,28
10042020,12:00,13:00,0,55,28
10042020,13:00,14:00,0,55,28
10042020,14:00,15:00,0,55,29
10042020,15:00,16:00,0,55,28
10042020,16:00,17:00,0,53,28
10042020,17:00,18:00,0,81,34
10042020,18:00,19:00,0,88,36
10042020,19:00,20:00,0,98,37
10042020,20:00,21:00,0,99,38
10042020,21:00,22:00,0,86,35
10042020,22:00,23:00,0,89,35
10042020,23:00,00:00,0,73,34
11042020,00:00,01:00,0,80,34
11042020,01:00,02:00,0,80,34
11042020,02:00,03:00,0,80,34
11042020,03:00,04:00,0,80,34
11042020,04:00,05:00,0,89,38
11042020,05:00,06:00,0,89,37
11042020,06:00,07:00,0,84,35
11042020,07:00,08:00,0,85,34
11042020,08:00,09:00,0,85,33
11042020,09:00,10:00,0,70,33
11042020,10:00,11:00,0,56,29
11042020,11:00,12:00,0,58,29
11042020,12:00,13:00,0,49,8
11042020,13:00,14:00,0,39,0
11042020,14:00,15:00,0,39,0
11042020,15:00,16:00,0,39,0
11042020,16:00,17:00,0,39,0
11042020,17:00,18:00,0,39,0
11042020,18:00,19:00,0,66,0
11042020,19:00,20:00,0,78,0
11042020,20:00,21:00,0,76,0
11042020,21:00,22:00,0,78,0
11042020,22:00,23:00,0,64,0
11042020,23:00,00:00,0,92,0
12042020,00:00,01:00,0,103,0
12042020,01:00,02:00,0,86,0
12042020,02:00,03:00,0,76,0
12042020,03:00,04:00,0,72,0
12042020,04:00,05:00,0,77,0
12042020,05:00,06:00,0,91,0
12042020,06:00,07:00,0,94,0
12042020,07:00,08:00,0,65,0
12042020,08:00,09:00,0,56,0
12042020,09:00,10:00,0,45,0
12042020,10:00,11:00,0,40,0
12042020,11:00,12:00,0,40,0
12042020,12:00,13:00,0,40,0
12042020,13:00,14:00,0,40,0
12042020,14:00,15:00,0,40,0
12042020,15:00,16:00,0,40,0
12042020,16:00,17:00,0,40,6
12042020,17:00,18:00,0,62,24
12042020,18:00,19:00,0,57,29
12042020,19:00,20:00,0,55,28
12042020,20:00,21:00,0,55,28
12042020,21:00,22:00,0,55,28
12042020,22:00,23:00,0,55,28
12042020,23:00,00:00,0,55,28
13042020,00:00,01:00,0,55,28
13042020,01:00,02:00,0,13,3
13042020,02:00,03:00,0,0,0
13042020,03:00,04:00,0,0,0
13042020,04:00,05:00,0,0,0
13042020,05:00,06:00,0,0,0
13042020,06:00,07:00,0,0,0
13042020,07:00,08:00,0,0,0
13042020,08:00,09:00,0,0,0
13042020,09:00,10:00,0,0,0
13042020,10:00,11:00,0,0,0
13042020,11:00,12:00,0,0,0
13042020,12:00,13:00,0,0,0
13042020,13:00,14:00,0,0,0
13042020,14:00,15:00,0,0,0
13042020,15:00,16:00,0,0,0
13042020,16:00,17:00,0,0,0
13042020,17:00,18:00,0,0,0
13042020,18:00,19:00,0,0,0
13042020,19:00,20:00,26,0,0
13042020,20:00,21:00,40,0,11
13042020,21:00,22:00,67,0,31
13042020,22:00,23:00,67,0,30
13042020,23:00,00:00,57,0,27
14042020,00:00,01:00,63,0,27
14042020,01:00,02:00,63,0,28
14042020,02:00,03:00,58,0,27
14042020,03:00,04:00,58,0,27
14042020,04:00,05:00,58,0,27
14042020,05:00,06:00,58,0,28
14042020,06:00,07:00,58,0,29
14042020,07:00,08:00,97,0,36
14042020,08:00,09:00,111,0,44
14042020,09:00,10:00,112,0,47
14042020,10:00,11:00,94,0,36
14042020,11:00,12:00,104,0,35
14042020,12:00,13:00,92,0,33
14042020,13:00,14:00,85,0,32
14042020,14:00,15:00,62,0,28
14042020,15:00,16:00,54,0,27
14042020,16:00,17:00,56,0,28
14042020,17:00,18:00,56,0,29
14042020,18:00,19:00,59,0,30
14042020,19:00,20:00,80,0,33
14042020,20:00,21:00,98,0,36
14042020,21:00,22:00,102,0,40
14042020,22:00,23:00,99,0,36
14042020,23:00,00:00,95,0,34
15042020,00:00,01:00,77,0,32
15042020,01:00,02:00,77,0,31
15042020,02:00,03:00,78,0,31
15042020,03:00,04:00,77,10,31
15042020,04:00,05:00,73,53,52
15042020,05:00,06:00,67,69,66
15042020,06:00,07:00,89,91,72
15042020,07:00,08:00,111,112,79
15042020,08:00,09:00,111,112,81
15042020,09:00,10:00,103,105,78
15042020,10:00,11:00,73,75,69
15042020,11:00,12:00,83,85,71
15042020,12:00,13:00,65,67,67
15042020,13:00,14:00,63,65,65
15042020,14:00,15:00,66,67,68
15042020,15:00,16:00,81,82,73
15042020,16:00,17:00,64,65,69
15042020,17:00,18:00,65,66,69
15042020,18:00,19:00,87,88,76
15042020,19:00,20:00,106,106,85
15042020,20:00,21:00,107,106,85
15042020,21:00,22:00,107,107,86
15042020,22:00,23:00,101,102,83
15042020,23:00,00:00,91,92,79
16042020,00:00,01:00,62,61,68
16042020,01:00,02:00,55,54,62
16042020,02:00,03:00,55,55,62
16042020,03:00,04:00,55,55,62
16042020,04:00,05:00,60,62,64
16042020,05:00,06:00,92,94,75
16042020,06:00,07:00,98,98,77
16042020,07:00,08:00,97,99,77
16042020,08:00,09:00,92,94,74
16042020,09:00,10:00,78,93,71
16042020,10:00,11:00,5,90,37
16042020,11:00,12:00,0,76,32
16042020,12:00,13:00,0,58,29
16042020,13:00,14:00,0,70,32
16042020,14:00,15:00,0,61,30
16042020,15:00,16:00,0,58,29
16042020,16:00,17:00,0,58,29
16042020,17:00,18:00,26,84,42
16042020,18:00,19:00,79,82,73
16042020,19:00,20:00,100,100,81
16042020,20:00,21:00,102,102,83
16042020,21:00,22:00,102,105,82
16042020,22:00,23:00,100,106,81
16042020,23:00,00:00,77,76,73
17042020,00:00,01:00,57,57,64
17042020,01:00,02:00,55,55,63
17042020,02:00,03:00,55,56,63
17042020,03:00,04:00,55,56,63
17042020,04:00,05:00,55,56,63
17042020,05:00,06:00,87,91,75
17042020,06:00,07:00,101,108,79
17042020,07:00,08:00,102,109,79
17042020,08:00,09:00,106,99,79
17042020,09:00,10:00,84,88,73
17042020,10:00,11:00,78,43,56
17042020,11:00,12:00,65,0,31
17042020,12:00,13:00,62,0,30
17042020,13:00,14:00,58,0,29
17042020,14:00,15:00,58,0,29
17042020,15:00,16:00,58,0,29
17042020,16:00,17:00,79,16,36
17042020,17:00,18:00,96,76,75
17042020,18:00,19:00,96,87,79
17042020,19:00,20:00,96,93,81
17042020,20:00,21:00,96,91,81
17042020,21:00,22:00,90,91,79
17042020,22:00,23:00,82,83,76
17042020,23:00,00:00,26,85,50
18042020,00:00,01:00,0,70,33
18042020,01:00,02:00,0,70,33
18042020,02:00,03:00,0,69,33
18042020,03:00,04:00,0,69,33
18042020,04:00,05:00,0,69,33
18042020,05:00,06:00,0,96,40
18042020,06:00,07:00,0,104,46
18042020,07:00,08:00,0,103,42
18042020,08:00,09:00,0,100,36
18042020,09:00,10:00,0,88,34
18042020,10:00,11:00,0,79,33
18042020,11:00,12:00,0,64,30
18042020,12:00,13:00,0,59,29
18042020,13:00,14:00,0,64,30
18042020,14:00,15:00,0,71,32
18042020,15:00,16:00,0,67,32
18042020,16:00,17:00,0,61,31
18042020,17:00,18:00,0,55,29
18042020,18:00,19:00,0,78,34
18042020,19:00,20:00,0,94,37
18042020,20:00,21:00,0,87,36
18042020,21:00,22:00,0,78,35
18042020,22:00,23:00,0,66,32
18042020,23:00,00:00,0,71,33
19042020,00:00,01:00,0,60,29
19042020,01:00,02:00,0,59,29
19042020,02:00,03:00,0,58,29
19042020,03:00,04:00,0,68,31
19042020,04:00,05:00,0,81,33
19042020,05:00,06:00,0,72,32
19042020,06:00,07:00,0,70,31
19042020,07:00,08:00,0,66,31
19042020,08:00,09:00,0,60,30
19042020,09:00,10:00,0,57,6
19042020,10:00,11:00,0,67,0
19042020,11:00,12:00,0,62,0
19042020,12:00,13:00,0,64,0
19042020,13:00,14:00,0,61,0
19042020,14:00,15:00,0,61,0
19042020,15:00,16:00,0,61,0
19042020,16:00,17:00,0,54,0
19042020,17:00,18:00,0,54,0
19042020,18:00,19:00,0,63,13
19042020,19:00,20:00,0,64,31
19042020,20:00,21:00,0,67,33
19042020,21:00,22:00,0,68,34
19042020,22:00,23:00,0,58,29
19042020,23:00,00:00,0,60,29
20042020,00:00,01:00,0,81,33
20042020,01:00,02:00,0,98,36
20042020,02:00,03:00,0,101,36
20042020,03:00,04:00,0,79,33
20042020,04:00,05:00,12,91,34
20042020,05:00,06:00,81,100,72
20042020,06:00,07:00,106,96,79
20042020,07:00,08:00,107,102,68
20042020,08:00,09:00,107,107,69
20042020,09:00,10:00,100,102,68
20042020,10:00,11:00,88,91,62
20042020,11:00,12:00,75,78,58
20042020,12:00,13:00,64,58,54
20042020,13:00,14:00,70,11,36
20042020,14:00,15:00,83,0,33
20042020,15:00,16:00,79,0,32
20042020,16:00,17:00,77,0,32
20042020,17:00,18:00,77,0,32
20042020,18:00,19:00,74,0,32
20042020,19:00,20:00,72,0,30
20042020,20:00,21:00,90,0,34
20042020,21:00,22:00,89,0,33
20042020,22:00,23:00,89,0,33
20042020,23:00,00:00,70,0,26
21042020,00:00,01:00,63,0,0
21042020,01:00,02:00,63,0,0
21042020,02:00,03:00,63,0,0
21042020,03:00,04:00,67,0,0
21042020,04:00,05:00,73,0,0
21042020,05:00,06:00,84,0,29
21042020,06:00,07:00,87,44,51
21042020,07:00,08:00,94,96,75
21042020,08:00,09:00,89,91,65
21042020,09:00,10:00,47,79,55
21042020,10:00,11:00,37,79,53
21042020,11:00,12:00,2,72,33
21042020,12:00,13:00,0,69,33
21042020,13:00,14:00,0,64,32
21042020,14:00,15:00,0,61,30
21042020,15:00,16:00,0,64,30
21042020,16:00,17:00,0,63,30
21042020,17:00,18:00,0,68,30
21042020,18:00,19:00,0,77,32
21042020,19:00,20:00,0,92,35
21042020,20:00,21:00,0,95,41
21042020,21:00,22:00,0,98,42
21042020,22:00,23:00,0,97,42
21042020,23:00,00:00,0,89,36
22042020,00:00,01:00,0,74,34
22042020,01:00,02:00,0,85,35
22042020,02:00,03:00,0,78,33
22042020,03:00,04:00,0,75,34
22042020,04:00,05:00,5,78,35
22042020,05:00,06:00,64,74,62
22042020,06:00,07:00,100,102,81
22042020,07:00,08:00,101,103,94
22042020,08:00,09:00,106,110,90
22042020,09:00,10:00,108,105,83
22042020,10:00,11:00,103,101,67
22042020,11:00,12:00,67,65,49
22042020,12:00,13:00,7,83,42
22042020,13:00,14:00,0,80,34
22042020,14:00,15:00,0,89,34
22042020,15:00,16:00,0,70,31
22042020,16:00,17:00,0,59,28
22042020,17:00,18:00,9,57,29
22042020,18:00,19:00,74,80,61
22042020,19:00,20:00,102,99,70
22042020,20:00,21:00,103,99,70
22042020,21:00,22:00,91,91,66
22042020,22:00,23:00,88,89,62
22042020,23:00,00:00,85,86,62
23042020,00:00,01:00,78,79,59
23042020,01:00,02:00,78,79,54
23042020,02:00,03:00,82,83,54
23042020,03:00,04:00,93,95,57
23042020,04:00,05:00,103,100,66
23042020,05:00,06:00,107,101,75
23042020,06:00,07:00,107,105,74
23042020,07:00,08:00,111,110,70
23042020,08:00,09:00,102,103,60
23042020,09:00,10:00,102,104,56
23042020,10:00,11:00,102,104,59
23042020,11:00,12:00,93,95,58
23042020,12:00,13:00,68,72,56
23042020,13:00,14:00,84,85,59
23042020,14:00,15:00,64,69,55
23042020,15:00,16:00,62,64,54
23042020,16:00,17:00,59,62,54
23042020,17:00,18:00,58,60,53
23042020,18:00,19:00,91,92,65
23042020,19:00,20:00,103,103,73
23042020,20:00,21:00,104,104,74
23042020,21:00,22:00,106,106,75
23042020,22:00,23:00,106,106,74
23042020,23:00,00:00,95,96,70
24042020,00:00,01:00,65,65,65
24042020,01:00,02:00,66,66,65
24042020,02:00,03:00,66,65,65
24042020,03:00,04:00,68,67,65
24042020,04:00,05:00,66,65,64
24042020,05:00,06:00,73,74,67
24042020,06:00,07:00,80,81,69
24042020,07:00,08:00,95,101,76
24042020,08:00,09:00,99,106,78
24042020,09:00,10:00,89,92,75
24042020,10:00,11:00,82,87,73
24042020,11:00,12:00,16,84,44
24042020,12:00,13:00,0,83,33
24042020,13:00,14:00,0,83,33
24042020,14:00,15:00,0,78,33
24042020,15:00,16:00,0,76,33
24042020,16:00,17:00,0,70,32
24042020,17:00,18:00,0,60,29
24042020,18:00,19:00,0,62,29
24042020,19:00,20:00,0,69,31
24042020,20:00,21:00,0,84,35
24042020,21:00,22:00,0,89,36
24042020,22:00,23:00,0,75,33
24042020,23:00,00:00,0,68,32
25042020,00:00,01:00,0,62,31
25042020,01:00,02:00,0,62,30
25042020,02:00,03:00,0,62,30
25042020,03:00,04:00,0,61,31
25042020,04:00,05:00,0,61,31
25042020,05:00,06:00,0,79,34
25042020,06:00,07:00,0,79,34
25042020,07:00,08:00,0,76,32
25042020,08:00,09:00,0,73,32
25042020,09:00,10:00,0,69,31
25042020,10:00,11:00,0,88,34
25042020,11:00,12:00,0,76,32
25042020,12:00,13:00,0,66,30
25042020,13:00,14:00,0,65,30
25042020,14:00,15:00,0,63,30
25042020,15:00,16:00,0,62,29
25042020,16:00,17:00,0,61,29
25042020,17:00,18:00,0,61,29
25042020,18:00,19:00,49,73,53
25042020,19:00,20:00,64,67,70
25042020,20:00,21:00,94,90,79
25042020,21:00,22:00,103,97,80
25042020,22:00,23:00,96,93,78
25042020,23:00,00:00,80,82,73
26042020,00:00,01:00,74,75,71
26042020,01:00,02:00,73,75,71
26042020,02:00,03:00,78,79,72
26042020,03:00,04:00,78,80,71
26042020,04:00,05:00,93,94,74
26042020,05:00,06:00,99,101,75
26042020,06:00,07:00,101,102,68
26042020,07:00,08:00,103,105,69
26042020,08:00,09:00,99,100,75
26042020,09:00,10:00,107,87,75
26042020,10:00,11:00,96,106,77
26042020,11:00,12:00,72,75,71
26042020,12:00,13:00,69,71,71
26042020,13:00,14:00,60,62,67
26042020,14:00,15:00,57,59,64
26042020,15:00,16:00,57,60,63
26042020,16:00,17:00,58,60,63
26042020,17:00,18:00,59,61,64
26042020,18:00,19:00,65,65,66
26042020,19:00,20:00,91,92,77
26042020,20:00,21:00,98,100,79
26042020,21:00,22:00,99,100,79
26042020,22:00,23:00,100,102,79
26042020,23:00,00:00,102,104,81
27042020,00:00,01:00,102,104,80
27042020,01:00,02:00,102,104,80
27042020,02:00,03:00,89,91,75
27042020,03:00,04:00,85,88,73
27042020,04:00,05:00,77,80,72
27042020,05:00,06:00,74,76,70
27042020,06:00,07:00,90,93,74
27042020,07:00,08:00,102,104,79
27042020,08:00,09:00,87,88,74
27042020,09:00,10:00,91,96,75
27042020,10:00,11:00,92,94,76
27042020,11:00,12:00,75,75,70
27042020,12:00,13:00,68,70,68
27042020,13:00,14:00,74,71,69
27042020,14:00,15:00,82,70,70
27042020,15:00,16:00,90,91,75
27042020,16:00,17:00,78,90,74
27042020,17:00,18:00,87,95,75
27042020,18:00,19:00,92,97,77
27042020,19:00,20:00,92,99,77
27042020,20:00,21:00,93,100,78
27042020,21:00,22:00,94,101,78
27042020,22:00,23:00,93,101,77
27042020,23:00,00:00,94,101,77
28042020,00:00,01:00,91,83,74
28042020,01:00,02:00,95,72,72
28042020,02:00,03:00,94,71,71
28042020,03:00,04:00,93,71,71
28042020,04:00,05:00,93,71,71
28042020,05:00,06:00,93,71,71
28042020,06:00,07:00,95,84,74
28042020,07:00,08:00,99,107,80
28042020,08:00,09:00,100,103,81
28042020,09:00,10:00,99,101,81
28042020,10:00,11:00,97,99,80
28042020,11:00,12:00,96,99,79
28042020,12:00,13:00,87,89,76
28042020,13:00,14:00,79,82,74
28042020,14:00,15:00,76,75,72
28042020,15:00,16:00,71,74,71
28042020,16:00,17:00,81,87,74
28042020,17:00,18:00,88,93,75
28042020,18:00,19:00,84,87,73
28042020,19:00,20:00,90,92,74
28042020,20:00,21:00,99,102,77
28042020,21:00,22:00,99,101,78
28042020,22:00,23:00,93,95,75
28042020,23:00,00:00,98,99,77
29042020,00:00,01:00,98,99,77
29042020,01:00,02:00,96,97,77
29042020,02:00,03:00,98,100,78
29042020,03:00,04:00,99,101,78
29042020,04:00,05:00,100,101,79
29042020,05:00,06:00,99,100,78
29042020,06:00,07:00,101,102,79
29042020,07:00,08:00,104,104,81
29042020,08:00,09:00,104,104,81
29042020,09:00,10:00,103,104,80
29042020,10:00,11:00,103,104,79
29042020,11:00,12:00,101,104,80
29042020,12:00,13:00,100,98,78
29042020,13:00,14:00,91,100,77
29042020,14:00,15:00,98,83,75
29042020,15:00,16:00,90,70,72
29042020,16:00,17:00,68,95,72
29042020,17:00,18:00,76,87,73
29042020,18:00,19:00,86,79,71
29042020,19:00,20:00,97,106,78
29042020,20:00,21:00,97,107,79
29042020,21:00,22:00,100,106,78
29042020,22:00,23:00,103,105,78
29042020,23:00,00:00,88,90,74
30042020,00:00,01:00,72,74,69
30042020,01:00,02:00,69,71,68
30042020,02:00,03:00,67,69,67
30042020,03:00,04:00,58,53,63
30042020,04:00,05:00,64,64,66
30042020,05:00,06:00,70,72,68
30042020,06:00,07:00,82,79,71
30042020,07:00,08:00,99,99,78
30042020,08:00,09:00,96,99,76
30042020,09:00,10:00,84,85,73
30042020,10:00,11:00,72,74,70
30042020,11:00,12:00,66,66,68
30042020,12:00,13:00,57,57,65
30042020,13:00,14:00,60,62,65
30042020,14:00,15:00,61,63,67
30042020,15:00,16:00,57,58,64
30042020,16:00,17:00,57,59,64
30042020,17:00,18:00,56,60,63
30042020,18:00,19:00,71,74,69
30042020,19:00,20:00,98,102,77
30042020,20:00,21:00,93,97,75
30042020,21:00,22:00,96,100,75
30042020,22:00,23:00,86,88,73
30042020,23:00,00:00,80,76,65
1052020,00:00,01:00,67,92,58
1052020,01:00,02:00,9,87,7
1052020,02:00,03:00,0,84,0
1052020,03:00,04:00,0,94,0
1052020,04:00,05:00,0,81,0
1052020,05:00,06:00,0,87,0
1052020,06:00,07:00,0,90,0
1052020,07:00,08:00,0,87,0
1052020,08:00,09:00,0,83,0
1052020,09:00,10:00,0,61,0
1052020,10:00,11:00,0,40,0
1052020,11:00,12:00,0,40,0
1052020,12:00,13:00,0,48,0
1052020,13:00,14:00,0,78,10
1052020,14:00,15:00,0,83,35
1052020,15:00,16:00,0,96,41
1052020,16:00,17:00,0,95,43
1052020,17:00,18:00,10,95,44
1052020,18:00,19:00,70,81,67
1052020,19:00,20:00,76,80,70
1052020,20:00,21:00,94,95,73
1052020,21:00,22:00,101,99,75
1052020,22:00,23:00,98,92,75
1052020,23:00,00:00,90,90,73
2052020,00:00,01:00,71,91,69
2052020,01:00,02:00,10,82,13
2052020,02:00,03:00,0,70,0
2052020,03:00,04:00,0,70,0
2052020,04:00,05:00,0,72,0
2052020,05:00,06:00,0,78,0
2052020,06:00,07:00,0,86,0
2052020,07:00,08:00,0,96,0
2052020,08:00,09:00,0,95,0
2052020,09:00,10:00,0,92,0
2052020,10:00,11:00,0,70,0
2052020,11:00,12:00,0,72,0
2052020,12:00,13:00,0,89,0
2052020,13:00,14:00,0,91,0
2052020,14:00,15:00,0,97,0
2052020,15:00,16:00,0,84,0
2052020,16:00,17:00,0,80,0
2052020,17:00,18:00,26,80,0
2052020,18:00,19:00,49,88,13
2052020,19:00,20:00,66,70,57
2052020,20:00,21:00,94,99,75
2052020,21:00,22:00,101,106,80
