date,start,end,11WD8WED15C---2K,11WD8WED15C---1M
30012019,01:00,02:00,66.0,26.0
30012019,02:00,03:00,66.0,26.0
30012019,03:00,04:00,65.0,26.0
30012019,04:00,05:00,67.0,26.0
30012019,05:00,06:00,75.0,42.0
30012019,06:00,07:00,80.0,68.0
30012019,07:00,08:00,78.0,86.0
30012019,08:00,09:00,79.0,88.0
30012019,09:00,10:00,79.0,92.0
30012019,10:00,11:00,77.0,92.0
30012019,11:00,12:00,79.0,92.0
30012019,12:00,13:00,82.0,95.0
30012019,13:00,14:00,81.0,96.0
30012019,14:00,15:00,83.0,98.0
30012019,15:00,16:00,82.0,98.0
30012019,16:00,17:00,82.0,98.0
30012019,17:00,18:00,83.0,99.0
30012019,18:00,19:00,82.0,99.0
30012019,19:00,20:00,81.0,99.0
30012019,20:00,21:00,83.0,100.0
30012019,21:00,22:00,82.0,93.0
30012019,22:00,23:00,82.0,62.0
30012019,23:00,00:00,82.0,60.0
31012019,00:00,01:00,80.0,55.0
31012019,01:00,02:00,66.0,24.0
31012019,02:00,03:00,56.0,24.0
31012019,03:00,04:00,56.0,23.0
31012019,04:00,05:00,66.0,34.0
31012019,05:00,06:00,83.0,63.0
31012019,06:00,07:00,82.0,92.0
31012019,07:00,08:00,87.0,94.0
31012019,08:00,09:00,85.0,94.0
31012019,09:00,10:00,81.0,96.0
31012019,10:00,11:00,81.0,96.0
31012019,11:00,12:00,80.0,95.0
31012019,12:00,13:00,80.0,94.0
31012019,13:00,14:00,85.0,92.0
31012019,14:00,15:00,85.0,94.0
31012019,15:00,16:00,83.0,100.0
31012019,16:00,17:00,84.0,101.0
31012019,17:00,18:00,83.0,101.0
31012019,18:00,19:00,82.0,99.0
31012019,19:00,20:00,81.0,95.0
31012019,20:00,21:00,84.0,94.0
31012019,21:00,22:00,80.0,77.0
31012019,22:00,23:00,67.0,39.0
31012019,23:00,00:00,66.0,25.0
1022019,00:00,01:00,66.0,25.0
1022019,01:00,02:00,68.0,25.0
1022019,02:00,03:00,69.0,25.0
1022019,03:00,04:00,71.0,25.0
1022019,04:00,05:00,71.0,34.0
1022019,05:00,06:00,78.0,73.0
1022019,06:00,07:00,87.0,76.0
1022019,07:00,08:00,86.0,76.0
1022019,08:00,09:00,87.0,76.0
1022019,09:00,10:00,87.0,75.0
1022019,10:00,11:00,87.0,77.0
1022019,11:00,12:00,78.0,86.0
1022019,12:00,13:00,76.0,88.0
1022019,13:00,14:00,78.0,89.0
1022019,14:00,15:00,80.0,90.0
1022019,15:00,16:00,81.0,92.0
1022019,16:00,17:00,81.0,93.0
1022019,17:00,18:00,82.0,96.0
1022019,18:00,19:00,81.0,98.0
1022019,19:00,20:00,82.0,98.0
1022019,20:00,21:00,81.0,98.0
1022019,21:00,22:00,81.0,96.0
1022019,22:00,23:00,80.0,95.0
1022019,23:00,00:00,80.0,95.0
2022019,00:00,01:00,72.0,69.0
2022019,01:00,02:00,67.0,29.0
2022019,02:00,03:00,68.0,24.0
2022019,03:00,04:00,66.0,23.0
2022019,04:00,05:00,65.0,23.0
2022019,05:00,06:00,65.0,24.0
2022019,06:00,07:00,67.0,26.0
2022019,07:00,08:00,69.0,26.0
2022019,08:00,09:00,81.0,54.0
2022019,09:00,10:00,82.0,89.0
2022019,10:00,11:00,82.0,96.0
2022019,11:00,12:00,80.0,95.0
2022019,12:00,13:00,81.0,96.0
2022019,13:00,14:00,82.0,97.0
2022019,14:00,15:00,83.0,95.0
2022019,15:00,16:00,81.0,72.0
2022019,16:00,17:00,81.0,86.0
2022019,17:00,18:00,82.0,95.0
2022019,18:00,19:00,81.0,94.0
2022019,19:00,20:00,78.0,94.0
2022019,20:00,21:00,81.0,93.0
2022019,21:00,22:00,80.0,92.0
2022019,22:00,23:00,67.0,80.0
2022019,23:00,00:00,61.0,32.0
3022019,00:00,01:00,59.0,24.0
3022019,01:00,02:00,61.0,24.0
3022019,02:00,03:00,61.0,24.0
3022019,03:00,04:00,60.0,24.0
3022019,04:00,05:00,59.0,24.0
3022019,05:00,06:00,59.0,24.0
3022019,06:00,07:00,59.0,24.0
3022019,07:00,08:00,60.0,24.0
3022019,08:00,09:00,61.0,24.0
3022019,09:00,10:00,68.0,39.0
3022019,10:00,11:00,87.0,87.0
3022019,11:00,12:00,88.0,95.0
3022019,12:00,13:00,84.0,89.0
3022019,13:00,14:00,70.0,79.0
3022019,14:00,15:00,65.0,73.0
3022019,15:00,16:00,62.0,61.0
3022019,16:00,17:00,64.0,63.0
3022019,17:00,18:00,86.0,94.0
3022019,18:00,19:00,88.0,95.0
3022019,19:00,20:00,88.0,95.0
3022019,20:00,21:00,88.0,95.0
3022019,21:00,22:00,77.0,79.0
3022019,22:00,23:00,68.0,49.0
3022019,23:00,00:00,68.0,26.0
4022019,00:00,01:00,67.0,24.0
4022019,01:00,02:00,65.0,24.0
4022019,02:00,03:00,64.0,24.0
4022019,03:00,04:00,65.0,24.0
4022019,04:00,05:00,64.0,24.0
4022019,05:00,06:00,73.0,39.0
4022019,06:00,07:00,87.0,70.0
4022019,07:00,08:00,89.0,73.0
4022019,08:00,09:00,89.0,72.0
4022019,09:00,10:00,91.0,72.0
4022019,10:00,11:00,85.0,65.0
4022019,11:00,12:00,76.0,31.0
4022019,12:00,13:00,63.0,25.0
4022019,13:00,14:00,60.0,24.0
4022019,14:00,15:00,63.0,25.0
4022019,15:00,16:00,84.0,51.0
4022019,16:00,17:00,85.0,86.0
4022019,17:00,18:00,84.0,101.0
4022019,18:00,19:00,79.0,105.0
4022019,19:00,20:00,82.0,99.0
4022019,20:00,21:00,84.0,55.0
4022019,21:00,22:00,61.0,26.0
4022019,22:00,23:00,51.0,26.0
4022019,23:00,00:00,57.0,27.0
5022019,00:00,01:00,57.0,27.0
5022019,01:00,02:00,57.0,27.0
5022019,02:00,03:00,54.0,26.0
5022019,03:00,04:00,55.0,26.0
5022019,04:00,05:00,60.0,30.0
5022019,05:00,06:00,89.0,52.0
5022019,06:00,07:00,96.0,56.0
5022019,07:00,08:00,94.0,56.0
5022019,08:00,09:00,95.0,55.0
5022019,09:00,10:00,94.0,55.0
5022019,10:00,11:00,93.0,58.0
5022019,11:00,12:00,100.0,74.0
5022019,12:00,13:00,98.0,77.0
5022019,13:00,14:00,101.0,77.0
5022019,14:00,15:00,96.0,88.0
5022019,15:00,16:00,91.0,94.0
5022019,16:00,17:00,91.0,94.0
5022019,17:00,18:00,90.0,94.0
5022019,18:00,19:00,89.0,94.0
5022019,19:00,20:00,89.0,94.0
5022019,20:00,21:00,91.0,94.0
5022019,21:00,22:00,86.0,84.0
5022019,22:00,23:00,65.0,42.0
5022019,23:00,00:00,49.0,25.0
6022019,00:00,01:00,48.0,26.0
6022019,01:00,02:00,49.0,26.0
6022019,02:00,03:00,53.0,26.0
6022019,03:00,04:00,55.0,26.0
6022019,04:00,05:00,60.0,26.0
6022019,05:00,06:00,79.0,39.0
6022019,06:00,07:00,87.0,91.0
6022019,07:00,08:00,89.0,97.0
6022019,08:00,09:00,89.0,95.0
6022019,09:00,10:00,88.0,97.0
6022019,10:00,11:00,84.0,95.0
6022019,11:00,12:00,67.0,72.0
6022019,12:00,13:00,64.0,57.0
6022019,13:00,14:00,65.0,56.0
6022019,14:00,15:00,64.0,55.0
6022019,15:00,16:00,77.0,70.0
6022019,16:00,17:00,92.0,93.0
6022019,17:00,18:00,91.0,92.0
6022019,18:00,19:00,91.0,92.0
6022019,19:00,20:00,92.0,92.0
6022019,20:00,21:00,90.0,91.0
6022019,21:00,22:00,91.0,86.0
6022019,22:00,23:00,89.0,57.0
6022019,23:00,00:00,61.0,31.0
7022019,00:00,01:00,43.0,23.0
7022019,01:00,02:00,39.0,23.0
7022019,02:00,03:00,37.0,23.0
7022019,03:00,04:00,39.0,23.0
7022019,04:00,05:00,37.0,24.0
7022019,05:00,06:00,48.0,24.0
7022019,06:00,07:00,80.0,26.0
7022019,07:00,08:00,88.0,25.0
7022019,08:00,09:00,63.0,54.0
7022019,09:00,10:00,67.0,56.0
7022019,10:00,11:00,93.0,57.0
7022019,11:00,12:00,93.0,57.0
7022019,12:00,13:00,93.0,69.0
7022019,13:00,14:00,95.0,63.0
7022019,14:00,15:00,97.0,59.0
7022019,15:00,16:00,97.0,58.0
7022019,16:00,17:00,98.0,81.0
7022019,17:00,18:00,95.0,91.0
7022019,18:00,19:00,93.0,90.0
7022019,19:00,20:00,69.0,59.0
7022019,20:00,21:00,48.0,29.0
7022019,21:00,22:00,43.0,0.0
7022019,22:00,23:00,46.0,0.0
7022019,23:00,00:00,45.0,0.0
8022019,00:00,01:00,43.0,0.0
8022019,01:00,02:00,41.0,0.0
8022019,02:00,03:00,42.0,0.0
8022019,03:00,04:00,42.0,0.0
8022019,04:00,05:00,41.0,0.0
8022019,05:00,06:00,60.0,0.0
8022019,06:00,07:00,80.0,0.0
8022019,07:00,08:00,100.0,0.0
8022019,08:00,09:00,101.0,0.0
8022019,09:00,10:00,100.0,0.0
8022019,10:00,11:00,101.0,0.0
8022019,11:00,12:00,101.0,0.0
8022019,12:00,13:00,101.0,0.0
8022019,13:00,14:00,102.0,0.0
8022019,14:00,15:00,99.0,0.0
8022019,15:00,16:00,102.0,0.0
8022019,16:00,17:00,101.0,0.0
8022019,17:00,18:00,101.0,0.0
8022019,18:00,19:00,102.0,0.0
8022019,19:00,20:00,101.0,0.0
8022019,20:00,21:00,75.0,0.0
8022019,21:00,22:00,42.0,0.0
8022019,22:00,23:00,38.0,0.0
8022019,23:00,00:00,35.0,0.0
9022019,00:00,01:00,39.0,0.0
9022019,01:00,02:00,40.0,0.0
9022019,02:00,03:00,39.0,0.0
9022019,03:00,04:00,39.0,0.0
9022019,04:00,05:00,40.0,0.0
9022019,05:00,06:00,38.0,0.0
9022019,06:00,07:00,39.0,0.0
9022019,07:00,08:00,40.0,0.0
9022019,08:00,09:00,39.0,0.0
9022019,09:00,10:00,39.0,0.0
9022019,10:00,11:00,39.0,0.0
9022019,11:00,12:00,40.0,0.0
9022019,12:00,13:00,41.0,0.0
9022019,13:00,14:00,55.0,0.0
9022019,14:00,15:00,88.0,0.0
9022019,15:00,16:00,87.0,0.0
9022019,16:00,17:00,38.0,0.0
9022019,17:00,18:00,38.0,0.0
9022019,18:00,19:00,38.0,0.0
9022019,19:00,20:00,38.0,0.0
9022019,20:00,21:00,39.0,0.0
9022019,21:00,22:00,39.0,0.0
9022019,22:00,23:00,39.0,0.0
9022019,23:00,00:00,39.0,0.0
10022019,00:00,01:00,39.0,0.0
10022019,01:00,02:00,39.0,0.0
10022019,02:00,03:00,39.0,0.0
10022019,03:00,04:00,39.0,0.0
10022019,04:00,05:00,39.0,0.0
10022019,05:00,06:00,39.0,0.0
10022019,06:00,07:00,40.0,0.0
10022019,07:00,08:00,39.0,0.0
10022019,08:00,09:00,39.0,0.0
10022019,09:00,10:00,39.0,0.0
10022019,10:00,11:00,39.0,0.0
10022019,11:00,12:00,38.0,0.0
10022019,12:00,13:00,38.0,0.0
10022019,13:00,14:00,38.0,0.0
10022019,14:00,15:00,40.0,0.0
10022019,15:00,16:00,39.0,0.0
10022019,16:00,17:00,39.0,0.0
10022019,17:00,18:00,39.0,0.0
10022019,18:00,19:00,39.0,0.0
10022019,19:00,20:00,40.0,0.0
10022019,20:00,21:00,41.0,0.0
10022019,21:00,22:00,43.0,0.0
10022019,22:00,23:00,45.0,0.0
10022019,23:00,00:00,45.0,0.0
11022019,00:00,01:00,46.0,2.0
11022019,01:00,02:00,47.0,11.0
11022019,02:00,03:00,47.0,16.0
11022019,03:00,04:00,48.0,37.0
11022019,04:00,05:00,48.0,45.0
11022019,05:00,06:00,48.0,54.0
11022019,06:00,07:00,51.0,63.0
11022019,07:00,08:00,80.0,88.0
11022019,08:00,09:00,95.0,95.0
11022019,09:00,10:00,95.0,95.0
11022019,10:00,11:00,94.0,94.0
11022019,11:00,12:00,92.0,95.0
11022019,12:00,13:00,69.0,95.0
11022019,13:00,14:00,70.0,94.0
11022019,14:00,15:00,71.0,94.0
11022019,15:00,16:00,91.0,94.0
11022019,16:00,17:00,96.0,93.0
11022019,17:00,18:00,94.0,93.0
11022019,18:00,19:00,91.0,94.0
11022019,19:00,20:00,91.0,94.0
11022019,20:00,21:00,69.0,76.0
11022019,21:00,22:00,52.0,31.0
11022019,22:00,23:00,50.0,25.0
11022019,23:00,00:00,47.0,25.0
12022019,00:00,01:00,47.0,25.0
12022019,01:00,02:00,50.0,25.0
12022019,02:00,03:00,52.0,25.0
12022019,03:00,04:00,50.0,25.0
12022019,04:00,05:00,49.0,25.0
12022019,05:00,06:00,51.0,31.0
12022019,06:00,07:00,79.0,64.0
12022019,07:00,08:00,90.0,93.0
12022019,08:00,09:00,90.0,96.0
12022019,09:00,10:00,89.0,97.0
12022019,10:00,11:00,90.0,98.0
12022019,11:00,12:00,93.0,98.0
12022019,12:00,13:00,94.0,98.0
12022019,13:00,14:00,96.0,98.0
12022019,14:00,15:00,96.0,96.0
12022019,15:00,16:00,96.0,95.0
12022019,16:00,17:00,87.0,95.0
12022019,17:00,18:00,87.0,95.0
12022019,18:00,19:00,86.0,95.0
12022019,19:00,20:00,87.0,95.0
12022019,20:00,21:00,69.0,74.0
12022019,21:00,22:00,48.0,32.0
12022019,22:00,23:00,42.0,25.0
12022019,23:00,00:00,39.0,25.0
13022019,00:00,01:00,39.0,25.0
13022019,01:00,02:00,38.0,25.0
13022019,02:00,03:00,34.0,24.0
13022019,03:00,04:00,35.0,25.0
13022019,04:00,05:00,35.0,25.0
13022019,05:00,06:00,35.0,25.0
13022019,06:00,07:00,40.0,34.0
13022019,07:00,08:00,88.0,58.0
13022019,08:00,09:00,88.0,66.0
13022019,09:00,10:00,73.0,81.0
13022019,10:00,11:00,58.0,65.0
13022019,11:00,12:00,49.0,65.0
13022019,12:00,13:00,48.0,66.0
13022019,13:00,14:00,49.0,65.0
13022019,14:00,15:00,52.0,58.0
13022019,15:00,16:00,67.0,87.0
13022019,16:00,17:00,77.0,93.0
13022019,17:00,18:00,97.0,94.0
13022019,18:00,19:00,94.0,94.0
13022019,19:00,20:00,96.0,94.0
13022019,20:00,21:00,97.0,94.0
13022019,21:00,22:00,78.0,92.0
13022019,22:00,23:00,57.0,76.0
13022019,23:00,00:00,45.0,41.0
14022019,00:00,01:00,38.0,26.0
14022019,01:00,02:00,41.0,26.0
14022019,02:00,03:00,41.0,26.0
14022019,03:00,04:00,40.0,26.0
14022019,04:00,05:00,41.0,26.0
14022019,05:00,06:00,59.0,47.0
14022019,06:00,07:00,100.0,79.0
14022019,07:00,08:00,98.0,93.0
14022019,08:00,09:00,98.0,94.0
14022019,09:00,10:00,96.0,94.0
14022019,10:00,11:00,98.0,94.0
14022019,11:00,12:00,93.0,91.0
14022019,12:00,13:00,90.0,86.0
14022019,13:00,14:00,91.0,80.0
14022019,14:00,15:00,89.0,80.0
14022019,15:00,16:00,90.0,86.0
14022019,16:00,17:00,90.0,89.0
14022019,17:00,18:00,92.0,95.0
14022019,18:00,19:00,97.0,97.0
14022019,19:00,20:00,98.0,98.0
14022019,20:00,21:00,97.0,98.0
14022019,21:00,22:00,85.0,98.0
14022019,22:00,23:00,74.0,67.0
14022019,23:00,00:00,41.0,27.0
15022019,00:00,01:00,40.0,26.0
15022019,01:00,02:00,39.0,26.0
15022019,02:00,03:00,39.0,26.0
15022019,03:00,04:00,41.0,26.0
15022019,04:00,05:00,43.0,26.0
15022019,05:00,06:00,69.0,52.0
15022019,06:00,07:00,88.0,92.0
15022019,07:00,08:00,89.0,97.0
15022019,08:00,09:00,90.0,96.0
15022019,09:00,10:00,88.0,95.0
15022019,10:00,11:00,64.0,54.0
15022019,11:00,12:00,61.0,28.0
15022019,12:00,13:00,62.0,28.0
15022019,13:00,14:00,53.0,26.0
15022019,14:00,15:00,53.0,27.0
15022019,15:00,16:00,75.0,35.0
15022019,16:00,17:00,102.0,83.0
15022019,17:00,18:00,100.0,112.0
15022019,18:00,19:00,99.0,111.0
15022019,19:00,20:00,99.0,93.0
15022019,20:00,21:00,90.0,91.0
15022019,21:00,22:00,78.0,60.0
15022019,22:00,23:00,76.0,9.0
15022019,23:00,00:00,78.0,0.0
16022019,00:00,01:00,78.0,0.0
16022019,01:00,02:00,78.0,0.0
16022019,02:00,03:00,77.0,0.0
16022019,03:00,04:00,79.0,0.0
16022019,04:00,05:00,79.0,0.0
16022019,05:00,06:00,78.0,0.0
16022019,06:00,07:00,78.0,0.0
16022019,07:00,08:00,76.0,0.0
16022019,08:00,09:00,76.0,0.0
16022019,09:00,10:00,76.0,0.0
16022019,10:00,11:00,76.0,0.0
16022019,11:00,12:00,77.0,0.0
16022019,12:00,13:00,74.0,0.0
16022019,13:00,14:00,76.0,0.0
16022019,14:00,15:00,73.0,0.0
16022019,15:00,16:00,72.0,0.0
16022019,16:00,17:00,71.0,0.0
16022019,17:00,18:00,74.0,0.0
16022019,18:00,19:00,78.0,0.0
16022019,19:00,20:00,78.0,0.0
16022019,20:00,21:00,79.0,0.0
16022019,21:00,22:00,78.0,0.0
16022019,22:00,23:00,79.0,0.0
16022019,23:00,00:00,79.0,0.0
17022019,00:00,01:00,69.0,0.0
17022019,01:00,02:00,77.0,0.0
17022019,02:00,03:00,79.0,0.0
17022019,03:00,04:00,78.0,0.0
17022019,04:00,05:00,78.0,0.0
17022019,05:00,06:00,78.0,0.0
17022019,06:00,07:00,77.0,0.0
17022019,07:00,08:00,77.0,0.0
17022019,08:00,09:00,77.0,0.0
17022019,09:00,10:00,75.0,0.0
17022019,10:00,11:00,76.0,0.0
17022019,11:00,12:00,76.0,0.0
17022019,12:00,13:00,76.0,0.0
17022019,13:00,14:00,75.0,0.0
17022019,14:00,15:00,77.0,0.0
17022019,15:00,16:00,78.0,0.0
17022019,16:00,17:00,81.0,0.0
17022019,17:00,18:00,78.0,0.0
17022019,18:00,19:00,77.0,0.0
17022019,19:00,20:00,76.0,0.0
17022019,20:00,21:00,76.0,0.0
17022019,21:00,22:00,77.0,0.0
17022019,22:00,23:00,76.0,0.0
17022019,23:00,00:00,76.0,0.0
18022019,00:00,01:00,74.0,0.0
18022019,01:00,02:00,72.0,0.0
18022019,02:00,03:00,72.0,0.0
18022019,03:00,04:00,73.0,0.0
18022019,04:00,05:00,76.0,15.0
18022019,05:00,06:00,77.0,31.0
18022019,06:00,07:00,78.0,37.0
18022019,07:00,08:00,78.0,57.0
18022019,08:00,09:00,79.0,82.0
18022019,09:00,10:00,79.0,79.0
18022019,10:00,11:00,79.0,57.0
18022019,11:00,12:00,66.0,62.0
18022019,12:00,13:00,61.0,44.0
18022019,13:00,14:00,60.0,33.0
18022019,14:00,15:00,65.0,42.0
18022019,15:00,16:00,87.0,63.0
18022019,16:00,17:00,109.0,104.0
18022019,17:00,18:00,107.0,106.0
18022019,18:00,19:00,102.0,106.0
18022019,19:00,20:00,103.0,106.0
18022019,20:00,21:00,96.0,93.0
18022019,21:00,22:00,55.0,33.0
18022019,22:00,23:00,32.0,26.0
18022019,23:00,00:00,32.0,26.0
19022019,00:00,01:00,32.0,26.0
19022019,01:00,02:00,33.0,26.0
19022019,02:00,03:00,33.0,26.0
19022019,03:00,04:00,32.0,26.0
19022019,04:00,05:00,34.0,26.0
19022019,05:00,06:00,33.0,39.0
19022019,06:00,07:00,48.0,71.0
19022019,07:00,08:00,66.0,84.0
19022019,08:00,09:00,71.0,78.0
19022019,09:00,10:00,73.0,48.0
19022019,10:00,11:00,73.0,27.0
19022019,11:00,12:00,58.0,26.0
19022019,12:00,13:00,43.0,26.0
19022019,13:00,14:00,45.0,26.0
19022019,14:00,15:00,43.0,26.0
19022019,15:00,16:00,47.0,26.0
19022019,16:00,17:00,68.0,31.0
19022019,17:00,18:00,83.0,78.0
19022019,18:00,19:00,97.0,99.0
19022019,19:00,20:00,89.0,99.0
19022019,20:00,21:00,54.0,84.0
19022019,21:00,22:00,45.0,38.0
19022019,22:00,23:00,34.0,27.0
19022019,23:00,00:00,32.0,27.0
20022019,00:00,01:00,34.0,27.0
20022019,01:00,02:00,33.0,27.0
20022019,02:00,03:00,32.0,27.0
20022019,03:00,04:00,32.0,27.0
20022019,04:00,05:00,34.0,29.0
20022019,05:00,06:00,71.0,67.0
20022019,06:00,07:00,104.0,89.0
20022019,07:00,08:00,100.0,99.0
20022019,08:00,09:00,97.0,100.0
20022019,09:00,10:00,97.0,101.0
20022019,10:00,11:00,96.0,100.0
20022019,11:00,12:00,96.0,100.0
20022019,12:00,13:00,97.0,100.0
20022019,13:00,14:00,95.0,100.0
20022019,14:00,15:00,97.0,100.0
20022019,15:00,16:00,88.0,100.0
20022019,16:00,17:00,96.0,98.0
20022019,17:00,18:00,99.0,96.0
20022019,18:00,19:00,99.0,97.0
20022019,19:00,20:00,99.0,97.0
20022019,20:00,21:00,81.0,77.0
20022019,21:00,22:00,45.0,40.0
20022019,22:00,23:00,39.0,28.0
20022019,23:00,00:00,39.0,28.0
21022019,00:00,01:00,39.0,28.0
21022019,01:00,02:00,37.0,28.0
21022019,02:00,03:00,35.0,28.0
21022019,03:00,04:00,35.0,28.0
21022019,04:00,05:00,34.0,29.0
21022019,05:00,06:00,60.0,60.0
21022019,06:00,07:00,93.0,98.0
21022019,07:00,08:00,97.0,99.0
21022019,08:00,09:00,98.0,100.0
21022019,09:00,10:00,91.0,100.0
21022019,10:00,11:00,57.0,98.0
21022019,11:00,12:00,56.0,98.0
21022019,12:00,13:00,47.0,70.0
21022019,13:00,14:00,53.0,67.0
21022019,14:00,15:00,90.0,86.0
21022019,15:00,16:00,102.0,93.0
21022019,16:00,17:00,102.0,93.0
21022019,17:00,18:00,101.0,93.0
21022019,18:00,19:00,101.0,91.0
21022019,19:00,20:00,103.0,90.0
21022019,20:00,21:00,104.0,89.0
21022019,21:00,22:00,65.0,88.0
21022019,22:00,23:00,42.0,56.0
21022019,23:00,00:00,40.0,25.0
22022019,00:00,01:00,38.0,25.0
22022019,01:00,02:00,39.0,25.0
22022019,02:00,03:00,39.0,25.0
22022019,03:00,04:00,40.0,25.0
22022019,04:00,05:00,39.0,28.0
22022019,05:00,06:00,62.0,74.0
22022019,06:00,07:00,94.0,101.0
22022019,07:00,08:00,98.0,100.0
22022019,08:00,09:00,96.0,100.0
22022019,09:00,10:00,95.0,101.0
22022019,10:00,11:00,97.0,100.0
22022019,11:00,12:00,96.0,100.0
22022019,12:00,13:00,94.0,100.0
22022019,13:00,14:00,96.0,100.0
22022019,14:00,15:00,96.0,100.0
22022019,15:00,16:00,97.0,100.0
22022019,16:00,17:00,99.0,99.0
22022019,17:00,18:00,99.0,100.0
22022019,18:00,19:00,93.0,100.0
22022019,19:00,20:00,75.0,99.0
22022019,20:00,21:00,72.0,79.0
22022019,21:00,22:00,54.0,11.0
22022019,22:00,23:00,46.0,0.0
22022019,23:00,00:00,46.0,0.0
23022019,00:00,01:00,55.0,0.0
23022019,01:00,02:00,51.0,0.0
23022019,02:00,03:00,49.0,0.0
23022019,03:00,04:00,54.0,0.0
23022019,04:00,05:00,62.0,0.0
23022019,05:00,06:00,77.0,0.0
23022019,06:00,07:00,80.0,0.0
23022019,07:00,08:00,68.0,0.0
23022019,08:00,09:00,69.0,0.0
23022019,09:00,10:00,76.0,0.0
23022019,10:00,11:00,65.0,0.0
23022019,11:00,12:00,55.0,0.0
23022019,12:00,13:00,48.0,0.0
23022019,13:00,14:00,40.0,0.0
23022019,14:00,15:00,42.0,0.0
23022019,15:00,16:00,42.0,0.0
23022019,16:00,17:00,61.0,0.0
23022019,17:00,18:00,94.0,0.0
23022019,18:00,19:00,97.0,0.0
23022019,19:00,20:00,75.0,0.0
23022019,20:00,21:00,50.0,0.0
23022019,21:00,22:00,48.0,0.0
23022019,22:00,23:00,49.0,0.0
23022019,23:00,00:00,49.0,0.0
24022019,00:00,01:00,48.0,0.0
24022019,01:00,02:00,52.0,0.0
24022019,02:00,03:00,54.0,0.0
24022019,03:00,04:00,56.0,0.0
24022019,04:00,05:00,56.0,0.0
24022019,05:00,06:00,55.0,0.0
24022019,06:00,07:00,54.0,0.0
24022019,07:00,08:00,54.0,0.0
24022019,08:00,09:00,56.0,0.0
24022019,09:00,10:00,53.0,0.0
24022019,10:00,11:00,49.0,0.0
24022019,11:00,12:00,45.0,0.0
24022019,12:00,13:00,35.0,0.0
24022019,13:00,14:00,37.0,0.0
24022019,14:00,15:00,37.0,0.0
24022019,15:00,16:00,39.0,0.0
24022019,16:00,17:00,41.0,0.0
24022019,17:00,18:00,58.0,16.0
24022019,18:00,19:00,96.0,24.0
24022019,19:00,20:00,98.0,35.0
24022019,20:00,21:00,101.0,49.0
24022019,21:00,22:00,83.0,55.0
24022019,22:00,23:00,52.0,40.0
24022019,23:00,00:00,47.0,25.0
25022019,00:00,01:00,35.0,24.0
25022019,01:00,02:00,42.0,25.0
25022019,02:00,03:00,41.0,25.0
25022019,03:00,04:00,41.0,25.0
25022019,04:00,05:00,44.0,25.0
25022019,05:00,06:00,70.0,54.0
25022019,06:00,07:00,95.0,91.0
25022019,07:00,08:00,91.0,99.0
25022019,08:00,09:00,92.0,100.0
25022019,09:00,10:00,94.0,98.0
25022019,10:00,11:00,91.0,77.0
25022019,11:00,12:00,66.0,29.0
25022019,12:00,13:00,56.0,27.0
25022019,13:00,14:00,56.0,27.0
25022019,14:00,15:00,55.0,26.0
25022019,15:00,16:00,64.0,43.0
25022019,16:00,17:00,105.0,91.0
25022019,17:00,18:00,101.0,109.0
25022019,18:00,19:00,99.0,101.0
25022019,19:00,20:00,99.0,99.0
25022019,20:00,21:00,99.0,97.0
25022019,21:00,22:00,76.0,91.0
25022019,22:00,23:00,52.0,41.0
25022019,23:00,00:00,41.0,24.0
26022019,00:00,01:00,41.0,24.0
26022019,01:00,02:00,46.0,24.0
26022019,02:00,03:00,42.0,24.0
26022019,03:00,04:00,49.0,24.0
26022019,04:00,05:00,54.0,37.0
26022019,05:00,06:00,87.0,93.0
26022019,06:00,07:00,91.0,100.0
26022019,07:00,08:00,93.0,99.0
26022019,08:00,09:00,92.0,99.0
26022019,09:00,10:00,95.0,102.0
26022019,10:00,11:00,94.0,97.0
26022019,11:00,12:00,61.0,40.0
26022019,12:00,13:00,56.0,28.0
26022019,13:00,14:00,51.0,28.0
26022019,14:00,15:00,49.0,32.0
26022019,15:00,16:00,50.0,88.0
26022019,16:00,17:00,80.0,102.0
26022019,17:00,18:00,100.0,102.0
26022019,18:00,19:00,99.0,103.0
26022019,19:00,20:00,97.0,102.0
26022019,20:00,21:00,96.0,101.0
26022019,21:00,22:00,96.0,99.0
26022019,22:00,23:00,95.0,99.0
26022019,23:00,00:00,92.0,85.0
27022019,00:00,01:00,53.0,31.0
27022019,01:00,02:00,1.0,30.0
27022019,02:00,03:00,0.0,59.0
27022019,03:00,04:00,0.0,62.0
27022019,04:00,05:00,0.0,64.0
27022019,05:00,06:00,0.0,64.0
27022019,06:00,07:00,0.0,68.0
27022019,07:00,08:00,0.0,68.0
27022019,08:00,09:00,0.0,67.0
27022019,09:00,10:00,0.0,68.0
27022019,10:00,11:00,0.0,69.0
27022019,11:00,12:00,0.0,70.0
27022019,12:00,13:00,0.0,71.0
27022019,13:00,14:00,25.0,60.0
27022019,14:00,15:00,44.0,51.0
27022019,15:00,16:00,70.0,72.0
27022019,16:00,17:00,99.0,80.0
27022019,17:00,18:00,107.0,95.0
27022019,18:00,19:00,102.0,98.0
27022019,19:00,20:00,103.0,97.0
27022019,20:00,21:00,96.0,90.0
27022019,21:00,22:00,49.0,38.0
27022019,22:00,23:00,36.0,25.0
27022019,23:00,00:00,36.0,25.0
28022019,00:00,01:00,40.0,26.0
28022019,01:00,02:00,38.0,26.0
28022019,02:00,03:00,36.0,26.0
