Timestamp,11WD2S2610001015,11WD2S262000102W,11WD2S260000100F
2016-03-17 00:00:00,99,0,37.0
2016-03-17 01:00:00,98,0,36.0
2016-03-17 02:00:00,99,0,33.0
2016-03-17 03:00:00,98,0,32.0
2016-03-17 04:00:00,96,0,35.0
2016-03-17 05:00:00,102,0,40.0
2016-03-17 06:00:00,109,0,46.0
2016-03-17 07:00:00,117,0,57.0
2016-03-17 08:00:00,111,0,56.0
2016-03-17 09:00:00,109,0,54.0
2016-03-17 10:00:00,101,0,43.0
2016-03-17 11:00:00,99,0,35.0
2016-03-17 12:00:00,78,0,33.0
2016-03-17 13:00:00,79,0,32.0
2016-03-17 14:00:00,80,0,31.0
2016-03-17 15:00:00,78,0,30.0
2016-03-17 16:00:00,78,0,30.0
2016-03-17 17:00:00,80,0,31.0
2016-03-17 18:00:00,92,0,32.0
2016-03-17 19:00:00,95,0,38.0
2016-03-17 20:00:00,100,0,39.0
2016-03-17 21:00:00,99,0,37.0
2016-03-17 22:00:00,95,0,35.0
2016-03-17 23:00:00,94,0,31.0
2016-03-18 00:00:00,94,0,30.0
2016-03-18 01:00:00,94,0,30.0
2016-03-18 02:00:00,95,0,30.0
2016-03-18 03:00:00,97,0,31.0
2016-03-18 04:00:00,108,25,35.0
2016-03-18 05:00:00,102,91,58.0
2016-03-18 06:00:00,107,108,58.0
2016-03-18 07:00:00,107,108,56.0
2016-03-18 08:00:00,97,96,55.0
2016-03-18 09:00:00,85,85,61.0
2016-03-18 10:00:00,79,82,60.0
2016-03-18 11:00:00,68,70,58.0
2016-03-18 12:00:00,77,77,60.0
2016-03-18 13:00:00,68,71,59.0
2016-03-18 14:00:00,68,69,60.0
2016-03-18 15:00:00,68,70,61.0
2016-03-18 16:00:00,68,71,61.0
2016-03-18 17:00:00,68,72,62.0
2016-03-18 18:00:00,77,78,64.0
2016-03-18 19:00:00,103,94,71.0
2016-03-18 20:00:00,67,93,66.0
2016-03-18 21:00:00,3,90,36.0
2016-03-18 22:00:00,0,92,35.0
2016-03-18 23:00:00,0,80,28.0
2016-03-19 00:00:00,0,70,26.0
2016-03-19 01:00:00,0,70,25.0
2016-03-19 02:00:00,0,70,24.0
2016-03-19 03:00:00,0,72,26.0
2016-03-19 04:00:00,0,94,36.0
2016-03-19 05:00:00,0,100,40.0
2016-03-19 06:00:00,0,107,43.0
2016-03-19 07:00:00,0,112,43.0
2016-03-19 08:00:00,0,109,37.0
2016-03-19 09:00:00,0,98,33.0
2016-03-19 10:00:00,0,88,32.0
2016-03-19 11:00:00,0,89,32.0
2016-03-19 12:00:00,0,88,32.0
2016-03-19 13:00:00,0,83,31.0
2016-03-19 14:00:00,0,79,31.0
2016-03-19 15:00:00,0,79,31.0
2016-03-19 16:00:00,0,80,32.0
2016-03-19 17:00:00,0,94,33.0
2016-03-19 18:00:00,0,111,44.0
2016-03-19 19:00:00,0,111,49.0
2016-03-19 20:00:00,0,110,48.0
2016-03-19 21:00:00,0,105,47.0
2016-03-19 22:00:00,0,99,40.0
2016-03-19 23:00:00,0,92,33.0
2016-03-20 00:00:00,0,87,29.0
2016-03-20 01:00:00,0,87,28.0
2016-03-20 02:00:00,0,86,28.0
2016-03-20 03:00:00,0,86,28.0
2016-03-20 04:00:00,0,89,29.0
2016-03-20 05:00:00,0,103,40.0
2016-03-20 06:00:00,0,105,40.0
2016-03-20 07:00:00,0,107,40.0
2016-03-20 08:00:00,0,108,38.0
2016-03-20 09:00:00,0,98,36.0
2016-03-20 10:00:00,0,96,33.0
2016-03-20 11:00:00,0,84,30.0
2016-03-20 12:00:00,0,79,30.0
2016-03-20 13:00:00,0,79,30.0
2016-03-20 14:00:00,0,82,30.0
2016-03-20 15:00:00,0,85,31.0
2016-03-20 16:00:00,0,91,31.0
2016-03-20 17:00:00,0,99,32.0
2016-03-20 18:00:00,0,101,38.0
2016-03-20 19:00:00,0,100,44.0
2016-03-20 20:00:00,0,100,44.0
2016-03-20 21:00:00,0,102,45.0
2016-03-20 22:00:00,0,104,45.0
2016-03-20 23:00:00,0,94,37.0
2016-03-21 00:00:00,0,86,33.0
2016-03-21 01:00:00,0,85,33.0
2016-03-21 02:00:00,0,85,32.0
2016-03-21 03:00:00,0,85,33.0
2016-03-21 04:00:00,18,84,34.0
2016-03-21 05:00:00,68,85,62.0
2016-03-21 06:00:00,78,82,65.0
2016-03-21 07:00:00,81,82,65.0
2016-03-21 08:00:00,99,101,67.0
2016-03-21 09:00:00,97,98,74.0
2016-03-21 10:00:00,87,89,73.0
2016-03-21 11:00:00,83,85,73.0
2016-03-21 12:00:00,88,88,74.0
2016-03-21 13:00:00,92,94,76.0
2016-03-21 14:00:00,82,83,71.0
2016-03-21 15:00:00,79,81,71.0
2016-03-21 16:00:00,84,85,72.0
2016-03-21 17:00:00,79,80,69.0
2016-03-21 18:00:00,102,103,74.0
2016-03-21 19:00:00,103,104,76.0
2016-03-21 20:00:00,94,96,73.0
2016-03-21 21:00:00,10,80,35.0
2016-03-21 22:00:00,0,81,30.0
2016-03-21 23:00:00,0,80,31.0
2016-03-22 00:00:00,0,81,31.0
2016-03-22 01:00:00,0,82,31.0
2016-03-22 02:00:00,0,82,31.0
2016-03-22 03:00:00,0,82,32.0
2016-03-22 04:00:00,0,84,33.0
2016-03-22 05:00:00,60,82,52.0
2016-03-22 06:00:00,83,90,68.0
2016-03-22 07:00:00,97,99,72.0
2016-03-22 08:00:00,97,98,73.0
2016-03-22 09:00:00,93,94,73.0
2016-03-22 10:00:00,90,91,73.0
2016-03-22 11:00:00,82,83,70.0
2016-03-22 12:00:00,72,73,68.0
2016-03-22 13:00:00,72,73,68.0
2016-03-22 14:00:00,73,74,67.0
2016-03-22 15:00:00,77,79,67.0
2016-03-22 16:00:00,77,80,67.0
2016-03-22 17:00:00,72,73,66.0
2016-03-22 18:00:00,103,104,72.0
2016-03-22 19:00:00,104,105,75.0
2016-03-22 20:00:00,77,84,67.0
2016-03-22 21:00:00,5,82,33.0
2016-03-22 22:00:00,0,83,31.0
2016-03-22 23:00:00,0,81,31.0
2016-03-23 00:00:00,0,81,31.0
2016-03-23 01:00:00,0,81,31.0
2016-03-23 02:00:00,0,82,31.0
2016-03-23 03:00:00,3,81,31.0
2016-03-23 04:00:00,63,78,49.0
2016-03-23 05:00:00,95,77,67.0
2016-03-23 06:00:00,103,103,74.0
2016-03-23 07:00:00,102,104,74.0
2016-03-23 08:00:00,102,104,72.0
2016-03-23 09:00:00,105,106,73.0
2016-03-23 10:00:00,104,105,72.0
2016-03-23 11:00:00,101,101,74.0
2016-03-23 12:00:00,99,99,74.0
2016-03-23 13:00:00,98,99,75.0
2016-03-23 14:00:00,95,96,72.0
2016-03-23 15:00:00,82,84,69.0
2016-03-23 16:00:00,85,87,69.0
2016-03-23 17:00:00,89,90,70.0
2016-03-23 18:00:00,100,101,73.0
2016-03-23 19:00:00,101,102,70.0
2016-03-23 20:00:00,85,86,67.0
2016-03-23 21:00:00,78,28,46.0
2016-03-23 22:00:00,81,0,30.0
2016-03-23 23:00:00,80,0,30.0
2016-03-24 00:00:00,80,0,31.0
2016-03-24 01:00:00,81,0,30.0
2016-03-24 02:00:00,81,0,30.0
2016-03-24 03:00:00,81,9,30.0
2016-03-24 04:00:00,76,61,53.0
2016-03-24 05:00:00,80,80,64.0
2016-03-24 06:00:00,79,80,66.0
2016-03-24 07:00:00,89,90,67.0
2016-03-24 08:00:00,96,97,68.0
2016-03-24 09:00:00,97,98,69.0
2016-03-24 10:00:00,96,97,69.0
2016-03-24 11:00:00,103,103,71.0
2016-03-24 12:00:00,91,92,69.0
2016-03-24 13:00:00,88,89,70.0
2016-03-24 14:00:00,87,88,68.0
2016-03-24 15:00:00,87,88,69.0
2016-03-24 16:00:00,91,91,69.0
2016-03-24 17:00:00,97,97,72.0
2016-03-24 18:00:00,99,100,70.0
2016-03-24 19:00:00,99,100,69.0
2016-03-24 20:00:00,83,90,66.0
2016-03-24 21:00:00,68,71,62.0
2016-03-24 22:00:00,77,10,35.0
2016-03-24 23:00:00,78,0,30.0
2016-03-25 00:00:00,81,0,30.0
2016-03-25 01:00:00,80,0,29.0
2016-03-25 02:00:00,80,0,29.0
2016-03-25 03:00:00,79,0,29.0
2016-03-25 04:00:00,78,0,30.0
2016-03-25 05:00:00,99,0,31.0
2016-03-25 06:00:00,100,0,36.0
2016-03-25 07:00:00,101,0,38.0
2016-03-25 08:00:00,99,0,37.0
2016-03-25 09:00:00,95,0,36.0
2016-03-25 10:00:00,86,0,34.0
2016-03-25 11:00:00,99,0,36.0
2016-03-25 12:00:00,94,0,37.0
2016-03-25 13:00:00,99,0,37.0
2016-03-25 14:00:00,95,0,35.0
2016-03-25 15:00:00,99,0,39.0
2016-03-25 16:00:00,109,0,42.0
2016-03-25 17:00:00,115,0,46.0
2016-03-25 18:00:00,114,0,45.0
2016-03-25 19:00:00,111,0,42.0
2016-03-25 20:00:00,92,0,36.0
2016-03-25 21:00:00,84,0,32.0
2016-03-25 22:00:00,83,0,31.0
2016-03-25 23:00:00,83,0,31.0
2016-03-26 00:00:00,83,0,31.0
2016-03-26 01:00:00,83,0,31.0
2016-03-26 02:00:00,83,0,31.0
2016-03-26 03:00:00,83,0,31.0
2016-03-26 04:00:00,83,0,32.0
2016-03-26 05:00:00,84,0,34.0
2016-03-26 06:00:00,93,0,36.0
2016-03-26 07:00:00,99,0,39.0
2016-03-26 08:00:00,89,0,37.0
2016-03-26 09:00:00,85,0,24.0
2016-03-26 10:00:00,84,0,16.0
2016-03-26 11:00:00,84,0,0.0
2016-03-26 12:00:00,78,0,0.0
2016-03-26 13:00:00,70,0,0.0
2016-03-26 14:00:00,69,0,0.0
2016-03-26 15:00:00,69,0,0.0
2016-03-26 16:00:00,69,0,0.0
2016-03-26 17:00:00,81,0,0.0
2016-03-26 18:00:00,69,0,0.0
2016-03-26 19:00:00,71,0,0.0
2016-03-26 20:00:00,73,0,0.0
2016-03-26 21:00:00,74,0,0.0
2016-03-26 22:00:00,76,0,0.0
2016-03-26 23:00:00,74,0,0.0
2016-03-27 00:00:00,72,0,
2016-03-27 01:00:00,69,0,
2016-03-27 03:00:00,77,0,
2016-03-27 04:00:00,79,0,
2016-03-27 05:00:00,79,0,
2016-03-27 06:00:00,80,0,
2016-03-27 07:00:00,79,0,
2016-03-27 08:00:00,79,0,
2016-03-27 09:00:00,74,0,
2016-03-27 10:00:00,73,0,
2016-03-27 11:00:00,69,0,
2016-03-27 12:00:00,69,0,
2016-03-27 13:00:00,69,0,
2016-03-27 14:00:00,69,0,
2016-03-27 15:00:00,69,0,
2016-03-27 16:00:00,69,0,
2016-03-27 17:00:00,69,0,
2016-03-27 18:00:00,69,0,
2016-03-27 19:00:00,69,0,
2016-03-27 20:00:00,69,0,
2016-03-27 21:00:00,69,0,
2016-03-27 22:00:00,69,0,
2016-03-27 23:00:00,69,0,
2016-03-28 00:00:00,69,0,0.0
2016-03-28 01:00:00,69,0,0.0
2016-03-28 02:00:00,69,0,0.0
2016-03-28 03:00:00,69,0,0.0
2016-03-28 04:00:00,69,0,0.0
2016-03-28 05:00:00,69,0,0.0
2016-03-28 06:00:00,69,0,0.0
2016-03-28 07:00:00,69,0,0.0
2016-03-28 08:00:00,69,0,0.0
2016-03-28 09:00:00,70,0,0.0
2016-03-28 10:00:00,69,0,0.0
2016-03-28 11:00:00,69,0,0.0
2016-03-28 12:00:00,70,0,0.0
2016-03-28 13:00:00,69,0,0.0
2016-03-28 14:00:00,69,0,0.0
2016-03-28 15:00:00,73,0,0.0
2016-03-28 16:00:00,72,0,0.0
2016-03-28 17:00:00,70,0,0.0
2016-03-28 18:00:00,77,0,0.0
2016-03-28 19:00:00,83,0,0.0
2016-03-28 20:00:00,89,0,0.0
2016-03-28 21:00:00,79,0,0.0
2016-03-28 22:00:00,84,0,0.0
2016-03-28 23:00:00,74,0,0.0
2016-03-29 00:00:00,75,0,0.0
2016-03-29 01:00:00,75,0,0.0
2016-03-29 02:00:00,75,0,3.0
2016-03-29 03:00:00,77,0,10.0
2016-03-29 04:00:00,82,0,21.0
2016-03-29 05:00:00,83,0,27.0
2016-03-29 06:00:00,82,27,36.0
2016-03-29 07:00:00,82,71,65.0
2016-03-29 08:00:00,81,71,66.0
2016-03-29 09:00:00,72,68,64.0
2016-03-29 10:00:00,72,74,66.0
2016-03-29 11:00:00,72,68,66.0
2016-03-29 12:00:00,70,68,66.0
2016-03-29 13:00:00,69,68,66.0
2016-03-29 14:00:00,68,68,65.0
2016-03-29 15:00:00,68,68,66.0
2016-03-29 16:00:00,70,68,66.0
2016-03-29 17:00:00,73,68,67.0
2016-03-29 18:00:00,72,76,69.0
2016-03-29 19:00:00,73,68,68.0
2016-03-29 20:00:00,86,10,38.0
2016-03-29 21:00:00,79,0,31.0
2016-03-29 22:00:00,79,0,30.0
2016-03-29 23:00:00,79,0,30.0
2016-03-30 00:00:00,76,0,30.0
2016-03-30 01:00:00,77,0,30.0
2016-03-30 02:00:00,73,0,29.0
2016-03-30 03:00:00,75,0,30.0
2016-03-30 04:00:00,76,0,29.0
2016-03-30 05:00:00,73,0,29.0
2016-03-30 06:00:00,81,0,31.0
2016-03-30 07:00:00,94,9,33.0
2016-03-30 08:00:00,86,70,63.0
2016-03-30 09:00:00,74,74,69.0
2016-03-30 10:00:00,70,71,70.0
2016-03-30 11:00:00,68,68,68.0
2016-03-30 12:00:00,68,68,67.0
2016-03-30 13:00:00,68,68,64.0
2016-03-30 14:00:00,68,68,63.0
2016-03-30 15:00:00,68,68,63.0
2016-03-30 16:00:00,68,68,64.0
2016-03-30 17:00:00,78,10,37.0
2016-03-30 18:00:00,77,0,34.0
2016-03-30 19:00:00,75,0,33.0
2016-03-30 20:00:00,83,0,33.0
2016-03-30 21:00:00,81,0,34.0
2016-03-30 22:00:00,76,0,32.0
2016-03-30 23:00:00,73,0,32.0
2016-03-31 00:00:00,74,0,31.0
2016-03-31 01:00:00,73,0,31.0
2016-03-31 02:00:00,73,0,32.0
2016-03-31 03:00:00,69,0,31.0
2016-03-31 04:00:00,71,0,32.0
2016-03-31 05:00:00,75,0,33.0
2016-03-31 06:00:00,80,10,34.0
2016-03-31 07:00:00,76,64,64.0
2016-03-31 08:00:00,79,83,71.0
2016-03-31 09:00:00,85,86,72.0
2016-03-31 10:00:00,80,80,70.0
2016-03-31 11:00:00,70,72,69.0
2016-03-31 12:00:00,67,68,68.0
2016-03-31 13:00:00,68,69,67.0
2016-03-31 14:00:00,76,64,70.0
2016-03-31 15:00:00,77,2,33.0
2016-03-31 16:00:00,74,0,33.0
2016-03-31 17:00:00,79,0,33.0
2016-03-31 18:00:00,69,0,31.0
2016-03-31 19:00:00,74,0,32.0
2016-03-31 20:00:00,75,0,33.0
2016-03-31 21:00:00,76,0,33.0
2016-03-31 22:00:00,76,0,33.0
2016-03-31 23:00:00,76,0,32.0
2016-04-01 00:00:00,74,0,30.0
2016-04-01 01:00:00,76,0,30.0
2016-04-01 02:00:00,70,0,29.0
2016-04-01 03:00:00,70,0,29.0
2016-04-01 04:00:00,74,0,31.0
2016-04-01 05:00:00,83,0,31.0
2016-04-01 06:00:00,81,10,31.0
2016-04-01 07:00:00,73,80,64.0
2016-04-01 08:00:00,86,109,76.0
2016-04-01 09:00:00,95,88,74.0
2016-04-01 10:00:00,111,80,76.0
2016-04-01 11:00:00,103,86,76.0
2016-04-01 12:00:00,68,70,69.0
2016-04-01 13:00:00,68,45,55.0
2016-04-01 14:00:00,73,0,32.0
2016-04-01 15:00:00,69,0,31.0
2016-04-01 16:00:00,70,0,33.0
2016-04-01 17:00:00,78,0,34.0
2016-04-01 18:00:00,83,0,34.0
2016-04-01 19:00:00,85,0,35.0
2016-04-01 20:00:00,89,0,33.0
2016-04-01 21:00:00,72,0,31.0
2016-04-01 22:00:00,71,0,30.0
2016-04-01 23:00:00,72,0,27.0
2016-04-02 00:00:00,1,0,0.0
2016-04-02 01:00:00,0,0,0.0
2016-04-02 02:00:00,0,0,0.0
2016-04-02 03:00:00,0,0,0.0
2016-04-02 04:00:00,0,0,0.0
2016-04-02 05:00:00,0,0,0.0
2016-04-02 06:00:00,0,0,0.0
2016-04-02 07:00:00,0,0,0.0
2016-04-02 08:00:00,0,0,0.0
2016-04-02 09:00:00,0,0,0.0
2016-04-02 10:00:00,0,0,0.0
2016-04-02 11:00:00,0,0,0.0
2016-04-02 12:00:00,0,0,0.0
2016-04-02 13:00:00,0,0,0.0
2016-04-02 14:00:00,0,0,0.0
2016-04-02 15:00:00,0,0,0.0
2016-04-02 16:00:00,0,0,0.0
2016-04-02 17:00:00,0,0,0.0
2016-04-02 18:00:00,0,0,0.0
2016-04-02 19:00:00,0,0,0.0
2016-04-02 20:00:00,0,0,0.0
2016-04-02 21:00:00,0,0,0.0
2016-04-02 22:00:00,0,0,0.0
2016-04-02 23:00:00,0,0,0.0
2016-04-03 00:00:00,0,0,0.0
2016-04-03 01:00:00,0,0,0.0
2016-04-03 02:00:00,0,0,0.0
2016-04-03 03:00:00,0,0,0.0
2016-04-03 04:00:00,0,0,0.0
2016-04-03 05:00:00,0,0,0.0
2016-04-03 06:00:00,0,0,0.0
2016-04-03 07:00:00,0,0,0.0
2016-04-03 08:00:00,0,0,0.0
2016-04-03 09:00:00,0,0,0.0
2016-04-03 10:00:00,0,0,0.0
2016-04-03 11:00:00,0,0,0.0
2016-04-03 12:00:00,0,0,0.0
2016-04-03 13:00:00,0,0,0.0
2016-04-03 14:00:00,0,0,0.0
2016-04-03 15:00:00,0,0,0.0
2016-04-03 16:00:00,0,0,0.0
2016-04-03 17:00:00,0,0,0.0
2016-04-03 18:00:00,0,0,0.0
2016-04-03 19:00:00,0,0,0.0
2016-04-03 20:00:00,0,0,0.0
2016-04-03 21:00:00,0,0,0.0
2016-04-03 22:00:00,0,0,0.0
2016-04-03 23:00:00,0,0,0.0
2016-04-04 00:00:00,0,0,0.0
2016-04-04 01:00:00,0,0,0.0
2016-04-04 02:00:00,0,0,0.0
2016-04-04 03:00:00,0,0,0.0
2016-04-04 04:00:00,0,0,0.0
2016-04-04 05:00:00,12,0,0.0
2016-04-04 06:00:00,57,0,0.0
2016-04-04 07:00:00,75,0,2.0
2016-04-04 08:00:00,78,0,13.0
2016-04-04 09:00:00,90,0,31.0
2016-04-04 10:00:00,98,0,35.0
2016-04-04 11:00:00,89,0,33.0
2016-04-04 12:00:00,89,0,33.0
2016-04-04 13:00:00,87,0,33.0
2016-04-04 14:00:00,89,0,33.0
2016-04-04 15:00:00,89,0,33.0
2016-04-04 16:00:00,89,0,33.0
2016-04-04 17:00:00,89,0,33.0
2016-04-04 18:00:00,87,0,33.0
2016-04-04 19:00:00,87,0,33.0
2016-04-04 20:00:00,98,0,35.0
2016-04-04 21:00:00,88,0,33.0
2016-04-04 22:00:00,15,0,6.0
2016-04-04 23:00:00,0,0,0.0
2016-04-05 00:00:00,0,0,0.0
2016-04-05 01:00:00,0,0,0.0
2016-04-05 02:00:00,0,0,0.0
2016-04-05 03:00:00,0,0,0.0
2016-04-05 04:00:00,5,0,0.0
2016-04-05 05:00:00,64,0,0.0
2016-04-05 06:00:00,68,0,7.0
2016-04-05 07:00:00,93,0,31.0
2016-04-05 08:00:00,112,0,37.0
2016-04-05 09:00:00,109,0,38.0
2016-04-05 10:00:00,94,0,36.0
2016-04-05 11:00:00,85,0,33.0
2016-04-05 12:00:00,95,0,35.0
2016-04-05 13:00:00,89,0,34.0
2016-04-05 14:00:00,89,0,34.0
2016-04-05 15:00:00,90,0,34.0
2016-04-05 16:00:00,89,0,34.0
2016-04-05 17:00:00,91,0,35.0
2016-04-05 18:00:00,103,0,38.0
2016-04-05 19:00:00,107,0,38.0
2016-04-05 20:00:00,106,0,38.0
2016-04-05 21:00:00,85,0,34.0
2016-04-05 22:00:00,26,0,9.0
2016-04-05 23:00:00,0,0,0.0
2016-04-06 00:00:00,0,0,0.0
2016-04-06 01:00:00,0,0,0.0
2016-04-06 02:00:00,0,0,0.0
2016-04-06 03:00:00,0,0,0.0
2016-04-06 04:00:00,6,0,0.0
2016-04-06 05:00:00,57,0,3.0
2016-04-06 06:00:00,68,0,26.0
2016-04-06 07:00:00,76,7,31.0
2016-04-06 08:00:00,93,74,49.0
2016-04-06 09:00:00,71,69,66.0
2016-04-06 10:00:00,69,70,66.0
2016-04-06 11:00:00,68,68,65.0
2016-04-06 12:00:00,70,68,66.0
2016-04-06 13:00:00,68,68,65.0
2016-04-06 14:00:00,68,68,66.0
2016-04-06 15:00:00,68,68,66.0
2016-04-06 16:00:00,68,68,68.0
2016-04-06 17:00:00,70,68,69.0
2016-04-06 18:00:00,68,64,68.0
2016-04-06 19:00:00,85,8,38.0
2016-04-06 20:00:00,96,0,36.0
2016-04-06 21:00:00,95,0,35.0
2016-04-06 22:00:00,69,0,31.0
2016-04-06 23:00:00,69,0,29.0
2016-04-07 00:00:00,69,0,24.0
2016-04-07 01:00:00,69,0,24.0
2016-04-07 02:00:00,69,0,23.0
2016-04-07 03:00:00,69,0,24.0
2016-04-07 04:00:00,69,0,30.0
2016-04-07 05:00:00,74,0,31.0
2016-04-07 06:00:00,89,0,34.0
2016-04-07 07:00:00,93,27,44.0
2016-04-07 08:00:00,87,87,73.0
2016-04-07 09:00:00,82,83,73.0
2016-04-07 10:00:00,69,70,70.0
2016-04-07 11:00:00,68,68,70.0
2016-04-07 12:00:00,68,68,70.0
2016-04-07 13:00:00,68,68,70.0
2016-04-07 14:00:00,68,68,67.0
2016-04-07 15:00:00,101,9,37.0
2016-04-07 16:00:00,108,0,34.0
2016-04-07 17:00:00,108,0,36.0
2016-04-07 18:00:00,114,0,34.0
2016-04-07 19:00:00,114,0,33.0
2016-04-07 20:00:00,111,0,32.0
2016-04-07 21:00:00,88,0,29.0
2016-04-07 22:00:00,71,0,28.0
2016-04-07 23:00:00,74,0,28.0
2016-04-08 00:00:00,69,0,27.0
2016-04-08 01:00:00,69,0,27.0
2016-04-08 02:00:00,69,0,26.0
2016-04-08 03:00:00,69,0,27.0
2016-04-08 04:00:00,80,0,30.0
2016-04-08 05:00:00,114,0,33.0
2016-04-08 06:00:00,101,65,49.0
2016-04-08 07:00:00,104,101,69.0
2016-04-08 08:00:00,103,102,71.0
2016-04-08 09:00:00,92,91,69.0
2016-04-08 10:00:00,69,68,65.0
2016-04-08 11:00:00,69,67,64.0
2016-04-08 12:00:00,69,67,65.0
2016-04-08 13:00:00,80,79,67.0
2016-04-08 14:00:00,69,68,66.0
2016-04-08 15:00:00,69,67,64.0
2016-04-08 16:00:00,75,74,67.0
2016-04-08 17:00:00,103,101,73.0
2016-04-08 18:00:00,108,107,74.0
2016-04-08 19:00:00,100,98,71.0
2016-04-08 20:00:00,106,105,73.0
2016-04-08 21:00:00,93,92,69.0
2016-04-08 22:00:00,79,77,65.0
2016-04-08 23:00:00,64,83,61.0
2016-04-09 00:00:00,0,95,32.0
2016-04-09 01:00:00,0,78,29.0
2016-04-09 02:00:00,0,76,29.0
2016-04-09 03:00:00,0,69,28.0
2016-04-09 04:00:00,0,77,30.0
2016-04-09 05:00:00,0,87,31.0
2016-04-09 06:00:00,0,89,30.0
2016-04-09 07:00:00,0,108,31.0
2016-04-09 08:00:00,0,108,33.0
2016-04-09 09:00:00,0,108,36.0
2016-04-09 10:00:00,0,108,38.0
2016-04-09 11:00:00,0,108,37.0
2016-04-09 12:00:00,0,101,33.0
2016-04-09 13:00:00,0,98,33.0
2016-04-09 14:00:00,0,92,34.0
2016-04-09 15:00:00,0,82,32.0
2016-04-09 16:00:00,0,89,33.0
2016-04-09 17:00:00,0,89,34.0
2016-04-09 18:00:00,0,108,37.0
2016-04-09 19:00:00,0,110,37.0
2016-04-09 20:00:00,0,109,37.0
2016-04-09 21:00:00,0,88,32.0
2016-04-09 22:00:00,0,79,31.0
2016-04-09 23:00:00,0,79,31.0
2016-04-10 00:00:00,0,79,32.0
2016-04-10 01:00:00,0,79,31.0
2016-04-10 02:00:00,0,79,29.0
2016-04-10 03:00:00,0,79,29.0
2016-04-10 04:00:00,0,79,29.0
2016-04-10 05:00:00,0,89,31.0
2016-04-10 06:00:00,0,97,32.0
2016-04-10 07:00:00,0,99,31.0
2016-04-10 08:00:00,0,99,32.0
2016-04-10 09:00:00,0,99,30.0
2016-04-10 10:00:00,0,99,30.0
2016-04-10 11:00:00,0,88,29.0
2016-04-10 12:00:00,0,69,27.0
2016-04-10 13:00:00,0,69,27.0
2016-04-10 14:00:00,0,69,28.0
2016-04-10 15:00:00,0,69,29.0
2016-04-10 16:00:00,0,69,30.0
2016-04-10 17:00:00,0,69,30.0
2016-04-10 18:00:00,0,69,29.0
2016-04-10 19:00:00,0,69,31.0
2016-04-10 20:00:00,0,69,31.0
2016-04-10 21:00:00,0,70,31.0
2016-04-10 22:00:00,0,74,29.0
2016-04-10 23:00:00,0,90,31.0
2016-04-11 00:00:00,0,87,32.0
2016-04-11 01:00:00,0,70,32.0
2016-04-11 02:00:00,0,81,33.0
2016-04-11 03:00:00,0,76,32.0
2016-04-11 04:00:00,0,87,33.0
2016-04-11 05:00:00,0,96,35.0
2016-04-11 06:00:00,0,110,39.0
2016-04-11 07:00:00,8,110,40.0
2016-04-11 08:00:00,67,80,58.0
2016-04-11 09:00:00,83,78,65.0
2016-04-11 10:00:00,71,69,62.0
2016-04-11 11:00:00,72,68,63.0
2016-04-11 12:00:00,69,68,62.0
2016-04-11 13:00:00,85,67,65.0
2016-04-11 14:00:00,85,67,65.0
2016-04-11 15:00:00,78,11,34.0
2016-04-11 16:00:00,79,0,31.0
2016-04-11 17:00:00,80,0,31.0
2016-04-11 18:00:00,81,0,31.0
2016-04-11 19:00:00,84,0,33.0
2016-04-11 20:00:00,97,0,34.0
2016-04-11 21:00:00,91,0,32.0
2016-04-11 22:00:00,81,0,30.0
2016-04-11 23:00:00,77,0,30.0
2016-04-12 00:00:00,69,0,28.0
2016-04-12 01:00:00,69,0,28.0
2016-04-12 02:00:00,69,0,28.0
2016-04-12 03:00:00,69,0,28.0
2016-04-12 04:00:00,69,0,30.0
2016-04-12 05:00:00,82,0,33.0
2016-04-12 06:00:00,83,6,33.0
2016-04-12 07:00:00,89,76,60.0
2016-04-12 08:00:00,102,101,77.0
2016-04-12 09:00:00,101,100,79.0
2016-04-12 10:00:00,101,100,76.0
2016-04-12 11:00:00,101,100,75.0
2016-04-12 12:00:00,99,98,76.0
2016-04-12 13:00:00,95,94,75.0
2016-04-12 14:00:00,90,89,74.0
2016-04-12 15:00:00,86,85,72.0
2016-04-12 16:00:00,80,78,71.0
2016-04-12 17:00:00,90,89,74.0
2016-04-12 18:00:00,96,95,76.0
2016-04-12 19:00:00,104,103,79.0
2016-04-12 20:00:00,107,100,79.0
2016-04-12 21:00:00,94,99,76.0
2016-04-12 22:00:00,16,97,41.0
2016-04-12 23:00:00,0,99,35.0
2016-04-13 00:00:00,0,99,34.0
2016-04-13 01:00:00,0,100,32.0
2016-04-13 02:00:00,0,99,32.0
2016-04-13 03:00:00,0,100,34.0
2016-04-13 04:00:00,0,100,33.0
2016-04-13 05:00:00,0,100,33.0
2016-04-13 06:00:00,49,99,51.0
2016-04-13 07:00:00,101,99,76.0
2016-04-13 08:00:00,96,97,73.0
2016-04-13 09:00:00,97,95,71.0
2016-04-13 10:00:00,89,88,69.0
2016-04-13 11:00:00,91,90,71.0
2016-04-13 12:00:00,93,92,73.0
2016-04-13 13:00:00,82,81,70.0
2016-04-13 14:00:00,81,80,70.0
2016-04-13 15:00:00,84,83,71.0
2016-04-13 16:00:00,99,97,75.0
2016-04-13 17:00:00,100,99,75.0
2016-04-13 18:00:00,99,98,75.0
2016-04-13 19:00:00,102,101,76.0
2016-04-13 20:00:00,103,102,77.0
