Date;Start;End;Generation_DE Maschine 11 [MW] Original resolutions;Generation_DE Vianden M6 [MW] Original resolutions;Generation_DE Vianden M7 [MW] Original resolutions;Generation_DE Vianden M8 [MW] Original resolutions;Generation_DE Vianden M9 [MW] Original resolutions;Generation_DE Vianden M1 [MW] Original resolutions;Generation_DE Vianden M2 [MW] Original resolutions;Generation_DE Vianden M3 [MW] Original resolutions;Generation_DE Vianden M4 [MW] Original resolutions;Generation_DE Vianden M10 [MW] Original resolutions;Generation_DE Vianden M5 [MW] Original resolutions
10.03.2016;20:00;21:00;118;12;9;10;0;2;20;2;7;146;10
10.03.2016;21:00;22:00;7;24;21;22;0;0;29;0;0;7;22
10.03.2016;22:00;23:00;1;48;45;46;0;0;30;0;0;0;46
10.03.2016;23:00;00:00;0;5;4;3;0;0;30;0;0;0;3
11.03.2016;00:00;01:00;0;21;20;0;0;0;22;0;0;0;20
11.03.2016;01:00;02:00;0;29;26;0;0;0;0;0;0;0;27
11.03.2016;02:00;03:00;0;3;2;0;0;0;0;0;0;0;3
11.03.2016;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
11.03.2016;04:00;05:00;0;43;42;45;0;0;0;0;0;0;0
11.03.2016;05:00;06:00;1;42;39;40;0;0;7;0;8;0;0
11.03.2016;06:00;07:00;21;50;48;49;0;15;15;15;15;5;0
11.03.2016;07:00;08:00;121;51;48;49;0;50;49;51;50;148;0
11.03.2016;08:00;09:00;95;34;31;32;0;85;84;87;85;132;0
11.03.2016;09:00;10:00;61;23;20;21;0;28;27;29;28;3;0
11.03.2016;10:00;11:00;1;24;15;15;0;0;0;0;0;0;0
11.03.2016;11:00;12:00;1;0;0;0;0;0;0;0;0;0;0
11.03.2016;12:00;13:00;1;20;0;0;0;0;0;0;0;0;0
11.03.2016;13:00;14:00;1;56;54;0;0;0;0;0;0;0;0
11.03.2016;14:00;15:00;1;46;44;0;0;0;0;0;0;0;0
11.03.2016;15:00;16:00;1;6;5;0;0;0;0;0;0;0;5
11.03.2016;16:00;17:00;1;29;26;0;0;0;0;0;0;0;27
11.03.2016;17:00;18:00;1;23;21;13;0;0;0;1;0;0;24
11.03.2016;18:00;19:00;1;44;41;43;0;43;42;44;43;0;43
11.03.2016;19:00;20:00;1;25;25;25;0;52;52;54;53;0;25
11.03.2016;20:00;21:00;1;0;0;0;0;32;31;33;32;0;0
11.03.2016;21:00;22:00;0;0;0;0;0;18;40;18;25;0;0
11.03.2016;22:00;23:00;0;0;0;0;0;0;23;10;13;0;0
11.03.2016;23:00;00:00;0;8;7;8;0;0;32;0;33;0;8
12.03.2016;00:00;01:00;0;0;0;0;0;0;20;0;20;0;0
12.03.2016;01:00;02:00;0;29;26;31;0;0;20;0;20;0;32
12.03.2016;02:00;03:00;0;0;0;0;0;0;5;0;35;0;0
12.03.2016;03:00;04:00;1;0;0;0;0;0;0;0;40;0;0
12.03.2016;04:00;05:00;1;0;0;0;0;0;0;0;40;0;0
12.03.2016;05:00;06:00;1;11;15;4;0;0;0;0;40;0;4
12.03.2016;06:00;07:00;1;29;26;0;0;0;0;0;40;0;0
12.03.2016;07:00;08:00;1;0;0;0;0;0;0;0;40;0;0
12.03.2016;08:00;09:00;1;0;0;0;0;0;0;0;36;0;0
12.03.2016;09:00;10:00;1;0;0;0;0;0;0;0;22;0;0
12.03.2016;10:00;11:00;1;0;0;0;0;0;0;0;22;0;0
12.03.2016;11:00;12:00;1;66;55;56;0;0;0;0;22;0;66
12.03.2016;12:00;13:00;1;44;41;43;0;0;0;0;21;0;43
12.03.2016;13:00;14:00;1;15;13;14;0;0;0;0;21;0;14
12.03.2016;14:00;15:00;1;0;0;0;0;0;0;0;24;0;0
12.03.2016;15:00;16:00;0;0;0;0;0;0;0;0;23;0;0
12.03.2016;16:00;17:00;1;0;0;0;0;0;0;0;23;0;0
12.03.2016;17:00;18:00;1;0;0;0;0;0;0;0;22;0;0
12.03.2016;18:00;19:00;1;25;22;23;0;39;50;40;55;0;23
12.03.2016;19:00;20:00;16;81;79;81;0;47;52;49;52;6;81
12.03.2016;20:00;21:00;71;61;58;60;0;11;26;11;27;84;60
12.03.2016;21:00;22:00;105;98;96;98;0;0;17;0;17;0;98
12.03.2016;22:00;23:00;88;76;73;75;0;0;20;0;20;0;75
12.03.2016;23:00;00:00;0;27;26;27;0;0;25;0;26;0;27
13.03.2016;00:00;01:00;0;32;30;35;0;0;13;0;22;0;35
13.03.2016;01:00;02:00;1;17;16;17;0;0;0;0;21;0;17
13.03.2016;02:00;03:00;0;0;0;0;0;0;0;0;24;0;0
13.03.2016;03:00;04:00;29;0;0;0;0;0;0;0;31;0;0
13.03.2016;04:00;05:00;0;0;0;0;0;0;0;0;31;0;0
13.03.2016;05:00;06:00;0;22;20;24;0;0;0;0;33;0;24
13.03.2016;06:00;07:00;1;0;0;0;0;0;0;0;35;0;0
13.03.2016;07:00;08:00;0;0;0;0;0;0;0;0;28;0;0
13.03.2016;08:00;09:00;0;29;0;0;0;0;0;0;24;0;35
13.03.2016;09:00;10:00;1;50;0;0;0;0;0;0;22;0;49
13.03.2016;10:00;11:00;1;15;0;0;0;0;0;0;22;0;16
13.03.2016;11:00;12:00;1;20;0;0;0;0;0;0;22;0;0
13.03.2016;12:00;13:00;1;30;0;0;0;0;0;0;21;0;0
13.03.2016;13:00;14:00;1;0;0;0;0;0;0;0;56;0;0
13.03.2016;14:00;15:00;1;0;0;0;0;0;0;0;22;0;0
13.03.2016;15:00;16:00;0;0;0;0;0;0;0;0;22;0;0
13.03.2016;16:00;17:00;1;0;0;0;0;0;0;0;22;0;0
13.03.2016;17:00;18:00;1;23;0;0;0;0;0;0;23;0;20
13.03.2016;18:00;19:00;24;38;29;30;0;0;0;0;24;0;36
13.03.2016;19:00;20:00;127;52;50;52;0;0;0;0;25;0;52
13.03.2016;20:00;21:00;45;7;7;7;0;0;0;15;29;0;7
13.03.2016;21:00;22:00;1;0;0;0;0;0;0;21;21;0;0
13.03.2016;22:00;23:00;1;0;0;0;0;0;0;21;20;0;0
13.03.2016;23:00;00:00;0;0;0;0;0;3;3;17;16;0;0
14.03.2016;00:00;01:00;1;0;0;0;0;41;41;43;42;0;0
14.03.2016;01:00;02:00;1;0;0;0;0;19;19;20;19;0;0
14.03.2016;02:00;03:00;0;0;0;0;0;24;40;42;41;0;0
14.03.2016;03:00;04:00;0;0;0;0;0;0;46;48;46;0;0
14.03.2016;04:00;05:00;0;0;0;0;0;0;27;28;27;0;0
14.03.2016;05:00;06:00;1;0;0;0;0;0;35;37;36;0;0
14.03.2016;06:00;07:00;49;31;29;30;0;0;63;65;64;0;32
14.03.2016;07:00;08:00;39;36;33;35;0;0;17;18;17;0;35
14.03.2016;08:00;09:00;74;64;62;63;0;0;10;11;10;135;63
14.03.2016;09:00;10:00;1;3;2;1;0;0;17;18;17;0;4
14.03.2016;10:00;11:00;1;33;23;0;0;0;10;11;10;0;42
14.03.2016;11:00;12:00;30;0;0;0;0;0;18;1;19;0;0
14.03.2016;12:00;13:00;48;0;0;0;0;0;15;0;15;0;0
14.03.2016;13:00;14:00;1;0;0;0;0;0;18;0;19;0;0
14.03.2016;14:00;15:00;1;0;0;0;0;0;19;0;19;0;0
14.03.2016;15:00;16:00;1;21;20;27;0;0;36;0;37;0;26
14.03.2016;16:00;17:00;1;0;0;0;0;24;40;24;41;0;0
14.03.2016;17:00;18:00;73;10;9;0;0;42;41;43;42;0;0
14.03.2016;18:00;19:00;4;74;71;47;0;68;67;70;68;13;47
14.03.2016;19:00;20:00;128;77;75;77;0;77;77;80;78;175;77
14.03.2016;20:00;21:00;1;51;49;50;0;1;35;1;36;109;50
14.03.2016;21:00;22:00;1;40;37;39;0;0;29;0;29;0;38
14.03.2016;22:00;23:00;1;29;27;28;0;0;0;0;0;0;28
14.03.2016;23:00;00:00;0;11;8;10;0;0;0;0;0;0;10
15.03.2016;00:00;01:00;0;17;14;16;0;0;0;0;0;0;16
15.03.2016;01:00;02:00;0;25;22;24;0;0;0;0;0;0;24
15.03.2016;02:00;03:00;0;23;21;22;0;0;0;0;0;0;22
15.03.2016;03:00;04:00;0;12;9;10;0;0;0;0;0;0;10
15.03.2016;04:00;05:00;0;19;16;17;0;0;0;0;0;0;17
15.03.2016;05:00;06:00;0;49;46;47;0;0;0;0;0;0;47
15.03.2016;06:00;07:00;58;71;69;70;0;0;0;0;0;0;70
15.03.2016;07:00;08:00;131;57;54;55;0;0;0;0;0;0;55
15.03.2016;08:00;09:00;79;37;36;36;0;50;49;9;0;0;36
15.03.2016;09:00;10:00;1;21;18;0;0;23;23;0;0;0;20
15.03.2016;10:00;11:00;1;20;17;0;0;0;0;0;0;0;18
15.03.2016;11:00;12:00;1;18;16;2;0;0;0;0;0;0;36
15.03.2016;12:00;13:00;1;70;68;69;0;0;0;0;0;0;69
15.03.2016;13:00;14:00;1;60;57;58;0;0;0;0;0;0;58
15.03.2016;14:00;15:00;1;35;33;34;0;15;14;0;0;0;34
15.03.2016;15:00;16:00;1;75;73;74;0;20;19;0;0;0;75
15.03.2016;16:00;17:00;1;27;24;31;0;9;13;0;4;0;31
15.03.2016;17:00;18:00;0;0;0;0;0;0;19;0;20;0;0
15.03.2016;18:00;19:00;0;58;57;58;0;0;20;0;21;0;58
15.03.2016;19:00;20:00;1;44;42;45;0;0;10;0;10;0;45
15.03.2016;20:00;21:00;1;36;33;35;0;31;33;32;33;0;35
15.03.2016;21:00;22:00;1;53;51;53;0;0;0;0;0;0;53
15.03.2016;22:00;23:00;1;12;10;12;0;0;0;0;0;0;12
15.03.2016;23:00;00:00;0;0;0;0;0;0;0;0;0;0;0
16.03.2016;00:00;01:00;0;57;55;56;0;0;0;0;0;0;56
16.03.2016;01:00;02:00;0;36;33;35;0;0;0;0;0;0;35
16.03.2016;02:00;03:00;0;14;10;12;0;0;0;0;0;0;12
16.03.2016;03:00;04:00;0;51;48;50;0;0;0;0;0;0;50
16.03.2016;04:00;05:00;0;4;3;4;0;0;0;0;0;0;4
16.03.2016;05:00;06:00;0;16;15;16;0;0;0;0;0;0;16
16.03.2016;06:00;07:00;1;22;18;20;0;0;0;0;0;0;20
16.03.2016;07:00;08:00;1;31;29;29;0;0;4;5;0;0;29
16.03.2016;08:00;09:00;1;32;29;30;0;24;23;25;23;0;30
16.03.2016;09:00;10:00;1;21;4;5;0;6;15;16;15;0;14
16.03.2016;10:00;11:00;1;16;6;0;0;0;4;0;0;0;0
16.03.2016;11:00;12:00;1;38;23;0;0;0;0;0;0;0;0
16.03.2016;12:00;13:00;1;25;17;0;0;0;6;6;6;0;0
16.03.2016;13:00;14:00;0;11;9;0;0;0;0;0;0;0;0
16.03.2016;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
16.03.2016;15:00;16:00;0;5;4;0;0;0;0;0;0;0;0
16.03.2016;16:00;17:00;1;0;0;0;0;0;0;25;0;0;0
16.03.2016;17:00;18:00;1;35;32;0;0;0;0;41;0;0;0
16.03.2016;18:00;19:00;116;76;73;38;0;0;0;46;7;19;38
16.03.2016;19:00;20:00;173;82;80;83;0;0;0;28;27;162;82
16.03.2016;20:00;21:00;127;41;39;40;0;0;29;35;34;0;40
16.03.2016;21:00;22:00;81;25;22;21;0;0;0;0;0;0;24
16.03.2016;22:00;23:00;68;48;45;0;0;0;0;0;0;0;46
16.03.2016;23:00;00:00;0;44;41;0;0;0;0;0;0;0;43
17.03.2016;00:00;01:00;0;64;62;0;0;0;0;20;19;0;64
17.03.2016;01:00;02:00;0;70;68;0;0;0;0;11;10;0;70
17.03.2016;02:00;03:00;0;74;72;0;0;0;0;0;0;0;73
17.03.2016;03:00;04:00;0;64;62;0;0;0;0;0;0;0;63
17.03.2016;04:00;05:00;0;32;30;0;0;0;0;0;0;0;31
17.03.2016;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
17.03.2016;06:00;07:00;1;46;44;39;0;39;37;39;38;0;39
17.03.2016;07:00;08:00;1;9;6;7;0;44;43;45;44;0;8
17.03.2016;08:00;09:00;1;0;1;0;0;7;41;7;42;0;0
17.03.2016;09:00;10:00;1;23;20;0;0;0;38;0;39;0;15
17.03.2016;10:00;11:00;1;0;0;0;0;0;23;0;23;0;0
17.03.2016;11:00;12:00;1;0;17;0;0;0;11;0;12;0;17
17.03.2016;12:00;13:00;1;0;0;0;0;0;20;0;21;0;0
17.03.2016;13:00;14:00;1;0;0;0;0;0;35;0;35;0;0
17.03.2016;14:00;15:00;1;0;0;0;0;0;1;0;30;54;0
17.03.2016;15:00;16:00;1;3;2;0;0;0;0;0;0;108;0
17.03.2016;16:00;17:00;1;0;0;0;0;0;0;7;7;73;0
17.03.2016;17:00;18:00;1;0;0;0;0;0;0;35;34;0;0
17.03.2016;18:00;19:00;1;31;30;28;0;0;0;21;20;0;28
17.03.2016;19:00;20:00;1;58;55;57;0;0;0;56;55;108;57
17.03.2016;20:00;21:00;14;25;23;24;0;0;49;61;59;64;24
17.03.2016;21:00;22:00;1;36;34;35;0;0;43;45;44;0;35
17.03.2016;22:00;23:00;1;29;26;27;0;0;34;36;35;0;27
17.03.2016;23:00;00:00;0;15;12;13;0;0;32;34;33;0;13
18.03.2016;00:00;01:00;0;13;12;12;0;0;33;35;34;0;13
18.03.2016;01:00;02:00;0;0;0;0;0;0;25;27;26;0;0
18.03.2016;02:00;03:00;0;0;0;0;0;0;36;38;37;0;0
18.03.2016;03:00;04:00;0;0;0;0;0;0;61;63;62;0;0
18.03.2016;04:00;05:00;1;0;0;0;0;0;31;33;32;0;0
18.03.2016;05:00;06:00;0;0;0;0;0;0;39;41;40;0;0
18.03.2016;06:00;07:00;22;60;56;0;0;0;57;60;58;0;57
18.03.2016;07:00;08:00;157;73;71;0;0;0;35;36;35;0;72
18.03.2016;08:00;09:00;132;10;7;0;0;36;52;55;0;0;9
18.03.2016;09:00;10:00;1;0;0;0;0;12;10;12;0;0;0
18.03.2016;10:00;11:00;1;0;0;0;0;9;8;9;0;0;0
18.03.2016;11:00;12:00;1;0;0;0;0;0;0;0;0;0;0
18.03.2016;12:00;13:00;1;0;0;0;0;0;0;0;0;0;0
18.03.2016;13:00;14:00;0;0;0;0;0;25;25;27;0;0;0
18.03.2016;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
18.03.2016;15:00;16:00;1;11;0;0;0;0;0;0;0;0;10
18.03.2016;16:00;17:00;1;29;0;0;0;7;7;8;0;0;28
18.03.2016;17:00;18:00;34;42;0;0;0;41;40;42;9;0;40
18.03.2016;18:00;19:00;152;26;0;0;0;37;35;37;36;145;25
18.03.2016;19:00;20:00;144;39;0;0;0;33;33;35;34;162;40
18.03.2016;20:00;21:00;67;37;26;0;0;15;12;13;13;105;36
18.03.2016;21:00;22:00;46;20;18;0;0;0;0;0;0;0;19
18.03.2016;22:00;23:00;1;30;27;0;0;0;0;0;0;0;29
18.03.2016;23:00;00:00;1;27;14;0;0;0;0;0;0;0;26
19.03.2016;00:00;01:00;0;42;0;0;0;0;0;0;0;0;40
19.03.2016;01:00;02:00;0;31;22;10;0;0;0;0;0;0;29
19.03.2016;02:00;03:00;0;25;22;0;0;0;0;0;0;0;24
19.03.2016;03:00;04:00;0;34;31;0;0;0;0;0;0;0;33
19.03.2016;04:00;05:00;0;7;6;0;0;0;0;0;0;0;6
19.03.2016;05:00;06:00;1;0;0;0;0;0;0;0;0;0;0
19.03.2016;06:00;07:00;1;27;24;23;0;0;0;0;0;0;23
19.03.2016;07:00;08:00;1;61;59;60;0;0;0;0;0;0;60
19.03.2016;08:00;09:00;1;56;54;55;0;0;0;0;0;0;55
19.03.2016;09:00;10:00;1;22;20;21;0;0;0;0;0;0;21
19.03.2016;10:00;11:00;1;14;11;9;0;0;0;0;0;0;9
19.03.2016;11:00;12:00;1;43;41;0;0;0;0;0;0;0;0
19.03.2016;12:00;13:00;1;37;34;0;0;0;0;0;0;0;0
19.03.2016;13:00;14:00;1;26;23;19;0;0;0;0;0;0;0
19.03.2016;14:00;15:00;0;12;9;10;0;0;0;0;0;0;0
19.03.2016;15:00;16:00;0;13;10;11;0;0;0;0;0;0;0
19.03.2016;16:00;17:00;0;13;10;12;0;0;0;0;0;0;0
19.03.2016;17:00;18:00;7;16;13;14;0;8;7;7;7;0;0
19.03.2016;18:00;19:00;147;13;10;11;0;36;34;36;35;44;2
19.03.2016;19:00;20:00;102;83;82;83;0;25;25;26;25;133;83
19.03.2016;20:00;21:00;1;42;39;40;0;5;5;5;5;0;40
19.03.2016;21:00;22:00;1;26;23;24;0;0;0;0;0;0;25
19.03.2016;22:00;23:00;1;36;33;0;0;0;0;0;0;28;35
19.03.2016;23:00;00:00;0;36;34;22;0;0;0;0;0;0;36
20.03.2016;00:00;01:00;0;27;24;26;0;0;0;0;0;0;26
20.03.2016;01:00;02:00;1;34;31;33;0;0;0;0;0;0;32
20.03.2016;02:00;03:00;1;26;23;12;0;0;0;0;0;0;25
20.03.2016;03:00;04:00;1;36;33;0;0;0;0;0;0;0;35
20.03.2016;04:00;05:00;1;31;28;0;0;0;23;0;24;0;30
20.03.2016;05:00;06:00;1;26;23;0;0;0;0;0;0;0;24
20.03.2016;06:00;07:00;1;30;28;0;0;0;0;0;0;0;29
20.03.2016;07:00;08:00;1;59;57;0;0;3;23;24;23;0;58
20.03.2016;08:00;09:00;1;64;61;0;0;55;54;56;54;0;62
20.03.2016;09:00;10:00;1;2;1;0;0;34;33;34;33;0;1
20.03.2016;10:00;11:00;1;0;0;0;0;32;31;32;31;0;0
20.03.2016;11:00;12:00;0;0;0;0;0;26;26;27;26;0;0
20.03.2016;12:00;13:00;1;0;0;0;0;0;0;0;0;0;0
20.03.2016;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2016;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2016;15:00;16:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2016;16:00;17:00;0;32;30;30;0;51;47;49;48;0;31
20.03.2016;17:00;18:00;0;44;41;9;0;37;35;37;36;0;9
20.03.2016;18:00;19:00;18;49;47;6;0;94;92;96;94;8;6
20.03.2016;19:00;20:00;176;27;24;26;0;84;83;87;85;182;26
20.03.2016;20:00;21:00;107;16;13;15;0;37;37;38;38;111;15
20.03.2016;21:00;22:00;142;0;0;0;0;0;0;0;0;0;0
20.03.2016;22:00;23:00;92;16;5;5;0;0;8;10;8;0;19
20.03.2016;23:00;00:00;0;22;19;21;0;0;0;0;0;0;21
21.03.2016;00:00;01:00;0;32;30;34;0;0;0;0;0;50;34
21.03.2016;01:00;02:00;0;40;39;0;0;0;0;0;0;37;0
21.03.2016;02:00;03:00;0;33;30;0;0;0;0;0;0;70;0
21.03.2016;03:00;04:00;0;37;34;0;0;0;0;0;0;0;0
21.03.2016;04:00;05:00;0;37;35;0;0;0;0;0;0;0;0
21.03.2016;05:00;06:00;0;32;30;0;0;0;0;0;0;0;0
21.03.2016;06:00;07:00;75;30;27;0;0;17;16;17;16;57;0
21.03.2016;07:00;08:00;20;50;48;20;0;32;31;33;32;20;20
21.03.2016;08:00;09:00;1;74;72;73;0;21;19;21;20;0;73
21.03.2016;09:00;10:00;1;36;34;6;0;1;1;1;1;0;35
21.03.2016;10:00;11:00;1;32;30;0;0;0;0;0;0;0;30
21.03.2016;11:00;12:00;1;86;84;0;0;0;0;0;0;0;84
21.03.2016;12:00;13:00;0;90;89;0;0;0;0;0;0;0;23
21.03.2016;13:00;14:00;1;88;87;0;0;0;0;0;0;0;0
21.03.2016;14:00;15:00;1;81;79;0;0;0;0;0;0;0;0
21.03.2016;15:00;16:00;1;76;74;0;0;0;0;0;0;0;0
21.03.2016;16:00;17:00;0;84;83;0;0;0;0;0;0;0;0
21.03.2016;17:00;18:00;1;62;60;0;0;0;0;0;0;0;0
21.03.2016;18:00;19:00;1;49;47;0;0;0;0;0;0;0;0
21.03.2016;19:00;20:00;1;48;45;0;0;0;0;0;0;0;0
21.03.2016;20:00;21:00;0;25;23;17;0;0;0;0;0;0;17
21.03.2016;21:00;22:00;0;12;9;12;0;0;0;0;0;0;12
21.03.2016;22:00;23:00;0;23;20;22;0;0;0;0;0;0;22
21.03.2016;23:00;00:00;0;15;12;14;0;0;0;0;0;0;14
22.03.2016;00:00;01:00;0;47;44;45;0;0;0;0;0;0;45
22.03.2016;01:00;02:00;0;39;36;38;0;0;0;0;0;0;38
22.03.2016;02:00;03:00;0;44;41;42;0;0;0;0;0;0;42
22.03.2016;03:00;04:00;0;39;36;37;0;0;0;0;0;0;37
22.03.2016;04:00;05:00;0;35;32;33;0;0;0;0;0;0;33
22.03.2016;05:00;06:00;1;28;25;26;0;0;0;0;0;0;26
22.03.2016;06:00;07:00;1;31;28;29;0;0;0;0;0;0;29
22.03.2016;07:00;08:00;1;26;23;10;0;0;0;0;0;0;25
22.03.2016;08:00;09:00;1;34;32;0;0;0;0;0;0;0;33
22.03.2016;09:00;10:00;1;0;0;0;0;0;0;0;0;0;0
22.03.2016;10:00;11:00;1;0;0;0;0;0;0;61;60;0;0
22.03.2016;11:00;12:00;1;0;0;0;0;0;0;49;48;0;0
22.03.2016;12:00;13:00;1;0;0;0;0;0;0;4;4;0;0
22.03.2016;13:00;14:00;1;0;0;0;0;0;0;27;26;0;0
22.03.2016;14:00;15:00;1;0;0;0;0;0;0;32;31;0;0
22.03.2016;15:00;16:00;1;0;0;0;0;13;13;32;31;0;0
22.03.2016;16:00;17:00;1;0;0;0;0;53;52;54;52;0;0
22.03.2016;17:00;18:00;1;0;0;0;0;46;45;47;46;0;0
22.03.2016;18:00;19:00;1;32;31;31;0;44;42;44;43;0;31
22.03.2016;19:00;20:00;1;52;49;52;0;51;52;54;53;0;52
22.03.2016;20:00;21:00;1;21;19;20;0;32;32;34;32;0;20
22.03.2016;21:00;22:00;0;20;17;19;0;47;47;49;47;0;19
22.03.2016;22:00;23:00;0;35;32;34;0;13;12;12;12;0;34
22.03.2016;23:00;00:00;0;23;20;22;0;0;0;0;0;0;22
23.03.2016;00:00;01:00;1;42;39;41;0;0;0;0;0;0;41
23.03.2016;01:00;02:00;1;58;56;56;0;0;0;0;0;0;56
23.03.2016;02:00;03:00;0;24;23;24;0;0;0;0;0;0;24
23.03.2016;03:00;04:00;33;5;4;4;0;0;0;0;0;0;4
23.03.2016;04:00;05:00;87;58;56;56;0;0;0;0;0;0;57
23.03.2016;05:00;06:00;63;29;26;27;0;0;0;0;0;0;27
23.03.2016;06:00;07:00;14;49;46;47;0;13;19;12;19;0;47
23.03.2016;07:00;08:00;1;27;24;26;0;15;14;15;14;0;26
23.03.2016;08:00;09:00;1;15;11;12;0;57;2;59;57;75;13
23.03.2016;09:00;10:00;1;49;0;0;0;30;0;30;29;0;0
23.03.2016;10:00;11:00;1;70;0;0;0;25;0;25;24;0;0
23.03.2016;11:00;12:00;1;66;0;0;0;27;0;26;25;0;0
23.03.2016;12:00;13:00;1;37;0;0;0;14;0;14;13;0;0
23.03.2016;13:00;14:00;1;17;0;0;0;24;0;24;23;0;0
23.03.2016;14:00;15:00;1;0;0;0;0;11;0;20;19;0;0
23.03.2016;15:00;16:00;1;0;0;0;0;0;0;41;39;0;0
23.03.2016;16:00;17:00;0;0;0;0;0;0;26;51;50;0;0
23.03.2016;17:00;18:00;1;0;0;0;0;0;32;33;32;0;0
23.03.2016;18:00;19:00;27;26;13;13;0;0;54;56;54;0;24
23.03.2016;19:00;20:00;58;37;34;35;0;0;86;90;88;0;35
23.03.2016;20:00;21:00;1;13;12;12;0;0;27;29;27;0;12
23.03.2016;21:00;22:00;1;0;0;0;0;0;34;36;34;0;0
23.03.2016;22:00;23:00;1;0;0;0;0;0;18;19;18;0;0
23.03.2016;23:00;00:00;0;0;0;0;0;0;13;14;13;0;0
24.03.2016;00:00;01:00;1;0;0;0;0;0;6;8;7;0;0
24.03.2016;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
24.03.2016;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
24.03.2016;03:00;04:00;0;8;8;8;0;0;0;0;0;0;8
24.03.2016;04:00;05:00;0;22;20;21;0;0;6;6;6;0;21
24.03.2016;05:00;06:00;0;43;40;42;0;0;12;13;12;0;42
24.03.2016;06:00;07:00;1;75;72;74;0;0;10;11;10;0;74
24.03.2016;07:00;08:00;1;22;19;20;0;0;10;11;10;0;20
24.03.2016;08:00;09:00;1;30;27;28;0;0;46;48;0;0;28
24.03.2016;09:00;10:00;1;56;54;55;0;0;23;24;0;0;55
24.03.2016;10:00;11:00;1;22;18;20;0;0;57;60;0;0;20
24.03.2016;11:00;12:00;1;30;0;0;0;0;59;61;0;0;28
24.03.2016;12:00;13:00;1;39;32;32;0;0;28;29;0;0;37
24.03.2016;13:00;14:00;1;12;9;0;0;0;10;11;0;0;0
24.03.2016;14:00;15:00;1;9;6;0;0;0;13;14;0;0;0
24.03.2016;15:00;16:00;1;0;0;0;0;0;22;23;0;0;0
24.03.2016;16:00;17:00;1;0;0;0;0;0;56;58;0;0;0
24.03.2016;17:00;18:00;1;64;62;46;0;0;51;54;16;0;46
24.03.2016;18:00;19:00;1;42;39;40;0;0;49;52;50;0;39
24.03.2016;19:00;20:00;1;55;52;54;0;0;78;81;79;0;54
24.03.2016;20:00;21:00;1;34;33;33;0;0;28;29;28;0;33
24.03.2016;21:00;22:00;0;0;0;0;0;0;12;13;12;0;0
24.03.2016;22:00;23:00;0;0;0;0;0;0;21;22;21;0;0
24.03.2016;23:00;00:00;0;0;0;0;0;0;29;31;29;0;0
25.03.2016;00:00;01:00;1;0;0;0;0;0;31;33;32;0;0
25.03.2016;01:00;02:00;1;13;10;12;0;0;34;36;34;0;12
25.03.2016;02:00;03:00;0;26;23;24;0;0;23;24;23;0;24
25.03.2016;03:00;04:00;0;68;66;67;0;0;23;25;24;0;67
25.03.2016;04:00;05:00;0;36;33;34;0;0;22;23;22;0;34
25.03.2016;05:00;06:00;0;44;42;43;0;0;16;17;16;0;43
25.03.2016;06:00;07:00;0;55;52;53;0;0;20;22;21;0;53
25.03.2016;07:00;08:00;0;39;36;37;0;0;27;28;37;0;37
25.03.2016;08:00;09:00;0;3;3;4;0;0;0;0;26;0;4
25.03.2016;09:00;10:00;1;0;0;0;0;0;0;25;32;0;0
25.03.2016;10:00;11:00;1;38;0;0;0;0;0;35;34;0;0
25.03.2016;11:00;12:00;1;45;0;0;0;29;0;78;76;0;0
25.03.2016;12:00;13:00;1;26;24;0;0;33;0;34;33;0;25
25.03.2016;13:00;14:00;0;0;1;0;0;0;20;35;34;0;0
25.03.2016;14:00;15:00;0;3;2;2;0;0;42;44;43;0;0
25.03.2016;15:00;16:00;0;7;6;8;0;0;13;14;13;0;0
25.03.2016;16:00;17:00;0;2;7;7;0;0;21;22;22;0;0
25.03.2016;17:00;18:00;28;40;37;39;0;0;60;63;61;19;20
25.03.2016;18:00;19:00;141;64;61;62;0;0;51;54;52;160;62
25.03.2016;19:00;20:00;80;38;36;37;0;0;41;43;42;88;37
25.03.2016;20:00;21:00;1;0;0;0;0;0;4;5;4;0;0
25.03.2016;21:00;22:00;0;0;0;0;0;0;0;0;0;0;0
25.03.2016;22:00;23:00;1;37;35;36;0;0;0;0;0;0;36
25.03.2016;23:00;00:00;1;50;47;49;0;0;0;0;0;0;49
26.03.2016;00:00;01:00;0;36;33;35;0;0;0;0;0;0;35
26.03.2016;01:00;02:00;0;56;53;55;0;0;0;0;0;0;55
26.03.2016;02:00;03:00;1;64;61;63;0;0;0;0;0;0;63
26.03.2016;03:00;04:00;1;23;20;22;0;0;0;0;0;0;22
26.03.2016;04:00;05:00;0;27;24;25;0;0;0;0;0;0;25
26.03.2016;05:00;06:00;0;37;34;36;0;0;0;0;0;0;36
26.03.2016;06:00;07:00;0;50;47;49;0;0;0;0;0;0;49
