Date;Start;End;Generation_DE PSW Markersbach PSS B [MW] Original resolutions;Generation_DE PSW Markersbach PSS A [MW] Original resolutions;Generation_DE PSW Markersbach PSS C [MW] Original resolutions;Generation_DE PSW Markersbach PSS D [MW] Original resolutions;Generation_DE PSW Markersbach PSS E [MW] Original resolutions;Generation_DE PSW Markersbach PSS F [MW] Original resolutions
07.07.2021;01:00;02:00;0;0;0;0;0;0
07.07.2021;02:00;03:00;0;0;0;0;0;0
07.07.2021;03:00;04:00;0;0;0;0;0;0
07.07.2021;04:00;05:00;0;0;0;0;0;0
07.07.2021;05:00;06:00;0;0;0;0;0;0
07.07.2021;06:00;07:00;0;0;1;0;0;0
07.07.2021;07:00;08:00;0;0;154;0;25;0
07.07.2021;08:00;09:00;0;90;138;31;139;0
07.07.2021;09:00;10:00;0;7;120;2;121;0
07.07.2021;10:00;11:00;0;0;0;0;100;0
07.07.2021;11:00;12:00;0;0;0;0;82;0
07.07.2021;12:00;13:00;0;0;0;0;0;0
07.07.2021;13:00;14:00;0;0;0;0;0;0
07.07.2021;14:00;15:00;0;0;0;0;0;0
07.07.2021;15:00;16:00;0;0;0;0;0;0
07.07.2021;16:00;17:00;0;8;64;0;0;0
07.07.2021;17:00;18:00;0;1;64;0;0;0
07.07.2021;18:00;19:00;0;0;68;0;0;0
07.07.2021;19:00;20:00;22;86;133;20;77;0
07.07.2021;20:00;21:00;16;130;131;0;131;0
07.07.2021;21:00;22:00;0;0;31;0;38;0
07.07.2021;22:00;23:00;0;0;0;0;1;0
07.07.2021;23:00;00:00;0;0;0;0;58;0
08.07.2021;00:00;01:00;0;0;0;0;15;0
08.07.2021;01:00;02:00;0;0;0;0;3;0
08.07.2021;02:00;03:00;0;0;0;0;0;0
08.07.2021;03:00;04:00;0;0;0;0;0;0
08.07.2021;04:00;05:00;0;0;0;0;0;0
08.07.2021;05:00;06:00;0;0;0;0;15;0
08.07.2021;06:00;07:00;0;0;0;0;82;0
08.07.2021;07:00;08:00;2;0;5;3;86;0
08.07.2021;08:00;09:00;126;0;166;88;167;0
08.07.2021;09:00;10:00;0;0;121;14;94;0
08.07.2021;10:00;11:00;0;0;41;0;31;0
08.07.2021;11:00;12:00;0;0;15;0;35;0
08.07.2021;12:00;13:00;0;0;38;0;51;0
08.07.2021;13:00;14:00;0;0;33;3;161;0
08.07.2021;14:00;15:00;0;0;160;160;161;0
08.07.2021;15:00;16:00;0;33;0;0;77;0
08.07.2021;16:00;17:00;0;40;39;0;114;0
08.07.2021;17:00;18:00;0;13;1;0;31;0
08.07.2021;18:00;19:00;0;74;51;34;107;0
08.07.2021;19:00;20:00;110;155;157;13;156;0
08.07.2021;20:00;21:00;85;111;113;0;112;0
08.07.2021;21:00;22:00;26;128;129;25;129;0
08.07.2021;22:00;23:00;0;34;47;0;14;0
08.07.2021;23:00;00:00;0;0;0;0;0;0
09.07.2021;00:00;01:00;0;0;0;0;0;0
09.07.2021;01:00;02:00;0;0;0;0;0;0
09.07.2021;02:00;03:00;0;0;0;0;0;0
09.07.2021;03:00;04:00;0;0;0;0;0;0
09.07.2021;04:00;05:00;0;0;0;0;0;0
09.07.2021;05:00;06:00;0;1;0;0;0;0
09.07.2021;06:00;07:00;0;87;0;0;0;0
09.07.2021;07:00;08:00;69;150;103;68;106;0
09.07.2021;08:00;09:00;139;139;140;140;140;0
09.07.2021;09:00;10:00;0;101;37;2;66;0
09.07.2021;10:00;11:00;0;0;0;0;0;0
09.07.2021;11:00;12:00;0;12;1;0;0;0
09.07.2021;12:00;13:00;25;91;107;0;0;0
09.07.2021;13:00;14:00;0;0;1;0;0;0
09.07.2021;14:00;15:00;0;0;0;0;0;0
09.07.2021;15:00;16:00;0;0;0;0;0;0
09.07.2021;16:00;17:00;0;0;0;0;0;0
09.07.2021;17:00;18:00;0;68;0;0;0;0
09.07.2021;18:00;19:00;0;72;0;0;0;0
09.07.2021;19:00;20:00;0;129;1;2;0;0
09.07.2021;20:00;21:00;0;33;133;61;0;0
09.07.2021;21:00;22:00;0;0;0;0;0;0
09.07.2021;22:00;23:00;0;0;0;0;0;0
09.07.2021;23:00;00:00;0;0;0;0;0;0
10.07.2021;00:00;01:00;0;0;0;0;0;0
10.07.2021;01:00;02:00;0;0;0;0;0;0
10.07.2021;02:00;03:00;0;0;0;0;0;0
10.07.2021;03:00;04:00;0;0;0;0;0;0
10.07.2021;04:00;05:00;0;0;0;0;0;0
10.07.2021;05:00;06:00;0;0;0;0;0;0
10.07.2021;06:00;07:00;0;0;0;0;0;0
10.07.2021;07:00;08:00;0;0;0;0;0;0
10.07.2021;08:00;09:00;0;0;0;0;0;0
10.07.2021;09:00;10:00;0;3;0;0;0;0
10.07.2021;10:00;11:00;0;0;0;0;0;0
10.07.2021;11:00;12:00;0;1;0;0;0;0
10.07.2021;12:00;13:00;0;0;0;0;0;0
10.07.2021;13:00;14:00;0;0;0;0;0;0
10.07.2021;14:00;15:00;0;0;0;0;0;0
10.07.2021;15:00;16:00;0;0;0;0;0;0
10.07.2021;16:00;17:00;0;0;0;53;0;0
10.07.2021;17:00;18:00;0;1;0;1;0;0
10.07.2021;18:00;19:00;60;133;8;133;62;0
10.07.2021;19:00;20:00;161;162;162;162;163;0
10.07.2021;20:00;21:00;162;162;20;162;163;0
10.07.2021;21:00;22:00;136;136;137;137;138;0
10.07.2021;22:00;23:00;153;153;0;153;155;0
10.07.2021;23:00;00:00;151;151;0;151;153;0
11.07.2021;00:00;01:00;27;0;0;27;46;0
11.07.2021;01:00;02:00;0;0;0;0;0;0
11.07.2021;02:00;03:00;0;0;0;0;0;0
11.07.2021;03:00;04:00;0;0;0;0;0;0
11.07.2021;04:00;05:00;31;8;7;0;0;0
11.07.2021;05:00;06:00;1;0;4;0;0;0
11.07.2021;06:00;07:00;0;0;9;0;0;0
11.07.2021;07:00;08:00;0;0;0;0;0;0
11.07.2021;08:00;09:00;0;0;0;3;0;0
11.07.2021;09:00;10:00;0;0;0;0;0;0
11.07.2021;10:00;11:00;0;0;0;0;0;0
11.07.2021;11:00;12:00;0;0;0;0;6;0
11.07.2021;12:00;13:00;0;0;0;0;5;0
11.07.2021;13:00;14:00;0;0;0;0;0;0
11.07.2021;14:00;15:00;0;0;0;0;0;0
11.07.2021;15:00;16:00;0;0;0;0;0;0
11.07.2021;16:00;17:00;0;0;0;0;0;0
11.07.2021;17:00;18:00;0;0;0;24;7;0
11.07.2021;18:00;19:00;0;0;0;93;59;0
11.07.2021;19:00;20:00;0;34;85;125;9;0
11.07.2021;20:00;21:00;0;44;7;0;0;0
11.07.2021;21:00;22:00;50;20;0;0;0;0
11.07.2021;22:00;23:00;0;22;0;104;0;0
11.07.2021;23:00;00:00;0;15;0;30;0;0
12.07.2021;00:00;01:00;0;0;0;0;0;0
12.07.2021;01:00;02:00;0;0;0;0;0;0
12.07.2021;02:00;03:00;0;0;0;0;0;0
12.07.2021;03:00;04:00;0;0;0;0;0;0
12.07.2021;04:00;05:00;0;0;0;0;0;0
12.07.2021;05:00;06:00;0;36;0;0;0;0
12.07.2021;06:00;07:00;0;112;16;25;16;0
12.07.2021;07:00;08:00;0;11;118;118;118;0
12.07.2021;08:00;09:00;26;0;106;90;106;0
12.07.2021;09:00;10:00;0;0;0;0;68;0
12.07.2021;10:00;11:00;21;0;0;0;49;0
12.07.2021;11:00;12:00;69;0;0;0;0;0
12.07.2021;12:00;13:00;69;0;0;0;0;0
12.07.2021;13:00;14:00;9;10;91;0;0;0
12.07.2021;14:00;15:00;11;36;72;0;0;0
12.07.2021;15:00;16:00;52;37;0;28;45;0
12.07.2021;16:00;17:00;57;0;0;24;0;0
12.07.2021;17:00;18:00;0;28;0;83;0;0
12.07.2021;18:00;19:00;0;100;0;101;30;0
12.07.2021;19:00;20:00;0;112;68;1;112;0
12.07.2021;20:00;21:00;0;116;116;7;117;0
12.07.2021;21:00;22:00;0;27;92;0;92;0
12.07.2021;22:00;23:00;0;59;90;20;90;0
12.07.2021;23:00;00:00;0;0;59;1;1;0
13.07.2021;00:00;01:00;0;0;84;0;0;0
13.07.2021;01:00;02:00;0;0;0;0;0;0
13.07.2021;02:00;03:00;0;0;0;0;0;0
13.07.2021;03:00;04:00;0;0;0;1;0;0
13.07.2021;04:00;05:00;0;0;0;112;105;0
13.07.2021;05:00;06:00;0;0;0;0;78;0
13.07.2021;06:00;07:00;0;0;0;1;83;0
13.07.2021;07:00;08:00;0;41;0;57;106;0
13.07.2021;08:00;09:00;0;119;124;108;132;0
13.07.2021;09:00;10:00;16;117;121;65;120;0
13.07.2021;10:00;11:00;0;49;105;54;49;0
13.07.2021;11:00;12:00;0;83;112;72;0;0
13.07.2021;12:00;13:00;0;68;102;20;0;0
13.07.2021;13:00;14:00;28;34;102;0;0;0
13.07.2021;14:00;15:00;98;1;72;0;0;0
13.07.2021;15:00;16:00;68;0;0;0;0;0
13.07.2021;16:00;17:00;108;105;46;0;0;0
13.07.2021;17:00;18:00;45;64;33;0;22;0
13.07.2021;18:00;19:00;0;0;38;0;43;0
13.07.2021;19:00;20:00;0;38;56;0;20;0
13.07.2021;20:00;21:00;0;0;69;0;0;0
13.07.2021;21:00;22:00;0;0;68;0;0;0
13.07.2021;22:00;23:00;0;0;70;0;0;0
13.07.2021;23:00;00:00;0;0;70;0;0;0
14.07.2021;00:00;01:00;0;0;0;0;0;0
14.07.2021;01:00;02:00;0;0;0;0;0;0
14.07.2021;02:00;03:00;0;0;0;0;0;0
14.07.2021;03:00;04:00;0;0;0;1;0;0
14.07.2021;04:00;05:00;0;0;0;100;0;0
14.07.2021;05:00;06:00;0;0;0;70;0;0
14.07.2021;06:00;07:00;0;0;0;88;0;0
14.07.2021;07:00;08:00;0;64;101;131;7;0
14.07.2021;08:00;09:00;122;133;134;133;130;0
14.07.2021;09:00;10:00;130;130;131;130;130;0
14.07.2021;10:00;11:00;115;91;116;115;116;0
14.07.2021;11:00;12:00;12;0;87;100;100;0
14.07.2021;12:00;13:00;0;0;0;0;67;0
14.07.2021;13:00;14:00;0;0;0;0;69;0
14.07.2021;14:00;15:00;0;0;0;12;82;0
14.07.2021;15:00;16:00;0;0;0;14;116;0
14.07.2021;16:00;17:00;0;0;0;105;82;0
14.07.2021;17:00;18:00;0;0;0;75;66;0
14.07.2021;18:00;19:00;26;30;0;123;116;0
14.07.2021;19:00;20:00;33;60;0;56;50;0
14.07.2021;20:00;21:00;0;24;0;19;70;0
14.07.2021;21:00;22:00;0;0;0;28;85;0
14.07.2021;22:00;23:00;0;0;0;6;81;0
14.07.2021;23:00;00:00;0;0;0;1;70;0
15.07.2021;00:00;01:00;0;0;0;45;61;0
15.07.2021;01:00;02:00;0;0;0;0;0;0
15.07.2021;02:00;03:00;0;0;0;0;0;0
15.07.2021;03:00;04:00;0;0;0;0;0;0
15.07.2021;04:00;05:00;0;0;0;0;0;0
15.07.2021;05:00;06:00;0;0;0;0;0;0
15.07.2021;06:00;07:00;0;1;18;1;1;0
15.07.2021;07:00;08:00;34;159;159;159;159;0
15.07.2021;08:00;09:00;119;2;120;0;118;0
15.07.2021;09:00;10:00;60;0;89;0;60;0
15.07.2021;10:00;11:00;0;0;60;0;0;0
15.07.2021;11:00;12:00;0;0;60;0;0;0
15.07.2021;12:00;13:00;0;0;80;0;0;0
15.07.2021;13:00;14:00;0;0;83;0;14;0
15.07.2021;14:00;15:00;0;0;85;3;22;0
15.07.2021;15:00;16:00;0;0;17;45;29;0
15.07.2021;16:00;17:00;26;68;0;83;17;0
15.07.2021;17:00;18:00;125;65;105;34;0;0
15.07.2021;18:00;19:00;37;0;91;25;0;0
15.07.2021;19:00;20:00;5;0;87;34;0;0
15.07.2021;20:00;21:00;0;27;75;0;0;0
15.07.2021;21:00;22:00;0;24;71;0;0;0
15.07.2021;22:00;23:00;0;56;87;16;0;0
15.07.2021;23:00;00:00;0;23;62;9;0;0
16.07.2021;00:00;01:00;0;0;0;0;0;0
16.07.2021;01:00;02:00;0;0;0;0;0;0
16.07.2021;02:00;03:00;0;0;0;0;0;0
16.07.2021;03:00;04:00;0;1;0;0;0;0
16.07.2021;04:00;05:00;0;18;71;0;0;0
16.07.2021;05:00;06:00;0;0;72;0;0;0
16.07.2021;06:00;07:00;0;47;102;0;0;0
16.07.2021;07:00;08:00;86;129;130;4;0;0
16.07.2021;08:00;09:00;95;116;117;96;0;0
16.07.2021;09:00;10:00;22;30;78;0;0;0
16.07.2021;10:00;11:00;61;29;22;0;0;0
16.07.2021;11:00;12:00;70;26;0;0;0;0
16.07.2021;12:00;13:00;59;0;0;0;0;0
16.07.2021;13:00;14:00;50;0;0;0;0;0
16.07.2021;14:00;15:00;46;0;0;0;0;0
16.07.2021;15:00;16:00;47;5;0;0;0;0
16.07.2021;16:00;17:00;68;0;0;0;0;0
16.07.2021;17:00;18:00;68;0;0;0;0;0
16.07.2021;18:00;19:00;69;0;0;0;0;0
16.07.2021;19:00;20:00;67;0;0;0;0;0
16.07.2021;20:00;21:00;87;0;0;0;0;0
16.07.2021;21:00;22:00;71;0;0;0;0;0
16.07.2021;22:00;23:00;41;11;0;45;0;0
16.07.2021;23:00;00:00;0;0;0;66;0;0
17.07.2021;00:00;01:00;0;20;0;20;0;0
17.07.2021;01:00;02:00;0;0;0;27;0;0
17.07.2021;02:00;03:00;0;0;0;0;0;0
17.07.2021;03:00;04:00;0;0;0;0;0;0
17.07.2021;04:00;05:00;0;0;0;0;0;0
17.07.2021;05:00;06:00;0;0;0;0;0;0
17.07.2021;06:00;07:00;0;18;0;5;1;0
17.07.2021;07:00;08:00;1;51;0;56;0;0
17.07.2021;08:00;09:00;25;42;0;62;0;0
17.07.2021;09:00;10:00;0;0;0;0;0;0
17.07.2021;10:00;11:00;0;0;0;27;0;0
17.07.2021;11:00;12:00;0;0;0;0;0;0
17.07.2021;12:00;13:00;0;0;0;2;2;0
17.07.2021;13:00;14:00;0;0;0;0;0;0
17.07.2021;14:00;15:00;0;0;0;0;0;0
17.07.2021;15:00;16:00;0;0;0;0;0;0
17.07.2021;16:00;17:00;0;0;0;0;0;0
17.07.2021;17:00;18:00;0;0;0;1;0;0
17.07.2021;18:00;19:00;0;0;0;24;86;0
17.07.2021;19:00;20:00;82;139;77;142;143;0
17.07.2021;20:00;21:00;123;135;136;135;136;0
17.07.2021;21:00;22:00;30;121;122;122;122;0
17.07.2021;22:00;23:00;0;104;104;79;105;0
17.07.2021;23:00;00:00;0;44;25;0;31;0
18.07.2021;00:00;01:00;0;0;0;0;0;0
18.07.2021;01:00;02:00;0;1;0;0;0;0
18.07.2021;02:00;03:00;0;10;51;0;0;0
18.07.2021;03:00;04:00;0;0;37;0;0;0
18.07.2021;04:00;05:00;0;0;1;0;0;0
18.07.2021;05:00;06:00;0;0;0;0;0;0
18.07.2021;06:00;07:00;0;0;0;0;0;0
18.07.2021;07:00;08:00;3;32;59;0;0;0
18.07.2021;08:00;09:00;60;26;75;0;0;0
18.07.2021;09:00;10:00;63;18;64;0;0;0
18.07.2021;10:00;11:00;39;0;40;0;0;0
18.07.2021;11:00;12:00;27;0;40;0;0;0
18.07.2021;12:00;13:00;0;0;0;0;0;0
18.07.2021;13:00;14:00;0;0;0;0;0;0
18.07.2021;14:00;15:00;0;0;0;0;0;0
18.07.2021;15:00;16:00;0;0;0;0;0;0
18.07.2021;16:00;17:00;0;0;0;0;0;0
18.07.2021;17:00;18:00;0;0;0;0;0;0
18.07.2021;18:00;19:00;145;148;149;92;31;0
18.07.2021;19:00;20:00;150;150;151;150;151;0
18.07.2021;20:00;21:00;147;147;148;147;148;0
18.07.2021;21:00;22:00;135;135;136;135;135;0
18.07.2021;22:00;23:00;144;144;146;145;146;0
18.07.2021;23:00;00:00;1;113;114;3;115;0
19.07.2021;00:00;01:00;0;103;113;0;27;0
19.07.2021;01:00;02:00;0;0;0;0;0;0
19.07.2021;02:00;03:00;0;0;0;0;0;0
19.07.2021;03:00;04:00;0;0;0;0;0;0
19.07.2021;04:00;05:00;0;0;0;0;0;0
19.07.2021;05:00;06:00;0;0;0;0;0;0
19.07.2021;06:00;07:00;0;0;54;0;0;0
19.07.2021;07:00;08:00;0;0;30;0;0;0
19.07.2021;08:00;09:00;0;0;0;0;0;0
19.07.2021;09:00;10:00;0;0;0;0;0;0
19.07.2021;10:00;11:00;0;0;0;0;0;0
19.07.2021;11:00;12:00;0;0;0;0;0;0
19.07.2021;12:00;13:00;0;0;0;0;0;0
19.07.2021;13:00;14:00;0;0;0;0;0;0
19.07.2021;14:00;15:00;0;0;0;0;0;0
19.07.2021;15:00;16:00;0;0;0;0;0;0
19.07.2021;16:00;17:00;0;0;0;0;0;0
19.07.2021;17:00;18:00;0;0;0;0;0;0
19.07.2021;18:00;19:00;0;0;0;0;0;0
19.07.2021;19:00;20:00;0;0;0;0;0;0
19.07.2021;20:00;21:00;0;0;0;0;0;0
19.07.2021;21:00;22:00;0;0;0;0;0;0
19.07.2021;22:00;23:00;0;0;0;0;0;0
19.07.2021;23:00;00:00;0;0;0;0;0;0
20.07.2021;00:00;01:00;0;0;0;0;0;0
20.07.2021;01:00;02:00;0;0;0;0;0;0
20.07.2021;02:00;03:00;0;0;0;0;0;0
20.07.2021;03:00;04:00;0;0;0;0;0;0
20.07.2021;04:00;05:00;0;0;0;0;0;0
20.07.2021;05:00;06:00;0;0;0;0;0;0
20.07.2021;06:00;07:00;0;0;0;0;0;0
20.07.2021;07:00;08:00;0;0;0;0;0;0
20.07.2021;08:00;09:00;0;0;0;0;0;0
20.07.2021;09:00;10:00;0;0;0;0;0;0
20.07.2021;10:00;11:00;0;0;0;0;0;0
20.07.2021;11:00;12:00;0;0;0;0;0;0
20.07.2021;12:00;13:00;0;0;0;0;0;0
20.07.2021;13:00;14:00;0;0;0;0;0;0
20.07.2021;14:00;15:00;0;0;0;0;0;0
20.07.2021;15:00;16:00;0;0;0;0;0;0
20.07.2021;16:00;17:00;0;0;0;0;0;0
20.07.2021;17:00;18:00;0;0;0;0;0;0
20.07.2021;18:00;19:00;0;0;0;0;0;0
20.07.2021;19:00;20:00;0;0;0;0;0;0
20.07.2021;20:00;21:00;0;0;0;0;0;0
20.07.2021;21:00;22:00;0;0;0;0;0;0
20.07.2021;22:00;23:00;0;0;0;0;0;0
20.07.2021;23:00;00:00;0;0;0;0;0;0
21.07.2021;00:00;01:00;0;0;0;0;0;0
21.07.2021;01:00;02:00;0;0;0;0;0;0
21.07.2021;02:00;03:00;0;0;0;0;0;0
21.07.2021;03:00;04:00;0;0;0;0;0;0
21.07.2021;04:00;05:00;0;0;0;0;0;0
21.07.2021;05:00;06:00;0;0;0;0;0;0
21.07.2021;06:00;07:00;0;0;0;0;0;0
21.07.2021;07:00;08:00;0;0;0;0;0;0
21.07.2021;08:00;09:00;0;0;0;0;0;0
21.07.2021;09:00;10:00;0;0;0;0;0;0
21.07.2021;10:00;11:00;0;0;0;0;0;0
21.07.2021;11:00;12:00;0;0;0;0;0;0
21.07.2021;12:00;13:00;0;0;0;0;0;0
21.07.2021;13:00;14:00;0;0;0;0;0;0
21.07.2021;14:00;15:00;0;0;0;0;0;0
21.07.2021;15:00;16:00;0;0;0;0;0;0
21.07.2021;16:00;17:00;0;0;0;0;0;0
21.07.2021;17:00;18:00;0;0;0;0;0;0
21.07.2021;18:00;19:00;0;0;0;0;0;0
21.07.2021;19:00;20:00;0;0;0;0;0;0
21.07.2021;20:00;21:00;0;0;0;0;0;0
21.07.2021;21:00;22:00;0;0;0;0;0;0
21.07.2021;22:00;23:00;0;0;0;0;0;0
21.07.2021;23:00;00:00;0;0;0;0;0;0
22.07.2021;00:00;01:00;0;0;0;0;0;0
22.07.2021;01:00;02:00;0;0;0;0;0;0
22.07.2021;02:00;03:00;0;0;0;0;0;0
22.07.2021;03:00;04:00;0;0;0;0;0;0
22.07.2021;04:00;05:00;0;0;0;0;0;0
22.07.2021;05:00;06:00;0;0;0;0;0;0
22.07.2021;06:00;07:00;0;0;0;0;0;0
22.07.2021;07:00;08:00;0;0;0;0;0;0
22.07.2021;08:00;09:00;0;0;0;0;0;0
22.07.2021;09:00;10:00;0;0;0;0;0;0
22.07.2021;10:00;11:00;0;0;0;0;0;0
22.07.2021;11:00;12:00;0;0;0;0;0;0
22.07.2021;12:00;13:00;0;0;0;0;0;0
22.07.2021;13:00;14:00;0;0;0;0;0;0
22.07.2021;14:00;15:00;0;0;0;0;0;0
22.07.2021;15:00;16:00;0;0;0;0;0;0
22.07.2021;16:00;17:00;0;0;0;0;0;0
22.07.2021;17:00;18:00;0;0;0;0;0;0
22.07.2021;18:00;19:00;0;0;0;0;0;0
22.07.2021;19:00;20:00;0;0;0;0;0;0
22.07.2021;20:00;21:00;0;0;0;0;0;0
22.07.2021;21:00;22:00;0;0;0;0;0;0
22.07.2021;22:00;23:00;0;0;0;0;0;0
22.07.2021;23:00;00:00;0;0;0;0;0;0
23.07.2021;00:00;01:00;0;0;0;0;0;0
23.07.2021;01:00;02:00;0;0;0;0;0;0
23.07.2021;02:00;03:00;0;0;0;0;0;0
23.07.2021;03:00;04:00;0;0;0;0;0;0
23.07.2021;04:00;05:00;0;0;0;0;0;0
23.07.2021;05:00;06:00;0;0;0;0;0;0
23.07.2021;06:00;07:00;0;0;0;0;0;0
23.07.2021;07:00;08:00;0;0;0;0;0;0
23.07.2021;08:00;09:00;0;0;0;0;0;0
23.07.2021;09:00;10:00;0;0;0;0;0;0
23.07.2021;10:00;11:00;0;0;0;0;0;0
23.07.2021;11:00;12:00;0;0;0;0;0;0
23.07.2021;12:00;13:00;0;0;0;0;0;0
23.07.2021;13:00;14:00;0;0;0;0;0;0
23.07.2021;14:00;15:00;0;0;0;0;0;0
23.07.2021;15:00;16:00;0;0;0;0;0;0
23.07.2021;16:00;17:00;0;0;0;0;0;0
23.07.2021;17:00;18:00;0;0;0;0;0;0
23.07.2021;18:00;19:00;0;0;0;0;0;0
23.07.2021;19:00;20:00;0;0;0;0;0;0
23.07.2021;20:00;21:00;0;0;0;0;0;0
23.07.2021;21:00;22:00;0;0;0;0;0;0
23.07.2021;22:00;23:00;0;0;0;0;0;0
23.07.2021;23:00;00:00;0;0;0;0;0;0
24.07.2021;00:00;01:00;0;0;0;0;0;0
24.07.2021;01:00;02:00;0;0;0;0;0;0
24.07.2021;02:00;03:00;0;0;0;0;0;0
24.07.2021;03:00;04:00;0;0;0;0;0;0
24.07.2021;04:00;05:00;0;0;0;0;0;0
24.07.2021;05:00;06:00;0;0;0;0;0;0
24.07.2021;06:00;07:00;0;0;0;0;0;0
24.07.2021;07:00;08:00;0;0;0;0;0;0
24.07.2021;08:00;09:00;0;0;0;0;0;0
24.07.2021;09:00;10:00;0;0;0;0;0;0
24.07.2021;10:00;11:00;0;0;0;0;0;0
24.07.2021;11:00;12:00;0;0;0;0;0;0
24.07.2021;12:00;13:00;0;0;0;0;0;0
24.07.2021;13:00;14:00;0;0;0;0;0;0
24.07.2021;14:00;15:00;0;0;0;0;0;0
24.07.2021;15:00;16:00;0;0;0;0;0;0
24.07.2021;16:00;17:00;0;0;0;0;0;0
24.07.2021;17:00;18:00;0;0;0;0;0;0
24.07.2021;18:00;19:00;0;0;0;0;0;0
24.07.2021;19:00;20:00;0;0;0;0;0;0
24.07.2021;20:00;21:00;0;0;0;0;0;0
24.07.2021;21:00;22:00;0;0;0;0;0;0
24.07.2021;22:00;23:00;0;0;0;0;0;0
24.07.2021;23:00;00:00;0;0;0;0;0;0
25.07.2021;00:00;01:00;0;0;0;0;0;0
25.07.2021;01:00;02:00;0;0;0;0;0;0
25.07.2021;02:00;03:00;0;0;0;0;0;0
25.07.2021;03:00;04:00;0;0;0;0;0;0
25.07.2021;04:00;05:00;0;0;0;0;0;0
25.07.2021;05:00;06:00;0;0;0;0;0;0
25.07.2021;06:00;07:00;0;0;0;0;0;0
25.07.2021;07:00;08:00;0;0;0;0;0;0
25.07.2021;08:00;09:00;0;0;0;0;0;0
25.07.2021;09:00;10:00;0;0;0;0;0;0
25.07.2021;10:00;11:00;0;0;0;0;0;0
25.07.2021;11:00;12:00;0;0;0;0;0;0
25.07.2021;12:00;13:00;0;0;0;0;0;0
25.07.2021;13:00;14:00;0;0;0;0;0;0
25.07.2021;14:00;15:00;0;0;0;0;0;0
25.07.2021;15:00;16:00;0;0;0;0;0;0
25.07.2021;16:00;17:00;0;0;0;0;0;0
25.07.2021;17:00;18:00;0;0;0;0;0;0
25.07.2021;18:00;19:00;0;0;0;0;0;0
25.07.2021;19:00;20:00;0;0;0;0;0;0
25.07.2021;20:00;21:00;0;0;0;0;0;0
25.07.2021;21:00;22:00;0;0;0;0;0;0
25.07.2021;22:00;23:00;0;0;0;0;0;0
25.07.2021;23:00;00:00;0;0;0;0;0;0
26.07.2021;00:00;01:00;0;0;0;0;0;0
26.07.2021;01:00;02:00;0;0;0;0;0;0
26.07.2021;02:00;03:00;0;0;0;0;0;0
26.07.2021;03:00;04:00;0;0;0;0;0;0
26.07.2021;04:00;05:00;0;0;0;0;0;0
26.07.2021;05:00;06:00;0;0;0;0;0;0
26.07.2021;06:00;07:00;0;0;0;0;0;0
26.07.2021;07:00;08:00;0;0;0;0;0;0
26.07.2021;08:00;09:00;0;0;0;0;0;0
26.07.2021;09:00;10:00;0;0;0;0;0;0
26.07.2021;10:00;11:00;0;0;0;0;0;0
26.07.2021;11:00;12:00;0;0;0;0;0;0
26.07.2021;12:00;13:00;0;0;0;0;0;0
26.07.2021;13:00;14:00;0;0;0;0;0;0
26.07.2021;14:00;15:00;0;0;0;0;0;0
26.07.2021;15:00;16:00;0;0;0;0;0;0
26.07.2021;16:00;17:00;0;0;0;0;0;0
26.07.2021;17:00;18:00;0;0;0;0;0;0
26.07.2021;18:00;19:00;0;0;0;0;0;0
26.07.2021;19:00;20:00;0;0;0;0;0;0
26.07.2021;20:00;21:00;0;0;0;0;0;0
26.07.2021;21:00;22:00;0;0;0;0;0;0
26.07.2021;22:00;23:00;0;0;0;0;0;0
26.07.2021;23:00;00:00;0;0;0;0;0;0
27.07.2021;00:00;01:00;0;0;0;0;0;0
27.07.2021;01:00;02:00;0;0;0;0;0;0
27.07.2021;02:00;03:00;0;0;0;0;0;0
27.07.2021;03:00;04:00;0;0;0;0;0;0
27.07.2021;04:00;05:00;0;0;0;0;0;0
27.07.2021;05:00;06:00;0;0;0;0;0;0
27.07.2021;06:00;07:00;0;0;0;0;0;0
27.07.2021;07:00;08:00;0;0;0;0;0;0
27.07.2021;08:00;09:00;0;0;0;0;0;0
27.07.2021;09:00;10:00;0;0;0;0;0;0
27.07.2021;10:00;11:00;0;0;0;0;0;0
27.07.2021;11:00;12:00;0;0;0;0;0;0
27.07.2021;12:00;13:00;0;0;0;0;0;0
27.07.2021;13:00;14:00;0;0;0;0;0;0
27.07.2021;14:00;15:00;0;0;0;0;0;0
27.07.2021;15:00;16:00;0;0;0;0;0;0
27.07.2021;16:00;17:00;0;0;0;0;0;0
27.07.2021;17:00;18:00;0;0;0;0;0;0
27.07.2021;18:00;19:00;0;0;0;0;0;0
27.07.2021;19:00;20:00;0;0;0;0;0;0
27.07.2021;20:00;21:00;0;0;0;0;0;0
27.07.2021;21:00;22:00;0;0;0;0;0;0
27.07.2021;22:00;23:00;0;0;0;0;0;0
27.07.2021;23:00;00:00;0;0;0;0;0;0
28.07.2021;00:00;01:00;0;0;0;0;0;0
28.07.2021;01:00;02:00;0;0;0;0;0;0
28.07.2021;02:00;03:00;0;0;0;0;0;0
28.07.2021;03:00;04:00;0;0;0;0;0;0
28.07.2021;04:00;05:00;0;0;0;0;0;0
28.07.2021;05:00;06:00;0;0;0;0;0;0
28.07.2021;06:00;07:00;0;0;0;0;0;0
28.07.2021;07:00;08:00;0;0;0;0;0;0
