Datum;Anfang;Ende;Generation_DE Kraftwerk Lippendorf Block R [MW] Originalauflösungen;Generation_DE Kraftwerk Lippendorf Block S [MW] Originalauflösungen
31.01.2023;08:00;09:00;1;442
31.01.2023;09:00;10:00;1;442
31.01.2023;10:00;11:00;0;0
31.01.2023;11:00;12:00;0;0
31.01.2023;12:00;13:00;0;0
31.01.2023;13:00;14:00;0;0
31.01.2023;14:00;15:00;0;0
31.01.2023;15:00;16:00;0;0
31.01.2023;16:00;17:00;1;331
31.01.2023;17:00;18:00;1;444
31.01.2023;18:00;19:00;1;443
31.01.2023;19:00;20:00;1;340
31.01.2023;20:00;21:00;1;289
31.01.2023;21:00;22:00;1;289
31.01.2023;22:00;23:00;1;289
31.01.2023;23:00;00:00;1;291
01.02.2023;00:00;01:00;1;47
01.02.2023;01:00;02:00;1;0
01.02.2023;02:00;03:00;1;0
01.02.2023;03:00;04:00;0;0
01.02.2023;04:00;05:00;0;0
01.02.2023;05:00;06:00;0;0
01.02.2023;06:00;07:00;0;0
01.02.2023;07:00;08:00;0;0
01.02.2023;08:00;09:00;0;0
01.02.2023;09:00;10:00;0;0
01.02.2023;10:00;11:00;0;0
01.02.2023;11:00;12:00;0;0
01.02.2023;12:00;13:00;0;0
01.02.2023;13:00;14:00;0;0
01.02.2023;14:00;15:00;0;0
01.02.2023;15:00;16:00;0;0
01.02.2023;16:00;17:00;0;0
01.02.2023;17:00;18:00;0;0
01.02.2023;18:00;19:00;0;0
01.02.2023;19:00;20:00;1;0
01.02.2023;20:00;21:00;1;0
01.02.2023;21:00;22:00;1;0
01.02.2023;22:00;23:00;1;0
01.02.2023;23:00;00:00;1;56
02.02.2023;00:00;01:00;1;418
02.02.2023;01:00;02:00;1;438
02.02.2023;02:00;03:00;1;471
02.02.2023;03:00;04:00;1;696
02.02.2023;04:00;05:00;1;797
02.02.2023;05:00;06:00;1;813
02.02.2023;06:00;07:00;1;813
02.02.2023;07:00;08:00;1;825
02.02.2023;08:00;09:00;195;797
02.02.2023;09:00;10:00;447;802
02.02.2023;10:00;11:00;525;829
02.02.2023;11:00;12:00;645;817
02.02.2023;12:00;13:00;815;824
02.02.2023;13:00;14:00;872;876
02.02.2023;14:00;15:00;883;879
02.02.2023;15:00;16:00;886;879
02.02.2023;16:00;17:00;886;878
02.02.2023;17:00;18:00;886;880
02.02.2023;18:00;19:00;881;875
02.02.2023;19:00;20:00;876;876
02.02.2023;20:00;21:00;876;875
02.02.2023;21:00;22:00;876;873
02.02.2023;22:00;23:00;874;816
02.02.2023;23:00;00:00;752;456
03.02.2023;00:00;01:00;489;338
03.02.2023;01:00;02:00;421;288
03.02.2023;02:00;03:00;421;289
03.02.2023;03:00;04:00;421;288
03.02.2023;04:00;05:00;421;288
03.02.2023;05:00;06:00;421;288
03.02.2023;06:00;07:00;558;311
03.02.2023;07:00;08:00;620;423
03.02.2023;08:00;09:00;504;466
03.02.2023;09:00;10:00;489;507
03.02.2023;10:00;11:00;490;437
03.02.2023;11:00;12:00;445;433
03.02.2023;12:00;13:00;438;432
03.02.2023;13:00;14:00;437;432
03.02.2023;14:00;15:00;436;432
03.02.2023;15:00;16:00;435;431
03.02.2023;16:00;17:00;436;432
03.02.2023;17:00;18:00;437;432
03.02.2023;18:00;19:00;435;432
03.02.2023;19:00;20:00;435;432
03.02.2023;20:00;21:00;437;432
03.02.2023;21:00;22:00;436;436
03.02.2023;22:00;23:00;438;464
03.02.2023;23:00;00:00;519;520
04.02.2023;00:00;01:00;436;436
04.02.2023;01:00;02:00;447;443
04.02.2023;02:00;03:00;472;460
04.02.2023;03:00;04:00;489;483
04.02.2023;04:00;05:00;506;515
04.02.2023;05:00;06:00;584;582
04.02.2023;06:00;07:00;751;791
04.02.2023;07:00;08:00;854;875
04.02.2023;08:00;09:00;863;869
04.02.2023;09:00;10:00;770;784
04.02.2023;10:00;11:00;777;600
04.02.2023;11:00;12:00;744;435
04.02.2023;12:00;13:00;754;467
04.02.2023;13:00;14:00;771;689
04.02.2023;14:00;15:00;767;709
04.02.2023;15:00;16:00;867;856
04.02.2023;16:00;17:00;865;862
04.02.2023;17:00;18:00;872;867
04.02.2023;18:00;19:00;868;871
04.02.2023;19:00;20:00;837;872
04.02.2023;20:00;21:00;856;870
04.02.2023;21:00;22:00;856;876
04.02.2023;22:00;23:00;879;880
04.02.2023;23:00;00:00;873;880
05.02.2023;00:00;01:00;860;878
05.02.2023;01:00;02:00;880;880
05.02.2023;02:00;03:00;873;880
05.02.2023;03:00;04:00;865;880
05.02.2023;04:00;05:00;863;868
05.02.2023;05:00;06:00;852;861
05.02.2023;06:00;07:00;873;877
05.02.2023;07:00;08:00;873;878
05.02.2023;08:00;09:00;875;878
05.02.2023;09:00;10:00;877;878
05.02.2023;10:00;11:00;837;836
05.02.2023;11:00;12:00;881;879
05.02.2023;12:00;13:00;873;880
05.02.2023;13:00;14:00;866;868
05.02.2023;14:00;15:00;883;879
05.02.2023;15:00;16:00;882;877
05.02.2023;16:00;17:00;874;875
05.02.2023;17:00;18:00;879;874
05.02.2023;18:00;19:00;869;869
05.02.2023;19:00;20:00;872;872
05.02.2023;20:00;21:00;855;871
05.02.2023;21:00;22:00;873;871
05.02.2023;22:00;23:00;876;870
05.02.2023;23:00;00:00;875;877
06.02.2023;00:00;01:00;877;878
06.02.2023;01:00;02:00;884;877
06.02.2023;02:00;03:00;872;874
06.02.2023;03:00;04:00;867;875
06.02.2023;04:00;05:00;861;873
06.02.2023;05:00;06:00;869;870
06.02.2023;06:00;07:00;872;875
06.02.2023;07:00;08:00;879;874
06.02.2023;08:00;09:00;876;875
06.02.2023;09:00;10:00;882;874
06.02.2023;10:00;11:00;877;872
06.02.2023;11:00;12:00;875;870
06.02.2023;12:00;13:00;877;879
06.02.2023;13:00;14:00;882;878
06.02.2023;14:00;15:00;876;878
06.02.2023;15:00;16:00;869;880
06.02.2023;16:00;17:00;882;878
06.02.2023;17:00;18:00;885;878
06.02.2023;18:00;19:00;884;869
06.02.2023;19:00;20:00;877;875
06.02.2023;20:00;21:00;881;872
06.02.2023;21:00;22:00;874;862
06.02.2023;22:00;23:00;870;862
06.02.2023;23:00;00:00;873;860
07.02.2023;00:00;01:00;874;866
07.02.2023;01:00;02:00;875;867
07.02.2023;02:00;03:00;881;868
07.02.2023;03:00;04:00;878;864
07.02.2023;04:00;05:00;880;864
07.02.2023;05:00;06:00;880;864
07.02.2023;06:00;07:00;884;867
07.02.2023;07:00;08:00;884;867
07.02.2023;08:00;09:00;882;864
07.02.2023;09:00;10:00;878;867
07.02.2023;10:00;11:00;872;870
07.02.2023;11:00;12:00;832;863
07.02.2023;12:00;13:00;839;863
07.02.2023;13:00;14:00;825;865
07.02.2023;14:00;15:00;824;863
07.02.2023;15:00;16:00;847;866
07.02.2023;16:00;17:00;862;863
07.02.2023;17:00;18:00;866;867
07.02.2023;18:00;19:00;877;866
07.02.2023;19:00;20:00;873;868
07.02.2023;20:00;21:00;874;868
07.02.2023;21:00;22:00;870;863
07.02.2023;22:00;23:00;870;863
07.02.2023;23:00;00:00;876;864
08.02.2023;00:00;01:00;877;866
08.02.2023;01:00;02:00;874;862
08.02.2023;02:00;03:00;861;860
08.02.2023;03:00;04:00;872;862
08.02.2023;04:00;05:00;869;863
08.02.2023;05:00;06:00;865;863
08.02.2023;06:00;07:00;879;865
08.02.2023;07:00;08:00;785;788
08.02.2023;08:00;09:00;668;683
08.02.2023;09:00;10:00;684;696
08.02.2023;10:00;11:00;614;615
08.02.2023;11:00;12:00;567;564
08.02.2023;12:00;13:00;463;490
08.02.2023;13:00;14:00;564;559
08.02.2023;14:00;15:00;778;557
08.02.2023;15:00;16:00;831;786
08.02.2023;16:00;17:00;881;865
08.02.2023;17:00;18:00;880;863
08.02.2023;18:00;19:00;861;860
08.02.2023;19:00;20:00;743;741
08.02.2023;20:00;21:00;695;712
08.02.2023;21:00;22:00;563;563
08.02.2023;22:00;23:00;536;523
08.02.2023;23:00;00:00;483;473
09.02.2023;00:00;01:00;600;636
09.02.2023;01:00;02:00;833;853
09.02.2023;02:00;03:00;778;787
09.02.2023;03:00;04:00;699;693
09.02.2023;04:00;05:00;735;753
09.02.2023;05:00;06:00;614;615
09.02.2023;06:00;07:00;487;490
09.02.2023;07:00;08:00;451;485
09.02.2023;08:00;09:00;469;490
09.02.2023;09:00;10:00;622;634
09.02.2023;10:00;11:00;552;563
09.02.2023;11:00;12:00;507;528
09.02.2023;12:00;13:00;484;497
09.02.2023;13:00;14:00;552;545
09.02.2023;14:00;15:00;647;640
09.02.2023;15:00;16:00;770;779
09.02.2023;16:00;17:00;781;776
09.02.2023;17:00;18:00;635;628
09.02.2023;18:00;19:00;492;489
09.02.2023;19:00;20:00;583;581
09.02.2023;20:00;21:00;568;564
09.02.2023;21:00;22:00;587;592
09.02.2023;22:00;23:00;691;695
09.02.2023;23:00;00:00;834;840
10.02.2023;00:00;01:00;688;675
10.02.2023;01:00;02:00;631;620
10.02.2023;02:00;03:00;609;616
10.02.2023;03:00;04:00;583;619
10.02.2023;04:00;05:00;623;638
10.02.2023;05:00;06:00;619;637
10.02.2023;06:00;07:00;641;639
10.02.2023;07:00;08:00;641;638
10.02.2023;08:00;09:00;601;616
10.02.2023;09:00;10:00;621;632
10.02.2023;10:00;11:00;632;632
10.02.2023;11:00;12:00;585;605
10.02.2023;12:00;13:00;566;606
10.02.2023;13:00;14:00;514;513
10.02.2023;14:00;15:00;544;564
10.02.2023;15:00;16:00;632;640
10.02.2023;16:00;17:00;593;632
10.02.2023;17:00;18:00;609;633
10.02.2023;18:00;19:00;608;611
10.02.2023;19:00;20:00;509;559
10.02.2023;20:00;21:00;417;571
10.02.2023;21:00;22:00;297;502
10.02.2023;22:00;23:00;292;430
10.02.2023;23:00;00:00;292;434
11.02.2023;00:00;01:00;292;408
11.02.2023;01:00;02:00;292;288
11.02.2023;02:00;03:00;291;290
11.02.2023;03:00;04:00;292;289
11.02.2023;04:00;05:00;291;288
11.02.2023;05:00;06:00;291;288
11.02.2023;06:00;07:00;291;296
11.02.2023;07:00;08:00;291;441
11.02.2023;08:00;09:00;291;660
11.02.2023;09:00;10:00;291;589
11.02.2023;10:00;11:00;291;455
11.02.2023;11:00;12:00;291;444
11.02.2023;12:00;13:00;291;445
11.02.2023;13:00;14:00;291;445
11.02.2023;14:00;15:00;307;448
11.02.2023;15:00;16:00;439;448
11.02.2023;16:00;17:00;452;447
11.02.2023;17:00;18:00;448;448
11.02.2023;18:00;19:00;445;447
11.02.2023;19:00;20:00;435;460
11.02.2023;20:00;21:00;539;533
11.02.2023;21:00;22:00;662;665
11.02.2023;22:00;23:00;514;538
11.02.2023;23:00;00:00;469;462
12.02.2023;00:00;01:00;483;482
12.02.2023;01:00;02:00;518;512
12.02.2023;02:00;03:00;578;571
12.02.2023;03:00;04:00;624;619
12.02.2023;04:00;05:00;673;663
12.02.2023;05:00;06:00;766;754
12.02.2023;06:00;07:00;803;816
12.02.2023;07:00;08:00;864;862
12.02.2023;08:00;09:00;874;864
12.02.2023;09:00;10:00;871;865
12.02.2023;10:00;11:00;875;865
12.02.2023;11:00;12:00;880;870
12.02.2023;12:00;13:00;879;873
12.02.2023;13:00;14:00;879;871
12.02.2023;14:00;15:00;877;871
12.02.2023;15:00;16:00;879;873
12.02.2023;16:00;17:00;877;868
12.02.2023;17:00;18:00;878;871
12.02.2023;18:00;19:00;876;868
12.02.2023;19:00;20:00;876;865
12.02.2023;20:00;21:00;872;862
12.02.2023;21:00;22:00;873;864
12.02.2023;22:00;23:00;878;866
12.02.2023;23:00;00:00;878;869
13.02.2023;00:00;01:00;856;869
13.02.2023;01:00;02:00;869;872
13.02.2023;02:00;03:00;852;873
13.02.2023;03:00;04:00;871;868
13.02.2023;04:00;05:00;859;864
13.02.2023;05:00;06:00;871;863
13.02.2023;06:00;07:00;873;864
13.02.2023;07:00;08:00;873;865
13.02.2023;08:00;09:00;874;868
13.02.2023;09:00;10:00;878;868
13.02.2023;10:00;11:00;876;870
13.02.2023;11:00;12:00;878;868
13.02.2023;12:00;13:00;875;867
13.02.2023;13:00;14:00;861;871
13.02.2023;14:00;15:00;855;873
13.02.2023;15:00;16:00;866;872
13.02.2023;16:00;17:00;879;879
13.02.2023;17:00;18:00;873;877
13.02.2023;18:00;19:00;878;871
13.02.2023;19:00;20:00;883;874
13.02.2023;20:00;21:00;887;876
13.02.2023;21:00;22:00;884;875
13.02.2023;22:00;23:00;880;873
13.02.2023;23:00;00:00;878;868
14.02.2023;00:00;01:00;874;872
14.02.2023;01:00;02:00;881;873
14.02.2023;02:00;03:00;854;873
14.02.2023;03:00;04:00;879;873
14.02.2023;04:00;05:00;876;876
14.02.2023;05:00;06:00;873;877
14.02.2023;06:00;07:00;886;876
14.02.2023;07:00;08:00;884;877
14.02.2023;08:00;09:00;882;877
14.02.2023;09:00;10:00;883;876
14.02.2023;10:00;11:00;884;878
14.02.2023;11:00;12:00;888;875
14.02.2023;12:00;13:00;888;876
14.02.2023;13:00;14:00;883;876
14.02.2023;14:00;15:00;868;876
14.02.2023;15:00;16:00;885;877
14.02.2023;16:00;17:00;884;879
14.02.2023;17:00;18:00;885;876
14.02.2023;18:00;19:00;881;877
14.02.2023;19:00;20:00;884;875
14.02.2023;20:00;21:00;886;878
14.02.2023;21:00;22:00;884;872
14.02.2023;22:00;23:00;889;878
14.02.2023;23:00;00:00;888;876
15.02.2023;00:00;01:00;885;875
15.02.2023;01:00;02:00;882;873
15.02.2023;02:00;03:00;882;875
15.02.2023;03:00;04:00;877;876
15.02.2023;04:00;05:00;881;874
15.02.2023;05:00;06:00;878;876
15.02.2023;06:00;07:00;885;875
15.02.2023;07:00;08:00;884;875
15.02.2023;08:00;09:00;883;875
15.02.2023;09:00;10:00;880;874
15.02.2023;10:00;11:00;878;874
15.02.2023;11:00;12:00;877;870
15.02.2023;12:00;13:00;873;866
15.02.2023;13:00;14:00;870;866
15.02.2023;14:00;15:00;875;866
15.02.2023;15:00;16:00;879;867
15.02.2023;16:00;17:00;879;871
15.02.2023;17:00;18:00;873;868
15.02.2023;18:00;19:00;839;838
15.02.2023;19:00;20:00;858;848
15.02.2023;20:00;21:00;839;836
15.02.2023;21:00;22:00;793;783
15.02.2023;22:00;23:00;692;690
15.02.2023;23:00;00:00;579;584
16.02.2023;00:00;01:00;811;817
16.02.2023;01:00;02:00;764;761
16.02.2023;02:00;03:00;873;858
16.02.2023;03:00;04:00;874;866
16.02.2023;04:00;05:00;874;866
16.02.2023;05:00;06:00;872;862
16.02.2023;06:00;07:00;877;866
16.02.2023;07:00;08:00;872;864
16.02.2023;08:00;09:00;874;865
16.02.2023;09:00;10:00;871;818
16.02.2023;10:00;11:00;870;740
16.02.2023;11:00;12:00;875;848
16.02.2023;12:00;13:00;851;865
16.02.2023;13:00;14:00;855;867
16.02.2023;14:00;15:00;855;872
16.02.2023;15:00;16:00;861;869
16.02.2023;16:00;17:00;864;870
16.02.2023;17:00;18:00;860;867
16.02.2023;18:00;19:00;871;867
16.02.2023;19:00;20:00;852;854
16.02.2023;20:00;21:00;855;853
16.02.2023;21:00;22:00;830;834
16.02.2023;22:00;23:00;576;223
16.02.2023;23:00;00:00;448;0
17.02.2023;00:00;01:00;71;0
17.02.2023;01:00;02:00;0;0
17.02.2023;02:00;03:00;0;0
17.02.2023;03:00;04:00;0;0
17.02.2023;04:00;05:00;0;0
17.02.2023;05:00;06:00;0;0
17.02.2023;06:00;07:00;0;0
17.02.2023;07:00;08:00;0;0
17.02.2023;08:00;09:00;0;0
17.02.2023;09:00;10:00;0;0
17.02.2023;10:00;11:00;0;0
17.02.2023;11:00;12:00;0;0
17.02.2023;12:00;13:00;0;0
17.02.2023;13:00;14:00;0;0
17.02.2023;14:00;15:00;0;0
17.02.2023;15:00;16:00;0;0
17.02.2023;16:00;17:00;0;0
17.02.2023;17:00;18:00;0;0
17.02.2023;18:00;19:00;0;0
17.02.2023;19:00;20:00;0;0
17.02.2023;20:00;21:00;0;0
17.02.2023;21:00;22:00;0;0
17.02.2023;22:00;23:00;0;0
17.02.2023;23:00;00:00;0;0
18.02.2023;00:00;01:00;0;0
18.02.2023;01:00;02:00;0;0
18.02.2023;02:00;03:00;0;0
18.02.2023;03:00;04:00;0;0
18.02.2023;04:00;05:00;0;0
18.02.2023;05:00;06:00;0;0
18.02.2023;06:00;07:00;0;0
18.02.2023;07:00;08:00;0;0
18.02.2023;08:00;09:00;0;0
18.02.2023;09:00;10:00;0;0
18.02.2023;10:00;11:00;0;0
18.02.2023;11:00;12:00;0;0
18.02.2023;12:00;13:00;0;0
18.02.2023;13:00;14:00;0;0
18.02.2023;14:00;15:00;0;0
18.02.2023;15:00;16:00;0;0
18.02.2023;16:00;17:00;0;0
18.02.2023;17:00;18:00;0;0
18.02.2023;18:00;19:00;0;0
18.02.2023;19:00;20:00;0;0
18.02.2023;20:00;21:00;0;0
18.02.2023;21:00;22:00;0;0
18.02.2023;22:00;23:00;0;0
18.02.2023;23:00;00:00;0;0
19.02.2023;00:00;01:00;0;0
19.02.2023;01:00;02:00;0;0
19.02.2023;02:00;03:00;0;0
19.02.2023;03:00;04:00;0;0
19.02.2023;04:00;05:00;0;0
19.02.2023;05:00;06:00;0;0
19.02.2023;06:00;07:00;0;0
19.02.2023;07:00;08:00;0;0
19.02.2023;08:00;09:00;0;0
19.02.2023;09:00;10:00;0;0
19.02.2023;10:00;11:00;0;0
19.02.2023;11:00;12:00;0;0
19.02.2023;12:00;13:00;0;0
19.02.2023;13:00;14:00;0;0
19.02.2023;14:00;15:00;0;0
19.02.2023;15:00;16:00;0;0
19.02.2023;16:00;17:00;0;0
19.02.2023;17:00;18:00;0;0
19.02.2023;18:00;19:00;0;0
19.02.2023;19:00;20:00;0;0
19.02.2023;20:00;21:00;0;0
19.02.2023;21:00;22:00;0;0
19.02.2023;22:00;23:00;0;0
19.02.2023;23:00;00:00;0;0
20.02.2023;00:00;01:00;0;0
20.02.2023;01:00;02:00;0;0
20.02.2023;02:00;03:00;0;0
20.02.2023;03:00;04:00;0;0
20.02.2023;04:00;05:00;0;0
20.02.2023;05:00;06:00;0;0
20.02.2023;06:00;07:00;0;0
20.02.2023;07:00;08:00;0;0
20.02.2023;08:00;09:00;0;0
20.02.2023;09:00;10:00;0;0
20.02.2023;10:00;11:00;0;0
20.02.2023;11:00;12:00;0;0
20.02.2023;12:00;13:00;0;0
20.02.2023;13:00;14:00;0;0
20.02.2023;14:00;15:00;0;0
20.02.2023;15:00;16:00;0;0
20.02.2023;16:00;17:00;0;0
20.02.2023;17:00;18:00;0;0
20.02.2023;18:00;19:00;0;0
20.02.2023;19:00;20:00;0;0
20.02.2023;20:00;21:00;0;0
20.02.2023;21:00;22:00;0;0
20.02.2023;22:00;23:00;0;0
20.02.2023;23:00;00:00;0;0
21.02.2023;00:00;01:00;9;0
21.02.2023;01:00;02:00;353;0
21.02.2023;02:00;03:00;435;0
21.02.2023;03:00;04:00;447;0
21.02.2023;04:00;05:00;580;0
21.02.2023;05:00;06:00;747;0
21.02.2023;06:00;07:00;800;0
21.02.2023;07:00;08:00;804;0
21.02.2023;08:00;09:00;804;0
21.02.2023;09:00;10:00;721;107
21.02.2023;10:00;11:00;594;470
21.02.2023;11:00;12:00;652;630
21.02.2023;12:00;13:00;515;517
21.02.2023;13:00;14:00;445;468
21.02.2023;14:00;15:00;579;588
21.02.2023;15:00;16:00;827;657
21.02.2023;16:00;17:00;874;371
21.02.2023;17:00;18:00;778;560
21.02.2023;18:00;19:00;861;859
21.02.2023;19:00;20:00;883;876
21.02.2023;20:00;21:00;882;878
21.02.2023;21:00;22:00;881;874
21.02.2023;22:00;23:00;878;868
21.02.2023;23:00;00:00;880;870
22.02.2023;00:00;01:00;880;872
22.02.2023;01:00;02:00;883;874
22.02.2023;02:00;03:00;880;873
22.02.2023;03:00;04:00;884;874
22.02.2023;04:00;05:00;880;871
22.02.2023;05:00;06:00;882;871
22.02.2023;06:00;07:00;878;867
22.02.2023;07:00;08:00;884;867
22.02.2023;08:00;09:00;833;842
22.02.2023;09:00;10:00;511;852
22.02.2023;10:00;11:00;479;589
22.02.2023;11:00;12:00;438;509
22.02.2023;12:00;13:00;467;461
22.02.2023;13:00;14:00;478;475
22.02.2023;14:00;15:00;607;611
22.02.2023;15:00;16:00;703;702
22.02.2023;16:00;17:00;714;819
22.02.2023;17:00;18:00;711;857
22.02.2023;18:00;19:00;773;815
22.02.2023;19:00;20:00;779;784
22.02.2023;20:00;21:00;779;778
22.02.2023;21:00;22:00;771;773
22.02.2023;22:00;23:00;761;771
22.02.2023;23:00;00:00;618;629
23.02.2023;00:00;01:00;632;638
23.02.2023;01:00;02:00;643;635
23.02.2023;02:00;03:00;649;636
23.02.2023;03:00;04:00;625;647
23.02.2023;04:00;05:00;680;672
23.02.2023;05:00;06:00;670;691
23.02.2023;06:00;07:00;718;728
23.02.2023;07:00;08:00;798;799
23.02.2023;08:00;09:00;799;782
23.02.2023;09:00;10:00;708;707
23.02.2023;10:00;11:00;645;621
23.02.2023;11:00;12:00;758;739
23.02.2023;12:00;13:00;826;840
23.02.2023;13:00;14:00;845;845
23.02.2023;14:00;15:00;869;860
23.02.2023;15:00;16:00;808;821
23.02.2023;16:00;17:00;828;829
23.02.2023;17:00;18:00;881;868
23.02.2023;18:00;19:00;884;880
23.02.2023;19:00;20:00;885;879
23.02.2023;20:00;21:00;805;807
23.02.2023;21:00;22:00;769;768
23.02.2023;22:00;23:00;621;619
23.02.2023;23:00;00:00;539;534
24.02.2023;00:00;01:00;589;587
24.02.2023;01:00;02:00;597;590
24.02.2023;02:00;03:00;541;549
24.02.2023;03:00;04:00;552;552
24.02.2023;04:00;05:00;669;659
24.02.2023;05:00;06:00;649;652
24.02.2023;06:00;07:00;730;724
24.02.2023;07:00;08:00;760;754
24.02.2023;08:00;09:00;539;541
24.02.2023;09:00;10:00;618;621
24.02.2023;10:00;11:00;499;486
24.02.2023;11:00;12:00;480;438
24.02.2023;12:00;13:00;437;433
24.02.2023;13:00;14:00;438;432
24.02.2023;14:00;15:00;440;433
24.02.2023;15:00;16:00;495;432
24.02.2023;16:00;17:00;567;431
24.02.2023;17:00;18:00;613;434
24.02.2023;18:00;19:00;617;431
24.02.2023;19:00;20:00;559;431
24.02.2023;20:00;21:00;439;408
24.02.2023;21:00;22:00;425;0
24.02.2023;22:00;23:00;311;0
24.02.2023;23:00;00:00;308;0
25.02.2023;00:00;01:00;299;0
25.02.2023;01:00;02:00;291;0
25.02.2023;02:00;03:00;292;0
25.02.2023;03:00;04:00;292;0
25.02.2023;04:00;05:00;290;0
25.02.2023;05:00;06:00;291;0
25.02.2023;06:00;07:00;291;0
25.02.2023;07:00;08:00;291;0
25.02.2023;08:00;09:00;292;0
25.02.2023;09:00;10:00;294;0
25.02.2023;10:00;11:00;294;0
25.02.2023;11:00;12:00;293;0
25.02.2023;12:00;13:00;292;0
25.02.2023;13:00;14:00;291;0
25.02.2023;14:00;15:00;303;0
25.02.2023;15:00;16:00;461;0
25.02.2023;16:00;17:00;647;0
25.02.2023;17:00;18:00;794;0
25.02.2023;18:00;19:00;795;0
25.02.2023;19:00;20:00;746;0
25.02.2023;20:00;21:00;656;0
25.02.2023;21:00;22:00;652;0
25.02.2023;22:00;23:00;654;0
25.02.2023;23:00;00:00;655;0
26.02.2023;00:00;01:00;719;0
26.02.2023;01:00;02:00;735;0
26.02.2023;02:00;03:00;735;0
26.02.2023;03:00;04:00;560;0
26.02.2023;04:00;05:00;491;0
26.02.2023;05:00;06:00;437;0
26.02.2023;06:00;07:00;435;0
26.02.2023;07:00;08:00;436;0
26.02.2023;08:00;09:00;436;0
26.02.2023;09:00;10:00;437;0
26.02.2023;10:00;11:00;436;0
26.02.2023;11:00;12:00;440;0
26.02.2023;12:00;13:00;457;0
26.02.2023;13:00;14:00;562;0
26.02.2023;14:00;15:00;568;0
26.02.2023;15:00;16:00;589;1
26.02.2023;16:00;17:00;595;334
26.02.2023;17:00;18:00;744;458
26.02.2023;18:00;19:00;872;552
26.02.2023;19:00;20:00;880;808
26.02.2023;20:00;21:00;876;825
26.02.2023;21:00;22:00;870;823
26.02.2023;22:00;23:00;871;808
26.02.2023;23:00;00:00;871;719
27.02.2023;00:00;01:00;870;854
27.02.2023;01:00;02:00;865;869
27.02.2023;02:00;03:00;846;871
27.02.2023;03:00;04:00;868;870
27.02.2023;04:00;05:00;866;869
27.02.2023;05:00;06:00;868;869
27.02.2023;06:00;07:00;879;874
27.02.2023;07:00;08:00;878;865
27.02.2023;08:00;09:00;878;869
27.02.2023;09:00;10:00;854;871
27.02.2023;10:00;11:00;832;875
27.02.2023;11:00;12:00;872;875
27.02.2023;12:00;13:00;881;874
27.02.2023;13:00;14:00;878;872
27.02.2023;14:00;15:00;883;871
27.02.2023;15:00;16:00;884;872
27.02.2023;16:00;17:00;886;874
27.02.2023;17:00;18:00;886;872
27.02.2023;18:00;19:00;883;872
27.02.2023;19:00;20:00;887;872
27.02.2023;20:00;21:00;883;867
27.02.2023;21:00;22:00;870;861
27.02.2023;22:00;23:00;878;859
27.02.2023;23:00;00:00;868;857
28.02.2023;00:00;01:00;879;858
28.02.2023;01:00;02:00;882;865
28.02.2023;02:00;03:00;881;861
28.02.2023;03:00;04:00;841;859
28.02.2023;04:00;05:00;831;855
28.02.2023;05:00;06:00;876;866
28.02.2023;06:00;07:00;885;873
28.02.2023;07:00;08:00;881;872
28.02.2023;08:00;09:00;856;861
28.02.2023;09:00;10:00;804;800
28.02.2023;10:00;11:00;722;721
28.02.2023;11:00;12:00;534;527
28.02.2023;12:00;13:00;462;503
28.02.2023;13:00;14:00;575;608
28.02.2023;14:00;15:00;557;566
28.02.2023;15:00;16:00;745;757
28.02.2023;16:00;17:00;864;877
28.02.2023;17:00;18:00;888;876
28.02.2023;18:00;19:00;883;876
28.02.2023;19:00;20:00;884;877
28.02.2023;20:00;21:00;884;880
28.02.2023;21:00;22:00;885;875
28.02.2023;22:00;23:00;875;871
28.02.2023;23:00;00:00;876;869
01.03.2023;00:00;01:00;875;874
01.03.2023;01:00;02:00;876;871
01.03.2023;02:00;03:00;878;870
01.03.2023;03:00;04:00;874;871
01.03.2023;04:00;05:00;867;868
01.03.2023;05:00;06:00;874;868
01.03.2023;06:00;07:00;872;869
01.03.2023;07:00;08:00;878;875
01.03.2023;08:00;09:00;851;866
01.03.2023;09:00;10:00;720;721
01.03.2023;10:00;11:00;644;640
01.03.2023;11:00;12:00;498;505
01.03.2023;12:00;13:00;450;448
01.03.2023;13:00;14:00;465;458
01.03.2023;14:00;15:00;549;548
01.03.2023;15:00;16:00;745;738
01.03.2023;16:00;17:00;848;840
01.03.2023;17:00;18:00;879;874
01.03.2023;18:00;19:00;881;877
01.03.2023;19:00;20:00;895;879
01.03.2023;20:00;21:00;890;879
01.03.2023;21:00;22:00;880;871
01.03.2023;22:00;23:00;881;871
01.03.2023;23:00;00:00;884;866
02.03.2023;00:00;01:00;880;869
02.03.2023;01:00;02:00;888;873
02.03.2023;02:00;03:00;878;870
02.03.2023;03:00;04:00;882;870
02.03.2023;04:00;05:00;882;869
02.03.2023;05:00;06:00;848;843
02.03.2023;06:00;07:00;805;806
02.03.2023;07:00;08:00;883;870
02.03.2023;08:00;09:00;865;875
02.03.2023;09:00;10:00;883;874
02.03.2023;10:00;11:00;790;782
02.03.2023;11:00;12:00;678;777
02.03.2023;12:00;13:00;676;785
02.03.2023;13:00;14:00;675;764
02.03.2023;14:00;15:00;648;767
02.03.2023;15:00;16:00;652;796
02.03.2023;16:00;17:00;708;730
02.03.2023;17:00;18:00;783;780
02.03.2023;18:00;19:00;871;854
02.03.2023;19:00;20:00;898;881
