Date;Start;End;Generation_DE G [MW] Original resolutions;Generation_DE F [MW] Original resolutions;Generation_DE A [MW] Original resolutions;Generation_DE B [MW] Original resolutions;Generation_DE Neurath C [MW] Original resolutions;Generation_DE Neurath D [MW] Original resolutions;Generation_DE Neurath E [MW] Original resolutions
18.01.2021;22:00;23:00;1.060;1.036;261;251;-;573;624
18.01.2021;23:00;00:00;1.060;1.034;148;145;-;301;537
19.01.2021;00:00;01:00;1.054;961;146;143;-;272;284
19.01.2021;01:00;02:00;952;641;147;143;-;270;270
19.01.2021;02:00;03:00;942;596;144;138;-;268;270
19.01.2021;03:00;04:00;881;571;145;139;-;269;269
19.01.2021;04:00;05:00;625;488;145;139;-;270;270
19.01.2021;05:00;06:00;659;585;145;138;-;267;381
19.01.2021;06:00;07:00;1.016;712;200;201;-;375;604
19.01.2021;07:00;08:00;1.045;719;285;269;-;584;621
19.01.2021;08:00;09:00;1.051;727;295;296;-;617;623
19.01.2021;09:00;10:00;1.049;898;294;296;-;618;621
19.01.2021;10:00;11:00;1.048;1.020;295;295;-;620;621
19.01.2021;11:00;12:00;1.047;1.027;295;297;-;617;623
19.01.2021;12:00;13:00;1.044;1.023;295;296;-;618;622
19.01.2021;13:00;14:00;1.042;1.024;295;296;-;618;622
19.01.2021;14:00;15:00;1.039;1.023;295;296;-;616;620
19.01.2021;15:00;16:00;1.045;1.026;295;297;-;619;623
19.01.2021;16:00;17:00;1.043;1.021;294;298;-;616;622
19.01.2021;17:00;18:00;1.040;1.023;296;297;-;618;622
19.01.2021;18:00;19:00;1.040;1.027;296;296;-;618;623
19.01.2021;19:00;20:00;1.045;1.031;295;296;-;619;624
19.01.2021;20:00;21:00;1.048;1.032;297;237;-;487;577
19.01.2021;21:00;22:00;1.056;1.038;296;0;-;142;100
19.01.2021;22:00;23:00;1.050;980;255;0;-;0;0
19.01.2021;23:00;00:00;948;735;145;0;-;0;0
20.01.2021;00:00;01:00;705;488;143;0;-;0;0
20.01.2021;01:00;02:00;679;485;143;0;-;0;0
20.01.2021;02:00;03:00;747;472;142;0;-;0;0
20.01.2021;03:00;04:00;896;477;142;0;-;0;0
20.01.2021;04:00;05:00;895;475;142;0;-;0;0
20.01.2021;05:00;06:00;895;478;142;0;-;0;0
20.01.2021;06:00;07:00;989;582;143;0;-;0;0
20.01.2021;07:00;08:00;1.035;980;227;0;-;0;0
20.01.2021;08:00;09:00;1.045;1.028;289;0;-;0;0
20.01.2021;09:00;10:00;1.043;1.027;288;0;-;0;0
20.01.2021;10:00;11:00;1.050;1.026;288;0;-;0;0
20.01.2021;11:00;12:00;1.048;1.021;288;0;-;0;0
20.01.2021;12:00;13:00;1.043;1.024;286;0;-;0;0
20.01.2021;13:00;14:00;1.044;1.018;289;0;-;0;0
20.01.2021;14:00;15:00;1.040;1.022;288;0;-;0;0
20.01.2021;15:00;16:00;1.043;1.021;286;0;-;0;0
20.01.2021;16:00;17:00;1.042;1.019;288;0;-;0;0
20.01.2021;17:00;18:00;1.041;1.022;292;0;-;0;0
20.01.2021;18:00;19:00;1.040;1.021;292;0;-;0;0
20.01.2021;19:00;20:00;1.045;1.023;290;0;-;0;0
20.01.2021;20:00;21:00;1.013;997;210;0;-;0;0
20.01.2021;21:00;22:00;947;893;184;0;-;0;0
20.01.2021;22:00;23:00;945;671;185;0;-;0;0
20.01.2021;23:00;00:00;628;479;185;0;-;0;0
21.01.2021;00:00;01:00;487;481;183;0;-;0;0
21.01.2021;01:00;02:00;481;472;182;0;-;0;0
21.01.2021;02:00;03:00;489;476;181;0;-;0;0
21.01.2021;03:00;04:00;480;476;182;0;-;0;0
21.01.2021;04:00;05:00;487;475;182;0;-;0;0
21.01.2021;05:00;06:00;484;473;182;0;-;0;0
21.01.2021;06:00;07:00;479;478;182;0;-;0;0
21.01.2021;07:00;08:00;657;654;159;0;-;0;0
21.01.2021;08:00;09:00;1.004;968;144;0;-;0;0
21.01.2021;09:00;10:00;1.034;1.023;242;0;-;0;0
21.01.2021;10:00;11:00;1.035;1.021;286;0;-;0;0
21.01.2021;11:00;12:00;1.038;1.022;281;0;-;0;0
21.01.2021;12:00;13:00;1.034;1.020;283;0;-;0;0
21.01.2021;13:00;14:00;1.039;1.019;288;0;-;0;0
21.01.2021;14:00;15:00;1.043;1.024;289;0;-;0;0
21.01.2021;15:00;16:00;1.043;1.019;287;0;-;0;0
21.01.2021;16:00;17:00;1.045;1.020;287;0;-;0;0
21.01.2021;17:00;18:00;1.043;1.022;287;0;-;0;0
21.01.2021;18:00;19:00;1.049;1.025;292;0;-;0;0
21.01.2021;19:00;20:00;1.051;1.027;292;0;-;0;0
21.01.2021;20:00;21:00;1.047;1.025;291;0;-;0;0
21.01.2021;21:00;22:00;1.049;1.029;235;0;-;0;0
21.01.2021;22:00;23:00;1.048;940;144;0;-;0;0
21.01.2021;23:00;00:00;895;538;145;0;-;0;0
22.01.2021;00:00;01:00;486;477;143;0;-;0;0
22.01.2021;01:00;02:00;475;476;142;0;-;0;0
22.01.2021;02:00;03:00;477;473;142;0;-;0;0
22.01.2021;03:00;04:00;474;479;143;0;-;0;0
22.01.2021;04:00;05:00;474;475;142;0;-;0;0
22.01.2021;05:00;06:00;472;475;142;6;-;0;0
22.01.2021;06:00;07:00;648;653;162;168;-;0;0
22.01.2021;07:00;08:00;556;1.028;273;266;-;0;0
22.01.2021;08:00;09:00;0;1.003;280;291;-;0;232
22.01.2021;09:00;10:00;0;1.008;293;295;-;28;539
22.01.2021;10:00;11:00;0;1.015;295;296;-;280;624
22.01.2021;11:00;12:00;0;1.017;295;295;-;508;623
22.01.2021;12:00;13:00;0;1.020;296;295;-;603;622
22.01.2021;13:00;14:00;0;1.021;293;296;-;616;623
22.01.2021;14:00;15:00;99;1.020;290;295;-;618;621
22.01.2021;15:00;16:00;561;1.025;293;297;-;620;621
22.01.2021;16:00;17:00;743;1.027;297;300;-;620;622
22.01.2021;17:00;18:00;765;1.026;297;301;-;620;623
22.01.2021;18:00;19:00;764;1.028;297;303;-;623;625
22.01.2021;19:00;20:00;776;1.032;298;303;-;623;624
22.01.2021;20:00;21:00;772;1.027;294;299;-;623;624
22.01.2021;21:00;22:00;779;1.034;292;296;-;625;626
22.01.2021;22:00;23:00;777;1.029;292;296;-;622;624
22.01.2021;23:00;00:00;776;1.031;293;296;-;623;625
23.01.2021;00:00;01:00;775;1.027;293;296;-;623;625
23.01.2021;01:00;02:00;774;1.030;292;295;-;623;624
23.01.2021;02:00;03:00;774;1.030;292;297;-;623;624
23.01.2021;03:00;04:00;774;1.027;292;296;-;622;625
23.01.2021;04:00;05:00;775;1.029;292;296;-;621;625
23.01.2021;05:00;06:00;770;1.027;292;295;-;623;624
23.01.2021;06:00;07:00;772;1.027;292;294;-;623;625
23.01.2021;07:00;08:00;778;1.029;292;295;-;621;626
23.01.2021;08:00;09:00;774;1.031;295;295;-;619;628
23.01.2021;09:00;10:00;770;1.025;297;297;-;622;623
23.01.2021;10:00;11:00;771;1.027;297;298;-;622;623
23.01.2021;11:00;12:00;771;1.026;296;296;-;620;622
23.01.2021;12:00;13:00;771;1.027;293;297;-;620;623
23.01.2021;13:00;14:00;771;1.025;292;293;-;621;625
23.01.2021;14:00;15:00;774;1.029;292;293;-;622;624
23.01.2021;15:00;16:00;774;1.032;291;293;-;623;626
23.01.2021;16:00;17:00;779;1.030;293;293;-;623;624
23.01.2021;17:00;18:00;777;1.026;296;296;-;623;626
23.01.2021;18:00;19:00;780;1.035;297;300;-;621;625
23.01.2021;19:00;20:00;781;1.031;296;299;-;622;627
23.01.2021;20:00;21:00;776;1.028;297;299;-;624;625
23.01.2021;21:00;22:00;775;1.026;297;300;-;622;625
23.01.2021;22:00;23:00;781;1.036;294;297;-;622;627
23.01.2021;23:00;00:00;780;1.030;292;295;-;623;628
24.01.2021;00:00;01:00;775;1.027;291;294;-;622;629
24.01.2021;01:00;02:00;769;1.018;290;258;-;618;618
24.01.2021;02:00;03:00;785;1.035;147;145;-;375;625
24.01.2021;03:00;04:00;785;1.034;130;146;-;268;547
24.01.2021;04:00;05:00;787;1.038;0;146;-;271;595
24.01.2021;05:00;06:00;783;1.033;68;146;-;271;625
24.01.2021;06:00;07:00;784;1.035;127;145;-;289;624
24.01.2021;07:00;08:00;785;1.035;172;183;-;560;622
24.01.2021;08:00;09:00;785;1.034;287;284;-;622;626
24.01.2021;09:00;10:00;785;1.036;293;296;-;624;627
24.01.2021;10:00;11:00;792;1.030;296;297;-;623;624
24.01.2021;11:00;12:00;969;1.028;295;296;-;622;626
24.01.2021;12:00;13:00;1.037;1.029;293;295;-;623;625
24.01.2021;13:00;14:00;1.037;1.026;292;295;-;623;626
24.01.2021;14:00;15:00;1.037;1.028;291;288;-;624;625
24.01.2021;15:00;16:00;1.039;1.029;292;287;-;621;624
24.01.2021;16:00;17:00;1.039;1.029;295;294;-;619;626
24.01.2021;17:00;18:00;1.038;1.030;297;295;-;621;626
24.01.2021;18:00;19:00;1.039;1.030;298;298;-;621;626
24.01.2021;19:00;20:00;1.040;1.032;295;298;-;619;627
24.01.2021;20:00;21:00;1.044;1.031;296;299;-;618;627
24.01.2021;21:00;22:00;1.041;1.029;293;295;-;619;628
24.01.2021;22:00;23:00;1.043;1.035;292;295;-;618;626
24.01.2021;23:00;00:00;1.041;1.031;292;295;-;621;626
25.01.2021;00:00;01:00;1.044;1.032;296;300;-;623;626
25.01.2021;01:00;02:00;1.038;1.026;293;299;-;621;625
25.01.2021;02:00;03:00;1.041;1.029;196;301;-;622;626
25.01.2021;03:00;04:00;1.039;1.030;34;302;-;622;626
25.01.2021;04:00;05:00;1.037;1.029;218;301;-;621;625
25.01.2021;05:00;06:00;1.041;1.028;292;298;-;620;623
25.01.2021;06:00;07:00;1.040;1.028;296;297;-;620;624
25.01.2021;07:00;08:00;1.036;1.030;295;294;-;621;625
25.01.2021;08:00;09:00;1.041;1.028;294;288;-;622;624
25.01.2021;09:00;10:00;1.038;1.029;295;291;-;620;626
25.01.2021;10:00;11:00;1.041;1.027;296;296;-;622;625
25.01.2021;11:00;12:00;1.039;1.027;295;295;-;621;625
25.01.2021;12:00;13:00;1.038;1.028;295;295;-;621;624
25.01.2021;13:00;14:00;1.037;1.028;295;295;-;622;625
25.01.2021;14:00;15:00;1.039;1.030;295;295;-;621;625
25.01.2021;15:00;16:00;1.037;1.028;295;298;-;621;624
25.01.2021;16:00;17:00;1.023;1.028;296;296;-;622;622
25.01.2021;17:00;18:00;1.016;1.029;297;298;-;622;628
25.01.2021;18:00;19:00;1.021;1.031;297;296;-;623;625
25.01.2021;19:00;20:00;1.020;1.028;296;295;-;623;625
25.01.2021;20:00;21:00;1.020;1.032;298;295;-;623;626
25.01.2021;21:00;22:00;1.021;1.031;297;295;-;624;626
25.01.2021;22:00;23:00;1.022;1.031;297;293;-;623;625
25.01.2021;23:00;00:00;1.018;1.032;296;289;-;623;626
26.01.2021;00:00;01:00;1.017;1.028;296;290;-;623;625
26.01.2021;01:00;02:00;1.018;1.031;296;289;-;577;624
26.01.2021;02:00;03:00;1.018;1.025;297;289;-;596;625
26.01.2021;03:00;04:00;1.032;1.028;296;289;-;620;623
26.01.2021;04:00;05:00;1.040;1.028;296;290;-;621;624
26.01.2021;05:00;06:00;1.037;1.029;296;292;-;621;621
26.01.2021;06:00;07:00;1.038;1.027;296;296;-;620;626
26.01.2021;07:00;08:00;1.039;1.030;298;295;-;621;625
26.01.2021;08:00;09:00;1.037;1.027;298;295;-;620;623
26.01.2021;09:00;10:00;1.039;1.028;298;294;-;620;624
26.01.2021;10:00;11:00;1.037;1.027;298;295;-;619;624
26.01.2021;11:00;12:00;1.038;1.028;298;296;-;602;625
26.01.2021;12:00;13:00;1.038;1.027;297;294;-;582;623
26.01.2021;13:00;14:00;1.039;1.026;297;294;-;582;626
26.01.2021;14:00;15:00;1.036;1.029;296;294;-;582;625
26.01.2021;15:00;16:00;1.037;1.027;294;292;-;581;624
26.01.2021;16:00;17:00;1.038;1.030;296;294;-;582;626
26.01.2021;17:00;18:00;1.038;1.030;298;296;-;581;624
26.01.2021;18:00;19:00;1.040;1.029;298;297;-;583;626
26.01.2021;19:00;20:00;1.041;1.031;298;296;-;582;627
26.01.2021;20:00;21:00;1.040;1.030;296;294;-;583;627
26.01.2021;21:00;22:00;1.040;1.031;293;291;-;583;626
26.01.2021;22:00;23:00;1.043;1.032;293;289;-;584;627
26.01.2021;23:00;00:00;1.042;1.031;294;287;-;621;627
27.01.2021;00:00;01:00;1.039;1.025;294;286;-;621;625
27.01.2021;01:00;02:00;1.038;1.028;294;287;-;622;627
27.01.2021;02:00;03:00;1.041;1.028;293;287;-;622;627
27.01.2021;03:00;04:00;1.039;1.029;293;286;-;620;625
27.01.2021;04:00;05:00;1.037;1.028;294;287;-;622;627
27.01.2021;05:00;06:00;1.027;1.028;298;292;-;621;625
27.01.2021;06:00;07:00;1.031;1.025;298;297;-;622;626
27.01.2021;07:00;08:00;1.030;1.029;298;296;-;623;626
27.01.2021;08:00;09:00;1.029;1.028;296;296;-;623;626
27.01.2021;09:00;10:00;1.026;1.026;292;293;-;621;624
27.01.2021;10:00;11:00;1.031;1.028;293;292;-;621;624
27.01.2021;11:00;12:00;1.028;1.028;293;292;-;621;625
27.01.2021;12:00;13:00;1.025;1.028;292;293;-;621;625
27.01.2021;13:00;14:00;1.025;1.026;296;294;-;623;625
27.01.2021;14:00;15:00;1.021;1.031;299;296;-;622;627
27.01.2021;15:00;16:00;1.015;1.031;299;297;-;622;625
27.01.2021;16:00;17:00;988;1.030;300;291;-;623;627
27.01.2021;17:00;18:00;935;1.026;299;290;-;624;586
27.01.2021;18:00;19:00;872;1.030;296;290;-;623;586
27.01.2021;19:00;20:00;895;1.031;294;288;-;622;625
27.01.2021;20:00;21:00;1.034;1.030;294;291;-;622;627
27.01.2021;21:00;22:00;1.040;1.028;293;290;-;622;625
27.01.2021;22:00;23:00;1.041;1.032;294;291;-;623;552
27.01.2021;23:00;00:00;1.039;1.031;294;291;-;623;328
28.01.2021;00:00;01:00;1.029;1.027;293;290;-;620;540
28.01.2021;01:00;02:00;1.029;1.027;293;290;-;621;626
28.01.2021;02:00;03:00;1.030;1.026;293;290;-;621;625
28.01.2021;03:00;04:00;1.028;1.029;293;291;-;621;626
28.01.2021;04:00;05:00;1.030;1.028;293;292;-;623;626
28.01.2021;05:00;06:00;1.041;1.028;293;292;-;621;624
28.01.2021;06:00;07:00;1.042;1.029;292;292;-;621;625
28.01.2021;07:00;08:00;1.043;1.029;295;296;-;621;624
28.01.2021;08:00;09:00;1.042;1.027;299;299;-;621;625
28.01.2021;09:00;10:00;1.041;1.027;298;299;-;621;625
28.01.2021;10:00;11:00;1.043;1.029;298;297;-;620;625
28.01.2021;11:00;12:00;1.042;1.027;298;298;-;621;625
28.01.2021;12:00;13:00;1.040;1.027;293;292;-;620;624
28.01.2021;13:00;14:00;1.038;1.024;293;292;-;622;625
28.01.2021;14:00;15:00;532;1.029;295;294;-;623;631
28.01.2021;15:00;16:00;0;1.014;293;292;-;619;624
28.01.2021;16:00;17:00;0;1.012;298;292;-;618;625
28.01.2021;17:00;18:00;0;1.018;298;292;-;617;624
28.01.2021;18:00;19:00;0;1.024;298;292;-;620;610
28.01.2021;19:00;20:00;0;1.025;299;294;-;626;104
28.01.2021;20:00;21:00;0;1.019;294;292;-;621;0
28.01.2021;21:00;22:00;0;1.020;294;294;-;621;0
28.01.2021;22:00;23:00;0;1.023;293;292;-;622;0
28.01.2021;23:00;00:00;444;1.021;294;290;-;619;0
29.01.2021;00:00;01:00;462;1.024;293;295;-;619;0
29.01.2021;01:00;02:00;468;1.019;293;295;-;618;0
29.01.2021;02:00;03:00;540;1.027;229;185;-;436;0
29.01.2021;03:00;04:00;729;1.024;204;140;-;304;0
29.01.2021;04:00;05:00;745;1.021;228;189;-;342;0
29.01.2021;05:00;06:00;804;1.018;293;297;-;596;0
29.01.2021;06:00;07:00;991;1.017;295;299;-;619;0
29.01.2021;07:00;08:00;1.043;1.000;296;299;-;617;0
29.01.2021;08:00;09:00;1.046;1.019;298;301;-;619;0
29.01.2021;09:00;10:00;1.039;1.025;297;295;-;618;0
29.01.2021;10:00;11:00;1.038;1.025;296;292;-;617;0
29.01.2021;11:00;12:00;1.038;1.026;295;292;-;618;0
29.01.2021;12:00;13:00;1.037;1.024;296;292;-;618;0
29.01.2021;13:00;14:00;1.040;1.026;295;291;-;618;0
29.01.2021;14:00;15:00;1.041;1.025;295;291;-;616;0
29.01.2021;15:00;16:00;1.042;1.020;295;292;-;613;0
29.01.2021;16:00;17:00;1.042;1.025;300;291;-;616;0
29.01.2021;17:00;18:00;1.044;1.024;298;292;-;616;0
29.01.2021;18:00;19:00;1.047;1.024;299;295;-;619;0
29.01.2021;19:00;20:00;1.044;1.030;297;296;-;619;0
29.01.2021;20:00;21:00;1.046;1.028;297;295;-;618;0
29.01.2021;21:00;22:00;1.048;1.027;295;294;-;619;0
29.01.2021;22:00;23:00;1.048;1.031;299;295;-;620;0
29.01.2021;23:00;00:00;1.046;1.027;298;288;-;619;0
30.01.2021;00:00;01:00;1.049;1.033;242;220;-;549;0
30.01.2021;01:00;02:00;1.046;1.028;144;141;-;290;0
30.01.2021;02:00;03:00;1.046;1.030;142;141;-;266;0
30.01.2021;03:00;04:00;1.044;1.028;156;150;-;268;0
30.01.2021;04:00;05:00;1.048;1.029;240;211;-;288;0
30.01.2021;05:00;06:00;1.048;1.030;232;212;-;323;0
30.01.2021;06:00;07:00;1.046;1.026;257;226;-;371;0
30.01.2021;07:00;08:00;1.048;1.028;297;283;-;577;0
30.01.2021;08:00;09:00;1.050;1.026;299;297;-;617;0
30.01.2021;09:00;10:00;1.050;1.028;298;297;-;618;0
30.01.2021;10:00;11:00;1.048;1.027;298;298;-;619;0
30.01.2021;11:00;12:00;1.050;1.029;297;296;-;618;0
30.01.2021;12:00;13:00;1.047;1.029;298;293;-;617;0
30.01.2021;13:00;14:00;1.049;1.030;299;291;-;616;0
30.01.2021;14:00;15:00;1.047;1.026;298;291;-;617;0
30.01.2021;15:00;16:00;1.044;1.029;298;294;-;618;0
30.01.2021;16:00;17:00;1.045;1.029;297;296;-;617;0
30.01.2021;17:00;18:00;1.046;1.029;298;295;-;618;0
30.01.2021;18:00;19:00;1.050;1.029;298;297;-;619;0
30.01.2021;19:00;20:00;1.047;1.031;298;298;-;619;0
30.01.2021;20:00;21:00;1.050;1.031;299;296;-;620;0
30.01.2021;21:00;22:00;1.049;1.031;298;294;-;618;0
30.01.2021;22:00;23:00;1.050;1.032;298;293;-;620;0
30.01.2021;23:00;00:00;1.048;1.032;300;294;-;620;0
31.01.2021;00:00;01:00;1.051;1.031;298;273;-;613;0
31.01.2021;01:00;02:00;1.044;1.028;295;272;-;603;0
31.01.2021;02:00;03:00;1.050;1.032;233;218;-;528;0
31.01.2021;03:00;04:00;1.052;1.033;153;145;-;300;0
31.01.2021;04:00;05:00;1.047;1.029;152;145;-;283;0
31.01.2021;05:00;06:00;1.050;1.030;151;147;-;295;0
31.01.2021;06:00;07:00;1.047;1.026;229;224;-;485;0
31.01.2021;07:00;08:00;1.047;1.029;297;291;-;617;0
31.01.2021;08:00;09:00;1.048;1.029;295;297;-;618;0
31.01.2021;09:00;10:00;1.050;1.029;295;296;-;614;0
31.01.2021;10:00;11:00;1.048;1.026;296;298;-;623;0
31.01.2021;11:00;12:00;1.045;1.029;295;296;-;617;0
31.01.2021;12:00;13:00;1.048;1.032;295;292;-;618;0
31.01.2021;13:00;14:00;1.046;1.028;296;293;-;619;0
31.01.2021;14:00;15:00;1.046;1.030;295;292;-;619;0
31.01.2021;15:00;16:00;1.043;1.032;296;292;-;618;0
31.01.2021;16:00;17:00;1.044;1.028;296;295;-;619;0
31.01.2021;17:00;18:00;1.044;1.029;295;300;-;618;0
31.01.2021;18:00;19:00;1.047;1.031;296;301;-;620;0
31.01.2021;19:00;20:00;1.046;1.028;297;301;-;621;0
31.01.2021;20:00;21:00;1.048;1.026;297;299;-;621;0
31.01.2021;21:00;22:00;1.045;1.033;297;298;-;621;0
31.01.2021;22:00;23:00;1.049;1.029;296;298;-;620;0
31.01.2021;23:00;00:00;1.047;1.034;297;294;-;620;0
01.02.2021;00:00;01:00;1.047;1.031;297;240;-;569;0
01.02.2021;01:00;02:00;1.048;1.030;296;172;-;323;0
01.02.2021;02:00;03:00;1.048;1.028;267;167;-;297;0
01.02.2021;03:00;04:00;1.042;1.033;164;151;-;274;0
01.02.2021;04:00;05:00;1.044;1.028;262;164;-;326;0
01.02.2021;05:00;06:00;1.043;1.026;298;264;-;580;0
01.02.2021;06:00;07:00;1.045;1.029;294;297;-;620;0
01.02.2021;07:00;08:00;1.043;1.028;295;300;-;620;0
01.02.2021;08:00;09:00;1.045;1.024;296;298;-;620;0
01.02.2021;09:00;10:00;1.042;1.030;295;299;-;621;0
01.02.2021;10:00;11:00;1.041;1.028;295;297;-;621;0
01.02.2021;11:00;12:00;1.041;1.029;295;297;-;619;0
01.02.2021;12:00;13:00;1.043;1.028;295;297;-;619;0
01.02.2021;13:00;14:00;1.040;1.032;296;297;-;619;0
01.02.2021;14:00;15:00;1.039;1.030;296;301;-;618;0
01.02.2021;15:00;16:00;1.040;1.024;295;303;-;617;0
01.02.2021;16:00;17:00;1.038;1.021;296;302;-;617;0
01.02.2021;17:00;18:00;1.041;1.030;296;302;-;618;0
01.02.2021;18:00;19:00;1.036;1.032;296;304;-;618;0
01.02.2021;19:00;20:00;563;1.033;296;304;-;623;0
01.02.2021;20:00;21:00;812;1.024;296;299;-;618;0
01.02.2021;21:00;22:00;1.044;1.033;297;300;-;619;0
01.02.2021;22:00;23:00;1.048;1.031;297;301;-;619;0
01.02.2021;23:00;00:00;1.046;1.033;296;300;-;619;0
02.02.2021;00:00;01:00;1.048;1.030;297;299;-;618;0
02.02.2021;01:00;02:00;1.047;1.026;297;300;-;616;0
02.02.2021;02:00;03:00;1.047;1.029;297;301;-;618;0
02.02.2021;03:00;04:00;1.048;1.029;297;300;-;616;0
02.02.2021;04:00;05:00;1.045;1.028;296;301;-;617;0
02.02.2021;05:00;06:00;1.045;1.026;296;301;-;617;0
02.02.2021;06:00;07:00;1.049;1.030;297;299;-;616;0
02.02.2021;07:00;08:00;1.044;1.028;296;299;-;617;0
02.02.2021;08:00;09:00;1.046;1.028;296;300;-;617;0
02.02.2021;09:00;10:00;1.046;1.029;296;299;-;616;0
02.02.2021;10:00;11:00;1.042;1.025;297;300;-;617;0
02.02.2021;11:00;12:00;1.038;1.026;297;299;-;617;0
02.02.2021;12:00;13:00;1.041;1.024;296;298;-;616;0
02.02.2021;13:00;14:00;1.039;1.021;297;300;-;617;0
02.02.2021;14:00;15:00;1.037;1.022;297;299;-;615;0
02.02.2021;15:00;16:00;1.037;1.019;297;298;-;615;0
02.02.2021;16:00;17:00;1.032;1.018;297;302;-;615;0
02.02.2021;17:00;18:00;1.030;1.019;297;301;-;614;0
02.02.2021;18:00;19:00;1.032;1.019;297;303;-;617;0
02.02.2021;19:00;20:00;1.031;1.019;297;302;-;616;0
02.02.2021;20:00;21:00;1.034;1.023;297;299;-;616;0
02.02.2021;21:00;22:00;1.034;1.025;297;298;-;617;0
02.02.2021;22:00;23:00;1.036;1.024;292;281;-;610;0
02.02.2021;23:00;00:00;1.044;1.027;217;207;-;398;0
03.02.2021;00:00;01:00;1.043;926;146;139;-;270;0
03.02.2021;01:00;02:00;1.004;645;144;139;-;268;0
03.02.2021;02:00;03:00;989;597;145;135;-;268;0
03.02.2021;03:00;04:00;989;602;144;136;-;268;0
03.02.2021;04:00;05:00;1.016;617;144;135;-;265;0
03.02.2021;05:00;06:00;1.034;748;144;134;-;267;0
03.02.2021;06:00;07:00;1.028;1.012;169;168;-;330;46
03.02.2021;07:00;08:00;1.028;1.015;287;291;-;569;262
03.02.2021;08:00;09:00;1.029;1.018;296;301;-;614;504
03.02.2021;09:00;10:00;1.033;1.021;299;302;-;617;354
03.02.2021;10:00;11:00;1.032;1.018;296;301;-;615;0
03.02.2021;11:00;12:00;1.028;1.018;295;300;-;616;0
03.02.2021;12:00;13:00;1.027;1.013;295;296;-;614;0
03.02.2021;13:00;14:00;1.030;1.014;295;296;-;616;0
03.02.2021;14:00;15:00;1.023;1.011;295;296;-;614;0
03.02.2021;15:00;16:00;1.027;1.015;295;297;-;614;0
03.02.2021;16:00;17:00;1.027;1.015;295;297;-;613;0
03.02.2021;17:00;18:00;1.028;1.019;295;297;-;613;0
03.02.2021;18:00;19:00;1.030;1.018;297;298;-;617;0
03.02.2021;19:00;20:00;1.027;1.019;296;298;-;615;0
03.02.2021;20:00;21:00;1.032;1.023;254;258;-;582;0
03.02.2021;21:00;22:00;1.038;1.030;149;145;-;344;0
03.02.2021;22:00;23:00;1.039;1.025;145;138;-;266;0
03.02.2021;23:00;00:00;997;987;160;139;-;269;0
04.02.2021;00:00;01:00;711;690;179;139;-;271;0
04.02.2021;01:00;02:00;589;518;182;139;-;276;0
04.02.2021;02:00;03:00;471;476;184;139;-;277;0
04.02.2021;03:00;04:00;482;480;184;138;-;278;0
04.02.2021;04:00;05:00;607;538;183;138;-;276;0
04.02.2021;05:00;06:00;919;841;186;141;-;280;0
04.02.2021;06:00;07:00;1.037;1.020;263;251;-;514;0
04.02.2021;07:00;08:00;1.038;1.026;285;301;-;619;0
04.02.2021;08:00;09:00;1.041;1.023;286;303;-;620;0
04.02.2021;09:00;10:00;1.043;1.023;285;301;-;616;0
04.02.2021;10:00;11:00;1.036;1.024;286;295;-;615;0
04.02.2021;11:00;12:00;1.041;1.020;287;298;-;615;0
04.02.2021;12:00;13:00;1.037;1.022;286;297;-;615;0
04.02.2021;13:00;14:00;1.041;1.018;286;297;-;614;0
04.02.2021;14:00;15:00;1.043;1.027;288;297;-;615;0
04.02.2021;15:00;16:00;1.042;1.022;287;300;-;615;0
04.02.2021;16:00;17:00;1.043;1.018;287;301;-;615;0
04.02.2021;17:00;18:00;1.044;1.022;292;294;-;617;0
04.02.2021;18:00;19:00;1.043;1.024;298;290;-;616;0
04.02.2021;19:00;20:00;1.045;1.021;295;294;-;618;0
04.02.2021;20:00;21:00;1.046;1.023;288;300;-;617;0
04.02.2021;21:00;22:00;1.044;1.023;288;300;-;617;0
04.02.2021;22:00;23:00;1.044;1.024;287;296;-;616;0
04.02.2021;23:00;00:00;1.047;1.029;281;200;-;612;0
05.02.2021;00:00;01:00;1.048;1.024;159;139;-;359;0
05.02.2021;01:00;02:00;1.043;1.023;147;139;-;274;0
05.02.2021;02:00;03:00;1.046;1.028;147;139;-;281;0
05.02.2021;03:00;04:00;1.043;1.022;147;138;-;277;0
05.02.2021;04:00;05:00;1.042;1.021;147;140;-;281;0
05.02.2021;05:00;06:00;1.043;1.020;153;146;-;286;0
05.02.2021;06:00;07:00;1.038;1.024;266;263;-;540;0
05.02.2021;07:00;08:00;1.042;1.023;297;299;-;619;0
05.02.2021;08:00;09:00;1.039;1.026;297;300;-;622;0
05.02.2021;09:00;10:00;1.045;1.027;296;297;-;621;0
05.02.2021;10:00;11:00;1.047;1.022;290;297;-;624;0
05.02.2021;11:00;12:00;1.042;1.023;287;298;-;617;0
05.02.2021;12:00;13:00;1.045;1.019;287;298;-;617;0
05.02.2021;13:00;14:00;1.040;1.015;287;269;-;614;0
05.02.2021;14:00;15:00;1.041;1.021;287;143;-;534;0
05.02.2021;15:00;16:00;1.040;1.015;288;143;-;614;0
05.02.2021;16:00;17:00;1.039;1.014;252;140;-;615;0
05.02.2021;17:00;18:00;1.041;1.022;187;140;-;616;0
05.02.2021;18:00;19:00;1.045;1.020;190;143;-;618;0
05.02.2021;19:00;20:00;1.047;1.020;277;240;-;615;0
