Datum;Anfang;Ende;Generation_DE Vianden M6 [MW] Originalauflösungen;Generation_DE Vianden M7 [MW] Originalauflösungen;Generation_DE Vianden M8 [MW] Originalauflösungen;Generation_DE Vianden M9 [MW] Originalauflösungen;Generation_DE Vianden M1 [MW] Originalauflösungen;Generation_DE Vianden M2 [MW] Originalauflösungen;Generation_DE Vianden M3 [MW] Originalauflösungen;Generation_DE Vianden M4 [MW] Originalauflösungen;Generation_DE Vianden M10 [MW] Originalauflösungen;Generation_DE Vianden M5 [MW] Originalauflösungen;Generation_DE Vianden M11 [MW] Originalauflösungen
12.02.2017;23:00;00:00;0;0;0;0;0;10;11;11;0;0;1
13.02.2017;00:00;01:00;0;0;0;0;0;15;16;16;0;0;1
13.02.2017;01:00;02:00;0;0;0;0;0;15;17;16;0;0;1
13.02.2017;02:00;03:00;0;0;0;0;0;12;13;12;0;0;1
13.02.2017;03:00;04:00;0;0;0;0;0;10;11;10;0;0;1
13.02.2017;04:00;05:00;0;0;0;0;0;10;11;10;0;0;0
13.02.2017;05:00;06:00;0;0;0;0;0;22;24;22;0;0;0
13.02.2017;06:00;07:00;5;5;0;0;0;42;44;42;0;6;0
13.02.2017;07:00;08:00;51;51;0;0;0;12;14;13;0;52;1
13.02.2017;08:00;09:00;51;51;0;0;0;9;11;10;0;52;113
13.02.2017;09:00;10:00;68;67;0;0;0;17;19;18;0;69;152
13.02.2017;10:00;11:00;3;2;5;3;0;44;47;46;0;3;3
13.02.2017;11:00;12:00;18;0;19;18;0;24;27;25;0;19;0
13.02.2017;12:00;13:00;0;0;0;0;0;13;16;15;0;0;0
13.02.2017;13:00;14:00;0;0;0;1;0;23;25;24;0;1;0
13.02.2017;14:00;15:00;18;18;19;19;0;9;11;10;0;19;0
13.02.2017;15:00;16:00;27;26;12;12;0;9;11;10;0;12;1
13.02.2017;16:00;17:00;-;-;-;-;-;-;-;-;-;-;-
13.02.2017;17:00;18:00;73;74;56;51;0;1;0;0;0;55;1
13.02.2017;18:00;19:00;65;64;81;65;0;0;0;0;0;80;1
13.02.2017;19:00;20:00;19;17;25;48;0;12;14;13;0;24;1
13.02.2017;20:00;21:00;43;42;44;42;0;11;13;12;0;43;113
13.02.2017;21:00;22:00;27;26;28;27;0;10;12;11;0;27;1
13.02.2017;22:00;23:00;27;26;28;27;0;10;12;11;0;28;0
13.02.2017;23:00;00:00;30;28;31;29;0;9;11;10;0;30;0
14.02.2017;00:00;01:00;0;0;0;0;0;21;23;22;0;0;0
14.02.2017;01:00;02:00;0;0;0;0;0;31;33;32;0;0;0
14.02.2017;02:00;03:00;70;69;71;70;0;40;42;41;0;70;1
14.02.2017;03:00;04:00;0;1;0;2;0;44;46;44;0;0;0
14.02.2017;04:00;05:00;0;0;0;0;0;22;24;23;0;0;0
14.02.2017;05:00;06:00;0;0;0;0;0;22;23;22;0;0;0
14.02.2017;06:00;07:00;33;33;33;33;0;25;26;25;0;33;0
14.02.2017;07:00;08:00;71;70;72;70;0;33;35;34;0;71;120
14.02.2017;08:00;09:00;51;50;52;51;0;15;17;16;135;51;144
14.02.2017;09:00;10:00;17;15;18;15;0;12;13;12;3;16;6
14.02.2017;10:00;11:00;27;26;27;21;0;20;22;21;0;21;24
14.02.2017;11:00;12:00;27;26;27;27;0;19;20;20;0;27;0
14.02.2017;12:00;13:00;0;0;0;0;0;2;2;57;0;0;0
14.02.2017;13:00;14:00;10;8;11;9;0;0;0;26;0;11;0
14.02.2017;14:00;15:00;30;28;31;30;0;0;23;14;0;30;0
14.02.2017;15:00;16:00;29;28;30;29;0;0;35;0;0;29;1
14.02.2017;16:00;17:00;-;-;-;-;-;-;-;-;-;-;-
14.02.2017;17:00;18:00;57;56;58;57;0;0;31;0;0;58;2
14.02.2017;18:00;19:00;85;84;87;85;0;0;31;0;0;86;178
14.02.2017;19:00;20:00;48;46;49;47;0;9;14;9;0;48;42
14.02.2017;20:00;21:00;30;29;31;30;0;10;11;11;0;30;0
14.02.2017;21:00;22:00;55;54;56;55;0;17;19;18;0;55;0
14.02.2017;22:00;23:00;49;48;51;50;0;11;13;12;0;50;0
14.02.2017;23:00;00:00;27;25;28;27;0;16;17;16;0;27;0
15.02.2017;00:00;01:00;9;8;10;9;0;10;11;10;0;10;0
15.02.2017;01:00;02:00;2;3;3;3;0;12;13;12;0;2;0
15.02.2017;02:00;03:00;0;0;0;0;0;24;26;25;0;0;0
15.02.2017;03:00;04:00;0;0;0;0;0;48;51;50;0;0;0
15.02.2017;04:00;05:00;0;0;0;0;0;16;17;16;0;0;0
15.02.2017;05:00;06:00;2;2;2;2;0;68;71;69;0;2;0
15.02.2017;06:00;07:00;29;29;30;30;0;36;38;37;0;29;0
15.02.2017;07:00;08:00;42;41;43;42;0;19;21;20;0;43;64
15.02.2017;08:00;09:00;32;31;34;32;0;10;11;10;0;32;4
15.02.2017;09:00;10:00;0;0;0;0;0;3;3;3;0;0;1
15.02.2017;10:00;11:00;31;31;14;13;0;0;0;0;0;32;1
15.02.2017;11:00;12:00;39;38;40;39;0;0;0;0;0;39;1
15.02.2017;12:00;13:00;8;7;8;8;0;0;0;0;0;8;1
15.02.2017;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
15.02.2017;14:00;15:00;33;11;36;0;0;0;0;0;0;0;0
15.02.2017;15:00;16:00;14;11;14;0;0;0;0;0;0;0;12
15.02.2017;16:00;17:00;-;-;-;-;-;-;-;-;-;-;-
15.02.2017;17:00;18:00;87;66;67;4;0;0;5;4;42;67;75
15.02.2017;18:00;19:00;88;87;89;88;0;42;62;60;186;89;184
15.02.2017;19:00;20:00;44;43;45;44;0;49;51;50;133;45;109
15.02.2017;20:00;21:00;31;30;32;31;0;27;29;28;0;31;1
15.02.2017;21:00;22:00;11;10;12;11;0;12;13;12;0;11;1
15.02.2017;22:00;23:00;38;38;39;39;0;10;11;10;0;38;1
15.02.2017;23:00;00:00;12;11;13;12;0;22;24;23;0;12;0
16.02.2017;00:00;01:00;5;6;6;6;0;18;19;18;0;5;0
16.02.2017;01:00;02:00;0;0;0;0;0;10;12;11;0;0;0
16.02.2017;02:00;03:00;0;0;0;0;0;11;12;11;0;0;0
16.02.2017;03:00;04:00;0;0;0;0;0;11;12;11;0;0;0
16.02.2017;04:00;05:00;0;0;0;0;0;38;40;39;0;0;0
16.02.2017;05:00;06:00;0;0;0;0;0;11;12;12;0;0;0
16.02.2017;06:00;07:00;15;0;0;0;0;12;14;13;0;15;1
16.02.2017;07:00;08:00;36;17;17;17;0;10;11;10;0;36;1
16.02.2017;08:00;09:00;58;58;60;59;0;15;17;16;0;59;76
16.02.2017;09:00;10:00;28;8;10;9;0;10;11;10;0;28;1
16.02.2017;10:00;11:00;24;24;25;25;0;11;13;12;0;25;0
16.02.2017;11:00;12:00;25;24;26;25;0;10;12;11;0;25;0
16.02.2017;12:00;13:00;26;25;27;26;0;2;2;0;0;26;0
16.02.2017;13:00;14:00;23;21;24;22;0;0;0;0;0;23;0
16.02.2017;14:00;15:00;50;49;51;50;0;0;0;0;0;51;0
16.02.2017;15:00;16:00;37;36;38;37;0;0;0;0;0;38;1
16.02.2017;16:00;17:00;15;1;20;2;0;0;25;0;0;2;1
16.02.2017;17:00;18:00;42;25;46;25;0;4;44;3;116;25;44
16.02.2017;18:00;19:00;92;92;94;92;0;24;25;24;190;93;191
16.02.2017;19:00;20:00;62;59;62;60;0;11;12;18;96;63;99
16.02.2017;20:00;21:00;6;0;0;0;0;0;0;32;0;6;1
16.02.2017;21:00;22:00;0;0;0;0;0;16;18;32;0;0;1
16.02.2017;22:00;23:00;35;0;0;0;0;10;11;10;0;36;1
16.02.2017;23:00;00:00;12;0;0;0;0;10;11;10;0;12;0
17.02.2017;00:00;01:00;68;0;0;0;0;9;11;10;0;69;0
17.02.2017;01:00;02:00;0;0;0;0;0;11;12;11;0;1;0
17.02.2017;02:00;03:00;0;0;0;0;0;10;11;10;0;0;0
17.02.2017;03:00;04:00;0;0;0;0;0;13;15;3;0;0;0
17.02.2017;04:00;05:00;0;0;0;0;0;22;24;0;0;0;0
17.02.2017;05:00;06:00;0;0;0;0;0;15;17;0;0;0;0
17.02.2017;06:00;07:00;31;36;37;0;0;36;39;14;0;31;1
17.02.2017;07:00;08:00;28;27;29;0;0;15;16;16;0;28;1
17.02.2017;08:00;09:00;9;8;10;0;0;20;22;21;0;10;1
17.02.2017;09:00;10:00;29;28;30;0;0;9;11;10;0;29;1
17.02.2017;10:00;11:00;40;2;15;0;0;25;27;26;0;15;1
17.02.2017;11:00;12:00;36;0;37;0;0;40;42;41;0;36;1
17.02.2017;12:00;13:00;46;0;47;0;0;51;54;52;0;47;1
17.02.2017;13:00;14:00;18;0;17;0;0;18;21;20;0;19;1
17.02.2017;14:00;15:00;16;0;0;0;0;0;14;13;0;16;1
17.02.2017;15:00;16:00;19;0;0;0;0;0;16;15;0;20;1
17.02.2017;16:00;17:00;0;0;0;0;0;0;16;15;0;0;1
17.02.2017;17:00;18:00;42;35;35;35;0;1;17;16;0;43;1
17.02.2017;18:00;19:00;71;70;73;71;0;10;11;11;0;72;1
17.02.2017;19:00;20:00;23;21;24;23;0;9;11;10;0;23;1
17.02.2017;20:00;21:00;13;13;15;14;0;9;11;10;0;13;1
17.02.2017;21:00;22:00;0;0;0;0;0;10;11;10;0;0;11
17.02.2017;22:00;23:00;0;0;0;0;0;10;11;10;0;0;102
17.02.2017;23:00;00:00;0;0;0;0;0;10;11;10;0;0;1
18.02.2017;00:00;01:00;0;0;0;0;0;39;41;40;0;0;0
18.02.2017;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
18.02.2017;02:00;03:00;0;0;0;0;0;7;0;0;0;0;0
18.02.2017;03:00;04:00;0;0;0;0;0;12;9;8;0;0;1
18.02.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
18.02.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
18.02.2017;06:00;07:00;0;0;2;0;0;0;17;0;0;1;1
18.02.2017;07:00;08:00;26;0;26;0;0;0;31;0;0;26;1
18.02.2017;08:00;09:00;14;0;14;0;0;0;35;0;0;14;1
18.02.2017;09:00;10:00;23;0;23;0;0;18;22;18;0;23;1
18.02.2017;10:00;11:00;1;0;1;0;0;10;11;10;0;11;1
18.02.2017;11:00;12:00;0;0;0;0;0;9;11;10;0;2;1
18.02.2017;12:00;13:00;7;0;0;0;0;10;11;10;0;0;1
18.02.2017;13:00;14:00;27;0;0;0;0;10;11;10;0;22;1
18.02.2017;14:00;15:00;13;10;12;0;0;23;25;24;0;13;1
18.02.2017;15:00;16:00;39;38;40;0;0;12;13;12;0;39;1
18.02.2017;16:00;17:00;22;21;23;0;0;10;11;10;0;23;1
18.02.2017;17:00;18:00;33;33;34;14;0;10;11;10;5;34;6
18.02.2017;18:00;19:00;75;74;76;75;0;16;18;17;173;75;163
18.02.2017;19:00;20:00;39;37;40;39;0;9;11;10;139;40;107
18.02.2017;20:00;21:00;54;53;55;54;0;10;12;11;125;54;108
18.02.2017;21:00;22:00;85;83;86;84;0;1;1;1;0;86;1
18.02.2017;22:00;23:00;22;14;16;15;0;0;0;0;0;22;1
18.02.2017;23:00;00:00;37;0;0;0;0;0;0;0;0;37;1
19.02.2017;00:00;01:00;27;0;0;0;0;0;0;0;0;27;0
19.02.2017;01:00;02:00;20;16;18;17;0;0;0;0;0;26;0
19.02.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
19.02.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
19.02.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
19.02.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
19.02.2017;06:00;07:00;0;0;23;0;0;0;0;0;0;23;1
19.02.2017;07:00;08:00;0;0;24;0;0;19;21;18;0;24;1
19.02.2017;08:00;09:00;0;0;24;0;0;24;25;24;0;24;1
19.02.2017;09:00;10:00;0;0;26;0;0;16;9;17;0;26;1
19.02.2017;10:00;11:00;0;0;17;0;0;44;18;21;0;17;1
19.02.2017;11:00;12:00;61;57;60;39;0;35;37;36;0;69;1
19.02.2017;12:00;13:00;14;2;0;0;0;17;18;17;0;14;1
19.02.2017;13:00;14:00;10;0;0;0;0;10;11;11;0;10;1
19.02.2017;14:00;15:00;27;0;0;19;0;0;0;0;0;27;1
19.02.2017;15:00;16:00;16;0;0;15;0;0;0;0;0;16;1
19.02.2017;16:00;17:00;10;0;0;11;0;0;0;0;0;10;1
19.02.2017;17:00;18:00;23;11;0;24;0;0;0;0;0;23;1
19.02.2017;18:00;19:00;31;30;0;31;0;38;40;38;0;31;1
19.02.2017;19:00;20:00;11;9;0;10;0;44;46;44;0;11;1
19.02.2017;20:00;21:00;6;15;0;1;0;4;5;2;0;6;1
19.02.2017;21:00;22:00;33;42;29;28;0;0;0;0;0;33;0
19.02.2017;22:00;23:00;15;13;5;5;0;0;0;0;0;4;1
19.02.2017;23:00;00:00;15;12;0;0;0;0;0;0;0;0;0
20.02.2017;00:00;01:00;19;13;0;0;0;0;0;0;0;0;1
20.02.2017;01:00;02:00;16;0;0;0;0;0;0;0;0;0;0
20.02.2017;02:00;03:00;21;0;0;0;0;0;0;0;0;0;0
20.02.2017;03:00;04:00;21;0;0;0;0;0;0;0;0;0;0
20.02.2017;04:00;05:00;21;0;0;0;0;0;0;0;0;0;1
20.02.2017;05:00;06:00;21;0;0;0;0;0;0;0;0;0;1
20.02.2017;06:00;07:00;23;8;9;0;0;7;8;7;0;9;1
20.02.2017;07:00;08:00;11;11;12;0;0;18;19;18;0;11;1
20.02.2017;08:00;09:00;14;12;14;0;0;9;10;9;0;14;70
20.02.2017;09:00;10:00;10;9;10;0;0;0;0;0;0;10;85
20.02.2017;10:00;11:00;29;28;30;0;0;0;0;0;0;29;72
20.02.2017;11:00;12:00;56;56;58;0;0;0;0;0;0;57;1
20.02.2017;12:00;13:00;56;55;58;0;0;0;0;0;0;57;136
20.02.2017;13:00;14:00;33;32;34;0;0;35;37;36;0;34;164
20.02.2017;14:00;15:00;24;23;25;0;0;0;0;0;0;24;94
20.02.2017;15:00;16:00;20;19;20;0;0;0;0;0;0;20;1
20.02.2017;16:00;17:00;14;8;10;0;0;0;0;0;0;14;1
20.02.2017;17:00;18:00;2;2;0;0;0;37;39;37;0;0;5
20.02.2017;18:00;19:00;0;0;0;0;0;21;22;21;0;0;136
20.02.2017;19:00;20:00;2;1;0;1;0;12;13;13;0;2;91
20.02.2017;20:00;21:00;18;16;0;1;0;24;26;25;0;18;78
20.02.2017;21:00;22:00;23;22;0;0;0;58;61;60;0;23;0
20.02.2017;22:00;23:00;21;20;0;0;0;13;15;14;0;21;0
20.02.2017;23:00;00:00;13;14;0;0;0;0;0;0;0;13;0
21.02.2017;00:00;01:00;0;0;0;0;0;0;0;0;0;0;0
21.02.2017;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
21.02.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
21.02.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;1
21.02.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;1
21.02.2017;05:00;06:00;13;13;0;0;0;21;22;22;0;13;0
21.02.2017;06:00;07:00;15;35;0;11;0;13;19;14;0;37;1
21.02.2017;07:00;08:00;21;20;0;21;0;39;42;40;0;21;1
21.02.2017;08:00;09:00;14;12;0;13;0;30;33;31;122;14;139
21.02.2017;09:00;10:00;14;11;0;12;0;49;55;54;0;14;1
21.02.2017;10:00;11:00;7;0;0;0;0;0;46;45;0;7;1
21.02.2017;11:00;12:00;0;0;0;0;0;40;45;44;0;0;0
21.02.2017;12:00;13:00;0;0;0;0;0;41;43;42;0;0;1
21.02.2017;13:00;14:00;0;0;0;0;0;33;35;34;0;0;66
21.02.2017;14:00;15:00;0;0;0;0;0;35;37;36;0;0;1
21.02.2017;15:00;16:00;0;0;0;0;0;43;46;44;0;0;1
21.02.2017;16:00;17:00;0;0;1;1;0;42;44;43;0;1;1
21.02.2017;17:00;18:00;0;54;55;55;0;42;45;43;135;55;166
21.02.2017;18:00;19:00;0;56;58;57;0;30;32;31;147;58;119
21.02.2017;19:00;20:00;0;49;52;50;0;28;30;29;35;52;52
21.02.2017;20:00;21:00;0;11;11;13;0;26;28;27;0;13;1
21.02.2017;21:00;22:00;0;8;0;10;0;53;56;54;0;10;0
21.02.2017;22:00;23:00;0;0;0;0;0;14;16;15;0;0;0
21.02.2017;23:00;00:00;0;0;0;0;0;13;14;13;0;0;0
22.02.2017;00:00;01:00;0;0;0;0;0;0;1;0;0;0;1
22.02.2017;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
22.02.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
22.02.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
22.02.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
22.02.2017;05:00;06:00;6;6;0;0;0;0;0;0;0;0;1
22.02.2017;06:00;07:00;7;6;0;0;0;23;25;24;0;3;1
22.02.2017;07:00;08:00;11;0;0;0;0;49;51;50;0;22;1
22.02.2017;08:00;09:00;18;0;0;0;0;24;26;25;0;18;1
22.02.2017;09:00;10:00;19;21;0;0;0;33;35;34;0;2;1
22.02.2017;10:00;11:00;48;49;0;0;0;0;0;0;2;0;1
22.02.2017;11:00;12:00;43;43;34;16;0;0;0;0;164;37;1
22.02.2017;12:00;13:00;21;20;17;17;0;0;0;0;134;22;1
22.02.2017;13:00;14:00;22;21;1;0;0;0;0;0;77;23;1
22.02.2017;14:00;15:00;15;0;16;0;0;0;45;44;0;16;1
22.02.2017;15:00;16:00;29;0;30;0;0;26;53;52;0;29;12
22.02.2017;16:00;17:00;54;0;55;0;0;0;0;0;0;55;61
22.02.2017;17:00;18:00;44;0;46;0;0;32;34;33;26;45;161
22.02.2017;18:00;19:00;30;0;31;0;0;69;72;70;168;30;179
22.02.2017;19:00;20:00;24;0;25;0;0;59;57;60;169;24;92
22.02.2017;20:00;21:00;25;19;26;0;0;0;0;0;4;26;130
22.02.2017;21:00;22:00;15;11;12;0;0;0;0;0;0;15;13
22.02.2017;22:00;23:00;9;0;0;0;0;25;26;25;0;10;0
22.02.2017;23:00;00:00;13;0;0;0;0;18;19;19;0;13;0
23.02.2017;00:00;01:00;11;9;0;0;0;40;42;41;0;0;0
23.02.2017;01:00;02:00;11;10;0;0;0;2;3;2;0;0;0
23.02.2017;02:00;03:00;0;0;0;0;0;20;21;20;0;0;0
23.02.2017;03:00;04:00;0;0;0;0;0;11;12;11;0;0;0
23.02.2017;04:00;05:00;0;0;0;0;0;31;33;32;0;0;0
23.02.2017;05:00;06:00;0;0;0;0;0;31;33;32;0;0;0
23.02.2017;06:00;07:00;20;20;21;21;0;14;15;15;0;21;0
23.02.2017;07:00;08:00;67;67;68;67;0;19;21;20;0;68;107
23.02.2017;08:00;09:00;55;54;56;55;0;18;20;19;0;56;74
23.02.2017;09:00;10:00;82;82;83;82;0;12;6;13;0;83;71
23.02.2017;10:00;11:00;39;38;39;39;0;23;0;23;0;39;24
23.02.2017;11:00;12:00;51;51;52;51;0;55;54;56;0;51;1
23.02.2017;12:00;13:00;19;19;3;2;0;38;40;39;0;19;1
23.02.2017;13:00;14:00;15;14;0;0;0;21;23;22;0;15;1
23.02.2017;14:00;15:00;61;59;0;0;0;36;38;37;0;61;0
23.02.2017;15:00;16:00;7;6;0;0;0;2;3;3;0;11;25
23.02.2017;16:00;17:00;25;25;26;26;0;0;0;0;0;0;0
23.02.2017;17:00;18:00;43;42;44;43;0;9;5;4;15;0;8
23.02.2017;18:00;19:00;32;31;33;32;0;41;44;42;141;0;61
23.02.2017;19:00;20:00;32;31;33;32;0;18;20;19;28;0;44
23.02.2017;20:00;21:00;10;8;10;2;0;29;31;30;0;0;1
23.02.2017;21:00;22:00;21;20;22;0;0;55;58;57;0;0;0
23.02.2017;22:00;23:00;40;40;41;0;0;24;26;25;0;0;0
23.02.2017;23:00;00:00;25;24;25;12;0;20;20;20;0;12;0
24.02.2017;00:00;01:00;0;0;0;0;0;4;5;4;0;0;0
24.02.2017;01:00;02:00;0;0;0;0;0;7;8;8;0;0;0
24.02.2017;02:00;03:00;0;0;0;0;0;9;11;10;0;0;0
24.02.2017;03:00;04:00;0;0;0;0;0;11;12;11;0;0;0
24.02.2017;04:00;05:00;0;0;0;0;0;16;18;17;0;0;1
24.02.2017;05:00;06:00;0;0;0;0;0;11;13;12;0;0;0
24.02.2017;06:00;07:00;25;24;26;25;0;9;11;10;0;25;0
24.02.2017;07:00;08:00;57;56;58;57;0;9;11;10;0;57;1
24.02.2017;08:00;09:00;49;48;50;48;0;2;3;3;0;49;1
24.02.2017;09:00;10:00;22;21;23;22;0;0;0;0;163;22;1
24.02.2017;10:00;11:00;44;43;45;44;0;0;0;0;134;44;1
24.02.2017;11:00;12:00;25;24;26;25;0;0;0;0;146;26;1
24.02.2017;12:00;13:00;0;0;0;0;0;29;31;30;0;0;1
24.02.2017;13:00;14:00;0;0;0;0;0;50;52;51;0;0;0
24.02.2017;14:00;15:00;0;0;0;0;0;32;34;33;0;0;0
24.02.2017;15:00;16:00;0;0;0;0;0;63;66;64;0;0;0
24.02.2017;16:00;17:00;0;0;0;0;0;58;61;59;0;0;1
24.02.2017;17:00;18:00;25;25;26;25;0;57;62;60;0;25;0
24.02.2017;18:00;19:00;36;35;37;36;0;80;101;100;154;36;133
24.02.2017;19:00;20:00;40;39;42;40;0;79;69;88;86;41;62
24.02.2017;20:00;21:00;62;62;37;37;0;9;10;10;0;63;6
24.02.2017;21:00;22:00;13;11;14;0;0;0;0;0;0;13;103
24.02.2017;22:00;23:00;56;1;22;0;0;0;0;0;0;56;17
24.02.2017;23:00;00:00;4;0;4;0;0;15;17;16;0;4;1
25.02.2017;00:00;01:00;0;0;0;0;0;39;42;1;0;0;1
25.02.2017;01:00;02:00;0;0;0;0;0;0;0;0;0;0;1
25.02.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;1
25.02.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;1
25.02.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
25.02.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
25.02.2017;06:00;07:00;7;7;8;0;0;0;0;0;0;7;20
25.02.2017;07:00;08:00;57;56;58;0;0;0;0;0;0;58;134
25.02.2017;08:00;09:00;88;87;89;0;0;0;0;0;0;89;183
25.02.2017;09:00;10:00;53;52;54;0;0;0;0;0;0;54;130
25.02.2017;10:00;11:00;5;4;5;0;0;0;0;0;0;6;22
25.02.2017;11:00;12:00;0;0;0;0;0;0;0;0;0;0;1
25.02.2017;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
25.02.2017;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
25.02.2017;14:00;15:00;0;0;3;0;0;0;0;0;0;0;1
25.02.2017;15:00;16:00;43;43;44;32;0;0;0;0;0;32;1
25.02.2017;16:00;17:00;59;59;60;60;0;35;36;35;0;60;1
25.02.2017;17:00;18:00;89;89;91;89;0;12;13;12;0;91;25
25.02.2017;18:00;19:00;52;52;53;52;0;10;11;10;0;53;128
25.02.2017;19:00;20:00;14;14;15;14;0;3;4;27;0;15;14
25.02.2017;20:00;21:00;18;17;0;0;0;0;0;31;0;18;1
25.02.2017;21:00;22:00;23;22;0;0;0;0;0;30;0;24;1
25.02.2017;22:00;23:00;20;18;19;18;0;0;0;30;0;21;1
25.02.2017;23:00;00:00;27;26;0;0;0;0;0;30;0;28;0
26.02.2017;00:00;01:00;31;30;0;0;0;9;11;13;0;32;0
26.02.2017;01:00;02:00;17;15;16;15;0;3;25;3;0;17;0
26.02.2017;02:00;03:00;4;4;2;2;0;0;31;0;0;4;0
26.02.2017;03:00;04:00;0;0;0;0;0;0;31;0;0;0;0
26.02.2017;04:00;05:00;0;0;0;0;0;0;31;0;0;0;0
26.02.2017;05:00;06:00;0;0;0;0;0;0;31;0;0;0;0
26.02.2017;06:00;07:00;17;16;0;0;0;0;31;0;0;17;0
26.02.2017;07:00;08:00;48;46;0;0;0;0;31;0;0;48;0
26.02.2017;08:00;09:00;36;35;0;0;0;0;31;0;0;36;1
26.02.2017;09:00;10:00;62;39;0;0;0;0;0;0;0;40;1
26.02.2017;10:00;11:00;36;0;0;0;0;0;0;0;0;0;1
26.02.2017;11:00;12:00;52;0;0;0;0;0;0;1;0;0;0
26.02.2017;12:00;13:00;0;0;0;0;0;0;2;56;0;0;0
26.02.2017;13:00;14:00;0;0;0;0;0;0;3;3;0;0;0
26.02.2017;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
26.02.2017;15:00;16:00;28;28;29;29;0;11;0;0;89;19;1
26.02.2017;16:00;17:00;31;30;32;31;0;13;0;0;82;31;31
26.02.2017;17:00;18:00;92;92;94;92;0;32;12;30;65;93;50
26.02.2017;18:00;19:00;77;76;78;77;0;20;22;21;175;77;61
26.02.2017;19:00;20:00;64;62;65;63;0;9;11;10;164;64;141
26.02.2017;20:00;21:00;72;71;74;72;0;21;4;4;63;73;158
26.02.2017;21:00;22:00;58;57;59;58;0;30;0;0;0;59;43
26.02.2017;22:00;23:00;77;76;77;77;0;32;0;0;0;77;1
26.02.2017;23:00;00:00;10;11;11;11;0;15;11;10;0;11;0
27.02.2017;00:00;01:00;17;17;17;17;0;21;4;4;0;9;0
27.02.2017;01:00;02:00;0;0;0;0;0;32;0;0;0;0;0
27.02.2017;02:00;03:00;0;0;0;0;0;29;0;0;0;0;0
27.02.2017;03:00;04:00;0;0;0;0;0;29;0;0;0;0;0
27.02.2017;04:00;05:00;0;0;0;0;0;29;0;0;0;0;0
27.02.2017;05:00;06:00;16;16;17;16;0;29;0;0;0;16;0
27.02.2017;06:00;07:00;42;42;43;43;0;29;0;0;0;43;1
27.02.2017;07:00;08:00;17;15;18;17;0;29;0;0;0;17;1
27.02.2017;08:00;09:00;77;76;78;77;0;11;0;0;0;78;1
27.02.2017;09:00;10:00;94;94;96;95;0;0;0;0;0;96;1
27.02.2017;10:00;11:00;28;27;29;28;0;0;0;0;0;26;1
27.02.2017;11:00;12:00;36;36;37;37;0;0;0;0;0;34;0
27.02.2017;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
27.02.2017;13:00;14:00;0;0;0;0;0;24;26;25;0;0;0
27.02.2017;14:00;15:00;0;0;0;0;0;99;103;101;0;0;1
27.02.2017;15:00;16:00;86;85;89;0;0;80;83;81;48;88;31
27.02.2017;16:00;17:00;97;97;99;4;0;97;101;99;84;98;63
27.02.2017;17:00;18:00;30;29;31;30;0;0;1;0;100;30;93
27.02.2017;18:00;19:00;65;65;66;66;0;0;0;0;118;66;148
27.02.2017;19:00;20:00;92;91;93;91;0;56;58;57;33;93;36
27.02.2017;20:00;21:00;19;19;14;14;0;13;0;13;0;19;1
27.02.2017;21:00;22:00;34;33;35;34;0;0;0;2;0;35;1
27.02.2017;22:00;23:00;0;0;0;0;0;0;0;15;0;0;0
27.02.2017;23:00;00:00;0;0;0;0;0;0;0;10;0;0;0
28.02.2017;00:00;01:00;0;0;0;0;0;0;0;10;0;0;0
28.02.2017;01:00;02:00;0;0;0;0;0;0;0;10;0;0;0
28.02.2017;02:00;03:00;0;0;0;0;0;0;0;10;0;0;0
28.02.2017;03:00;04:00;0;0;0;0;0;0;0;5;0;0;0
28.02.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
28.02.2017;05:00;06:00;8;8;8;8;0;0;0;0;0;8;0
28.02.2017;06:00;07:00;33;33;34;34;0;0;0;0;0;34;1
28.02.2017;07:00;08:00;52;51;53;52;0;0;0;0;0;52;1
28.02.2017;08:00;09:00;10;9;10;11;0;0;0;0;0;10;1
