Date;Start;End;Generation_DE PSW Goldisthal PSS D [MW] Original resolutions;Generation_DE PSW Goldisthal PSS C [MW] Original resolutions;Generation_DE PSW Goldisthal PSS B [MW] Original resolutions;Generation_DE PSW Goldisthal PSS A [MW] Original resolutions
22.10.2016;06:00;07:00;0;0;0;0
22.10.2016;07:00;08:00;0;0;0;0
22.10.2016;08:00;09:00;0;0;0;112
22.10.2016;09:00;10:00;107;0;0;125
22.10.2016;10:00;11:00;121;0;0;120
22.10.2016;11:00;12:00;119;0;0;119
22.10.2016;12:00;13:00;145;0;0;145
22.10.2016;13:00;14:00;100;0;0;99
22.10.2016;14:00;15:00;101;0;0;101
22.10.2016;15:00;16:00;128;0;0;127
22.10.2016;16:00;17:00;125;0;0;126
22.10.2016;17:00;18:00;127;0;44;127
22.10.2016;18:00;19:00;180;211;228;214
22.10.2016;19:00;20:00;187;207;206;187
22.10.2016;20:00;21:00;6;35;164;101
22.10.2016;21:00;22:00;0;0;174;121
22.10.2016;22:00;23:00;0;26;0;90
22.10.2016;23:00;00:00;0;0;0;0
23.10.2016;00:00;01:00;0;0;0;0
23.10.2016;01:00;02:00;0;0;0;0
23.10.2016;02:00;03:00;0;0;0;0
23.10.2016;03:00;04:00;0;0;0;0
23.10.2016;04:00;05:00;0;0;0;0
23.10.2016;05:00;06:00;0;0;0;0
23.10.2016;06:00;07:00;0;0;0;0
23.10.2016;07:00;08:00;0;0;0;0
23.10.2016;08:00;09:00;0;0;0;0
23.10.2016;09:00;10:00;143;0;0;144
23.10.2016;10:00;11:00;146;0;0;147
23.10.2016;11:00;12:00;130;0;0;87
23.10.2016;12:00;13:00;114;0;0;53
23.10.2016;13:00;14:00;121;0;0;0
23.10.2016;14:00;15:00;132;0;0;109
23.10.2016;15:00;16:00;139;0;0;139
23.10.2016;16:00;17:00;121;0;0;122
23.10.2016;17:00;18:00;115;2;2;116
23.10.2016;18:00;19:00;262;244;244;262
23.10.2016;19:00;20:00;211;231;231;211
23.10.2016;20:00;21:00;0;2;173;93
23.10.2016;21:00;22:00;0;0;0;65
23.10.2016;22:00;23:00;0;0;0;4
23.10.2016;23:00;00:00;0;0;0;0
24.10.2016;00:00;01:00;0;0;0;0
24.10.2016;01:00;02:00;0;0;0;0
24.10.2016;02:00;03:00;0;0;0;0
24.10.2016;03:00;04:00;0;0;0;0
24.10.2016;04:00;05:00;0;0;0;0
24.10.2016;05:00;06:00;0;0;0;0
24.10.2016;06:00;07:00;141;82;0;0
24.10.2016;07:00;08:00;132;224;105;52
24.10.2016;08:00;09:00;259;263;263;260
24.10.2016;09:00;10:00;178;222;223;2
24.10.2016;10:00;11:00;258;257;258;259
24.10.2016;11:00;12:00;219;238;238;220
24.10.2016;12:00;13:00;171;0;6;171
24.10.2016;13:00;14:00;144;0;0;96
24.10.2016;14:00;15:00;151;0;0;153
24.10.2016;15:00;16:00;162;0;0;163
24.10.2016;16:00;17:00;92;0;139;17
24.10.2016;17:00;18:00;140;115;197;0
24.10.2016;18:00;19:00;208;219;220;209
24.10.2016;19:00;20:00;193;208;208;195
24.10.2016;20:00;21:00;116;164;3;0
24.10.2016;21:00;22:00;115;12;0;0
24.10.2016;22:00;23:00;43;0;0;0
24.10.2016;23:00;00:00;0;0;0;0
25.10.2016;00:00;01:00;0;0;0;0
25.10.2016;01:00;02:00;0;0;0;0
25.10.2016;02:00;03:00;0;0;0;0
25.10.2016;03:00;04:00;0;0;0;0
25.10.2016;04:00;05:00;0;0;0;0
25.10.2016;05:00;06:00;0;0;0;0
25.10.2016;06:00;07:00;0;0;0;0
25.10.2016;07:00;08:00;2;0;0;2
25.10.2016;08:00;09:00;223;227;0;223
25.10.2016;09:00;10:00;220;238;0;220
25.10.2016;10:00;11:00;237;247;0;237
25.10.2016;11:00;12:00;213;234;224;214
25.10.2016;12:00;13:00;180;218;218;180
25.10.2016;13:00;14:00;155;2;0;156
25.10.2016;14:00;15:00;143;0;0;142
25.10.2016;15:00;16:00;140;0;0;140
25.10.2016;16:00;17:00;112;0;0;112
25.10.2016;17:00;18:00;141;69;13;141
25.10.2016;18:00;19:00;198;213;213;198
25.10.2016;19:00;20:00;162;186;185;162
25.10.2016;20:00;21:00;97;1;0;21
25.10.2016;21:00;22:00;0;0;0;53
25.10.2016;22:00;23:00;0;0;0;0
25.10.2016;23:00;00:00;0;0;0;0
26.10.2016;00:00;01:00;0;0;0;0
26.10.2016;01:00;02:00;0;0;0;0
26.10.2016;02:00;03:00;0;0;0;0
26.10.2016;03:00;04:00;0;0;0;0
26.10.2016;04:00;05:00;0;0;0;0
26.10.2016;05:00;06:00;0;0;0;1
26.10.2016;06:00;07:00;126;0;220;145
26.10.2016;07:00;08:00;233;243;243;233
26.10.2016;08:00;09:00;237;248;248;238
26.10.2016;09:00;10:00;219;233;234;223
26.10.2016;10:00;11:00;0;0;0;5
26.10.2016;11:00;12:00;0;0;0;0
26.10.2016;12:00;13:00;0;0;0;0
26.10.2016;13:00;14:00;0;0;0;0
26.10.2016;14:00;15:00;1;0;0;0
26.10.2016;15:00;16:00;111;0;0;87
26.10.2016;16:00;17:00;99;0;0;100
26.10.2016;17:00;18:00;181;77;0;181
26.10.2016;18:00;19:00;190;207;117;190
26.10.2016;19:00;20:00;112;26;2;112
26.10.2016;20:00;21:00;70;0;0;2
26.10.2016;21:00;22:00;0;0;0;0
26.10.2016;22:00;23:00;0;0;0;0
26.10.2016;23:00;00:00;0;0;0;0
27.10.2016;00:00;01:00;0;0;0;0
27.10.2016;01:00;02:00;0;0;0;0
27.10.2016;02:00;03:00;0;0;0;0
27.10.2016;03:00;04:00;0;0;0;0
27.10.2016;04:00;05:00;0;0;0;0
27.10.2016;05:00;06:00;0;0;0;0
27.10.2016;06:00;07:00;1;2;0;1
27.10.2016;07:00;08:00;259;257;258;259
27.10.2016;08:00;09:00;241;248;248;242
27.10.2016;09:00;10:00;241;242;242;241
27.10.2016;10:00;11:00;2;0;0;100
27.10.2016;11:00;12:00;16;0;0;87
27.10.2016;12:00;13:00;95;0;0;95
27.10.2016;13:00;14:00;94;0;0;94
27.10.2016;14:00;15:00;98;0;0;98
27.10.2016;15:00;16:00;92;0;0;92
27.10.2016;16:00;17:00;109;0;0;111
27.10.2016;17:00;18:00;196;221;65;196
27.10.2016;18:00;19:00;223;229;229;223
27.10.2016;19:00;20:00;145;129;2;145
27.10.2016;20:00;21:00;116;0;71;145
27.10.2016;21:00;22:00;0;0;2;104
27.10.2016;22:00;23:00;0;0;111;58
27.10.2016;23:00;00:00;0;0;0;75
28.10.2016;00:00;01:00;0;0;0;64
28.10.2016;01:00;02:00;0;0;0;72
28.10.2016;02:00;03:00;0;0;0;36
28.10.2016;03:00;04:00;0;0;0;0
28.10.2016;04:00;05:00;0;0;0;0
28.10.2016;05:00;06:00;0;0;0;0
28.10.2016;06:00;07:00;0;0;0;0
28.10.2016;07:00;08:00;151;60;23;171
28.10.2016;08:00;09:00;171;0;81;172
28.10.2016;09:00;10:00;118;0;0;119
28.10.2016;10:00;11:00;100;0;0;101
28.10.2016;11:00;12:00;69;0;0;72
28.10.2016;12:00;13:00;0;0;0;66
28.10.2016;13:00;14:00;0;0;0;20
28.10.2016;14:00;15:00;134;0;0;139
28.10.2016;15:00;16:00;123;0;0;123
28.10.2016;16:00;17:00;121;0;0;120
28.10.2016;17:00;18:00;100;0;3;99
28.10.2016;18:00;19:00;218;224;227;219
28.10.2016;19:00;20:00;176;0;197;175
28.10.2016;20:00;21:00;113;0;11;115
28.10.2016;21:00;22:00;101;0;31;119
28.10.2016;22:00;23:00;0;0;0;50
28.10.2016;23:00;00:00;0;0;0;1
29.10.2016;00:00;01:00;0;0;0;0
29.10.2016;01:00;02:00;0;0;0;0
29.10.2016;02:00;03:00;0;0;0;0
29.10.2016;03:00;04:00;0;0;0;0
29.10.2016;04:00;05:00;0;0;0;0
29.10.2016;05:00;06:00;0;0;0;0
29.10.2016;06:00;07:00;0;0;0;1
29.10.2016;07:00;08:00;133;0;0;153
29.10.2016;08:00;09:00;139;0;0;140
29.10.2016;09:00;10:00;125;0;204;126
29.10.2016;10:00;11:00;117;0;0;118
29.10.2016;11:00;12:00;97;0;31;112
29.10.2016;12:00;13:00;0;0;0;51
29.10.2016;13:00;14:00;0;0;0;51
29.10.2016;14:00;15:00;110;0;0;136
29.10.2016;15:00;16:00;126;0;0;114
29.10.2016;16:00;17:00;90;0;0;0
29.10.2016;17:00;18:00;122;0;2;5
29.10.2016;18:00;19:00;219;234;235;220
29.10.2016;19:00;20:00;199;7;222;200
29.10.2016;20:00;21:00;141;0;2;16
29.10.2016;21:00;22:00;95;0;0;68
29.10.2016;22:00;23:00;0;0;0;68
29.10.2016;23:00;00:00;0;0;0;0
30.10.2016;00:00;01:00;0;0;0;0
30.10.2016;01:00;02:00;0;0;0;0
30.10.2016;02:00;03:00;0;0;0;0
30.10.2016;02:00;03:00;0;0;0;0
30.10.2016;03:00;04:00;0;0;0;0
30.10.2016;04:00;05:00;0;0;0;0
30.10.2016;05:00;06:00;0;0;0;0
30.10.2016;06:00;07:00;0;0;0;23
30.10.2016;07:00;08:00;0;0;3;82
30.10.2016;08:00;09:00;0;0;0;64
30.10.2016;09:00;10:00;0;0;0;59
30.10.2016;10:00;11:00;0;0;0;60
30.10.2016;11:00;12:00;0;0;0;60
30.10.2016;12:00;13:00;0;0;0;61
30.10.2016;13:00;14:00;47;0;0;17
30.10.2016;14:00;15:00;72;0;39;0
30.10.2016;15:00;16:00;46;0;66;0
30.10.2016;16:00;17:00;91;0;122;0
30.10.2016;17:00;18:00;151;134;134;0
30.10.2016;18:00;19:00;142;130;129;0
30.10.2016;19:00;20:00;119;124;124;0
30.10.2016;20:00;21:00;46;1;0;7
30.10.2016;21:00;22:00;0;0;0;60
30.10.2016;22:00;23:00;0;0;0;0
30.10.2016;23:00;00:00;0;0;0;0
31.10.2016;00:00;01:00;0;0;0;0
31.10.2016;01:00;02:00;0;0;0;0
31.10.2016;02:00;03:00;0;0;0;0
31.10.2016;03:00;04:00;0;0;0;0
31.10.2016;04:00;05:00;0;0;0;0
31.10.2016;05:00;06:00;0;0;0;0
31.10.2016;06:00;07:00;2;2;3;0
31.10.2016;07:00;08:00;253;265;264;252
31.10.2016;08:00;09:00;271;265;266;272
31.10.2016;09:00;10:00;213;238;239;214
31.10.2016;10:00;11:00;76;207;207;0
31.10.2016;11:00;12:00;40;0;66;0
31.10.2016;12:00;13:00;0;0;0;0
31.10.2016;13:00;14:00;0;0;0;0
31.10.2016;14:00;15:00;0;0;0;0
31.10.2016;15:00;16:00;81;0;131;0
31.10.2016;16:00;17:00;160;0;216;91
31.10.2016;17:00;18:00;216;128;234;217
31.10.2016;18:00;19:00;226;236;236;227
31.10.2016;19:00;20:00;204;219;219;204
31.10.2016;20:00;21:00;156;186;46;1
31.10.2016;21:00;22:00;169;192;0;0
31.10.2016;22:00;23:00;46;0;0;0
31.10.2016;23:00;00:00;61;0;0;0
01.11.2016;00:00;01:00;1;0;0;0
01.11.2016;01:00;02:00;0;0;0;0
01.11.2016;02:00;03:00;0;0;0;0
01.11.2016;03:00;04:00;0;0;0;0
01.11.2016;04:00;05:00;0;0;0;0
01.11.2016;05:00;06:00;0;0;0;0
01.11.2016;06:00;07:00;0;0;0;0
01.11.2016;07:00;08:00;0;0;0;0
01.11.2016;08:00;09:00;150;128;0;151
01.11.2016;09:00;10:00;163;25;0;164
01.11.2016;10:00;11:00;107;0;0;108
01.11.2016;11:00;12:00;159;0;92;161
01.11.2016;12:00;13:00;119;0;9;107
01.11.2016;13:00;14:00;95;0;0;98
01.11.2016;14:00;15:00;150;0;34;151
01.11.2016;15:00;16:00;141;0;0;144
01.11.2016;16:00;17:00;150;0;0;151
01.11.2016;17:00;18:00;169;0;135;170
01.11.2016;18:00;19:00;135;0;7;136
01.11.2016;19:00;20:00;107;0;184;42
01.11.2016;20:00;21:00;132;0;2;0
01.11.2016;21:00;22:00;137;0;0;0
01.11.2016;22:00;23:00;1;0;0;0
01.11.2016;23:00;00:00;0;0;0;0
02.11.2016;00:00;01:00;0;0;0;0
02.11.2016;01:00;02:00;0;0;0;0
02.11.2016;02:00;03:00;0;0;0;0
02.11.2016;03:00;04:00;0;0;0;0
02.11.2016;04:00;05:00;0;0;0;0
02.11.2016;05:00;06:00;0;0;0;0
02.11.2016;06:00;07:00;29;0;0;0
02.11.2016;07:00;08:00;183;229;1;141
02.11.2016;08:00;09:00;208;233;175;208
02.11.2016;09:00;10:00;146;0;0;146
02.11.2016;10:00;11:00;116;0;0;0
02.11.2016;11:00;12:00;185;0;0;76
02.11.2016;12:00;13:00;101;0;0;101
02.11.2016;13:00;14:00;117;0;0;117
02.11.2016;14:00;15:00;9;0;0;6
02.11.2016;15:00;16:00;0;0;0;1
02.11.2016;16:00;17:00;0;57;11;207
02.11.2016;17:00;18:00;207;59;0;192
02.11.2016;18:00;19:00;109;204;0;0
02.11.2016;19:00;20:00;100;201;0;0
02.11.2016;20:00;21:00;121;1;0;0
02.11.2016;21:00;22:00;143;0;0;0
02.11.2016;22:00;23:00;2;0;0;0
02.11.2016;23:00;00:00;0;0;0;0
03.11.2016;00:00;01:00;0;0;0;0
03.11.2016;01:00;02:00;0;0;0;0
03.11.2016;02:00;03:00;0;0;0;0
03.11.2016;03:00;04:00;0;0;0;0
03.11.2016;04:00;05:00;0;0;0;0
03.11.2016;05:00;06:00;0;0;0;0
03.11.2016;06:00;07:00;0;0;0;0
03.11.2016;07:00;08:00;259;266;266;260
03.11.2016;08:00;09:00;201;236;236;201
03.11.2016;09:00;10:00;200;232;175;201
03.11.2016;10:00;11:00;191;224;0;192
03.11.2016;11:00;12:00;214;234;0;213
03.11.2016;12:00;13:00;121;64;0;1
03.11.2016;13:00;14:00;141;0;0;0
03.11.2016;14:00;15:00;137;0;0;0
03.11.2016;15:00;16:00;181;132;0;0
03.11.2016;16:00;17:00;222;240;0;223
03.11.2016;17:00;18:00;230;238;4;230
03.11.2016;18:00;19:00;208;224;224;209
03.11.2016;19:00;20:00;192;210;209;192
03.11.2016;20:00;21:00;2;0;4;127
03.11.2016;21:00;22:00;0;0;140;160
03.11.2016;22:00;23:00;0;0;136;148
03.11.2016;23:00;00:00;0;0;48;60
04.11.2016;00:00;01:00;0;0;0;0
04.11.2016;01:00;02:00;0;0;0;0
04.11.2016;02:00;03:00;0;0;0;0
04.11.2016;03:00;04:00;0;0;0;0
04.11.2016;04:00;05:00;0;0;0;0
04.11.2016;05:00;06:00;0;0;0;0
04.11.2016;06:00;07:00;0;0;0;0
04.11.2016;07:00;08:00;0;0;2;0
04.11.2016;08:00;09:00;208;221;229;138
04.11.2016;09:00;10:00;129;0;201;0
04.11.2016;10:00;11:00;81;0;176;0
04.11.2016;11:00;12:00;146;0;42;0
04.11.2016;12:00;13:00;132;0;0;0
04.11.2016;13:00;14:00;134;0;0;0
04.11.2016;14:00;15:00;140;0;49;0
04.11.2016;15:00;16:00;111;0;174;0
04.11.2016;16:00;17:00;124;2;134;0
04.11.2016;17:00;18:00;198;219;219;92
04.11.2016;18:00;19:00;217;227;226;199
04.11.2016;19:00;20:00;193;167;209;0
04.11.2016;20:00;21:00;131;0;80;0
04.11.2016;21:00;22:00;0;0;0;0
04.11.2016;22:00;23:00;0;0;0;0
04.11.2016;23:00;00:00;0;0;0;0
05.11.2016;00:00;01:00;0;0;0;0
05.11.2016;01:00;02:00;0;0;0;0
05.11.2016;02:00;03:00;0;0;0;0
05.11.2016;03:00;04:00;0;0;0;0
05.11.2016;04:00;05:00;0;0;0;0
05.11.2016;05:00;06:00;0;0;0;0
05.11.2016;06:00;07:00;0;0;0;0
05.11.2016;07:00;08:00;72;186;0;0
05.11.2016;08:00;09:00;74;199;0;0
05.11.2016;09:00;10:00;235;246;245;0
05.11.2016;10:00;11:00;236;246;246;0
05.11.2016;11:00;12:00;15;0;80;0
05.11.2016;12:00;13:00;110;0;59;0
05.11.2016;13:00;14:00;136;6;36;0
05.11.2016;14:00;15:00;98;0;194;0
05.11.2016;15:00;16:00;103;0;203;0
05.11.2016;16:00;17:00;169;0;2;0
05.11.2016;17:00;18:00;216;230;230;214
05.11.2016;18:00;19:00;205;219;220;206
05.11.2016;19:00;20:00;195;212;211;6
05.11.2016;20:00;21:00;140;1;2;18
05.11.2016;21:00;22:00;1;0;0;0
05.11.2016;22:00;23:00;0;0;0;0
05.11.2016;23:00;00:00;0;0;0;0
06.11.2016;00:00;01:00;0;0;0;0
06.11.2016;01:00;02:00;0;0;0;0
06.11.2016;02:00;03:00;0;0;0;0
06.11.2016;03:00;04:00;0;0;0;0
06.11.2016;04:00;05:00;0;0;0;0
06.11.2016;05:00;06:00;0;0;0;0
06.11.2016;06:00;07:00;0;0;0;0
06.11.2016;07:00;08:00;0;0;0;0
06.11.2016;08:00;09:00;0;0;0;0
06.11.2016;09:00;10:00;0;0;0;0
06.11.2016;10:00;11:00;139;0;0;0
06.11.2016;11:00;12:00;175;0;0;0
06.11.2016;12:00;13:00;151;0;0;0
06.11.2016;13:00;14:00;135;0;0;0
06.11.2016;14:00;15:00;145;0;0;0
06.11.2016;15:00;16:00;136;0;0;0
06.11.2016;16:00;17:00;177;0;0;64
06.11.2016;17:00;18:00;204;239;239;205
06.11.2016;18:00;19:00;247;255;255;248
06.11.2016;19:00;20:00;162;4;216;51
06.11.2016;20:00;21:00;89;0;0;0
06.11.2016;21:00;22:00;51;0;0;0
06.11.2016;22:00;23:00;1;0;0;0
06.11.2016;23:00;00:00;0;0;0;0
07.11.2016;00:00;01:00;0;0;0;0
07.11.2016;01:00;02:00;0;0;0;0
07.11.2016;02:00;03:00;0;0;0;0
07.11.2016;03:00;04:00;0;0;0;0
07.11.2016;04:00;05:00;0;0;0;0
07.11.2016;05:00;06:00;0;0;0;1
07.11.2016;06:00;07:00;0;0;0;84
07.11.2016;07:00;08:00;0;0;0;105
07.11.2016;08:00;09:00;0;0;0;143
07.11.2016;09:00;10:00;0;0;0;133
07.11.2016;10:00;11:00;0;0;0;121
07.11.2016;11:00;12:00;0;0;0;87
07.11.2016;12:00;13:00;0;0;0;96
07.11.2016;13:00;14:00;0;0;0;159
07.11.2016;14:00;15:00;0;0;21;109
07.11.2016;15:00;16:00;0;121;0;153
07.11.2016;16:00;17:00;0;242;236;212
07.11.2016;17:00;18:00;0;247;246;226
07.11.2016;18:00;19:00;0;223;221;127
07.11.2016;19:00;20:00;0;220;219;162
07.11.2016;20:00;21:00;0;146;0;243
07.11.2016;21:00;22:00;0;0;0;29
07.11.2016;22:00;23:00;0;0;0;0
07.11.2016;23:00;00:00;0;0;0;0
08.11.2016;00:00;01:00;0;0;0;0
08.11.2016;01:00;02:00;0;0;0;0
08.11.2016;02:00;03:00;0;0;0;0
08.11.2016;03:00;04:00;0;0;0;0
08.11.2016;04:00;05:00;0;0;0;0
08.11.2016;05:00;06:00;0;0;0;0
08.11.2016;06:00;07:00;0;0;0;0
08.11.2016;07:00;08:00;0;268;262;282
08.11.2016;08:00;09:00;0;266;266;264
08.11.2016;09:00;10:00;0;255;255;238
08.11.2016;10:00;11:00;0;237;237;189
08.11.2016;11:00;12:00;0;196;0;83
08.11.2016;12:00;13:00;0;2;0;105
08.11.2016;13:00;14:00;0;0;0;106
08.11.2016;14:00;15:00;0;11;0;147
08.11.2016;15:00;16:00;0;246;245;234
08.11.2016;16:00;17:00;0;225;224;199
08.11.2016;17:00;18:00;0;241;241;218
08.11.2016;18:00;19:00;0;225;224;197
08.11.2016;19:00;20:00;0;221;220;199
08.11.2016;20:00;21:00;0;205;0;174
08.11.2016;21:00;22:00;0;0;0;0
08.11.2016;22:00;23:00;0;0;0;0
08.11.2016;23:00;00:00;0;0;0;0
09.11.2016;00:00;01:00;0;0;0;0
09.11.2016;01:00;02:00;0;0;0;0
09.11.2016;02:00;03:00;0;0;0;0
09.11.2016;03:00;04:00;0;0;0;0
09.11.2016;04:00;05:00;0;0;0;0
09.11.2016;05:00;06:00;0;0;0;0
09.11.2016;06:00;07:00;0;0;0;0
09.11.2016;07:00;08:00;0;2;0;47
09.11.2016;08:00;09:00;0;255;189;238
09.11.2016;09:00;10:00;0;204;0;216
09.11.2016;10:00;11:00;0;0;0;93
09.11.2016;11:00;12:00;0;0;0;103
09.11.2016;12:00;13:00;0;0;0;132
09.11.2016;13:00;14:00;0;0;0;105
09.11.2016;14:00;15:00;0;238;182;210
09.11.2016;15:00;16:00;0;250;249;241
09.11.2016;16:00;17:00;0;256;254;256
09.11.2016;17:00;18:00;0;246;245;237
09.11.2016;18:00;19:00;0;237;235;227
09.11.2016;19:00;20:00;0;152;52;91
09.11.2016;20:00;21:00;0;50;49;34
09.11.2016;21:00;22:00;0;0;0;0
09.11.2016;22:00;23:00;0;0;0;0
09.11.2016;23:00;00:00;0;0;0;0
10.11.2016;00:00;01:00;0;0;0;0
10.11.2016;01:00;02:00;0;0;0;0
10.11.2016;02:00;03:00;0;0;0;0
10.11.2016;03:00;04:00;0;0;0;0
10.11.2016;04:00;05:00;0;0;0;0
10.11.2016;05:00;06:00;0;0;0;0
10.11.2016;06:00;07:00;0;0;0;0
10.11.2016;07:00;08:00;0;0;0;1
10.11.2016;08:00;09:00;0;228;2;108
10.11.2016;09:00;10:00;0;235;234;199
10.11.2016;10:00;11:00;0;235;234;204
10.11.2016;11:00;12:00;0;238;237;216
10.11.2016;12:00;13:00;0;231;230;207
10.11.2016;13:00;14:00;0;197;2;70
10.11.2016;14:00;15:00;0;150;0;81
10.11.2016;15:00;16:00;0;216;0;170
10.11.2016;16:00;17:00;0;243;238;277
10.11.2016;17:00;18:00;0;256;255;271
10.11.2016;18:00;19:00;0;237;236;263
10.11.2016;19:00;20:00;0;225;224;214
10.11.2016;20:00;21:00;0;3;2;1
10.11.2016;21:00;22:00;0;19;0;0
10.11.2016;22:00;23:00;0;0;0;0
10.11.2016;23:00;00:00;0;0;0;0
11.11.2016;00:00;01:00;0;0;0;0
11.11.2016;01:00;02:00;0;0;0;0
11.11.2016;02:00;03:00;0;0;0;0
11.11.2016;03:00;04:00;0;0;0;0
11.11.2016;04:00;05:00;0;0;0;0
11.11.2016;05:00;06:00;0;0;0;0
11.11.2016;06:00;07:00;0;0;0;0
11.11.2016;07:00;08:00;0;134;1;1
11.11.2016;08:00;09:00;0;241;240;222
11.11.2016;09:00;10:00;0;253;252;245
11.11.2016;10:00;11:00;0;9;0;178
11.11.2016;11:00;12:00;0;6;0;64
11.11.2016;12:00;13:00;0;215;0;140
11.11.2016;13:00;14:00;0;243;0;220
11.11.2016;14:00;15:00;0;198;0;76
11.11.2016;15:00;16:00;0;237;236;221
11.11.2016;16:00;17:00;0;231;231;216
11.11.2016;17:00;18:00;0;223;221;207
11.11.2016;18:00;19:00;0;233;232;237
11.11.2016;19:00;20:00;0;191;1;165
11.11.2016;20:00;21:00;0;5;0;79
11.11.2016;21:00;22:00;0;0;0;70
11.11.2016;22:00;23:00;0;0;0;61
11.11.2016;23:00;00:00;0;0;0;0
12.11.2016;00:00;01:00;0;102;0;0
12.11.2016;01:00;02:00;0;0;0;0
12.11.2016;02:00;03:00;0;0;0;0
12.11.2016;03:00;04:00;0;0;0;0
12.11.2016;04:00;05:00;0;0;0;0
12.11.2016;05:00;06:00;0;0;0;0
12.11.2016;06:00;07:00;0;2;0;0
12.11.2016;07:00;08:00;0;158;0;0
12.11.2016;08:00;09:00;0;16;0;126
12.11.2016;09:00;10:00;0;145;64;119
12.11.2016;10:00;11:00;0;2;0;0
12.11.2016;11:00;12:00;0;0;0;0
12.11.2016;12:00;13:00;0;0;0;0
12.11.2016;13:00;14:00;0;0;0;0
12.11.2016;14:00;15:00;0;0;0;0
12.11.2016;15:00;16:00;0;2;0;0
12.11.2016;16:00;17:00;0;136;2;2
12.11.2016;17:00;18:00;0;237;237;248
12.11.2016;18:00;19:00;0;213;212;197
12.11.2016;19:00;20:00;0;135;3;2
12.11.2016;20:00;21:00;0;147;0;0
12.11.2016;21:00;22:00;0;1;0;0
12.11.2016;22:00;23:00;0;0;0;0
12.11.2016;23:00;00:00;0;0;0;0
13.11.2016;00:00;01:00;0;0;0;0
13.11.2016;01:00;02:00;0;0;0;0
13.11.2016;02:00;03:00;0;0;0;0
13.11.2016;03:00;04:00;0;0;0;0
13.11.2016;04:00;05:00;0;0;0;0
13.11.2016;05:00;06:00;0;0;0;0
13.11.2016;06:00;07:00;0;0;0;0
13.11.2016;07:00;08:00;0;0;0;0
13.11.2016;08:00;09:00;0;0;0;0
13.11.2016;09:00;10:00;0;0;0;0
13.11.2016;10:00;11:00;0;38;0;83
13.11.2016;11:00;12:00;0;0;0;147
13.11.2016;12:00;13:00;0;0;0;75
13.11.2016;13:00;14:00;0;0;0;75
13.11.2016;14:00;15:00;0;0;0;112
13.11.2016;15:00;16:00;0;0;0;97
13.11.2016;16:00;17:00;0;2;0;187
13.11.2016;17:00;18:00;0;262;260;262
13.11.2016;18:00;19:00;0;252;251;248
13.11.2016;19:00;20:00;0;238;236;220
13.11.2016;20:00;21:00;0;2;0;146
13.11.2016;21:00;22:00;0;0;0;74
13.11.2016;22:00;23:00;0;125;0;10
13.11.2016;23:00;00:00;0;0;0;0
14.11.2016;00:00;01:00;0;0;0;0
14.11.2016;01:00;02:00;0;0;0;0
14.11.2016;02:00;03:00;0;0;0;0
14.11.2016;03:00;04:00;0;0;0;0
14.11.2016;04:00;05:00;0;0;0;0
14.11.2016;05:00;06:00;0;0;0;0
14.11.2016;06:00;07:00;0;0;3;65
14.11.2016;07:00;08:00;0;0;260;258
14.11.2016;08:00;09:00;0;0;236;157
14.11.2016;09:00;10:00;0;0;169;139
14.11.2016;10:00;11:00;0;0;35;178
14.11.2016;11:00;12:00;0;0;0;135
14.11.2016;12:00;13:00;0;0;0;133
14.11.2016;13:00;14:00;0;0;113;129
14.11.2016;14:00;15:00;0;0;124;206
14.11.2016;15:00;16:00;0;0;232;203
14.11.2016;16:00;17:00;0;0;229;207
14.11.2016;17:00;18:00;0;0;229;207
14.11.2016;18:00;19:00;0;0;238;221
14.11.2016;19:00;20:00;0;0;204;166
14.11.2016;20:00;21:00;0;0;2;116
14.11.2016;21:00;22:00;0;0;50;79
14.11.2016;22:00;23:00;0;0;0;0
14.11.2016;23:00;00:00;0;0;0;0
15.11.2016;00:00;01:00;0;0;0;0
15.11.2016;01:00;02:00;0;0;0;0
15.11.2016;02:00;03:00;0;0;0;0
15.11.2016;03:00;04:00;0;0;0;0
15.11.2016;04:00;05:00;0;0;0;0
15.11.2016;05:00;06:00;0;0;0;0
15.11.2016;06:00;07:00;0;0;0;51
15.11.2016;07:00;08:00;0;0;245;219
15.11.2016;08:00;09:00;0;0;257;258
15.11.2016;09:00;10:00;0;0;228;201
15.11.2016;10:00;11:00;0;0;244;234
15.11.2016;11:00;12:00;0;0;48;148
15.11.2016;12:00;13:00;0;0;2;155
15.11.2016;13:00;14:00;0;0;88;147
15.11.2016;14:00;15:00;0;0;215;167
15.11.2016;15:00;16:00;0;0;227;197
15.11.2016;16:00;17:00;0;0;245;249
15.11.2016;17:00;18:00;0;0;212;185
15.11.2016;18:00;19:00;0;0;228;215
15.11.2016;19:00;20:00;0;0;217;198
15.11.2016;20:00;21:00;0;0;76;82
15.11.2016;21:00;22:00;0;0;0;83
15.11.2016;22:00;23:00;0;0;0;99
15.11.2016;23:00;00:00;0;0;0;0
16.11.2016;00:00;01:00;0;0;0;0
16.11.2016;01:00;02:00;0;0;0;0
16.11.2016;02:00;03:00;0;0;0;0
16.11.2016;03:00;04:00;0;0;0;0
16.11.2016;04:00;05:00;0;0;0;0
16.11.2016;05:00;06:00;0;0;0;0
16.11.2016;06:00;07:00;0;0;36;3
16.11.2016;07:00;08:00;0;0;214;156
