Datum;Anfang;Ende;Generation_DE PSW Markersbach PSS B [MW] Originalauflösungen;Generation_DE PSW Markersbach PSS A [MW] Originalauflösungen;Generation_DE PSW Markersbach PSS C [MW] Originalauflösungen;Generation_DE PSW Markersbach PSS D [MW] Originalauflösungen;Generation_DE PSW Markersbach PSS E [MW] Originalauflösungen;Generation_DE PSW Markersbach PSS F [MW] Originalauflösungen
28.03.2022;23:00;00:00;0;60;0;0;0;0
29.03.2022;00:00;01:00;0;0;0;0;0;0
29.03.2022;01:00;02:00;0;40;0;0;0;0
29.03.2022;02:00;03:00;0;18;0;0;0;0
29.03.2022;03:00;04:00;0;0;0;0;0;0
29.03.2022;04:00;05:00;0;0;0;0;0;0
29.03.2022;05:00;06:00;0;1;0;0;0;0
29.03.2022;06:00;07:00;0;87;0;0;0;0
29.03.2022;07:00;08:00;170;170;0;101;0;132
29.03.2022;08:00;09:00;149;148;0;113;0;160
29.03.2022;09:00;10:00;151;151;0;0;0;60
29.03.2022;10:00;11:00;1;0;0;0;0;0
29.03.2022;11:00;12:00;0;0;0;0;0;0
29.03.2022;12:00;13:00;0;0;0;0;0;0
29.03.2022;13:00;14:00;0;0;0;0;0;0
29.03.2022;14:00;15:00;0;0;0;0;0;0
29.03.2022;15:00;16:00;0;0;0;0;0;0
29.03.2022;16:00;17:00;0;0;0;0;0;0
29.03.2022;17:00;18:00;0;9;0;0;0;25
29.03.2022;18:00;19:00;110;110;0;143;0;152
29.03.2022;19:00;20:00;158;130;0;111;0;159
29.03.2022;20:00;21:00;134;134;0;76;0;135
29.03.2022;21:00;22:00;15;50;0;0;0;1
29.03.2022;22:00;23:00;0;8;0;0;0;0
29.03.2022;23:00;00:00;0;55;0;0;0;0
30.03.2022;00:00;01:00;0;0;0;0;0;0
30.03.2022;01:00;02:00;0;0;0;0;0;0
30.03.2022;02:00;03:00;0;0;0;0;0;0
30.03.2022;03:00;04:00;0;20;0;0;0;0
30.03.2022;04:00;05:00;0;0;0;0;0;0
30.03.2022;05:00;06:00;0;0;0;0;0;0
30.03.2022;06:00;07:00;0;108;0;35;0;0
30.03.2022;07:00;08:00;148;151;0;151;0;127
30.03.2022;08:00;09:00;116;116;0;117;0;142
30.03.2022;09:00;10:00;144;144;0;144;0;109
30.03.2022;10:00;11:00;106;106;0;57;0;0
30.03.2022;11:00;12:00;2;34;0;0;0;0
30.03.2022;12:00;13:00;0;0;0;0;0;0
30.03.2022;13:00;14:00;0;0;0;0;0;0
30.03.2022;14:00;15:00;0;0;0;0;0;0
30.03.2022;15:00;16:00;0;0;0;0;0;0
30.03.2022;16:00;17:00;0;0;0;0;0;0
30.03.2022;17:00;18:00;0;35;0;0;0;0
30.03.2022;18:00;19:00;69;144;0;137;0;0
30.03.2022;19:00;20:00;147;147;0;147;0;0
30.03.2022;20:00;21:00;69;120;0;69;0;0
30.03.2022;21:00;22:00;0;66;0;0;0;0
30.03.2022;22:00;23:00;63;64;0;0;0;0
30.03.2022;23:00;00:00;0;30;0;0;0;0
31.03.2022;00:00;01:00;0;0;0;0;0;0
31.03.2022;01:00;02:00;0;21;0;0;0;0
31.03.2022;02:00;03:00;0;89;0;0;0;0
31.03.2022;03:00;04:00;0;35;0;0;0;0
31.03.2022;04:00;05:00;0;14;0;0;0;0
31.03.2022;05:00;06:00;0;81;0;0;0;0
31.03.2022;06:00;07:00;0;112;0;38;0;30
31.03.2022;07:00;08:00;145;145;0;146;0;154
31.03.2022;08:00;09:00;152;152;0;153;0;0
31.03.2022;09:00;10:00;133;133;0;110;0;0
31.03.2022;10:00;11:00;33;42;0;0;0;0
31.03.2022;11:00;12:00;0;0;0;0;0;0
31.03.2022;12:00;13:00;0;0;0;28;0;0
31.03.2022;13:00;14:00;0;0;0;23;0;0
31.03.2022;14:00;15:00;0;0;0;0;0;0
31.03.2022;15:00;16:00;0;0;0;45;0;0
31.03.2022;16:00;17:00;0;0;0;99;0;6
31.03.2022;17:00;18:00;0;0;0;3;0;0
31.03.2022;18:00;19:00;0;0;0;0;0;0
31.03.2022;19:00;20:00;112;122;0;35;0;0
31.03.2022;20:00;21:00;71;116;0;0;0;0
31.03.2022;21:00;22:00;0;38;0;0;0;0
31.03.2022;22:00;23:00;0;0;0;0;0;0
31.03.2022;23:00;00:00;0;0;0;0;0;0
01.04.2022;00:00;01:00;0;0;0;0;0;0
01.04.2022;01:00;02:00;0;0;0;0;0;0
01.04.2022;02:00;03:00;0;0;0;0;0;0
01.04.2022;03:00;04:00;0;0;0;0;0;0
01.04.2022;04:00;05:00;0;0;0;0;0;0
01.04.2022;05:00;06:00;0;0;0;0;0;0
01.04.2022;06:00;07:00;0;67;0;38;0;33
01.04.2022;07:00;08:00;100;139;0;140;0;78
01.04.2022;08:00;09:00;169;168;0;63;0;169
01.04.2022;09:00;10:00;165;165;0;13;0;165
01.04.2022;10:00;11:00;123;123;0;17;0;36
01.04.2022;11:00;12:00;72;108;0;87;0;0
01.04.2022;12:00;13:00;0;68;0;0;0;0
01.04.2022;13:00;14:00;0;41;0;0;0;0
01.04.2022;14:00;15:00;0;40;0;0;0;0
01.04.2022;15:00;16:00;0;39;0;0;0;0
01.04.2022;16:00;17:00;61;98;0;37;0;0
01.04.2022;17:00;18:00;33;101;0;3;0;0
01.04.2022;18:00;19:00;46;124;0;0;0;0
01.04.2022;19:00;20:00;152;152;0;87;0;0
01.04.2022;20:00;21:00;9;121;0;35;0;0
01.04.2022;21:00;22:00;10;58;0;0;0;0
01.04.2022;22:00;23:00;0;0;0;0;0;0
01.04.2022;23:00;00:00;0;13;0;0;0;0
02.04.2022;00:00;01:00;8;76;0;0;0;0
02.04.2022;01:00;02:00;43;81;0;0;0;0
02.04.2022;02:00;03:00;77;89;0;0;0;0
02.04.2022;03:00;04:00;13;70;0;0;0;0
02.04.2022;04:00;05:00;23;89;0;0;0;0
02.04.2022;05:00;06:00;7;50;0;0;0;0
02.04.2022;06:00;07:00;0;1;0;0;0;0
02.04.2022;07:00;08:00;0;0;0;0;0;0
02.04.2022;08:00;09:00;0;99;0;0;0;0
02.04.2022;09:00;10:00;1;83;0;0;0;0
02.04.2022;10:00;11:00;0;1;0;0;0;0
02.04.2022;11:00;12:00;0;0;0;0;0;0
02.04.2022;12:00;13:00;0;0;0;0;0;0
02.04.2022;13:00;14:00;0;0;0;0;0;0
02.04.2022;14:00;15:00;0;0;0;0;0;0
02.04.2022;15:00;16:00;0;0;0;0;0;0
02.04.2022;16:00;17:00;0;12;0;0;0;0
02.04.2022;17:00;18:00;25;95;0;0;0;0
02.04.2022;18:00;19:00;122;122;0;31;0;33
02.04.2022;19:00;20:00;99;146;0;147;0;141
02.04.2022;20:00;21:00;172;172;0;173;0;130
02.04.2022;21:00;22:00;144;144;0;145;0;140
02.04.2022;22:00;23:00;144;144;0;144;0;97
02.04.2022;23:00;00:00;28;105;0;55;0;0
03.04.2022;00:00;01:00;114;68;0;115;0;35
03.04.2022;01:00;02:00;106;0;0;106;0;0
03.04.2022;02:00;03:00;110;0;0;111;0;0
03.04.2022;03:00;04:00;142;0;0;143;0;0
03.04.2022;04:00;05:00;148;0;0;148;0;0
03.04.2022;05:00;06:00;116;0;0;89;0;0
03.04.2022;06:00;07:00;0;0;0;0;0;0
03.04.2022;07:00;08:00;0;0;0;0;0;0
03.04.2022;08:00;09:00;0;0;0;0;0;0
03.04.2022;09:00;10:00;0;23;0;0;0;0
03.04.2022;10:00;11:00;0;0;0;0;0;0
03.04.2022;11:00;12:00;0;0;0;0;0;0
03.04.2022;12:00;13:00;0;0;0;0;0;0
03.04.2022;13:00;14:00;0;0;0;0;0;0
03.04.2022;14:00;15:00;0;0;0;0;0;0
03.04.2022;15:00;16:00;0;0;0;0;0;0
03.04.2022;16:00;17:00;0;0;0;0;0;0
03.04.2022;17:00;18:00;0;0;0;115;0;36
03.04.2022;18:00;19:00;77;77;0;140;0;78
03.04.2022;19:00;20:00;161;160;0;161;0;161
03.04.2022;20:00;21:00;142;141;0;142;0;113
03.04.2022;21:00;22:00;151;151;0;152;0;152
03.04.2022;22:00;23:00;123;87;0;102;0;55
03.04.2022;23:00;00:00;60;0;0;0;0;0
04.04.2022;00:00;01:00;0;37;0;0;0;0
04.04.2022;01:00;02:00;0;13;0;0;0;0
04.04.2022;02:00;03:00;0;3;0;0;0;0
04.04.2022;03:00;04:00;0;0;0;0;0;0
04.04.2022;04:00;05:00;0;37;0;0;0;0
04.04.2022;05:00;06:00;39;77;0;0;0;0
04.04.2022;06:00;07:00;136;85;0;64;0;22
04.04.2022;07:00;08:00;120;120;0;122;0;72
04.04.2022;08:00;09:00;67;66;0;68;0;37
04.04.2022;09:00;10:00;0;30;0;0;0;0
04.04.2022;10:00;11:00;0;0;0;0;0;0
04.04.2022;11:00;12:00;0;0;0;0;0;0
04.04.2022;12:00;13:00;0;0;0;0;0;0
04.04.2022;13:00;14:00;0;0;0;0;0;0
04.04.2022;14:00;15:00;0;0;0;0;0;0
04.04.2022;15:00;16:00;0;0;0;0;0;0
04.04.2022;16:00;17:00;0;11;0;0;0;0
04.04.2022;17:00;18:00;0;63;0;0;0;0
04.04.2022;18:00;19:00;0;70;0;21;0;0
04.04.2022;19:00;20:00;0;117;0;118;0;0
04.04.2022;20:00;21:00;24;69;0;139;0;0
04.04.2022;21:00;22:00;0;59;0;56;0;0
04.04.2022;22:00;23:00;0;9;0;0;0;0
04.04.2022;23:00;00:00;1;51;0;0;0;0
05.04.2022;00:00;01:00;0;0;0;0;0;0
05.04.2022;01:00;02:00;0;17;0;0;0;0
05.04.2022;02:00;03:00;0;11;0;0;0;0
05.04.2022;03:00;04:00;0;28;0;0;0;0
05.04.2022;04:00;05:00;2;20;0;0;0;0
05.04.2022;05:00;06:00;0;62;0;0;0;0
05.04.2022;06:00;07:00;0;94;0;0;0;0
05.04.2022;07:00;08:00;2;0;0;80;0;0
05.04.2022;08:00;09:00;157;0;0;158;0;169
05.04.2022;09:00;10:00;0;0;0;157;0;171
05.04.2022;10:00;11:00;0;0;0;0;0;0
05.04.2022;11:00;12:00;0;0;0;55;0;0
05.04.2022;12:00;13:00;0;0;0;0;0;0
05.04.2022;13:00;14:00;0;0;0;0;0;0
05.04.2022;14:00;15:00;0;0;0;0;0;0
05.04.2022;15:00;16:00;76;24;0;108;0;0
05.04.2022;16:00;17:00;41;130;0;131;0;123
05.04.2022;17:00;18:00;108;140;0;140;0;155
05.04.2022;18:00;19:00;152;151;0;152;0;160
05.04.2022;19:00;20:00;150;150;0;150;0;156
05.04.2022;20:00;21:00;110;140;0;141;0;116
05.04.2022;21:00;22:00;71;59;0;37;0;35
05.04.2022;22:00;23:00;37;39;0;0;0;0
05.04.2022;23:00;00:00;0;2;0;0;0;0
06.04.2022;00:00;01:00;21;121;0;0;0;0
06.04.2022;01:00;02:00;0;37;0;37;0;37
06.04.2022;02:00;03:00;0;0;0;0;0;0
06.04.2022;03:00;04:00;0;0;0;0;0;0
06.04.2022;04:00;05:00;0;1;0;0;0;0
06.04.2022;05:00;06:00;4;77;0;0;0;0
06.04.2022;06:00;07:00;100;119;0;66;0;0
06.04.2022;07:00;08:00;122;122;0;3;0;0
06.04.2022;08:00;09:00;20;112;0;0;0;15
06.04.2022;09:00;10:00;0;60;0;0;0;0
06.04.2022;10:00;11:00;0;79;0;0;0;0
06.04.2022;11:00;12:00;0;0;0;0;0;0
06.04.2022;12:00;13:00;0;0;0;0;0;0
06.04.2022;13:00;14:00;0;0;0;0;0;0
06.04.2022;14:00;15:00;0;0;0;0;0;0
06.04.2022;15:00;16:00;0;0;0;0;0;0
06.04.2022;16:00;17:00;0;0;0;0;0;0
06.04.2022;17:00;18:00;32;38;0;42;0;0
06.04.2022;18:00;19:00;86;126;0;110;0;83
06.04.2022;19:00;20:00;145;145;0;145;0;160
06.04.2022;20:00;21:00;130;130;0;131;0;147
06.04.2022;21:00;22:00;60;75;0;53;0;77
06.04.2022;22:00;23:00;11;46;0;44;0;38
06.04.2022;23:00;00:00;0;6;0;0;0;0
07.04.2022;00:00;01:00;0;0;0;0;0;0
07.04.2022;01:00;02:00;0;0;0;0;0;0
07.04.2022;02:00;03:00;0;0;0;0;0;0
07.04.2022;03:00;04:00;0;0;0;0;0;0
07.04.2022;04:00;05:00;0;0;0;0;0;0
07.04.2022;05:00;06:00;0;0;0;0;0;0
07.04.2022;06:00;07:00;0;0;0;33;0;0
07.04.2022;07:00;08:00;0;94;0;0;0;0
07.04.2022;08:00;09:00;0;103;0;0;0;0
07.04.2022;09:00;10:00;0;65;0;0;0;0
07.04.2022;10:00;11:00;30;96;0;0;0;0
07.04.2022;11:00;12:00;57;67;0;3;0;161
07.04.2022;12:00;13:00;0;0;0;0;0;0
07.04.2022;13:00;14:00;0;7;0;0;0;0
07.04.2022;14:00;15:00;0;6;0;0;0;0
07.04.2022;15:00;16:00;0;0;0;0;0;0
07.04.2022;16:00;17:00;0;14;0;0;0;0
07.04.2022;17:00;18:00;0;102;0;66;0;130
07.04.2022;18:00;19:00;0;140;0;80;0;83
07.04.2022;19:00;20:00;0;141;0;141;0;160
07.04.2022;20:00;21:00;108;127;0;109;0;82
07.04.2022;21:00;22:00;85;95;0;65;0;70
07.04.2022;22:00;23:00;0;72;0;69;0;37
07.04.2022;23:00;00:00;0;0;0;0;0;0
08.04.2022;00:00;01:00;0;0;0;0;0;0
08.04.2022;01:00;02:00;0;0;0;0;0;0
08.04.2022;02:00;03:00;0;0;0;0;0;0
08.04.2022;03:00;04:00;0;1;0;0;0;0
08.04.2022;04:00;05:00;0;53;0;0;0;0
08.04.2022;05:00;06:00;1;98;0;0;0;0
08.04.2022;06:00;07:00;29;75;0;32;0;0
08.04.2022;07:00;08:00;35;139;0;59;0;0
08.04.2022;08:00;09:00;6;165;0;92;0;0
08.04.2022;09:00;10:00;81;43;0;18;0;0
08.04.2022;10:00;11:00;92;39;0;0;0;0
08.04.2022;11:00;12:00;129;129;0;120;0;93
08.04.2022;12:00;13:00;159;159;0;159;0;168
08.04.2022;13:00;14:00;128;128;0;101;0;64
08.04.2022;14:00;15:00;110;39;0;61;0;0
08.04.2022;15:00;16:00;150;149;0;114;0;155
08.04.2022;16:00;17:00;145;53;0;0;0;106
08.04.2022;17:00;18:00;6;8;0;0;0;0
08.04.2022;18:00;19:00;114;60;0;0;0;0
08.04.2022;19:00;20:00;76;104;0;23;0;3
08.04.2022;20:00;21:00;88;96;0;35;0;38
08.04.2022;21:00;22:00;122;75;0;0;0;38
08.04.2022;22:00;23:00;76;47;0;0;0;0
08.04.2022;23:00;00:00;68;29;0;0;0;0
09.04.2022;00:00;01:00;0;0;0;0;0;0
09.04.2022;01:00;02:00;1;1;0;0;0;0
09.04.2022;02:00;03:00;27;26;0;11;0;0
09.04.2022;03:00;04:00;42;25;0;0;0;0
09.04.2022;04:00;05:00;48;0;0;0;0;0
09.04.2022;05:00;06:00;18;0;0;0;0;0
09.04.2022;06:00;07:00;0;0;0;0;0;0
09.04.2022;07:00;08:00;0;8;0;0;0;0
09.04.2022;08:00;09:00;30;75;0;0;0;0
09.04.2022;09:00;10:00;0;38;0;27;0;0
09.04.2022;10:00;11:00;0;0;0;0;0;0
09.04.2022;11:00;12:00;0;0;0;0;0;0
09.04.2022;12:00;13:00;0;0;0;0;0;0
09.04.2022;13:00;14:00;0;0;0;0;0;0
09.04.2022;14:00;15:00;0;0;0;0;0;0
09.04.2022;15:00;16:00;0;0;0;0;0;0
09.04.2022;16:00;17:00;0;0;0;0;0;0
09.04.2022;17:00;18:00;0;1;0;0;0;0
09.04.2022;18:00;19:00;73;108;0;73;0;73
09.04.2022;19:00;20:00;135;174;0;174;0;174
09.04.2022;20:00;21:00;150;150;0;151;0;151
09.04.2022;21:00;22:00;118;150;0;150;0;160
09.04.2022;22:00;23:00;119;144;0;145;0;160
09.04.2022;23:00;00:00;135;136;0;111;0;119
10.04.2022;00:00;01:00;59;97;0;0;0;0
10.04.2022;01:00;02:00;0;38;0;0;0;0
10.04.2022;02:00;03:00;0;64;0;0;0;0
10.04.2022;03:00;04:00;0;99;0;0;0;0
10.04.2022;04:00;05:00;0;56;0;0;0;0
10.04.2022;05:00;06:00;0;0;0;0;0;0
10.04.2022;06:00;07:00;0;0;0;0;0;0
10.04.2022;07:00;08:00;0;15;0;1;0;0
10.04.2022;08:00;09:00;0;52;0;43;0;0
10.04.2022;09:00;10:00;0;0;0;0;0;0
10.04.2022;10:00;11:00;0;0;0;0;0;0
10.04.2022;11:00;12:00;0;1;0;0;0;0
10.04.2022;12:00;13:00;0;77;0;0;0;0
10.04.2022;13:00;14:00;0;55;0;0;0;0
10.04.2022;14:00;15:00;0;64;0;0;0;0
10.04.2022;15:00;16:00;0;89;0;0;0;0
10.04.2022;16:00;17:00;0;0;0;0;0;0
10.04.2022;17:00;18:00;0;29;0;0;0;0
10.04.2022;18:00;19:00;63;100;0;32;0;0
10.04.2022;19:00;20:00;107;97;0;86;0;0
10.04.2022;20:00;21:00;170;171;0;124;0;0
10.04.2022;21:00;22:00;115;114;0;44;0;0
10.04.2022;22:00;23:00;0;32;0;0;0;0
10.04.2022;23:00;00:00;0;14;0;0;0;0
11.04.2022;00:00;01:00;0;0;0;0;0;0
11.04.2022;01:00;02:00;0;0;0;0;0;0
11.04.2022;02:00;03:00;0;0;0;0;0;0
11.04.2022;03:00;04:00;0;0;0;0;0;0
11.04.2022;04:00;05:00;40;39;0;0;0;0
11.04.2022;05:00;06:00;133;111;0;39;0;40
11.04.2022;06:00;07:00;146;146;0;131;0;123
11.04.2022;07:00;08:00;152;152;0;152;0;157
11.04.2022;08:00;09:00;100;100;0;100;0;121
11.04.2022;09:00;10:00;100;100;0;101;0;75
11.04.2022;10:00;11:00;25;64;0;25;0;0
11.04.2022;11:00;12:00;0;1;0;0;0;0
11.04.2022;12:00;13:00;0;9;0;0;0;0
11.04.2022;13:00;14:00;0;0;0;0;0;0
11.04.2022;14:00;15:00;0;0;0;0;0;0
11.04.2022;15:00;16:00;1;0;0;0;0;0
11.04.2022;16:00;17:00;60;80;0;0;0;0
11.04.2022;17:00;18:00;124;124;0;39;0;33
11.04.2022;18:00;19:00;111;135;0;50;0;86
11.04.2022;19:00;20:00;62;151;0;151;0;164
11.04.2022;20:00;21:00;132;132;0;133;0;160
11.04.2022;21:00;22:00;1;133;0;111;0;116
11.04.2022;22:00;23:00;42;116;0;0;0;0
11.04.2022;23:00;00:00;0;0;0;0;0;0
12.04.2022;00:00;01:00;0;0;0;0;0;0
12.04.2022;01:00;02:00;0;0;0;0;0;0
12.04.2022;02:00;03:00;0;0;0;0;0;0
12.04.2022;03:00;04:00;0;2;0;0;0;0
12.04.2022;04:00;05:00;0;0;0;0;0;0
12.04.2022;05:00;06:00;0;0;0;0;0;0
12.04.2022;06:00;07:00;110;110;0;111;0;0
12.04.2022;07:00;08:00;156;156;0;156;0;0
12.04.2022;08:00;09:00;4;41;0;7;0;0
12.04.2022;09:00;10:00;0;18;0;0;0;0
12.04.2022;10:00;11:00;0;10;0;0;0;2
12.04.2022;11:00;12:00;0;0;0;0;0;0
12.04.2022;12:00;13:00;0;0;0;0;0;0
12.04.2022;13:00;14:00;0;0;0;0;0;0
12.04.2022;14:00;15:00;0;0;0;0;0;0
12.04.2022;15:00;16:00;0;0;0;0;0;0
12.04.2022;16:00;17:00;0;45;0;0;0;0
12.04.2022;17:00;18:00;105;124;0;106;0;90
12.04.2022;18:00;19:00;56;145;0;146;0;87
12.04.2022;19:00;20:00;164;164;0;165;0;165
12.04.2022;20:00;21:00;153;153;0;1;0;138
12.04.2022;21:00;22:00;100;107;0;26;0;21
12.04.2022;22:00;23:00;14;40;0;0;0;0
12.04.2022;23:00;00:00;0;1;0;0;0;0
13.04.2022;00:00;01:00;0;0;0;0;0;0
13.04.2022;01:00;02:00;0;0;0;0;0;0
13.04.2022;02:00;03:00;0;0;0;0;0;0
13.04.2022;03:00;04:00;0;0;0;0;0;0
13.04.2022;04:00;05:00;101;107;0;0;0;0
13.04.2022;05:00;06:00;30;131;0;0;0;0
13.04.2022;06:00;07:00;102;128;0;98;0;97
13.04.2022;07:00;08:00;0;147;0;148;0;148
13.04.2022;08:00;09:00;0;141;0;143;0;143
13.04.2022;09:00;10:00;0;92;0;124;0;72
13.04.2022;10:00;11:00;0;6;0;55;0;0
13.04.2022;11:00;12:00;0;0;0;0;0;0
13.04.2022;12:00;13:00;0;17;0;0;0;0
13.04.2022;13:00;14:00;0;9;0;0;0;0
13.04.2022;14:00;15:00;0;0;0;0;0;0
13.04.2022;15:00;16:00;0;0;0;0;0;0
13.04.2022;16:00;17:00;84;96;0;0;0;0
13.04.2022;17:00;18:00;108;108;0;0;0;0
13.04.2022;18:00;19:00;108;108;0;35;0;0
13.04.2022;19:00;20:00;82;148;0;148;0;147
13.04.2022;20:00;21:00;103;133;0;133;0;146
13.04.2022;21:00;22:00;70;116;0;66;0;32
13.04.2022;22:00;23:00;62;114;0;75;0;35
13.04.2022;23:00;00:00;0;51;0;0;0;0
14.04.2022;00:00;01:00;0;0;0;0;0;0
14.04.2022;01:00;02:00;0;0;0;0;0;0
14.04.2022;02:00;03:00;0;0;0;0;0;0
14.04.2022;03:00;04:00;0;0;0;0;0;0
14.04.2022;04:00;05:00;0;0;0;0;0;0
14.04.2022;05:00;06:00;0;0;0;0;0;0
14.04.2022;06:00;07:00;0;0;0;35;3;0
14.04.2022;07:00;08:00;0;142;0;1;161;0
14.04.2022;08:00;09:00;97;111;0;0;161;0
14.04.2022;09:00;10:00;31;109;0;0;161;0
14.04.2022;10:00;11:00;0;0;0;0;0;0
14.04.2022;11:00;12:00;0;0;0;0;0;0
14.04.2022;12:00;13:00;0;0;0;0;0;0
14.04.2022;13:00;14:00;0;0;0;0;0;0
14.04.2022;14:00;15:00;0;0;0;0;0;0
14.04.2022;15:00;16:00;0;1;0;0;0;0
14.04.2022;16:00;17:00;0;59;0;0;0;0
14.04.2022;17:00;18:00;0;100;0;0;5;0
14.04.2022;18:00;19:00;121;147;0;80;148;0
14.04.2022;19:00;20:00;119;119;0;119;120;2
14.04.2022;20:00;21:00;140;139;0;140;141;153
14.04.2022;21:00;22:00;36;110;0;96;111;0
14.04.2022;22:00;23:00;32;59;0;0;36;0
14.04.2022;23:00;00:00;35;62;0;0;0;0
15.04.2022;00:00;01:00;0;27;0;0;0;0
15.04.2022;01:00;02:00;0;74;0;0;0;0
15.04.2022;02:00;03:00;0;0;0;0;0;0
15.04.2022;03:00;04:00;0;0;0;0;0;0
15.04.2022;04:00;05:00;0;0;0;0;0;0
15.04.2022;05:00;06:00;0;0;0;0;0;0
15.04.2022;06:00;07:00;0;0;0;0;0;0
15.04.2022;07:00;08:00;0;0;0;0;0;0
15.04.2022;08:00;09:00;0;111;0;0;0;0
15.04.2022;09:00;10:00;0;83;0;0;0;0
15.04.2022;10:00;11:00;0;1;0;0;0;0
15.04.2022;11:00;12:00;0;101;0;0;0;0
15.04.2022;12:00;13:00;0;37;0;0;0;0
15.04.2022;13:00;14:00;0;31;0;0;0;0
15.04.2022;14:00;15:00;0;0;0;0;0;0
15.04.2022;15:00;16:00;0;0;0;0;0;0
15.04.2022;16:00;17:00;0;0;0;0;0;0
15.04.2022;17:00;18:00;0;129;0;37;0;0
15.04.2022;18:00;19:00;72;141;0;35;31;0
15.04.2022;19:00;20:00;49;121;0;40;6;0
15.04.2022;20:00;21:00;103;128;0;128;129;0
15.04.2022;21:00;22:00;0;99;0;0;40;0
15.04.2022;22:00;23:00;0;0;0;0;0;0
15.04.2022;23:00;00:00;0;0;0;0;0;0
16.04.2022;00:00;01:00;0;0;0;0;0;0
16.04.2022;01:00;02:00;0;0;0;0;0;0
16.04.2022;02:00;03:00;0;0;0;0;0;0
16.04.2022;03:00;04:00;0;0;0;0;0;0
16.04.2022;04:00;05:00;0;0;0;0;0;0
16.04.2022;05:00;06:00;0;0;0;0;0;0
16.04.2022;06:00;07:00;0;0;0;0;0;0
16.04.2022;07:00;08:00;37;108;0;1;1;0
16.04.2022;08:00;09:00;76;124;0;101;125;0
16.04.2022;09:00;10:00;59;58;0;35;37;0
16.04.2022;10:00;11:00;0;28;0;0;0;0
16.04.2022;11:00;12:00;0;0;0;0;0;0
16.04.2022;12:00;13:00;0;0;0;0;0;0
16.04.2022;13:00;14:00;0;0;0;0;0;0
16.04.2022;14:00;15:00;0;0;0;0;0;0
16.04.2022;15:00;16:00;0;0;0;0;0;0
16.04.2022;16:00;17:00;0;0;0;0;0;0
16.04.2022;17:00;18:00;0;9;0;0;0;0
16.04.2022;18:00;19:00;41;116;0;81;81;0
16.04.2022;19:00;20:00;151;150;0;151;151;151
16.04.2022;20:00;21:00;156;156;0;156;157;156
16.04.2022;21:00;22:00;148;147;0;116;118;118
16.04.2022;22:00;23:00;127;127;0;97;103;93
16.04.2022;23:00;00:00;121;121;0;96;98;0
17.04.2022;00:00;01:00;47;29;0;0;0;0
17.04.2022;01:00;02:00;0;14;0;0;0;0
17.04.2022;02:00;03:00;0;0;0;0;0;0
17.04.2022;03:00;04:00;0;0;0;0;0;0
17.04.2022;04:00;05:00;65;100;0;0;0;0
17.04.2022;05:00;06:00;15;14;0;0;0;0
17.04.2022;06:00;07:00;0;138;0;2;0;0
17.04.2022;07:00;08:00;100;99;0;36;66;110
17.04.2022;08:00;09:00;35;96;0;61;0;35
17.04.2022;09:00;10:00;0;20;0;1;0;0
17.04.2022;10:00;11:00;0;21;0;10;0;0
17.04.2022;11:00;12:00;0;0;0;0;0;0
17.04.2022;12:00;13:00;0;0;0;0;0;0
17.04.2022;13:00;14:00;0;0;0;0;0;0
17.04.2022;14:00;15:00;0;0;0;0;0;0
17.04.2022;15:00;16:00;0;0;0;0;0;0
17.04.2022;16:00;17:00;0;0;0;0;0;0
17.04.2022;17:00;18:00;0;42;0;0;0;0
17.04.2022;18:00;19:00;0;107;0;0;80;78
17.04.2022;19:00;20:00;129;158;0;0;160;159
17.04.2022;20:00;21:00;24;148;0;0;149;148
17.04.2022;21:00;22:00;0;144;0;0;145;121
17.04.2022;22:00;23:00;0;143;0;134;144;0
17.04.2022;23:00;00:00;0;125;0;125;126;0
18.04.2022;00:00;01:00;0;38;0;38;39;0
18.04.2022;01:00;02:00;0;0;0;0;0;0
18.04.2022;02:00;03:00;0;0;0;0;0;0
18.04.2022;03:00;04:00;0;0;0;0;0;0
18.04.2022;04:00;05:00;0;40;0;2;0;0
18.04.2022;05:00;06:00;81;147;0;147;115;0
18.04.2022;06:00;07:00;138;138;0;139;139;93
18.04.2022;07:00;08:00;28;77;0;109;110;117
18.04.2022;08:00;09:00;15;99;0;48;58;75
18.04.2022;09:00;10:00;0;23;0;0;0;0
18.04.2022;10:00;11:00;0;0;0;0;0;0
18.04.2022;11:00;12:00;0;0;0;0;0;0
18.04.2022;12:00;13:00;0;0;0;0;0;0
18.04.2022;13:00;14:00;0;0;0;0;0;0
18.04.2022;14:00;15:00;0;0;0;0;0;0
18.04.2022;15:00;16:00;0;0;0;0;0;0
18.04.2022;16:00;17:00;0;11;0;0;0;0
18.04.2022;17:00;18:00;45;59;0;0;0;0
18.04.2022;18:00;19:00;0;10;0;0;0;0
18.04.2022;19:00;20:00;122;143;0;122;77;53
18.04.2022;20:00;21:00;113;113;0;114;114;161
18.04.2022;21:00;22:00;4;125;0;33;33;76
18.04.2022;22:00;23:00;107;145;0;109;145;0
18.04.2022;23:00;00:00;0;29;0;0;27;0
19.04.2022;00:00;01:00;18;16;0;0;0;0
19.04.2022;01:00;02:00;0;0;0;0;0;0
19.04.2022;02:00;03:00;0;0;0;0;0;0
19.04.2022;03:00;04:00;0;0;0;0;0;0
19.04.2022;04:00;05:00;0;0;0;0;0;0
19.04.2022;05:00;06:00;0;0;0;0;0;0
