Datum;Anfang;Ende;Generation_DE Maschine 11 [MW] Originalauflösungen;Generation_DE Vianden M6 [MW] Originalauflösungen;Generation_DE Vianden M7 [MW] Originalauflösungen;Generation_DE Vianden M8 [MW] Originalauflösungen;Generation_DE Vianden M9 [MW] Originalauflösungen;Generation_DE Vianden M1 [MW] Originalauflösungen;Generation_DE Vianden M2 [MW] Originalauflösungen;Generation_DE Vianden M3 [MW] Originalauflösungen;Generation_DE Vianden M4 [MW] Originalauflösungen;Generation_DE Vianden M10 [MW] Originalauflösungen;Generation_DE Vianden M5 [MW] Originalauflösungen
15.03.2018;23:00;00:00;0;34;0;0;0;7;0;7;7;0;35
16.03.2018;00:00;01:00;0;15;0;0;0;0;0;0;0;0;16
16.03.2018;01:00;02:00;0;64;0;0;0;0;0;0;0;0;65
16.03.2018;02:00;03:00;0;58;0;0;0;0;0;0;0;0;59
16.03.2018;03:00;04:00;0;57;0;0;0;0;0;0;0;0;58
16.03.2018;04:00;05:00;0;45;0;0;0;0;0;0;0;0;45
16.03.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
16.03.2018;06:00;07:00;1;44;0;0;0;34;34;35;34;0;45
16.03.2018;07:00;08:00;1;56;0;0;0;54;53;55;54;0;57
16.03.2018;08:00;09:00;1;61;0;0;0;87;86;89;87;0;62
16.03.2018;09:00;10:00;1;54;0;0;0;63;62;65;63;0;55
16.03.2018;10:00;11:00;1;27;0;0;0;23;22;28;27;0;28
16.03.2018;11:00;12:00;1;47;0;0;0;0;0;41;40;0;48
16.03.2018;12:00;13:00;1;33;0;0;0;0;0;50;48;0;34
16.03.2018;13:00;14:00;1;31;0;0;0;0;0;12;11;0;32
16.03.2018;14:00;15:00;0;17;0;0;0;0;0;33;32;0;17
16.03.2018;15:00;16:00;0;24;0;0;0;0;0;50;49;0;25
16.03.2018;16:00;17:00;0;53;0;0;0;0;0;43;42;0;54
16.03.2018;17:00;18:00;0;29;0;0;0;9;9;15;14;0;30
16.03.2018;18:00;19:00;1;49;0;0;0;30;29;31;30;0;50
16.03.2018;19:00;20:00;1;17;0;0;0;29;29;30;29;0;18
16.03.2018;20:00;21:00;1;0;0;0;0;17;16;18;17;0;0
16.03.2018;21:00;22:00;0;0;0;0;0;12;11;13;12;0;0
16.03.2018;22:00;23:00;1;0;0;0;0;21;20;22;21;0;0
16.03.2018;23:00;00:00;0;0;0;0;0;26;25;27;26;0;0
17.03.2018;00:00;01:00;1;0;0;0;0;4;4;38;37;0;0
17.03.2018;01:00;02:00;0;0;0;0;0;0;0;52;50;0;0
17.03.2018;02:00;03:00;0;0;0;0;0;0;0;73;69;0;0
17.03.2018;03:00;04:00;0;0;0;0;0;0;0;47;0;0;0
17.03.2018;04:00;05:00;0;0;0;0;0;0;0;26;0;0;0
17.03.2018;05:00;06:00;0;0;0;0;0;0;0;30;0;0;0
17.03.2018;06:00;07:00;80;0;0;0;0;1;0;32;1;0;0
17.03.2018;07:00;08:00;90;37;0;38;0;65;42;67;65;0;37
17.03.2018;08:00;09:00;1;63;0;64;0;69;68;71;69;0;63
17.03.2018;09:00;10:00;1;12;0;12;0;82;81;84;82;0;11
17.03.2018;10:00;11:00;1;51;0;52;0;78;77;80;78;0;52
17.03.2018;11:00;12:00;0;37;0;38;0;82;81;84;82;0;38
17.03.2018;12:00;13:00;0;0;0;0;0;81;79;82;80;0;0
17.03.2018;13:00;14:00;0;0;0;0;0;66;64;67;66;0;0
17.03.2018;14:00;15:00;0;0;0;0;0;79;77;80;79;0;0
17.03.2018;15:00;16:00;0;0;0;0;0;72;70;73;72;0;0
17.03.2018;16:00;17:00;0;0;0;0;0;68;67;70;68;0;0
17.03.2018;17:00;18:00;0;0;0;0;0;21;29;22;30;0;0
17.03.2018;18:00;19:00;0;5;0;5;0;23;22;24;23;0;5
17.03.2018;19:00;20:00;13;96;0;98;0;51;50;52;51;0;97
17.03.2018;20:00;21:00;7;34;0;35;0;29;28;29;28;0;34
17.03.2018;21:00;22:00;5;10;0;10;0;39;38;40;39;0;9
17.03.2018;22:00;23:00;1;21;0;21;0;69;68;71;69;0;21
17.03.2018;23:00;00:00;1;25;0;26;0;80;79;82;80;0;25
18.03.2018;00:00;01:00;1;2;0;3;0;55;54;57;55;0;3
18.03.2018;01:00;02:00;0;0;0;0;0;35;34;36;35;0;0
18.03.2018;02:00;03:00;0;0;0;0;0;28;27;29;28;0;0
18.03.2018;03:00;04:00;0;0;0;0;0;26;25;27;26;0;0
18.03.2018;04:00;05:00;0;0;0;0;0;30;29;31;30;0;0
18.03.2018;05:00;06:00;0;0;0;0;0;51;50;53;51;0;0
18.03.2018;06:00;07:00;0;0;0;0;0;35;34;36;34;0;0
18.03.2018;07:00;08:00;0;0;0;0;0;67;66;68;67;0;0
18.03.2018;08:00;09:00;0;0;0;0;0;75;74;77;75;0;0
18.03.2018;09:00;10:00;0;0;0;0;0;79;78;81;79;0;0
18.03.2018;10:00;11:00;0;0;0;0;0;77;76;79;77;0;0
18.03.2018;11:00;12:00;0;0;0;0;0;77;76;79;77;0;0
18.03.2018;12:00;13:00;0;0;0;0;0;68;67;70;68;0;0
18.03.2018;13:00;14:00;0;0;0;0;0;65;64;67;65;0;0
18.03.2018;14:00;15:00;0;0;0;0;0;69;67;70;69;0;0
18.03.2018;15:00;16:00;0;0;0;0;0;69;68;71;70;0;0
18.03.2018;16:00;17:00;0;6;0;6;0;77;76;79;77;0;6
18.03.2018;17:00;18:00;0;26;0;27;0;63;61;64;63;0;26
18.03.2018;18:00;19:00;0;76;0;78;0;54;53;56;55;9;77
18.03.2018;19:00;20:00;62;98;0;100;0;61;59;62;61;196;100
18.03.2018;20:00;21:00;96;61;0;62;0;10;9;10;10;27;62
18.03.2018;21:00;22:00;66;26;0;21;0;5;0;4;4;0;26
18.03.2018;22:00;23:00;0;0;0;0;0;45;0;46;45;0;0
18.03.2018;23:00;00:00;0;0;0;0;0;50;0;51;50;0;0
19.03.2018;00:00;01:00;0;0;0;0;0;29;0;30;29;0;0
19.03.2018;01:00;02:00;0;0;0;0;0;34;0;35;34;0;0
19.03.2018;02:00;03:00;0;0;0;0;0;26;0;27;26;0;0
19.03.2018;03:00;04:00;0;0;0;0;0;23;0;24;23;0;0
19.03.2018;04:00;05:00;0;0;0;0;0;40;0;42;40;0;0
19.03.2018;05:00;06:00;0;0;0;0;0;57;0;58;57;0;0
19.03.2018;06:00;07:00;1;0;0;0;0;59;0;61;59;0;0
19.03.2018;07:00;08:00;1;18;0;18;0;49;0;50;49;0;18
19.03.2018;08:00;09:00;1;37;0;38;0;17;0;17;16;0;38
19.03.2018;09:00;10:00;1;31;0;32;0;14;0;15;14;0;31
19.03.2018;10:00;11:00;1;42;0;43;0;16;0;16;17;0;42
19.03.2018;11:00;12:00;1;35;0;36;0;17;0;17;17;0;35
19.03.2018;12:00;13:00;1;44;0;45;0;17;0;17;17;0;45
19.03.2018;13:00;14:00;1;22;0;1;0;15;0;15;14;0;22
19.03.2018;14:00;15:00;1;31;0;0;0;16;0;16;16;0;32
19.03.2018;15:00;16:00;1;4;0;0;0;16;0;16;15;0;4
19.03.2018;16:00;17:00;1;38;0;39;0;39;0;40;39;0;39
19.03.2018;17:00;18:00;1;61;0;63;0;34;0;35;33;0;62
19.03.2018;18:00;19:00;156;80;0;82;0;66;57;68;66;168;82
19.03.2018;19:00;20:00;145;62;0;64;0;41;40;42;41;162;63
19.03.2018;20:00;21:00;3;2;0;2;0;11;2;12;2;4;2
19.03.2018;21:00;22:00;0;0;0;0;0;15;0;15;0;0;0
19.03.2018;22:00;23:00;1;0;0;0;0;0;0;5;0;0;0
19.03.2018;23:00;00:00;0;0;0;0;0;0;0;20;0;0;0
20.03.2018;00:00;01:00;1;0;0;0;0;0;0;0;0;0;0
20.03.2018;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2018;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2018;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
20.03.2018;06:00;07:00;1;11;0;11;0;0;4;0;0;0;5
20.03.2018;07:00;08:00;7;56;0;57;0;0;20;0;0;0;57
20.03.2018;08:00;09:00;46;34;0;35;0;0;20;0;0;0;34
20.03.2018;09:00;10:00;1;11;0;12;0;0;20;0;0;0;11
20.03.2018;10:00;11:00;1;9;0;10;0;0;20;0;0;0;9
20.03.2018;11:00;12:00;1;22;0;23;0;0;16;0;0;0;22
20.03.2018;12:00;13:00;1;21;0;22;0;0;35;0;0;0;21
20.03.2018;13:00;14:00;1;1;0;0;0;0;56;0;0;0;1
20.03.2018;14:00;15:00;1;48;0;0;0;0;11;12;11;0;49
20.03.2018;15:00;16:00;1;43;0;0;0;0;12;13;12;0;44
20.03.2018;16:00;17:00;1;10;0;0;0;0;37;39;38;0;9
20.03.2018;17:00;18:00;1;46;0;19;0;0;51;53;52;0;47
20.03.2018;18:00;19:00;1;24;0;24;0;0;42;45;43;0;24
20.03.2018;19:00;20:00;107;47;0;48;0;0;16;17;16;90;48
20.03.2018;20:00;21:00;17;10;0;10;0;0;26;28;27;30;9
20.03.2018;21:00;22:00;1;30;0;6;0;0;34;54;52;0;6
20.03.2018;22:00;23:00;1;45;0;41;0;0;0;64;62;0;40
20.03.2018;23:00;00:00;1;0;0;0;0;0;0;22;21;0;0
21.03.2018;00:00;01:00;0;0;0;0;0;0;0;20;20;0;0
21.03.2018;01:00;02:00;1;0;0;0;0;0;0;15;14;0;0
21.03.2018;02:00;03:00;0;0;0;0;0;0;0;11;10;0;0
21.03.2018;03:00;04:00;0;0;0;0;0;0;0;11;10;0;0
21.03.2018;04:00;05:00;0;0;0;0;0;0;0;3;3;0;0
21.03.2018;05:00;06:00;1;0;0;0;0;0;0;14;14;0;0
21.03.2018;06:00;07:00;77;37;0;42;0;0;0;79;77;0;41
21.03.2018;07:00;08:00;90;28;0;29;0;0;0;27;25;0;29
21.03.2018;08:00;09:00;122;48;0;49;0;0;0;26;25;0;49
21.03.2018;09:00;10:00;3;13;0;14;0;0;0;10;16;0;13
21.03.2018;10:00;11:00;1;6;0;6;0;0;0;0;58;0;5
21.03.2018;11:00;12:00;1;0;0;0;0;0;0;0;82;0;0
21.03.2018;12:00;13:00;0;0;0;0;0;0;0;0;81;0;0
21.03.2018;13:00;14:00;1;0;0;0;0;0;0;0;50;0;0
21.03.2018;14:00;15:00;0;0;0;0;0;0;0;0;43;0;0
21.03.2018;15:00;16:00;0;0;0;0;0;0;0;23;23;0;0
21.03.2018;16:00;17:00;1;0;0;0;0;0;0;15;14;0;0
21.03.2018;17:00;18:00;1;0;0;0;0;0;0;15;15;0;0
21.03.2018;18:00;19:00;1;1;0;0;0;3;3;19;18;0;1
21.03.2018;19:00;20:00;1;45;0;39;0;85;84;87;85;0;46
21.03.2018;20:00;21:00;1;17;0;18;0;1;1;7;6;0;5
21.03.2018;21:00;22:00;0;84;0;87;0;0;0;0;0;0;86
21.03.2018;22:00;23:00;1;65;0;67;0;0;0;0;0;0;66
21.03.2018;23:00;00:00;0;71;0;73;0;0;0;0;0;0;72
22.03.2018;00:00;01:00;0;48;0;50;0;0;0;0;0;0;20
22.03.2018;01:00;02:00;0;46;0;4;0;0;0;0;0;0;0
22.03.2018;02:00;03:00;0;42;0;0;0;0;0;0;0;0;0
22.03.2018;03:00;04:00;0;26;0;0;0;0;0;0;0;0;0
22.03.2018;04:00;05:00;0;36;0;0;0;0;0;0;0;0;0
22.03.2018;05:00;06:00;0;37;0;0;0;0;0;0;0;0;0
22.03.2018;06:00;07:00;1;49;0;0;0;32;34;36;34;0;38
22.03.2018;07:00;08:00;1;2;0;0;0;0;45;47;46;0;2
22.03.2018;08:00;09:00;1;0;0;0;0;0;51;54;53;0;0
22.03.2018;09:00;10:00;1;0;0;0;0;0;13;15;14;0;0
22.03.2018;10:00;11:00;1;0;0;0;0;0;30;32;31;0;0
22.03.2018;11:00;12:00;1;0;0;0;0;0;20;21;20;0;0
22.03.2018;12:00;13:00;1;0;0;0;0;0;30;32;31;0;0
22.03.2018;13:00;14:00;69;0;0;0;0;0;26;27;26;0;0
22.03.2018;14:00;15:00;7;0;0;0;0;0;69;72;70;0;0
22.03.2018;15:00;16:00;1;0;0;0;0;0;29;30;30;0;0
22.03.2018;16:00;17:00;1;0;0;0;0;0;37;39;38;0;0
22.03.2018;17:00;18:00;6;10;0;11;0;0;33;38;34;12;10
22.03.2018;18:00;19:00;89;65;0;67;0;94;93;101;94;171;66
22.03.2018;19:00;20:00;158;73;0;75;0;98;96;100;98;197;74
22.03.2018;20:00;21:00;3;1;0;1;0;1;1;49;48;91;1
22.03.2018;21:00;22:00;0;0;0;0;0;7;0;34;33;0;0
22.03.2018;22:00;23:00;0;0;0;0;0;0;0;60;59;0;0
22.03.2018;23:00;00:00;0;11;0;0;0;0;0;64;62;0;11
23.03.2018;00:00;01:00;0;69;0;0;0;0;0;94;92;0;70
23.03.2018;01:00;02:00;0;64;0;0;0;0;0;6;5;0;65
23.03.2018;02:00;03:00;0;58;0;0;0;0;0;0;0;0;58
23.03.2018;03:00;04:00;0;48;0;0;0;0;0;0;0;0;48
23.03.2018;04:00;05:00;0;42;0;0;0;0;0;0;0;0;42
23.03.2018;05:00;06:00;0;54;0;0;0;0;0;0;0;0;54
23.03.2018;06:00;07:00;0;50;0;0;0;0;0;42;40;0;51
23.03.2018;07:00;08:00;0;55;0;0;0;0;0;44;43;0;56
23.03.2018;08:00;09:00;1;18;0;16;0;67;66;83;81;158;18
23.03.2018;09:00;10:00;1;24;0;1;0;27;26;14;14;6;24
23.03.2018;10:00;11:00;1;29;0;0;0;45;43;0;0;54;29
23.03.2018;11:00;12:00;1;24;0;0;0;42;41;0;0;10;24
23.03.2018;12:00;13:00;1;25;0;0;0;0;0;0;0;0;25
23.03.2018;13:00;14:00;37;25;0;0;0;0;48;50;46;0;25
23.03.2018;14:00;15:00;65;25;0;0;0;0;69;72;70;0;25
23.03.2018;15:00;16:00;61;16;0;0;0;0;11;13;12;0;16
23.03.2018;16:00;17:00;20;0;0;0;0;0;4;10;9;0;0
23.03.2018;17:00;18:00;1;0;0;0;0;0;0;2;1;0;0
23.03.2018;18:00;19:00;1;20;0;0;0;0;41;43;0;0;20
23.03.2018;19:00;20:00;1;24;0;0;0;0;90;93;0;0;25
23.03.2018;20:00;21:00;1;23;0;0;0;0;54;56;0;0;23
23.03.2018;21:00;22:00;1;23;0;0;0;0;73;76;0;0;23
23.03.2018;22:00;23:00;1;25;0;0;0;0;72;75;0;0;25
23.03.2018;23:00;00:00;1;46;0;0;0;0;10;10;0;0;47
24.03.2018;00:00;01:00;0;43;0;0;0;0;0;0;0;0;44
24.03.2018;01:00;02:00;1;49;0;0;0;0;0;0;0;0;50
24.03.2018;02:00;03:00;1;24;0;0;0;0;0;0;0;0;25
24.03.2018;03:00;04:00;1;28;0;0;0;0;0;0;0;0;29
24.03.2018;04:00;05:00;1;40;0;0;0;0;0;0;0;0;41
24.03.2018;05:00;06:00;1;26;0;0;0;0;0;0;0;0;27
24.03.2018;06:00;07:00;1;24;0;0;0;0;0;0;0;0;25
24.03.2018;07:00;08:00;1;34;0;0;0;0;0;46;44;0;35
24.03.2018;08:00;09:00;0;10;0;0;0;0;54;60;59;0;10
24.03.2018;09:00;10:00;1;0;0;0;0;0;16;17;17;0;0
24.03.2018;10:00;11:00;0;0;0;0;0;0;10;11;11;0;0
24.03.2018;11:00;12:00;1;0;0;0;0;0;13;15;14;0;0
24.03.2018;12:00;13:00;0;0;0;5;0;0;15;16;15;0;5
24.03.2018;13:00;14:00;0;0;0;0;0;0;34;36;35;0;0
24.03.2018;14:00;15:00;0;0;0;0;0;0;24;26;25;0;0
24.03.2018;15:00;16:00;0;0;0;0;0;0;36;38;37;0;0
24.03.2018;16:00;17:00;0;0;0;0;0;0;44;46;45;0;0
24.03.2018;17:00;18:00;0;0;0;0;0;0;48;50;49;0;0
24.03.2018;18:00;19:00;0;45;0;0;0;40;54;57;56;0;46
24.03.2018;19:00;20:00;177;79;0;0;0;24;23;25;24;0;80
24.03.2018;20:00;21:00;1;0;0;0;0;46;0;47;24;0;1
24.03.2018;21:00;22:00;1;0;0;0;0;72;0;74;72;0;0
24.03.2018;22:00;23:00;1;0;0;0;0;61;0;62;61;0;0
24.03.2018;23:00;00:00;1;0;0;0;0;24;0;25;24;0;0
25.03.2018;00:00;01:00;1;0;0;0;0;22;0;22;22;0;0
25.03.2018;01:00;02:00;1;0;0;0;0;25;0;26;25;0;0
25.03.2018;03:00;04:00;1;0;0;0;0;34;0;34;34;0;0
25.03.2018;04:00;05:00;1;0;0;0;0;22;0;22;22;0;0
25.03.2018;05:00;06:00;1;0;0;0;0;21;0;22;21;0;0
25.03.2018;06:00;07:00;1;0;0;0;0;32;0;32;31;0;0
25.03.2018;07:00;08:00;1;27;0;0;0;27;0;33;27;0;27
25.03.2018;08:00;09:00;0;55;0;0;0;0;0;0;0;0;57
25.03.2018;09:00;10:00;1;0;0;0;0;0;0;0;0;0;0
25.03.2018;10:00;11:00;1;22;0;20;0;0;0;0;0;0;23
25.03.2018;11:00;12:00;0;35;0;36;0;0;0;0;0;0;35
25.03.2018;12:00;13:00;0;20;0;21;0;0;0;0;0;0;20
25.03.2018;13:00;14:00;0;20;0;21;0;0;0;0;0;0;21
25.03.2018;14:00;15:00;0;50;0;51;0;0;0;0;0;0;50
25.03.2018;15:00;16:00;0;69;0;71;0;0;0;0;0;0;70
25.03.2018;16:00;17:00;0;62;0;64;0;0;0;0;0;0;63
25.03.2018;17:00;18:00;1;46;0;47;0;0;0;0;0;0;47
25.03.2018;18:00;19:00;1;28;0;29;0;0;0;8;8;0;29
25.03.2018;19:00;20:00;1;69;0;70;0;0;27;27;0;0;70
25.03.2018;20:00;21:00;1;59;0;61;0;0;32;34;0;0;60
25.03.2018;21:00;22:00;1;32;0;33;0;0;4;5;0;0;32
25.03.2018;22:00;23:00;1;32;0;33;0;0;0;0;0;0;33
25.03.2018;23:00;00:00;1;28;0;29;0;0;0;0;0;0;29
26.03.2018;00:00;01:00;0;23;0;24;0;0;0;0;0;0;23
26.03.2018;01:00;02:00;0;62;0;63;0;0;0;0;0;0;63
26.03.2018;02:00;03:00;0;16;0;17;0;0;0;0;0;0;17
26.03.2018;03:00;04:00;0;37;0;38;0;0;0;0;0;0;38
26.03.2018;04:00;05:00;0;21;0;22;0;0;0;0;0;0;22
26.03.2018;05:00;06:00;0;26;0;27;0;0;0;0;0;0;27
26.03.2018;06:00;07:00;1;28;0;28;0;2;2;3;2;0;28
26.03.2018;07:00;08:00;143;71;0;72;0;85;83;87;85;0;72
26.03.2018;08:00;09:00;179;85;0;87;0;29;29;31;29;169;86
26.03.2018;09:00;10:00;166;77;0;78;0;20;19;21;20;176;78
26.03.2018;10:00;11:00;9;49;0;51;0;20;19;21;20;3;50
26.03.2018;11:00;12:00;1;19;0;19;0;18;17;21;18;0;19
26.03.2018;12:00;13:00;0;31;0;32;0;0;0;75;0;0;31
26.03.2018;13:00;14:00;1;34;0;35;0;0;0;46;0;0;35
26.03.2018;14:00;15:00;1;88;0;89;0;0;0;40;0;0;89
26.03.2018;15:00;16:00;1;42;0;44;0;0;0;32;0;0;43
26.03.2018;16:00;17:00;1;4;0;4;0;0;0;38;0;0;47
26.03.2018;17:00;18:00;1;0;0;0;0;0;0;40;0;0;35
26.03.2018;18:00;19:00;1;0;0;0;0;0;0;26;0;0;46
26.03.2018;19:00;20:00;1;0;0;0;0;0;0;35;32;0;79
26.03.2018;20:00;21:00;1;95;0;97;0;0;0;39;38;0;100
26.03.2018;21:00;22:00;1;16;0;16;0;0;0;34;33;0;15
26.03.2018;22:00;23:00;1;37;0;38;0;0;0;43;42;0;38
26.03.2018;23:00;00:00;0;0;0;0;0;0;45;53;51;0;0
27.03.2018;00:00;01:00;0;0;0;0;0;0;16;15;15;0;0
27.03.2018;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
27.03.2018;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
27.03.2018;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
27.03.2018;04:00;05:00;0;0;0;0;0;0;0;41;40;0;0
27.03.2018;05:00;06:00;0;0;0;0;0;0;0;71;70;0;0
27.03.2018;06:00;07:00;0;0;0;0;0;0;0;79;77;0;0
27.03.2018;07:00;08:00;1;86;0;88;0;0;0;44;43;1;87
27.03.2018;08:00;09:00;186;96;0;98;0;0;0;26;25;192;98
27.03.2018;09:00;10:00;4;61;0;62;0;0;0;18;17;161;61
27.03.2018;10:00;11:00;1;24;0;25;0;0;0;16;15;10;24
27.03.2018;11:00;12:00;1;30;0;31;47;0;0;19;18;0;31
27.03.2018;12:00;13:00;1;9;0;10;4;0;0;15;14;0;9
27.03.2018;13:00;14:00;1;23;0;24;0;0;0;33;32;0;24
27.03.2018;14:00;15:00;1;7;0;7;0;0;0;39;38;0;72
27.03.2018;15:00;16:00;1;22;0;22;0;0;0;36;35;0;49
27.03.2018;16:00;17:00;1;10;0;10;0;0;0;41;39;0;9
27.03.2018;17:00;18:00;1;10;0;10;0;0;0;41;40;0;9
27.03.2018;18:00;19:00;1;96;0;98;0;0;0;41;40;0;97
27.03.2018;19:00;20:00;1;30;0;31;0;0;0;41;40;0;30
27.03.2018;20:00;21:00;1;36;0;37;0;0;0;62;60;0;37
27.03.2018;21:00;22:00;1;7;0;8;0;0;0;44;43;0;7
27.03.2018;22:00;23:00;0;0;0;0;0;31;0;32;31;0;0
27.03.2018;23:00;00:00;0;0;0;0;0;42;0;44;42;0;0
28.03.2018;00:00;01:00;0;0;0;0;0;27;24;28;27;0;0
28.03.2018;01:00;02:00;0;0;0;0;0;26;25;27;26;0;0
28.03.2018;02:00;03:00;0;0;0;0;0;20;22;21;20;0;0
28.03.2018;03:00;04:00;0;0;0;0;0;16;15;16;0;0;0
28.03.2018;04:00;05:00;0;0;0;0;0;28;27;29;0;0;0
28.03.2018;05:00;06:00;0;0;0;0;0;50;49;52;0;0;0
28.03.2018;06:00;07:00;0;0;0;0;0;45;44;47;42;0;0
28.03.2018;07:00;08:00;1;0;0;0;0;15;14;15;15;0;0
28.03.2018;08:00;09:00;134;58;0;58;0;19;18;20;19;0;58
28.03.2018;09:00;10:00;3;33;0;34;0;21;20;22;21;0;34
28.03.2018;10:00;11:00;1;16;0;17;0;17;16;17;17;0;16
28.03.2018;11:00;12:00;1;62;0;63;0;1;1;68;1;0;63
28.03.2018;12:00;13:00;1;13;0;13;0;0;0;70;0;0;13
28.03.2018;13:00;14:00;1;23;0;24;0;0;0;72;0;0;23
28.03.2018;14:00;15:00;1;43;0;32;0;0;0;59;0;0;43
28.03.2018;15:00;16:00;0;10;0;0;0;0;0;23;0;0;10
28.03.2018;16:00;17:00;0;20;0;0;1;0;0;65;0;0;20
28.03.2018;17:00;18:00;1;21;0;0;0;0;0;72;0;0;22
28.03.2018;18:00;19:00;1;59;0;60;0;0;0;71;0;0;60
28.03.2018;19:00;20:00;1;9;0;10;0;0;0;33;0;0;9
28.03.2018;20:00;21:00;1;12;0;13;0;0;0;29;25;0;12
28.03.2018;21:00;22:00;0;35;0;36;0;0;0;34;33;0;36
28.03.2018;22:00;23:00;0;20;0;21;0;33;32;37;36;0;21
28.03.2018;23:00;00:00;0;17;0;18;0;61;59;62;61;0;17
29.03.2018;00:00;01:00;0;35;0;36;0;63;62;65;63;0;35
29.03.2018;01:00;02:00;0;0;0;0;0;33;32;34;33;0;0
29.03.2018;02:00;03:00;0;0;0;0;0;22;21;23;22;0;0
29.03.2018;03:00;04:00;0;0;0;0;0;35;34;36;35;0;0
29.03.2018;04:00;05:00;0;0;0;0;0;28;27;29;28;0;0
29.03.2018;05:00;06:00;0;0;0;0;0;13;12;14;13;0;0
29.03.2018;06:00;07:00;0;0;0;0;0;22;22;23;22;0;0
29.03.2018;07:00;08:00;1;53;0;54;0;24;24;25;24;0;53
29.03.2018;08:00;09:00;1;14;0;14;0;1;95;1;1;0;13
29.03.2018;09:00;10:00;1;1;0;0;1;0;76;23;0;0;0
29.03.2018;10:00;11:00;1;9;0;0;3;0;48;51;0;0;0
29.03.2018;11:00;12:00;1;21;0;0;51;0;45;47;0;0;0
29.03.2018;12:00;13:00;0;0;0;0;0;0;39;41;0;0;0
29.03.2018;13:00;14:00;1;0;0;0;0;0;17;19;11;0;0
29.03.2018;14:00;15:00;0;0;0;0;0;5;17;18;17;0;0
29.03.2018;15:00;16:00;0;0;0;0;0;67;66;68;67;0;0
29.03.2018;16:00;17:00;0;0;0;0;0;45;44;46;45;0;0
29.03.2018;17:00;18:00;0;4;0;5;4;48;47;49;48;0;4
29.03.2018;18:00;19:00;0;16;0;16;16;30;29;31;30;0;16
29.03.2018;19:00;20:00;1;20;0;5;4;15;15;63;61;0;20
29.03.2018;20:00;21:00;1;29;0;0;0;47;46;48;47;0;30
29.03.2018;21:00;22:00;0;41;0;0;0;46;45;47;46;0;41
29.03.2018;22:00;23:00;0;75;0;11;10;44;43;45;44;0;76
29.03.2018;23:00;00:00;1;69;0;70;69;56;54;57;55;0;70
30.03.2018;00:00;01:00;1;50;0;51;50;71;70;73;71;0;51
30.03.2018;01:00;02:00;1;48;0;49;48;55;54;56;55;0;49
30.03.2018;02:00;03:00;1;8;0;8;7;49;48;50;49;0;7
30.03.2018;03:00;04:00;0;0;0;0;0;64;62;65;63;0;0
30.03.2018;04:00;05:00;0;0;0;0;0;51;50;52;51;0;0
30.03.2018;05:00;06:00;0;0;0;0;0;28;27;28;27;0;0
30.03.2018;06:00;07:00;0;0;0;0;0;29;29;30;29;0;0
30.03.2018;07:00;08:00;0;0;0;0;0;36;35;37;36;0;0
30.03.2018;08:00;09:00;1;0;0;0;0;20;19;21;19;0;0
30.03.2018;09:00;10:00;1;0;0;0;0;33;33;34;33;0;0
30.03.2018;10:00;11:00;0;0;0;0;0;52;52;54;52;0;0
30.03.2018;11:00;12:00;0;0;0;0;0;38;12;32;31;0;0
30.03.2018;12:00;13:00;0;0;0;0;0;28;28;20;21;0;0
30.03.2018;13:00;14:00;0;0;0;0;0;34;33;35;34;0;0
30.03.2018;14:00;15:00;0;0;0;0;0;60;59;61;60;0;0
30.03.2018;15:00;16:00;0;0;0;0;0;50;49;51;50;0;0
30.03.2018;16:00;17:00;1;0;0;0;0;53;52;54;52;0;0
30.03.2018;17:00;18:00;11;0;0;0;0;61;60;63;61;3;0
30.03.2018;18:00;19:00;114;72;0;74;72;49;48;51;49;144;73
30.03.2018;19:00;20:00;56;34;0;35;34;12;11;13;12;51;34
30.03.2018;20:00;21:00;1;38;0;39;38;11;11;12;11;0;38
30.03.2018;21:00;22:00;0;16;0;17;16;11;11;12;11;0;16
30.03.2018;22:00;23:00;1;34;0;35;34;22;22;23;22;0;34
30.03.2018;23:00;00:00;0;50;0;51;50;50;49;51;49;0;51
31.03.2018;00:00;01:00;0;23;0;24;23;0;0;0;0;0;23
31.03.2018;01:00;02:00;0;42;0;43;42;0;0;0;0;0;42
31.03.2018;02:00;03:00;0;63;0;65;63;0;0;0;0;0;64
31.03.2018;03:00;04:00;0;65;0;67;65;0;0;0;0;0;66
31.03.2018;04:00;05:00;0;40;0;41;40;0;0;0;0;0;40
31.03.2018;05:00;06:00;0;72;0;73;72;9;9;7;6;0;73
31.03.2018;06:00;07:00;0;53;0;55;53;0;0;0;0;0;54
31.03.2018;07:00;08:00;0;22;0;23;22;0;0;0;0;0;22
31.03.2018;08:00;09:00;0;48;0;50;48;0;0;0;0;0;49
31.03.2018;09:00;10:00;0;47;0;48;47;0;0;0;0;0;47
