Datum;Anfang;Ende;Generation_DE Heizkraftwerk Wedel Block 2 [MW] Originalauflösungen;Generation_DE Heizkraftwerk Wedel Block 1 [MW] Originalauflösungen;Generation_DE GTKW Wedel [MW] Originalauflösungen
23.03.2023;12:00;13:00;48;51;-
23.03.2023;13:00;14:00;41;36;-
23.03.2023;14:00;15:00;41;40;-
23.03.2023;15:00;16:00;41;42;-
23.03.2023;16:00;17:00;43;43;-
23.03.2023;17:00;18:00;46;49;-
23.03.2023;18:00;19:00;65;93;-
23.03.2023;19:00;20:00;61;90;-
23.03.2023;20:00;21:00;43;44;-
23.03.2023;21:00;22:00;42;41;-
23.03.2023;22:00;23:00;42;38;-
23.03.2023;23:00;00:00;42;38;-
24.03.2023;00:00;01:00;41;35;-
24.03.2023;01:00;02:00;42;37;-
24.03.2023;02:00;03:00;42;36;-
24.03.2023;03:00;04:00;42;37;-
24.03.2023;04:00;05:00;42;36;-
24.03.2023;05:00;06:00;42;39;-
24.03.2023;06:00;07:00;41;41;-
24.03.2023;07:00;08:00;42;50;-
24.03.2023;08:00;09:00;42;46;-
24.03.2023;09:00;10:00;43;43;-
24.03.2023;10:00;11:00;44;42;-
24.03.2023;11:00;12:00;44;41;-
24.03.2023;12:00;13:00;42;38;-
24.03.2023;13:00;14:00;37;34;-
24.03.2023;14:00;15:00;36;34;-
24.03.2023;15:00;16:00;36;35;-
24.03.2023;16:00;17:00;36;34;-
24.03.2023;17:00;18:00;36;34;-
24.03.2023;18:00;19:00;37;40;-
24.03.2023;19:00;20:00;37;45;-
24.03.2023;20:00;21:00;34;41;-
24.03.2023;21:00;22:00;34;41;-
24.03.2023;22:00;23:00;39;39;-
24.03.2023;23:00;00:00;39;36;-
25.03.2023;00:00;01:00;40;48;-
25.03.2023;01:00;02:00;41;45;-
25.03.2023;02:00;03:00;40;37;-
25.03.2023;03:00;04:00;39;36;-
25.03.2023;04:00;05:00;40;37;-
25.03.2023;05:00;06:00;40;36;-
25.03.2023;06:00;07:00;40;42;-
25.03.2023;07:00;08:00;48;30;-
25.03.2023;08:00;09:00;42;0;-
25.03.2023;09:00;10:00;34;0;-
25.03.2023;10:00;11:00;34;0;-
25.03.2023;11:00;12:00;35;0;-
25.03.2023;12:00;13:00;35;0;-
25.03.2023;13:00;14:00;36;0;-
25.03.2023;14:00;15:00;36;0;-
25.03.2023;15:00;16:00;35;0;-
25.03.2023;16:00;17:00;36;0;-
25.03.2023;17:00;18:00;42;2;-
25.03.2023;18:00;19:00;54;49;-
25.03.2023;19:00;20:00;50;51;-
25.03.2023;20:00;21:00;47;50;-
25.03.2023;21:00;22:00;46;40;-
25.03.2023;22:00;23:00;45;40;-
25.03.2023;23:00;00:00;45;41;-
26.03.2023;00:00;01:00;45;40;-
26.03.2023;01:00;02:00;45;40;-
26.03.2023;03:00;04:00;44;40;-
26.03.2023;04:00;05:00;44;40;-
26.03.2023;05:00;06:00;44;42;-
26.03.2023;06:00;07:00;44;46;-
26.03.2023;07:00;08:00;44;48;-
26.03.2023;08:00;09:00;45;48;-
26.03.2023;09:00;10:00;43;47;-
26.03.2023;10:00;11:00;42;44;-
26.03.2023;11:00;12:00;42;46;-
26.03.2023;12:00;13:00;43;46;-
26.03.2023;13:00;14:00;43;43;-
26.03.2023;14:00;15:00;50;54;-
26.03.2023;15:00;16:00;47;53;-
26.03.2023;16:00;17:00;42;42;-
26.03.2023;17:00;18:00;40;38;-
26.03.2023;18:00;19:00;41;41;-
26.03.2023;19:00;20:00;43;50;-
26.03.2023;20:00;21:00;45;45;-
26.03.2023;21:00;22:00;45;45;-
26.03.2023;22:00;23:00;45;54;-
26.03.2023;23:00;00:00;44;56;-
27.03.2023;00:00;01:00;46;57;-
27.03.2023;01:00;02:00;51;56;-
27.03.2023;02:00;03:00;51;57;-
27.03.2023;03:00;04:00;53;59;-
27.03.2023;04:00;05:00;53;57;-
27.03.2023;05:00;06:00;53;60;-
27.03.2023;06:00;07:00;54;84;-
27.03.2023;07:00;08:00;52;90;-
27.03.2023;08:00;09:00;60;89;-
27.03.2023;09:00;10:00;64;80;-
27.03.2023;10:00;11:00;62;54;-
27.03.2023;11:00;12:00;53;51;-
27.03.2023;12:00;13:00;48;47;-
27.03.2023;13:00;14:00;47;52;-
27.03.2023;14:00;15:00;49;56;-
27.03.2023;15:00;16:00;49;51;-
27.03.2023;16:00;17:00;48;52;-
27.03.2023;17:00;18:00;48;45;-
27.03.2023;18:00;19:00;47;51;-
27.03.2023;19:00;20:00;48;56;-
27.03.2023;20:00;21:00;50;58;-
27.03.2023;21:00;22:00;51;57;-
27.03.2023;22:00;23:00;53;60;-
27.03.2023;23:00;00:00;55;62;-
28.03.2023;00:00;01:00;54;61;-
28.03.2023;01:00;02:00;53;64;-
28.03.2023;02:00;03:00;54;65;-
28.03.2023;03:00;04:00;55;65;-
28.03.2023;04:00;05:00;55;68;-
28.03.2023;05:00;06:00;56;72;-
28.03.2023;06:00;07:00;55;71;-
28.03.2023;07:00;08:00;54;71;-
28.03.2023;08:00;09:00;54;72;-
28.03.2023;09:00;10:00;54;86;-
28.03.2023;10:00;11:00;57;92;-
28.03.2023;11:00;12:00;56;69;-
28.03.2023;12:00;13:00;56;48;-
28.03.2023;13:00;14:00;52;47;-
28.03.2023;14:00;15:00;48;45;-
28.03.2023;15:00;16:00;39;50;-
28.03.2023;16:00;17:00;39;47;-
28.03.2023;17:00;18:00;44;48;-
28.03.2023;18:00;19:00;45;47;-
28.03.2023;19:00;20:00;57;68;-
28.03.2023;20:00;21:00;63;95;-
28.03.2023;21:00;22:00;63;95;-
28.03.2023;22:00;23:00;51;62;-
28.03.2023;23:00;00:00;46;55;-
29.03.2023;00:00;01:00;44;56;-
29.03.2023;01:00;02:00;45;53;-
29.03.2023;02:00;03:00;45;56;-
29.03.2023;03:00;04:00;45;55;-
29.03.2023;04:00;05:00;45;58;-
29.03.2023;05:00;06:00;44;59;-
29.03.2023;06:00;07:00;52;78;-
29.03.2023;07:00;08:00;53;92;-
29.03.2023;08:00;09:00;1;80;-
29.03.2023;09:00;10:00;0;80;-
29.03.2023;10:00;11:00;0;81;-
29.03.2023;11:00;12:00;0;79;-
29.03.2023;12:00;13:00;0;78;-
29.03.2023;13:00;14:00;0;77;-
29.03.2023;14:00;15:00;0;79;-
29.03.2023;15:00;16:00;0;80;-
29.03.2023;16:00;17:00;2;81;-
29.03.2023;17:00;18:00;39;82;-
29.03.2023;18:00;19:00;63;86;-
29.03.2023;19:00;20:00;66;87;-
29.03.2023;20:00;21:00;77;89;-
29.03.2023;21:00;22:00;78;89;-
29.03.2023;22:00;23:00;53;57;-
29.03.2023;23:00;00:00;38;47;-
30.03.2023;00:00;01:00;37;43;-
30.03.2023;01:00;02:00;36;40;-
30.03.2023;02:00;03:00;37;40;-
30.03.2023;03:00;04:00;38;38;-
30.03.2023;04:00;05:00;37;41;-
30.03.2023;05:00;06:00;38;44;-
30.03.2023;06:00;07:00;39;45;-
30.03.2023;07:00;08:00;38;46;-
30.03.2023;08:00;09:00;38;43;-
30.03.2023;09:00;10:00;40;45;-
30.03.2023;10:00;11:00;42;45;-
30.03.2023;11:00;12:00;42;46;-
30.03.2023;12:00;13:00;42;40;-
30.03.2023;13:00;14:00;42;39;-
30.03.2023;14:00;15:00;42;41;-
30.03.2023;15:00;16:00;43;45;-
30.03.2023;16:00;17:00;43;42;-
30.03.2023;17:00;18:00;42;39;-
30.03.2023;18:00;19:00;41;41;-
30.03.2023;19:00;20:00;42;42;-
30.03.2023;20:00;21:00;41;41;-
30.03.2023;21:00;22:00;41;46;-
30.03.2023;22:00;23:00;43;42;-
30.03.2023;23:00;00:00;39;38;-
31.03.2023;00:00;01:00;35;38;-
31.03.2023;01:00;02:00;35;37;-
31.03.2023;02:00;03:00;35;35;-
31.03.2023;03:00;04:00;35;34;-
31.03.2023;04:00;05:00;35;36;-
31.03.2023;05:00;06:00;39;39;-
31.03.2023;06:00;07:00;55;55;-
31.03.2023;07:00;08:00;91;88;-
31.03.2023;08:00;09:00;94;95;-
31.03.2023;09:00;10:00;78;82;-
31.03.2023;10:00;11:00;44;55;-
31.03.2023;11:00;12:00;37;40;-
31.03.2023;12:00;13:00;38;45;-
31.03.2023;13:00;14:00;38;43;-
31.03.2023;14:00;15:00;38;44;-
31.03.2023;15:00;16:00;38;44;-
31.03.2023;16:00;17:00;38;43;-
31.03.2023;17:00;18:00;37;43;-
31.03.2023;18:00;19:00;37;38;-
31.03.2023;19:00;20:00;37;41;-
31.03.2023;20:00;21:00;38;41;-
31.03.2023;21:00;22:00;37;41;-
31.03.2023;22:00;23:00;37;41;-
31.03.2023;23:00;00:00;37;41;-
01.04.2023;00:00;01:00;38;42;-
01.04.2023;01:00;02:00;38;42;-
01.04.2023;02:00;03:00;38;42;-
01.04.2023;03:00;04:00;38;42;-
01.04.2023;04:00;05:00;38;41;-
01.04.2023;05:00;06:00;38;41;-
01.04.2023;06:00;07:00;38;40;-
01.04.2023;07:00;08:00;38;39;-
01.04.2023;08:00;09:00;38;40;-
01.04.2023;09:00;10:00;41;47;-
01.04.2023;10:00;11:00;44;47;-
01.04.2023;11:00;12:00;46;47;-
01.04.2023;12:00;13:00;47;47;-
01.04.2023;13:00;14:00;45;49;-
01.04.2023;14:00;15:00;47;50;-
01.04.2023;15:00;16:00;46;48;-
01.04.2023;16:00;17:00;42;48;-
01.04.2023;17:00;18:00;43;52;-
01.04.2023;18:00;19:00;43;53;-
01.04.2023;19:00;20:00;47;58;-
01.04.2023;20:00;21:00;49;55;-
01.04.2023;21:00;22:00;48;53;-
01.04.2023;22:00;23:00;50;53;-
01.04.2023;23:00;00:00;50;56;-
02.04.2023;00:00;01:00;51;58;-
02.04.2023;01:00;02:00;51;59;-
02.04.2023;02:00;03:00;50;58;-
02.04.2023;03:00;04:00;54;57;-
02.04.2023;04:00;05:00;54;57;-
02.04.2023;05:00;06:00;55;57;-
02.04.2023;06:00;07:00;54;58;-
02.04.2023;07:00;08:00;55;61;-
02.04.2023;08:00;09:00;55;60;-
02.04.2023;09:00;10:00;55;59;-
02.04.2023;10:00;11:00;55;58;-
02.04.2023;11:00;12:00;54;56;-
02.04.2023;12:00;13:00;48;53;-
02.04.2023;13:00;14:00;46;55;-
02.04.2023;14:00;15:00;44;52;-
02.04.2023;15:00;16:00;44;46;-
02.04.2023;16:00;17:00;44;44;-
02.04.2023;17:00;18:00;45;49;-
02.04.2023;18:00;19:00;44;56;-
02.04.2023;19:00;20:00;47;59;-
02.04.2023;20:00;21:00;51;59;-
02.04.2023;21:00;22:00;52;59;-
02.04.2023;22:00;23:00;53;63;-
02.04.2023;23:00;00:00;53;61;-
03.04.2023;00:00;01:00;54;61;-
03.04.2023;01:00;02:00;57;62;-
03.04.2023;02:00;03:00;57;67;-
03.04.2023;03:00;04:00;57;64;-
03.04.2023;04:00;05:00;58;72;-
03.04.2023;05:00;06:00;63;77;-
03.04.2023;06:00;07:00;81;83;-
03.04.2023;07:00;08:00;86;84;-
03.04.2023;08:00;09:00;89;88;-
03.04.2023;09:00;10:00;87;87;-
03.04.2023;10:00;11:00;56;63;-
03.04.2023;11:00;12:00;53;61;-
03.04.2023;12:00;13:00;53;59;-
03.04.2023;13:00;14:00;48;51;-
03.04.2023;14:00;15:00;48;52;-
03.04.2023;15:00;16:00;48;52;-
03.04.2023;16:00;17:00;45;50;-
03.04.2023;17:00;18:00;44;50;-
03.04.2023;18:00;19:00;53;58;-
03.04.2023;19:00;20:00;69;87;-
03.04.2023;20:00;21:00;67;92;-
03.04.2023;21:00;22:00;58;79;-
03.04.2023;22:00;23:00;46;54;-
03.04.2023;23:00;00:00;47;54;-
04.04.2023;00:00;01:00;47;55;-
04.04.2023;01:00;02:00;47;56;-
04.04.2023;02:00;03:00;47;55;-
04.04.2023;03:00;04:00;46;52;-
04.04.2023;04:00;05:00;47;52;-
04.04.2023;05:00;06:00;51;61;-
04.04.2023;06:00;07:00;60;82;-
04.04.2023;07:00;08:00;60;79;-
04.04.2023;08:00;09:00;65;66;-
04.04.2023;09:00;10:00;57;70;-
04.04.2023;10:00;11:00;46;55;-
04.04.2023;11:00;12:00;48;55;-
04.04.2023;12:00;13:00;49;55;-
04.04.2023;13:00;14:00;49;54;-
04.04.2023;14:00;15:00;49;53;-
04.04.2023;15:00;16:00;48;49;-
04.04.2023;16:00;17:00;48;46;-
04.04.2023;17:00;18:00;48;61;-
04.04.2023;18:00;19:00;60;94;-
04.04.2023;19:00;20:00;63;98;-
04.04.2023;20:00;21:00;62;99;-
04.04.2023;21:00;22:00;52;77;-
04.04.2023;22:00;23:00;47;55;-
04.04.2023;23:00;00:00;47;54;-
05.04.2023;00:00;01:00;50;53;-
05.04.2023;01:00;02:00;49;50;-
05.04.2023;02:00;03:00;49;50;-
05.04.2023;03:00;04:00;48;48;-
05.04.2023;04:00;05:00;48;53;-
05.04.2023;05:00;06:00;56;66;-
05.04.2023;06:00;07:00;64;96;-
05.04.2023;07:00;08:00;65;99;-
05.04.2023;08:00;09:00;66;97;-
05.04.2023;09:00;10:00;45;71;-
05.04.2023;10:00;11:00;41;50;-
05.04.2023;11:00;12:00;43;44;-
05.04.2023;12:00;13:00;44;44;-
05.04.2023;13:00;14:00;44;43;-
05.04.2023;14:00;15:00;45;41;-
05.04.2023;15:00;16:00;47;43;-
05.04.2023;16:00;17:00;46;43;-
05.04.2023;17:00;18:00;49;47;-
05.04.2023;18:00;19:00;79;81;-
05.04.2023;19:00;20:00;94;97;-
05.04.2023;20:00;21:00;94;96;-
05.04.2023;21:00;22:00;95;96;-
05.04.2023;22:00;23:00;59;56;-
05.04.2023;23:00;00:00;44;47;-
06.04.2023;00:00;01:00;45;43;-
06.04.2023;01:00;02:00;46;44;-
06.04.2023;02:00;03:00;47;43;-
06.04.2023;03:00;04:00;47;49;-
06.04.2023;04:00;05:00;48;52;-
06.04.2023;05:00;06:00;66;71;-
06.04.2023;06:00;07:00;91;93;-
06.04.2023;07:00;08:00;92;94;-
06.04.2023;08:00;09:00;64;95;-
06.04.2023;09:00;10:00;43;57;-
06.04.2023;10:00;11:00;43;52;-
06.04.2023;11:00;12:00;44;52;-
06.04.2023;12:00;13:00;44;46;-
06.04.2023;13:00;14:00;45;41;-
06.04.2023;14:00;15:00;42;38;-
06.04.2023;15:00;16:00;35;36;-
06.04.2023;16:00;17:00;35;33;-
06.04.2023;17:00;18:00;38;39;-
06.04.2023;18:00;19:00;83;87;-
06.04.2023;19:00;20:00;98;101;-
06.04.2023;20:00;21:00;96;102;-
06.04.2023;21:00;22:00;61;68;-
06.04.2023;22:00;23:00;43;46;-
06.04.2023;23:00;00:00;42;43;-
07.04.2023;00:00;01:00;43;43;-
07.04.2023;01:00;02:00;42;40;-
07.04.2023;02:00;03:00;41;42;-
07.04.2023;03:00;04:00;41;45;-
07.04.2023;04:00;05:00;41;46;-
07.04.2023;05:00;06:00;43;47;-
07.04.2023;06:00;07:00;45;48;-
07.04.2023;07:00;08:00;45;49;-
07.04.2023;08:00;09:00;46;48;-
07.04.2023;09:00;10:00;45;46;-
07.04.2023;10:00;11:00;43;44;-
07.04.2023;11:00;12:00;44;45;-
07.04.2023;12:00;13:00;42;43;-
07.04.2023;13:00;14:00;42;42;-
07.04.2023;14:00;15:00;38;42;-
07.04.2023;15:00;16:00;38;43;-
07.04.2023;16:00;17:00;37;42;-
07.04.2023;17:00;18:00;37;45;-
07.04.2023;18:00;19:00;39;48;-
07.04.2023;19:00;20:00;41;48;-
07.04.2023;20:00;21:00;43;46;-
07.04.2023;21:00;22:00;43;46;-
07.04.2023;22:00;23:00;41;44;-
07.04.2023;23:00;00:00;42;44;-
08.04.2023;00:00;01:00;43;43;-
08.04.2023;01:00;02:00;43;42;-
08.04.2023;02:00;03:00;43;42;-
08.04.2023;03:00;04:00;44;43;-
08.04.2023;04:00;05:00;44;42;-
08.04.2023;05:00;06:00;44;44;-
08.04.2023;06:00;07:00;44;48;-
08.04.2023;07:00;08:00;44;48;-
08.04.2023;08:00;09:00;44;49;-
08.04.2023;09:00;10:00;44;48;-
08.04.2023;10:00;11:00;44;47;-
08.04.2023;11:00;12:00;43;51;-
08.04.2023;12:00;13:00;44;48;-
08.04.2023;13:00;14:00;44;47;-
08.04.2023;14:00;15:00;39;46;-
08.04.2023;15:00;16:00;40;46;-
08.04.2023;16:00;17:00;40;45;-
08.04.2023;17:00;18:00;45;51;-
08.04.2023;18:00;19:00;89;89;-
08.04.2023;19:00;20:00;98;99;-
08.04.2023;20:00;21:00;99;100;-
08.04.2023;21:00;22:00;98;100;-
08.04.2023;22:00;23:00;95;101;-
08.04.2023;23:00;00:00;55;91;-
09.04.2023;00:00;01:00;39;47;-
09.04.2023;01:00;02:00;38;36;-
09.04.2023;02:00;03:00;38;35;-
09.04.2023;03:00;04:00;38;35;-
09.04.2023;04:00;05:00;39;36;-
09.04.2023;05:00;06:00;40;39;-
09.04.2023;06:00;07:00;41;43;-
09.04.2023;07:00;08:00;41;44;-
09.04.2023;08:00;09:00;41;45;-
09.04.2023;09:00;10:00;44;46;-
09.04.2023;10:00;11:00;43;46;-
09.04.2023;11:00;12:00;42;47;-
09.04.2023;12:00;13:00;42;47;-
09.04.2023;13:00;14:00;39;41;-
09.04.2023;14:00;15:00;32;37;-
09.04.2023;15:00;16:00;31;38;-
09.04.2023;16:00;17:00;32;34;-
09.04.2023;17:00;18:00;32;33;-
09.04.2023;18:00;19:00;32;32;-
09.04.2023;19:00;20:00;31;35;-
09.04.2023;20:00;21:00;34;40;-
09.04.2023;21:00;22:00;34;40;-
09.04.2023;22:00;23:00;34;37;-
09.04.2023;23:00;00:00;34;37;-
10.04.2023;00:00;01:00;34;36;-
10.04.2023;01:00;02:00;35;35;-
10.04.2023;02:00;03:00;36;35;-
10.04.2023;03:00;04:00;36;38;-
10.04.2023;04:00;05:00;38;39;-
10.04.2023;05:00;06:00;44;41;-
10.04.2023;06:00;07:00;45;46;-
10.04.2023;07:00;08:00;44;48;-
10.04.2023;08:00;09:00;44;43;-
10.04.2023;09:00;10:00;45;44;-
10.04.2023;10:00;11:00;44;38;-
10.04.2023;11:00;12:00;42;35;-
10.04.2023;12:00;13:00;40;35;-
10.04.2023;13:00;14:00;38;35;-
10.04.2023;14:00;15:00;33;34;-
10.04.2023;15:00;16:00;32;33;-
10.04.2023;16:00;17:00;33;34;-
10.04.2023;17:00;18:00;34;34;-
10.04.2023;18:00;19:00;33;34;-
10.04.2023;19:00;20:00;32;33;-
10.04.2023;20:00;21:00;32;33;-
10.04.2023;21:00;22:00;32;33;-
10.04.2023;22:00;23:00;32;33;-
10.04.2023;23:00;00:00;33;32;-
11.04.2023;00:00;01:00;32;33;-
11.04.2023;01:00;02:00;32;32;-
11.04.2023;02:00;03:00;32;32;-
11.04.2023;03:00;04:00;32;32;-
11.04.2023;04:00;05:00;32;33;-
11.04.2023;05:00;06:00;34;39;-
11.04.2023;06:00;07:00;37;42;-
11.04.2023;07:00;08:00;43;54;-
11.04.2023;08:00;09:00;86;96;-
11.04.2023;09:00;10:00;85;86;-
11.04.2023;10:00;11:00;48;42;-
11.04.2023;11:00;12:00;43;42;-
11.04.2023;12:00;13:00;43;39;-
11.04.2023;13:00;14:00;43;40;-
11.04.2023;14:00;15:00;40;46;-
11.04.2023;15:00;16:00;39;49;-
11.04.2023;16:00;17:00;42;52;-
11.04.2023;17:00;18:00;43;51;-
11.04.2023;18:00;19:00;51;56;-
11.04.2023;19:00;20:00;94;91;-
11.04.2023;20:00;21:00;100;95;-
11.04.2023;21:00;22:00;92;90;-
11.04.2023;22:00;23:00;44;47;-
11.04.2023;23:00;00:00;36;42;-
12.04.2023;00:00;01:00;33;41;-
12.04.2023;01:00;02:00;33;40;-
12.04.2023;02:00;03:00;33;41;-
12.04.2023;03:00;04:00;33;41;-
12.04.2023;04:00;05:00;38;45;-
12.04.2023;05:00;06:00;41;53;-
12.04.2023;06:00;07:00;45;52;-
12.04.2023;07:00;08:00;45;55;-
12.04.2023;08:00;09:00;46;50;-
12.04.2023;09:00;10:00;43;45;-
12.04.2023;10:00;11:00;43;40;-
12.04.2023;11:00;12:00;43;39;-
12.04.2023;12:00;13:00;44;41;-
12.04.2023;13:00;14:00;43;42;-
12.04.2023;14:00;15:00;43;45;-
12.04.2023;15:00;16:00;41;44;-
12.04.2023;16:00;17:00;41;46;-
12.04.2023;17:00;18:00;62;72;-
12.04.2023;18:00;19:00;95;98;-
12.04.2023;19:00;20:00;94;97;-
12.04.2023;20:00;21:00;94;97;-
12.04.2023;21:00;22:00;93;95;-
12.04.2023;22:00;23:00;88;67;-
12.04.2023;23:00;00:00;47;41;-
13.04.2023;00:00;01:00;43;43;-
13.04.2023;01:00;02:00;43;46;-
13.04.2023;02:00;03:00;42;47;-
13.04.2023;03:00;04:00;46;59;-
13.04.2023;04:00;05:00;49;62;-
13.04.2023;05:00;06:00;50;60;-
13.04.2023;06:00;07:00;55;66;-
13.04.2023;07:00;08:00;66;77;-
13.04.2023;08:00;09:00;65;75;-
13.04.2023;09:00;10:00;50;45;-
13.04.2023;10:00;11:00;44;41;-
13.04.2023;11:00;12:00;43;45;-
13.04.2023;12:00;13:00;40;41;-
13.04.2023;13:00;14:00;39;42;-
13.04.2023;14:00;15:00;37;41;-
13.04.2023;15:00;16:00;35;39;-
13.04.2023;16:00;17:00;34;41;-
13.04.2023;17:00;18:00;34;42;-
13.04.2023;18:00;19:00;70;59;-
13.04.2023;19:00;20:00;97;80;-
13.04.2023;20:00;21:00;99;81;-
13.04.2023;21:00;22:00;98;81;-
13.04.2023;22:00;23:00;89;68;-
13.04.2023;23:00;00:00;45;43;-
14.04.2023;00:00;01:00;36;41;-
14.04.2023;01:00;02:00;33;54;-
14.04.2023;02:00;03:00;36;55;-
14.04.2023;03:00;04:00;37;55;-
14.04.2023;04:00;05:00;38;54;-
14.04.2023;05:00;06:00;43;53;-
14.04.2023;06:00;07:00;45;59;-
14.04.2023;07:00;08:00;69;86;-
14.04.2023;08:00;09:00;89;94;-
14.04.2023;09:00;10:00;58;64;-
14.04.2023;10:00;11:00;40;40;-
14.04.2023;11:00;12:00;39;39;-
14.04.2023;12:00;13:00;40;39;-
14.04.2023;13:00;14:00;39;40;-
14.04.2023;14:00;15:00;36;37;-
14.04.2023;15:00;16:00;34;34;-
14.04.2023;16:00;17:00;34;35;-
14.04.2023;17:00;18:00;34;34;-
14.04.2023;18:00;19:00;34;34;-
14.04.2023;19:00;20:00;33;34;-
14.04.2023;20:00;21:00;34;35;-
14.04.2023;21:00;22:00;40;45;-
14.04.2023;22:00;23:00;41;42;-
14.04.2023;23:00;00:00;40;40;-
15.04.2023;00:00;01:00;39;40;-
15.04.2023;01:00;02:00;39;41;-
15.04.2023;02:00;03:00;38;41;-
15.04.2023;03:00;04:00;40;39;-
15.04.2023;04:00;05:00;41;38;-
15.04.2023;05:00;06:00;41;37;-
15.04.2023;06:00;07:00;40;35;-
15.04.2023;07:00;08:00;40;39;-
15.04.2023;08:00;09:00;41;36;-
15.04.2023;09:00;10:00;41;41;-
15.04.2023;10:00;11:00;41;42;-
15.04.2023;11:00;12:00;41;43;-
15.04.2023;12:00;13:00;41;39;-
15.04.2023;13:00;14:00;41;39;-
15.04.2023;14:00;15:00;41;39;-
15.04.2023;15:00;16:00;38;38;-
15.04.2023;16:00;17:00;37;39;-
15.04.2023;17:00;18:00;37;37;-
15.04.2023;18:00;19:00;38;36;-
15.04.2023;19:00;20:00;37;37;-
15.04.2023;20:00;21:00;36;38;-
15.04.2023;21:00;22:00;37;38;-
15.04.2023;22:00;23:00;37;40;-
15.04.2023;23:00;00:00;38;40;-
16.04.2023;00:00;01:00;38;39;-
16.04.2023;01:00;02:00;38;38;-
16.04.2023;02:00;03:00;38;37;-
16.04.2023;03:00;04:00;38;38;-
16.04.2023;04:00;05:00;38;37;-
16.04.2023;05:00;06:00;38;38;-
16.04.2023;06:00;07:00;38;39;-
16.04.2023;07:00;08:00;37;39;-
16.04.2023;08:00;09:00;37;41;-
16.04.2023;09:00;10:00;37;41;-
16.04.2023;10:00;11:00;37;44;-
16.04.2023;11:00;12:00;37;43;-
16.04.2023;12:00;13:00;37;41;-
16.04.2023;13:00;14:00;38;37;-
16.04.2023;14:00;15:00;42;38;-
16.04.2023;15:00;16:00;42;38;-
16.04.2023;16:00;17:00;42;38;-
16.04.2023;17:00;18:00;42;38;-
16.04.2023;18:00;19:00;45;49;-
16.04.2023;19:00;20:00;80;89;-
16.04.2023;20:00;21:00;90;96;-
16.04.2023;21:00;22:00;90;97;-
16.04.2023;22:00;23:00;74;83;-
16.04.2023;23:00;00:00;42;43;-
17.04.2023;00:00;01:00;40;38;-
17.04.2023;01:00;02:00;40;37;-
17.04.2023;02:00;03:00;40;38;-
17.04.2023;03:00;04:00;39;38;-
17.04.2023;04:00;05:00;40;36;-
17.04.2023;05:00;06:00;61;54;-
17.04.2023;06:00;07:00;88;87;-
17.04.2023;07:00;08:00;90;94;-
17.04.2023;08:00;09:00;92;95;-
17.04.2023;09:00;10:00;93;97;-
17.04.2023;10:00;11:00;95;99;-
17.04.2023;11:00;12:00;90;94;-
17.04.2023;12:00;13:00;47;53;-
17.04.2023;13:00;14:00;36;34;-
17.04.2023;14:00;15:00;34;34;-
17.04.2023;15:00;16:00;47;58;-
17.04.2023;16:00;17:00;87;98;-
17.04.2023;17:00;18:00;100;100;-
17.04.2023;18:00;19:00;100;99;-
17.04.2023;19:00;20:00;98;97;-
17.04.2023;20:00;21:00;95;97;-
17.04.2023;21:00;22:00;91;88;-
17.04.2023;22:00;23:00;56;46;-
17.04.2023;23:00;00:00;44;40;-
18.04.2023;00:00;01:00;44;37;-
18.04.2023;01:00;02:00;45;35;-
18.04.2023;02:00;03:00;44;34;-
18.04.2023;03:00;04:00;45;35;-
18.04.2023;04:00;05:00;46;41;-
18.04.2023;05:00;06:00;46;44;-
18.04.2023;06:00;07:00;48;43;-
18.04.2023;07:00;08:00;76;63;-
18.04.2023;08:00;09:00;88;71;-
18.04.2023;09:00;10:00;89;74;-
18.04.2023;10:00;11:00;87;75;-
18.04.2023;11:00;12:00;46;51;-
18.04.2023;12:00;13:00;35;36;-
18.04.2023;13:00;14:00;34;34;-
18.04.2023;14:00;15:00;34;36;-
18.04.2023;15:00;16:00;34;36;-
18.04.2023;16:00;17:00;35;41;-
18.04.2023;17:00;18:00;40;79;-
18.04.2023;18:00;19:00;76;98;-
18.04.2023;19:00;20:00;94;99;-
18.04.2023;20:00;21:00;93;99;-
18.04.2023;21:00;22:00;90;95;-
18.04.2023;22:00;23:00;56;46;-
18.04.2023;23:00;00:00;45;37;-
19.04.2023;00:00;01:00;44;36;-
19.04.2023;01:00;02:00;44;35;-
19.04.2023;02:00;03:00;44;36;-
19.04.2023;03:00;04:00;45;36;-
19.04.2023;04:00;05:00;46;36;-
19.04.2023;05:00;06:00;47;42;-
19.04.2023;06:00;07:00;53;64;-
19.04.2023;07:00;08:00;85;95;-
19.04.2023;08:00;09:00;91;97;-
19.04.2023;09:00;10:00;90;102;-
19.04.2023;10:00;11:00;91;105;-
19.04.2023;11:00;12:00;76;67;-
19.04.2023;12:00;13:00;38;31;-
19.04.2023;13:00;14:00;33;40;-
19.04.2023;14:00;15:00;32;48;-
19.04.2023;15:00;16:00;32;36;-
19.04.2023;16:00;17:00;32;33;-
19.04.2023;17:00;18:00;32;32;-
19.04.2023;18:00;19:00;44;44;-
19.04.2023;19:00;20:00;88;84;-
19.04.2023;20:00;21:00;95;100;-
19.04.2023;21:00;22:00;88;92;-
19.04.2023;22:00;23:00;40;40;-
19.04.2023;23:00;00:00;31;36;-
20.04.2023;00:00;01:00;31;35;-
20.04.2023;01:00;02:00;31;35;-
