Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE E [MW] Originalauflösungen;Generation_DE Weisweiler G VGT [MW] Originalauflösungen;Generation_DE Weisweiler H VGT [MW] Originalauflösungen;Generation_DE Weisweiler F [MW] Originalauflösungen;Generation_DE Weisweiler G [MW] Originalauflösungen;Generation_DE Weisweiler H [MW] Originalauflösungen
02.06.2017;02:00;03:00;-;-;315;0;0;320;650;653
02.06.2017;03:00;04:00;-;-;314;0;0;321;657;655
02.06.2017;04:00;05:00;-;-;315;0;0;323;652;655
02.06.2017;05:00;06:00;-;-;316;0;0;319;652;654
02.06.2017;06:00;07:00;-;-;316;0;0;321;652;657
02.06.2017;07:00;08:00;-;-;316;0;0;323;653;654
02.06.2017;08:00;09:00;-;-;314;0;0;319;653;654
02.06.2017;09:00;10:00;-;-;317;0;0;321;645;649
02.06.2017;10:00;11:00;-;-;315;0;0;319;645;649
02.06.2017;11:00;12:00;-;-;315;0;0;319;649;649
02.06.2017;12:00;13:00;-;-;318;0;0;320;647;650
02.06.2017;13:00;14:00;-;-;315;0;0;321;647;648
02.06.2017;14:00;15:00;-;-;314;0;0;322;646;650
02.06.2017;15:00;16:00;-;-;318;0;0;322;648;653
02.06.2017;16:00;17:00;-;-;316;0;0;327;645;650
02.06.2017;17:00;18:00;-;-;315;0;0;326;645;647
02.06.2017;18:00;19:00;-;-;317;0;0;325;644;650
02.06.2017;19:00;20:00;-;-;316;0;0;322;647;650
02.06.2017;20:00;21:00;-;-;316;0;0;323;645;651
02.06.2017;21:00;22:00;-;-;315;0;0;323;649;647
02.06.2017;22:00;23:00;-;-;317;0;0;319;652;653
02.06.2017;23:00;00:00;-;-;316;0;0;325;651;655
03.06.2017;00:00;01:00;-;-;316;0;0;322;653;652
03.06.2017;01:00;02:00;-;-;316;0;0;319;646;653
03.06.2017;02:00;03:00;-;-;315;0;0;321;653;651
03.06.2017;03:00;04:00;-;-;315;0;0;321;655;651
03.06.2017;04:00;05:00;-;-;316;0;0;325;651;653
03.06.2017;05:00;06:00;-;-;316;0;0;321;652;651
03.06.2017;06:00;07:00;-;-;316;0;0;321;651;653
03.06.2017;07:00;08:00;-;-;316;0;0;321;654;654
03.06.2017;08:00;09:00;-;-;315;0;0;322;654;654
03.06.2017;09:00;10:00;-;-;313;0;0;321;651;650
03.06.2017;10:00;11:00;-;-;314;0;0;325;650;652
03.06.2017;11:00;12:00;-;-;315;0;0;322;652;651
03.06.2017;12:00;13:00;-;-;318;0;0;322;652;652
03.06.2017;13:00;14:00;-;-;316;0;0;322;652;650
03.06.2017;14:00;15:00;-;-;315;0;0;324;647;649
03.06.2017;15:00;16:00;-;-;317;0;0;321;646;651
03.06.2017;16:00;17:00;-;-;317;0;0;326;651;651
03.06.2017;17:00;18:00;-;-;317;0;0;325;652;652
03.06.2017;18:00;19:00;-;-;314;0;0;325;646;654
03.06.2017;19:00;20:00;-;-;317;0;0;325;651;653
03.06.2017;20:00;21:00;-;-;316;0;0;325;649;650
03.06.2017;21:00;22:00;-;-;314;0;0;325;649;651
03.06.2017;22:00;23:00;-;-;315;0;0;323;650;652
03.06.2017;23:00;00:00;-;-;318;0;0;324;652;649
04.06.2017;00:00;01:00;-;-;316;0;0;328;648;650
04.06.2017;01:00;02:00;-;-;314;0;0;321;653;652
04.06.2017;02:00;03:00;-;-;314;0;0;324;653;652
04.06.2017;03:00;04:00;-;-;316;0;0;322;654;652
04.06.2017;04:00;05:00;-;-;315;0;0;323;653;651
04.06.2017;05:00;06:00;-;-;314;0;0;323;653;651
04.06.2017;06:00;07:00;-;-;315;0;0;321;653;651
04.06.2017;07:00;08:00;-;-;316;0;0;325;651;649
04.06.2017;08:00;09:00;-;-;316;0;0;321;654;653
04.06.2017;09:00;10:00;-;-;316;0;0;322;653;652
04.06.2017;10:00;11:00;-;-;313;0;0;325;651;651
04.06.2017;11:00;12:00;-;-;315;0;0;320;653;651
04.06.2017;12:00;13:00;-;-;317;0;0;320;654;651
04.06.2017;13:00;14:00;-;-;268;0;0;278;574;568
04.06.2017;14:00;15:00;-;-;206;0;0;223;394;393
04.06.2017;15:00;16:00;-;-;192;0;0;217;355;357
04.06.2017;16:00;17:00;-;-;166;0;0;214;202;290
04.06.2017;17:00;18:00;-;-;191;0;0;219;56;404
04.06.2017;18:00;19:00;-;-;288;0;0;311;455;649
04.06.2017;19:00;20:00;-;-;317;0;0;323;655;652
04.06.2017;20:00;21:00;-;-;316;0;0;321;647;651
04.06.2017;21:00;22:00;-;-;313;0;0;325;645;650
04.06.2017;22:00;23:00;-;-;314;0;0;322;648;651
04.06.2017;23:00;00:00;-;-;315;0;0;322;650;653
05.06.2017;00:00;01:00;-;-;315;0;0;324;651;648
05.06.2017;01:00;02:00;-;-;314;0;0;323;652;649
05.06.2017;02:00;03:00;-;-;315;0;0;321;651;652
05.06.2017;03:00;04:00;-;-;316;0;0;321;652;650
05.06.2017;04:00;05:00;-;-;316;0;0;323;654;651
05.06.2017;05:00;06:00;-;-;316;0;0;322;655;650
05.06.2017;06:00;07:00;-;-;316;0;0;324;653;650
05.06.2017;07:00;08:00;-;-;315;0;0;322;650;648
05.06.2017;08:00;09:00;-;-;314;0;0;321;650;647
05.06.2017;09:00;10:00;-;-;312;0;0;326;646;646
05.06.2017;10:00;11:00;-;-;315;0;0;322;610;611
05.06.2017;11:00;12:00;-;-;312;0;0;322;635;633
05.06.2017;12:00;13:00;-;-;315;0;0;322;651;643
05.06.2017;13:00;14:00;-;-;315;0;0;325;654;643
05.06.2017;14:00;15:00;-;-;312;0;0;322;654;643
05.06.2017;15:00;16:00;-;-;312;0;0;326;652;642
05.06.2017;16:00;17:00;-;-;313;0;0;320;654;642
05.06.2017;17:00;18:00;-;-;310;0;0;323;654;644
05.06.2017;18:00;19:00;-;-;311;0;0;323;652;643
05.06.2017;19:00;20:00;-;-;313;0;0;324;651;642
05.06.2017;20:00;21:00;-;-;312;0;0;325;653;644
05.06.2017;21:00;22:00;-;-;311;0;0;324;653;644
05.06.2017;22:00;23:00;-;-;312;0;0;325;653;644
05.06.2017;23:00;00:00;-;-;317;0;0;325;654;647
06.06.2017;00:00;01:00;-;-;316;0;0;327;651;647
06.06.2017;01:00;02:00;-;-;314;0;0;329;657;647
06.06.2017;02:00;03:00;-;-;314;0;0;326;617;610
06.06.2017;03:00;04:00;-;-;313;0;0;323;380;380
06.06.2017;04:00;05:00;-;-;317;0;0;327;391;402
06.06.2017;05:00;06:00;-;-;316;0;0;329;634;610
06.06.2017;06:00;07:00;-;-;314;0;0;324;652;648
06.06.2017;07:00;08:00;-;-;313;0;0;325;648;647
06.06.2017;08:00;09:00;-;-;313;0;0;327;653;647
06.06.2017;09:00;10:00;-;-;314;0;0;327;648;648
06.06.2017;10:00;11:00;-;-;314;0;0;324;649;649
06.06.2017;11:00;12:00;-;-;312;0;0;325;649;648
06.06.2017;12:00;13:00;-;-;315;0;0;325;647;647
06.06.2017;13:00;14:00;-;-;313;0;0;325;645;646
06.06.2017;14:00;15:00;-;-;312;0;0;324;648;648
06.06.2017;15:00;16:00;-;-;316;0;0;327;645;648
06.06.2017;16:00;17:00;-;-;313;0;0;322;646;649
06.06.2017;17:00;18:00;-;-;313;0;0;325;646;649
06.06.2017;18:00;19:00;-;-;315;0;0;326;649;650
06.06.2017;19:00;20:00;-;-;315;0;0;324;648;650
06.06.2017;20:00;21:00;-;-;313;0;0;324;648;649
06.06.2017;21:00;22:00;-;-;312;0;0;324;647;650
06.06.2017;22:00;23:00;-;-;314;0;0;325;649;650
06.06.2017;23:00;00:00;-;-;313;0;0;326;630;623
07.06.2017;00:00;01:00;-;-;314;0;0;328;451;508
07.06.2017;01:00;02:00;-;-;303;0;0;309;288;295
07.06.2017;02:00;03:00;-;-;201;0;0;216;285;290
07.06.2017;03:00;04:00;-;-;176;0;0;212;285;290
07.06.2017;04:00;05:00;-;-;175;0;0;211;285;290
07.06.2017;05:00;06:00;-;-;207;0;0;247;304;308
07.06.2017;06:00;07:00;-;-;309;0;0;323;525;522
07.06.2017;07:00;08:00;-;-;313;0;0;320;649;652
07.06.2017;08:00;09:00;-;-;313;0;0;324;644;647
07.06.2017;09:00;10:00;-;-;237;0;0;240;455;459
07.06.2017;10:00;11:00;-;-;183;0;0;209;287;287
07.06.2017;11:00;12:00;-;-;179;0;0;214;284;288
07.06.2017;12:00;13:00;-;-;180;0;0;215;285;290
07.06.2017;13:00;14:00;-;-;180;0;0;212;283;287
07.06.2017;14:00;15:00;-;-;169;0;0;212;285;288
07.06.2017;15:00;16:00;-;-;172;0;0;214;285;287
07.06.2017;16:00;17:00;-;-;175;0;0;210;288;291
07.06.2017;17:00;18:00;-;-;219;0;0;288;491;494
07.06.2017;18:00;19:00;-;-;309;0;0;324;649;650
07.06.2017;19:00;20:00;-;-;311;0;0;324;651;650
07.06.2017;20:00;21:00;-;-;309;0;0;320;650;652
07.06.2017;21:00;22:00;-;-;313;0;0;323;649;652
07.06.2017;22:00;23:00;-;-;311;0;0;324;649;653
07.06.2017;23:00;00:00;-;-;315;0;0;324;651;652
08.06.2017;00:00;01:00;-;-;313;0;0;321;647;653
08.06.2017;01:00;02:00;-;-;311;0;0;322;646;648
08.06.2017;02:00;03:00;-;-;279;0;0;288;521;598
08.06.2017;03:00;04:00;-;-;296;0;0;314;545;642
08.06.2017;04:00;05:00;-;-;316;0;0;325;589;653
08.06.2017;05:00;06:00;-;-;314;0;0;320;649;651
08.06.2017;06:00;07:00;-;-;309;0;0;324;650;654
08.06.2017;07:00;08:00;-;-;314;0;0;324;656;656
08.06.2017;08:00;09:00;-;-;313;0;0;322;655;654
08.06.2017;09:00;10:00;-;-;312;0;0;324;657;653
08.06.2017;10:00;11:00;-;-;313;0;0;322;656;655
08.06.2017;11:00;12:00;-;-;313;0;0;321;657;656
08.06.2017;12:00;13:00;-;-;312;0;0;323;655;655
08.06.2017;13:00;14:00;-;-;310;0;0;324;654;654
08.06.2017;14:00;15:00;-;-;312;0;0;320;653;651
08.06.2017;15:00;16:00;-;-;313;0;0;324;646;653
08.06.2017;16:00;17:00;-;-;313;0;0;321;646;652
08.06.2017;17:00;18:00;-;-;310;0;0;324;643;649
08.06.2017;18:00;19:00;-;-;312;0;0;322;643;647
08.06.2017;19:00;20:00;-;-;310;0;0;323;648;648
08.06.2017;20:00;21:00;-;-;311;0;0;320;651;648
08.06.2017;21:00;22:00;-;-;312;0;0;323;652;649
08.06.2017;22:00;23:00;-;-;312;0;0;321;657;651
08.06.2017;23:00;00:00;-;-;312;0;0;325;656;654
09.06.2017;00:00;01:00;-;-;312;0;0;323;652;651
09.06.2017;01:00;02:00;-;-;314;0;0;321;651;655
09.06.2017;02:00;03:00;-;-;313;0;0;323;655;657
09.06.2017;03:00;04:00;-;-;311;0;0;324;655;653
09.06.2017;04:00;05:00;-;-;312;0;0;325;654;652
09.06.2017;05:00;06:00;-;-;310;0;0;322;652;653
09.06.2017;06:00;07:00;-;-;312;0;0;323;653;654
09.06.2017;07:00;08:00;-;-;315;0;0;323;652;653
09.06.2017;08:00;09:00;-;-;311;0;0;326;651;650
09.06.2017;09:00;10:00;-;-;312;0;0;326;650;652
09.06.2017;10:00;11:00;-;-;314;0;0;323;650;652
09.06.2017;11:00;12:00;-;-;314;0;0;322;654;653
09.06.2017;12:00;13:00;-;-;313;0;0;323;654;653
09.06.2017;13:00;14:00;-;-;312;0;0;326;654;656
09.06.2017;14:00;15:00;-;-;312;0;0;320;653;654
09.06.2017;15:00;16:00;-;-;311;0;0;319;653;651
09.06.2017;16:00;17:00;-;-;313;0;0;322;651;653
09.06.2017;17:00;18:00;-;-;312;0;0;319;651;654
09.06.2017;18:00;19:00;-;-;312;0;0;318;654;654
09.06.2017;19:00;20:00;-;-;314;0;0;323;650;654
09.06.2017;20:00;21:00;-;-;314;0;0;321;651;654
09.06.2017;21:00;22:00;-;-;314;0;0;324;655;654
09.06.2017;22:00;23:00;-;-;316;0;0;323;656;653
09.06.2017;23:00;00:00;-;-;315;0;0;321;655;654
10.06.2017;00:00;01:00;-;-;315;0;0;324;647;651
10.06.2017;01:00;02:00;-;-;316;0;0;322;645;650
10.06.2017;02:00;03:00;-;-;314;0;0;325;646;650
10.06.2017;03:00;04:00;-;-;314;0;0;324;644;648
10.06.2017;04:00;05:00;-;-;315;0;0;321;642;649
10.06.2017;05:00;06:00;-;-;314;0;0;323;646;650
10.06.2017;06:00;07:00;-;-;314;0;0;326;650;650
10.06.2017;07:00;08:00;-;-;314;0;0;324;648;650
10.06.2017;08:00;09:00;-;-;316;0;0;326;648;649
10.06.2017;09:00;10:00;-;-;314;0;0;327;648;648
10.06.2017;10:00;11:00;-;-;312;0;0;326;648;650
10.06.2017;11:00;12:00;-;-;316;0;0;325;648;647
10.06.2017;12:00;13:00;-;-;314;0;0;325;646;648
10.06.2017;13:00;14:00;-;-;314;0;0;321;647;648
10.06.2017;14:00;15:00;-;-;313;0;0;322;646;647
10.06.2017;15:00;16:00;-;-;313;0;0;324;646;647
10.06.2017;16:00;17:00;-;-;311;0;0;323;646;646
10.06.2017;17:00;18:00;-;-;313;0;0;322;646;646
10.06.2017;18:00;19:00;-;-;311;0;0;320;645;645
10.06.2017;19:00;20:00;-;-;310;0;0;323;646;648
10.06.2017;20:00;21:00;-;-;312;0;0;321;647;647
10.06.2017;21:00;22:00;-;-;312;0;0;322;647;648
10.06.2017;22:00;23:00;-;-;313;0;0;322;648;649
10.06.2017;23:00;00:00;-;-;313;0;0;324;649;650
11.06.2017;00:00;01:00;-;-;313;0;0;322;646;650
11.06.2017;01:00;02:00;-;-;312;0;0;324;647;651
11.06.2017;02:00;03:00;-;-;314;0;0;323;646;650
11.06.2017;03:00;04:00;-;-;313;0;0;321;645;649
11.06.2017;04:00;05:00;-;-;315;0;0;323;647;651
11.06.2017;05:00;06:00;-;-;315;0;0;324;647;651
11.06.2017;06:00;07:00;-;-;313;0;0;326;647;651
11.06.2017;07:00;08:00;-;-;316;0;0;322;648;651
11.06.2017;08:00;09:00;-;-;316;0;0;325;645;649
11.06.2017;09:00;10:00;-;-;314;0;0;325;645;645
11.06.2017;10:00;11:00;-;-;316;0;0;324;645;646
11.06.2017;11:00;12:00;-;-;316;0;0;323;645;647
11.06.2017;12:00;13:00;-;-;308;0;0;314;561;569
11.06.2017;13:00;14:00;-;-;272;0;0;281;298;313
11.06.2017;14:00;15:00;-;-;298;0;0;314;370;400
11.06.2017;15:00;16:00;-;-;314;0;0;322;609;636
11.06.2017;16:00;17:00;-;-;314;0;0;320;644;648
11.06.2017;17:00;18:00;-;-;312;0;0;317;644;645
11.06.2017;18:00;19:00;-;-;313;0;0;324;644;645
11.06.2017;19:00;20:00;-;-;313;0;0;320;646;645
11.06.2017;20:00;21:00;-;-;314;0;0;321;647;646
11.06.2017;21:00;22:00;-;-;313;0;0;322;645;647
11.06.2017;22:00;23:00;-;-;314;0;0;324;639;648
11.06.2017;23:00;00:00;-;-;314;0;0;323;640;648
12.06.2017;00:00;01:00;-;-;316;0;0;320;641;645
12.06.2017;01:00;02:00;-;-;315;0;0;324;644;645
12.06.2017;02:00;03:00;-;-;314;0;0;324;645;646
12.06.2017;03:00;04:00;-;-;315;0;0;322;647;647
12.06.2017;04:00;05:00;-;-;315;0;0;322;648;646
12.06.2017;05:00;06:00;-;-;314;0;0;324;642;646
12.06.2017;06:00;07:00;-;-;315;0;0;320;642;647
12.06.2017;07:00;08:00;-;-;316;0;0;325;644;646
12.06.2017;08:00;09:00;-;-;312;0;0;322;645;647
12.06.2017;09:00;10:00;-;-;315;0;0;322;644;646
12.06.2017;10:00;11:00;-;-;314;0;0;321;645;645
12.06.2017;11:00;12:00;-;-;312;0;0;321;634;639
12.06.2017;12:00;13:00;-;-;312;0;0;321;626;626
12.06.2017;13:00;14:00;-;-;313;0;0;325;614;617
12.06.2017;14:00;15:00;-;-;314;0;0;319;589;543
12.06.2017;15:00;16:00;-;-;313;0;0;326;340;456
12.06.2017;16:00;17:00;-;-;314;0;0;326;550;641
12.06.2017;17:00;18:00;-;-;315;0;0;320;641;645
12.06.2017;18:00;19:00;-;-;315;0;0;323;643;644
12.06.2017;19:00;20:00;-;-;313;0;0;327;644;645
12.06.2017;20:00;21:00;-;-;314;0;0;325;643;645
12.06.2017;21:00;22:00;-;-;317;0;0;324;646;646
12.06.2017;22:00;23:00;-;-;316;0;0;322;646;645
12.06.2017;23:00;00:00;-;-;316;0;0;324;645;647
13.06.2017;00:00;01:00;-;-;317;0;0;321;645;650
13.06.2017;01:00;02:00;-;-;315;0;0;324;645;650
13.06.2017;02:00;03:00;-;-;317;0;0;325;645;649
13.06.2017;03:00;04:00;-;-;317;0;0;322;648;650
13.06.2017;04:00;05:00;-;-;315;0;0;321;647;651
13.06.2017;05:00;06:00;-;-;316;0;0;325;644;648
13.06.2017;06:00;07:00;-;-;316;0;0;322;646;650
13.06.2017;07:00;08:00;-;-;316;0;0;322;648;659
13.06.2017;08:00;09:00;-;-;317;0;0;324;645;656
13.06.2017;09:00;10:00;-;-;314;0;0;322;648;656
13.06.2017;10:00;11:00;-;-;315;0;0;324;644;657
13.06.2017;11:00;12:00;-;-;318;0;0;320;647;658
13.06.2017;12:00;13:00;-;-;315;0;0;322;644;657
13.06.2017;13:00;14:00;-;-;314;0;0;323;643;657
13.06.2017;14:00;15:00;-;-;315;0;0;322;644;657
13.06.2017;15:00;16:00;-;-;316;0;0;326;644;657
13.06.2017;16:00;17:00;-;-;316;0;0;327;643;657
13.06.2017;17:00;18:00;-;-;316;0;0;325;644;657
13.06.2017;18:00;19:00;-;-;314;0;0;324;645;655
13.06.2017;19:00;20:00;-;-;316;0;0;326;644;658
13.06.2017;20:00;21:00;-;-;318;0;0;325;646;660
13.06.2017;21:00;22:00;-;-;315;0;0;323;647;658
13.06.2017;22:00;23:00;-;-;314;0;0;320;645;655
13.06.2017;23:00;00:00;-;-;318;0;0;322;648;655
14.06.2017;00:00;01:00;-;-;318;0;0;324;648;654
14.06.2017;01:00;02:00;-;-;316;0;0;322;647;656
14.06.2017;02:00;03:00;-;-;316;0;0;324;653;661
14.06.2017;03:00;04:00;-;-;315;0;0;321;648;662
14.06.2017;04:00;05:00;-;-;316;0;0;326;651;661
14.06.2017;05:00;06:00;-;-;316;0;0;323;652;660
14.06.2017;06:00;07:00;-;-;313;0;0;322;649;659
14.06.2017;07:00;08:00;-;-;315;0;0;322;650;660
14.06.2017;08:00;09:00;-;-;313;0;0;323;646;659
14.06.2017;09:00;10:00;-;-;315;0;0;324;646;655
14.06.2017;10:00;11:00;-;-;313;0;0;322;644;657
14.06.2017;11:00;12:00;-;-;312;0;0;323;648;657
14.06.2017;12:00;13:00;-;-;313;0;0;324;647;658
14.06.2017;13:00;14:00;-;-;316;0;0;321;645;653
14.06.2017;14:00;15:00;-;-;313;0;0;320;639;655
14.06.2017;15:00;16:00;-;-;311;0;0;323;638;654
14.06.2017;16:00;17:00;-;-;316;0;0;319;644;656
14.06.2017;17:00;18:00;-;-;310;0;0;324;643;654
14.06.2017;18:00;19:00;-;-;312;0;0;322;649;657
14.06.2017;19:00;20:00;-;-;313;0;0;321;648;654
14.06.2017;20:00;21:00;-;-;314;0;0;322;648;656
14.06.2017;21:00;22:00;-;-;315;0;0;322;647;652
14.06.2017;22:00;23:00;-;-;313;0;0;320;649;653
14.06.2017;23:00;00:00;-;-;314;0;0;324;649;652
15.06.2017;00:00;01:00;-;-;315;0;0;325;649;654
15.06.2017;01:00;02:00;-;-;314;0;0;324;652;654
15.06.2017;02:00;03:00;-;-;316;0;0;325;653;655
15.06.2017;03:00;04:00;-;-;314;0;0;325;650;654
15.06.2017;04:00;05:00;-;-;316;0;0;325;651;656
15.06.2017;05:00;06:00;-;-;313;0;0;326;650;656
15.06.2017;06:00;07:00;-;-;314;0;0;325;653;655
15.06.2017;07:00;08:00;-;-;315;0;0;323;648;651
15.06.2017;08:00;09:00;-;-;315;0;0;323;648;653
15.06.2017;09:00;10:00;-;-;316;0;0;323;647;649
15.06.2017;10:00;11:00;-;-;313;0;0;322;645;648
15.06.2017;11:00;12:00;-;-;315;0;0;325;644;647
15.06.2017;12:00;13:00;-;-;313;0;0;321;642;647
15.06.2017;13:00;14:00;-;-;315;0;0;321;641;646
15.06.2017;14:00;15:00;-;-;314;0;0;319;642;646
15.06.2017;15:00;16:00;-;-;314;0;0;323;643;650
15.06.2017;16:00;17:00;-;-;315;0;0;323;646;646
15.06.2017;17:00;18:00;-;-;312;0;0;324;645;649
15.06.2017;18:00;19:00;-;-;313;0;0;323;645;649
15.06.2017;19:00;20:00;-;-;313;0;0;320;647;646
15.06.2017;20:00;21:00;-;-;311;0;0;323;644;648
15.06.2017;21:00;22:00;-;-;314;0;0;322;645;650
15.06.2017;22:00;23:00;-;-;316;0;0;322;644;654
15.06.2017;23:00;00:00;-;-;315;0;0;326;646;655
16.06.2017;00:00;01:00;-;-;315;0;0;325;642;652
16.06.2017;01:00;02:00;-;-;315;0;0;323;644;653
16.06.2017;02:00;03:00;-;-;312;0;0;325;642;652
16.06.2017;03:00;04:00;-;-;315;0;0;326;643;652
16.06.2017;04:00;05:00;-;-;315;0;0;324;642;652
16.06.2017;05:00;06:00;-;-;314;0;0;323;643;652
16.06.2017;06:00;07:00;-;-;314;0;0;324;640;651
16.06.2017;07:00;08:00;-;-;317;0;0;324;645;651
16.06.2017;08:00;09:00;-;-;315;0;0;325;641;653
16.06.2017;09:00;10:00;-;-;315;0;0;325;642;650
16.06.2017;10:00;11:00;-;-;313;0;0;323;641;651
16.06.2017;11:00;12:00;-;-;317;0;0;319;635;646
16.06.2017;12:00;13:00;-;-;270;0;0;279;381;415
16.06.2017;13:00;14:00;-;-;187;0;0;215;270;273
16.06.2017;14:00;15:00;-;-;182;0;0;217;271;274
16.06.2017;15:00;16:00;-;-;172;0;0;215;263;261
16.06.2017;16:00;17:00;-;-;218;0;0;287;306;312
16.06.2017;17:00;18:00;-;-;306;0;0;327;536;543
16.06.2017;18:00;19:00;-;-;311;0;0;324;642;653
16.06.2017;19:00;20:00;-;-;313;0;0;314;641;651
16.06.2017;20:00;21:00;-;-;315;0;0;322;640;652
16.06.2017;21:00;22:00;-;-;313;0;0;320;642;652
16.06.2017;22:00;23:00;-;-;313;0;0;321;642;650
16.06.2017;23:00;00:00;-;-;314;0;0;323;643;654
17.06.2017;00:00;01:00;-;-;315;0;0;324;643;651
17.06.2017;01:00;02:00;-;-;312;0;0;323;645;652
17.06.2017;02:00;03:00;-;-;313;0;0;323;644;653
17.06.2017;03:00;04:00;-;-;315;0;0;322;644;651
17.06.2017;04:00;05:00;-;-;312;0;0;323;644;651
17.06.2017;05:00;06:00;-;-;314;0;0;325;644;652
17.06.2017;06:00;07:00;-;-;313;0;0;320;644;651
17.06.2017;07:00;08:00;-;-;315;0;0;325;644;651
17.06.2017;08:00;09:00;-;-;314;0;0;321;644;651
17.06.2017;09:00;10:00;-;-;312;0;0;324;643;649
17.06.2017;10:00;11:00;-;-;315;0;0;322;643;650
17.06.2017;11:00;12:00;-;-;314;0;0;321;645;652
17.06.2017;12:00;13:00;-;-;315;0;0;325;643;651
17.06.2017;13:00;14:00;-;-;312;0;0;322;643;650
17.06.2017;14:00;15:00;-;-;313;0;0;322;642;648
17.06.2017;15:00;16:00;-;-;313;0;0;322;640;650
17.06.2017;16:00;17:00;-;-;309;0;0;321;641;648
17.06.2017;17:00;18:00;-;-;313;0;0;321;640;648
17.06.2017;18:00;19:00;-;-;308;0;0;324;639;647
17.06.2017;19:00;20:00;-;-;311;0;0;319;640;649
17.06.2017;20:00;21:00;-;-;312;0;0;321;640;647
17.06.2017;21:00;22:00;-;-;311;0;0;321;640;648
17.06.2017;22:00;23:00;-;-;308;0;0;320;640;650
17.06.2017;23:00;00:00;-;-;311;0;0;320;643;651
18.06.2017;00:00;01:00;-;-;313;0;0;320;645;650
18.06.2017;01:00;02:00;-;-;309;0;0;267;647;652
18.06.2017;02:00;03:00;-;-;310;0;0;257;645;648
18.06.2017;03:00;04:00;-;-;310;0;0;323;645;652
18.06.2017;04:00;05:00;-;-;305;0;0;322;645;650
18.06.2017;05:00;06:00;-;-;304;0;0;324;645;651
18.06.2017;06:00;07:00;-;-;305;0;0;318;646;651
18.06.2017;07:00;08:00;-;-;309;0;0;322;644;650
18.06.2017;08:00;09:00;-;-;305;0;0;324;643;651
18.06.2017;09:00;10:00;-;-;306;0;0;320;642;649
18.06.2017;10:00;11:00;-;-;308;0;0;322;644;649
18.06.2017;11:00;12:00;-;-;307;0;0;325;643;648
18.06.2017;12:00;13:00;-;-;306;0;0;319;617;616
18.06.2017;13:00;14:00;-;-;307;0;0;322;517;524
18.06.2017;14:00;15:00;-;-;306;0;0;322;645;649
18.06.2017;15:00;16:00;-;-;308;0;0;321;638;642
18.06.2017;16:00;17:00;-;-;309;0;0;322;546;556
18.06.2017;17:00;18:00;-;-;309;0;0;321;586;591
18.06.2017;18:00;19:00;-;-;312;0;0;324;650;651
18.06.2017;19:00;20:00;-;-;312;0;0;321;650;653
18.06.2017;20:00;21:00;-;-;309;0;0;319;649;651
18.06.2017;21:00;22:00;-;-;309;0;0;320;650;650
18.06.2017;22:00;23:00;-;-;309;0;0;324;650;653
18.06.2017;23:00;00:00;-;-;310;0;0;323;651;651
19.06.2017;00:00;01:00;-;-;314;0;0;321;653;654
19.06.2017;01:00;02:00;-;-;314;0;0;322;654;655
19.06.2017;02:00;03:00;-;-;311;0;0;322;653;656
19.06.2017;03:00;04:00;-;-;312;0;0;324;651;653
19.06.2017;04:00;05:00;-;-;313;0;0;322;652;656
19.06.2017;05:00;06:00;-;-;312;0;0;320;653;656
19.06.2017;06:00;07:00;-;-;314;0;0;324;654;656
19.06.2017;07:00;08:00;-;-;315;0;0;325;651;650
19.06.2017;08:00;09:00;-;-;314;0;0;323;650;648
19.06.2017;09:00;10:00;-;-;314;0;0;321;651;647
19.06.2017;10:00;11:00;-;-;313;0;0;324;650;648
19.06.2017;11:00;12:00;-;-;313;0;0;321;650;647
19.06.2017;12:00;13:00;-;-;313;0;0;316;647;645
19.06.2017;13:00;14:00;-;-;310;0;0;320;647;644
19.06.2017;14:00;15:00;-;-;312;0;0;320;647;644
19.06.2017;15:00;16:00;-;-;314;0;0;320;646;642
19.06.2017;16:00;17:00;-;-;308;0;0;319;646;642
19.06.2017;17:00;18:00;-;-;311;0;0;316;646;641
19.06.2017;18:00;19:00;-;-;313;0;0;320;646;641
19.06.2017;19:00;20:00;-;-;313;0;0;318;645;643
19.06.2017;20:00;21:00;-;-;313;0;0;319;647;644
19.06.2017;21:00;22:00;-;-;310;0;0;320;648;646
19.06.2017;22:00;23:00;-;-;310;0;0;319;650;647
19.06.2017;23:00;00:00;-;-;312;0;0;322;651;651
20.06.2017;00:00;01:00;-;-;312;0;0;319;649;649
20.06.2017;01:00;02:00;-;-;311;0;0;321;650;650
20.06.2017;02:00;03:00;-;-;313;0;0;320;650;650
20.06.2017;03:00;04:00;-;-;312;0;0;321;650;651
20.06.2017;04:00;05:00;-;-;313;0;0;322;653;650
20.06.2017;05:00;06:00;-;-;313;0;0;320;650;650
20.06.2017;06:00;07:00;-;-;313;0;0;320;652;650
20.06.2017;07:00;08:00;-;-;311;0;0;319;650;650
20.06.2017;08:00;09:00;-;-;314;0;0;318;650;644
20.06.2017;09:00;10:00;-;-;313;0;0;320;646;630
20.06.2017;10:00;11:00;-;-;311;0;0;320;648;643
20.06.2017;11:00;12:00;-;-;309;0;0;320;645;645
20.06.2017;12:00;13:00;-;-;312;0;0;317;643;643
20.06.2017;13:00;14:00;-;-;313;0;0;318;643;641
