Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C [MW] Original resolutions;Generation_DE E [MW] Original resolutions;Generation_DE Weisweiler G VGT [MW] Original resolutions;Generation_DE Weisweiler H VGT [MW] Original resolutions;Generation_DE Weisweiler F [MW] Original resolutions;Generation_DE Weisweiler G [MW] Original resolutions;Generation_DE Weisweiler H [MW] Original resolutions
07.06.2021;22:00;23:00;-;-;314;0;0;318;654;664
07.06.2021;23:00;00:00;-;-;313;0;0;319;652;664
08.06.2021;00:00;01:00;-;-;315;0;0;318;602;615
08.06.2021;01:00;02:00;-;-;316;0;0;316;596;576
08.06.2021;02:00;03:00;-;-;314;0;0;317;592;574
08.06.2021;03:00;04:00;-;-;311;0;0;316;590;575
08.06.2021;04:00;05:00;-;-;313;0;0;318;606;574
08.06.2021;05:00;06:00;-;-;315;0;0;318;612;575
08.06.2021;06:00;07:00;-;-;314;0;0;319;658;657
08.06.2021;07:00;08:00;-;-;315;0;0;321;654;667
08.06.2021;08:00;09:00;-;-;317;0;0;319;653;668
08.06.2021;09:00;10:00;-;-;315;0;0;318;655;668
08.06.2021;10:00;11:00;-;-;316;0;0;317;653;667
08.06.2021;11:00;12:00;-;-;314;0;0;318;650;665
08.06.2021;12:00;13:00;-;-;314;0;0;317;647;665
08.06.2021;13:00;14:00;-;-;315;0;0;317;646;664
08.06.2021;14:00;15:00;-;-;315;0;0;318;645;664
08.06.2021;15:00;16:00;-;-;312;0;0;318;647;575
08.06.2021;16:00;17:00;-;-;312;0;0;316;654;566
08.06.2021;17:00;18:00;-;-;311;0;0;314;653;591
08.06.2021;18:00;19:00;-;-;307;0;0;315;652;659
08.06.2021;19:00;20:00;-;-;310;0;0;315;653;664
08.06.2021;20:00;21:00;-;-;313;0;0;316;657;665
08.06.2021;21:00;22:00;-;-;311;0;0;315;656;665
08.06.2021;22:00;23:00;-;-;312;0;0;314;654;664
08.06.2021;23:00;00:00;-;-;312;0;0;314;655;653
09.06.2021;00:00;01:00;-;-;313;0;0;312;653;576
09.06.2021;01:00;02:00;-;-;313;0;0;311;654;584
09.06.2021;02:00;03:00;-;-;312;0;0;312;655;612
09.06.2021;03:00;04:00;-;-;312;0;0;312;656;630
09.06.2021;04:00;05:00;-;-;312;0;0;312;657;657
09.06.2021;05:00;06:00;-;-;311;0;0;313;655;665
09.06.2021;06:00;07:00;-;-;311;0;0;314;657;665
09.06.2021;07:00;08:00;-;-;311;0;0;312;652;667
09.06.2021;08:00;09:00;-;-;311;0;0;312;649;663
09.06.2021;09:00;10:00;-;-;310;0;0;311;650;665
09.06.2021;10:00;11:00;-;-;309;0;0;311;650;664
09.06.2021;11:00;12:00;-;-;309;0;0;311;649;663
09.06.2021;12:00;13:00;-;-;309;0;0;311;636;661
09.06.2021;13:00;14:00;-;-;309;0;0;312;632;662
09.06.2021;14:00;15:00;-;-;310;0;0;311;636;661
09.06.2021;15:00;16:00;-;-;311;0;0;311;636;664
09.06.2021;16:00;17:00;-;-;311;0;0;312;649;663
09.06.2021;17:00;18:00;-;-;311;0;0;312;649;663
09.06.2021;18:00;19:00;-;-;310;0;0;311;649;663
09.06.2021;19:00;20:00;-;-;310;0;0;311;649;664
09.06.2021;20:00;21:00;-;-;311;0;0;313;652;665
09.06.2021;21:00;22:00;-;-;313;0;0;313;650;665
09.06.2021;22:00;23:00;-;-;311;0;0;311;655;667
09.06.2021;23:00;00:00;-;-;312;0;0;311;654;665
10.06.2021;00:00;01:00;-;-;312;0;0;312;655;666
10.06.2021;01:00;02:00;-;-;312;0;0;311;656;666
10.06.2021;02:00;03:00;-;-;312;0;0;311;655;666
10.06.2021;03:00;04:00;-;-;313;0;0;312;657;667
10.06.2021;04:00;05:00;-;-;313;0;0;313;656;666
10.06.2021;05:00;06:00;-;-;313;0;0;312;655;667
10.06.2021;06:00;07:00;-;-;312;0;0;312;655;667
10.06.2021;07:00;08:00;-;-;312;0;0;313;651;667
10.06.2021;08:00;09:00;-;-;311;0;0;312;650;664
10.06.2021;09:00;10:00;-;-;314;0;0;311;650;665
10.06.2021;10:00;11:00;-;-;312;0;0;313;648;662
10.06.2021;11:00;12:00;-;-;303;0;0;312;648;663
10.06.2021;12:00;13:00;-;-;201;0;0;311;648;661
10.06.2021;13:00;14:00;-;-;184;0;0;312;644;660
10.06.2021;14:00;15:00;-;-;184;0;0;312;649;661
10.06.2021;15:00;16:00;-;-;185;0;0;313;648;609
10.06.2021;16:00;17:00;-;-;184;0;0;310;645;563
10.06.2021;17:00;18:00;-;-;202;0;0;310;647;602
10.06.2021;18:00;19:00;-;-;298;0;0;311;651;664
10.06.2021;19:00;20:00;-;-;312;0;0;309;648;664
10.06.2021;20:00;21:00;-;-;310;0;0;310;652;665
10.06.2021;21:00;22:00;-;-;311;0;0;312;652;665
10.06.2021;22:00;23:00;-;-;311;0;0;311;653;666
10.06.2021;23:00;00:00;-;-;314;0;0;313;653;662
11.06.2021;00:00;01:00;-;-;313;0;0;312;651;662
11.06.2021;01:00;02:00;-;-;313;0;0;313;653;659
11.06.2021;02:00;03:00;-;-;313;0;0;313;651;661
11.06.2021;03:00;04:00;-;-;312;0;0;311;651;660
11.06.2021;04:00;05:00;-;-;314;0;0;313;645;661
11.06.2021;05:00;06:00;-;-;310;0;0;313;643;661
11.06.2021;06:00;07:00;-;-;312;0;0;311;644;661
11.06.2021;07:00;08:00;-;-;312;0;0;312;642;660
11.06.2021;08:00;09:00;-;-;311;0;0;313;651;661
11.06.2021;09:00;10:00;-;-;310;0;0;313;650;661
11.06.2021;10:00;11:00;-;-;286;0;0;312;650;661
11.06.2021;11:00;12:00;-;-;281;0;0;311;648;664
11.06.2021;12:00;13:00;-;-;282;0;0;312;631;647
11.06.2021;13:00;14:00;-;-;283;0;0;312;629;643
11.06.2021;14:00;15:00;-;-;281;0;0;311;628;639
11.06.2021;15:00;16:00;-;-;279;0;0;311;628;640
11.06.2021;16:00;17:00;-;-;277;0;0;310;635;647
11.06.2021;17:00;18:00;-;-;279;0;0;312;647;659
11.06.2021;18:00;19:00;-;-;276;0;0;311;647;659
11.06.2021;19:00;20:00;-;-;281;0;0;311;649;659
11.06.2021;20:00;21:00;-;-;307;0;0;311;650;659
11.06.2021;21:00;22:00;-;-;308;0;0;312;652;658
11.06.2021;22:00;23:00;-;-;308;0;0;311;573;657
11.06.2021;23:00;00:00;-;-;306;0;0;291;325;661
12.06.2021;00:00;01:00;-;-;307;0;0;156;99;667
12.06.2021;01:00;02:00;-;-;306;0;0;92;0;658
12.06.2021;02:00;03:00;-;-;276;0;0;139;0;662
12.06.2021;03:00;04:00;-;-;146;0;0;143;0;663
12.06.2021;04:00;05:00;-;-;145;0;0;147;0;662
12.06.2021;05:00;06:00;-;-;142;0;0;141;0;665
12.06.2021;06:00;07:00;-;-;94;0;0;97;0;662
12.06.2021;07:00;08:00;-;-;93;0;0;93;0;658
12.06.2021;08:00;09:00;-;-;91;0;0;94;0;658
12.06.2021;09:00;10:00;-;-;91;0;0;95;0;603
12.06.2021;10:00;11:00;-;-;93;0;0;95;0;297
12.06.2021;11:00;12:00;-;-;93;0;0;94;0;254
12.06.2021;12:00;13:00;-;-;93;0;0;95;0;263
12.06.2021;13:00;14:00;-;-;93;0;0;94;0;263
12.06.2021;14:00;15:00;-;-;92;0;0;94;0;263
12.06.2021;15:00;16:00;-;-;93;0;0;92;0;262
12.06.2021;16:00;17:00;-;-;91;0;0;92;0;261
12.06.2021;17:00;18:00;-;-;91;0;0;93;0;261
12.06.2021;18:00;19:00;-;-;93;0;0;94;0;334
12.06.2021;19:00;20:00;-;-;93;0;0;96;0;415
12.06.2021;20:00;21:00;-;-;91;0;0;92;0;408
12.06.2021;21:00;22:00;-;-;93;0;0;91;0;408
12.06.2021;22:00;23:00;-;-;95;0;0;90;0;409
12.06.2021;23:00;00:00;-;-;95;0;0;91;0;420
13.06.2021;00:00;01:00;-;-;92;0;0;91;0;302
13.06.2021;01:00;02:00;-;-;94;0;0;92;0;252
13.06.2021;02:00;03:00;-;-;93;0;0;89;0;252
13.06.2021;03:00;04:00;-;-;93;0;0;88;0;252
13.06.2021;04:00;05:00;-;-;93;0;0;90;0;252
13.06.2021;05:00;06:00;-;-;93;0;0;91;0;251
13.06.2021;06:00;07:00;-;-;93;0;0;90;0;252
13.06.2021;07:00;08:00;-;-;93;0;0;91;0;289
13.06.2021;08:00;09:00;-;-;93;0;0;90;0;256
13.06.2021;09:00;10:00;-;-;94;0;0;90;0;256
13.06.2021;10:00;11:00;-;-;92;0;0;91;0;253
13.06.2021;11:00;12:00;-;-;93;0;0;92;0;251
13.06.2021;12:00;13:00;-;-;92;0;0;90;0;253
13.06.2021;13:00;14:00;-;-;93;0;0;89;0;252
13.06.2021;14:00;15:00;-;-;94;0;0;89;0;253
13.06.2021;15:00;16:00;-;-;95;0;0;91;0;252
13.06.2021;16:00;17:00;-;-;93;0;0;90;0;263
13.06.2021;17:00;18:00;-;-;92;0;0;91;0;269
13.06.2021;18:00;19:00;-;-;105;0;0;99;0;323
13.06.2021;19:00;20:00;-;-;148;0;0;142;0;608
13.06.2021;20:00;21:00;-;-;145;0;0;142;0;649
13.06.2021;21:00;22:00;-;-;145;0;0;143;0;654
13.06.2021;22:00;23:00;-;-;145;0;0;147;0;654
13.06.2021;23:00;00:00;-;-;144;0;0;151;0;656
14.06.2021;00:00;01:00;-;-;141;0;0;149;0;657
14.06.2021;01:00;02:00;-;-;140;0;0;136;0;585
14.06.2021;02:00;03:00;-;-;141;0;0;91;41;571
14.06.2021;03:00;04:00;-;-;135;0;0;92;303;568
14.06.2021;04:00;05:00;-;-;131;0;0;93;352;559
14.06.2021;05:00;06:00;-;-;223;0;0;96;482;637
14.06.2021;06:00;07:00;-;-;274;0;0;123;645;651
14.06.2021;07:00;08:00;-;-;312;0;0;142;653;650
14.06.2021;08:00;09:00;-;-;315;0;0;148;654;660
14.06.2021;09:00;10:00;-;-;316;0;0;157;628;660
14.06.2021;10:00;11:00;-;-;317;0;0;153;658;661
14.06.2021;11:00;12:00;-;-;279;0;0;123;647;660
14.06.2021;12:00;13:00;-;-;189;0;0;96;517;527
14.06.2021;13:00;14:00;-;-;183;0;0;98;403;448
14.06.2021;14:00;15:00;-;-;180;0;0;97;432;573
14.06.2021;15:00;16:00;-;-;180;0;0;97;612;654
14.06.2021;16:00;17:00;-;-;262;0;0;136;644;657
14.06.2021;17:00;18:00;-;-;312;0;0;146;640;656
14.06.2021;18:00;19:00;-;-;312;0;0;142;639;658
14.06.2021;19:00;20:00;-;-;312;0;0;142;638;660
14.06.2021;20:00;21:00;-;-;312;0;0;142;641;663
14.06.2021;21:00;22:00;-;-;313;0;0;139;646;661
14.06.2021;22:00;23:00;-;-;314;0;0;138;647;662
14.06.2021;23:00;00:00;-;-;312;0;0;135;645;663
15.06.2021;00:00;01:00;-;-;313;0;0;275;647;661
15.06.2021;01:00;02:00;-;-;310;0;0;317;644;664
15.06.2021;02:00;03:00;-;-;311;0;0;315;647;663
15.06.2021;03:00;04:00;-;-;312;0;0;319;644;664
15.06.2021;04:00;05:00;-;-;311;0;0;320;644;664
15.06.2021;05:00;06:00;-;-;312;0;0;319;646;666
15.06.2021;06:00;07:00;-;-;313;0;0;319;649;666
15.06.2021;07:00;08:00;-;-;313;0;0;319;648;666
15.06.2021;08:00;09:00;-;-;313;0;0;320;647;665
15.06.2021;09:00;10:00;-;-;313;0;0;320;648;665
15.06.2021;10:00;11:00;-;-;313;0;0;317;643;664
15.06.2021;11:00;12:00;-;-;316;0;0;319;641;663
15.06.2021;12:00;13:00;-;-;311;0;0;320;642;662
15.06.2021;13:00;14:00;-;-;314;0;0;319;642;658
15.06.2021;14:00;15:00;-;-;314;0;0;319;637;662
15.06.2021;15:00;16:00;-;-;316;0;0;317;640;661
15.06.2021;16:00;17:00;-;-;314;0;0;319;643;660
15.06.2021;17:00;18:00;-;-;315;0;0;319;641;662
15.06.2021;18:00;19:00;-;-;314;0;0;319;643;660
15.06.2021;19:00;20:00;-;-;314;0;0;319;643;631
15.06.2021;20:00;21:00;-;-;316;0;0;319;643;629
15.06.2021;21:00;22:00;-;-;315;0;0;319;643;632
15.06.2021;22:00;23:00;-;-;314;0;0;317;648;622
15.06.2021;23:00;00:00;-;-;311;0;0;314;645;625
16.06.2021;00:00;01:00;-;-;312;0;0;318;643;624
16.06.2021;01:00;02:00;-;-;313;0;0;319;644;630
16.06.2021;02:00;03:00;-;-;313;0;0;320;643;665
16.06.2021;03:00;04:00;-;-;315;0;0;320;641;663
16.06.2021;04:00;05:00;-;-;310;0;0;318;647;664
16.06.2021;05:00;06:00;-;-;313;0;0;322;648;665
16.06.2021;06:00;07:00;-;-;315;0;0;321;646;665
16.06.2021;07:00;08:00;-;-;313;0;0;318;647;661
16.06.2021;08:00;09:00;-;-;314;0;0;318;643;659
16.06.2021;09:00;10:00;-;-;313;0;0;319;644;662
16.06.2021;10:00;11:00;-;-;313;0;0;318;643;659
16.06.2021;11:00;12:00;-;-;312;0;0;320;643;657
16.06.2021;12:00;13:00;-;-;312;0;0;318;639;656
16.06.2021;13:00;14:00;-;-;311;0;0;316;639;656
16.06.2021;14:00;15:00;-;-;311;0;0;317;636;655
16.06.2021;15:00;16:00;-;-;315;0;0;320;637;655
16.06.2021;16:00;17:00;-;-;313;0;0;319;638;653
16.06.2021;17:00;18:00;-;-;309;0;0;317;635;653
16.06.2021;18:00;19:00;-;-;308;0;0;317;634;655
16.06.2021;19:00;20:00;-;-;314;0;0;313;636;654
16.06.2021;20:00;21:00;-;-;317;0;0;314;638;652
16.06.2021;21:00;22:00;-;-;319;0;0;320;641;653
16.06.2021;22:00;23:00;-;-;314;0;0;317;638;655
16.06.2021;23:00;00:00;-;-;299;0;0;315;634;656
17.06.2021;00:00;01:00;-;-;273;0;0;314;633;658
17.06.2021;01:00;02:00;-;-;271;0;0;319;636;662
17.06.2021;02:00;03:00;-;-;243;0;0;317;636;660
17.06.2021;03:00;04:00;-;-;184;0;0;315;637;660
17.06.2021;04:00;05:00;-;-;181;0;0;315;639;662
17.06.2021;05:00;06:00;-;-;186;0;0;314;639;662
17.06.2021;06:00;07:00;-;-;285;0;0;316;635;660
17.06.2021;07:00;08:00;-;-;312;0;0;319;639;660
17.06.2021;08:00;09:00;-;-;310;0;0;318;640;657
17.06.2021;09:00;10:00;-;-;312;0;0;318;631;657
17.06.2021;10:00;11:00;-;-;314;0;0;317;622;656
17.06.2021;11:00;12:00;-;-;315;0;0;318;561;610
17.06.2021;12:00;13:00;-;-;315;0;0;317;546;557
17.06.2021;13:00;14:00;-;-;258;0;0;308;544;645
17.06.2021;14:00;15:00;-;-;182;0;0;278;542;652
17.06.2021;15:00;16:00;-;-;224;0;0;303;617;651
17.06.2021;16:00;17:00;-;-;308;0;0;319;631;654
17.06.2021;17:00;18:00;-;-;312;0;0;318;629;654
17.06.2021;18:00;19:00;-;-;314;0;0;316;630;654
17.06.2021;19:00;20:00;-;-;315;0;0;313;635;654
17.06.2021;20:00;21:00;-;-;316;0;0;312;636;655
17.06.2021;21:00;22:00;-;-;314;0;0;314;637;656
17.06.2021;22:00;23:00;-;-;315;0;0;317;639;657
17.06.2021;23:00;00:00;-;-;316;0;0;317;636;658
18.06.2021;00:00;01:00;-;-;316;0;0;317;639;655
18.06.2021;01:00;02:00;-;-;314;0;0;316;636;655
18.06.2021;02:00;03:00;-;-;315;0;0;316;639;657
18.06.2021;03:00;04:00;-;-;315;0;0;316;639;660
18.06.2021;04:00;05:00;-;-;317;0;0;319;639;658
18.06.2021;05:00;06:00;-;-;317;0;0;319;639;660
18.06.2021;06:00;07:00;-;-;315;0;0;319;643;660
18.06.2021;07:00;08:00;-;-;315;0;0;318;639;659
18.06.2021;08:00;09:00;-;-;310;0;0;317;638;657
18.06.2021;09:00;10:00;-;-;312;0;0;317;637;656
18.06.2021;10:00;11:00;-;-;313;0;0;317;639;655
18.06.2021;11:00;12:00;-;-;312;0;0;317;640;656
18.06.2021;12:00;13:00;-;-;307;0;0;317;638;655
18.06.2021;13:00;14:00;-;-;305;0;0;317;636;652
18.06.2021;14:00;15:00;-;-;306;0;0;318;633;650
18.06.2021;15:00;16:00;-;-;300;0;0;317;632;651
18.06.2021;16:00;17:00;-;-;310;0;0;317;631;651
18.06.2021;17:00;18:00;-;-;306;0;0;316;636;650
18.06.2021;18:00;19:00;-;-;310;0;0;315;638;651
18.06.2021;19:00;20:00;-;-;316;0;0;317;638;653
18.06.2021;20:00;21:00;-;-;318;0;0;317;639;651
18.06.2021;21:00;22:00;-;-;316;0;0;315;640;651
18.06.2021;22:00;23:00;-;-;317;0;0;311;645;652
18.06.2021;23:00;00:00;-;-;318;0;0;314;644;651
19.06.2021;00:00;01:00;-;-;318;0;0;317;646;654
19.06.2021;01:00;02:00;-;-;318;0;0;316;643;654
19.06.2021;02:00;03:00;-;-;318;0;0;315;646;656
19.06.2021;03:00;04:00;-;-;317;0;0;315;646;656
19.06.2021;04:00;05:00;-;-;318;0;0;315;643;656
19.06.2021;05:00;06:00;-;-;318;0;0;312;644;658
19.06.2021;06:00;07:00;-;-;317;0;0;314;643;655
19.06.2021;07:00;08:00;-;-;318;0;0;315;641;656
19.06.2021;08:00;09:00;-;-;318;0;0;317;637;656
19.06.2021;09:00;10:00;-;-;316;0;0;313;639;658
19.06.2021;10:00;11:00;-;-;228;0;0;219;615;594
19.06.2021;11:00;12:00;-;-;189;0;0;194;540;506
19.06.2021;12:00;13:00;-;-;187;0;0;193;453;421
19.06.2021;13:00;14:00;-;-;187;0;0;192;606;533
19.06.2021;14:00;15:00;-;-;191;0;0;199;639;648
19.06.2021;15:00;16:00;-;-;282;0;0;289;634;650
19.06.2021;16:00;17:00;-;-;311;0;0;318;634;653
19.06.2021;17:00;18:00;-;-;315;0;0;315;636;654
19.06.2021;18:00;19:00;-;-;313;0;0;316;637;656
19.06.2021;19:00;20:00;-;-;313;0;0;317;640;655
19.06.2021;20:00;21:00;-;-;313;0;0;316;640;655
19.06.2021;21:00;22:00;-;-;310;0;0;314;641;657
19.06.2021;22:00;23:00;-;-;313;0;0;315;644;657
19.06.2021;23:00;00:00;-;-;294;0;0;294;642;660
20.06.2021;00:00;01:00;-;-;198;0;0;205;641;659
20.06.2021;01:00;02:00;-;-;77;0;0;191;572;595
20.06.2021;02:00;03:00;-;-;91;0;0;190;278;288
20.06.2021;03:00;04:00;-;-;98;0;0;190;249;257
20.06.2021;04:00;05:00;-;-;88;0;0;190;250;256
20.06.2021;05:00;06:00;-;-;88;0;0;190;249;253
20.06.2021;06:00;07:00;-;-;90;0;0;190;250;254
20.06.2021;07:00;08:00;-;-;91;0;0;190;250;254
20.06.2021;08:00;09:00;-;-;91;0;0;191;250;253
20.06.2021;09:00;10:00;-;-;92;0;0;190;250;253
20.06.2021;10:00;11:00;-;-;92;0;0;189;248;253
20.06.2021;11:00;12:00;-;-;91;0;0;190;248;253
20.06.2021;12:00;13:00;-;-;92;0;0;189;250;254
20.06.2021;13:00;14:00;-;-;92;0;0;191;250;254
20.06.2021;14:00;15:00;-;-;92;0;0;190;250;254
20.06.2021;15:00;16:00;-;-;93;0;0;190;252;255
20.06.2021;16:00;17:00;-;-;93;0;0;191;331;336
20.06.2021;17:00;18:00;-;-;98;0;0;199;613;615
20.06.2021;18:00;19:00;-;-;140;0;0;298;637;652
20.06.2021;19:00;20:00;-;-;148;0;0;319;637;656
20.06.2021;20:00;21:00;-;-;148;0;0;320;638;657
20.06.2021;21:00;22:00;-;-;146;0;0;319;642;660
20.06.2021;22:00;23:00;-;-;147;0;0;319;645;660
20.06.2021;23:00;00:00;-;-;126;0;0;284;653;664
21.06.2021;00:00;01:00;-;-;82;0;0;194;649;665
21.06.2021;01:00;02:00;-;-;86;0;0;191;646;661
21.06.2021;02:00;03:00;-;-;84;0;0;193;652;663
21.06.2021;03:00;04:00;-;-;81;0;0;193;650;663
21.06.2021;04:00;05:00;-;-;94;0;0;203;650;661
21.06.2021;05:00;06:00;-;-;254;0;0;299;653;661
21.06.2021;06:00;07:00;-;-;315;0;0;320;654;663
21.06.2021;07:00;08:00;-;-;314;0;0;317;650;661
21.06.2021;08:00;09:00;-;-;307;0;0;318;651;658
21.06.2021;09:00;10:00;-;-;313;0;0;319;650;660
21.06.2021;10:00;11:00;-;-;313;0;0;321;643;662
21.06.2021;11:00;12:00;-;-;314;0;0;321;645;665
21.06.2021;12:00;13:00;-;-;311;0;0;318;644;665
21.06.2021;13:00;14:00;-;-;311;0;0;320;645;664
21.06.2021;14:00;15:00;-;-;313;0;0;318;650;667
21.06.2021;15:00;16:00;-;-;312;0;0;317;646;664
21.06.2021;16:00;17:00;-;-;312;0;0;322;649;663
21.06.2021;17:00;18:00;-;-;312;0;0;320;645;664
21.06.2021;18:00;19:00;-;-;310;0;0;319;645;664
21.06.2021;19:00;20:00;-;-;311;0;0;319;645;663
21.06.2021;20:00;21:00;-;-;310;0;0;318;657;664
21.06.2021;21:00;22:00;-;-;311;0;0;318;656;666
21.06.2021;22:00;23:00;-;-;312;0;0;319;654;665
21.06.2021;23:00;00:00;-;-;312;0;0;318;653;667
22.06.2021;00:00;01:00;-;-;310;0;0;318;649;667
22.06.2021;01:00;02:00;-;-;310;0;0;319;655;666
22.06.2021;02:00;03:00;-;-;313;0;0;322;656;667
22.06.2021;03:00;04:00;-;-;315;0;0;322;655;667
22.06.2021;04:00;05:00;-;-;312;0;0;319;657;667
22.06.2021;05:00;06:00;-;-;313;0;0;319;654;666
22.06.2021;06:00;07:00;-;-;311;0;0;319;649;667
22.06.2021;07:00;08:00;-;-;311;0;0;317;656;666
22.06.2021;08:00;09:00;-;-;314;0;0;320;656;668
22.06.2021;09:00;10:00;-;-;315;0;0;322;653;668
22.06.2021;10:00;11:00;-;-;315;0;0;320;653;668
22.06.2021;11:00;12:00;-;-;314;0;0;320;657;666
22.06.2021;12:00;13:00;-;-;313;0;0;320;654;667
22.06.2021;13:00;14:00;-;-;313;0;0;321;657;667
22.06.2021;14:00;15:00;-;-;312;0;0;319;653;667
22.06.2021;15:00;16:00;-;-;311;0;0;318;653;666
22.06.2021;16:00;17:00;-;-;313;0;0;316;653;668
22.06.2021;17:00;18:00;-;-;312;0;0;320;654;667
22.06.2021;18:00;19:00;-;-;313;0;0;321;654;670
22.06.2021;19:00;20:00;-;-;315;0;0;322;651;668
22.06.2021;20:00;21:00;-;-;314;0;0;320;654;668
22.06.2021;21:00;22:00;-;-;315;0;0;320;654;669
22.06.2021;22:00;23:00;-;-;314;0;0;320;651;667
22.06.2021;23:00;00:00;-;-;313;0;0;319;656;667
23.06.2021;00:00;01:00;-;-;312;0;0;319;654;666
23.06.2021;01:00;02:00;-;-;314;0;0;320;654;665
23.06.2021;02:00;03:00;-;-;313;0;0;320;653;666
23.06.2021;03:00;04:00;-;-;313;0;0;317;656;667
23.06.2021;04:00;05:00;-;-;312;0;0;319;657;666
23.06.2021;05:00;06:00;-;-;313;0;0;321;656;668
23.06.2021;06:00;07:00;-;-;314;0;0;319;654;668
23.06.2021;07:00;08:00;-;-;314;0;0;319;655;667
23.06.2021;08:00;09:00;-;-;314;0;0;319;655;668
23.06.2021;09:00;10:00;-;-;314;0;0;320;653;666
23.06.2021;10:00;11:00;-;-;314;0;0;319;655;668
23.06.2021;11:00;12:00;-;-;314;0;0;318;654;668
23.06.2021;12:00;13:00;-;-;313;0;0;319;655;667
23.06.2021;13:00;14:00;-;-;314;0;0;319;648;666
23.06.2021;14:00;15:00;-;-;314;0;0;319;652;667
23.06.2021;15:00;16:00;-;-;313;0;0;320;649;665
23.06.2021;16:00;17:00;-;-;314;0;0;319;650;665
23.06.2021;17:00;18:00;-;-;313;0;0;319;651;666
23.06.2021;18:00;19:00;-;-;313;0;0;320;652;666
23.06.2021;19:00;20:00;-;-;314;0;0;320;651;668
23.06.2021;20:00;21:00;-;-;313;0;0;320;654;667
23.06.2021;21:00;22:00;-;-;313;0;0;320;655;667
23.06.2021;22:00;23:00;-;-;313;0;0;320;654;668
23.06.2021;23:00;00:00;-;-;314;0;0;318;656;667
24.06.2021;00:00;01:00;-;-;313;0;0;320;657;664
24.06.2021;01:00;02:00;-;-;315;0;0;320;658;667
24.06.2021;02:00;03:00;-;-;314;0;0;321;656;667
24.06.2021;03:00;04:00;-;-;314;0;0;319;655;667
24.06.2021;04:00;05:00;-;-;313;0;0;320;655;666
24.06.2021;05:00;06:00;-;-;313;0;0;320;655;666
24.06.2021;06:00;07:00;-;-;313;0;0;319;656;667
24.06.2021;07:00;08:00;-;-;313;0;0;318;653;667
24.06.2021;08:00;09:00;-;-;314;0;0;318;652;667
24.06.2021;09:00;10:00;-;-;313;0;0;318;653;666
24.06.2021;10:00;11:00;-;-;313;0;0;319;655;666
24.06.2021;11:00;12:00;-;-;312;0;0;319;654;667
24.06.2021;12:00;13:00;-;-;314;0;0;319;654;665
24.06.2021;13:00;14:00;-;-;316;0;0;319;653;666
24.06.2021;14:00;15:00;-;-;312;0;0;322;652;666
24.06.2021;15:00;16:00;-;-;312;0;0;320;652;665
24.06.2021;16:00;17:00;-;-;314;0;0;319;651;663
24.06.2021;17:00;18:00;-;-;312;0;0;319;653;665
24.06.2021;18:00;19:00;-;-;311;0;0;319;654;666
24.06.2021;19:00;20:00;-;-;314;0;0;321;653;666
24.06.2021;20:00;21:00;-;-;312;0;0;321;652;666
24.06.2021;21:00;22:00;-;-;312;0;0;319;651;665
24.06.2021;22:00;23:00;-;-;313;0;0;319;653;666
24.06.2021;23:00;00:00;-;-;314;0;0;320;652;666
25.06.2021;00:00;01:00;-;-;314;0;0;321;653;667
25.06.2021;01:00;02:00;-;-;313;0;0;318;653;667
25.06.2021;02:00;03:00;-;-;313;0;0;319;654;667
25.06.2021;03:00;04:00;-;-;313;0;0;318;653;665
25.06.2021;04:00;05:00;-;-;313;0;0;322;654;665
25.06.2021;05:00;06:00;-;-;314;0;0;321;656;667
25.06.2021;06:00;07:00;-;-;313;0;0;319;654;665
25.06.2021;07:00;08:00;-;-;314;0;0;320;654;666
25.06.2021;08:00;09:00;-;-;312;0;0;320;653;664
25.06.2021;09:00;10:00;-;-;313;0;0;320;653;665
25.06.2021;10:00;11:00;-;-;313;0;0;319;655;664
25.06.2021;11:00;12:00;-;-;313;0;0;320;655;664
25.06.2021;12:00;13:00;-;-;260;0;0;319;652;665
25.06.2021;13:00;14:00;-;-;185;0;0;320;650;664
25.06.2021;14:00;15:00;-;-;180;0;0;320;651;663
25.06.2021;15:00;16:00;-;-;176;0;0;320;652;663
25.06.2021;16:00;17:00;-;-;192;0;0;320;651;663
25.06.2021;17:00;18:00;-;-;295;0;0;320;650;662
25.06.2021;18:00;19:00;-;-;311;0;0;317;652;664
25.06.2021;19:00;20:00;-;-;311;0;0;318;656;664
25.06.2021;20:00;21:00;-;-;312;0;0;320;654;665
25.06.2021;21:00;22:00;-;-;312;0;0;319;655;665
25.06.2021;22:00;23:00;-;-;312;0;0;320;654;665
25.06.2021;23:00;00:00;-;-;312;0;0;319;657;664
26.06.2021;00:00;01:00;-;-;312;0;0;319;656;655
26.06.2021;01:00;02:00;-;-;312;0;0;320;656;592
26.06.2021;02:00;03:00;-;-;312;0;0;320;659;514
26.06.2021;03:00;04:00;-;-;314;0;0;319;658;558
26.06.2021;04:00;05:00;-;-;313;0;0;320;655;562
26.06.2021;05:00;06:00;-;-;312;0;0;320;656;562
26.06.2021;06:00;07:00;-;-;315;0;0;320;657;606
26.06.2021;07:00;08:00;-;-;314;0;0;322;656;649
26.06.2021;08:00;09:00;-;-;313;0;0;320;651;650
26.06.2021;09:00;10:00;-;-;312;0;0;316;652;646
26.06.2021;10:00;11:00;-;-;312;0;0;319;653;649
