Datum;Anfang;Ende;Generation_DE Kraftwerk Schwarze Pumpe Block A [MW] Originalauflösungen;Generation_DE Kraftwerk Schwarze Pumpe Block B [MW] Originalauflösungen
02.03.2023;19:00;20:00;688;722
02.03.2023;20:00;21:00;690;725
02.03.2023;21:00;22:00;695;721
02.03.2023;22:00;23:00;710;729
02.03.2023;23:00;00:00;628;690
03.03.2023;00:00;01:00;536;723
03.03.2023;01:00;02:00;589;709
03.03.2023;02:00;03:00;439;587
03.03.2023;03:00;04:00;452;619
03.03.2023;04:00;05:00;554;723
03.03.2023;05:00;06:00;685;727
03.03.2023;06:00;07:00;677;731
03.03.2023;07:00;08:00;699;727
03.03.2023;08:00;09:00;693;721
03.03.2023;09:00;10:00;664;715
03.03.2023;10:00;11:00;538;608
03.03.2023;11:00;12:00;365;421
03.03.2023;12:00;13:00;365;395
03.03.2023;13:00;14:00;360;397
03.03.2023;14:00;15:00;361;399
03.03.2023;15:00;16:00;362;429
03.03.2023;16:00;17:00;490;575
03.03.2023;17:00;18:00;673;731
03.03.2023;18:00;19:00;588;725
03.03.2023;19:00;20:00;398;577
03.03.2023;20:00;21:00;262;334
03.03.2023;21:00;22:00;269;280
03.03.2023;22:00;23:00;258;252
03.03.2023;23:00;00:00;273;263
04.03.2023;00:00;01:00;358;369
04.03.2023;01:00;02:00;344;384
04.03.2023;02:00;03:00;322;367
04.03.2023;03:00;04:00;333;370
04.03.2023;04:00;05:00;288;309
04.03.2023;05:00;06:00;313;291
04.03.2023;06:00;07:00;305;297
04.03.2023;07:00;08:00;307;321
04.03.2023;08:00;09:00;361;374
04.03.2023;09:00;10:00;374;387
04.03.2023;10:00;11:00;380;395
04.03.2023;11:00;12:00;465;417
04.03.2023;12:00;13:00;377;395
04.03.2023;13:00;14:00;371;390
04.03.2023;14:00;15:00;377;415
04.03.2023;15:00;16:00;378;409
04.03.2023;16:00;17:00;413;435
04.03.2023;17:00;18:00;577;599
04.03.2023;18:00;19:00;643;659
04.03.2023;19:00;20:00;621;635
04.03.2023;20:00;21:00;676;694
04.03.2023;21:00;22:00;672;681
04.03.2023;22:00;23:00;701;724
04.03.2023;23:00;00:00;639;662
05.03.2023;00:00;01:00;334;346
05.03.2023;01:00;02:00;326;346
05.03.2023;02:00;03:00;311;354
05.03.2023;03:00;04:00;325;354
05.03.2023;04:00;05:00;309;337
05.03.2023;05:00;06:00;318;358
05.03.2023;06:00;07:00;348;452
05.03.2023;07:00;08:00;508;482
05.03.2023;08:00;09:00;475;484
05.03.2023;09:00;10:00;476;477
05.03.2023;10:00;11:00;371;359
05.03.2023;11:00;12:00;381;380
05.03.2023;12:00;13:00;347;352
05.03.2023;13:00;14:00;510;512
05.03.2023;14:00;15:00;441;444
05.03.2023;15:00;16:00;620;620
05.03.2023;16:00;17:00;733;748
05.03.2023;17:00;18:00;671;675
05.03.2023;18:00;19:00;741;743
05.03.2023;19:00;20:00;736;742
05.03.2023;20:00;21:00;693;717
05.03.2023;21:00;22:00;501;535
05.03.2023;22:00;23:00;437;401
05.03.2023;23:00;00:00;402;399
06.03.2023;00:00;01:00;576;558
06.03.2023;01:00;02:00;730;745
06.03.2023;02:00;03:00;732;742
06.03.2023;03:00;04:00;739;750
06.03.2023;04:00;05:00;741;755
06.03.2023;05:00;06:00;738;754
06.03.2023;06:00;07:00;715;747
06.03.2023;07:00;08:00;720;746
06.03.2023;08:00;09:00;720;739
06.03.2023;09:00;10:00;707;732
06.03.2023;10:00;11:00;714;739
06.03.2023;11:00;12:00;710;742
06.03.2023;12:00;13:00;709;745
06.03.2023;13:00;14:00;708;744
06.03.2023;14:00;15:00;695;746
06.03.2023;15:00;16:00;688;746
06.03.2023;16:00;17:00;699;745
06.03.2023;17:00;18:00;695;728
06.03.2023;18:00;19:00;700;723
06.03.2023;19:00;20:00;678;708
06.03.2023;20:00;21:00;682;712
06.03.2023;21:00;22:00;696;718
06.03.2023;22:00;23:00;692;717
06.03.2023;23:00;00:00;651;673
07.03.2023;00:00;01:00;503;545
07.03.2023;01:00;02:00;325;398
07.03.2023;02:00;03:00;295;371
07.03.2023;03:00;04:00;239;309
07.03.2023;04:00;05:00;241;312
07.03.2023;05:00;06:00;254;339
07.03.2023;06:00;07:00;399;446
07.03.2023;07:00;08:00;456;494
07.03.2023;08:00;09:00;354;374
07.03.2023;09:00;10:00;338;349
07.03.2023;10:00;11:00;339;353
07.03.2023;11:00;12:00;318;347
07.03.2023;12:00;13:00;341;391
07.03.2023;13:00;14:00;346;391
07.03.2023;14:00;15:00;347;396
07.03.2023;15:00;16:00;349;404
07.03.2023;16:00;17:00;494;556
07.03.2023;17:00;18:00;526;677
07.03.2023;18:00;19:00;614;650
07.03.2023;19:00;20:00;659;722
07.03.2023;20:00;21:00;519;717
07.03.2023;21:00;22:00;531;718
07.03.2023;22:00;23:00;553;721
07.03.2023;23:00;00:00;684;720
08.03.2023;00:00;01:00;598;647
08.03.2023;01:00;02:00;632;693
08.03.2023;02:00;03:00;645;689
08.03.2023;03:00;04:00;645;698
08.03.2023;04:00;05:00;681;719
08.03.2023;05:00;06:00;681;722
08.03.2023;06:00;07:00;698;723
08.03.2023;07:00;08:00;706;717
08.03.2023;08:00;09:00;691;707
08.03.2023;09:00;10:00;688;704
08.03.2023;10:00;11:00;688;716
08.03.2023;11:00;12:00;688;723
08.03.2023;12:00;13:00;695;726
08.03.2023;13:00;14:00;695;720
08.03.2023;14:00;15:00;687;727
08.03.2023;15:00;16:00;683;723
08.03.2023;16:00;17:00;683;723
08.03.2023;17:00;18:00;674;724
08.03.2023;18:00;19:00;676;720
08.03.2023;19:00;20:00;671;722
08.03.2023;20:00;21:00;675;718
08.03.2023;21:00;22:00;676;718
08.03.2023;22:00;23:00;681;734
08.03.2023;23:00;00:00;676;723
09.03.2023;00:00;01:00;675;724
09.03.2023;01:00;02:00;696;725
09.03.2023;02:00;03:00;680;722
09.03.2023;03:00;04:00;687;723
09.03.2023;04:00;05:00;694;722
09.03.2023;05:00;06:00;702;723
09.03.2023;06:00;07:00;713;721
09.03.2023;07:00;08:00;706;719
09.03.2023;08:00;09:00;682;717
09.03.2023;09:00;10:00;682;720
09.03.2023;10:00;11:00;681;714
09.03.2023;11:00;12:00;673;732
09.03.2023;12:00;13:00;512;714
09.03.2023;13:00;14:00;449;723
09.03.2023;14:00;15:00;451;729
09.03.2023;15:00;16:00;446;722
09.03.2023;16:00;17:00;676;721
09.03.2023;17:00;18:00;689;726
09.03.2023;18:00;19:00;694;724
09.03.2023;19:00;20:00;683;718
09.03.2023;20:00;21:00;687;722
09.03.2023;21:00;22:00;690;715
09.03.2023;22:00;23:00;687;722
09.03.2023;23:00;00:00;677;716
10.03.2023;00:00;01:00;668;717
10.03.2023;01:00;02:00;677;701
10.03.2023;02:00;03:00;653;691
10.03.2023;03:00;04:00;609;654
10.03.2023;04:00;05:00;513;637
10.03.2023;05:00;06:00;593;673
10.03.2023;06:00;07:00;710;714
10.03.2023;07:00;08:00;708;719
10.03.2023;08:00;09:00;690;717
10.03.2023;09:00;10:00;673;712
10.03.2023;10:00;11:00;677;720
10.03.2023;11:00;12:00;692;723
10.03.2023;12:00;13:00;701;719
10.03.2023;13:00;14:00;706;714
10.03.2023;14:00;15:00;707;703
10.03.2023;15:00;16:00;732;719
10.03.2023;16:00;17:00;735;730
10.03.2023;17:00;18:00;726;711
10.03.2023;18:00;19:00;725;726
10.03.2023;19:00;20:00;731;715
10.03.2023;20:00;21:00;742;731
10.03.2023;21:00;22:00;720;702
10.03.2023;22:00;23:00;515;521
10.03.2023;23:00;00:00;381;400
11.03.2023;00:00;01:00;295;347
11.03.2023;01:00;02:00;284;481
11.03.2023;02:00;03:00;356;566
11.03.2023;03:00;04:00;469;637
11.03.2023;04:00;05:00;334;354
11.03.2023;05:00;06:00;342;379
11.03.2023;06:00;07:00;338;381
11.03.2023;07:00;08:00;360;362
11.03.2023;08:00;09:00;357;379
11.03.2023;09:00;10:00;336;403
11.03.2023;10:00;11:00;359;448
11.03.2023;11:00;12:00;580;595
11.03.2023;12:00;13:00;718;734
11.03.2023;13:00;14:00;715;691
11.03.2023;14:00;15:00;661;612
11.03.2023;15:00;16:00;483;519
11.03.2023;16:00;17:00;381;471
11.03.2023;17:00;18:00;559;640
11.03.2023;18:00;19:00;469;727
11.03.2023;19:00;20:00;416;727
11.03.2023;20:00;21:00;367;697
11.03.2023;21:00;22:00;444;714
11.03.2023;22:00;23:00;342;549
11.03.2023;23:00;00:00;357;441
12.03.2023;00:00;01:00;292;456
12.03.2023;01:00;02:00;298;510
12.03.2023;02:00;03:00;300;486
12.03.2023;03:00;04:00;311;456
12.03.2023;04:00;05:00;317;373
12.03.2023;05:00;06:00;325;367
12.03.2023;06:00;07:00;330;368
12.03.2023;07:00;08:00;332;366
12.03.2023;08:00;09:00;400;327
12.03.2023;09:00;10:00;382;303
12.03.2023;10:00;11:00;383;325
12.03.2023;11:00;12:00;316;385
12.03.2023;12:00;13:00;316;381
12.03.2023;13:00;14:00;317;368
12.03.2023;14:00;15:00;316;371
12.03.2023;15:00;16:00;320;386
12.03.2023;16:00;17:00;347;438
12.03.2023;17:00;18:00;350;445
12.03.2023;18:00;19:00;357;498
12.03.2023;19:00;20:00;337;448
12.03.2023;20:00;21:00;325;316
12.03.2023;21:00;22:00;328;319
12.03.2023;22:00;23:00;312;340
12.03.2023;23:00;00:00;297;322
13.03.2023;00:00;01:00;281;0
13.03.2023;01:00;02:00;299;0
13.03.2023;02:00;03:00;288;0
13.03.2023;03:00;04:00;290;0
13.03.2023;04:00;05:00;286;0
13.03.2023;05:00;06:00;290;0
13.03.2023;06:00;07:00;285;0
13.03.2023;07:00;08:00;300;0
13.03.2023;08:00;09:00;628;0
13.03.2023;09:00;10:00;674;0
13.03.2023;10:00;11:00;679;0
13.03.2023;11:00;12:00;388;0
13.03.2023;12:00;13:00;250;0
13.03.2023;13:00;14:00;248;0
13.03.2023;14:00;15:00;256;0
13.03.2023;15:00;16:00;238;0
13.03.2023;16:00;17:00;286;0
13.03.2023;17:00;18:00;586;0
13.03.2023;18:00;19:00;648;0
13.03.2023;19:00;20:00;355;0
13.03.2023;20:00;21:00;267;0
13.03.2023;21:00;22:00;356;0
13.03.2023;22:00;23:00;331;0
13.03.2023;23:00;00:00;246;0
14.03.2023;00:00;01:00;272;0
14.03.2023;01:00;02:00;258;0
14.03.2023;02:00;03:00;252;0
14.03.2023;03:00;04:00;258;0
14.03.2023;04:00;05:00;258;0
14.03.2023;05:00;06:00;280;0
14.03.2023;06:00;07:00;354;0
14.03.2023;07:00;08:00;582;0
14.03.2023;08:00;09:00;665;0
14.03.2023;09:00;10:00;633;0
14.03.2023;10:00;11:00;647;0
14.03.2023;11:00;12:00;657;0
14.03.2023;12:00;13:00;662;0
14.03.2023;13:00;14:00;640;0
14.03.2023;14:00;15:00;611;0
14.03.2023;15:00;16:00;648;0
14.03.2023;16:00;17:00;648;0
14.03.2023;17:00;18:00;599;0
14.03.2023;18:00;19:00;689;0
14.03.2023;19:00;20:00;683;0
14.03.2023;20:00;21:00;636;0
14.03.2023;21:00;22:00;579;0
14.03.2023;22:00;23:00;645;0
14.03.2023;23:00;00:00;543;0
15.03.2023;00:00;01:00;459;0
15.03.2023;01:00;02:00;540;279
15.03.2023;02:00;03:00;640;343
15.03.2023;03:00;04:00;637;459
15.03.2023;04:00;05:00;687;544
15.03.2023;05:00;06:00;664;704
15.03.2023;06:00;07:00;553;724
15.03.2023;07:00;08:00;674;695
15.03.2023;08:00;09:00;668;499
15.03.2023;09:00;10:00;666;372
15.03.2023;10:00;11:00;666;285
15.03.2023;11:00;12:00;664;273
15.03.2023;12:00;13:00;661;272
15.03.2023;13:00;14:00;670;274
15.03.2023;14:00;15:00;645;283
15.03.2023;15:00;16:00;620;334
15.03.2023;16:00;17:00;698;695
15.03.2023;17:00;18:00;706;731
15.03.2023;18:00;19:00;678;714
15.03.2023;19:00;20:00;552;708
15.03.2023;20:00;21:00;628;669
15.03.2023;21:00;22:00;705;723
15.03.2023;22:00;23:00;692;721
15.03.2023;23:00;00:00;637;663
16.03.2023;00:00;01:00;572;589
16.03.2023;01:00;02:00;695;720
16.03.2023;02:00;03:00;697;723
16.03.2023;03:00;04:00;685;717
16.03.2023;04:00;05:00;676;706
16.03.2023;05:00;06:00;673;717
16.03.2023;06:00;07:00;681;730
16.03.2023;07:00;08:00;669;708
16.03.2023;08:00;09:00;659;702
16.03.2023;09:00;10:00;644;579
16.03.2023;10:00;11:00;594;398
16.03.2023;11:00;12:00;594;365
16.03.2023;12:00;13:00;443;338
16.03.2023;13:00;14:00;439;324
16.03.2023;14:00;15:00;436;335
16.03.2023;15:00;16:00;411;406
16.03.2023;16:00;17:00;447;671
16.03.2023;17:00;18:00;645;695
16.03.2023;18:00;19:00;524;567
16.03.2023;19:00;20:00;392;448
16.03.2023;20:00;21:00;344;383
16.03.2023;21:00;22:00;303;377
16.03.2023;22:00;23:00;323;385
16.03.2023;23:00;00:00;281;332
17.03.2023;00:00;01:00;354;417
17.03.2023;01:00;02:00;315;409
17.03.2023;02:00;03:00;338;367
17.03.2023;03:00;04:00;351;396
17.03.2023;04:00;05:00;391;469
17.03.2023;05:00;06:00;453;480
17.03.2023;06:00;07:00;630;640
17.03.2023;07:00;08:00;539;508
17.03.2023;08:00;09:00;662;370
17.03.2023;09:00;10:00;649;390
17.03.2023;10:00;11:00;660;350
17.03.2023;11:00;12:00;662;432
17.03.2023;12:00;13:00;661;502
17.03.2023;13:00;14:00;668;514
17.03.2023;14:00;15:00;675;593
17.03.2023;15:00;16:00;674;688
17.03.2023;16:00;17:00;698;716
17.03.2023;17:00;18:00;687;712
17.03.2023;18:00;19:00;694;707
17.03.2023;19:00;20:00;705;714
17.03.2023;20:00;21:00;682;712
17.03.2023;21:00;22:00;683;708
17.03.2023;22:00;23:00;678;703
17.03.2023;23:00;00:00;682;712
18.03.2023;00:00;01:00;686;707
18.03.2023;01:00;02:00;668;684
18.03.2023;02:00;03:00;662;699
18.03.2023;03:00;04:00;676;715
18.03.2023;04:00;05:00;686;714
18.03.2023;05:00;06:00;720;717
18.03.2023;06:00;07:00;718;711
18.03.2023;07:00;08:00;712;709
18.03.2023;08:00;09:00;713;713
18.03.2023;09:00;10:00;703;702
18.03.2023;10:00;11:00;535;561
18.03.2023;11:00;12:00;319;318
18.03.2023;12:00;13:00;292;257
18.03.2023;13:00;14:00;281;283
18.03.2023;14:00;15:00;428;497
18.03.2023;15:00;16:00;700;718
18.03.2023;16:00;17:00;703;715
18.03.2023;17:00;18:00;697;709
18.03.2023;18:00;19:00;706;721
18.03.2023;19:00;20:00;709;726
18.03.2023;20:00;21:00;712;725
18.03.2023;21:00;22:00;700;713
18.03.2023;22:00;23:00;688;692
18.03.2023;23:00;00:00;688;701
19.03.2023;00:00;01:00;703;725
19.03.2023;01:00;02:00;713;728
19.03.2023;02:00;03:00;709;727
19.03.2023;03:00;04:00;715;736
19.03.2023;04:00;05:00;720;734
19.03.2023;05:00;06:00;725;722
19.03.2023;06:00;07:00;724;723
19.03.2023;07:00;08:00;742;742
19.03.2023;08:00;09:00;740;738
19.03.2023;09:00;10:00;740;738
19.03.2023;10:00;11:00;738;749
19.03.2023;11:00;12:00;734;741
19.03.2023;12:00;13:00;700;706
19.03.2023;13:00;14:00;704;706
19.03.2023;14:00;15:00;696;729
19.03.2023;15:00;16:00;692;745
19.03.2023;16:00;17:00;724;734
19.03.2023;17:00;18:00;736;733
19.03.2023;18:00;19:00;741;732
19.03.2023;19:00;20:00;751;746
19.03.2023;20:00;21:00;747;748
19.03.2023;21:00;22:00;746;740
19.03.2023;22:00;23:00;751;748
19.03.2023;23:00;00:00;752;749
20.03.2023;00:00;01:00;747;744
20.03.2023;01:00;02:00;753;750
20.03.2023;02:00;03:00;743;744
20.03.2023;03:00;04:00;750;748
20.03.2023;04:00;05:00;746;748
20.03.2023;05:00;06:00;754;749
20.03.2023;06:00;07:00;716;751
20.03.2023;07:00;08:00;708;747
20.03.2023;08:00;09:00;685;735
20.03.2023;09:00;10:00;686;734
20.03.2023;10:00;11:00;683;748
20.03.2023;11:00;12:00;684;741
20.03.2023;12:00;13:00;688;742
20.03.2023;13:00;14:00;697;741
20.03.2023;14:00;15:00;688;744
20.03.2023;15:00;16:00;688;735
20.03.2023;16:00;17:00;710;733
20.03.2023;17:00;18:00;709;731
20.03.2023;18:00;19:00;701;735
20.03.2023;19:00;20:00;678;725
20.03.2023;20:00;21:00;680;708
20.03.2023;21:00;22:00;694;722
20.03.2023;22:00;23:00;690;725
20.03.2023;23:00;00:00;681;731
21.03.2023;00:00;01:00;694;732
21.03.2023;01:00;02:00;699;722
21.03.2023;02:00;03:00;694;737
21.03.2023;03:00;04:00;698;720
21.03.2023;04:00;05:00;696;735
21.03.2023;05:00;06:00;693;723
21.03.2023;06:00;07:00;706;726
21.03.2023;07:00;08:00;702;716
21.03.2023;08:00;09:00;707;722
21.03.2023;09:00;10:00;705;725
21.03.2023;10:00;11:00;709;722
21.03.2023;11:00;12:00;707;724
21.03.2023;12:00;13:00;697;723
21.03.2023;13:00;14:00;696;725
21.03.2023;14:00;15:00;688;732
21.03.2023;15:00;16:00;692;730
21.03.2023;16:00;17:00;690;725
21.03.2023;17:00;18:00;698;723
21.03.2023;18:00;19:00;693;721
21.03.2023;19:00;20:00;688;724
21.03.2023;20:00;21:00;684;723
21.03.2023;21:00;22:00;691;725
21.03.2023;22:00;23:00;689;725
21.03.2023;23:00;00:00;693;716
22.03.2023;00:00;01:00;664;658
22.03.2023;01:00;02:00;346;363
22.03.2023;02:00;03:00;303;372
22.03.2023;03:00;04:00;295;364
22.03.2023;04:00;05:00;298;288
22.03.2023;05:00;06:00;423;457
22.03.2023;06:00;07:00;475;569
22.03.2023;07:00;08:00;423;719
22.03.2023;08:00;09:00;267;697
22.03.2023;09:00;10:00;276;702
22.03.2023;10:00;11:00;279;700
22.03.2023;11:00;12:00;270;706
22.03.2023;12:00;13:00;270;707
22.03.2023;13:00;14:00;275;700
22.03.2023;14:00;15:00;275;676
22.03.2023;15:00;16:00;325;674
22.03.2023;16:00;17:00;546;722
22.03.2023;17:00;18:00;676;716
22.03.2023;18:00;19:00;697;722
22.03.2023;19:00;20:00;711;722
22.03.2023;20:00;21:00;718;722
22.03.2023;21:00;22:00;644;671
22.03.2023;22:00;23:00;432;512
22.03.2023;23:00;00:00;348;257
23.03.2023;00:00;01:00;0;252
23.03.2023;01:00;02:00;0;251
23.03.2023;02:00;03:00;0;261
23.03.2023;03:00;04:00;0;263
23.03.2023;04:00;05:00;0;262
23.03.2023;05:00;06:00;0;276
23.03.2023;06:00;07:00;0;525
23.03.2023;07:00;08:00;0;628
23.03.2023;08:00;09:00;0;653
23.03.2023;09:00;10:00;0;656
23.03.2023;10:00;11:00;0;674
23.03.2023;11:00;12:00;0;642
23.03.2023;12:00;13:00;0;440
23.03.2023;13:00;14:00;0;418
23.03.2023;14:00;15:00;0;409
23.03.2023;15:00;16:00;0;447
23.03.2023;16:00;17:00;0;670
23.03.2023;17:00;18:00;0;699
23.03.2023;18:00;19:00;0;674
23.03.2023;19:00;20:00;0;660
23.03.2023;20:00;21:00;0;661
23.03.2023;21:00;22:00;0;665
23.03.2023;22:00;23:00;0;670
23.03.2023;23:00;00:00;0;489
24.03.2023;00:00;01:00;0;273
24.03.2023;01:00;02:00;0;283
24.03.2023;02:00;03:00;0;245
24.03.2023;03:00;04:00;0;241
24.03.2023;04:00;05:00;0;239
24.03.2023;05:00;06:00;0;234
24.03.2023;06:00;07:00;0;259
24.03.2023;07:00;08:00;0;514
24.03.2023;08:00;09:00;0;651
24.03.2023;09:00;10:00;0;653
24.03.2023;10:00;11:00;0;630
24.03.2023;11:00;12:00;0;602
24.03.2023;12:00;13:00;0;604
24.03.2023;13:00;14:00;0;624
24.03.2023;14:00;15:00;0;630
24.03.2023;15:00;16:00;0;626
24.03.2023;16:00;17:00;0;649
24.03.2023;17:00;18:00;0;664
24.03.2023;18:00;19:00;0;672
24.03.2023;19:00;20:00;0;663
24.03.2023;20:00;21:00;0;415
24.03.2023;21:00;22:00;0;247
24.03.2023;22:00;23:00;0;261
24.03.2023;23:00;00:00;0;182
25.03.2023;00:00;01:00;0;189
25.03.2023;01:00;02:00;0;202
25.03.2023;02:00;03:00;0;198
25.03.2023;03:00;04:00;0;220
25.03.2023;04:00;05:00;0;285
25.03.2023;05:00;06:00;0;276
25.03.2023;06:00;07:00;0;266
25.03.2023;07:00;08:00;0;260
25.03.2023;08:00;09:00;0;258
25.03.2023;09:00;10:00;0;263
25.03.2023;10:00;11:00;0;268
25.03.2023;11:00;12:00;0;272
25.03.2023;12:00;13:00;0;271
25.03.2023;13:00;14:00;0;259
25.03.2023;14:00;15:00;0;281
25.03.2023;15:00;16:00;0;279
25.03.2023;16:00;17:00;0;272
25.03.2023;17:00;18:00;0;309
25.03.2023;18:00;19:00;0;473
25.03.2023;19:00;20:00;0;420
25.03.2023;20:00;21:00;0;268
25.03.2023;21:00;22:00;0;282
25.03.2023;22:00;23:00;0;274
25.03.2023;23:00;00:00;0;283
26.03.2023;00:00;01:00;0;287
26.03.2023;01:00;02:00;0;145
26.03.2023;03:00;04:00;0;292
26.03.2023;04:00;05:00;0;297
26.03.2023;05:00;06:00;0;311
26.03.2023;06:00;07:00;0;319
26.03.2023;07:00;08:00;0;305
26.03.2023;08:00;09:00;0;305
26.03.2023;09:00;10:00;0;305
26.03.2023;10:00;11:00;0;311
26.03.2023;11:00;12:00;0;304
26.03.2023;12:00;13:00;0;290
26.03.2023;13:00;14:00;0;285
26.03.2023;14:00;15:00;0;283
26.03.2023;15:00;16:00;0;300
26.03.2023;16:00;17:00;0;336
26.03.2023;17:00;18:00;0;373
26.03.2023;18:00;19:00;0;558
26.03.2023;19:00;20:00;0;569
26.03.2023;20:00;21:00;0;570
26.03.2023;21:00;22:00;0;571
26.03.2023;22:00;23:00;0;569
26.03.2023;23:00;00:00;0;538
27.03.2023;00:00;01:00;0;621
27.03.2023;01:00;02:00;0;590
27.03.2023;02:00;03:00;0;501
27.03.2023;03:00;04:00;0;597
27.03.2023;04:00;05:00;0;611
27.03.2023;05:00;06:00;0;730
27.03.2023;06:00;07:00;0;694
27.03.2023;07:00;08:00;0;670
27.03.2023;08:00;09:00;0;659
27.03.2023;09:00;10:00;0;662
27.03.2023;10:00;11:00;0;654
27.03.2023;11:00;12:00;0;668
27.03.2023;12:00;13:00;0;627
27.03.2023;13:00;14:00;0;577
27.03.2023;14:00;15:00;0;602
27.03.2023;15:00;16:00;0;536
27.03.2023;16:00;17:00;0;266
27.03.2023;17:00;18:00;0;294
27.03.2023;18:00;19:00;0;433
27.03.2023;19:00;20:00;0;321
27.03.2023;20:00;21:00;0;450
27.03.2023;21:00;22:00;0;408
27.03.2023;22:00;23:00;0;328
27.03.2023;23:00;00:00;0;316
28.03.2023;00:00;01:00;0;366
28.03.2023;01:00;02:00;0;299
28.03.2023;02:00;03:00;0;316
28.03.2023;03:00;04:00;0;305
28.03.2023;04:00;05:00;0;272
28.03.2023;05:00;06:00;0;296
28.03.2023;06:00;07:00;0;338
28.03.2023;07:00;08:00;0;343
28.03.2023;08:00;09:00;0;312
28.03.2023;09:00;10:00;0;313
28.03.2023;10:00;11:00;0;296
28.03.2023;11:00;12:00;0;327
28.03.2023;12:00;13:00;0;295
28.03.2023;13:00;14:00;0;293
28.03.2023;14:00;15:00;0;287
28.03.2023;15:00;16:00;0;277
28.03.2023;16:00;17:00;0;306
28.03.2023;17:00;18:00;0;501
28.03.2023;18:00;19:00;0;652
28.03.2023;19:00;20:00;0;658
28.03.2023;20:00;21:00;0;640
28.03.2023;21:00;22:00;0;640
28.03.2023;22:00;23:00;0;658
28.03.2023;23:00;00:00;0;654
29.03.2023;00:00;01:00;0;654
29.03.2023;01:00;02:00;0;659
29.03.2023;02:00;03:00;0;655
29.03.2023;03:00;04:00;0;655
29.03.2023;04:00;05:00;0;658
29.03.2023;05:00;06:00;0;645
29.03.2023;06:00;07:00;0;649
29.03.2023;07:00;08:00;0;640
29.03.2023;08:00;09:00;0;641
29.03.2023;09:00;10:00;0;639
29.03.2023;10:00;11:00;0;646
29.03.2023;11:00;12:00;0;640
29.03.2023;12:00;13:00;0;631
29.03.2023;13:00;14:00;0;634
29.03.2023;14:00;15:00;0;628
29.03.2023;15:00;16:00;0;631
29.03.2023;16:00;17:00;0;629
29.03.2023;17:00;18:00;0;629
29.03.2023;18:00;19:00;0;633
29.03.2023;19:00;20:00;0;626
29.03.2023;20:00;21:00;0;627
29.03.2023;21:00;22:00;0;622
29.03.2023;22:00;23:00;0;630
29.03.2023;23:00;00:00;0;629
30.03.2023;00:00;01:00;0;629
30.03.2023;01:00;02:00;0;566
30.03.2023;02:00;03:00;0;577
30.03.2023;03:00;04:00;0;523
30.03.2023;04:00;05:00;0;653
30.03.2023;05:00;06:00;0;669
30.03.2023;06:00;07:00;0;678
30.03.2023;07:00;08:00;0;682
30.03.2023;08:00;09:00;0;681
30.03.2023;09:00;10:00;0;682
30.03.2023;10:00;11:00;0;669
30.03.2023;11:00;12:00;0;642
30.03.2023;12:00;13:00;0;426
30.03.2023;13:00;14:00;0;420
30.03.2023;14:00;15:00;0;387
30.03.2023;15:00;16:00;0;391
30.03.2023;16:00;17:00;0;274
30.03.2023;17:00;18:00;0;397
30.03.2023;18:00;19:00;0;626
30.03.2023;19:00;20:00;0;637
30.03.2023;20:00;21:00;0;658
30.03.2023;21:00;22:00;0;669
30.03.2023;22:00;23:00;0;630
30.03.2023;23:00;00:00;0;476
31.03.2023;00:00;01:00;0;394
31.03.2023;01:00;02:00;0;447
31.03.2023;02:00;03:00;0;343
31.03.2023;03:00;04:00;0;292
31.03.2023;04:00;05:00;0;407
31.03.2023;05:00;06:00;0;493
31.03.2023;06:00;07:00;0;685
31.03.2023;07:00;08:00;0;697
31.03.2023;08:00;09:00;0;683
31.03.2023;09:00;10:00;0;679
31.03.2023;10:00;11:00;0;686
31.03.2023;11:00;12:00;0;679
31.03.2023;12:00;13:00;0;674
31.03.2023;13:00;14:00;0;670
31.03.2023;14:00;15:00;0;646
31.03.2023;15:00;16:00;0;644
31.03.2023;16:00;17:00;0;629
31.03.2023;17:00;18:00;0;640
31.03.2023;18:00;19:00;0;612
31.03.2023;19:00;20:00;0;621
31.03.2023;20:00;21:00;0;627
31.03.2023;21:00;22:00;0;630
31.03.2023;22:00;23:00;0;630
31.03.2023;23:00;00:00;0;619
01.04.2023;00:00;01:00;0;492
01.04.2023;01:00;02:00;0;273
01.04.2023;02:00;03:00;0;264
01.04.2023;03:00;04:00;0;255
01.04.2023;04:00;05:00;0;247
01.04.2023;05:00;06:00;0;266
01.04.2023;06:00;07:00;0;268
01.04.2023;07:00;08:00;0;267
01.04.2023;08:00;09:00;0;273
01.04.2023;09:00;10:00;0;276
01.04.2023;10:00;11:00;0;278
01.04.2023;11:00;12:00;0;277
01.04.2023;12:00;13:00;0;275
01.04.2023;13:00;14:00;0;278
01.04.2023;14:00;15:00;0;276
01.04.2023;15:00;16:00;0;278
01.04.2023;16:00;17:00;0;280
01.04.2023;17:00;18:00;0;276
01.04.2023;18:00;19:00;0;271
01.04.2023;19:00;20:00;0;267
01.04.2023;20:00;21:00;0;284
01.04.2023;21:00;22:00;0;282
01.04.2023;22:00;23:00;0;273
01.04.2023;23:00;00:00;0;299
02.04.2023;00:00;01:00;0;295
02.04.2023;01:00;02:00;0;301
02.04.2023;02:00;03:00;0;285
02.04.2023;03:00;04:00;0;285
02.04.2023;04:00;05:00;0;306
02.04.2023;05:00;06:00;0;349
02.04.2023;06:00;07:00;0;419
02.04.2023;07:00;08:00;0;391
