Datum;Anfang;Ende;Generation_DE RDK 4S [MW] Originalauflösungen;Generation_DE Rheinhafen-Dampfkraftwerk RDK 7 [MW] Originalauflösungen;Generation_DE Rheinhafen-Dampfkraftwerk RDK 8 [MW] Originalauflösungen
28.01.2023;06:00;07:00;-;496;803
28.01.2023;07:00;08:00;-;494;804
28.01.2023;08:00;09:00;-;489;804
28.01.2023;09:00;10:00;-;491;804
28.01.2023;10:00;11:00;-;491;804
28.01.2023;11:00;12:00;-;492;804
28.01.2023;12:00;13:00;-;493;804
28.01.2023;13:00;14:00;-;494;805
28.01.2023;14:00;15:00;-;493;804
28.01.2023;15:00;16:00;-;494;805
28.01.2023;16:00;17:00;-;494;805
28.01.2023;17:00;18:00;-;495;805
28.01.2023;18:00;19:00;-;494;803
28.01.2023;19:00;20:00;-;492;796
28.01.2023;20:00;21:00;-;490;542
28.01.2023;21:00;22:00;-;491;325
28.01.2023;22:00;23:00;-;490;49
28.01.2023;23:00;00:00;-;489;0
29.01.2023;00:00;01:00;-;437;0
29.01.2023;01:00;02:00;-;412;0
29.01.2023;02:00;03:00;-;427;0
29.01.2023;03:00;04:00;-;495;0
29.01.2023;04:00;05:00;-;493;0
29.01.2023;05:00;06:00;-;491;0
29.01.2023;06:00;07:00;-;492;0
29.01.2023;07:00;08:00;-;491;0
29.01.2023;08:00;09:00;-;472;0
29.01.2023;09:00;10:00;-;489;0
29.01.2023;10:00;11:00;-;490;0
29.01.2023;11:00;12:00;-;492;0
29.01.2023;12:00;13:00;-;494;0
29.01.2023;13:00;14:00;-;492;0
29.01.2023;14:00;15:00;-;492;0
29.01.2023;15:00;16:00;-;460;0
29.01.2023;16:00;17:00;-;147;0
29.01.2023;17:00;18:00;-;0;0
29.01.2023;18:00;19:00;-;0;0
29.01.2023;19:00;20:00;-;0;0
29.01.2023;20:00;21:00;-;0;0
29.01.2023;21:00;22:00;-;0;0
29.01.2023;22:00;23:00;-;0;0
29.01.2023;23:00;00:00;-;0;0
30.01.2023;00:00;01:00;-;0;0
30.01.2023;01:00;02:00;-;0;0
30.01.2023;02:00;03:00;-;0;0
30.01.2023;03:00;04:00;-;0;0
30.01.2023;04:00;05:00;-;0;145
30.01.2023;05:00;06:00;-;0;237
30.01.2023;06:00;07:00;-;0;279
30.01.2023;07:00;08:00;-;0;469
30.01.2023;08:00;09:00;-;0;735
30.01.2023;09:00;10:00;-;0;801
30.01.2023;10:00;11:00;-;0;789
30.01.2023;11:00;12:00;-;0;792
30.01.2023;12:00;13:00;-;0;802
30.01.2023;13:00;14:00;-;0;811
30.01.2023;14:00;15:00;-;0;814
30.01.2023;15:00;16:00;-;0;816
30.01.2023;16:00;17:00;-;0;816
30.01.2023;17:00;18:00;-;0;822
30.01.2023;18:00;19:00;-;0;820
30.01.2023;19:00;20:00;-;0;813
30.01.2023;20:00;21:00;-;0;814
30.01.2023;21:00;22:00;-;0;813
30.01.2023;22:00;23:00;-;0;813
30.01.2023;23:00;00:00;-;0;814
31.01.2023;00:00;01:00;-;0;814
31.01.2023;01:00;02:00;-;0;813
31.01.2023;02:00;03:00;-;0;813
31.01.2023;03:00;04:00;-;0;813
31.01.2023;04:00;05:00;-;0;813
31.01.2023;05:00;06:00;-;0;813
31.01.2023;06:00;07:00;-;0;810
31.01.2023;07:00;08:00;-;0;805
31.01.2023;08:00;09:00;-;0;810
31.01.2023;09:00;10:00;-;0;813
31.01.2023;10:00;11:00;-;0;813
31.01.2023;11:00;12:00;-;0;813
31.01.2023;12:00;13:00;-;0;814
31.01.2023;13:00;14:00;-;0;820
31.01.2023;14:00;15:00;-;0;822
31.01.2023;15:00;16:00;-;0;822
31.01.2023;16:00;17:00;-;0;823
31.01.2023;17:00;18:00;-;0;822
31.01.2023;18:00;19:00;-;0;822
31.01.2023;19:00;20:00;-;0;821
31.01.2023;20:00;21:00;-;0;821
31.01.2023;21:00;22:00;-;0;820
31.01.2023;22:00;23:00;-;0;819
31.01.2023;23:00;00:00;-;0;818
01.02.2023;00:00;01:00;-;0;821
01.02.2023;01:00;02:00;-;0;822
01.02.2023;02:00;03:00;-;0;811
01.02.2023;03:00;04:00;-;0;804
01.02.2023;04:00;05:00;-;0;805
01.02.2023;05:00;06:00;-;0;804
01.02.2023;06:00;07:00;-;0;805
01.02.2023;07:00;08:00;-;0;812
01.02.2023;08:00;09:00;-;0;817
01.02.2023;09:00;10:00;-;0;818
01.02.2023;10:00;11:00;-;0;816
01.02.2023;11:00;12:00;-;0;822
01.02.2023;12:00;13:00;-;0;828
01.02.2023;13:00;14:00;-;0;829
01.02.2023;14:00;15:00;-;0;830
01.02.2023;15:00;16:00;-;0;828
01.02.2023;16:00;17:00;-;0;823
01.02.2023;17:00;18:00;-;0;822
01.02.2023;18:00;19:00;-;0;816
01.02.2023;19:00;20:00;-;0;814
01.02.2023;20:00;21:00;-;0;818
01.02.2023;21:00;22:00;-;0;820
01.02.2023;22:00;23:00;-;0;816
01.02.2023;23:00;00:00;-;0;812
02.02.2023;00:00;01:00;-;0;804
02.02.2023;01:00;02:00;-;0;804
02.02.2023;02:00;03:00;-;0;814
02.02.2023;03:00;04:00;-;110;820
02.02.2023;04:00;05:00;-;217;823
02.02.2023;05:00;06:00;-;366;823
02.02.2023;06:00;07:00;-;482;823
02.02.2023;07:00;08:00;-;496;823
02.02.2023;08:00;09:00;-;496;825
02.02.2023;09:00;10:00;-;497;827
02.02.2023;10:00;11:00;-;496;828
02.02.2023;11:00;12:00;-;344;827
02.02.2023;12:00;13:00;-;225;829
02.02.2023;13:00;14:00;-;222;828
02.02.2023;14:00;15:00;-;223;827
02.02.2023;15:00;16:00;-;224;829
02.02.2023;16:00;17:00;-;224;830
02.02.2023;17:00;18:00;-;239;828
02.02.2023;18:00;19:00;-;367;829
02.02.2023;19:00;20:00;-;496;828
02.02.2023;20:00;21:00;-;495;828
02.02.2023;21:00;22:00;-;496;828
02.02.2023;22:00;23:00;-;496;823
02.02.2023;23:00;00:00;-;496;822
03.02.2023;00:00;01:00;-;496;822
03.02.2023;01:00;02:00;-;496;823
03.02.2023;02:00;03:00;-;496;821
03.02.2023;03:00;04:00;-;496;821
03.02.2023;04:00;05:00;-;496;821
03.02.2023;05:00;06:00;-;496;728
03.02.2023;06:00;07:00;-;495;610
03.02.2023;07:00;08:00;-;495;609
03.02.2023;08:00;09:00;-;495;611
03.02.2023;09:00;10:00;-;495;610
03.02.2023;10:00;11:00;-;495;609
03.02.2023;11:00;12:00;-;495;611
03.02.2023;12:00;13:00;-;495;762
03.02.2023;13:00;14:00;-;495;805
03.02.2023;14:00;15:00;-;495;820
03.02.2023;15:00;16:00;-;495;818
03.02.2023;16:00;17:00;-;495;818
03.02.2023;17:00;18:00;-;495;817
03.02.2023;18:00;19:00;-;495;817
03.02.2023;19:00;20:00;-;495;817
03.02.2023;20:00;21:00;-;495;818
03.02.2023;21:00;22:00;-;495;819
03.02.2023;22:00;23:00;-;495;821
03.02.2023;23:00;00:00;-;496;822
04.02.2023;00:00;01:00;-;496;822
04.02.2023;01:00;02:00;-;495;823
04.02.2023;02:00;03:00;-;496;824
04.02.2023;03:00;04:00;-;495;824
04.02.2023;04:00;05:00;-;496;823
04.02.2023;05:00;06:00;-;495;821
04.02.2023;06:00;07:00;-;495;824
04.02.2023;07:00;08:00;-;495;823
04.02.2023;08:00;09:00;-;494;826
04.02.2023;09:00;10:00;-;495;821
04.02.2023;10:00;11:00;-;495;825
04.02.2023;11:00;12:00;-;496;825
04.02.2023;12:00;13:00;-;495;827
04.02.2023;13:00;14:00;-;495;826
04.02.2023;14:00;15:00;-;495;826
04.02.2023;15:00;16:00;-;496;826
04.02.2023;16:00;17:00;-;496;822
04.02.2023;17:00;18:00;-;497;821
04.02.2023;18:00;19:00;-;496;824
04.02.2023;19:00;20:00;-;496;823
04.02.2023;20:00;21:00;-;496;821
04.02.2023;21:00;22:00;-;496;819
04.02.2023;22:00;23:00;-;496;817
04.02.2023;23:00;00:00;-;443;818
05.02.2023;00:00;01:00;-;260;817
05.02.2023;01:00;02:00;-;223;817
05.02.2023;02:00;03:00;-;223;819
05.02.2023;03:00;04:00;-;223;820
05.02.2023;04:00;05:00;-;224;822
05.02.2023;05:00;06:00;-;224;821
05.02.2023;06:00;07:00;-;224;821
05.02.2023;07:00;08:00;-;244;822
05.02.2023;08:00;09:00;-;399;822
05.02.2023;09:00;10:00;-;493;817
05.02.2023;10:00;11:00;-;496;816
05.02.2023;11:00;12:00;-;496;802
05.02.2023;12:00;13:00;-;496;790
05.02.2023;13:00;14:00;-;496;787
05.02.2023;14:00;15:00;-;496;787
05.02.2023;15:00;16:00;-;496;787
05.02.2023;16:00;17:00;-;496;791
05.02.2023;17:00;18:00;-;496;791
05.02.2023;18:00;19:00;-;496;791
05.02.2023;19:00;20:00;-;497;794
05.02.2023;20:00;21:00;-;497;797
05.02.2023;21:00;22:00;-;496;801
05.02.2023;22:00;23:00;-;496;804
05.02.2023;23:00;00:00;-;496;805
06.02.2023;00:00;01:00;-;495;803
06.02.2023;01:00;02:00;-;495;805
06.02.2023;02:00;03:00;-;495;804
06.02.2023;03:00;04:00;-;495;805
06.02.2023;04:00;05:00;-;495;804
06.02.2023;05:00;06:00;-;495;804
06.02.2023;06:00;07:00;-;495;804
06.02.2023;07:00;08:00;-;495;804
06.02.2023;08:00;09:00;-;495;804
06.02.2023;09:00;10:00;-;495;804
06.02.2023;10:00;11:00;-;495;808
06.02.2023;11:00;12:00;-;495;818
06.02.2023;12:00;13:00;-;495;818
06.02.2023;13:00;14:00;-;495;818
06.02.2023;14:00;15:00;-;495;818
06.02.2023;15:00;16:00;-;495;818
06.02.2023;16:00;17:00;-;495;818
06.02.2023;17:00;18:00;-;495;818
06.02.2023;18:00;19:00;-;495;818
06.02.2023;19:00;20:00;-;495;817
06.02.2023;20:00;21:00;-;495;814
06.02.2023;21:00;22:00;-;495;815
06.02.2023;22:00;23:00;-;495;817
06.02.2023;23:00;00:00;-;495;818
07.02.2023;00:00;01:00;-;495;818
07.02.2023;01:00;02:00;-;494;818
07.02.2023;02:00;03:00;-;495;818
07.02.2023;03:00;04:00;-;495;817
07.02.2023;04:00;05:00;-;495;816
07.02.2023;05:00;06:00;-;495;817
07.02.2023;06:00;07:00;-;495;815
07.02.2023;07:00;08:00;-;495;813
07.02.2023;08:00;09:00;-;495;815
07.02.2023;09:00;10:00;-;496;817
07.02.2023;10:00;11:00;-;497;818
07.02.2023;11:00;12:00;-;496;818
07.02.2023;12:00;13:00;-;469;818
07.02.2023;13:00;14:00;-;258;823
07.02.2023;14:00;15:00;-;252;823
07.02.2023;15:00;16:00;-;290;822
07.02.2023;16:00;17:00;-;479;823
07.02.2023;17:00;18:00;-;498;822
07.02.2023;18:00;19:00;-;499;822
07.02.2023;19:00;20:00;-;499;822
07.02.2023;20:00;21:00;-;498;813
07.02.2023;21:00;22:00;-;499;816
07.02.2023;22:00;23:00;-;499;815
07.02.2023;23:00;00:00;-;499;818
08.02.2023;00:00;01:00;-;499;819
08.02.2023;01:00;02:00;-;499;820
08.02.2023;02:00;03:00;-;499;818
08.02.2023;03:00;04:00;-;499;813
08.02.2023;04:00;05:00;-;499;813
08.02.2023;05:00;06:00;-;499;813
08.02.2023;06:00;07:00;-;499;814
08.02.2023;07:00;08:00;-;498;809
08.02.2023;08:00;09:00;-;498;810
08.02.2023;09:00;10:00;-;498;815
08.02.2023;10:00;11:00;-;498;813
08.02.2023;11:00;12:00;-;498;797
08.02.2023;12:00;13:00;-;401;610
08.02.2023;13:00;14:00;-;223;603
08.02.2023;14:00;15:00;-;280;681
08.02.2023;15:00;16:00;-;488;812
08.02.2023;16:00;17:00;-;494;814
08.02.2023;17:00;18:00;-;494;815
08.02.2023;18:00;19:00;-;493;813
08.02.2023;19:00;20:00;-;496;814
08.02.2023;20:00;21:00;-;499;814
08.02.2023;21:00;22:00;-;499;817
08.02.2023;22:00;23:00;-;499;818
08.02.2023;23:00;00:00;-;499;818
09.02.2023;00:00;01:00;-;499;818
09.02.2023;01:00;02:00;-;499;817
09.02.2023;02:00;03:00;-;499;817
09.02.2023;03:00;04:00;-;499;818
09.02.2023;04:00;05:00;-;499;818
09.02.2023;05:00;06:00;-;499;816
09.02.2023;06:00;07:00;-;499;815
09.02.2023;07:00;08:00;-;499;813
09.02.2023;08:00;09:00;-;499;813
09.02.2023;09:00;10:00;-;498;812
09.02.2023;10:00;11:00;-;499;815
09.02.2023;11:00;12:00;-;499;817
09.02.2023;12:00;13:00;-;499;728
09.02.2023;13:00;14:00;-;499;814
09.02.2023;14:00;15:00;-;499;822
09.02.2023;15:00;16:00;-;499;821
09.02.2023;16:00;17:00;-;499;823
09.02.2023;17:00;18:00;-;499;823
09.02.2023;18:00;19:00;-;499;824
09.02.2023;19:00;20:00;-;499;821
09.02.2023;20:00;21:00;-;499;820
09.02.2023;21:00;22:00;-;499;818
09.02.2023;22:00;23:00;-;499;818
09.02.2023;23:00;00:00;-;499;819
10.02.2023;00:00;01:00;-;499;821
10.02.2023;01:00;02:00;-;498;821
10.02.2023;02:00;03:00;-;357;821
10.02.2023;03:00;04:00;-;244;820
10.02.2023;04:00;05:00;-;360;821
10.02.2023;05:00;06:00;-;496;817
10.02.2023;06:00;07:00;-;498;816
10.02.2023;07:00;08:00;-;376;813
10.02.2023;08:00;09:00;-;233;812
10.02.2023;09:00;10:00;-;239;816
10.02.2023;10:00;11:00;-;434;817
10.02.2023;11:00;12:00;-;453;821
10.02.2023;12:00;13:00;-;497;825
10.02.2023;13:00;14:00;-;497;830
10.02.2023;14:00;15:00;-;498;831
10.02.2023;15:00;16:00;-;498;830
10.02.2023;16:00;17:00;-;498;829
10.02.2023;17:00;18:00;-;498;828
10.02.2023;18:00;19:00;-;497;811
10.02.2023;19:00;20:00;-;497;810
10.02.2023;20:00;21:00;-;491;811
10.02.2023;21:00;22:00;-;484;747
10.02.2023;22:00;23:00;-;484;742
10.02.2023;23:00;00:00;-;484;744
11.02.2023;00:00;01:00;-;493;805
11.02.2023;01:00;02:00;-;498;809
11.02.2023;02:00;03:00;-;498;808
11.02.2023;03:00;04:00;-;498;808
11.02.2023;04:00;05:00;-;498;809
11.02.2023;05:00;06:00;-;498;811
11.02.2023;06:00;07:00;-;498;814
11.02.2023;07:00;08:00;-;498;812
11.02.2023;08:00;09:00;-;498;812
11.02.2023;09:00;10:00;-;498;810
11.02.2023;10:00;11:00;-;498;815
11.02.2023;11:00;12:00;-;499;816
11.02.2023;12:00;13:00;-;498;818
11.02.2023;13:00;14:00;-;498;819
11.02.2023;14:00;15:00;-;498;815
11.02.2023;15:00;16:00;-;498;812
11.02.2023;16:00;17:00;-;498;814
11.02.2023;17:00;18:00;-;498;815
11.02.2023;18:00;19:00;-;498;813
11.02.2023;19:00;20:00;-;498;814
11.02.2023;20:00;21:00;-;498;812
11.02.2023;21:00;22:00;-;498;813
11.02.2023;22:00;23:00;-;498;814
11.02.2023;23:00;00:00;-;497;812
12.02.2023;00:00;01:00;-;498;810
12.02.2023;01:00;02:00;-;498;810
12.02.2023;02:00;03:00;-;498;809
12.02.2023;03:00;04:00;-;498;809
12.02.2023;04:00;05:00;-;498;810
12.02.2023;05:00;06:00;-;498;809
12.02.2023;06:00;07:00;-;498;808
12.02.2023;07:00;08:00;-;498;809
12.02.2023;08:00;09:00;-;498;809
12.02.2023;09:00;10:00;-;498;817
12.02.2023;10:00;11:00;-;497;827
12.02.2023;11:00;12:00;-;498;827
12.02.2023;12:00;13:00;-;498;828
12.02.2023;13:00;14:00;-;498;829
12.02.2023;14:00;15:00;-;498;824
12.02.2023;15:00;16:00;-;490;823
12.02.2023;16:00;17:00;-;475;824
12.02.2023;17:00;18:00;-;494;825
12.02.2023;18:00;19:00;-;493;819
12.02.2023;19:00;20:00;-;493;815
12.02.2023;20:00;21:00;-;493;820
12.02.2023;21:00;22:00;-;493;820
12.02.2023;22:00;23:00;-;493;816
12.02.2023;23:00;00:00;-;493;819
13.02.2023;00:00;01:00;-;493;817
13.02.2023;01:00;02:00;-;493;815
13.02.2023;02:00;03:00;-;493;814
13.02.2023;03:00;04:00;-;493;812
13.02.2023;04:00;05:00;-;493;812
13.02.2023;05:00;06:00;-;493;811
13.02.2023;06:00;07:00;-;493;808
13.02.2023;07:00;08:00;-;493;805
13.02.2023;08:00;09:00;-;493;805
13.02.2023;09:00;10:00;-;493;809
13.02.2023;10:00;11:00;-;493;813
13.02.2023;11:00;12:00;-;493;813
13.02.2023;12:00;13:00;-;493;814
13.02.2023;13:00;14:00;-;473;815
13.02.2023;14:00;15:00;-;255;810
13.02.2023;15:00;16:00;-;248;818
13.02.2023;16:00;17:00;-;355;814
13.02.2023;17:00;18:00;-;499;813
13.02.2023;18:00;19:00;-;499;813
13.02.2023;19:00;20:00;-;498;812
13.02.2023;20:00;21:00;-;498;812
13.02.2023;21:00;22:00;-;497;811
13.02.2023;22:00;23:00;-;497;810
13.02.2023;23:00;00:00;-;497;800
14.02.2023;00:00;01:00;-;497;805
14.02.2023;01:00;02:00;-;498;812
14.02.2023;02:00;03:00;-;498;815
14.02.2023;03:00;04:00;-;498;806
14.02.2023;04:00;05:00;-;498;805
14.02.2023;05:00;06:00;-;497;804
14.02.2023;06:00;07:00;-;498;795
14.02.2023;07:00;08:00;-;498;794
14.02.2023;08:00;09:00;-;498;795
14.02.2023;09:00;10:00;-;498;795
14.02.2023;10:00;11:00;-;498;794
14.02.2023;11:00;12:00;-;498;801
14.02.2023;12:00;13:00;-;498;812
14.02.2023;13:00;14:00;-;498;812
14.02.2023;14:00;15:00;-;498;814
14.02.2023;15:00;16:00;-;498;812
14.02.2023;16:00;17:00;-;497;814
14.02.2023;17:00;18:00;-;497;812
14.02.2023;18:00;19:00;-;498;814
14.02.2023;19:00;20:00;-;498;811
14.02.2023;20:00;21:00;-;499;809
14.02.2023;21:00;22:00;-;499;808
14.02.2023;22:00;23:00;-;501;808
14.02.2023;23:00;00:00;-;501;807
15.02.2023;00:00;01:00;-;498;808
15.02.2023;01:00;02:00;-;497;808
15.02.2023;02:00;03:00;-;497;808
15.02.2023;03:00;04:00;-;497;809
15.02.2023;04:00;05:00;-;493;809
15.02.2023;05:00;06:00;-;497;808
15.02.2023;06:00;07:00;-;498;808
15.02.2023;07:00;08:00;-;497;808
15.02.2023;08:00;09:00;-;498;808
15.02.2023;09:00;10:00;-;497;807
15.02.2023;10:00;11:00;-;498;807
15.02.2023;11:00;12:00;-;497;809
15.02.2023;12:00;13:00;-;498;809
15.02.2023;13:00;14:00;-;498;808
15.02.2023;14:00;15:00;-;498;808
15.02.2023;15:00;16:00;-;498;808
15.02.2023;16:00;17:00;-;498;808
15.02.2023;17:00;18:00;-;498;808
15.02.2023;18:00;19:00;-;498;806
15.02.2023;19:00;20:00;-;498;803
15.02.2023;20:00;21:00;-;498;803
15.02.2023;21:00;22:00;-;498;807
15.02.2023;22:00;23:00;-;498;808
15.02.2023;23:00;00:00;-;498;804
16.02.2023;00:00;01:00;-;497;808
16.02.2023;01:00;02:00;-;497;810
16.02.2023;02:00;03:00;-;497;811
16.02.2023;03:00;04:00;-;498;813
16.02.2023;04:00;05:00;-;498;811
16.02.2023;05:00;06:00;-;498;808
16.02.2023;06:00;07:00;-;497;803
16.02.2023;07:00;08:00;-;487;800
16.02.2023;08:00;09:00;-;452;802
16.02.2023;09:00;10:00;-;423;808
16.02.2023;10:00;11:00;-;252;810
16.02.2023;11:00;12:00;-;248;813
16.02.2023;12:00;13:00;-;248;813
16.02.2023;13:00;14:00;-;270;815
16.02.2023;14:00;15:00;-;224;822
16.02.2023;15:00;16:00;-;223;822
16.02.2023;16:00;17:00;-;223;823
16.02.2023;17:00;18:00;-;223;821
16.02.2023;18:00;19:00;-;278;814
16.02.2023;19:00;20:00;-;362;813
16.02.2023;20:00;21:00;-;460;809
16.02.2023;21:00;22:00;-;493;796
16.02.2023;22:00;23:00;-;493;680
16.02.2023;23:00;00:00;-;491;589
17.02.2023;00:00;01:00;-;395;660
17.02.2023;01:00;02:00;-;352;665
17.02.2023;02:00;03:00;-;264;665
17.02.2023;03:00;04:00;-;360;773
17.02.2023;04:00;05:00;-;461;809
17.02.2023;05:00;06:00;-;465;809
17.02.2023;06:00;07:00;-;494;809
17.02.2023;07:00;08:00;-;495;809
17.02.2023;08:00;09:00;-;494;808
17.02.2023;09:00;10:00;-;494;808
17.02.2023;10:00;11:00;-;494;808
17.02.2023;11:00;12:00;-;495;809
17.02.2023;12:00;13:00;-;495;809
17.02.2023;13:00;14:00;-;495;809
17.02.2023;14:00;15:00;-;495;808
17.02.2023;15:00;16:00;-;495;808
17.02.2023;16:00;17:00;-;495;809
17.02.2023;17:00;18:00;-;494;810
17.02.2023;18:00;19:00;-;495;809
17.02.2023;19:00;20:00;-;495;808
17.02.2023;20:00;21:00;-;494;807
17.02.2023;21:00;22:00;-;493;772
17.02.2023;22:00;23:00;-;419;775
17.02.2023;23:00;00:00;-;282;616
18.02.2023;00:00;01:00;-;265;570
18.02.2023;01:00;02:00;-;317;594
18.02.2023;02:00;03:00;-;398;699
18.02.2023;03:00;04:00;-;285;493
18.02.2023;04:00;05:00;-;221;371
18.02.2023;05:00;06:00;-;223;371
18.02.2023;06:00;07:00;-;224;372
18.02.2023;07:00;08:00;-;223;373
18.02.2023;08:00;09:00;-;224;477
18.02.2023;09:00;10:00;-;223;571
18.02.2023;10:00;11:00;-;223;482
18.02.2023;11:00;12:00;-;240;458
18.02.2023;12:00;13:00;-;236;347
18.02.2023;13:00;14:00;-;233;228
18.02.2023;14:00;15:00;-;233;0
18.02.2023;15:00;16:00;-;233;0
18.02.2023;16:00;17:00;-;235;0
18.02.2023;17:00;18:00;-;203;0
18.02.2023;18:00;19:00;-;0;0
18.02.2023;19:00;20:00;-;0;0
18.02.2023;20:00;21:00;-;0;0
18.02.2023;21:00;22:00;-;0;0
18.02.2023;22:00;23:00;-;0;0
18.02.2023;23:00;00:00;-;0;0
19.02.2023;00:00;01:00;-;0;0
19.02.2023;01:00;02:00;-;0;0
19.02.2023;02:00;03:00;-;0;0
19.02.2023;03:00;04:00;-;0;0
19.02.2023;04:00;05:00;-;0;0
19.02.2023;05:00;06:00;-;0;0
19.02.2023;06:00;07:00;-;0;0
19.02.2023;07:00;08:00;-;0;0
19.02.2023;08:00;09:00;-;0;0
19.02.2023;09:00;10:00;-;0;0
19.02.2023;10:00;11:00;-;0;0
19.02.2023;11:00;12:00;-;0;0
19.02.2023;12:00;13:00;-;0;0
19.02.2023;13:00;14:00;-;0;0
19.02.2023;14:00;15:00;-;0;0
19.02.2023;15:00;16:00;-;0;0
19.02.2023;16:00;17:00;-;0;0
19.02.2023;17:00;18:00;-;0;0
19.02.2023;18:00;19:00;-;0;0
19.02.2023;19:00;20:00;-;0;5
19.02.2023;20:00;21:00;-;0;229
19.02.2023;21:00;22:00;-;0;254
19.02.2023;22:00;23:00;-;0;367
19.02.2023;23:00;00:00;-;0;413
20.02.2023;00:00;01:00;-;0;421
20.02.2023;01:00;02:00;-;0;418
20.02.2023;02:00;03:00;-;0;416
20.02.2023;03:00;04:00;-;0;419
20.02.2023;04:00;05:00;-;0;420
20.02.2023;05:00;06:00;-;0;417
20.02.2023;06:00;07:00;-;0;418
20.02.2023;07:00;08:00;-;0;418
20.02.2023;08:00;09:00;-;0;418
20.02.2023;09:00;10:00;-;0;418
20.02.2023;10:00;11:00;-;0;417
20.02.2023;11:00;12:00;-;0;418
20.02.2023;12:00;13:00;-;0;418
20.02.2023;13:00;14:00;-;0;418
20.02.2023;14:00;15:00;-;0;418
20.02.2023;15:00;16:00;-;0;418
20.02.2023;16:00;17:00;-;0;419
20.02.2023;17:00;18:00;-;0;419
20.02.2023;18:00;19:00;-;0;418
20.02.2023;19:00;20:00;-;0;419
20.02.2023;20:00;21:00;-;45;418
20.02.2023;21:00;22:00;-;184;419
20.02.2023;22:00;23:00;-;237;418
20.02.2023;23:00;00:00;-;305;419
21.02.2023;00:00;01:00;-;446;418
21.02.2023;01:00;02:00;-;482;419
21.02.2023;02:00;03:00;-;485;419
21.02.2023;03:00;04:00;-;478;418
21.02.2023;04:00;05:00;-;474;420
21.02.2023;05:00;06:00;-;488;419
21.02.2023;06:00;07:00;-;492;419
21.02.2023;07:00;08:00;-;491;390
21.02.2023;08:00;09:00;-;489;399
21.02.2023;09:00;10:00;-;493;420
21.02.2023;10:00;11:00;-;496;419
21.02.2023;11:00;12:00;-;497;419
21.02.2023;12:00;13:00;-;496;418
21.02.2023;13:00;14:00;-;496;418
21.02.2023;14:00;15:00;-;496;404
21.02.2023;15:00;16:00;-;495;303
21.02.2023;16:00;17:00;-;495;9
21.02.2023;17:00;18:00;-;495;0
21.02.2023;18:00;19:00;-;496;0
21.02.2023;19:00;20:00;-;495;0
21.02.2023;20:00;21:00;-;495;0
21.02.2023;21:00;22:00;-;496;0
21.02.2023;22:00;23:00;-;496;0
21.02.2023;23:00;00:00;-;496;0
22.02.2023;00:00;01:00;-;496;0
22.02.2023;01:00;02:00;-;496;0
22.02.2023;02:00;03:00;-;495;0
22.02.2023;03:00;04:00;-;491;0
22.02.2023;04:00;05:00;-;488;0
22.02.2023;05:00;06:00;-;486;0
22.02.2023;06:00;07:00;-;484;0
22.02.2023;07:00;08:00;-;481;0
22.02.2023;08:00;09:00;-;482;0
22.02.2023;09:00;10:00;-;492;0
22.02.2023;10:00;11:00;-;495;0
22.02.2023;11:00;12:00;-;495;0
22.02.2023;12:00;13:00;-;322;0
22.02.2023;13:00;14:00;-;220;0
22.02.2023;14:00;15:00;-;221;0
22.02.2023;15:00;16:00;-;222;0
22.02.2023;16:00;17:00;-;347;0
22.02.2023;17:00;18:00;-;475;0
22.02.2023;18:00;19:00;-;490;0
22.02.2023;19:00;20:00;-;491;0
22.02.2023;20:00;21:00;-;491;0
22.02.2023;21:00;22:00;-;491;0
22.02.2023;22:00;23:00;-;491;0
22.02.2023;23:00;00:00;-;491;0
23.02.2023;00:00;01:00;-;441;0
23.02.2023;01:00;02:00;-;225;0
23.02.2023;02:00;03:00;-;217;0
23.02.2023;03:00;04:00;-;218;0
23.02.2023;04:00;05:00;-;220;0
23.02.2023;05:00;06:00;-;268;0
23.02.2023;06:00;07:00;-;471;0
23.02.2023;07:00;08:00;-;471;0
23.02.2023;08:00;09:00;-;471;0
23.02.2023;09:00;10:00;-;471;0
23.02.2023;10:00;11:00;-;471;0
23.02.2023;11:00;12:00;-;453;0
23.02.2023;12:00;13:00;-;453;0
23.02.2023;13:00;14:00;-;452;0
23.02.2023;14:00;15:00;-;453;0
23.02.2023;15:00;16:00;-;453;0
23.02.2023;16:00;17:00;-;453;0
23.02.2023;17:00;18:00;-;453;0
23.02.2023;18:00;19:00;-;453;0
23.02.2023;19:00;20:00;-;453;0
23.02.2023;20:00;21:00;-;453;0
23.02.2023;21:00;22:00;-;453;0
23.02.2023;22:00;23:00;-;453;0
23.02.2023;23:00;00:00;-;453;0
24.02.2023;00:00;01:00;-;453;0
24.02.2023;01:00;02:00;-;453;0
24.02.2023;02:00;03:00;-;453;0
24.02.2023;03:00;04:00;-;453;0
24.02.2023;04:00;05:00;-;453;0
24.02.2023;05:00;06:00;-;453;0
24.02.2023;06:00;07:00;-;453;0
24.02.2023;07:00;08:00;-;452;0
24.02.2023;08:00;09:00;-;452;0
24.02.2023;09:00;10:00;-;453;0
24.02.2023;10:00;11:00;-;453;0
24.02.2023;11:00;12:00;-;452;0
24.02.2023;12:00;13:00;-;453;0
24.02.2023;13:00;14:00;-;453;0
24.02.2023;14:00;15:00;-;452;0
24.02.2023;15:00;16:00;-;452;0
24.02.2023;16:00;17:00;-;452;0
24.02.2023;17:00;18:00;-;453;0
