Datum;Anfang;Ende;Generation_DE A [MW] Originalauflösungen;Generation_DE B [MW] Originalauflösungen;Generation_DE Neurath C [MW] Originalauflösungen;Generation_DE Neurath D [MW] Originalauflösungen;Generation_DE Neurath E [MW] Originalauflösungen;Generation_DE Neurath F [MW] Originalauflösungen;Generation_DE Neurath G [MW] Originalauflösungen
30.03.2023;10:00;11:00;-;-;145;0;0;1.021;1.047
30.03.2023;11:00;12:00;-;-;144;0;0;754;784
30.03.2023;12:00;13:00;-;-;145;0;0;488;254
30.03.2023;13:00;14:00;-;-;145;0;0;510;488
30.03.2023;14:00;15:00;-;-;145;0;0;510;488
30.03.2023;15:00;16:00;-;-;145;0;0;511;486
30.03.2023;16:00;17:00;-;-;145;0;0;509;487
30.03.2023;17:00;18:00;-;-;152;0;0;553;528
30.03.2023;18:00;19:00;-;-;191;0;0;817;820
30.03.2023;19:00;20:00;-;-;218;0;0;1.020;1.046
30.03.2023;20:00;21:00;-;-;219;0;0;1.027;1.047
30.03.2023;21:00;22:00;-;-;219;0;0;1.020;1.048
30.03.2023;22:00;23:00;-;-;177;0;0;1.025;1.023
30.03.2023;23:00;00:00;-;-;147;0;0;1.027;950
31.03.2023;00:00;01:00;-;-;146;0;0;1.029;951
31.03.2023;01:00;02:00;-;-;144;0;0;1.028;954
31.03.2023;02:00;03:00;-;-;144;0;0;1.032;952
31.03.2023;03:00;04:00;-;-;144;0;0;1.029;952
31.03.2023;04:00;05:00;-;-;144;0;0;1.030;981
31.03.2023;05:00;06:00;-;-;144;0;0;1.029;1.044
31.03.2023;06:00;07:00;-;-;144;0;0;1.028;1.046
31.03.2023;07:00;08:00;-;-;144;0;0;1.027;1.050
31.03.2023;08:00;09:00;-;-;144;0;0;1.025;1.045
31.03.2023;09:00;10:00;-;-;144;0;0;1.026;1.050
31.03.2023;10:00;11:00;-;-;144;0;0;1.026;1.037
31.03.2023;11:00;12:00;-;-;144;0;0;1.024;1.039
31.03.2023;12:00;13:00;-;-;145;0;0;1.036;1.041
31.03.2023;13:00;14:00;-;-;145;0;0;1.040;1.042
31.03.2023;14:00;15:00;-;-;145;0;0;1.034;1.045
31.03.2023;15:00;16:00;-;-;145;0;0;1.031;1.042
31.03.2023;16:00;17:00;-;-;145;0;0;1.041;1.042
31.03.2023;17:00;18:00;-;-;145;0;0;1.039;1.045
31.03.2023;18:00;19:00;-;-;146;0;0;1.041;1.035
31.03.2023;19:00;20:00;-;-;150;0;0;1.037;1.043
31.03.2023;20:00;21:00;-;-;146;0;0;1.042;1.042
31.03.2023;21:00;22:00;-;-;146;0;0;1.039;1.046
31.03.2023;22:00;23:00;-;-;146;0;0;1.041;1.045
31.03.2023;23:00;00:00;-;-;146;0;0;917;927
01.04.2023;00:00;01:00;-;-;146;0;0;729;729
01.04.2023;01:00;02:00;-;-;146;0;0;508;509
01.04.2023;02:00;03:00;-;-;46;0;0;483;486
01.04.2023;03:00;04:00;-;-;0;0;0;486;486
01.04.2023;04:00;05:00;-;-;72;0;0;483;488
01.04.2023;05:00;06:00;-;-;173;0;0;484;484
01.04.2023;06:00;07:00;-;-;150;0;0;483;487
01.04.2023;07:00;08:00;-;-;145;0;0;484;484
01.04.2023;08:00;09:00;-;-;145;0;0;482;486
01.04.2023;09:00;10:00;-;-;145;0;0;484;488
01.04.2023;10:00;11:00;-;-;145;0;0;484;484
01.04.2023;11:00;12:00;-;-;145;0;0;487;485
01.04.2023;12:00;13:00;-;-;145;0;0;490;484
01.04.2023;13:00;14:00;-;-;145;0;0;489;488
01.04.2023;14:00;15:00;-;-;145;0;0;579;579
01.04.2023;15:00;16:00;-;-;145;0;0;581;581
01.04.2023;16:00;17:00;-;-;145;0;0;578;578
01.04.2023;17:00;18:00;-;-;145;0;0;581;582
01.04.2023;18:00;19:00;-;-;145;0;0;580;581
01.04.2023;19:00;20:00;-;-;145;0;0;581;581
01.04.2023;20:00;21:00;-;-;145;0;0;581;579
01.04.2023;21:00;22:00;-;-;145;0;0;580;580
01.04.2023;22:00;23:00;-;-;145;0;0;578;581
01.04.2023;23:00;00:00;-;-;145;0;0;577;576
02.04.2023;00:00;01:00;-;-;145;0;0;490;489
02.04.2023;01:00;02:00;-;-;145;0;0;487;484
02.04.2023;02:00;03:00;-;-;145;0;0;489;486
02.04.2023;03:00;04:00;-;-;145;0;0;487;483
02.04.2023;04:00;05:00;-;-;145;0;0;485;485
02.04.2023;05:00;06:00;-;-;145;0;0;485;486
02.04.2023;06:00;07:00;-;-;145;0;0;489;484
02.04.2023;07:00;08:00;-;-;145;0;0;487;486
02.04.2023;08:00;09:00;-;-;147;0;0;487;484
02.04.2023;09:00;10:00;-;-;145;0;0;487;486
02.04.2023;10:00;11:00;-;-;145;0;0;492;484
02.04.2023;11:00;12:00;-;-;145;0;0;485;486
02.04.2023;12:00;13:00;-;-;145;0;0;489;484
02.04.2023;13:00;14:00;-;-;145;0;0;490;488
02.04.2023;14:00;15:00;-;-;145;0;0;487;485
02.04.2023;15:00;16:00;-;-;145;0;0;494;490
02.04.2023;16:00;17:00;-;-;145;0;0;785;647
02.04.2023;17:00;18:00;-;-;197;0;0;1.022;968
02.04.2023;18:00;19:00;-;-;285;0;0;1.041;1.051
02.04.2023;19:00;20:00;-;-;290;0;0;1.046;1.051
02.04.2023;20:00;21:00;-;-;289;0;0;1.043;1.051
02.04.2023;21:00;22:00;-;-;290;0;0;1.043;1.043
02.04.2023;22:00;23:00;-;-;291;0;0;1.045;1.050
02.04.2023;23:00;00:00;-;-;291;0;0;1.045;1.053
03.04.2023;00:00;01:00;-;-;292;0;0;1.042;1.051
03.04.2023;01:00;02:00;-;-;292;0;0;1.043;1.053
03.04.2023;02:00;03:00;-;-;293;0;0;1.038;1.051
03.04.2023;03:00;04:00;-;-;292;0;80;1.034;1.052
03.04.2023;04:00;05:00;-;-;292;0;287;1.039;1.048
03.04.2023;05:00;06:00;-;-;293;0;444;1.040;1.048
03.04.2023;06:00;07:00;-;-;293;0;531;1.040;1.054
03.04.2023;07:00;08:00;-;-;292;0;301;1.037;1.051
03.04.2023;08:00;09:00;-;-;292;0;0;1.034;1.048
03.04.2023;09:00;10:00;-;-;292;0;0;1.032;1.049
03.04.2023;10:00;11:00;-;-;292;0;0;1.031;957
03.04.2023;11:00;12:00;-;-;292;0;0;1.035;857
03.04.2023;12:00;13:00;-;-;292;0;0;1.034;857
03.04.2023;13:00;14:00;-;-;292;0;0;1.034;855
03.04.2023;14:00;15:00;-;-;293;0;0;1.032;854
03.04.2023;15:00;16:00;-;-;293;0;0;1.031;857
03.04.2023;16:00;17:00;-;-;293;0;0;959;857
03.04.2023;17:00;18:00;-;-;294;0;0;1.028;936
03.04.2023;18:00;19:00;-;-;293;0;0;1.038;1.050
03.04.2023;19:00;20:00;-;-;293;0;0;1.042;1.052
03.04.2023;20:00;21:00;-;-;293;0;0;1.043;1.051
03.04.2023;21:00;22:00;-;-;293;0;0;1.042;1.050
03.04.2023;22:00;23:00;-;-;293;0;0;1.042;1.052
03.04.2023;23:00;00:00;-;-;279;0;0;1.039;1.050
04.04.2023;00:00;01:00;-;-;244;0;0;1.046;1.049
04.04.2023;01:00;02:00;-;-;285;0;0;1.040;1.050
04.04.2023;02:00;03:00;-;-;293;0;0;1.036;1.058
04.04.2023;03:00;04:00;-;-;293;0;0;1.037;1.049
04.04.2023;04:00;05:00;-;-;293;0;0;1.038;1.047
04.04.2023;05:00;06:00;-;-;293;0;0;1.034;1.047
04.04.2023;06:00;07:00;-;-;293;0;0;1.039;1.049
04.04.2023;07:00;08:00;-;-;293;0;0;1.035;1.051
04.04.2023;08:00;09:00;-;-;293;0;0;1.032;1.053
04.04.2023;09:00;10:00;-;-;293;0;0;1.034;1.051
04.04.2023;10:00;11:00;-;-;292;0;0;1.035;1.052
04.04.2023;11:00;12:00;-;-;291;0;0;1.032;1.050
04.04.2023;12:00;13:00;-;-;289;0;0;1.033;1.048
04.04.2023;13:00;14:00;-;-;292;0;0;989;1.048
04.04.2023;14:00;15:00;-;-;293;0;0;579;1.047
04.04.2023;15:00;16:00;-;-;294;0;0;492;1.053
04.04.2023;16:00;17:00;-;-;295;0;0;791;1.054
04.04.2023;17:00;18:00;-;-;294;0;0;1.012;1.057
04.04.2023;18:00;19:00;-;-;293;0;0;1.024;1.053
04.04.2023;19:00;20:00;-;-;293;0;0;1.034;1.052
04.04.2023;20:00;21:00;-;-;293;0;0;1.035;1.049
04.04.2023;21:00;22:00;-;-;293;0;0;1.035;1.053
04.04.2023;22:00;23:00;-;-;292;0;0;1.039;1.050
04.04.2023;23:00;00:00;-;-;294;0;0;1.043;1.053
05.04.2023;00:00;01:00;-;-;292;0;0;1.042;1.050
05.04.2023;01:00;02:00;-;-;293;0;0;1.043;1.051
05.04.2023;02:00;03:00;-;-;293;0;0;1.046;1.057
05.04.2023;03:00;04:00;-;-;293;0;0;1.040;1.053
05.04.2023;04:00;05:00;-;-;293;0;0;1.043;1.051
05.04.2023;05:00;06:00;-;-;293;0;0;1.043;1.048
05.04.2023;06:00;07:00;-;-;295;0;0;1.033;1.046
05.04.2023;07:00;08:00;-;-;294;0;0;1.034;1.049
05.04.2023;08:00;09:00;-;-;294;0;0;1.039;1.046
05.04.2023;09:00;10:00;-;-;295;0;0;1.038;1.048
05.04.2023;10:00;11:00;-;-;294;0;0;1.035;1.052
05.04.2023;11:00;12:00;-;-;294;0;0;1.036;1.050
05.04.2023;12:00;13:00;-;-;295;0;0;1.035;1.045
05.04.2023;13:00;14:00;-;-;294;0;0;1.034;1.049
05.04.2023;14:00;15:00;-;-;295;0;13;1.034;1.047
05.04.2023;15:00;16:00;-;-;295;0;318;1.034;1.051
05.04.2023;16:00;17:00;-;-;295;0;412;1.038;1.051
05.04.2023;17:00;18:00;-;-;295;0;415;1.037;1.050
05.04.2023;18:00;19:00;-;-;295;0;415;1.039;1.053
05.04.2023;19:00;20:00;-;-;295;0;416;1.044;1.053
05.04.2023;20:00;21:00;-;-;295;0;417;1.042;1.050
05.04.2023;21:00;22:00;-;-;295;0;415;1.044;1.054
05.04.2023;22:00;23:00;-;-;295;0;416;1.044;1.053
05.04.2023;23:00;00:00;-;-;294;0;416;1.045;1.053
06.04.2023;00:00;01:00;-;-;295;0;415;1.046;1.055
06.04.2023;01:00;02:00;-;-;294;0;416;1.042;1.053
06.04.2023;02:00;03:00;-;-;293;0;416;1.044;1.055
06.04.2023;03:00;04:00;-;-;294;0;416;1.042;1.056
06.04.2023;04:00;05:00;-;-;295;0;416;1.035;1.053
06.04.2023;05:00;06:00;-;-;295;0;416;1.039;1.059
06.04.2023;06:00;07:00;-;-;295;0;416;1.038;1.057
06.04.2023;07:00;08:00;-;-;294;0;415;1.037;1.061
06.04.2023;08:00;09:00;-;-;294;0;415;1.038;1.052
06.04.2023;09:00;10:00;-;-;294;0;415;1.039;1.053
06.04.2023;10:00;11:00;-;-;294;0;414;1.041;1.055
06.04.2023;11:00;12:00;-;-;251;0;416;1.038;1.052
06.04.2023;12:00;13:00;-;-;154;0;414;1.038;1.050
06.04.2023;13:00;14:00;-;-;147;0;414;1.037;1.057
06.04.2023;14:00;15:00;-;-;147;0;414;1.043;1.057
06.04.2023;15:00;16:00;-;-;147;0;415;1.050;1.055
06.04.2023;16:00;17:00;-;-;147;0;415;1.049;1.051
06.04.2023;17:00;18:00;-;-;147;0;414;1.043;1.055
06.04.2023;18:00;19:00;-;-;147;0;414;1.043;1.056
06.04.2023;19:00;20:00;-;-;147;0;416;1.048;1.055
06.04.2023;20:00;21:00;-;-;147;0;414;1.042;1.054
06.04.2023;21:00;22:00;-;-;147;0;414;1.047;1.050
06.04.2023;22:00;23:00;-;-;147;0;414;1.050;1.056
06.04.2023;23:00;00:00;-;-;147;0;415;1.050;1.056
07.04.2023;00:00;01:00;-;-;148;0;415;1.051;1.050
07.04.2023;01:00;02:00;-;-;148;0;415;1.045;1.058
07.04.2023;02:00;03:00;-;-;147;0;414;1.052;1.060
07.04.2023;03:00;04:00;-;-;147;0;414;1.050;1.058
07.04.2023;04:00;05:00;-;-;148;0;415;1.048;1.053
07.04.2023;05:00;06:00;-;-;148;0;416;1.050;1.050
07.04.2023;06:00;07:00;-;-;148;0;414;1.051;1.051
07.04.2023;07:00;08:00;-;-;147;0;414;1.046;1.054
07.04.2023;08:00;09:00;-;-;148;0;414;1.049;1.051
07.04.2023;09:00;10:00;-;-;147;0;415;1.048;1.050
07.04.2023;10:00;11:00;-;-;148;0;414;1.046;1.051
07.04.2023;11:00;12:00;-;-;147;0;415;1.049;1.056
07.04.2023;12:00;13:00;-;-;147;0;414;1.045;1.052
07.04.2023;13:00;14:00;-;-;148;0;414;1.050;1.050
07.04.2023;14:00;15:00;-;-;147;0;416;1.049;1.053
07.04.2023;15:00;16:00;-;-;148;0;415;1.050;1.048
07.04.2023;16:00;17:00;-;-;148;0;414;1.050;1.051
07.04.2023;17:00;18:00;-;-;148;0;415;1.050;1.053
07.04.2023;18:00;19:00;-;-;148;0;415;1.046;1.052
07.04.2023;19:00;20:00;-;-;148;0;414;1.052;1.051
07.04.2023;20:00;21:00;-;-;184;0;416;1.049;1.037
07.04.2023;21:00;22:00;-;-;191;0;416;1.046;632
07.04.2023;22:00;23:00;-;-;191;0;416;1.045;0
07.04.2023;23:00;00:00;-;-;191;0;416;1.039;0
08.04.2023;00:00;01:00;-;-;191;0;416;1.039;0
08.04.2023;01:00;02:00;-;-;191;0;416;1.008;0
08.04.2023;02:00;03:00;-;-;191;0;415;907;0
08.04.2023;03:00;04:00;-;-;191;0;417;896;0
08.04.2023;04:00;05:00;-;-;191;0;417;901;0
08.04.2023;05:00;06:00;-;-;192;0;417;899;0
08.04.2023;06:00;07:00;-;-;191;0;416;1.005;0
08.04.2023;07:00;08:00;-;-;191;0;415;1.049;0
08.04.2023;08:00;09:00;-;-;191;0;417;1.045;0
08.04.2023;09:00;10:00;-;-;191;0;416;1.039;0
08.04.2023;10:00;11:00;-;-;191;0;416;1.038;0
08.04.2023;11:00;12:00;-;-;191;0;416;1.037;0
08.04.2023;12:00;13:00;-;-;191;0;416;1.041;0
08.04.2023;13:00;14:00;-;-;191;0;416;1.044;0
08.04.2023;14:00;15:00;-;-;191;0;416;1.047;0
08.04.2023;15:00;16:00;-;-;191;0;415;1.047;0
08.04.2023;16:00;17:00;-;-;191;0;415;1.045;0
08.04.2023;17:00;18:00;-;-;191;0;415;1.050;0
08.04.2023;18:00;19:00;-;-;191;0;417;1.050;0
08.04.2023;19:00;20:00;-;-;191;0;414;1.051;0
08.04.2023;20:00;21:00;-;-;191;0;416;1.049;0
08.04.2023;21:00;22:00;-;-;191;0;415;1.033;0
08.04.2023;22:00;23:00;-;-;191;0;417;589;0
08.04.2023;23:00;00:00;-;-;193;0;419;0;0
09.04.2023;00:00;01:00;-;-;193;0;420;0;0
09.04.2023;01:00;02:00;-;-;193;0;419;0;0
09.04.2023;02:00;03:00;-;-;193;0;419;0;0
09.04.2023;03:00;04:00;-;-;193;0;419;0;0
09.04.2023;04:00;05:00;-;-;193;0;422;0;0
09.04.2023;05:00;06:00;-;-;193;0;419;0;0
09.04.2023;06:00;07:00;-;-;193;0;421;0;0
09.04.2023;07:00;08:00;-;-;193;0;420;0;0
09.04.2023;08:00;09:00;-;-;193;0;421;0;0
09.04.2023;09:00;10:00;-;-;193;0;420;0;0
09.04.2023;10:00;11:00;-;-;193;0;419;0;0
09.04.2023;11:00;12:00;-;-;193;0;420;0;0
09.04.2023;12:00;13:00;-;-;193;0;421;0;0
09.04.2023;13:00;14:00;-;-;193;0;419;0;0
09.04.2023;14:00;15:00;-;-;193;0;420;0;0
09.04.2023;15:00;16:00;-;-;192;0;419;0;0
09.04.2023;16:00;17:00;-;-;193;0;419;0;0
09.04.2023;17:00;18:00;-;-;193;0;419;0;0
09.04.2023;18:00;19:00;-;-;193;0;419;0;0
09.04.2023;19:00;20:00;-;-;193;0;420;0;0
09.04.2023;20:00;21:00;-;-;193;0;421;0;0
09.04.2023;21:00;22:00;-;-;193;0;420;0;0
09.04.2023;22:00;23:00;-;-;193;0;420;0;0
09.04.2023;23:00;00:00;-;-;193;0;421;0;0
10.04.2023;00:00;01:00;-;-;193;0;418;0;0
10.04.2023;01:00;02:00;-;-;192;0;419;0;0
10.04.2023;02:00;03:00;-;-;192;0;419;0;0
10.04.2023;03:00;04:00;-;-;193;0;420;0;0
10.04.2023;04:00;05:00;-;-;193;0;419;0;0
10.04.2023;05:00;06:00;-;-;193;0;421;0;0
10.04.2023;06:00;07:00;-;-;193;0;420;0;0
10.04.2023;07:00;08:00;-;-;193;0;419;0;0
10.04.2023;08:00;09:00;-;-;193;0;420;0;0
10.04.2023;09:00;10:00;-;-;193;0;420;0;0
10.04.2023;10:00;11:00;-;-;193;0;418;0;0
10.04.2023;11:00;12:00;-;-;193;0;420;0;0
10.04.2023;12:00;13:00;-;-;193;0;419;0;0
10.04.2023;13:00;14:00;-;-;193;0;419;0;0
10.04.2023;14:00;15:00;-;-;194;0;419;0;0
10.04.2023;15:00;16:00;-;-;193;0;417;0;0
10.04.2023;16:00;17:00;-;-;193;0;420;0;0
10.04.2023;17:00;18:00;-;-;193;0;418;0;0
10.04.2023;18:00;19:00;-;-;193;0;418;0;0
10.04.2023;19:00;20:00;-;-;193;0;418;0;0
10.04.2023;20:00;21:00;-;-;193;0;419;0;0
10.04.2023;21:00;22:00;-;-;193;0;419;0;0
10.04.2023;22:00;23:00;-;-;193;0;419;0;0
10.04.2023;23:00;00:00;-;-;193;0;419;0;0
11.04.2023;00:00;01:00;-;-;193;0;421;0;0
11.04.2023;01:00;02:00;-;-;193;0;417;0;0
11.04.2023;02:00;03:00;-;-;193;0;420;0;0
11.04.2023;03:00;04:00;-;-;193;0;420;0;0
11.04.2023;04:00;05:00;-;-;193;0;419;0;0
11.04.2023;05:00;06:00;-;-;193;0;421;0;0
11.04.2023;06:00;07:00;-;-;192;0;418;0;0
11.04.2023;07:00;08:00;-;-;192;0;418;0;0
11.04.2023;08:00;09:00;-;-;192;0;419;0;0
11.04.2023;09:00;10:00;-;-;192;0;419;0;0
11.04.2023;10:00;11:00;-;-;192;0;419;0;0
11.04.2023;11:00;12:00;-;-;192;0;419;0;0
11.04.2023;12:00;13:00;-;-;192;0;419;0;0
11.04.2023;13:00;14:00;-;-;192;0;420;0;0
11.04.2023;14:00;15:00;-;-;192;0;418;0;0
11.04.2023;15:00;16:00;-;-;192;0;420;0;0
11.04.2023;16:00;17:00;-;-;191;0;418;0;0
11.04.2023;17:00;18:00;-;-;191;0;418;0;240
11.04.2023;18:00;19:00;-;-;191;0;417;0;541
11.04.2023;19:00;20:00;-;-;191;0;417;0;867
11.04.2023;20:00;21:00;-;-;191;0;416;0;1.022
11.04.2023;21:00;22:00;-;-;194;0;446;0;1.045
11.04.2023;22:00;23:00;-;-;196;0;450;0;1.057
11.04.2023;23:00;00:00;-;-;193;0;449;0;1.054
12.04.2023;00:00;01:00;-;-;185;0;450;0;1.056
12.04.2023;01:00;02:00;-;-;151;0;449;0;1.037
12.04.2023;02:00;03:00;-;-;148;0;449;0;1.038
12.04.2023;03:00;04:00;-;-;147;0;449;0;1.037
12.04.2023;04:00;05:00;-;-;147;0;450;0;1.048
12.04.2023;05:00;06:00;-;-;147;0;448;183;1.050
12.04.2023;06:00;07:00;-;-;147;0;448;428;1.049
12.04.2023;07:00;08:00;-;-;147;0;453;786;1.045
12.04.2023;08:00;09:00;-;-;147;0;454;1.022;1.051
12.04.2023;09:00;10:00;-;-;148;0;453;1.032;1.049
12.04.2023;10:00;11:00;-;-;147;0;457;1.032;1.044
12.04.2023;11:00;12:00;-;-;147;0;464;834;807
12.04.2023;12:00;13:00;-;-;148;0;463;699;702
12.04.2023;13:00;14:00;-;-;147;0;459;776;780
12.04.2023;14:00;15:00;-;-;146;0;453;902;899
12.04.2023;15:00;16:00;-;-;146;0;454;1.001;1.037
12.04.2023;16:00;17:00;-;-;146;0;452;1.038;1.055
12.04.2023;17:00;18:00;-;-;146;0;452;1.044;1.051
12.04.2023;18:00;19:00;-;-;146;0;454;1.046;1.058
12.04.2023;19:00;20:00;-;-;146;0;458;974;1.051
12.04.2023;20:00;21:00;-;-;146;0;457;1.030;1.049
12.04.2023;21:00;22:00;-;-;146;0;0;1.033;1.050
12.04.2023;22:00;23:00;-;-;146;0;0;1.033;1.047
12.04.2023;23:00;00:00;-;-;146;0;0;1.029;1.044
13.04.2023;00:00;01:00;-;-;146;0;0;871;1.049
13.04.2023;01:00;02:00;-;-;146;0;0;750;1.035
13.04.2023;02:00;03:00;-;-;146;0;0;747;1.042
13.04.2023;03:00;04:00;-;-;146;0;0;748;1.038
13.04.2023;04:00;05:00;-;-;146;0;0;748;1.034
13.04.2023;05:00;06:00;-;-;146;0;0;743;1.034
13.04.2023;06:00;07:00;-;-;146;0;0;652;1.040
13.04.2023;07:00;08:00;-;-;146;0;0;645;1.036
13.04.2023;08:00;09:00;-;-;146;0;0;653;1.041
13.04.2023;09:00;10:00;-;-;146;0;0;815;1.038
13.04.2023;10:00;11:00;-;-;146;0;0;864;1.039
13.04.2023;11:00;12:00;-;-;146;0;0;1.018;1.036
13.04.2023;12:00;13:00;-;-;146;0;0;1.029;1.036
13.04.2023;13:00;14:00;-;-;146;0;0;1.029;1.040
13.04.2023;14:00;15:00;-;-;146;0;0;1.026;1.042
13.04.2023;15:00;16:00;-;-;146;0;0;1.033;1.041
13.04.2023;16:00;17:00;-;-;146;0;0;1.033;1.043
13.04.2023;17:00;18:00;-;-;169;0;0;1.028;1.045
13.04.2023;18:00;19:00;-;-;264;0;0;1.032;1.043
13.04.2023;19:00;20:00;-;-;292;0;0;1.034;1.049
13.04.2023;20:00;21:00;-;-;291;0;0;1.031;1.045
13.04.2023;21:00;22:00;-;-;291;0;0;1.032;1.047
13.04.2023;22:00;23:00;-;-;292;0;0;1.026;1.051
13.04.2023;23:00;00:00;-;-;292;0;0;1.030;1.048
14.04.2023;00:00;01:00;-;-;292;0;0;1.037;1.048
14.04.2023;01:00;02:00;-;-;293;0;0;1.035;1.047
14.04.2023;02:00;03:00;-;-;293;0;0;1.030;1.044
14.04.2023;03:00;04:00;-;-;293;0;0;1.034;1.048
14.04.2023;04:00;05:00;-;-;292;0;0;1.034;1.044
14.04.2023;05:00;06:00;-;-;287;0;0;1.036;1.045
14.04.2023;06:00;07:00;-;-;280;0;0;1.028;1.043
14.04.2023;07:00;08:00;-;-;279;0;0;1.033;1.045
14.04.2023;08:00;09:00;-;-;289;0;0;1.028;1.047
14.04.2023;09:00;10:00;-;-;290;0;0;1.033;1.048
14.04.2023;10:00;11:00;-;-;279;0;0;1.022;1.042
14.04.2023;11:00;12:00;-;-;279;0;0;1.030;1.045
14.04.2023;12:00;13:00;-;-;279;0;0;1.023;1.043
14.04.2023;13:00;14:00;-;-;279;0;0;1.027;1.048
14.04.2023;14:00;15:00;-;-;280;0;0;1.024;1.048
14.04.2023;15:00;16:00;-;-;279;0;0;1.025;1.047
14.04.2023;16:00;17:00;-;-;280;0;0;1.025;1.052
14.04.2023;17:00;18:00;-;-;283;0;0;1.026;1.052
14.04.2023;18:00;19:00;-;-;284;0;0;1.023;1.047
14.04.2023;19:00;20:00;-;-;284;0;0;1.027;1.049
14.04.2023;20:00;21:00;-;-;284;0;0;986;1.043
14.04.2023;21:00;22:00;-;-;284;0;0;505;1.043
14.04.2023;22:00;23:00;-;-;284;0;0;0;1.039
14.04.2023;23:00;00:00;-;-;291;0;0;0;1.034
15.04.2023;00:00;01:00;-;-;293;0;0;0;1.044
15.04.2023;01:00;02:00;-;-;294;0;0;0;1.045
15.04.2023;02:00;03:00;-;-;293;0;0;0;1.037
15.04.2023;03:00;04:00;-;-;293;0;0;0;1.042
15.04.2023;04:00;05:00;-;-;293;0;0;0;1.034
15.04.2023;05:00;06:00;-;-;293;0;0;0;1.041
15.04.2023;06:00;07:00;-;-;222;0;0;0;1.040
15.04.2023;07:00;08:00;-;-;149;0;0;0;1.044
15.04.2023;08:00;09:00;-;-;147;0;0;0;1.044
15.04.2023;09:00;10:00;-;-;152;0;0;0;1.042
15.04.2023;10:00;11:00;-;-;153;0;0;0;1.039
15.04.2023;11:00;12:00;-;-;153;0;0;0;1.043
15.04.2023;12:00;13:00;-;-;153;0;0;0;1.038
15.04.2023;13:00;14:00;-;-;153;0;0;0;1.044
15.04.2023;14:00;15:00;-;-;153;0;0;0;1.044
15.04.2023;15:00;16:00;-;-;150;0;0;0;1.050
15.04.2023;16:00;17:00;-;-;148;0;0;0;1.047
15.04.2023;17:00;18:00;-;-;148;0;0;0;1.047
15.04.2023;18:00;19:00;-;-;148;0;0;0;1.047
15.04.2023;19:00;20:00;-;-;148;0;0;0;1.049
15.04.2023;20:00;21:00;-;-;148;0;0;0;1.042
15.04.2023;21:00;22:00;-;-;148;0;0;0;1.045
15.04.2023;22:00;23:00;-;-;148;0;0;0;1.052
15.04.2023;23:00;00:00;-;-;148;0;0;0;1.049
16.04.2023;00:00;01:00;-;-;148;0;0;0;1.046
16.04.2023;01:00;02:00;-;-;148;0;0;0;1.047
16.04.2023;02:00;03:00;-;-;148;0;0;0;1.038
16.04.2023;03:00;04:00;-;-;148;0;0;0;1.047
16.04.2023;04:00;05:00;-;-;148;0;0;0;1.038
16.04.2023;05:00;06:00;-;-;148;0;0;0;1.045
16.04.2023;06:00;07:00;-;-;148;0;0;0;1.045
16.04.2023;07:00;08:00;-;-;148;0;0;0;1.041
16.04.2023;08:00;09:00;-;-;148;0;0;0;1.048
16.04.2023;09:00;10:00;-;-;148;0;0;0;1.045
16.04.2023;10:00;11:00;-;-;148;0;0;0;1.049
16.04.2023;11:00;12:00;-;-;148;0;0;0;1.046
16.04.2023;12:00;13:00;-;-;148;0;0;0;1.045
16.04.2023;13:00;14:00;-;-;148;0;0;0;1.047
16.04.2023;14:00;15:00;-;-;148;0;0;0;1.040
16.04.2023;15:00;16:00;-;-;148;0;0;0;1.041
16.04.2023;16:00;17:00;-;-;151;0;0;0;1.044
16.04.2023;17:00;18:00;-;-;227;0;0;0;1.048
16.04.2023;18:00;19:00;-;-;282;0;184;0;990
16.04.2023;19:00;20:00;-;-;151;0;405;0;1.034
16.04.2023;20:00;21:00;-;-;0;0;454;0;1.045
16.04.2023;21:00;22:00;-;-;0;0;453;0;1.045
16.04.2023;22:00;23:00;-;-;0;0;453;0;1.038
16.04.2023;23:00;00:00;-;-;0;0;454;0;1.043
17.04.2023;00:00;01:00;-;-;0;0;453;0;1.043
17.04.2023;01:00;02:00;-;-;0;0;454;0;1.048
17.04.2023;02:00;03:00;-;-;0;0;454;0;1.043
17.04.2023;03:00;04:00;-;-;0;0;453;0;1.045
17.04.2023;04:00;05:00;-;-;0;0;454;0;1.047
17.04.2023;05:00;06:00;-;-;0;0;453;0;1.048
17.04.2023;06:00;07:00;-;-;0;0;453;0;1.043
17.04.2023;07:00;08:00;-;-;0;0;454;0;1.039
17.04.2023;08:00;09:00;-;-;0;0;452;0;1.041
17.04.2023;09:00;10:00;-;-;0;0;453;0;1.042
17.04.2023;10:00;11:00;-;-;0;0;451;0;1.047
17.04.2023;11:00;12:00;-;-;0;0;450;0;1.041
17.04.2023;12:00;13:00;-;-;0;0;452;0;1.046
17.04.2023;13:00;14:00;-;-;0;0;450;0;1.043
17.04.2023;14:00;15:00;-;-;0;0;450;0;1.046
17.04.2023;15:00;16:00;-;-;0;0;450;0;1.046
17.04.2023;16:00;17:00;-;-;0;0;451;0;1.048
17.04.2023;17:00;18:00;-;-;0;0;450;0;1.047
17.04.2023;18:00;19:00;-;-;0;0;451;0;1.047
17.04.2023;19:00;20:00;-;-;0;0;450;0;1.047
