Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE E [MW] Originalauflösungen;Generation_DE Weisweiler G VGT [MW] Originalauflösungen;Generation_DE Weisweiler H VGT [MW] Originalauflösungen;Generation_DE Weisweiler F [MW] Originalauflösungen;Generation_DE Weisweiler G [MW] Originalauflösungen;Generation_DE Weisweiler H [MW] Originalauflösungen
23.03.2020;09:00;10:00;-;-;91;0;0;0;375;0
23.03.2020;10:00;11:00;-;-;90;0;0;0;374;0
23.03.2020;11:00;12:00;-;-;91;0;0;0;374;0
23.03.2020;12:00;13:00;-;-;91;0;0;0;374;0
23.03.2020;13:00;14:00;-;-;93;0;0;0;374;0
23.03.2020;14:00;15:00;-;-;95;0;0;0;375;0
23.03.2020;15:00;16:00;-;-;94;0;0;0;376;246
23.03.2020;16:00;17:00;-;-;96;0;0;0;375;334
23.03.2020;17:00;18:00;-;-;144;0;0;0;431;349
23.03.2020;18:00;19:00;-;-;153;0;0;0;643;435
23.03.2020;19:00;20:00;-;-;157;0;0;0;647;652
23.03.2020;20:00;21:00;-;-;147;0;0;0;648;657
23.03.2020;21:00;22:00;-;-;95;0;0;0;649;493
23.03.2020;22:00;23:00;-;-;91;0;0;0;646;39
23.03.2020;23:00;00:00;-;-;92;0;0;0;644;0
24.03.2020;00:00;01:00;-;-;90;0;0;0;477;0
24.03.2020;01:00;02:00;-;-;89;0;0;0;376;0
24.03.2020;02:00;03:00;-;-;90;0;0;0;375;0
24.03.2020;03:00;04:00;-;-;92;0;0;0;379;0
24.03.2020;04:00;05:00;-;-;140;0;0;0;591;0
24.03.2020;05:00;06:00;-;-;157;0;0;0;652;0
24.03.2020;06:00;07:00;-;-;157;0;0;0;651;0
24.03.2020;07:00;08:00;-;-;156;0;0;0;648;0
24.03.2020;08:00;09:00;-;-;156;0;0;0;647;0
24.03.2020;09:00;10:00;-;-;150;0;0;0;618;0
24.03.2020;10:00;11:00;-;-;95;0;0;0;397;0
24.03.2020;11:00;12:00;-;-;92;0;0;0;380;0
24.03.2020;12:00;13:00;-;-;93;0;0;0;381;0
24.03.2020;13:00;14:00;-;-;94;0;0;0;380;0
24.03.2020;14:00;15:00;-;-;92;0;0;0;394;0
24.03.2020;15:00;16:00;-;-;98;0;0;0;611;0
24.03.2020;16:00;17:00;-;-;146;0;0;0;647;0
24.03.2020;17:00;18:00;-;-;157;0;0;0;648;0
24.03.2020;18:00;19:00;-;-;157;0;0;0;647;0
24.03.2020;19:00;20:00;-;-;156;0;0;0;647;0
24.03.2020;20:00;21:00;-;-;142;0;0;0;647;0
24.03.2020;21:00;22:00;-;-;89;0;0;0;649;0
24.03.2020;22:00;23:00;-;-;89;0;0;0;645;0
24.03.2020;23:00;00:00;-;-;89;0;0;0;645;0
25.03.2020;00:00;01:00;-;-;88;0;0;0;646;0
25.03.2020;01:00;02:00;-;-;88;0;0;0;633;0
25.03.2020;02:00;03:00;-;-;88;0;0;0;546;0
25.03.2020;03:00;04:00;-;-;89;0;0;0;435;0
25.03.2020;04:00;05:00;-;-;90;0;0;0;402;0
25.03.2020;05:00;06:00;-;-;128;0;0;0;626;0
25.03.2020;06:00;07:00;-;-;158;0;0;0;643;0
25.03.2020;07:00;08:00;-;-;158;0;0;0;643;0
25.03.2020;08:00;09:00;-;-;158;0;0;0;645;0
25.03.2020;09:00;10:00;-;-;121;0;0;0;646;111
25.03.2020;10:00;11:00;-;-;89;0;0;0;651;366
25.03.2020;11:00;12:00;-;-;89;0;0;0;554;383
25.03.2020;12:00;13:00;-;-;88;0;0;0;375;379
25.03.2020;13:00;14:00;-;-;89;0;0;0;374;378
25.03.2020;14:00;15:00;-;-;90;0;0;0;376;378
25.03.2020;15:00;16:00;-;-;93;0;0;0;376;379
25.03.2020;16:00;17:00;-;-;101;0;0;0;417;418
25.03.2020;17:00;18:00;-;-;155;0;0;0;643;645
25.03.2020;18:00;19:00;-;-;158;0;0;0;655;662
25.03.2020;19:00;20:00;-;-;157;0;0;0;655;663
25.03.2020;20:00;21:00;-;-;130;0;0;0;653;658
25.03.2020;21:00;22:00;-;-;91;0;0;0;410;541
25.03.2020;22:00;23:00;-;-;90;0;0;0;55;596
25.03.2020;23:00;00:00;-;-;90;0;0;0;0;583
26.03.2020;00:00;01:00;-;-;92;0;0;0;0;379
26.03.2020;01:00;02:00;-;-;92;0;0;0;0;378
26.03.2020;02:00;03:00;-;-;92;0;0;0;0;378
26.03.2020;03:00;04:00;-;-;93;0;0;0;0;378
26.03.2020;04:00;05:00;-;-;93;0;0;0;0;379
26.03.2020;05:00;06:00;-;-;93;0;0;0;0;403
26.03.2020;06:00;07:00;-;-;93;0;0;0;0;626
26.03.2020;07:00;08:00;-;-;92;0;0;0;0;654
26.03.2020;08:00;09:00;-;-;91;0;0;0;0;658
26.03.2020;09:00;10:00;-;-;91;0;0;0;0;483
26.03.2020;10:00;11:00;-;-;90;0;0;0;0;381
26.03.2020;11:00;12:00;-;-;91;0;0;0;0;380
26.03.2020;12:00;13:00;-;-;94;0;0;0;0;381
26.03.2020;13:00;14:00;-;-;93;0;0;0;0;381
26.03.2020;14:00;15:00;-;-;92;0;0;0;0;381
26.03.2020;15:00;16:00;-;-;96;0;0;0;0;378
26.03.2020;16:00;17:00;-;-;101;0;0;0;0;377
26.03.2020;17:00;18:00;-;-;102;0;0;0;0;376
26.03.2020;18:00;19:00;-;-;137;0;0;0;0;534
26.03.2020;19:00;20:00;-;-;168;0;0;0;0;656
26.03.2020;20:00;21:00;-;-;166;0;0;0;0;654
26.03.2020;21:00;22:00;-;-;125;0;0;0;0;577
26.03.2020;22:00;23:00;-;-;104;0;0;0;0;650
26.03.2020;23:00;00:00;-;-;98;0;0;0;0;641
27.03.2020;00:00;01:00;-;-;103;0;0;0;0;651
27.03.2020;01:00;02:00;-;-;103;0;0;0;0;539
27.03.2020;02:00;03:00;-;-;101;0;0;0;0;380
27.03.2020;03:00;04:00;-;-;98;0;0;0;0;450
27.03.2020;04:00;05:00;-;-;97;0;0;0;0;378
27.03.2020;05:00;06:00;-;-;103;0;0;0;0;456
27.03.2020;06:00;07:00;-;-;157;0;0;0;0;643
27.03.2020;07:00;08:00;-;-;167;0;0;0;0;657
27.03.2020;08:00;09:00;-;-;164;0;0;0;0;659
27.03.2020;09:00;10:00;-;-;154;0;0;0;0;646
27.03.2020;10:00;11:00;-;-;104;0;0;0;0;463
27.03.2020;11:00;12:00;-;-;91;0;0;0;0;379
27.03.2020;12:00;13:00;-;-;92;0;0;0;0;379
27.03.2020;13:00;14:00;-;-;93;0;0;0;0;378
27.03.2020;14:00;15:00;-;-;91;0;0;0;0;379
27.03.2020;15:00;16:00;-;-;91;0;0;0;0;380
27.03.2020;16:00;17:00;-;-;92;0;0;0;0;378
27.03.2020;17:00;18:00;-;-;91;0;0;0;0;491
27.03.2020;18:00;19:00;-;-;123;0;0;0;0;644
27.03.2020;19:00;20:00;-;-;157;0;0;0;0;661
27.03.2020;20:00;21:00;-;-;156;0;0;0;0;662
27.03.2020;21:00;22:00;-;-;160;0;0;0;0;661
27.03.2020;22:00;23:00;-;-;158;0;0;0;0;661
27.03.2020;23:00;00:00;-;-;130;0;0;0;0;640
28.03.2020;00:00;01:00;-;-;87;0;0;0;0;645
28.03.2020;01:00;02:00;-;-;92;0;0;0;0;596
28.03.2020;02:00;03:00;-;-;91;0;0;0;0;653
28.03.2020;03:00;04:00;-;-;92;0;0;0;0;659
28.03.2020;04:00;05:00;-;-;90;0;0;0;0;558
28.03.2020;05:00;06:00;-;-;91;0;0;0;0;401
28.03.2020;06:00;07:00;-;-;94;0;0;0;0;379
28.03.2020;07:00;08:00;-;-;93;0;0;0;0;380
28.03.2020;08:00;09:00;-;-;92;0;0;0;0;379
28.03.2020;09:00;10:00;-;-;92;0;0;0;0;379
28.03.2020;10:00;11:00;-;-;92;0;0;0;0;378
28.03.2020;11:00;12:00;-;-;92;0;0;0;0;378
28.03.2020;12:00;13:00;-;-;89;0;0;0;0;377
28.03.2020;13:00;14:00;-;-;89;0;0;0;0;378
28.03.2020;14:00;15:00;-;-;92;0;0;0;0;378
28.03.2020;15:00;16:00;-;-;92;0;0;0;0;379
28.03.2020;16:00;17:00;-;-;92;0;0;0;0;379
28.03.2020;17:00;18:00;-;-;93;0;0;0;0;378
28.03.2020;18:00;19:00;-;-;93;0;0;0;0;379
28.03.2020;19:00;20:00;-;-;92;0;0;0;0;379
28.03.2020;20:00;21:00;-;-;90;0;0;0;0;378
28.03.2020;21:00;22:00;-;-;91;0;0;0;0;378
28.03.2020;22:00;23:00;-;-;91;0;0;0;0;379
28.03.2020;23:00;00:00;-;-;93;0;0;0;0;378
29.03.2020;00:00;01:00;-;-;91;0;0;0;0;378
29.03.2020;01:00;02:00;-;-;89;0;0;0;0;377
29.03.2020;03:00;04:00;-;-;93;0;0;0;0;389
29.03.2020;04:00;05:00;-;-;93;0;0;0;0;380
29.03.2020;05:00;06:00;-;-;93;0;0;0;0;379
29.03.2020;06:00;07:00;-;-;93;0;0;0;0;379
29.03.2020;07:00;08:00;-;-;91;0;0;0;0;380
29.03.2020;08:00;09:00;-;-;91;0;0;0;0;379
29.03.2020;09:00;10:00;-;-;90;0;0;0;0;378
29.03.2020;10:00;11:00;-;-;95;0;0;0;0;385
29.03.2020;11:00;12:00;-;-;94;0;0;0;0;382
29.03.2020;12:00;13:00;-;-;92;0;0;0;0;380
29.03.2020;13:00;14:00;-;-;92;0;0;0;0;381
29.03.2020;14:00;15:00;-;-;91;0;0;0;0;384
29.03.2020;15:00;16:00;-;-;97;0;0;0;0;379
29.03.2020;16:00;17:00;-;-;90;0;0;0;0;377
29.03.2020;17:00;18:00;-;-;89;0;0;0;0;378
29.03.2020;18:00;19:00;-;-;90;0;0;0;0;380
29.03.2020;19:00;20:00;-;-;91;0;0;0;0;379
29.03.2020;20:00;21:00;-;-;91;0;0;0;0;379
29.03.2020;21:00;22:00;-;-;91;0;0;0;0;378
29.03.2020;22:00;23:00;-;-;90;0;0;0;0;379
29.03.2020;23:00;00:00;-;-;92;0;0;0;0;380
30.03.2020;00:00;01:00;-;-;93;0;0;0;0;379
30.03.2020;01:00;02:00;-;-;94;0;0;0;0;380
30.03.2020;02:00;03:00;-;-;93;0;0;0;0;380
30.03.2020;03:00;04:00;-;-;92;0;0;0;0;380
30.03.2020;04:00;05:00;-;-;92;0;0;0;0;382
30.03.2020;05:00;06:00;-;-;92;0;0;0;0;471
30.03.2020;06:00;07:00;-;-;133;0;0;0;0;623
30.03.2020;07:00;08:00;-;-;153;0;0;0;0;644
30.03.2020;08:00;09:00;-;-;152;0;0;0;0;657
30.03.2020;09:00;10:00;-;-;152;0;0;0;0;659
30.03.2020;10:00;11:00;-;-;151;0;0;0;0;659
30.03.2020;11:00;12:00;-;-;153;0;0;0;0;658
30.03.2020;12:00;13:00;-;-;153;0;0;0;0;656
30.03.2020;13:00;14:00;-;-;149;0;0;0;0;634
30.03.2020;14:00;15:00;-;-;98;0;0;0;0;576
30.03.2020;15:00;16:00;-;-;90;0;0;0;0;649
30.03.2020;16:00;17:00;-;-;91;0;0;0;0;631
30.03.2020;17:00;18:00;-;-;97;0;0;0;0;615
30.03.2020;18:00;19:00;-;-;146;0;0;0;0;658
30.03.2020;19:00;20:00;-;-;154;0;0;0;0;657
30.03.2020;20:00;21:00;-;-;151;0;0;0;0;659
30.03.2020;21:00;22:00;-;-;154;0;0;0;0;659
30.03.2020;22:00;23:00;-;-;156;0;0;0;0;659
30.03.2020;23:00;00:00;-;-;158;0;0;0;0;660
31.03.2020;00:00;01:00;-;-;156;0;0;0;0;659
31.03.2020;01:00;02:00;-;-;155;0;0;0;0;658
31.03.2020;02:00;03:00;-;-;156;0;0;0;0;659
31.03.2020;03:00;04:00;-;-;156;0;0;0;0;658
31.03.2020;04:00;05:00;-;-;156;0;0;0;0;660
31.03.2020;05:00;06:00;-;-;157;0;0;0;0;656
31.03.2020;06:00;07:00;-;-;157;0;0;0;0;657
31.03.2020;07:00;08:00;-;-;155;0;0;0;0;657
31.03.2020;08:00;09:00;-;-;156;0;0;0;0;656
31.03.2020;09:00;10:00;-;-;155;0;0;0;0;656
31.03.2020;10:00;11:00;-;-;155;0;0;0;0;649
31.03.2020;11:00;12:00;-;-;155;0;0;0;0;531
31.03.2020;12:00;13:00;-;-;156;0;0;0;0;550
31.03.2020;13:00;14:00;-;-;130;0;0;0;0;547
31.03.2020;14:00;15:00;-;-;89;0;0;0;0;527
31.03.2020;15:00;16:00;-;-;89;0;0;0;0;381
31.03.2020;16:00;17:00;-;-;90;0;0;0;0;486
31.03.2020;17:00;18:00;-;-;89;0;0;0;0;635
31.03.2020;18:00;19:00;-;-;93;0;0;0;0;638
31.03.2020;19:00;20:00;-;-;148;0;0;0;0;660
31.03.2020;20:00;21:00;-;-;156;0;0;0;0;661
31.03.2020;21:00;22:00;-;-;158;0;0;0;0;661
31.03.2020;22:00;23:00;-;-;157;0;0;0;0;661
31.03.2020;23:00;00:00;-;-;157;0;0;0;0;661
01.04.2020;00:00;01:00;-;-;157;0;0;0;0;657
01.04.2020;01:00;02:00;-;-;154;0;0;0;0;476
01.04.2020;02:00;03:00;-;-;129;0;0;0;0;412
01.04.2020;03:00;04:00;-;-;90;0;0;0;0;379
01.04.2020;04:00;05:00;-;-;90;0;0;0;0;409
01.04.2020;05:00;06:00;-;-;127;0;0;0;0;629
01.04.2020;06:00;07:00;-;-;156;0;0;0;0;656
01.04.2020;07:00;08:00;-;-;157;0;0;0;0;650
01.04.2020;08:00;09:00;-;-;158;0;0;0;0;659
01.04.2020;09:00;10:00;-;-;153;0;0;0;0;596
01.04.2020;10:00;11:00;-;-;97;0;0;0;0;558
01.04.2020;11:00;12:00;-;-;90;0;0;0;0;394
01.04.2020;12:00;13:00;-;-;93;0;0;0;0;378
01.04.2020;13:00;14:00;-;-;93;0;0;0;0;380
01.04.2020;14:00;15:00;-;-;92;0;0;0;0;378
01.04.2020;15:00;16:00;-;-;92;0;0;0;0;379
01.04.2020;16:00;17:00;-;-;92;0;0;0;0;380
01.04.2020;17:00;18:00;-;-;91;0;0;0;0;557
01.04.2020;18:00;19:00;-;-;117;0;0;0;0;661
01.04.2020;19:00;20:00;-;-;155;0;0;0;0;661
01.04.2020;20:00;21:00;-;-;155;0;0;0;0;660
01.04.2020;21:00;22:00;-;-;157;0;0;0;0;660
01.04.2020;22:00;23:00;-;-;155;0;0;0;0;661
01.04.2020;23:00;00:00;-;-;155;0;0;0;0;661
02.04.2020;00:00;01:00;-;-;158;0;0;0;0;661
02.04.2020;01:00;02:00;-;-;157;0;0;0;0;659
02.04.2020;02:00;03:00;-;-;157;0;0;0;0;649
02.04.2020;03:00;04:00;-;-;157;0;0;0;0;658
02.04.2020;04:00;05:00;-;-;157;0;0;0;0;656
02.04.2020;05:00;06:00;-;-;157;0;0;0;0;655
02.04.2020;06:00;07:00;-;-;156;0;0;0;0;655
02.04.2020;07:00;08:00;-;-;156;0;0;0;0;654
02.04.2020;08:00;09:00;-;-;159;0;0;0;0;657
02.04.2020;09:00;10:00;-;-;127;0;0;0;0;654
02.04.2020;10:00;11:00;-;-;89;0;0;0;0;646
02.04.2020;11:00;12:00;-;-;92;0;0;0;0;466
02.04.2020;12:00;13:00;-;-;93;0;0;0;0;400
02.04.2020;13:00;14:00;-;-;94;0;0;0;0;381
02.04.2020;14:00;15:00;-;-;95;0;0;0;0;382
02.04.2020;15:00;16:00;-;-;94;0;0;0;0;380
02.04.2020;16:00;17:00;-;-;93;0;0;0;0;382
02.04.2020;17:00;18:00;-;-;94;0;0;0;0;469
02.04.2020;18:00;19:00;-;-;99;0;0;0;0;655
02.04.2020;19:00;20:00;-;-;147;0;0;0;0;655
02.04.2020;20:00;21:00;-;-;151;0;0;0;0;657
02.04.2020;21:00;22:00;-;-;95;0;0;0;0;654
02.04.2020;22:00;23:00;-;-;89;0;0;0;0;650
02.04.2020;23:00;00:00;-;-;92;0;0;0;0;647
03.04.2020;00:00;01:00;-;-;91;0;0;0;0;450
03.04.2020;01:00;02:00;-;-;92;0;0;0;0;378
03.04.2020;02:00;03:00;-;-;91;0;0;0;0;379
03.04.2020;03:00;04:00;-;-;91;0;0;0;0;378
03.04.2020;04:00;05:00;-;-;91;0;0;0;0;378
03.04.2020;05:00;06:00;-;-;91;0;0;0;0;401
03.04.2020;06:00;07:00;-;-;98;0;0;0;0;571
03.04.2020;07:00;08:00;-;-;152;0;0;0;0;651
03.04.2020;08:00;09:00;-;-;158;0;0;0;0;657
03.04.2020;09:00;10:00;-;-;159;0;0;0;0;658
03.04.2020;10:00;11:00;-;-;159;0;0;0;0;660
03.04.2020;11:00;12:00;-;-;157;0;0;0;0;646
03.04.2020;12:00;13:00;-;-;120;0;0;0;0;445
03.04.2020;13:00;14:00;-;-;89;0;0;0;0;379
03.04.2020;14:00;15:00;-;-;91;0;0;0;0;379
03.04.2020;15:00;16:00;-;-;91;0;0;0;0;380
03.04.2020;16:00;17:00;-;-;104;0;0;0;0;381
03.04.2020;17:00;18:00;-;-;157;0;0;0;0;509
03.04.2020;18:00;19:00;-;-;161;0;0;0;0;654
03.04.2020;19:00;20:00;-;-;159;0;0;0;0;658
03.04.2020;20:00;21:00;-;-;157;0;0;0;0;658
03.04.2020;21:00;22:00;-;-;159;0;0;0;0;660
03.04.2020;22:00;23:00;-;-;159;0;0;0;0;660
03.04.2020;23:00;00:00;-;-;159;0;0;0;0;659
04.04.2020;00:00;01:00;-;-;158;0;0;0;0;660
04.04.2020;01:00;02:00;-;-;158;0;0;0;0;659
04.04.2020;02:00;03:00;-;-;112;0;0;0;0;658
04.04.2020;03:00;04:00;-;-;89;0;0;0;0;465
04.04.2020;04:00;05:00;-;-;90;0;0;0;0;378
04.04.2020;05:00;06:00;-;-;92;0;0;0;0;378
04.04.2020;06:00;07:00;-;-;94;0;0;0;0;380
04.04.2020;07:00;08:00;-;-;92;0;0;0;0;380
04.04.2020;08:00;09:00;-;-;90;0;0;0;0;381
04.04.2020;09:00;10:00;-;-;94;0;0;0;0;380
04.04.2020;10:00;11:00;-;-;94;0;0;0;0;378
04.04.2020;11:00;12:00;-;-;93;0;0;0;0;380
04.04.2020;12:00;13:00;-;-;91;0;0;0;0;378
04.04.2020;13:00;14:00;-;-;91;0;0;0;0;380
04.04.2020;14:00;15:00;-;-;91;0;0;0;0;379
04.04.2020;15:00;16:00;-;-;92;0;0;0;0;377
04.04.2020;16:00;17:00;-;-;93;0;0;0;0;385
04.04.2020;17:00;18:00;-;-;112;0;0;0;0;476
04.04.2020;18:00;19:00;-;-;157;0;0;0;0;631
04.04.2020;19:00;20:00;-;-;156;0;0;0;0;658
04.04.2020;20:00;21:00;-;-;156;0;0;0;0;658
04.04.2020;21:00;22:00;-;-;156;0;0;0;0;658
04.04.2020;22:00;23:00;-;-;156;0;0;0;0;659
04.04.2020;23:00;00:00;-;-;136;0;0;0;0;589
05.04.2020;00:00;01:00;-;-;91;0;0;0;0;380
05.04.2020;01:00;02:00;-;-;92;0;0;0;0;378
05.04.2020;02:00;03:00;-;-;89;0;0;0;0;379
05.04.2020;03:00;04:00;-;-;90;0;0;0;0;379
05.04.2020;04:00;05:00;-;-;90;0;0;0;0;380
05.04.2020;05:00;06:00;-;-;90;0;0;0;0;379
05.04.2020;06:00;07:00;-;-;91;0;0;0;0;378
05.04.2020;07:00;08:00;-;-;91;0;0;0;0;373
05.04.2020;08:00;09:00;-;-;91;0;0;0;0;374
05.04.2020;09:00;10:00;-;-;94;0;0;0;0;373
05.04.2020;10:00;11:00;-;-;92;0;0;0;0;372
05.04.2020;11:00;12:00;-;-;88;0;0;0;0;371
05.04.2020;12:00;13:00;-;-;89;0;0;0;0;369
05.04.2020;13:00;14:00;-;-;89;0;0;0;0;369
05.04.2020;14:00;15:00;-;-;90;0;0;0;0;369
05.04.2020;15:00;16:00;-;-;90;0;0;0;0;368
05.04.2020;16:00;17:00;-;-;91;0;0;0;0;369
05.04.2020;17:00;18:00;-;-;91;0;0;0;0;374
05.04.2020;18:00;19:00;-;-;92;0;0;0;0;379
05.04.2020;19:00;20:00;-;-;92;0;0;0;0;379
05.04.2020;20:00;21:00;-;-;91;0;0;0;0;378
05.04.2020;21:00;22:00;-;-;88;0;0;0;0;377
05.04.2020;22:00;23:00;-;-;86;0;0;0;0;380
05.04.2020;23:00;00:00;-;-;94;0;0;0;0;379
06.04.2020;00:00;01:00;-;-;97;0;0;0;0;378
06.04.2020;01:00;02:00;-;-;92;0;0;0;0;379
06.04.2020;02:00;03:00;-;-;93;0;0;0;0;379
06.04.2020;03:00;04:00;-;-;91;0;0;0;0;379
06.04.2020;04:00;05:00;-;-;91;0;0;0;0;379
06.04.2020;05:00;06:00;-;-;90;0;0;0;0;377
06.04.2020;06:00;07:00;-;-;89;0;0;0;0;377
06.04.2020;07:00;08:00;-;-;90;0;0;0;0;377
06.04.2020;08:00;09:00;-;-;89;0;0;0;0;379
06.04.2020;09:00;10:00;-;-;91;0;0;0;0;386
06.04.2020;10:00;11:00;-;-;93;0;0;0;0;416
06.04.2020;11:00;12:00;-;-;93;0;0;0;0;379
06.04.2020;12:00;13:00;-;-;91;0;0;0;0;379
06.04.2020;13:00;14:00;-;-;90;0;0;0;0;379
06.04.2020;14:00;15:00;-;-;92;0;0;0;0;379
06.04.2020;15:00;16:00;-;-;90;0;0;0;0;379
06.04.2020;16:00;17:00;-;-;90;0;0;0;0;379
06.04.2020;17:00;18:00;-;-;91;0;0;0;0;426
06.04.2020;18:00;19:00;-;-;128;0;0;0;0;637
06.04.2020;19:00;20:00;-;-;157;0;0;0;0;654
06.04.2020;20:00;21:00;-;-;157;0;0;0;0;654
06.04.2020;21:00;22:00;-;-;157;0;0;0;0;654
06.04.2020;22:00;23:00;-;-;155;0;0;0;0;656
06.04.2020;23:00;00:00;-;-;147;0;0;0;0;589
07.04.2020;00:00;01:00;-;-;92;0;0;0;0;456
07.04.2020;01:00;02:00;-;-;88;0;0;0;0;379
07.04.2020;02:00;03:00;-;-;90;0;0;0;0;379
07.04.2020;03:00;04:00;-;-;91;0;0;0;0;379
07.04.2020;04:00;05:00;-;-;89;0;0;0;0;379
07.04.2020;05:00;06:00;-;-;90;0;0;0;0;379
07.04.2020;06:00;07:00;-;-;107;0;0;0;0;533
07.04.2020;07:00;08:00;-;-;122;0;0;0;0;656
07.04.2020;08:00;09:00;-;-;92;0;0;0;0;658
07.04.2020;09:00;10:00;-;-;92;0;0;0;0;621
07.04.2020;10:00;11:00;-;-;91;0;0;0;0;397
07.04.2020;11:00;12:00;-;-;91;0;0;0;0;379
07.04.2020;12:00;13:00;-;-;93;0;0;0;0;381
07.04.2020;13:00;14:00;-;-;92;0;0;0;0;379
07.04.2020;14:00;15:00;-;-;0;0;0;0;0;379
07.04.2020;15:00;16:00;-;-;59;0;0;0;0;377
07.04.2020;16:00;17:00;-;-;95;0;0;0;0;381
07.04.2020;17:00;18:00;-;-;99;0;0;0;0;553
07.04.2020;18:00;19:00;-;-;152;0;0;0;0;652
07.04.2020;19:00;20:00;-;-;157;0;0;0;0;657
07.04.2020;20:00;21:00;-;-;160;0;0;0;0;656
07.04.2020;21:00;22:00;-;-;118;0;0;0;0;607
07.04.2020;22:00;23:00;-;-;88;0;0;0;0;386
07.04.2020;23:00;00:00;-;-;90;0;0;0;0;378
08.04.2020;00:00;01:00;-;-;92;0;0;0;0;379
08.04.2020;01:00;02:00;-;-;91;0;0;0;0;380
08.04.2020;02:00;03:00;-;-;95;0;0;0;0;380
08.04.2020;03:00;04:00;-;-;95;0;0;0;0;379
08.04.2020;04:00;05:00;-;-;93;0;0;0;0;381
08.04.2020;05:00;06:00;-;-;93;0;0;0;0;424
08.04.2020;06:00;07:00;-;-;103;0;0;0;0;483
08.04.2020;07:00;08:00;-;-;154;0;0;0;0;655
08.04.2020;08:00;09:00;-;-;135;0;0;0;0;590
08.04.2020;09:00;10:00;-;-;88;0;0;0;0;428
08.04.2020;10:00;11:00;-;-;89;0;0;0;0;379
08.04.2020;11:00;12:00;-;-;91;0;0;0;0;378
08.04.2020;12:00;13:00;-;-;90;0;0;0;0;379
08.04.2020;13:00;14:00;-;-;92;0;0;0;0;378
08.04.2020;14:00;15:00;-;-;93;0;0;0;0;378
08.04.2020;15:00;16:00;-;-;94;0;0;0;0;379
08.04.2020;16:00;17:00;-;-;94;0;0;0;0;507
08.04.2020;17:00;18:00;-;-;93;0;65;0;0;635
08.04.2020;18:00;19:00;-;-;128;0;181;0;0;643
08.04.2020;19:00;20:00;-;-;157;0;183;0;0;646
08.04.2020;20:00;21:00;-;-;158;0;185;0;0;648
08.04.2020;21:00;22:00;-;-;156;0;187;0;0;656
08.04.2020;22:00;23:00;-;-;155;0;189;0;0;656
08.04.2020;23:00;00:00;-;-;112;0;103;0;0;647
09.04.2020;00:00;01:00;-;-;90;0;0;0;0;559
09.04.2020;01:00;02:00;-;-;90;0;0;0;0;392
09.04.2020;02:00;03:00;-;-;90;0;0;0;0;379
09.04.2020;03:00;04:00;-;-;89;0;0;0;0;380
09.04.2020;04:00;05:00;-;-;90;0;0;0;0;466
09.04.2020;05:00;06:00;-;-;102;0;0;0;0;650
09.04.2020;06:00;07:00;-;-;155;0;0;0;0;655
09.04.2020;07:00;08:00;-;-;157;0;0;0;0;659
09.04.2020;08:00;09:00;-;-;154;0;0;0;0;657
09.04.2020;09:00;10:00;-;-;155;0;0;0;0;631
09.04.2020;10:00;11:00;-;-;153;0;0;0;0;414
09.04.2020;11:00;12:00;-;-;104;0;0;0;0;379
09.04.2020;12:00;13:00;-;-;91;0;0;0;0;379
09.04.2020;13:00;14:00;-;-;91;0;0;0;0;380
09.04.2020;14:00;15:00;-;-;91;0;0;0;0;378
09.04.2020;15:00;16:00;-;-;90;0;0;0;0;380
09.04.2020;16:00;17:00;-;-;90;0;0;0;0;380
09.04.2020;17:00;18:00;-;-;91;0;0;0;0;380
09.04.2020;18:00;19:00;-;-;94;0;0;0;0;383
09.04.2020;19:00;20:00;-;-;144;0;0;0;0;529
09.04.2020;20:00;21:00;-;-;155;0;0;0;0;655
09.04.2020;21:00;22:00;-;-;153;0;0;0;0;657
09.04.2020;22:00;23:00;-;-;111;0;0;0;0;653
09.04.2020;23:00;00:00;-;-;92;0;0;0;0;444
10.04.2020;00:00;01:00;-;-;93;0;0;0;0;378
10.04.2020;01:00;02:00;-;-;93;0;0;0;0;378
10.04.2020;02:00;03:00;-;-;92;0;0;0;0;379
10.04.2020;03:00;04:00;-;-;89;0;0;0;0;379
10.04.2020;04:00;05:00;-;-;90;0;0;0;0;375
10.04.2020;05:00;06:00;-;-;93;0;0;0;0;375
10.04.2020;06:00;07:00;-;-;94;0;0;0;0;337
10.04.2020;07:00;08:00;-;-;92;0;0;0;0;277
10.04.2020;08:00;09:00;-;-;91;0;0;0;0;254
10.04.2020;09:00;10:00;-;-;93;0;0;0;0;251
10.04.2020;10:00;11:00;-;-;93;0;0;0;0;251
10.04.2020;11:00;12:00;-;-;91;0;0;0;0;252
10.04.2020;12:00;13:00;-;-;91;0;0;0;0;251
10.04.2020;13:00;14:00;-;-;93;0;0;0;0;254
10.04.2020;14:00;15:00;-;-;96;0;0;0;0;253
10.04.2020;15:00;16:00;-;-;94;0;0;0;0;254
10.04.2020;16:00;17:00;-;-;94;0;0;0;0;253
10.04.2020;17:00;18:00;-;-;95;0;0;0;0;258
10.04.2020;18:00;19:00;-;-;146;0;0;0;0;375
10.04.2020;19:00;20:00;-;-;159;0;0;0;0;382
10.04.2020;20:00;21:00;-;-;157;0;0;0;0;380
10.04.2020;21:00;22:00;-;-;157;0;0;0;0;380
