Date;Start;End;Generation_DE Kraftwerk Jänschwalde Block A [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block B [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block C [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block D [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block E [MW] Original resolutions;Generation_DE Kraftwerk Jänschwalde Block F [MW] Original resolutions
23.06.2021;19:00;20:00;492;440;491;0;-;-
23.06.2021;20:00;21:00;493;441;494;0;-;-
23.06.2021;21:00;22:00;480;436;485;0;-;-
23.06.2021;22:00;23:00;489;442;492;0;-;-
23.06.2021;23:00;00:00;490;437;495;0;-;-
24.06.2021;00:00;01:00;490;440;494;0;-;-
24.06.2021;01:00;02:00;490;438;495;0;-;-
24.06.2021;02:00;03:00;492;441;494;0;-;-
24.06.2021;03:00;04:00;489;446;488;0;-;-
24.06.2021;04:00;05:00;490;444;485;0;-;-
24.06.2021;05:00;06:00;489;443;493;0;-;-
24.06.2021;06:00;07:00;489;433;494;0;-;-
24.06.2021;07:00;08:00;492;440;493;0;-;-
24.06.2021;08:00;09:00;490;437;493;0;-;-
24.06.2021;09:00;10:00;490;438;494;0;-;-
24.06.2021;10:00;11:00;490;441;493;0;-;-
24.06.2021;11:00;12:00;489;436;493;0;-;-
24.06.2021;12:00;13:00;489;433;494;0;-;-
24.06.2021;13:00;14:00;491;443;492;0;-;-
24.06.2021;14:00;15:00;490;441;493;0;-;-
24.06.2021;15:00;16:00;488;447;494;0;-;-
24.06.2021;16:00;17:00;490;438;495;0;-;-
24.06.2021;17:00;18:00;493;431;496;0;-;-
24.06.2021;18:00;19:00;489;436;468;0;-;-
24.06.2021;19:00;20:00;483;431;443;0;-;-
24.06.2021;20:00;21:00;492;443;451;0;-;-
24.06.2021;21:00;22:00;488;446;452;0;-;-
24.06.2021;22:00;23:00;489;446;451;0;-;-
24.06.2021;23:00;00:00;490;449;448;0;-;-
25.06.2021;00:00;01:00;482;443;439;0;-;-
25.06.2021;01:00;02:00;477;436;457;0;-;-
25.06.2021;02:00;03:00;480;443;483;0;-;-
25.06.2021;03:00;04:00;489;449;492;0;-;-
25.06.2021;04:00;05:00;489;470;493;0;-;-
25.06.2021;05:00;06:00;468;463;485;0;-;-
25.06.2021;06:00;07:00;433;463;493;0;-;-
25.06.2021;07:00;08:00;440;459;498;0;-;-
25.06.2021;08:00;09:00;477;459;481;0;-;-
25.06.2021;09:00;10:00;485;458;477;0;-;-
25.06.2021;10:00;11:00;478;451;470;0;-;-
25.06.2021;11:00;12:00;472;452;468;0;-;-
25.06.2021;12:00;13:00;484;457;472;0;-;-
25.06.2021;13:00;14:00;489;466;486;0;-;-
25.06.2021;14:00;15:00;467;436;454;0;-;-
25.06.2021;15:00;16:00;471;438;452;0;-;-
25.06.2021;16:00;17:00;449;458;429;0;-;-
25.06.2021;17:00;18:00;480;455;477;0;-;-
25.06.2021;18:00;19:00;478;452;475;0;-;-
25.06.2021;19:00;20:00;487;457;489;0;-;-
25.06.2021;20:00;21:00;481;452;480;0;-;-
25.06.2021;21:00;22:00;485;467;480;0;-;-
25.06.2021;22:00;23:00;489;468;487;0;-;-
25.06.2021;23:00;00:00;485;463;487;0;-;-
26.06.2021;00:00;01:00;483;468;485;0;-;-
26.06.2021;01:00;02:00;488;472;486;0;-;-
26.06.2021;02:00;03:00;484;462;486;0;-;-
26.06.2021;03:00;04:00;487;464;487;0;-;-
26.06.2021;04:00;05:00;487;472;487;0;-;-
26.06.2021;05:00;06:00;482;469;482;0;-;-
26.06.2021;06:00;07:00;487;467;487;0;-;-
26.06.2021;07:00;08:00;486;467;483;0;-;-
26.06.2021;08:00;09:00;476;462;466;0;-;-
26.06.2021;09:00;10:00;475;462;460;0;-;-
26.06.2021;10:00;11:00;430;464;408;0;-;-
26.06.2021;11:00;12:00;481;469;473;0;-;-
26.06.2021;12:00;13:00;392;465;372;0;-;-
26.06.2021;13:00;14:00;387;460;377;0;-;-
26.06.2021;14:00;15:00;419;459;414;0;-;-
26.06.2021;15:00;16:00;482;464;483;0;-;-
26.06.2021;16:00;17:00;482;462;476;0;-;-
26.06.2021;17:00;18:00;480;462;476;0;-;-
26.06.2021;18:00;19:00;479;463;474;0;-;-
26.06.2021;19:00;20:00;491;481;489;0;-;-
26.06.2021;20:00;21:00;492;482;493;0;-;-
26.06.2021;21:00;22:00;490;480;490;0;-;-
26.06.2021;22:00;23:00;485;476;491;0;-;-
26.06.2021;23:00;00:00;482;470;487;0;-;-
27.06.2021;00:00;01:00;475;464;473;0;-;-
27.06.2021;01:00;02:00;467;455;456;0;-;-
27.06.2021;02:00;03:00;356;410;373;0;-;-
27.06.2021;03:00;04:00;342;422;372;0;-;-
27.06.2021;04:00;05:00;344;429;374;0;-;-
27.06.2021;05:00;06:00;334;440;368;0;-;-
27.06.2021;06:00;07:00;377;449;377;0;-;-
27.06.2021;07:00;08:00;372;433;370;0;-;-
27.06.2021;08:00;09:00;331;414;323;0;-;-
27.06.2021;09:00;10:00;330;402;319;0;-;-
27.06.2021;10:00;11:00;340;370;324;0;-;-
27.06.2021;11:00;12:00;359;369;342;0;-;-
27.06.2021;12:00;13:00;374;382;372;0;-;-
27.06.2021;13:00;14:00;335;349;303;0;-;-
27.06.2021;14:00;15:00;332;358;299;0;-;-
27.06.2021;15:00;16:00;328;360;299;0;-;-
27.06.2021;16:00;17:00;345;405;317;0;-;-
27.06.2021;17:00;18:00;471;467;417;0;-;-
27.06.2021;18:00;19:00;490;465;493;0;-;-
27.06.2021;19:00;20:00;488;466;454;0;-;-
27.06.2021;20:00;21:00;487;479;440;72;-;-
27.06.2021;21:00;22:00;472;480;427;124;-;-
27.06.2021;22:00;23:00;472;482;427;139;-;-
27.06.2021;23:00;00:00;485;477;431;138;-;-
28.06.2021;00:00;01:00;453;472;413;198;-;-
28.06.2021;01:00;02:00;466;477;446;210;-;-
28.06.2021;02:00;03:00;475;475;459;324;-;-
28.06.2021;03:00;04:00;464;465;455;408;-;-
28.06.2021;04:00;05:00;489;480;492;458;-;-
28.06.2021;05:00;06:00;489;479;494;477;-;-
28.06.2021;06:00;07:00;490;467;495;478;-;-
28.06.2021;07:00;08:00;489;460;493;479;-;-
28.06.2021;08:00;09:00;491;461;494;479;-;-
28.06.2021;09:00;10:00;489;462;492;477;-;-
28.06.2021;10:00;11:00;489;461;493;435;-;-
28.06.2021;11:00;12:00;438;460;420;368;-;-
28.06.2021;12:00;13:00;367;460;357;367;-;-
28.06.2021;13:00;14:00;425;460;407;352;-;-
28.06.2021;14:00;15:00;421;466;403;349;-;-
28.06.2021;15:00;16:00;370;442;364;343;-;-
28.06.2021;16:00;17:00;415;433;390;343;-;-
28.06.2021;17:00;18:00;488;434;492;474;-;-
28.06.2021;18:00;19:00;490;454;486;490;-;-
28.06.2021;19:00;20:00;490;437;445;484;-;-
28.06.2021;20:00;21:00;453;438;451;473;-;-
28.06.2021;21:00;22:00;452;431;443;460;-;-
28.06.2021;22:00;23:00;455;436;445;470;-;-
28.06.2021;23:00;00:00;447;439;446;488;-;-
29.06.2021;00:00;01:00;438;445;434;492;-;-
29.06.2021;01:00;02:00;437;440;416;492;-;-
29.06.2021;02:00;03:00;436;445;417;488;-;-
29.06.2021;03:00;04:00;426;448;422;477;-;-
29.06.2021;04:00;05:00;432;451;417;485;-;-
29.06.2021;05:00;06:00;417;441;414;474;-;-
29.06.2021;06:00;07:00;430;445;447;469;-;-
29.06.2021;07:00;08:00;432;449;467;493;-;-
29.06.2021;08:00;09:00;478;451;477;478;-;-
29.06.2021;09:00;10:00;488;468;484;481;-;-
29.06.2021;10:00;11:00;464;465;477;462;-;-
29.06.2021;11:00;12:00;475;461;490;476;-;-
29.06.2021;12:00;13:00;484;453;493;494;-;-
29.06.2021;13:00;14:00;456;449;437;387;-;-
29.06.2021;14:00;15:00;462;439;445;389;-;-
29.06.2021;15:00;16:00;462;423;447;388;-;-
29.06.2021;16:00;17:00;488;443;501;478;-;-
29.06.2021;17:00;18:00;489;443;500;492;-;-
29.06.2021;18:00;19:00;489;451;497;484;-;-
29.06.2021;19:00;20:00;470;435;476;465;-;-
29.06.2021;20:00;21:00;483;445;449;457;-;-
29.06.2021;21:00;22:00;487;443;451;480;-;-
29.06.2021;22:00;23:00;483;435;453;477;-;-
29.06.2021;23:00;00:00;478;432;451;475;-;-
30.06.2021;00:00;01:00;485;442;453;484;-;-
30.06.2021;01:00;02:00;479;443;453;490;-;-
30.06.2021;02:00;03:00;482;442;454;490;-;-
30.06.2021;03:00;04:00;484;443;454;487;-;-
30.06.2021;04:00;05:00;483;436;445;480;-;-
30.06.2021;05:00;06:00;480;440;460;484;-;-
30.06.2021;06:00;07:00;487;434;488;486;-;-
30.06.2021;07:00;08:00;490;433;488;493;-;-
30.06.2021;08:00;09:00;489;432;475;490;-;-
30.06.2021;09:00;10:00;488;412;468;492;-;-
30.06.2021;10:00;11:00;479;394;466;493;-;-
30.06.2021;11:00;12:00;463;378;461;495;-;-
30.06.2021;12:00;13:00;458;373;460;497;-;-
30.06.2021;13:00;14:00;466;378;464;495;-;-
30.06.2021;14:00;15:00;467;375;470;492;-;-
30.06.2021;15:00;16:00;466;406;467;486;-;-
30.06.2021;16:00;17:00;471;411;467;485;-;-
30.06.2021;17:00;18:00;477;420;468;489;-;-
30.06.2021;18:00;19:00;481;424;472;490;-;-
30.06.2021;19:00;20:00;488;429;472;489;-;-
30.06.2021;20:00;21:00;487;437;474;488;-;-
30.06.2021;21:00;22:00;488;435;485;488;-;-
30.06.2021;22:00;23:00;488;439;492;487;-;-
30.06.2021;23:00;00:00;472;432;475;472;-;-
01.07.2021;00:00;01:00;485;436;486;480;-;-
01.07.2021;01:00;02:00;483;441;473;485;-;-
01.07.2021;02:00;03:00;460;440;443;483;-;-
01.07.2021;03:00;04:00;487;454;489;484;-;-
01.07.2021;04:00;05:00;483;456;476;482;-;-
01.07.2021;05:00;06:00;481;464;483;483;-;-
01.07.2021;06:00;07:00;484;459;481;486;-;-
01.07.2021;07:00;08:00;484;465;480;486;-;-
01.07.2021;08:00;09:00;484;463;483;487;-;-
01.07.2021;09:00;10:00;485;469;483;486;-;-
01.07.2021;10:00;11:00;473;471;470;478;-;-
01.07.2021;11:00;12:00;474;465;466;479;-;-
01.07.2021;12:00;13:00;474;459;474;478;-;-
01.07.2021;13:00;14:00;487;472;475;487;-;-
01.07.2021;14:00;15:00;488;465;488;483;-;-
01.07.2021;15:00;16:00;486;459;486;481;-;-
01.07.2021;16:00;17:00;488;465;491;486;-;-
01.07.2021;17:00;18:00;489;463;491;486;-;-
01.07.2021;18:00;19:00;488;460;490;485;-;-
01.07.2021;19:00;20:00;488;449;490;485;-;-
01.07.2021;20:00;21:00;488;445;489;485;-;-
01.07.2021;21:00;22:00;487;420;482;485;-;-
01.07.2021;22:00;23:00;488;414;488;486;-;-
01.07.2021;23:00;00:00;488;419;487;484;-;-
02.07.2021;00:00;01:00;479;421;478;486;-;-
02.07.2021;01:00;02:00;415;444;484;486;-;-
02.07.2021;02:00;03:00;411;457;482;476;-;-
02.07.2021;03:00;04:00;405;444;476;476;-;-
02.07.2021;04:00;05:00;410;444;479;480;-;-
02.07.2021;05:00;06:00;417;442;475;484;-;-
02.07.2021;06:00;07:00;472;449;486;479;-;-
02.07.2021;07:00;08:00;485;442;485;478;-;-
02.07.2021;08:00;09:00;489;449;491;482;-;-
02.07.2021;09:00;10:00;488;454;488;477;-;-
02.07.2021;10:00;11:00;490;443;491;482;-;-
02.07.2021;11:00;12:00;488;444;488;483;-;-
02.07.2021;12:00;13:00;486;444;486;482;-;-
02.07.2021;13:00;14:00;476;454;476;473;-;-
02.07.2021;14:00;15:00;487;465;486;483;-;-
02.07.2021;15:00;16:00;486;469;482;480;-;-
02.07.2021;16:00;17:00;477;451;480;474;-;-
02.07.2021;17:00;18:00;486;453;489;480;-;-
02.07.2021;18:00;19:00;484;433;483;482;-;-
02.07.2021;19:00;20:00;482;422;487;476;-;-
02.07.2021;20:00;21:00;488;430;493;487;-;-
02.07.2021;21:00;22:00;485;398;486;478;-;-
02.07.2021;22:00;23:00;488;409;491;490;-;-
02.07.2021;23:00;00:00;488;411;491;487;-;-
03.07.2021;00:00;01:00;489;429;495;478;-;-
03.07.2021;01:00;02:00;489;445;494;487;-;-
03.07.2021;02:00;03:00;485;439;494;488;-;-
03.07.2021;03:00;04:00;488;438;497;491;-;-
03.07.2021;04:00;05:00;489;471;495;492;-;-
03.07.2021;05:00;06:00;487;476;490;486;-;-
03.07.2021;06:00;07:00;486;466;491;485;-;-
03.07.2021;07:00;08:00;489;467;494;489;-;-
03.07.2021;08:00;09:00;490;470;495;492;-;-
03.07.2021;09:00;10:00;487;468;492;488;-;-
03.07.2021;10:00;11:00;489;469;495;490;-;-
03.07.2021;11:00;12:00;488;468;496;488;-;-
03.07.2021;12:00;13:00;481;465;490;463;-;-
03.07.2021;13:00;14:00;487;477;492;464;-;-
03.07.2021;14:00;15:00;490;475;499;471;-;-
03.07.2021;15:00;16:00;491;475;493;465;-;-
03.07.2021;16:00;17:00;483;471;490;481;-;-
03.07.2021;17:00;18:00;487;476;491;485;-;-
03.07.2021;18:00;19:00;489;481;497;490;-;-
03.07.2021;19:00;20:00;489;479;496;489;-;-
03.07.2021;20:00;21:00;488;479;495;489;-;-
03.07.2021;21:00;22:00;492;480;495;491;-;-
03.07.2021;22:00;23:00;490;478;495;487;-;-
03.07.2021;23:00;00:00;490;479;494;489;-;-
04.07.2021;00:00;01:00;489;477;494;490;-;-
04.07.2021;01:00;02:00;491;479;496;490;-;-
04.07.2021;02:00;03:00;490;479;496;490;-;-
04.07.2021;03:00;04:00;489;478;496;490;-;-
04.07.2021;04:00;05:00;490;479;497;491;-;-
04.07.2021;05:00;06:00;489;478;493;489;-;-
04.07.2021;06:00;07:00;492;473;495;490;-;-
04.07.2021;07:00;08:00;492;469;497;491;-;-
04.07.2021;08:00;09:00;476;456;483;478;-;-
04.07.2021;09:00;10:00;474;453;481;476;-;-
04.07.2021;10:00;11:00;489;469;494;479;-;-
04.07.2021;11:00;12:00;492;469;496;487;-;-
04.07.2021;12:00;13:00;486;465;492;452;-;-
04.07.2021;13:00;14:00;479;470;484;451;-;-
04.07.2021;14:00;15:00;489;467;489;438;-;-
04.07.2021;15:00;16:00;488;471;482;431;-;-
04.07.2021;16:00;17:00;487;473;489;480;-;-
04.07.2021;17:00;18:00;481;471;485;482;-;-
04.07.2021;18:00;19:00;487;477;490;482;-;-
04.07.2021;19:00;20:00;477;467;482;479;-;-
04.07.2021;20:00;21:00;487;477;492;489;-;-
04.07.2021;21:00;22:00;485;477;490;485;-;-
04.07.2021;22:00;23:00;488;477;494;485;-;-
04.07.2021;23:00;00:00;484;476;492;481;-;-
05.07.2021;00:00;01:00;485;475;488;480;-;-
05.07.2021;01:00;02:00;493;481;495;487;-;-
05.07.2021;02:00;03:00;487;479;489;482;-;-
05.07.2021;03:00;04:00;474;467;480;474;-;-
05.07.2021;04:00;05:00;480;472;484;476;-;-
05.07.2021;05:00;06:00;482;473;477;479;-;-
05.07.2021;06:00;07:00;486;469;485;483;-;-
05.07.2021;07:00;08:00;488;464;492;479;-;-
05.07.2021;08:00;09:00;488;467;491;472;-;-
05.07.2021;09:00;10:00;485;465;490;477;-;-
05.07.2021;10:00;11:00;488;469;490;480;-;-
05.07.2021;11:00;12:00;486;463;489;484;-;-
05.07.2021;12:00;13:00;470;449;472;465;-;-
05.07.2021;13:00;14:00;475;458;476;456;-;-
05.07.2021;14:00;15:00;486;466;491;477;-;-
05.07.2021;15:00;16:00;491;444;495;479;-;-
05.07.2021;16:00;17:00;480;433;488;481;-;-
05.07.2021;17:00;18:00;488;440;496;490;-;-
05.07.2021;18:00;19:00;487;441;497;487;-;-
05.07.2021;19:00;20:00;489;443;497;488;-;-
05.07.2021;20:00;21:00;491;447;496;486;-;-
05.07.2021;21:00;22:00;450;453;499;483;-;-
05.07.2021;22:00;23:00;439;457;498;488;-;-
05.07.2021;23:00;00:00;441;447;498;487;-;-
06.07.2021;00:00;01:00;462;437;498;464;-;-
06.07.2021;01:00;02:00;496;448;499;478;-;-
06.07.2021;02:00;03:00;489;442;499;481;-;-
06.07.2021;03:00;04:00;493;441;503;483;-;-
06.07.2021;04:00;05:00;487;441;497;477;-;-
06.07.2021;05:00;06:00;481;432;492;473;-;-
06.07.2021;06:00;07:00;483;453;494;473;-;-
06.07.2021;07:00;08:00;491;451;501;477;-;-
06.07.2021;08:00;09:00;491;452;499;478;-;-
06.07.2021;09:00;10:00;491;456;500;478;-;-
06.07.2021;10:00;11:00;485;464;493;464;-;-
06.07.2021;11:00;12:00;490;462;499;474;-;-
06.07.2021;12:00;13:00;399;462;386;347;-;-
06.07.2021;13:00;14:00;368;384;313;340;-;-
06.07.2021;14:00;15:00;402;421;392;342;-;-
06.07.2021;15:00;16:00;490;439;492;452;-;-
06.07.2021;16:00;17:00;489;455;499;486;-;-
06.07.2021;17:00;18:00;490;450;500;485;-;-
06.07.2021;18:00;19:00;491;444;500;484;-;-
06.07.2021;19:00;20:00;489;445;497;482;-;-
06.07.2021;20:00;21:00;491;449;498;482;-;-
06.07.2021;21:00;22:00;482;449;490;473;-;-
06.07.2021;22:00;23:00;489;459;496;482;-;-
06.07.2021;23:00;00:00;492;455;498;480;-;-
07.07.2021;00:00;01:00;489;443;496;482;-;-
07.07.2021;01:00;02:00;480;443;490;483;-;-
07.07.2021;02:00;03:00;481;441;490;485;-;-
07.07.2021;03:00;04:00;490;448;499;472;-;-
07.07.2021;04:00;05:00;495;443;501;486;-;-
07.07.2021;05:00;06:00;495;443;500;485;-;-
07.07.2021;06:00;07:00;495;443;502;482;-;-
07.07.2021;07:00;08:00;495;443;499;479;-;-
07.07.2021;08:00;09:00;495;443;496;475;-;-
07.07.2021;09:00;10:00;495;443;494;474;-;-
07.07.2021;10:00;11:00;495;443;486;459;-;-
07.07.2021;11:00;12:00;495;443;495;468;-;-
07.07.2021;12:00;13:00;495;443;496;483;-;-
07.07.2021;13:00;14:00;495;443;493;478;-;-
07.07.2021;14:00;15:00;495;443;480;449;-;-
07.07.2021;15:00;16:00;475;448;493;472;-;-
07.07.2021;16:00;17:00;473;456;495;481;-;-
07.07.2021;17:00;18:00;475;451;497;486;-;-
07.07.2021;18:00;19:00;481;450;496;475;-;-
07.07.2021;19:00;20:00;486;454;500;480;-;-
07.07.2021;20:00;21:00;485;459;500;477;-;-
07.07.2021;21:00;22:00;487;464;502;478;-;-
07.07.2021;22:00;23:00;490;459;500;484;-;-
07.07.2021;23:00;00:00;490;458;498;480;-;-
08.07.2021;00:00;01:00;489;467;499;483;-;-
08.07.2021;01:00;02:00;491;457;500;485;-;-
08.07.2021;02:00;03:00;492;445;500;481;-;-
08.07.2021;03:00;04:00;489;436;500;483;-;-
08.07.2021;04:00;05:00;489;442;501;486;-;-
08.07.2021;05:00;06:00;490;449;500;485;-;-
08.07.2021;06:00;07:00;492;442;500;484;-;-
08.07.2021;07:00;08:00;489;439;499;480;-;-
08.07.2021;08:00;09:00;491;445;500;483;-;-
08.07.2021;09:00;10:00;492;452;496;487;-;-
08.07.2021;10:00;11:00;489;449;496;488;-;-
08.07.2021;11:00;12:00;487;449;496;488;-;-
08.07.2021;12:00;13:00;489;443;496;491;-;-
08.07.2021;13:00;14:00;488;442;495;488;-;-
08.07.2021;14:00;15:00;490;441;497;492;-;-
08.07.2021;15:00;16:00;489;439;496;490;-;-
08.07.2021;16:00;17:00;488;440;494;489;-;-
08.07.2021;17:00;18:00;486;441;495;489;-;-
08.07.2021;18:00;19:00;488;449;496;492;-;-
08.07.2021;19:00;20:00;489;445;496;490;-;-
08.07.2021;20:00;21:00;491;448;496;489;-;-
08.07.2021;21:00;22:00;490;452;495;489;-;-
08.07.2021;22:00;23:00;486;448;493;486;-;-
08.07.2021;23:00;00:00;479;437;489;482;-;-
09.07.2021;00:00;01:00;486;422;492;471;-;-
09.07.2021;01:00;02:00;486;442;491;483;-;-
09.07.2021;02:00;03:00;491;435;499;491;-;-
09.07.2021;03:00;04:00;489;441;488;489;-;-
09.07.2021;04:00;05:00;489;463;474;495;-;-
09.07.2021;05:00;06:00;489;472;473;490;-;-
09.07.2021;06:00;07:00;486;461;459;481;-;-
09.07.2021;07:00;08:00;490;466;453;484;-;-
09.07.2021;08:00;09:00;487;461;432;485;-;-
09.07.2021;09:00;10:00;473;455;242;462;-;-
09.07.2021;10:00;11:00;481;453;236;470;-;-
09.07.2021;11:00;12:00;490;457;235;456;-;-
09.07.2021;12:00;13:00;482;450;233;483;-;-
09.07.2021;13:00;14:00;485;457;232;485;-;-
09.07.2021;14:00;15:00;479;455;226;483;-;-
09.07.2021;15:00;16:00;487;458;224;459;-;-
09.07.2021;16:00;17:00;488;462;224;490;-;-
09.07.2021;17:00;18:00;476;451;197;468;-;-
09.07.2021;18:00;19:00;492;461;225;488;-;-
09.07.2021;19:00;20:00;493;465;225;491;-;-
09.07.2021;20:00;21:00;489;466;227;489;-;-
09.07.2021;21:00;22:00;456;471;220;488;-;-
09.07.2021;22:00;23:00;444;467;225;485;-;-
09.07.2021;23:00;00:00;445;468;228;487;-;-
10.07.2021;00:00;01:00;445;462;219;481;-;-
10.07.2021;01:00;02:00;479;464;224;483;-;-
10.07.2021;02:00;03:00;493;472;234;487;-;-
10.07.2021;03:00;04:00;493;468;231;486;-;-
10.07.2021;04:00;05:00;481;467;224;481;-;-
10.07.2021;05:00;06:00;481;471;215;481;-;-
10.07.2021;06:00;07:00;487;470;230;486;-;-
10.07.2021;07:00;08:00;486;469;235;487;-;-
10.07.2021;08:00;09:00;489;469;235;489;-;-
10.07.2021;09:00;10:00;480;462;231;479;-;-
10.07.2021;10:00;11:00;480;458;213;480;-;-
10.07.2021;11:00;12:00;474;447;213;472;-;-
10.07.2021;12:00;13:00;489;461;225;489;-;-
10.07.2021;13:00;14:00;487;466;229;487;-;-
10.07.2021;14:00;15:00;484;462;232;488;-;-
10.07.2021;15:00;16:00;486;465;228;486;-;-
10.07.2021;16:00;17:00;483;459;229;483;-;-
10.07.2021;17:00;18:00;488;469;229;486;-;-
10.07.2021;18:00;19:00;489;470;235;489;-;-
10.07.2021;19:00;20:00;488;470;234;488;-;-
10.07.2021;20:00;21:00;490;471;219;490;-;-
10.07.2021;21:00;22:00;488;468;227;488;-;-
10.07.2021;22:00;23:00;489;468;232;489;-;-
10.07.2021;23:00;00:00;477;465;233;476;-;-
11.07.2021;00:00;01:00;476;465;229;476;-;-
11.07.2021;01:00;02:00;481;469;232;479;-;-
11.07.2021;02:00;03:00;484;471;225;481;-;-
11.07.2021;03:00;04:00;482;470;230;479;-;-
11.07.2021;04:00;05:00;481;470;233;480;-;-
11.07.2021;05:00;06:00;478;468;225;477;-;-
11.07.2021;06:00;07:00;482;465;231;479;-;-
11.07.2021;07:00;08:00;477;458;230;477;-;-
11.07.2021;08:00;09:00;481;460;233;478;-;-
11.07.2021;09:00;10:00;473;456;226;471;-;-
11.07.2021;10:00;11:00;468;450;220;466;-;-
11.07.2021;11:00;12:00;480;462;232;480;-;-
11.07.2021;12:00;13:00;485;465;232;484;-;-
11.07.2021;13:00;14:00;488;468;231;485;-;-
11.07.2021;14:00;15:00;483;457;220;466;-;-
11.07.2021;15:00;16:00;426;450;218;350;-;-
11.07.2021;16:00;17:00;363;460;221;343;-;-
11.07.2021;17:00;18:00;469;471;222;435;-;-
11.07.2021;18:00;19:00;483;473;211;460;-;-
11.07.2021;19:00;20:00;464;471;309;464;-;-
11.07.2021;20:00;21:00;484;471;458;432;-;-
11.07.2021;21:00;22:00;490;471;475;487;-;-
11.07.2021;22:00;23:00;489;469;494;479;-;-
11.07.2021;23:00;00:00;488;470;486;451;-;-
12.07.2021;00:00;01:00;488;468;498;456;-;-
12.07.2021;01:00;02:00;471;468;494;484;-;-
12.07.2021;02:00;03:00;472;476;497;490;-;-
12.07.2021;03:00;04:00;482;474;493;479;-;-
12.07.2021;04:00;05:00;489;473;496;469;-;-
12.07.2021;05:00;06:00;485;470;501;462;-;-
12.07.2021;06:00;07:00;484;453;490;483;-;-
12.07.2021;07:00;08:00;488;445;493;486;-;-
12.07.2021;08:00;09:00;490;450;481;479;-;-
12.07.2021;09:00;10:00;483;445;473;474;-;-
12.07.2021;10:00;11:00;425;439;405;353;-;-
12.07.2021;11:00;12:00;438;446;420;361;-;-
12.07.2021;12:00;13:00;485;447;479;469;-;-
12.07.2021;13:00;14:00;489;458;480;479;-;-
12.07.2021;14:00;15:00;480;445;480;395;-;-
12.07.2021;15:00;16:00;478;441;475;222;-;-
12.07.2021;16:00;17:00;484;440;476;226;-;-
12.07.2021;17:00;18:00;482;418;475;229;-;-
12.07.2021;18:00;19:00;480;416;475;228;-;-
12.07.2021;19:00;20:00;482;414;476;230;-;-
12.07.2021;20:00;21:00;484;440;474;230;-;-
12.07.2021;21:00;22:00;483;448;468;228;-;-
12.07.2021;22:00;23:00;482;433;475;227;-;-
12.07.2021;23:00;00:00;479;434;469;225;-;-
13.07.2021;00:00;01:00;484;444;484;235;-;-
13.07.2021;01:00;02:00;485;445;496;225;-;-
13.07.2021;02:00;03:00;483;445;495;228;-;-
13.07.2021;03:00;04:00;484;446;496;230;-;-
13.07.2021;04:00;05:00;487;453;497;229;-;-
13.07.2021;05:00;06:00;484;463;486;232;-;-
13.07.2021;06:00;07:00;484;449;488;232;-;-
13.07.2021;07:00;08:00;484;451;486;225;-;-
13.07.2021;08:00;09:00;485;440;481;231;-;-
13.07.2021;09:00;10:00;487;448;489;229;-;-
13.07.2021;10:00;11:00;484;448;491;227;-;-
13.07.2021;11:00;12:00;485;439;494;228;-;-
13.07.2021;12:00;13:00;485;442;496;229;-;-
13.07.2021;13:00;14:00;484;458;496;229;-;-
13.07.2021;14:00;15:00;485;454;496;229;-;-
13.07.2021;15:00;16:00;479;443;491;225;-;-
13.07.2021;16:00;17:00;485;442;496;230;-;-
13.07.2021;17:00;18:00;483;441;494;227;-;-
13.07.2021;18:00;19:00;483;442;485;226;-;-
13.07.2021;19:00;20:00;486;445;486;230;-;-
13.07.2021;20:00;21:00;482;449;484;229;-;-
13.07.2021;21:00;22:00;479;453;483;227;-;-
13.07.2021;22:00;23:00;477;457;480;228;-;-
13.07.2021;23:00;00:00;475;468;480;226;-;-
14.07.2021;00:00;01:00;477;468;487;233;-;-
14.07.2021;01:00;02:00;474;467;484;232;-;-
14.07.2021;02:00;03:00;474;459;480;232;-;-
14.07.2021;03:00;04:00;478;455;480;237;-;-
14.07.2021;04:00;05:00;481;457;478;237;-;-
14.07.2021;05:00;06:00;477;450;466;230;-;-
14.07.2021;06:00;07:00;485;459;474;236;-;-
14.07.2021;07:00;08:00;490;465;484;238;-;-
14.07.2021;08:00;09:00;489;464;486;238;-;-
14.07.2021;09:00;10:00;489;465;487;237;-;-
14.07.2021;10:00;11:00;488;463;476;233;-;-
14.07.2021;11:00;12:00;482;464;486;230;-;-
14.07.2021;12:00;13:00;471;461;488;230;-;-
14.07.2021;13:00;14:00;449;456;439;218;-;-
14.07.2021;14:00;15:00;469;457;482;231;-;-
14.07.2021;15:00;16:00;473;441;489;232;-;-
14.07.2021;16:00;17:00;477;454;489;231;-;-
14.07.2021;17:00;18:00;473;436;473;226;-;-
14.07.2021;18:00;19:00;482;449;485;233;-;-
14.07.2021;19:00;20:00;478;445;486;232;-;-
14.07.2021;20:00;21:00;447;442;486;231;-;-
14.07.2021;21:00;22:00;444;454;483;233;-;-
14.07.2021;22:00;23:00;439;437;477;233;-;-
14.07.2021;23:00;00:00;440;443;479;229;-;-
15.07.2021;00:00;01:00;425;435;474;230;-;-
