Datum;Anfang;Ende;Generation_DE Block E [MW] Originalauflösungen;Generation_DE SWD KWL AGuD [MW] Originalauflösungen;Generation_DE SWD KWL GTE1 [MW] Originalauflösungen;Generation_DE SWD KWL GTE2 [MW] Originalauflösungen;Generation_DE SWD KWL GuD F [MW] Originalauflösungen
23.01.2023;19:00;20:00;-;84;-;-;578
23.01.2023;20:00;21:00;-;68;-;-;572
23.01.2023;21:00;22:00;-;5;-;-;570
23.01.2023;22:00;23:00;-;0;-;-;570
23.01.2023;23:00;00:00;-;0;-;-;573
24.01.2023;00:00;01:00;-;0;-;-;581
24.01.2023;01:00;02:00;-;0;-;-;579
24.01.2023;02:00;03:00;-;0;-;-;575
24.01.2023;03:00;04:00;-;0;-;-;573
24.01.2023;04:00;05:00;-;0;-;-;564
24.01.2023;05:00;06:00;-;0;-;-;560
24.01.2023;06:00;07:00;-;8;-;-;568
24.01.2023;07:00;08:00;-;61;-;-;569
24.01.2023;08:00;09:00;-;82;-;-;576
24.01.2023;09:00;10:00;-;80;-;-;579
24.01.2023;10:00;11:00;-;74;-;-;580
24.01.2023;11:00;12:00;-;74;-;-;581
24.01.2023;12:00;13:00;-;76;-;-;581
24.01.2023;13:00;14:00;-;76;-;-;581
24.01.2023;14:00;15:00;-;76;-;-;581
24.01.2023;15:00;16:00;-;76;-;-;579
24.01.2023;16:00;17:00;-;76;-;-;579
24.01.2023;17:00;18:00;-;87;-;-;581
24.01.2023;18:00;19:00;-;90;-;-;582
24.01.2023;19:00;20:00;-;83;-;-;590
24.01.2023;20:00;21:00;-;79;-;-;593
24.01.2023;21:00;22:00;-;14;-;-;568
24.01.2023;22:00;23:00;-;0;-;-;570
24.01.2023;23:00;00:00;-;0;-;-;567
25.01.2023;00:00;01:00;-;0;-;-;574
25.01.2023;01:00;02:00;-;0;-;-;576
25.01.2023;02:00;03:00;-;0;-;-;576
25.01.2023;03:00;04:00;-;0;-;-;576
25.01.2023;04:00;05:00;-;0;-;-;576
25.01.2023;05:00;06:00;-;0;-;-;571
25.01.2023;06:00;07:00;-;23;-;-;571
25.01.2023;07:00;08:00;-;82;-;-;578
25.01.2023;08:00;09:00;-;81;-;-;586
25.01.2023;09:00;10:00;-;81;-;-;588
25.01.2023;10:00;11:00;-;82;-;-;571
25.01.2023;11:00;12:00;-;82;-;-;572
25.01.2023;12:00;13:00;-;82;-;-;571
25.01.2023;13:00;14:00;-;77;-;-;571
25.01.2023;14:00;15:00;-;76;-;-;508
25.01.2023;15:00;16:00;-;82;-;-;496
25.01.2023;16:00;17:00;-;86;-;-;573
25.01.2023;17:00;18:00;-;85;-;-;572
25.01.2023;18:00;19:00;-;85;-;-;572
25.01.2023;19:00;20:00;-;81;-;-;574
25.01.2023;20:00;21:00;-;14;-;-;570
25.01.2023;21:00;22:00;-;0;-;-;559
25.01.2023;22:00;23:00;-;0;-;-;561
25.01.2023;23:00;00:00;-;0;-;-;564
26.01.2023;00:00;01:00;-;0;-;-;568
26.01.2023;01:00;02:00;-;0;-;-;532
26.01.2023;02:00;03:00;-;0;-;-;530
26.01.2023;03:00;04:00;-;0;-;-;524
26.01.2023;04:00;05:00;-;0;-;-;575
26.01.2023;05:00;06:00;-;0;-;-;576
26.01.2023;06:00;07:00;-;17;-;-;574
26.01.2023;07:00;08:00;-;79;-;-;574
26.01.2023;08:00;09:00;-;90;-;-;574
26.01.2023;09:00;10:00;-;89;-;-;574
26.01.2023;10:00;11:00;-;94;-;-;566
26.01.2023;11:00;12:00;-;99;-;-;563
26.01.2023;12:00;13:00;-;99;-;-;537
26.01.2023;13:00;14:00;-;94;-;-;329
26.01.2023;14:00;15:00;-;83;-;-;537
26.01.2023;15:00;16:00;-;83;-;-;570
26.01.2023;16:00;17:00;-;84;-;-;570
26.01.2023;17:00;18:00;-;81;-;-;572
26.01.2023;18:00;19:00;-;68;-;-;574
26.01.2023;19:00;20:00;-;4;-;-;574
26.01.2023;20:00;21:00;-;0;-;-;575
26.01.2023;21:00;22:00;-;0;-;-;578
26.01.2023;22:00;23:00;-;0;-;-;583
26.01.2023;23:00;00:00;-;0;-;-;505
27.01.2023;00:00;01:00;-;0;-;-;569
27.01.2023;01:00;02:00;-;0;-;-;569
27.01.2023;02:00;03:00;-;0;-;-;569
27.01.2023;03:00;04:00;-;0;-;-;519
27.01.2023;04:00;05:00;-;0;-;-;499
27.01.2023;05:00;06:00;-;0;-;-;572
27.01.2023;06:00;07:00;-;11;-;-;576
27.01.2023;07:00;08:00;-;63;-;-;577
27.01.2023;08:00;09:00;-;96;-;-;569
27.01.2023;09:00;10:00;-;97;-;-;569
27.01.2023;10:00;11:00;-;83;-;-;573
27.01.2023;11:00;12:00;-;83;-;-;566
27.01.2023;12:00;13:00;-;86;-;-;564
27.01.2023;13:00;14:00;-;87;-;-;564
27.01.2023;14:00;15:00;-;94;-;-;573
27.01.2023;15:00;16:00;-;93;-;-;574
27.01.2023;16:00;17:00;-;91;-;-;575
27.01.2023;17:00;18:00;-;102;-;-;577
27.01.2023;18:00;19:00;-;104;-;-;578
27.01.2023;19:00;20:00;-;104;-;-;579
27.01.2023;20:00;21:00;-;74;-;-;580
27.01.2023;21:00;22:00;-;4;-;-;579
27.01.2023;22:00;23:00;-;0;-;-;582
27.01.2023;23:00;00:00;-;0;-;-;581
28.01.2023;00:00;01:00;-;0;-;-;580
28.01.2023;01:00;02:00;-;0;-;-;580
28.01.2023;02:00;03:00;-;0;-;-;580
28.01.2023;03:00;04:00;-;0;-;-;579
28.01.2023;04:00;05:00;-;0;-;-;575
28.01.2023;05:00;06:00;-;0;-;-;575
28.01.2023;06:00;07:00;-;0;-;-;571
28.01.2023;07:00;08:00;-;0;-;-;571
28.01.2023;08:00;09:00;-;0;-;-;569
28.01.2023;09:00;10:00;-;0;-;-;568
28.01.2023;10:00;11:00;-;0;-;-;568
28.01.2023;11:00;12:00;-;0;-;-;571
28.01.2023;12:00;13:00;-;0;-;-;570
28.01.2023;13:00;14:00;-;0;-;-;569
28.01.2023;14:00;15:00;-;0;-;-;572
28.01.2023;15:00;16:00;-;0;-;-;572
28.01.2023;16:00;17:00;-;0;-;-;572
28.01.2023;17:00;18:00;-;0;-;-;572
28.01.2023;18:00;19:00;-;0;-;-;570
28.01.2023;19:00;20:00;-;0;-;-;569
28.01.2023;20:00;21:00;-;0;-;-;570
28.01.2023;21:00;22:00;-;0;-;-;570
28.01.2023;22:00;23:00;-;0;-;-;574
28.01.2023;23:00;00:00;-;0;-;-;576
29.01.2023;00:00;01:00;-;0;-;-;554
29.01.2023;01:00;02:00;-;0;-;-;557
29.01.2023;02:00;03:00;-;0;-;-;574
29.01.2023;03:00;04:00;-;0;-;-;576
29.01.2023;04:00;05:00;-;0;-;-;576
29.01.2023;05:00;06:00;-;0;-;-;574
29.01.2023;06:00;07:00;-;0;-;-;573
29.01.2023;07:00;08:00;-;0;-;-;573
29.01.2023;08:00;09:00;-;0;-;-;573
29.01.2023;09:00;10:00;-;0;-;-;573
29.01.2023;10:00;11:00;-;0;-;-;572
29.01.2023;11:00;12:00;-;0;-;-;573
29.01.2023;12:00;13:00;-;0;-;-;547
29.01.2023;13:00;14:00;-;0;-;-;539
29.01.2023;14:00;15:00;-;0;-;-;539
29.01.2023;15:00;16:00;-;0;-;-;555
29.01.2023;16:00;17:00;-;0;-;-;557
29.01.2023;17:00;18:00;-;0;-;-;568
29.01.2023;18:00;19:00;-;0;-;-;568
29.01.2023;19:00;20:00;-;0;-;-;556
29.01.2023;20:00;21:00;-;0;-;-;345
29.01.2023;21:00;22:00;-;0;-;-;50
29.01.2023;22:00;23:00;-;0;-;-;0
29.01.2023;23:00;00:00;-;0;-;-;0
30.01.2023;00:00;01:00;-;0;-;-;0
30.01.2023;01:00;02:00;-;0;-;-;0
30.01.2023;02:00;03:00;-;0;-;-;0
30.01.2023;03:00;04:00;-;0;-;-;180
30.01.2023;04:00;05:00;-;0;-;-;342
30.01.2023;05:00;06:00;-;0;-;-;344
30.01.2023;06:00;07:00;-;0;-;-;344
30.01.2023;07:00;08:00;-;0;-;-;460
30.01.2023;08:00;09:00;-;0;-;-;490
30.01.2023;09:00;10:00;-;0;-;-;543
30.01.2023;10:00;11:00;-;0;-;-;544
30.01.2023;11:00;12:00;-;0;-;-;544
30.01.2023;12:00;13:00;-;0;-;-;544
30.01.2023;13:00;14:00;-;0;-;-;544
30.01.2023;14:00;15:00;-;0;-;-;546
30.01.2023;15:00;16:00;-;0;-;-;553
30.01.2023;16:00;17:00;-;0;-;-;561
30.01.2023;17:00;18:00;-;0;-;-;567
30.01.2023;18:00;19:00;-;0;-;-;567
30.01.2023;19:00;20:00;-;0;-;-;567
30.01.2023;20:00;21:00;-;0;-;-;308
30.01.2023;21:00;22:00;-;0;-;-;5
30.01.2023;22:00;23:00;-;0;-;-;0
30.01.2023;23:00;00:00;-;0;-;-;0
31.01.2023;00:00;01:00;-;0;-;-;0
31.01.2023;01:00;02:00;-;0;-;-;0
31.01.2023;02:00;03:00;-;0;-;-;0
31.01.2023;03:00;04:00;-;0;-;-;0
31.01.2023;04:00;05:00;-;0;-;-;41
31.01.2023;05:00;06:00;-;0;-;-;244
31.01.2023;06:00;07:00;-;0;-;-;561
31.01.2023;07:00;08:00;-;0;-;-;567
31.01.2023;08:00;09:00;-;0;-;-;558
31.01.2023;09:00;10:00;-;0;-;-;552
31.01.2023;10:00;11:00;-;0;-;-;534
31.01.2023;11:00;12:00;-;0;-;-;546
31.01.2023;12:00;13:00;-;0;-;-;536
31.01.2023;13:00;14:00;-;0;-;-;549
31.01.2023;14:00;15:00;-;0;-;-;551
31.01.2023;15:00;16:00;-;3;-;-;549
31.01.2023;16:00;17:00;-;28;-;-;549
31.01.2023;17:00;18:00;-;67;-;-;533
31.01.2023;18:00;19:00;-;72;-;-;553
31.01.2023;19:00;20:00;-;70;-;-;557
31.01.2023;20:00;21:00;-;80;-;-;577
31.01.2023;21:00;22:00;-;95;-;-;501
31.01.2023;22:00;23:00;-;89;-;-;335
31.01.2023;23:00;00:00;-;91;-;-;336
01.02.2023;00:00;01:00;-;91;-;-;341
01.02.2023;01:00;02:00;-;91;-;-;341
01.02.2023;02:00;03:00;-;91;-;-;341
01.02.2023;03:00;04:00;-;92;-;-;341
01.02.2023;04:00;05:00;-;91;-;-;380
01.02.2023;05:00;06:00;-;92;-;-;332
01.02.2023;06:00;07:00;-;91;-;-;331
01.02.2023;07:00;08:00;-;35;-;-;336
01.02.2023;08:00;09:00;-;0;-;-;491
01.02.2023;09:00;10:00;-;0;-;-;491
01.02.2023;10:00;11:00;-;0;-;-;491
01.02.2023;11:00;12:00;-;0;-;-;491
01.02.2023;12:00;13:00;-;0;-;-;487
01.02.2023;13:00;14:00;-;0;-;-;464
01.02.2023;14:00;15:00;-;0;-;-;524
01.02.2023;15:00;16:00;-;0;-;-;524
01.02.2023;16:00;17:00;-;0;-;-;523
01.02.2023;17:00;18:00;-;0;-;-;504
01.02.2023;18:00;19:00;-;0;-;-;502
01.02.2023;19:00;20:00;-;0;-;-;481
01.02.2023;20:00;21:00;-;0;-;-;343
01.02.2023;21:00;22:00;-;0;-;-;347
01.02.2023;22:00;23:00;-;0;-;-;303
01.02.2023;23:00;00:00;-;0;-;-;11
02.02.2023;00:00;01:00;-;0;-;-;0
02.02.2023;01:00;02:00;-;0;-;-;0
02.02.2023;02:00;03:00;-;0;-;-;0
02.02.2023;03:00;04:00;-;0;-;-;41
02.02.2023;04:00;05:00;-;0;-;-;259
02.02.2023;05:00;06:00;-;0;-;-;329
02.02.2023;06:00;07:00;-;0;-;-;372
02.02.2023;07:00;08:00;-;0;-;-;534
02.02.2023;08:00;09:00;-;0;-;-;564
02.02.2023;09:00;10:00;-;0;-;-;545
02.02.2023;10:00;11:00;-;0;-;-;543
02.02.2023;11:00;12:00;-;0;-;-;493
02.02.2023;12:00;13:00;-;0;-;-;493
02.02.2023;13:00;14:00;-;0;-;-;493
02.02.2023;14:00;15:00;-;0;-;-;557
02.02.2023;15:00;16:00;-;0;-;-;580
02.02.2023;16:00;17:00;-;0;-;-;580
02.02.2023;17:00;18:00;-;0;-;-;582
02.02.2023;18:00;19:00;-;0;-;-;580
02.02.2023;19:00;20:00;-;0;-;-;578
02.02.2023;20:00;21:00;-;0;-;-;549
02.02.2023;21:00;22:00;-;0;-;-;535
02.02.2023;22:00;23:00;-;0;-;-;506
02.02.2023;23:00;00:00;-;0;-;-;337
03.02.2023;00:00;01:00;-;0;-;-;334
03.02.2023;01:00;02:00;-;0;-;-;338
03.02.2023;02:00;03:00;-;0;-;-;332
03.02.2023;03:00;04:00;-;0;-;-;332
03.02.2023;04:00;05:00;-;0;-;-;332
03.02.2023;05:00;06:00;-;0;-;-;332
03.02.2023;06:00;07:00;-;0;-;-;504
03.02.2023;07:00;08:00;-;0;-;-;530
03.02.2023;08:00;09:00;-;0;-;-;532
03.02.2023;09:00;10:00;-;0;-;-;529
03.02.2023;10:00;11:00;-;0;-;-;354
03.02.2023;11:00;12:00;-;0;-;-;341
03.02.2023;12:00;13:00;-;0;-;-;460
03.02.2023;13:00;14:00;-;0;-;-;340
03.02.2023;14:00;15:00;-;0;-;-;337
03.02.2023;15:00;16:00;-;0;-;-;337
03.02.2023;16:00;17:00;-;0;-;-;337
03.02.2023;17:00;18:00;-;0;-;-;413
03.02.2023;18:00;19:00;-;0;-;-;515
03.02.2023;19:00;20:00;-;0;-;-;517
03.02.2023;20:00;21:00;-;0;-;-;500
03.02.2023;21:00;22:00;-;0;-;-;502
03.02.2023;22:00;23:00;-;0;-;-;355
03.02.2023;23:00;00:00;-;0;-;-;354
04.02.2023;00:00;01:00;-;0;-;-;337
04.02.2023;01:00;02:00;-;0;-;-;359
04.02.2023;02:00;03:00;-;0;-;-;348
04.02.2023;03:00;04:00;-;0;-;-;374
04.02.2023;04:00;05:00;-;0;-;-;359
04.02.2023;05:00;06:00;-;0;-;-;338
04.02.2023;06:00;07:00;-;0;-;-;509
04.02.2023;07:00;08:00;-;0;-;-;574
04.02.2023;08:00;09:00;-;0;-;-;578
04.02.2023;09:00;10:00;-;0;-;-;576
04.02.2023;10:00;11:00;-;0;-;-;576
04.02.2023;11:00;12:00;-;0;-;-;561
04.02.2023;12:00;13:00;-;0;-;-;362
04.02.2023;13:00;14:00;-;0;-;-;336
04.02.2023;14:00;15:00;-;0;-;-;452
04.02.2023;15:00;16:00;-;0;-;-;529
04.02.2023;16:00;17:00;-;0;-;-;565
04.02.2023;17:00;18:00;-;0;-;-;571
04.02.2023;18:00;19:00;-;0;-;-;571
04.02.2023;19:00;20:00;-;0;-;-;572
04.02.2023;20:00;21:00;-;0;-;-;573
04.02.2023;21:00;22:00;-;0;-;-;550
04.02.2023;22:00;23:00;-;0;-;-;543
04.02.2023;23:00;00:00;-;0;-;-;554
05.02.2023;00:00;01:00;-;0;-;-;552
05.02.2023;01:00;02:00;-;0;-;-;530
05.02.2023;02:00;03:00;-;0;-;-;573
05.02.2023;03:00;04:00;-;0;-;-;428
05.02.2023;04:00;05:00;-;0;-;-;335
05.02.2023;05:00;06:00;-;0;-;-;334
05.02.2023;06:00;07:00;-;0;-;-;335
05.02.2023;07:00;08:00;-;0;-;-;337
05.02.2023;08:00;09:00;-;0;-;-;474
05.02.2023;09:00;10:00;-;0;-;-;471
05.02.2023;10:00;11:00;-;0;-;-;341
05.02.2023;11:00;12:00;-;0;-;-;337
05.02.2023;12:00;13:00;-;0;-;-;366
05.02.2023;13:00;14:00;-;0;-;-;339
05.02.2023;14:00;15:00;-;0;-;-;361
05.02.2023;15:00;16:00;-;0;-;-;403
05.02.2023;16:00;17:00;-;0;-;-;424
05.02.2023;17:00;18:00;-;0;-;-;436
05.02.2023;18:00;19:00;-;0;-;-;518
05.02.2023;19:00;20:00;-;0;-;-;570
05.02.2023;20:00;21:00;-;0;-;-;565
05.02.2023;21:00;22:00;-;0;-;-;410
05.02.2023;22:00;23:00;-;0;-;-;10
05.02.2023;23:00;00:00;-;0;-;-;0
06.02.2023;00:00;01:00;-;0;-;-;0
06.02.2023;01:00;02:00;-;0;-;-;0
06.02.2023;02:00;03:00;-;0;-;-;0
06.02.2023;03:00;04:00;-;0;-;-;42
06.02.2023;04:00;05:00;-;0;-;-;304
06.02.2023;05:00;06:00;-;0;-;-;564
06.02.2023;06:00;07:00;-;0;-;-;568
06.02.2023;07:00;08:00;-;0;-;-;572
06.02.2023;08:00;09:00;-;0;-;-;572
06.02.2023;09:00;10:00;-;0;-;-;571
06.02.2023;10:00;11:00;-;0;-;-;571
06.02.2023;11:00;12:00;-;0;-;-;568
06.02.2023;12:00;13:00;-;0;-;-;546
06.02.2023;13:00;14:00;-;0;-;-;545
06.02.2023;14:00;15:00;-;0;-;-;545
06.02.2023;15:00;16:00;-;0;-;-;563
06.02.2023;16:00;17:00;-;0;-;-;562
06.02.2023;17:00;18:00;-;0;-;-;563
06.02.2023;18:00;19:00;-;0;-;-;581
06.02.2023;19:00;20:00;-;0;-;-;584
06.02.2023;20:00;21:00;-;0;-;-;587
06.02.2023;21:00;22:00;-;0;-;-;574
06.02.2023;22:00;23:00;-;0;-;-;576
06.02.2023;23:00;00:00;-;0;-;-;557
07.02.2023;00:00;01:00;-;0;-;-;562
07.02.2023;01:00;02:00;-;0;-;-;560
07.02.2023;02:00;03:00;-;0;-;-;560
07.02.2023;03:00;04:00;-;0;-;-;559
07.02.2023;04:00;05:00;-;0;-;-;511
07.02.2023;05:00;06:00;-;0;-;-;569
07.02.2023;06:00;07:00;-;0;-;-;556
07.02.2023;07:00;08:00;-;0;-;-;570
07.02.2023;08:00;09:00;-;0;-;-;570
07.02.2023;09:00;10:00;-;0;-;-;570
07.02.2023;10:00;11:00;-;0;-;-;565
07.02.2023;11:00;12:00;-;0;-;-;569
07.02.2023;12:00;13:00;-;0;-;-;549
07.02.2023;13:00;14:00;-;0;-;-;529
07.02.2023;14:00;15:00;-;0;-;-;545
07.02.2023;15:00;16:00;-;0;-;-;544
07.02.2023;16:00;17:00;-;0;-;-;583
07.02.2023;17:00;18:00;-;0;-;-;586
07.02.2023;18:00;19:00;-;0;-;-;585
07.02.2023;19:00;20:00;-;0;-;-;587
07.02.2023;20:00;21:00;-;0;-;-;573
07.02.2023;21:00;22:00;-;0;-;-;573
07.02.2023;22:00;23:00;-;0;-;-;575
07.02.2023;23:00;00:00;-;0;-;-;518
08.02.2023;00:00;01:00;-;0;-;-;576
08.02.2023;01:00;02:00;-;0;-;-;573
08.02.2023;02:00;03:00;-;0;-;-;572
08.02.2023;03:00;04:00;-;0;-;-;576
08.02.2023;04:00;05:00;-;0;-;-;571
08.02.2023;05:00;06:00;-;0;-;-;568
08.02.2023;06:00;07:00;-;0;-;-;563
08.02.2023;07:00;08:00;-;0;-;-;566
08.02.2023;08:00;09:00;-;0;-;-;567
08.02.2023;09:00;10:00;-;0;-;-;569
08.02.2023;10:00;11:00;-;0;-;-;563
08.02.2023;11:00;12:00;-;0;-;-;546
08.02.2023;12:00;13:00;-;0;-;-;335
08.02.2023;13:00;14:00;-;0;-;-;331
08.02.2023;14:00;15:00;-;0;-;-;380
08.02.2023;15:00;16:00;-;0;-;-;534
08.02.2023;16:00;17:00;-;0;-;-;558
08.02.2023;17:00;18:00;-;0;-;-;571
08.02.2023;18:00;19:00;-;0;-;-;573
08.02.2023;19:00;20:00;-;0;-;-;562
08.02.2023;20:00;21:00;-;0;-;-;532
08.02.2023;21:00;22:00;-;0;-;-;486
08.02.2023;22:00;23:00;-;0;-;-;469
08.02.2023;23:00;00:00;-;0;-;-;426
09.02.2023;00:00;01:00;-;0;-;-;358
09.02.2023;01:00;02:00;-;0;-;-;340
09.02.2023;02:00;03:00;-;0;-;-;340
09.02.2023;03:00;04:00;-;0;-;-;340
09.02.2023;04:00;05:00;-;0;-;-;337
09.02.2023;05:00;06:00;-;0;-;-;356
09.02.2023;06:00;07:00;-;0;-;-;531
09.02.2023;07:00;08:00;-;0;-;-;566
09.02.2023;08:00;09:00;-;0;-;-;568
09.02.2023;09:00;10:00;-;0;-;-;493
09.02.2023;10:00;11:00;-;0;-;-;493
09.02.2023;11:00;12:00;-;0;-;-;481
09.02.2023;12:00;13:00;-;0;-;-;336
09.02.2023;13:00;14:00;-;0;-;-;331
09.02.2023;14:00;15:00;-;0;-;-;358
09.02.2023;15:00;16:00;-;0;-;-;568
09.02.2023;16:00;17:00;-;0;-;-;575
09.02.2023;17:00;18:00;-;0;-;-;573
09.02.2023;18:00;19:00;-;0;-;-;575
09.02.2023;19:00;20:00;-;0;-;-;578
09.02.2023;20:00;21:00;-;0;-;-;582
09.02.2023;21:00;22:00;-;0;-;-;575
09.02.2023;22:00;23:00;-;0;-;-;521
09.02.2023;23:00;00:00;-;0;-;-;484
10.02.2023;00:00;01:00;-;0;-;-;358
10.02.2023;01:00;02:00;-;0;-;-;348
10.02.2023;02:00;03:00;-;0;-;-;389
10.02.2023;03:00;04:00;-;0;-;-;377
10.02.2023;04:00;05:00;-;0;-;-;339
10.02.2023;05:00;06:00;-;0;-;-;560
10.02.2023;06:00;07:00;-;0;-;-;567
10.02.2023;07:00;08:00;-;0;-;-;579
10.02.2023;08:00;09:00;-;0;-;-;578
10.02.2023;09:00;10:00;-;0;-;-;567
10.02.2023;10:00;11:00;-;0;-;-;487
10.02.2023;11:00;12:00;-;0;-;-;454
10.02.2023;12:00;13:00;-;0;-;-;335
10.02.2023;13:00;14:00;-;0;-;-;336
10.02.2023;14:00;15:00;-;0;-;-;354
10.02.2023;15:00;16:00;-;0;-;-;416
10.02.2023;16:00;17:00;-;0;-;-;483
10.02.2023;17:00;18:00;-;0;-;-;515
10.02.2023;18:00;19:00;-;0;-;-;481
10.02.2023;19:00;20:00;-;0;-;-;450
10.02.2023;20:00;21:00;-;0;-;-;297
10.02.2023;21:00;22:00;-;0;-;-;8
10.02.2023;22:00;23:00;-;0;-;-;0
10.02.2023;23:00;00:00;-;0;-;-;0
11.02.2023;00:00;01:00;-;0;-;-;0
11.02.2023;01:00;02:00;-;0;-;-;0
11.02.2023;02:00;03:00;-;0;-;-;0
11.02.2023;03:00;04:00;-;0;-;-;0
11.02.2023;04:00;05:00;-;0;-;-;0
11.02.2023;05:00;06:00;-;0;-;-;0
11.02.2023;06:00;07:00;-;0;-;-;0
11.02.2023;07:00;08:00;-;0;-;-;0
11.02.2023;08:00;09:00;-;0;-;-;0
11.02.2023;09:00;10:00;-;0;-;-;0
11.02.2023;10:00;11:00;-;0;-;-;0
11.02.2023;11:00;12:00;-;0;-;-;0
11.02.2023;12:00;13:00;-;0;-;-;0
11.02.2023;13:00;14:00;-;0;-;-;0
11.02.2023;14:00;15:00;-;0;-;-;0
11.02.2023;15:00;16:00;-;0;-;-;80
11.02.2023;16:00;17:00;-;0;-;-;309
11.02.2023;17:00;18:00;-;0;-;-;558
11.02.2023;18:00;19:00;-;0;-;-;576
11.02.2023;19:00;20:00;-;0;-;-;576
11.02.2023;20:00;21:00;-;0;-;-;576
11.02.2023;21:00;22:00;-;0;-;-;535
11.02.2023;22:00;23:00;-;0;-;-;578
11.02.2023;23:00;00:00;-;0;-;-;556
12.02.2023;00:00;01:00;-;0;-;-;426
12.02.2023;01:00;02:00;-;0;-;-;401
12.02.2023;02:00;03:00;-;0;-;-;418
12.02.2023;03:00;04:00;-;0;-;-;435
12.02.2023;04:00;05:00;-;0;-;-;419
12.02.2023;05:00;06:00;-;0;-;-;436
12.02.2023;06:00;07:00;-;0;-;-;499
12.02.2023;07:00;08:00;-;0;-;-;580
12.02.2023;08:00;09:00;-;0;-;-;580
12.02.2023;09:00;10:00;-;0;-;-;580
12.02.2023;10:00;11:00;-;0;-;-;579
12.02.2023;11:00;12:00;-;0;-;-;525
12.02.2023;12:00;13:00;-;0;-;-;501
12.02.2023;13:00;14:00;-;0;-;-;357
12.02.2023;14:00;15:00;-;0;-;-;340
12.02.2023;15:00;16:00;-;0;-;-;543
12.02.2023;16:00;17:00;-;0;-;-;567
12.02.2023;17:00;18:00;-;0;-;-;577
12.02.2023;18:00;19:00;-;0;-;-;583
12.02.2023;19:00;20:00;-;0;-;-;583
12.02.2023;20:00;21:00;-;0;-;-;586
12.02.2023;21:00;22:00;-;0;-;-;586
12.02.2023;22:00;23:00;-;0;-;-;588
12.02.2023;23:00;00:00;-;0;-;-;583
13.02.2023;00:00;01:00;-;0;-;-;579
13.02.2023;01:00;02:00;-;0;-;-;505
13.02.2023;02:00;03:00;-;0;-;-;507
13.02.2023;03:00;04:00;-;0;-;-;498
13.02.2023;04:00;05:00;-;0;-;-;510
13.02.2023;05:00;06:00;-;0;-;-;578
13.02.2023;06:00;07:00;-;0;-;-;579
13.02.2023;07:00;08:00;-;0;-;-;580
13.02.2023;08:00;09:00;-;0;-;-;585
13.02.2023;09:00;10:00;-;0;-;-;586
13.02.2023;10:00;11:00;-;0;-;-;582
13.02.2023;11:00;12:00;-;0;-;-;584
13.02.2023;12:00;13:00;-;0;-;-;581
13.02.2023;13:00;14:00;-;0;-;-;578
13.02.2023;14:00;15:00;-;0;-;-;575
13.02.2023;15:00;16:00;-;0;-;-;572
13.02.2023;16:00;17:00;-;0;-;-;570
13.02.2023;17:00;18:00;-;0;-;-;571
13.02.2023;18:00;19:00;-;0;-;-;575
13.02.2023;19:00;20:00;-;0;-;-;580
13.02.2023;20:00;21:00;-;0;-;-;585
13.02.2023;21:00;22:00;-;0;-;-;589
13.02.2023;22:00;23:00;-;0;-;-;564
13.02.2023;23:00;00:00;-;0;-;-;564
14.02.2023;00:00;01:00;-;0;-;-;580
14.02.2023;01:00;02:00;-;0;-;-;580
14.02.2023;02:00;03:00;-;0;-;-;558
14.02.2023;03:00;04:00;-;0;-;-;552
14.02.2023;04:00;05:00;-;0;-;-;547
14.02.2023;05:00;06:00;-;0;-;-;573
14.02.2023;06:00;07:00;-;0;-;-;573
14.02.2023;07:00;08:00;-;0;-;-;591
14.02.2023;08:00;09:00;-;0;-;-;591
14.02.2023;09:00;10:00;-;0;-;-;587
14.02.2023;10:00;11:00;-;0;-;-;579
14.02.2023;11:00;12:00;-;0;-;-;575
14.02.2023;12:00;13:00;-;0;-;-;533
14.02.2023;13:00;14:00;-;0;-;-;527
14.02.2023;14:00;15:00;-;0;-;-;531
14.02.2023;15:00;16:00;-;0;-;-;566
14.02.2023;16:00;17:00;-;0;-;-;562
14.02.2023;17:00;18:00;-;0;-;-;566
14.02.2023;18:00;19:00;-;0;-;-;571
14.02.2023;19:00;20:00;-;0;-;-;576
14.02.2023;20:00;21:00;-;0;-;-;578
14.02.2023;21:00;22:00;-;0;-;-;579
14.02.2023;22:00;23:00;-;0;-;-;584
14.02.2023;23:00;00:00;-;0;-;-;552
15.02.2023;00:00;01:00;-;0;-;-;584
15.02.2023;01:00;02:00;-;0;-;-;585
15.02.2023;02:00;03:00;-;0;-;-;585
15.02.2023;03:00;04:00;-;0;-;-;588
15.02.2023;04:00;05:00;-;0;-;-;582
15.02.2023;05:00;06:00;-;0;-;-;577
15.02.2023;06:00;07:00;-;0;-;-;575
15.02.2023;07:00;08:00;-;0;-;-;593
15.02.2023;08:00;09:00;-;0;-;-;589
15.02.2023;09:00;10:00;-;0;-;-;588
15.02.2023;10:00;11:00;-;0;-;-;584
15.02.2023;11:00;12:00;-;0;-;-;571
15.02.2023;12:00;13:00;-;0;-;-;492
15.02.2023;13:00;14:00;-;0;-;-;491
15.02.2023;14:00;15:00;-;0;-;-;527
15.02.2023;15:00;16:00;-;0;-;-;546
15.02.2023;16:00;17:00;-;0;-;-;464
15.02.2023;17:00;18:00;-;0;-;-;386
15.02.2023;18:00;19:00;-;0;-;-;564
15.02.2023;19:00;20:00;-;0;-;-;569
