Datum;Anfang;Ende;Generation_DE Boxberg Block N [MW] Originalauflösungen;Generation_DE Boxberg Block R [MW] Originalauflösungen;Generation_DE Boxberg Block P [MW] Originalauflösungen;Generation_DE Boxberg Block Q [MW] Originalauflösungen
27.02.2017;10:00;11:00;435;0;427;845
27.02.2017;11:00;12:00;437;0;423;833
27.02.2017;12:00;13:00;453;0;429;847
27.02.2017;13:00;14:00;486;0;463;848
27.02.2017;14:00;15:00;486;0;450;847
27.02.2017;15:00;16:00;493;0;448;850
27.02.2017;16:00;17:00;492;0;446;844
27.02.2017;17:00;18:00;436;0;396;808
27.02.2017;18:00;19:00;463;0;372;788
27.02.2017;19:00;20:00;454;0;370;778
27.02.2017;20:00;21:00;457;0;387;831
27.02.2017;21:00;22:00;463;0;392;828
27.02.2017;22:00;23:00;464;0;392;830
27.02.2017;23:00;00:00;462;0;399;801
28.02.2017;00:00;01:00;438;0;362;839
28.02.2017;01:00;02:00;436;0;359;837
28.02.2017;02:00;03:00;435;0;359;825
28.02.2017;03:00;04:00;417;0;317;821
28.02.2017;04:00;05:00;454;0;416;815
28.02.2017;05:00;06:00;367;0;363;810
28.02.2017;06:00;07:00;198;0;367;790
28.02.2017;07:00;08:00;194;0;357;798
28.02.2017;08:00;09:00;196;0;385;709
28.02.2017;09:00;10:00;196;0;396;687
28.02.2017;10:00;11:00;196;0;388;650
28.02.2017;11:00;12:00;198;0;392;663
28.02.2017;12:00;13:00;197;0;391;619
28.02.2017;13:00;14:00;198;0;397;607
28.02.2017;14:00;15:00;198;0;383;610
28.02.2017;15:00;16:00;198;0;392;705
28.02.2017;16:00;17:00;196;0;390;795
28.02.2017;17:00;18:00;196;0;399;830
28.02.2017;18:00;19:00;200;0;381;825
28.02.2017;19:00;20:00;198;0;372;829
28.02.2017;20:00;21:00;193;0;368;714
28.02.2017;21:00;22:00;192;0;370;819
28.02.2017;22:00;23:00;163;0;372;831
28.02.2017;23:00;00:00;154;0;380;695
01.03.2017;00:00;01:00;405;0;421;812
01.03.2017;01:00;02:00;461;0;414;837
01.03.2017;02:00;03:00;496;0;416;834
01.03.2017;03:00;04:00;498;0;420;833
01.03.2017;04:00;05:00;498;0;420;832
01.03.2017;05:00;06:00;499;0;431;821
01.03.2017;06:00;07:00;499;0;432;822
01.03.2017;07:00;08:00;499;0;449;824
01.03.2017;08:00;09:00;446;0;418;829
01.03.2017;09:00;10:00;437;0;383;829
01.03.2017;10:00;11:00;437;0;380;774
01.03.2017;11:00;12:00;436;193;379;814
01.03.2017;12:00;13:00;433;323;403;764
01.03.2017;13:00;14:00;433;402;417;820
01.03.2017;14:00;15:00;435;497;407;787
01.03.2017;15:00;16:00;436;561;373;608
01.03.2017;16:00;17:00;436;560;374;697
01.03.2017;17:00;18:00;435;559;370;690
01.03.2017;18:00;19:00;437;539;394;805
01.03.2017;19:00;20:00;437;515;412;820
01.03.2017;20:00;21:00;438;514;440;840
01.03.2017;21:00;22:00;452;515;437;837
01.03.2017;22:00;23:00;435;520;434;842
01.03.2017;23:00;00:00;447;511;433;819
02.03.2017;00:00;01:00;490;555;463;714
02.03.2017;01:00;02:00;463;553;442;702
02.03.2017;02:00;03:00;492;567;470;718
02.03.2017;03:00;04:00;490;578;471;712
02.03.2017;04:00;05:00;495;568;473;524
02.03.2017;05:00;06:00;498;577;475;388
02.03.2017;06:00;07:00;498;572;475;0
02.03.2017;07:00;08:00;467;568;468;0
02.03.2017;08:00;09:00;458;573;403;0
02.03.2017;09:00;10:00;442;578;171;0
02.03.2017;10:00;11:00;437;580;183;0
02.03.2017;11:00;12:00;436;580;195;0
02.03.2017;12:00;13:00;435;582;193;0
02.03.2017;13:00;14:00;435;581;196;0
02.03.2017;14:00;15:00;436;570;188;0
02.03.2017;15:00;16:00;462;574;195;0
02.03.2017;16:00;17:00;463;562;180;0
02.03.2017;17:00;18:00;438;557;186;0
02.03.2017;18:00;19:00;439;552;187;0
02.03.2017;19:00;20:00;450;554;170;0
02.03.2017;20:00;21:00;475;546;271;0
02.03.2017;21:00;22:00;460;551;447;0
02.03.2017;22:00;23:00;493;554;461;0
02.03.2017;23:00;00:00;499;548;475;0
03.03.2017;00:00;01:00;466;547;443;0
03.03.2017;01:00;02:00;464;545;435;0
03.03.2017;02:00;03:00;461;548;434;0
03.03.2017;03:00;04:00;461;559;433;0
03.03.2017;04:00;05:00;463;569;430;0
03.03.2017;05:00;06:00;463;584;438;0
03.03.2017;06:00;07:00;494;593;472;0
03.03.2017;07:00;08:00;485;594;462;0
03.03.2017;08:00;09:00;492;590;469;0
03.03.2017;09:00;10:00;497;564;475;0
03.03.2017;10:00;11:00;496;561;471;0
03.03.2017;11:00;12:00;495;583;476;0
03.03.2017;12:00;13:00;494;578;470;0
03.03.2017;13:00;14:00;498;575;485;0
03.03.2017;14:00;15:00;499;566;474;0
03.03.2017;15:00;16:00;495;562;474;0
03.03.2017;16:00;17:00;497;565;465;0
03.03.2017;17:00;18:00;495;565;467;0
03.03.2017;18:00;19:00;495;564;465;0
03.03.2017;19:00;20:00;495;566;468;0
03.03.2017;20:00;21:00;497;568;466;0
03.03.2017;21:00;22:00;497;576;461;0
03.03.2017;22:00;23:00;495;576;428;0
03.03.2017;23:00;00:00;457;570;416;0
04.03.2017;00:00;01:00;493;576;453;0
04.03.2017;01:00;02:00;497;582;461;0
04.03.2017;02:00;03:00;497;580;460;0
04.03.2017;03:00;04:00;496;577;454;0
04.03.2017;04:00;05:00;497;572;450;24
04.03.2017;05:00;06:00;498;571;461;337
04.03.2017;06:00;07:00;498;570;469;538
04.03.2017;07:00;08:00;498;572;468;559
04.03.2017;08:00;09:00;465;574;451;582
04.03.2017;09:00;10:00;465;571;447;608
04.03.2017;10:00;11:00;463;556;451;603
04.03.2017;11:00;12:00;463;570;443;605
04.03.2017;12:00;13:00;460;575;450;606
04.03.2017;13:00;14:00;463;576;460;609
04.03.2017;14:00;15:00;464;554;445;609
04.03.2017;15:00;16:00;464;564;442;728
04.03.2017;16:00;17:00;463;567;438;832
04.03.2017;17:00;18:00;438;561;440;718
04.03.2017;18:00;19:00;439;565;445;709
04.03.2017;19:00;20:00;439;564;446;715
04.03.2017;20:00;21:00;464;497;414;575
04.03.2017;21:00;22:00;464;510;409;562
04.03.2017;22:00;23:00;464;509;408;560
04.03.2017;23:00;00:00;464;509;443;519
05.03.2017;00:00;01:00;446;569;439;728
05.03.2017;01:00;02:00;445;579;434;780
05.03.2017;02:00;03:00;446;569;437;779
05.03.2017;03:00;04:00;449;570;440;824
05.03.2017;04:00;05:00;452;583;441;829
05.03.2017;05:00;06:00;452;588;441;742
05.03.2017;06:00;07:00;452;597;440;835
05.03.2017;07:00;08:00;112;149;111;204
05.03.2017;08:00;09:00;0;0;0;0
05.03.2017;09:00;10:00;226;294;217;412
05.03.2017;10:00;11:00;449;578;433;713
05.03.2017;11:00;12:00;499;596;485;830
05.03.2017;12:00;13:00;499;595;473;840
05.03.2017;13:00;14:00;500;592;478;839
05.03.2017;14:00;15:00;464;581;431;831
05.03.2017;15:00;16:00;498;577;474;837
05.03.2017;16:00;17:00;501;571;473;842
05.03.2017;17:00;18:00;501;571;477;841
05.03.2017;18:00;19:00;499;566;474;839
05.03.2017;19:00;20:00;500;569;480;836
05.03.2017;20:00;21:00;501;578;474;842
05.03.2017;21:00;22:00;501;591;481;837
05.03.2017;22:00;23:00;501;579;465;839
05.03.2017;23:00;00:00;500;567;465;834
06.03.2017;00:00;01:00;498;573;465;839
06.03.2017;01:00;02:00;499;572;463;843
06.03.2017;02:00;03:00;498;566;471;841
06.03.2017;03:00;04:00;497;570;477;843
06.03.2017;04:00;05:00;499;577;492;844
06.03.2017;05:00;06:00;499;598;493;842
06.03.2017;06:00;07:00;500;592;494;844
06.03.2017;07:00;08:00;500;597;495;840
06.03.2017;08:00;09:00;501;598;495;843
06.03.2017;09:00;10:00;499;596;496;840
06.03.2017;10:00;11:00;501;583;495;799
06.03.2017;11:00;12:00;500;585;496;827
06.03.2017;12:00;13:00;499;588;495;843
06.03.2017;13:00;14:00;499;587;496;815
06.03.2017;14:00;15:00;497;579;496;815
06.03.2017;15:00;16:00;496;579;497;731
06.03.2017;16:00;17:00;500;582;497;842
06.03.2017;17:00;18:00;494;586;495;810
06.03.2017;18:00;19:00;499;595;498;836
06.03.2017;19:00;20:00;499;590;495;841
06.03.2017;20:00;21:00;500;585;498;840
06.03.2017;21:00;22:00;500;600;487;838
06.03.2017;22:00;23:00;497;580;487;842
06.03.2017;23:00;00:00;495;579;482;839
07.03.2017;00:00;01:00;498;581;483;840
07.03.2017;01:00;02:00;499;578;484;836
07.03.2017;02:00;03:00;501;580;474;844
07.03.2017;03:00;04:00;500;579;479;842
07.03.2017;04:00;05:00;499;578;485;844
07.03.2017;05:00;06:00;499;583;479;841
07.03.2017;06:00;07:00;500;584;477;845
07.03.2017;07:00;08:00;499;577;482;841
07.03.2017;08:00;09:00;501;582;481;840
07.03.2017;09:00;10:00;500;585;436;842
07.03.2017;10:00;11:00;501;585;433;838
07.03.2017;11:00;12:00;500;580;475;842
07.03.2017;12:00;13:00;497;577;469;827
07.03.2017;13:00;14:00;499;583;475;841
07.03.2017;14:00;15:00;499;576;480;843
07.03.2017;15:00;16:00;500;533;479;833
07.03.2017;16:00;17:00;500;444;472;841
07.03.2017;17:00;18:00;498;503;479;825
07.03.2017;18:00;19:00;501;578;478;824
07.03.2017;19:00;20:00;500;577;476;824
07.03.2017;20:00;21:00;498;582;482;829
07.03.2017;21:00;22:00;499;585;485;828
07.03.2017;22:00;23:00;499;585;484;828
07.03.2017;23:00;00:00;499;586;479;825
08.03.2017;00:00;01:00;499;582;477;844
08.03.2017;01:00;02:00;500;580;483;842
08.03.2017;02:00;03:00;499;587;483;836
08.03.2017;03:00;04:00;500;585;481;838
08.03.2017;04:00;05:00;499;585;482;847
08.03.2017;05:00;06:00;496;594;487;842
08.03.2017;06:00;07:00;499;595;495;846
08.03.2017;07:00;08:00;496;593;497;847
08.03.2017;08:00;09:00;498;596;497;847
08.03.2017;09:00;10:00;500;591;490;845
08.03.2017;10:00;11:00;500;591;482;840
08.03.2017;11:00;12:00;500;595;485;823
08.03.2017;12:00;13:00;500;594;485;837
08.03.2017;13:00;14:00;498;594;483;839
08.03.2017;14:00;15:00;495;592;474;824
08.03.2017;15:00;16:00;498;591;482;837
08.03.2017;16:00;17:00;494;583;482;837
08.03.2017;17:00;18:00;442;572;456;743
08.03.2017;18:00;19:00;437;517;429;616
08.03.2017;19:00;20:00;437;519;434;608
08.03.2017;20:00;21:00;435;578;418;667
08.03.2017;21:00;22:00;435;550;419;599
08.03.2017;22:00;23:00;436;575;418;651
08.03.2017;23:00;00:00;494;584;478;835
09.03.2017;00:00;01:00;498;585;482;840
09.03.2017;01:00;02:00;501;584;482;841
09.03.2017;02:00;03:00;502;581;476;839
09.03.2017;03:00;04:00;499;583;481;841
09.03.2017;04:00;05:00;499;583;479;843
09.03.2017;05:00;06:00;500;594;474;841
09.03.2017;06:00;07:00;500;600;488;843
09.03.2017;07:00;08:00;501;600;493;839
09.03.2017;08:00;09:00;500;598;494;840
09.03.2017;09:00;10:00;500;598;495;841
09.03.2017;10:00;11:00;499;599;496;815
09.03.2017;11:00;12:00;499;601;495;841
09.03.2017;12:00;13:00;498;599;494;840
09.03.2017;13:00;14:00;497;597;494;814
09.03.2017;14:00;15:00;496;590;498;841
09.03.2017;15:00;16:00;497;592;497;813
09.03.2017;16:00;17:00;499;593;498;841
09.03.2017;17:00;18:00;499;591;495;841
09.03.2017;18:00;19:00;500;585;495;824
09.03.2017;19:00;20:00;500;585;494;820
09.03.2017;20:00;21:00;498;590;490;829
09.03.2017;21:00;22:00;495;588;357;835
09.03.2017;22:00;23:00;498;584;203;842
09.03.2017;23:00;00:00;500;574;205;840
10.03.2017;00:00;01:00;500;577;209;842
10.03.2017;01:00;02:00;500;570;209;841
10.03.2017;02:00;03:00;499;590;211;840
10.03.2017;03:00;04:00;500;573;211;843
10.03.2017;04:00;05:00;500;578;203;841
10.03.2017;05:00;06:00;439;578;202;830
10.03.2017;06:00;07:00;438;579;203;819
10.03.2017;07:00;08:00;435;576;203;791
10.03.2017;08:00;09:00;463;577;201;595
10.03.2017;09:00;10:00;447;580;194;542
10.03.2017;10:00;11:00;462;562;202;569
10.03.2017;11:00;12:00;459;526;203;583
10.03.2017;12:00;13:00;487;561;204;551
10.03.2017;13:00;14:00;485;565;204;517
10.03.2017;14:00;15:00;497;578;191;543
10.03.2017;15:00;16:00;499;565;182;548
10.03.2017;16:00;17:00;460;574;183;769
10.03.2017;17:00;18:00;495;577;184;839
10.03.2017;18:00;19:00;493;578;181;842
10.03.2017;19:00;20:00;492;566;181;839
10.03.2017;20:00;21:00;497;574;183;839
10.03.2017;21:00;22:00;499;579;190;841
10.03.2017;22:00;23:00;499;575;186;834
10.03.2017;23:00;00:00;499;575;189;833
11.03.2017;00:00;01:00;478;581;189;837
11.03.2017;01:00;02:00;499;578;193;845
11.03.2017;02:00;03:00;500;578;193;845
11.03.2017;03:00;04:00;498;588;195;844
11.03.2017;04:00;05:00;499;580;194;847
11.03.2017;05:00;06:00;498;591;193;845
11.03.2017;06:00;07:00;499;597;195;847
11.03.2017;07:00;08:00;499;596;192;847
11.03.2017;08:00;09:00;500;590;199;846
11.03.2017;09:00;10:00;501;592;193;846
11.03.2017;10:00;11:00;499;590;195;848
11.03.2017;11:00;12:00;499;597;194;847
11.03.2017;12:00;13:00;499;589;215;847
11.03.2017;13:00;14:00;498;591;206;848
11.03.2017;14:00;15:00;496;583;192;847
11.03.2017;15:00;16:00;0;0;0;0
11.03.2017;16:00;17:00;125;145;49;212
11.03.2017;17:00;18:00;493;580;195;844
11.03.2017;18:00;19:00;493;582;197;846
11.03.2017;19:00;20:00;493;578;203;847
11.03.2017;20:00;21:00;497;582;181;845
11.03.2017;21:00;22:00;496;586;184;842
11.03.2017;22:00;23:00;498;578;191;841
11.03.2017;23:00;00:00;497;584;190;844
12.03.2017;00:00;01:00;496;584;192;841
12.03.2017;01:00;02:00;495;584;193;844
12.03.2017;02:00;03:00;494;584;191;844
12.03.2017;03:00;04:00;495;586;190;847
12.03.2017;04:00;05:00;498;594;189;846
12.03.2017;05:00;06:00;499;597;188;845
12.03.2017;06:00;07:00;496;585;185;840
12.03.2017;07:00;08:00;495;582;183;841
12.03.2017;08:00;09:00;496;584;188;844
12.03.2017;09:00;10:00;495;576;184;846
12.03.2017;10:00;11:00;495;590;184;847
12.03.2017;11:00;12:00;495;587;180;845
12.03.2017;12:00;13:00;494;586;164;841
12.03.2017;13:00;14:00;495;594;179;839
12.03.2017;14:00;15:00;497;593;415;833
12.03.2017;15:00;16:00;496;599;465;846
12.03.2017;16:00;17:00;496;597;476;851
12.03.2017;17:00;18:00;496;600;472;848
12.03.2017;18:00;19:00;495;597;472;849
12.03.2017;19:00;20:00;494;591;469;848
12.03.2017;20:00;21:00;497;587;470;846
12.03.2017;21:00;22:00;500;590;471;848
12.03.2017;22:00;23:00;500;586;478;847
12.03.2017;23:00;00:00;501;582;494;846
13.03.2017;00:00;01:00;496;584;494;845
13.03.2017;01:00;02:00;499;580;481;851
13.03.2017;02:00;03:00;499;582;476;851
13.03.2017;03:00;04:00;498;585;479;849
13.03.2017;04:00;05:00;497;586;479;849
13.03.2017;05:00;06:00;498;603;487;850
13.03.2017;06:00;07:00;498;587;493;850
13.03.2017;07:00;08:00;499;578;496;849
13.03.2017;08:00;09:00;498;575;495;849
13.03.2017;09:00;10:00;498;575;495;844
13.03.2017;10:00;11:00;497;582;494;849
13.03.2017;11:00;12:00;498;567;495;834
13.03.2017;12:00;13:00;499;567;494;844
13.03.2017;13:00;14:00;500;568;492;850
13.03.2017;14:00;15:00;498;565;497;846
13.03.2017;15:00;16:00;497;569;494;847
13.03.2017;16:00;17:00;497;570;490;850
13.03.2017;17:00;18:00;498;564;491;845
13.03.2017;18:00;19:00;498;563;466;845
13.03.2017;19:00;20:00;497;564;460;846
13.03.2017;20:00;21:00;498;568;455;845
13.03.2017;21:00;22:00;497;571;466;842
13.03.2017;22:00;23:00;498;575;475;850
13.03.2017;23:00;00:00;495;571;475;851
14.03.2017;00:00;01:00;499;569;485;852
14.03.2017;01:00;02:00;497;576;478;852
14.03.2017;02:00;03:00;497;573;470;852
14.03.2017;03:00;04:00;498;578;470;853
14.03.2017;04:00;05:00;499;576;477;851
14.03.2017;05:00;06:00;497;582;478;850
14.03.2017;06:00;07:00;497;585;481;851
14.03.2017;07:00;08:00;496;583;480;849
14.03.2017;08:00;09:00;497;576;482;848
14.03.2017;09:00;10:00;498;580;485;849
14.03.2017;10:00;11:00;498;579;481;848
14.03.2017;11:00;12:00;498;586;477;853
14.03.2017;12:00;13:00;495;582;480;846
14.03.2017;13:00;14:00;498;590;480;852
14.03.2017;14:00;15:00;495;582;473;843
14.03.2017;15:00;16:00;498;577;473;848
14.03.2017;16:00;17:00;498;570;476;824
14.03.2017;17:00;18:00;497;567;473;853
14.03.2017;18:00;19:00;499;566;470;849
14.03.2017;19:00;20:00;498;575;476;850
14.03.2017;20:00;21:00;498;571;479;846
14.03.2017;21:00;22:00;453;574;418;839
14.03.2017;22:00;23:00;436;570;415;843
14.03.2017;23:00;00:00;435;572;412;832
15.03.2017;00:00;01:00;451;582;420;834
15.03.2017;01:00;02:00;494;585;471;847
15.03.2017;02:00;03:00;493;584;471;849
15.03.2017;03:00;04:00;499;584;492;849
15.03.2017;04:00;05:00;497;578;480;847
15.03.2017;05:00;06:00;498;582;476;848
15.03.2017;06:00;07:00;499;586;480;848
15.03.2017;07:00;08:00;498;593;480;850
15.03.2017;08:00;09:00;498;589;482;847
15.03.2017;09:00;10:00;498;586;470;846
15.03.2017;10:00;11:00;495;584;448;848
15.03.2017;11:00;12:00;494;588;463;845
15.03.2017;12:00;13:00;494;571;451;755
15.03.2017;13:00;14:00;489;575;443;733
15.03.2017;14:00;15:00;492;580;442;752
15.03.2017;15:00;16:00;371;428;328;574
15.03.2017;16:00;17:00;0;0;0;0
15.03.2017;17:00;18:00;125;145;118;210
15.03.2017;18:00;19:00;496;567;476;849
15.03.2017;19:00;20:00;473;578;442;838
15.03.2017;20:00;21:00;498;582;459;828
15.03.2017;21:00;22:00;498;585;423;843
15.03.2017;22:00;23:00;499;582;464;847
15.03.2017;23:00;00:00;501;582;471;845
16.03.2017;00:00;01:00;500;580;430;845
16.03.2017;01:00;02:00;501;583;466;849
16.03.2017;02:00;03:00;501;577;477;845
16.03.2017;03:00;04:00;500;574;478;843
16.03.2017;04:00;05:00;500;571;475;848
16.03.2017;05:00;06:00;501;580;472;847
16.03.2017;06:00;07:00;499;573;485;851
16.03.2017;07:00;08:00;502;569;490;851
16.03.2017;08:00;09:00;502;569;464;847
16.03.2017;09:00;10:00;499;572;458;841
16.03.2017;10:00;11:00;500;569;468;849
16.03.2017;11:00;12:00;500;569;472;850
16.03.2017;12:00;13:00;500;574;481;850
16.03.2017;13:00;14:00;499;574;483;850
16.03.2017;14:00;15:00;499;570;474;852
16.03.2017;15:00;16:00;501;573;469;850
16.03.2017;16:00;17:00;500;571;470;847
16.03.2017;17:00;18:00;495;577;469;849
16.03.2017;18:00;19:00;496;571;473;846
16.03.2017;19:00;20:00;496;570;471;848
16.03.2017;20:00;21:00;495;576;468;811
16.03.2017;21:00;22:00;499;579;463;843
16.03.2017;22:00;23:00;499;571;470;842
16.03.2017;23:00;00:00;440;570;413;842
17.03.2017;00:00;01:00;436;567;423;830
17.03.2017;01:00;02:00;436;570;413;820
17.03.2017;02:00;03:00;473;568;467;837
17.03.2017;03:00;04:00;478;568;469;833
17.03.2017;04:00;05:00;434;567;405;797
17.03.2017;05:00;06:00;436;601;411;721
17.03.2017;06:00;07:00;436;596;413;769
17.03.2017;07:00;08:00;438;592;411;833
17.03.2017;08:00;09:00;464;590;459;833
17.03.2017;09:00;10:00;497;583;499;839
17.03.2017;10:00;11:00;496;587;473;839
17.03.2017;11:00;12:00;497;576;469;838
17.03.2017;12:00;13:00;496;580;477;837
17.03.2017;13:00;14:00;497;577;480;825
17.03.2017;14:00;15:00;497;577;476;836
17.03.2017;15:00;16:00;496;585;476;839
17.03.2017;16:00;17:00;498;572;471;825
17.03.2017;17:00;18:00;441;577;444;817
17.03.2017;18:00;19:00;437;561;450;766
17.03.2017;19:00;20:00;435;568;448;761
17.03.2017;20:00;21:00;436;573;409;828
17.03.2017;21:00;22:00;493;583;416;832
17.03.2017;22:00;23:00;490;577;409;835
17.03.2017;23:00;00:00;498;579;466;844
18.03.2017;00:00;01:00;500;558;471;795
18.03.2017;01:00;02:00;501;565;476;811
18.03.2017;02:00;03:00;446;570;438;808
18.03.2017;03:00;04:00;436;563;446;807
18.03.2017;04:00;05:00;437;571;439;795
18.03.2017;05:00;06:00;438;576;438;752
18.03.2017;06:00;07:00;435;563;365;754
18.03.2017;07:00;08:00;479;554;173;797
18.03.2017;08:00;09:00;450;556;165;791
18.03.2017;09:00;10:00;448;583;154;748
18.03.2017;10:00;11:00;449;578;159;743
18.03.2017;11:00;12:00;448;579;161;738
18.03.2017;12:00;13:00;445;576;167;734
18.03.2017;13:00;14:00;444;589;155;730
18.03.2017;14:00;15:00;437;577;159;725
18.03.2017;15:00;16:00;437;582;169;734
18.03.2017;16:00;17:00;435;585;162;821
18.03.2017;17:00;18:00;436;581;153;827
18.03.2017;18:00;19:00;437;587;160;800
18.03.2017;19:00;20:00;437;579;161;778
18.03.2017;20:00;21:00;435;579;164;790
18.03.2017;21:00;22:00;436;584;168;781
18.03.2017;22:00;23:00;436;582;162;799
18.03.2017;23:00;00:00;436;583;165;813
19.03.2017;00:00;01:00;441;584;155;793
19.03.2017;01:00;02:00;485;582;151;833
19.03.2017;02:00;03:00;496;585;335;818
19.03.2017;03:00;04:00;498;585;409;833
19.03.2017;04:00;05:00;498;586;422;836
19.03.2017;05:00;06:00;498;594;477;828
19.03.2017;06:00;07:00;492;598;466;794
19.03.2017;07:00;08:00;484;598;465;831
19.03.2017;08:00;09:00;502;597;480;835
19.03.2017;09:00;10:00;502;595;482;819
19.03.2017;10:00;11:00;501;581;481;834
19.03.2017;11:00;12:00;500;585;480;837
19.03.2017;12:00;13:00;504;590;496;837
19.03.2017;13:00;14:00;502;576;488;835
19.03.2017;14:00;15:00;501;571;469;830
19.03.2017;15:00;16:00;499;578;475;838
19.03.2017;16:00;17:00;496;588;478;829
19.03.2017;17:00;18:00;497;579;481;823
19.03.2017;18:00;19:00;497;578;495;824
19.03.2017;19:00;20:00;498;558;492;834
19.03.2017;20:00;21:00;484;439;467;804
19.03.2017;21:00;22:00;440;434;429;735
19.03.2017;22:00;23:00;496;434;465;821
19.03.2017;23:00;00:00;465;434;437;776
20.03.2017;00:00;01:00;437;428;435;807
20.03.2017;01:00;02:00;438;421;439;836
20.03.2017;02:00;03:00;436;427;442;721
20.03.2017;03:00;04:00;438;423;444;792
20.03.2017;04:00;05:00;436;427;447;762
20.03.2017;05:00;06:00;437;432;447;819
20.03.2017;06:00;07:00;498;425;495;837
20.03.2017;07:00;08:00;473;430;471;841
20.03.2017;08:00;09:00;446;436;434;839
20.03.2017;09:00;10:00;437;441;433;825
20.03.2017;10:00;11:00;442;434;436;777
20.03.2017;11:00;12:00;499;421;488;817
20.03.2017;12:00;13:00;499;418;496;843
20.03.2017;13:00;14:00;500;422;496;843
20.03.2017;14:00;15:00;497;420;496;843
20.03.2017;15:00;16:00;495;418;496;830
20.03.2017;16:00;17:00;496;427;492;843
20.03.2017;17:00;18:00;497;429;480;842
20.03.2017;18:00;19:00;498;423;472;840
20.03.2017;19:00;20:00;501;415;435;837
20.03.2017;20:00;21:00;500;431;467;825
20.03.2017;21:00;22:00;476;433;414;823
20.03.2017;22:00;23:00;500;427;469;829
20.03.2017;23:00;00:00;496;416;474;814
21.03.2017;00:00;01:00;442;421;434;816
21.03.2017;01:00;02:00;438;426;435;824
21.03.2017;02:00;03:00;436;416;431;823
21.03.2017;03:00;04:00;437;390;431;838
21.03.2017;04:00;05:00;438;392;424;807
21.03.2017;05:00;06:00;486;374;224;839
21.03.2017;06:00;07:00;439;509;168;729
21.03.2017;07:00;08:00;438;581;181;803
21.03.2017;08:00;09:00;438;581;172;832
21.03.2017;09:00;10:00;438;573;170;815
21.03.2017;10:00;11:00;436;585;171;831
21.03.2017;11:00;12:00;437;588;164;838
21.03.2017;12:00;13:00;438;580;163;839
21.03.2017;13:00;14:00;437;587;164;843
21.03.2017;14:00;15:00;438;577;164;834
21.03.2017;15:00;16:00;436;573;159;705
21.03.2017;16:00;17:00;436;574;159;692
21.03.2017;17:00;18:00;490;575;152;819
21.03.2017;18:00;19:00;492;574;159;839
21.03.2017;19:00;20:00;491;574;183;840
21.03.2017;20:00;21:00;491;563;262;839
21.03.2017;21:00;22:00;492;373;385;839
21.03.2017;22:00;23:00;502;353;416;840
21.03.2017;23:00;00:00;501;370;478;839
22.03.2017;00:00;01:00;501;363;479;841
22.03.2017;01:00;02:00;499;363;481;839
22.03.2017;02:00;03:00;499;355;474;840
22.03.2017;03:00;04:00;501;347;476;840
22.03.2017;04:00;05:00;499;344;470;839
22.03.2017;05:00;06:00;502;487;478;840
22.03.2017;06:00;07:00;503;597;470;845
22.03.2017;07:00;08:00;501;594;472;852
22.03.2017;08:00;09:00;500;589;467;848
22.03.2017;09:00;10:00;500;593;467;848
22.03.2017;10:00;11:00;497;592;472;848
22.03.2017;11:00;12:00;497;594;462;849
22.03.2017;12:00;13:00;498;595;477;851
22.03.2017;13:00;14:00;499;596;478;848
22.03.2017;14:00;15:00;497;592;477;850
22.03.2017;15:00;16:00;498;584;477;847
22.03.2017;16:00;17:00;498;574;478;851
22.03.2017;17:00;18:00;497;572;479;846
22.03.2017;18:00;19:00;499;572;468;846
22.03.2017;19:00;20:00;501;580;471;851
22.03.2017;20:00;21:00;503;435;474;847
22.03.2017;21:00;22:00;502;302;469;847
22.03.2017;22:00;23:00;495;306;467;849
22.03.2017;23:00;00:00;493;313;463;850
23.03.2017;00:00;01:00;456;307;423;802
23.03.2017;01:00;02:00;476;309;435;851
23.03.2017;02:00;03:00;499;310;476;847
23.03.2017;03:00;04:00;502;306;474;850
23.03.2017;04:00;05:00;502;306;478;850
23.03.2017;05:00;06:00;502;369;484;837
23.03.2017;06:00;07:00;501;473;472;839
23.03.2017;07:00;08:00;502;571;473;838
23.03.2017;08:00;09:00;503;590;475;839
23.03.2017;09:00;10:00;500;582;479;847
23.03.2017;10:00;11:00;500;583;483;848
23.03.2017;11:00;12:00;500;586;488;847
23.03.2017;12:00;13:00;498;587;469;849
23.03.2017;13:00;14:00;499;586;480;850
23.03.2017;14:00;15:00;498;583;479;835
23.03.2017;15:00;16:00;501;588;481;848
23.03.2017;16:00;17:00;500;589;493;849
23.03.2017;17:00;18:00;498;588;497;848
23.03.2017;18:00;19:00;498;589;500;848
23.03.2017;19:00;20:00;497;588;495;850
23.03.2017;20:00;21:00;500;577;478;848
23.03.2017;21:00;22:00;500;314;472;848
23.03.2017;22:00;23:00;500;291;467;849
23.03.2017;23:00;00:00;500;296;469;848
24.03.2017;00:00;01:00;500;307;476;850
24.03.2017;01:00;02:00;500;319;480;850
24.03.2017;02:00;03:00;499;298;475;849
24.03.2017;03:00;04:00;500;274;469;849
24.03.2017;04:00;05:00;499;288;470;850
24.03.2017;05:00;06:00;499;388;474;847
24.03.2017;06:00;07:00;499;464;478;849
24.03.2017;07:00;08:00;502;567;477;851
24.03.2017;08:00;09:00;501;581;476;849
24.03.2017;09:00;10:00;500;570;479;849
24.03.2017;10:00;11:00;499;589;471;821
24.03.2017;11:00;12:00;498;567;471;821
24.03.2017;12:00;13:00;498;569;475;850
