Datum;Anfang;Ende;Generation_DE Huckingen A [MW] Originalauflösungen;Generation_DE Huckingen B [MW] Originalauflösungen
02.03.2023;23:00;00:00;196;0
03.03.2023;00:00;01:00;184;0
03.03.2023;01:00;02:00;180;0
03.03.2023;02:00;03:00;183;0
03.03.2023;03:00;04:00;183;0
03.03.2023;04:00;05:00;192;0
03.03.2023;05:00;06:00;197;0
03.03.2023;06:00;07:00;183;0
03.03.2023;07:00;08:00;198;0
03.03.2023;08:00;09:00;205;0
03.03.2023;09:00;10:00;191;0
03.03.2023;10:00;11:00;188;0
03.03.2023;11:00;12:00;193;0
03.03.2023;12:00;13:00;197;0
03.03.2023;13:00;14:00;185;0
03.03.2023;14:00;15:00;182;0
03.03.2023;15:00;16:00;176;0
03.03.2023;16:00;17:00;180;0
03.03.2023;17:00;18:00;182;0
03.03.2023;18:00;19:00;189;0
03.03.2023;19:00;20:00;192;0
03.03.2023;20:00;21:00;199;0
03.03.2023;21:00;22:00;181;0
03.03.2023;22:00;23:00;183;0
03.03.2023;23:00;00:00;181;0
04.03.2023;00:00;01:00;170;0
04.03.2023;01:00;02:00;182;0
04.03.2023;02:00;03:00;175;0
04.03.2023;03:00;04:00;177;0
04.03.2023;04:00;05:00;183;0
04.03.2023;05:00;06:00;198;0
04.03.2023;06:00;07:00;198;0
04.03.2023;07:00;08:00;212;0
04.03.2023;08:00;09:00;211;0
04.03.2023;09:00;10:00;203;0
04.03.2023;10:00;11:00;212;0
04.03.2023;11:00;12:00;206;0
04.03.2023;12:00;13:00;192;0
04.03.2023;13:00;14:00;192;0
04.03.2023;14:00;15:00;190;0
04.03.2023;15:00;16:00;188;0
04.03.2023;16:00;17:00;206;0
04.03.2023;17:00;18:00;231;0
04.03.2023;18:00;19:00;232;0
04.03.2023;19:00;20:00;237;0
04.03.2023;20:00;21:00;238;0
04.03.2023;21:00;22:00;223;0
04.03.2023;22:00;23:00;220;0
04.03.2023;23:00;00:00;228;0
05.03.2023;00:00;01:00;215;0
05.03.2023;01:00;02:00;210;0
05.03.2023;02:00;03:00;224;0
05.03.2023;03:00;04:00;218;0
05.03.2023;04:00;05:00;216;0
05.03.2023;05:00;06:00;227;0
05.03.2023;06:00;07:00;224;0
05.03.2023;07:00;08:00;233;0
05.03.2023;08:00;09:00;233;0
05.03.2023;09:00;10:00;234;0
05.03.2023;10:00;11:00;228;0
05.03.2023;11:00;12:00;228;0
05.03.2023;12:00;13:00;229;0
05.03.2023;13:00;14:00;232;0
05.03.2023;14:00;15:00;232;0
05.03.2023;15:00;16:00;225;0
05.03.2023;16:00;17:00;226;0
05.03.2023;17:00;18:00;236;0
05.03.2023;18:00;19:00;239;0
05.03.2023;19:00;20:00;228;0
05.03.2023;20:00;21:00;239;0
05.03.2023;21:00;22:00;235;0
05.03.2023;22:00;23:00;232;0
05.03.2023;23:00;00:00;223;0
06.03.2023;00:00;01:00;227;0
06.03.2023;01:00;02:00;223;0
06.03.2023;02:00;03:00;225;0
06.03.2023;03:00;04:00;215;0
06.03.2023;04:00;05:00;141;0
06.03.2023;05:00;06:00;143;0
06.03.2023;06:00;07:00;113;0
06.03.2023;07:00;08:00;99;0
06.03.2023;08:00;09:00;101;0
06.03.2023;09:00;10:00;106;0
06.03.2023;10:00;11:00;156;0
06.03.2023;11:00;12:00;179;0
06.03.2023;12:00;13:00;176;0
06.03.2023;13:00;14:00;197;0
06.03.2023;14:00;15:00;215;0
06.03.2023;15:00;16:00;197;0
06.03.2023;16:00;17:00;198;0
06.03.2023;17:00;18:00;203;0
06.03.2023;18:00;19:00;195;0
06.03.2023;19:00;20:00;195;0
06.03.2023;20:00;21:00;198;0
06.03.2023;21:00;22:00;193;0
06.03.2023;22:00;23:00;203;0
06.03.2023;23:00;00:00;220;0
07.03.2023;00:00;01:00;227;0
07.03.2023;01:00;02:00;218;0
07.03.2023;02:00;03:00;224;0
07.03.2023;03:00;04:00;212;0
07.03.2023;04:00;05:00;214;0
07.03.2023;05:00;06:00;219;0
07.03.2023;06:00;07:00;205;0
07.03.2023;07:00;08:00;209;0
07.03.2023;08:00;09:00;221;0
07.03.2023;09:00;10:00;216;0
07.03.2023;10:00;11:00;201;0
07.03.2023;11:00;12:00;206;0
07.03.2023;12:00;13:00;195;0
07.03.2023;13:00;14:00;188;0
07.03.2023;14:00;15:00;205;0
07.03.2023;15:00;16:00;180;0
07.03.2023;16:00;17:00;185;0
07.03.2023;17:00;18:00;168;0
07.03.2023;18:00;19:00;155;0
07.03.2023;19:00;20:00;167;0
07.03.2023;20:00;21:00;189;0
07.03.2023;21:00;22:00;173;0
07.03.2023;22:00;23:00;119;0
07.03.2023;23:00;00:00;109;0
08.03.2023;00:00;01:00;116;0
08.03.2023;01:00;02:00;103;0
08.03.2023;02:00;03:00;105;0
08.03.2023;03:00;04:00;110;0
08.03.2023;04:00;05:00;113;0
08.03.2023;05:00;06:00;110;0
08.03.2023;06:00;07:00;106;0
08.03.2023;07:00;08:00;106;0
08.03.2023;08:00;09:00;106;0
08.03.2023;09:00;10:00;108;0
08.03.2023;10:00;11:00;109;0
08.03.2023;11:00;12:00;115;0
08.03.2023;12:00;13:00;112;0
08.03.2023;13:00;14:00;111;0
08.03.2023;14:00;15:00;112;0
08.03.2023;15:00;16:00;110;0
08.03.2023;16:00;17:00;111;0
08.03.2023;17:00;18:00;112;0
08.03.2023;18:00;19:00;115;0
08.03.2023;19:00;20:00;110;0
08.03.2023;20:00;21:00;99;0
08.03.2023;21:00;22:00;109;0
08.03.2023;22:00;23:00;110;0
08.03.2023;23:00;00:00;112;0
09.03.2023;00:00;01:00;107;0
09.03.2023;01:00;02:00;103;0
09.03.2023;02:00;03:00;107;0
09.03.2023;03:00;04:00;114;0
09.03.2023;04:00;05:00;105;0
09.03.2023;05:00;06:00;106;0
09.03.2023;06:00;07:00;120;0
09.03.2023;07:00;08:00;117;0
09.03.2023;08:00;09:00;121;0
09.03.2023;09:00;10:00;132;0
09.03.2023;10:00;11:00;104;0
09.03.2023;11:00;12:00;98;0
09.03.2023;12:00;13:00;103;0
09.03.2023;13:00;14:00;104;0
09.03.2023;14:00;15:00;113;0
09.03.2023;15:00;16:00;111;0
09.03.2023;16:00;17:00;110;0
09.03.2023;17:00;18:00;108;0
09.03.2023;18:00;19:00;109;0
09.03.2023;19:00;20:00;124;0
09.03.2023;20:00;21:00;197;0
09.03.2023;21:00;22:00;158;0
09.03.2023;22:00;23:00;153;0
09.03.2023;23:00;00:00;145;0
10.03.2023;00:00;01:00;159;0
10.03.2023;01:00;02:00;179;0
10.03.2023;02:00;03:00;190;0
10.03.2023;03:00;04:00;197;0
10.03.2023;04:00;05:00;205;0
10.03.2023;05:00;06:00;200;0
10.03.2023;06:00;07:00;222;0
10.03.2023;07:00;08:00;219;0
10.03.2023;08:00;09:00;212;0
10.03.2023;09:00;10:00;223;0
10.03.2023;10:00;11:00;216;0
10.03.2023;11:00;12:00;213;0
10.03.2023;12:00;13:00;208;0
10.03.2023;13:00;14:00;176;0
10.03.2023;14:00;15:00;164;0
10.03.2023;15:00;16:00;213;0
10.03.2023;16:00;17:00;209;0
10.03.2023;17:00;18:00;203;0
10.03.2023;18:00;19:00;208;0
10.03.2023;19:00;20:00;171;0
10.03.2023;20:00;21:00;187;0
10.03.2023;21:00;22:00;209;0
10.03.2023;22:00;23:00;223;0
10.03.2023;23:00;00:00;221;0
11.03.2023;00:00;01:00;209;0
11.03.2023;01:00;02:00;213;0
11.03.2023;02:00;03:00;202;0
11.03.2023;03:00;04:00;207;0
11.03.2023;04:00;05:00;211;0
11.03.2023;05:00;06:00;206;0
11.03.2023;06:00;07:00;214;0
11.03.2023;07:00;08:00;228;0
11.03.2023;08:00;09:00;215;0
11.03.2023;09:00;10:00;231;0
11.03.2023;10:00;11:00;226;0
11.03.2023;11:00;12:00;194;0
11.03.2023;12:00;13:00;197;0
11.03.2023;13:00;14:00;175;0
11.03.2023;14:00;15:00;179;0
11.03.2023;15:00;16:00;193;0
11.03.2023;16:00;17:00;191;0
11.03.2023;17:00;18:00;196;0
11.03.2023;18:00;19:00;208;0
11.03.2023;19:00;20:00;199;0
11.03.2023;20:00;21:00;192;0
11.03.2023;21:00;22:00;209;0
11.03.2023;22:00;23:00;200;0
11.03.2023;23:00;00:00;192;0
12.03.2023;00:00;01:00;200;0
12.03.2023;01:00;02:00;186;0
12.03.2023;02:00;03:00;174;0
12.03.2023;03:00;04:00;189;0
12.03.2023;04:00;05:00;189;0
12.03.2023;05:00;06:00;181;0
12.03.2023;06:00;07:00;192;0
12.03.2023;07:00;08:00;188;0
12.03.2023;08:00;09:00;161;0
12.03.2023;09:00;10:00;170;0
12.03.2023;10:00;11:00;198;0
12.03.2023;11:00;12:00;181;0
12.03.2023;12:00;13:00;181;0
12.03.2023;13:00;14:00;161;0
12.03.2023;14:00;15:00;130;0
12.03.2023;15:00;16:00;127;0
12.03.2023;16:00;17:00;122;7
12.03.2023;17:00;18:00;133;97
12.03.2023;18:00;19:00;159;112
12.03.2023;19:00;20:00;146;112
12.03.2023;20:00;21:00;101;114
12.03.2023;21:00;22:00;101;113
12.03.2023;22:00;23:00;104;112
12.03.2023;23:00;00:00;106;113
13.03.2023;00:00;01:00;111;112
13.03.2023;01:00;02:00;115;108
13.03.2023;02:00;03:00;113;108
13.03.2023;03:00;04:00;111;108
13.03.2023;04:00;05:00;107;104
13.03.2023;05:00;06:00;106;101
13.03.2023;06:00;07:00;106;106
13.03.2023;07:00;08:00;112;104
13.03.2023;08:00;09:00;111;104
13.03.2023;09:00;10:00;110;103
13.03.2023;10:00;11:00;109;110
13.03.2023;11:00;12:00;112;108
13.03.2023;12:00;13:00;104;110
13.03.2023;13:00;14:00;115;108
13.03.2023;14:00;15:00;107;109
13.03.2023;15:00;16:00;107;109
13.03.2023;16:00;17:00;111;107
13.03.2023;17:00;18:00;105;102
13.03.2023;18:00;19:00;102;107
13.03.2023;19:00;20:00;118;108
13.03.2023;20:00;21:00;114;105
13.03.2023;21:00;22:00;108;112
13.03.2023;22:00;23:00;112;111
13.03.2023;23:00;00:00;103;102
14.03.2023;00:00;01:00;100;98
14.03.2023;01:00;02:00;104;97
14.03.2023;02:00;03:00;96;96
14.03.2023;03:00;04:00;101;103
14.03.2023;04:00;05:00;98;97
14.03.2023;05:00;06:00;106;104
14.03.2023;06:00;07:00;95;104
14.03.2023;07:00;08:00;99;104
14.03.2023;08:00;09:00;102;102
14.03.2023;09:00;10:00;108;106
14.03.2023;10:00;11:00;110;106
14.03.2023;11:00;12:00;97;101
14.03.2023;12:00;13:00;103;109
14.03.2023;13:00;14:00;100;105
14.03.2023;14:00;15:00;93;103
14.03.2023;15:00;16:00;97;108
14.03.2023;16:00;17:00;93;104
14.03.2023;17:00;18:00;95;101
14.03.2023;18:00;19:00;95;105
14.03.2023;19:00;20:00;94;118
14.03.2023;20:00;21:00;88;107
14.03.2023;21:00;22:00;95;108
14.03.2023;22:00;23:00;101;104
14.03.2023;23:00;00:00;101;102
15.03.2023;00:00;01:00;101;101
15.03.2023;01:00;02:00;104;103
15.03.2023;02:00;03:00;92;102
15.03.2023;03:00;04:00;93;100
15.03.2023;04:00;05:00;103;96
15.03.2023;05:00;06:00;94;101
15.03.2023;06:00;07:00;103;106
15.03.2023;07:00;08:00;111;104
15.03.2023;08:00;09:00;121;102
15.03.2023;09:00;10:00;110;99
15.03.2023;10:00;11:00;104;102
15.03.2023;11:00;12:00;107;104
15.03.2023;12:00;13:00;102;103
15.03.2023;13:00;14:00;107;105
15.03.2023;14:00;15:00;114;107
15.03.2023;15:00;16:00;109;105
15.03.2023;16:00;17:00;112;111
15.03.2023;17:00;18:00;109;108
15.03.2023;18:00;19:00;109;109
15.03.2023;19:00;20:00;109;109
15.03.2023;20:00;21:00;114;111
15.03.2023;21:00;22:00;107;104
15.03.2023;22:00;23:00;99;103
15.03.2023;23:00;00:00;101;97
16.03.2023;00:00;01:00;103;94
16.03.2023;01:00;02:00;102;97
16.03.2023;02:00;03:00;101;98
16.03.2023;03:00;04:00;93;95
16.03.2023;04:00;05:00;97;97
16.03.2023;05:00;06:00;106;102
16.03.2023;06:00;07:00;110;105
16.03.2023;07:00;08:00;102;101
16.03.2023;08:00;09:00;103;105
16.03.2023;09:00;10:00;102;99
16.03.2023;10:00;11:00;109;101
16.03.2023;11:00;12:00;109;101
16.03.2023;12:00;13:00;102;98
16.03.2023;13:00;14:00;109;106
16.03.2023;14:00;15:00;112;111
16.03.2023;15:00;16:00;85;86
16.03.2023;16:00;17:00;107;112
16.03.2023;17:00;18:00;107;110
16.03.2023;18:00;19:00;104;113
16.03.2023;19:00;20:00;105;112
16.03.2023;20:00;21:00;107;116
16.03.2023;21:00;22:00;108;103
16.03.2023;22:00;23:00;103;106
16.03.2023;23:00;00:00;108;102
17.03.2023;00:00;01:00;102;105
17.03.2023;01:00;02:00;105;103
17.03.2023;02:00;03:00;116;100
17.03.2023;03:00;04:00;111;100
17.03.2023;04:00;05:00;114;103
17.03.2023;05:00;06:00;109;100
17.03.2023;06:00;07:00;105;97
17.03.2023;07:00;08:00;107;102
17.03.2023;08:00;09:00;103;99
17.03.2023;09:00;10:00;106;95
17.03.2023;10:00;11:00;107;99
17.03.2023;11:00;12:00;99;100
17.03.2023;12:00;13:00;100;100
17.03.2023;13:00;14:00;98;105
17.03.2023;14:00;15:00;100;97
17.03.2023;15:00;16:00;98;98
17.03.2023;16:00;17:00;97;98
17.03.2023;17:00;18:00;100;100
17.03.2023;18:00;19:00;99;100
17.03.2023;19:00;20:00;100;99
17.03.2023;20:00;21:00;97;103
17.03.2023;21:00;22:00;96;102
17.03.2023;22:00;23:00;99;104
17.03.2023;23:00;00:00;106;109
18.03.2023;00:00;01:00;104;110
18.03.2023;01:00;02:00;104;110
18.03.2023;02:00;03:00;107;113
18.03.2023;03:00;04:00;102;108
18.03.2023;04:00;05:00;103;110
18.03.2023;05:00;06:00;102;107
18.03.2023;06:00;07:00;96;106
18.03.2023;07:00;08:00;108;108
18.03.2023;08:00;09:00;96;109
18.03.2023;09:00;10:00;106;107
18.03.2023;10:00;11:00;101;105
18.03.2023;11:00;12:00;96;112
18.03.2023;12:00;13:00;95;109
18.03.2023;13:00;14:00;104;110
18.03.2023;14:00;15:00;99;110
18.03.2023;15:00;16:00;99;110
18.03.2023;16:00;17:00;107;112
18.03.2023;17:00;18:00;102;106
18.03.2023;18:00;19:00;103;100
18.03.2023;19:00;20:00;99;98
18.03.2023;20:00;21:00;97;101
18.03.2023;21:00;22:00;102;110
18.03.2023;22:00;23:00;101;107
18.03.2023;23:00;00:00;101;107
19.03.2023;00:00;01:00;102;106
19.03.2023;01:00;02:00;106;107
19.03.2023;02:00;03:00;97;107
19.03.2023;03:00;04:00;109;106
19.03.2023;04:00;05:00;105;109
19.03.2023;05:00;06:00;105;118
19.03.2023;06:00;07:00;102;109
19.03.2023;07:00;08:00;99;99
19.03.2023;08:00;09:00;97;101
19.03.2023;09:00;10:00;95;103
19.03.2023;10:00;11:00;90;107
19.03.2023;11:00;12:00;91;107
19.03.2023;12:00;13:00;98;112
19.03.2023;13:00;14:00;96;103
19.03.2023;14:00;15:00;105;108
19.03.2023;15:00;16:00;103;112
19.03.2023;16:00;17:00;102;105
19.03.2023;17:00;18:00;107;115
19.03.2023;18:00;19:00;108;108
19.03.2023;19:00;20:00;102;107
19.03.2023;20:00;21:00;109;108
19.03.2023;21:00;22:00;113;110
19.03.2023;22:00;23:00;110;107
19.03.2023;23:00;00:00;107;112
20.03.2023;00:00;01:00;111;110
20.03.2023;01:00;02:00;111;107
20.03.2023;02:00;03:00;105;110
20.03.2023;03:00;04:00;109;111
20.03.2023;04:00;05:00;105;109
20.03.2023;05:00;06:00;112;114
20.03.2023;06:00;07:00;111;108
20.03.2023;07:00;08:00;101;106
20.03.2023;08:00;09:00;102;109
20.03.2023;09:00;10:00;98;106
20.03.2023;10:00;11:00;96;108
20.03.2023;11:00;12:00;102;108
20.03.2023;12:00;13:00;98;101
20.03.2023;13:00;14:00;98;110
20.03.2023;14:00;15:00;101;110
20.03.2023;15:00;16:00;107;113
20.03.2023;16:00;17:00;103;110
20.03.2023;17:00;18:00;103;109
20.03.2023;18:00;19:00;105;108
20.03.2023;19:00;20:00;104;109
20.03.2023;20:00;21:00;103;106
20.03.2023;21:00;22:00;101;111
20.03.2023;22:00;23:00;99;105
20.03.2023;23:00;00:00;104;109
21.03.2023;00:00;01:00;108;102
21.03.2023;01:00;02:00;103;93
21.03.2023;02:00;03:00;110;100
21.03.2023;03:00;04:00;116;100
21.03.2023;04:00;05:00;109;92
21.03.2023;05:00;06:00;102;102
21.03.2023;06:00;07:00;98;106
21.03.2023;07:00;08:00;106;109
21.03.2023;08:00;09:00;109;105
21.03.2023;09:00;10:00;105;102
21.03.2023;10:00;11:00;104;103
21.03.2023;11:00;12:00;94;104
21.03.2023;12:00;13:00;95;99
21.03.2023;13:00;14:00;114;107
21.03.2023;14:00;15:00;110;105
21.03.2023;15:00;16:00;100;103
21.03.2023;16:00;17:00;106;107
21.03.2023;17:00;18:00;107;106
21.03.2023;18:00;19:00;98;105
21.03.2023;19:00;20:00;100;108
21.03.2023;20:00;21:00;104;107
21.03.2023;21:00;22:00;100;107
21.03.2023;22:00;23:00;107;105
21.03.2023;23:00;00:00;109;104
22.03.2023;00:00;01:00;93;96
22.03.2023;01:00;02:00;96;104
22.03.2023;02:00;03:00;99;105
22.03.2023;03:00;04:00;98;99
22.03.2023;04:00;05:00;102;93
22.03.2023;05:00;06:00;107;100
22.03.2023;06:00;07:00;114;103
22.03.2023;07:00;08:00;113;103
22.03.2023;08:00;09:00;108;100
22.03.2023;09:00;10:00;105;98
22.03.2023;10:00;11:00;103;99
22.03.2023;11:00;12:00;104;99
22.03.2023;12:00;13:00;106;100
22.03.2023;13:00;14:00;107;101
22.03.2023;14:00;15:00;108;101
22.03.2023;15:00;16:00;108;101
22.03.2023;16:00;17:00;55;51
22.03.2023;17:00;18:00;0;0
22.03.2023;18:00;19:00;0;0
22.03.2023;19:00;20:00;0;0
22.03.2023;20:00;21:00;0;0
22.03.2023;21:00;22:00;0;0
22.03.2023;22:00;23:00;0;0
22.03.2023;23:00;00:00;0;0
23.03.2023;00:00;01:00;0;0
23.03.2023;01:00;02:00;0;0
23.03.2023;02:00;03:00;0;0
23.03.2023;03:00;04:00;0;0
23.03.2023;04:00;05:00;0;0
23.03.2023;05:00;06:00;0;0
23.03.2023;06:00;07:00;0;0
23.03.2023;07:00;08:00;0;0
23.03.2023;08:00;09:00;0;0
23.03.2023;09:00;10:00;0;0
23.03.2023;10:00;11:00;0;0
23.03.2023;11:00;12:00;0;0
23.03.2023;12:00;13:00;0;0
23.03.2023;13:00;14:00;0;0
23.03.2023;14:00;15:00;0;0
23.03.2023;15:00;16:00;0;0
23.03.2023;16:00;17:00;0;0
23.03.2023;17:00;18:00;0;0
23.03.2023;18:00;19:00;0;0
23.03.2023;19:00;20:00;0;0
23.03.2023;20:00;21:00;0;0
23.03.2023;21:00;22:00;0;0
23.03.2023;22:00;23:00;0;0
23.03.2023;23:00;00:00;0;0
24.03.2023;00:00;01:00;0;0
24.03.2023;01:00;02:00;0;0
24.03.2023;02:00;03:00;0;0
24.03.2023;03:00;04:00;0;0
24.03.2023;04:00;05:00;0;0
24.03.2023;05:00;06:00;0;0
24.03.2023;06:00;07:00;0;0
24.03.2023;07:00;08:00;0;0
24.03.2023;08:00;09:00;96;81
24.03.2023;09:00;10:00;110;99
24.03.2023;10:00;11:00;120;98
24.03.2023;11:00;12:00;113;103
24.03.2023;12:00;13:00;109;101
24.03.2023;13:00;14:00;117;110
24.03.2023;14:00;15:00;124;108
24.03.2023;15:00;16:00;113;111
24.03.2023;16:00;17:00;93;106
24.03.2023;17:00;18:00;106;106
24.03.2023;18:00;19:00;102;102
24.03.2023;19:00;20:00;106;105
24.03.2023;20:00;21:00;109;117
24.03.2023;21:00;22:00;111;117
24.03.2023;22:00;23:00;108;120
24.03.2023;23:00;00:00;108;121
25.03.2023;00:00;01:00;99;106
25.03.2023;01:00;02:00;108;104
25.03.2023;02:00;03:00;99;107
25.03.2023;03:00;04:00;102;108
25.03.2023;04:00;05:00;102;104
25.03.2023;05:00;06:00;109;107
25.03.2023;06:00;07:00;97;106
25.03.2023;07:00;08:00;109;103
25.03.2023;08:00;09:00;123;106
25.03.2023;09:00;10:00;120;111
25.03.2023;10:00;11:00;120;115
25.03.2023;11:00;12:00;131;128
25.03.2023;12:00;13:00;130;129
25.03.2023;13:00;14:00;133;131
25.03.2023;14:00;15:00;125;128
25.03.2023;15:00;16:00;112;116
25.03.2023;16:00;17:00;111;120
25.03.2023;17:00;18:00;109;112
25.03.2023;18:00;19:00;110;108
25.03.2023;19:00;20:00;112;109
25.03.2023;20:00;21:00;108;111
25.03.2023;21:00;22:00;115;111
25.03.2023;22:00;23:00;107;108
25.03.2023;23:00;00:00;116;111
26.03.2023;00:00;01:00;112;111
26.03.2023;01:00;02:00;111;109
26.03.2023;03:00;04:00;112;110
26.03.2023;04:00;05:00;112;113
26.03.2023;05:00;06:00;110;110
26.03.2023;06:00;07:00;118;104
26.03.2023;07:00;08:00;102;97
26.03.2023;08:00;09:00;105;96
26.03.2023;09:00;10:00;102;95
26.03.2023;10:00;11:00;96;94
26.03.2023;11:00;12:00;100;99
26.03.2023;12:00;13:00;104;105
26.03.2023;13:00;14:00;97;100
26.03.2023;14:00;15:00;103;103
26.03.2023;15:00;16:00;106;102
26.03.2023;16:00;17:00;106;100
26.03.2023;17:00;18:00;106;107
26.03.2023;18:00;19:00;107;106
26.03.2023;19:00;20:00;95;94
26.03.2023;20:00;21:00;97;104
26.03.2023;21:00;22:00;91;95
26.03.2023;22:00;23:00;92;98
26.03.2023;23:00;00:00;102;102
27.03.2023;00:00;01:00;97;104
27.03.2023;01:00;02:00;97;106
27.03.2023;02:00;03:00;96;108
27.03.2023;03:00;04:00;94;106
27.03.2023;04:00;05:00;92;110
27.03.2023;05:00;06:00;93;108
27.03.2023;06:00;07:00;111;113
27.03.2023;07:00;08:00;101;98
27.03.2023;08:00;09:00;102;97
27.03.2023;09:00;10:00;101;102
27.03.2023;10:00;11:00;102;100
27.03.2023;11:00;12:00;101;100
27.03.2023;12:00;13:00;102;100
27.03.2023;13:00;14:00;106;102
27.03.2023;14:00;15:00;97;99
27.03.2023;15:00;16:00;98;99
27.03.2023;16:00;17:00;91;92
27.03.2023;17:00;18:00;95;92
27.03.2023;18:00;19:00;109;107
27.03.2023;19:00;20:00;116;112
27.03.2023;20:00;21:00;120;114
27.03.2023;21:00;22:00;128;114
27.03.2023;22:00;23:00;119;115
27.03.2023;23:00;00:00;115;110
28.03.2023;00:00;01:00;117;115
28.03.2023;01:00;02:00;112;105
28.03.2023;02:00;03:00;114;111
28.03.2023;03:00;04:00;109;113
28.03.2023;04:00;05:00;108;112
28.03.2023;05:00;06:00;112;116
28.03.2023;06:00;07:00;119;109
28.03.2023;07:00;08:00;116;113
28.03.2023;08:00;09:00;123;112
28.03.2023;09:00;10:00;104;115
28.03.2023;10:00;11:00;108;116
28.03.2023;11:00;12:00;155;98
28.03.2023;12:00;13:00;191;102
28.03.2023;13:00;14:00;170;102
28.03.2023;14:00;15:00;144;103
28.03.2023;15:00;16:00;140;102
28.03.2023;16:00;17:00;146;104
28.03.2023;17:00;18:00;92;125
28.03.2023;18:00;19:00;41;147
28.03.2023;19:00;20:00;0;145
28.03.2023;20:00;21:00;0;171
28.03.2023;21:00;22:00;0;174
28.03.2023;22:00;23:00;0;177
28.03.2023;23:00;00:00;0;195
29.03.2023;00:00;01:00;0;205
29.03.2023;01:00;02:00;0;178
29.03.2023;02:00;03:00;0;173
29.03.2023;03:00;04:00;0;179
29.03.2023;04:00;05:00;0;162
29.03.2023;05:00;06:00;0;175
29.03.2023;06:00;07:00;0;141
29.03.2023;07:00;08:00;0;130
29.03.2023;08:00;09:00;0;124
29.03.2023;09:00;10:00;0;117
29.03.2023;10:00;11:00;0;114
29.03.2023;11:00;12:00;0;159
29.03.2023;12:00;13:00;0;210
29.03.2023;13:00;14:00;0;205
29.03.2023;14:00;15:00;0;210
29.03.2023;15:00;16:00;0;179
29.03.2023;16:00;17:00;0;153
29.03.2023;17:00;18:00;0;151
29.03.2023;18:00;19:00;0;145
29.03.2023;19:00;20:00;0;132
29.03.2023;20:00;21:00;0;148
29.03.2023;21:00;22:00;0;166
29.03.2023;22:00;23:00;0;154
29.03.2023;23:00;00:00;0;151
30.03.2023;00:00;01:00;0;172
30.03.2023;01:00;02:00;0;152
30.03.2023;02:00;03:00;0;166
30.03.2023;03:00;04:00;0;185
30.03.2023;04:00;05:00;0;191
30.03.2023;05:00;06:00;0;210
30.03.2023;06:00;07:00;0;212
30.03.2023;07:00;08:00;0;200
30.03.2023;08:00;09:00;0;197
30.03.2023;09:00;10:00;0;195
30.03.2023;10:00;11:00;0;202
30.03.2023;11:00;12:00;0;188
30.03.2023;12:00;13:00;0;204
30.03.2023;13:00;14:00;0;179
30.03.2023;14:00;15:00;0;183
30.03.2023;15:00;16:00;0;188
30.03.2023;16:00;17:00;0;198
30.03.2023;17:00;18:00;0;211
30.03.2023;18:00;19:00;0;217
30.03.2023;19:00;20:00;0;214
30.03.2023;20:00;21:00;0;225
30.03.2023;21:00;22:00;0;217
30.03.2023;22:00;23:00;0;201
30.03.2023;23:00;00:00;0;200
31.03.2023;00:00;01:00;0;212
31.03.2023;01:00;02:00;0;201
31.03.2023;02:00;03:00;0;174
31.03.2023;03:00;04:00;0;178
31.03.2023;04:00;05:00;0;167
31.03.2023;05:00;06:00;0;177
31.03.2023;06:00;07:00;0;191
31.03.2023;07:00;08:00;0;182
31.03.2023;08:00;09:00;0;193
31.03.2023;09:00;10:00;0;204
31.03.2023;10:00;11:00;0;205
31.03.2023;11:00;12:00;0;209
31.03.2023;12:00;13:00;0;217
31.03.2023;13:00;14:00;0;164
31.03.2023;14:00;15:00;0;123
31.03.2023;15:00;16:00;0;99
31.03.2023;16:00;17:00;0;100
31.03.2023;17:00;18:00;0;142
31.03.2023;18:00;19:00;0;146
31.03.2023;19:00;20:00;0;156
31.03.2023;20:00;21:00;0;181
31.03.2023;21:00;22:00;0;204
31.03.2023;22:00;23:00;0;202
31.03.2023;23:00;00:00;0;204
01.04.2023;00:00;01:00;0;213
01.04.2023;01:00;02:00;0;203
01.04.2023;02:00;03:00;0;215
01.04.2023;03:00;04:00;0;214
01.04.2023;04:00;05:00;0;206
01.04.2023;05:00;06:00;0;209
01.04.2023;06:00;07:00;0;218
01.04.2023;07:00;08:00;0;199
01.04.2023;08:00;09:00;0;207
01.04.2023;09:00;10:00;0;226
01.04.2023;10:00;11:00;0;218
01.04.2023;11:00;12:00;0;212
01.04.2023;12:00;13:00;0;225
01.04.2023;13:00;14:00;0;196
01.04.2023;14:00;15:00;0;160
01.04.2023;15:00;16:00;0;187
01.04.2023;16:00;17:00;0;183
01.04.2023;17:00;18:00;0;204
01.04.2023;18:00;19:00;0;206
01.04.2023;19:00;20:00;0;197
01.04.2023;20:00;21:00;0;225
01.04.2023;21:00;22:00;0;220
01.04.2023;22:00;23:00;0;221
01.04.2023;23:00;00:00;0;226
02.04.2023;00:00;01:00;0;226
02.04.2023;01:00;02:00;0;200
02.04.2023;02:00;03:00;0;211
02.04.2023;03:00;04:00;0;177
02.04.2023;04:00;05:00;0;168
02.04.2023;05:00;06:00;0;167
02.04.2023;06:00;07:00;0;173
02.04.2023;07:00;08:00;0;158
02.04.2023;08:00;09:00;0;168
02.04.2023;09:00;10:00;0;168
02.04.2023;10:00;11:00;0;140
02.04.2023;11:00;12:00;0;144
02.04.2023;12:00;13:00;0;111
