Datum;Anfang;Ende;Generation_DE GuD Marzahn Dampfturbine [MW] Originalauflösungen;Generation_DE GuD Marzahn Gasturbine [MW] Originalauflösungen
02.03.2023;20:00;21:00;240;240
02.03.2023;21:00;22:00;240;240
02.03.2023;22:00;23:00;235;235
02.03.2023;23:00;00:00;231;231
03.03.2023;00:00;01:00;230;230
03.03.2023;01:00;02:00;230;230
03.03.2023;02:00;03:00;230;230
03.03.2023;03:00;04:00;230;230
03.03.2023;04:00;05:00;230;230
03.03.2023;05:00;06:00;232;232
03.03.2023;06:00;07:00;240;240
03.03.2023;07:00;08:00;242;242
03.03.2023;08:00;09:00;244;244
03.03.2023;09:00;10:00;243;243
03.03.2023;10:00;11:00;243;243
03.03.2023;11:00;12:00;243;243
03.03.2023;12:00;13:00;240;240
03.03.2023;13:00;14:00;237;237
03.03.2023;14:00;15:00;234;234
03.03.2023;15:00;16:00;233;233
03.03.2023;16:00;17:00;233;233
03.03.2023;17:00;18:00;235;235
03.03.2023;18:00;19:00;238;238
03.03.2023;19:00;20:00;236;236
03.03.2023;20:00;21:00;230;230
03.03.2023;21:00;22:00;233;233
03.03.2023;22:00;23:00;236;236
03.03.2023;23:00;00:00;235;235
04.03.2023;00:00;01:00;221;221
04.03.2023;01:00;02:00;215;215
04.03.2023;02:00;03:00;215;215
04.03.2023;03:00;04:00;215;215
04.03.2023;04:00;05:00;216;216
04.03.2023;05:00;06:00;230;230
04.03.2023;06:00;07:00;230;230
04.03.2023;07:00;08:00;230;230
04.03.2023;08:00;09:00;230;230
04.03.2023;09:00;10:00;230;230
04.03.2023;10:00;11:00;240;240
04.03.2023;11:00;12:00;240;240
04.03.2023;12:00;13:00;240;240
04.03.2023;13:00;14:00;240;240
04.03.2023;14:00;15:00;240;240
04.03.2023;15:00;16:00;239;239
04.03.2023;16:00;17:00;239;239
04.03.2023;17:00;18:00;240;240
04.03.2023;18:00;19:00;242;242
04.03.2023;19:00;20:00;242;242
04.03.2023;20:00;21:00;242;242
04.03.2023;21:00;22:00;242;242
04.03.2023;22:00;23:00;233;233
04.03.2023;23:00;00:00;241;241
05.03.2023;00:00;01:00;240;240
05.03.2023;01:00;02:00;240;240
05.03.2023;02:00;03:00;239;239
05.03.2023;03:00;04:00;242;242
05.03.2023;04:00;05:00;242;242
05.03.2023;05:00;06:00;242;242
05.03.2023;06:00;07:00;241;241
05.03.2023;07:00;08:00;239;239
05.03.2023;08:00;09:00;238;238
05.03.2023;09:00;10:00;238;238
05.03.2023;10:00;11:00;237;237
05.03.2023;11:00;12:00;241;241
05.03.2023;12:00;13:00;242;242
05.03.2023;13:00;14:00;239;239
05.03.2023;14:00;15:00;239;239
05.03.2023;15:00;16:00;242;242
05.03.2023;16:00;17:00;242;242
05.03.2023;17:00;18:00;242;242
05.03.2023;18:00;19:00;242;242
05.03.2023;19:00;20:00;242;242
05.03.2023;20:00;21:00;242;242
05.03.2023;21:00;22:00;241;241
05.03.2023;22:00;23:00;237;237
05.03.2023;23:00;00:00;229;229
06.03.2023;00:00;01:00;235;235
06.03.2023;01:00;02:00;236;236
06.03.2023;02:00;03:00;234;234
06.03.2023;03:00;04:00;233;233
06.03.2023;04:00;05:00;228;228
06.03.2023;05:00;06:00;235;235
06.03.2023;06:00;07:00;236;236
06.03.2023;07:00;08:00;237;237
06.03.2023;08:00;09:00;236;236
06.03.2023;09:00;10:00;236;236
06.03.2023;10:00;11:00;237;237
06.03.2023;11:00;12:00;238;238
06.03.2023;12:00;13:00;237;237
06.03.2023;13:00;14:00;236;236
06.03.2023;14:00;15:00;233;233
06.03.2023;15:00;16:00;233;233
06.03.2023;16:00;17:00;236;236
06.03.2023;17:00;18:00;238;238
06.03.2023;18:00;19:00;238;238
06.03.2023;19:00;20:00;236;236
06.03.2023;20:00;21:00;235;235
06.03.2023;21:00;22:00;235;235
06.03.2023;22:00;23:00;236;236
06.03.2023;23:00;00:00;234;234
07.03.2023;00:00;01:00;236;236
07.03.2023;01:00;02:00;234;234
07.03.2023;02:00;03:00;235;235
07.03.2023;03:00;04:00;234;234
07.03.2023;04:00;05:00;197;197
07.03.2023;05:00;06:00;175;175
07.03.2023;06:00;07:00;234;234
07.03.2023;07:00;08:00;233;233
07.03.2023;08:00;09:00;233;233
07.03.2023;09:00;10:00;232;232
07.03.2023;10:00;11:00;231;231
07.03.2023;11:00;12:00;231;231
07.03.2023;12:00;13:00;208;208
07.03.2023;13:00;14:00;234;234
07.03.2023;14:00;15:00;234;234
07.03.2023;15:00;16:00;232;232
07.03.2023;16:00;17:00;232;232
07.03.2023;17:00;18:00;233;233
07.03.2023;18:00;19:00;233;233
07.03.2023;19:00;20:00;232;232
07.03.2023;20:00;21:00;231;231
07.03.2023;21:00;22:00;232;232
07.03.2023;22:00;23:00;231;231
07.03.2023;23:00;00:00;235;235
08.03.2023;00:00;01:00;236;236
08.03.2023;01:00;02:00;224;224
08.03.2023;02:00;03:00;220;220
08.03.2023;03:00;04:00;230;230
08.03.2023;04:00;05:00;230;230
08.03.2023;05:00;06:00;234;234
08.03.2023;06:00;07:00;235;235
08.03.2023;07:00;08:00;235;235
08.03.2023;08:00;09:00;235;235
08.03.2023;09:00;10:00;235;235
08.03.2023;10:00;11:00;235;235
08.03.2023;11:00;12:00;235;235
08.03.2023;12:00;13:00;235;235
08.03.2023;13:00;14:00;235;235
08.03.2023;14:00;15:00;235;235
08.03.2023;15:00;16:00;238;238
08.03.2023;16:00;17:00;237;237
08.03.2023;17:00;18:00;237;237
08.03.2023;18:00;19:00;238;238
08.03.2023;19:00;20:00;237;237
08.03.2023;20:00;21:00;237;237
08.03.2023;21:00;22:00;235;235
08.03.2023;22:00;23:00;229;229
08.03.2023;23:00;00:00;233;233
09.03.2023;00:00;01:00;233;233
09.03.2023;01:00;02:00;233;233
09.03.2023;02:00;03:00;231;231
09.03.2023;03:00;04:00;230;230
09.03.2023;04:00;05:00;233;233
09.03.2023;05:00;06:00;231;231
09.03.2023;06:00;07:00;234;234
09.03.2023;07:00;08:00;235;235
09.03.2023;08:00;09:00;235;235
09.03.2023;09:00;10:00;235;235
09.03.2023;10:00;11:00;235;235
09.03.2023;11:00;12:00;235;235
09.03.2023;12:00;13:00;235;235
09.03.2023;13:00;14:00;235;235
09.03.2023;14:00;15:00;235;235
09.03.2023;15:00;16:00;235;235
09.03.2023;16:00;17:00;235;235
09.03.2023;17:00;18:00;235;235
09.03.2023;18:00;19:00;235;235
09.03.2023;19:00;20:00;235;235
09.03.2023;20:00;21:00;235;235
09.03.2023;21:00;22:00;235;235
09.03.2023;22:00;23:00;234;234
09.03.2023;23:00;00:00;231;231
10.03.2023;00:00;01:00;219;219
10.03.2023;01:00;02:00;215;215
10.03.2023;02:00;03:00;215;215
10.03.2023;03:00;04:00;228;228
10.03.2023;04:00;05:00;230;230
10.03.2023;05:00;06:00;230;230
10.03.2023;06:00;07:00;230;230
10.03.2023;07:00;08:00;230;230
10.03.2023;08:00;09:00;230;230
10.03.2023;09:00;10:00;230;230
10.03.2023;10:00;11:00;230;230
10.03.2023;11:00;12:00;227;227
10.03.2023;12:00;13:00;224;224
10.03.2023;13:00;14:00;220;220
10.03.2023;14:00;15:00;220;220
10.03.2023;15:00;16:00;211;211
10.03.2023;16:00;17:00;210;210
10.03.2023;17:00;18:00;225;225
10.03.2023;18:00;19:00;225;225
10.03.2023;19:00;20:00;225;225
10.03.2023;20:00;21:00;225;225
10.03.2023;21:00;22:00;225;225
10.03.2023;22:00;23:00;225;225
10.03.2023;23:00;00:00;222;222
11.03.2023;00:00;01:00;210;210
11.03.2023;01:00;02:00;225;225
11.03.2023;02:00;03:00;225;225
11.03.2023;03:00;04:00;225;225
11.03.2023;04:00;05:00;225;225
11.03.2023;05:00;06:00;225;225
11.03.2023;06:00;07:00;228;228
11.03.2023;07:00;08:00;230;230
11.03.2023;08:00;09:00;230;230
11.03.2023;09:00;10:00;230;230
11.03.2023;10:00;11:00;230;230
11.03.2023;11:00;12:00;227;227
11.03.2023;12:00;13:00;230;230
11.03.2023;13:00;14:00;229;229
11.03.2023;14:00;15:00;230;230
11.03.2023;15:00;16:00;230;230
11.03.2023;16:00;17:00;229;229
11.03.2023;17:00;18:00;230;230
11.03.2023;18:00;19:00;230;230
11.03.2023;19:00;20:00;230;230
11.03.2023;20:00;21:00;230;230
11.03.2023;21:00;22:00;229;229
11.03.2023;22:00;23:00;229;229
11.03.2023;23:00;00:00;227;227
12.03.2023;00:00;01:00;222;222
12.03.2023;01:00;02:00;220;220
12.03.2023;02:00;03:00;215;215
12.03.2023;03:00;04:00;150;150
12.03.2023;04:00;05:00;186;186
12.03.2023;05:00;06:00;195;195
12.03.2023;06:00;07:00;195;195
12.03.2023;07:00;08:00;200;200
12.03.2023;08:00;09:00;205;205
12.03.2023;09:00;10:00;205;205
12.03.2023;10:00;11:00;214;214
12.03.2023;11:00;12:00;215;215
12.03.2023;12:00;13:00;212;212
12.03.2023;13:00;14:00;87;87
12.03.2023;14:00;15:00;43;43
12.03.2023;15:00;16:00;48;48
12.03.2023;16:00;17:00;50;50
12.03.2023;17:00;18:00;50;50
12.03.2023;18:00;19:00;91;91
12.03.2023;19:00;20:00;99;99
12.03.2023;20:00;21:00;80;80
12.03.2023;21:00;22:00;80;80
12.03.2023;22:00;23:00;80;80
12.03.2023;23:00;00:00;80;80
13.03.2023;00:00;01:00;80;80
13.03.2023;01:00;02:00;80;80
13.03.2023;02:00;03:00;80;80
13.03.2023;03:00;04:00;80;80
13.03.2023;04:00;05:00;80;80
13.03.2023;05:00;06:00;80;80
13.03.2023;06:00;07:00;80;80
13.03.2023;07:00;08:00;80;80
13.03.2023;08:00;09:00;80;80
13.03.2023;09:00;10:00;80;80
13.03.2023;10:00;11:00;68;68
13.03.2023;11:00;12:00;31;31
13.03.2023;12:00;13:00;55;55
13.03.2023;13:00;14:00;55;55
13.03.2023;14:00;15:00;55;55
13.03.2023;15:00;16:00;55;55
13.03.2023;16:00;17:00;55;55
13.03.2023;17:00;18:00;92;92
13.03.2023;18:00;19:00;135;135
13.03.2023;19:00;20:00;135;135
13.03.2023;20:00;21:00;74;74
13.03.2023;21:00;22:00;61;61
13.03.2023;22:00;23:00;60;60
13.03.2023;23:00;00:00;53;53
14.03.2023;00:00;01:00;50;50
14.03.2023;01:00;02:00;50;50
14.03.2023;02:00;03:00;50;50
14.03.2023;03:00;04:00;50;50
14.03.2023;04:00;05:00;50;50
14.03.2023;05:00;06:00;70;70
14.03.2023;06:00;07:00;120;120
14.03.2023;07:00;08:00;208;208
14.03.2023;08:00;09:00;210;210
14.03.2023;09:00;10:00;210;210
14.03.2023;10:00;11:00;210;210
14.03.2023;11:00;12:00;191;191
14.03.2023;12:00;13:00;151;151
14.03.2023;13:00;14:00;65;65
14.03.2023;14:00;15:00;55;55
14.03.2023;15:00;16:00;84;84
14.03.2023;16:00;17:00;159;159
14.03.2023;17:00;18:00;210;210
14.03.2023;18:00;19:00;235;235
14.03.2023;19:00;20:00;236;236
14.03.2023;20:00;21:00;237;237
14.03.2023;21:00;22:00;237;237
14.03.2023;22:00;23:00;238;238
14.03.2023;23:00;00:00;237;237
15.03.2023;00:00;01:00;232;232
15.03.2023;01:00;02:00;230;230
15.03.2023;02:00;03:00;230;230
15.03.2023;03:00;04:00;230;230
15.03.2023;04:00;05:00;230;230
15.03.2023;05:00;06:00;230;230
15.03.2023;06:00;07:00;230;230
15.03.2023;07:00;08:00;231;231
15.03.2023;08:00;09:00;230;230
15.03.2023;09:00;10:00;230;230
15.03.2023;10:00;11:00;230;230
15.03.2023;11:00;12:00;230;230
15.03.2023;12:00;13:00;218;218
15.03.2023;13:00;14:00;200;200
15.03.2023;14:00;15:00;200;200
15.03.2023;15:00;16:00;200;200
15.03.2023;16:00;17:00;200;200
15.03.2023;17:00;18:00;220;220
15.03.2023;18:00;19:00;230;230
15.03.2023;19:00;20:00;230;230
15.03.2023;20:00;21:00;230;230
15.03.2023;21:00;22:00;230;230
15.03.2023;22:00;23:00;230;230
15.03.2023;23:00;00:00;230;230
16.03.2023;00:00;01:00;230;230
16.03.2023;01:00;02:00;230;230
16.03.2023;02:00;03:00;230;230
16.03.2023;03:00;04:00;230;230
16.03.2023;04:00;05:00;230;230
16.03.2023;05:00;06:00;230;230
16.03.2023;06:00;07:00;230;230
16.03.2023;07:00;08:00;230;230
16.03.2023;08:00;09:00;231;231
16.03.2023;09:00;10:00;233;233
16.03.2023;10:00;11:00;181;181
16.03.2023;11:00;12:00;104;104
16.03.2023;12:00;13:00;68;68
16.03.2023;13:00;14:00;65;65
16.03.2023;14:00;15:00;65;65
16.03.2023;15:00;16:00;66;66
16.03.2023;16:00;17:00;108;108
16.03.2023;17:00;18:00;155;155
16.03.2023;18:00;19:00;192;192
16.03.2023;19:00;20:00;94;94
16.03.2023;20:00;21:00;35;35
16.03.2023;21:00;22:00;3;3
16.03.2023;22:00;23:00;0;0
16.03.2023;23:00;00:00;0;0
17.03.2023;00:00;01:00;0;0
17.03.2023;01:00;02:00;0;0
17.03.2023;02:00;03:00;0;0
17.03.2023;03:00;04:00;0;0
17.03.2023;04:00;05:00;0;0
17.03.2023;05:00;06:00;0;0
17.03.2023;06:00;07:00;0;0
17.03.2023;07:00;08:00;0;0
17.03.2023;08:00;09:00;0;0
17.03.2023;09:00;10:00;0;0
17.03.2023;10:00;11:00;0;0
17.03.2023;11:00;12:00;0;0
17.03.2023;12:00;13:00;0;0
17.03.2023;13:00;14:00;0;0
17.03.2023;14:00;15:00;0;0
17.03.2023;15:00;16:00;0;0
17.03.2023;16:00;17:00;0;0
17.03.2023;17:00;18:00;0;0
17.03.2023;18:00;19:00;0;0
17.03.2023;19:00;20:00;0;0
17.03.2023;20:00;21:00;0;0
17.03.2023;21:00;22:00;0;0
17.03.2023;22:00;23:00;0;0
17.03.2023;23:00;00:00;0;0
18.03.2023;00:00;01:00;0;0
18.03.2023;01:00;02:00;0;0
18.03.2023;02:00;03:00;0;0
18.03.2023;03:00;04:00;0;0
18.03.2023;04:00;05:00;0;0
18.03.2023;05:00;06:00;0;0
18.03.2023;06:00;07:00;0;0
18.03.2023;07:00;08:00;0;0
18.03.2023;08:00;09:00;0;0
18.03.2023;09:00;10:00;0;0
18.03.2023;10:00;11:00;0;0
18.03.2023;11:00;12:00;0;0
18.03.2023;12:00;13:00;0;0
18.03.2023;13:00;14:00;0;0
18.03.2023;14:00;15:00;0;0
18.03.2023;15:00;16:00;0;0
18.03.2023;16:00;17:00;0;0
18.03.2023;17:00;18:00;0;0
18.03.2023;18:00;19:00;0;0
18.03.2023;19:00;20:00;0;0
18.03.2023;20:00;21:00;0;0
18.03.2023;21:00;22:00;0;0
18.03.2023;22:00;23:00;0;0
18.03.2023;23:00;00:00;0;0
19.03.2023;00:00;01:00;0;0
19.03.2023;01:00;02:00;0;0
19.03.2023;02:00;03:00;0;0
19.03.2023;03:00;04:00;0;0
19.03.2023;04:00;05:00;0;0
19.03.2023;05:00;06:00;0;0
19.03.2023;06:00;07:00;0;0
19.03.2023;07:00;08:00;0;0
19.03.2023;08:00;09:00;0;0
19.03.2023;09:00;10:00;0;0
19.03.2023;10:00;11:00;0;0
19.03.2023;11:00;12:00;0;0
19.03.2023;12:00;13:00;0;0
19.03.2023;13:00;14:00;0;0
19.03.2023;14:00;15:00;0;0
19.03.2023;15:00;16:00;0;0
19.03.2023;16:00;17:00;0;0
19.03.2023;17:00;18:00;0;0
19.03.2023;18:00;19:00;0;0
19.03.2023;19:00;20:00;0;0
19.03.2023;20:00;21:00;0;0
19.03.2023;21:00;22:00;0;0
19.03.2023;22:00;23:00;0;0
19.03.2023;23:00;00:00;0;0
20.03.2023;00:00;01:00;0;0
20.03.2023;01:00;02:00;0;0
20.03.2023;02:00;03:00;0;0
20.03.2023;03:00;04:00;0;0
20.03.2023;04:00;05:00;0;0
20.03.2023;05:00;06:00;0;0
20.03.2023;06:00;07:00;0;0
20.03.2023;07:00;08:00;0;0
20.03.2023;08:00;09:00;0;0
20.03.2023;09:00;10:00;0;0
20.03.2023;10:00;11:00;0;0
20.03.2023;11:00;12:00;0;0
20.03.2023;12:00;13:00;0;0
20.03.2023;13:00;14:00;0;0
20.03.2023;14:00;15:00;0;0
20.03.2023;15:00;16:00;0;0
20.03.2023;16:00;17:00;0;0
20.03.2023;17:00;18:00;0;0
20.03.2023;18:00;19:00;0;0
20.03.2023;19:00;20:00;0;0
20.03.2023;20:00;21:00;0;0
20.03.2023;21:00;22:00;0;0
20.03.2023;22:00;23:00;0;0
20.03.2023;23:00;00:00;0;0
21.03.2023;00:00;01:00;0;0
21.03.2023;01:00;02:00;0;0
21.03.2023;02:00;03:00;0;0
21.03.2023;03:00;04:00;0;0
21.03.2023;04:00;05:00;0;0
21.03.2023;05:00;06:00;0;0
21.03.2023;06:00;07:00;0;0
21.03.2023;07:00;08:00;0;0
21.03.2023;08:00;09:00;0;0
21.03.2023;09:00;10:00;0;0
21.03.2023;10:00;11:00;0;0
21.03.2023;11:00;12:00;0;0
21.03.2023;12:00;13:00;0;0
21.03.2023;13:00;14:00;0;0
21.03.2023;14:00;15:00;0;0
21.03.2023;15:00;16:00;0;0
21.03.2023;16:00;17:00;0;0
21.03.2023;17:00;18:00;0;0
21.03.2023;18:00;19:00;0;0
21.03.2023;19:00;20:00;0;0
21.03.2023;20:00;21:00;0;0
21.03.2023;21:00;22:00;0;0
21.03.2023;22:00;23:00;0;0
21.03.2023;23:00;00:00;0;0
22.03.2023;00:00;01:00;0;0
22.03.2023;01:00;02:00;0;0
22.03.2023;02:00;03:00;0;0
22.03.2023;03:00;04:00;0;0
22.03.2023;04:00;05:00;0;0
22.03.2023;05:00;06:00;0;0
22.03.2023;06:00;07:00;0;0
22.03.2023;07:00;08:00;0;0
22.03.2023;08:00;09:00;0;0
22.03.2023;09:00;10:00;0;0
22.03.2023;10:00;11:00;0;0
22.03.2023;11:00;12:00;0;0
22.03.2023;12:00;13:00;0;0
22.03.2023;13:00;14:00;0;0
22.03.2023;14:00;15:00;0;0
22.03.2023;15:00;16:00;0;0
22.03.2023;16:00;17:00;0;0
22.03.2023;17:00;18:00;0;0
22.03.2023;18:00;19:00;0;0
22.03.2023;19:00;20:00;0;0
22.03.2023;20:00;21:00;0;0
22.03.2023;21:00;22:00;0;0
22.03.2023;22:00;23:00;0;0
22.03.2023;23:00;00:00;0;0
23.03.2023;00:00;01:00;0;0
23.03.2023;01:00;02:00;0;0
23.03.2023;02:00;03:00;0;0
23.03.2023;03:00;04:00;0;0
23.03.2023;04:00;05:00;0;0
23.03.2023;05:00;06:00;0;0
23.03.2023;06:00;07:00;0;0
23.03.2023;07:00;08:00;0;0
23.03.2023;08:00;09:00;0;0
23.03.2023;09:00;10:00;0;0
23.03.2023;10:00;11:00;0;0
23.03.2023;11:00;12:00;0;0
23.03.2023;12:00;13:00;0;0
23.03.2023;13:00;14:00;0;0
23.03.2023;14:00;15:00;0;0
23.03.2023;15:00;16:00;0;0
23.03.2023;16:00;17:00;0;0
23.03.2023;17:00;18:00;0;0
23.03.2023;18:00;19:00;0;0
23.03.2023;19:00;20:00;0;0
23.03.2023;20:00;21:00;0;0
23.03.2023;21:00;22:00;0;0
23.03.2023;22:00;23:00;0;0
23.03.2023;23:00;00:00;0;0
24.03.2023;00:00;01:00;0;0
24.03.2023;01:00;02:00;0;0
24.03.2023;02:00;03:00;0;0
24.03.2023;03:00;04:00;0;0
24.03.2023;04:00;05:00;0;0
24.03.2023;05:00;06:00;0;0
24.03.2023;06:00;07:00;0;0
24.03.2023;07:00;08:00;0;0
24.03.2023;08:00;09:00;0;0
24.03.2023;09:00;10:00;0;0
24.03.2023;10:00;11:00;0;0
24.03.2023;11:00;12:00;0;0
24.03.2023;12:00;13:00;0;0
24.03.2023;13:00;14:00;0;0
24.03.2023;14:00;15:00;0;0
24.03.2023;15:00;16:00;0;0
24.03.2023;16:00;17:00;0;0
24.03.2023;17:00;18:00;0;0
24.03.2023;18:00;19:00;0;0
24.03.2023;19:00;20:00;0;0
24.03.2023;20:00;21:00;0;0
24.03.2023;21:00;22:00;0;0
24.03.2023;22:00;23:00;0;0
24.03.2023;23:00;00:00;0;0
25.03.2023;00:00;01:00;0;0
25.03.2023;01:00;02:00;0;0
25.03.2023;02:00;03:00;0;0
25.03.2023;03:00;04:00;0;0
25.03.2023;04:00;05:00;0;0
25.03.2023;05:00;06:00;0;0
25.03.2023;06:00;07:00;0;0
25.03.2023;07:00;08:00;0;0
25.03.2023;08:00;09:00;0;0
25.03.2023;09:00;10:00;0;0
25.03.2023;10:00;11:00;0;0
25.03.2023;11:00;12:00;0;0
25.03.2023;12:00;13:00;0;0
25.03.2023;13:00;14:00;0;0
25.03.2023;14:00;15:00;0;0
25.03.2023;15:00;16:00;0;0
25.03.2023;16:00;17:00;0;0
25.03.2023;17:00;18:00;0;0
25.03.2023;18:00;19:00;0;0
25.03.2023;19:00;20:00;0;0
25.03.2023;20:00;21:00;0;0
25.03.2023;21:00;22:00;0;0
25.03.2023;22:00;23:00;0;0
25.03.2023;23:00;00:00;0;0
26.03.2023;00:00;01:00;0;0
26.03.2023;01:00;02:00;0;0
26.03.2023;03:00;04:00;0;0
26.03.2023;04:00;05:00;0;0
26.03.2023;05:00;06:00;0;0
26.03.2023;06:00;07:00;0;0
26.03.2023;07:00;08:00;0;0
26.03.2023;08:00;09:00;0;0
26.03.2023;09:00;10:00;0;0
26.03.2023;10:00;11:00;0;0
26.03.2023;11:00;12:00;0;0
26.03.2023;12:00;13:00;0;0
26.03.2023;13:00;14:00;0;0
26.03.2023;14:00;15:00;0;0
26.03.2023;15:00;16:00;0;0
26.03.2023;16:00;17:00;0;0
26.03.2023;17:00;18:00;0;0
26.03.2023;18:00;19:00;0;0
26.03.2023;19:00;20:00;0;0
26.03.2023;20:00;21:00;0;0
26.03.2023;21:00;22:00;0;0
26.03.2023;22:00;23:00;0;0
26.03.2023;23:00;00:00;0;0
27.03.2023;00:00;01:00;0;0
27.03.2023;01:00;02:00;5;5
27.03.2023;02:00;03:00;29;29
27.03.2023;03:00;04:00;43;43
27.03.2023;04:00;05:00;89;89
27.03.2023;05:00;06:00;111;111
27.03.2023;06:00;07:00;186;186
27.03.2023;07:00;08:00;0;0
27.03.2023;08:00;09:00;6;6
27.03.2023;09:00;10:00;69;69
27.03.2023;10:00;11:00;92;92
27.03.2023;11:00;12:00;143;143
27.03.2023;12:00;13:00;148;148
27.03.2023;13:00;14:00;77;77
27.03.2023;14:00;15:00;50;50
27.03.2023;15:00;16:00;50;50
27.03.2023;16:00;17:00;85;85
27.03.2023;17:00;18:00;131;131
27.03.2023;18:00;19:00;154;154
27.03.2023;19:00;20:00;210;210
27.03.2023;20:00;21:00;210;210
27.03.2023;21:00;22:00;210;210
27.03.2023;22:00;23:00;210;210
27.03.2023;23:00;00:00;210;210
28.03.2023;00:00;01:00;216;216
28.03.2023;01:00;02:00;220;220
28.03.2023;02:00;03:00;220;220
28.03.2023;03:00;04:00;220;220
28.03.2023;04:00;05:00;220;220
28.03.2023;05:00;06:00;220;220
28.03.2023;06:00;07:00;239;239
28.03.2023;07:00;08:00;241;241
28.03.2023;08:00;09:00;240;240
28.03.2023;09:00;10:00;220;220
28.03.2023;10:00;11:00;157;157
28.03.2023;11:00;12:00;150;150
28.03.2023;12:00;13:00;150;150
28.03.2023;13:00;14:00;88;88
28.03.2023;14:00;15:00;56;56
28.03.2023;15:00;16:00;55;55
28.03.2023;16:00;17:00;76;76
28.03.2023;17:00;18:00;185;185
28.03.2023;18:00;19:00;190;190
28.03.2023;19:00;20:00;190;190
28.03.2023;20:00;21:00;190;190
28.03.2023;21:00;22:00;190;190
28.03.2023;22:00;23:00;207;207
28.03.2023;23:00;00:00;209;209
29.03.2023;00:00;01:00;171;171
29.03.2023;01:00;02:00;170;170
29.03.2023;02:00;03:00;170;170
29.03.2023;03:00;04:00;199;199
29.03.2023;04:00;05:00;219;219
29.03.2023;05:00;06:00;220;220
29.03.2023;06:00;07:00;210;210
29.03.2023;07:00;08:00;136;136
29.03.2023;08:00;09:00;93;93
29.03.2023;09:00;10:00;142;142
29.03.2023;10:00;11:00;193;193
29.03.2023;11:00;12:00;209;209
29.03.2023;12:00;13:00;161;161
29.03.2023;13:00;14:00;115;115
29.03.2023;14:00;15:00;109;109
29.03.2023;15:00;16:00;69;69
29.03.2023;16:00;17:00;80;80
29.03.2023;17:00;18:00;100;100
29.03.2023;18:00;19:00;103;103
29.03.2023;19:00;20:00;124;124
29.03.2023;20:00;21:00;140;140
29.03.2023;21:00;22:00;140;140
29.03.2023;22:00;23:00;140;140
29.03.2023;23:00;00:00;111;111
30.03.2023;00:00;01:00;100;100
30.03.2023;01:00;02:00;73;73
30.03.2023;02:00;03:00;55;55
30.03.2023;03:00;04:00;55;55
30.03.2023;04:00;05:00;95;95
30.03.2023;05:00;06:00;141;141
30.03.2023;06:00;07:00;185;185
30.03.2023;07:00;08:00;185;185
30.03.2023;08:00;09:00;186;186
30.03.2023;09:00;10:00;213;213
30.03.2023;10:00;11:00;210;210
30.03.2023;11:00;12:00;205;205
30.03.2023;12:00;13:00;73;73
30.03.2023;13:00;14:00;45;45
30.03.2023;14:00;15:00;45;45
30.03.2023;15:00;16:00;45;45
30.03.2023;16:00;17:00;57;57
30.03.2023;17:00;18:00;127;127
30.03.2023;18:00;19:00;188;188
30.03.2023;19:00;20:00;144;144
30.03.2023;20:00;21:00;170;170
30.03.2023;21:00;22:00;170;170
30.03.2023;22:00;23:00;169;169
30.03.2023;23:00;00:00;108;108
31.03.2023;00:00;01:00;96;96
31.03.2023;01:00;02:00;80;80
31.03.2023;02:00;03:00;80;80
31.03.2023;03:00;04:00;80;80
31.03.2023;04:00;05:00;80;80
31.03.2023;05:00;06:00;122;122
31.03.2023;06:00;07:00;155;155
31.03.2023;07:00;08:00;205;205
31.03.2023;08:00;09:00;210;210
31.03.2023;09:00;10:00;210;210
31.03.2023;10:00;11:00;210;210
31.03.2023;11:00;12:00;206;206
31.03.2023;12:00;13:00;132;132
31.03.2023;13:00;14:00;75;75
31.03.2023;14:00;15:00;79;79
31.03.2023;15:00;16:00;156;156
31.03.2023;16:00;17:00;103;103
31.03.2023;17:00;18:00;162;162
31.03.2023;18:00;19:00;200;200
31.03.2023;19:00;20:00;200;200
31.03.2023;20:00;21:00;200;200
31.03.2023;21:00;22:00;160;160
31.03.2023;22:00;23:00;119;119
31.03.2023;23:00;00:00;100;100
01.04.2023;00:00;01:00;100;100
01.04.2023;01:00;02:00;52;52
01.04.2023;02:00;03:00;42;42
01.04.2023;03:00;04:00;41;41
01.04.2023;04:00;05:00;43;43
01.04.2023;05:00;06:00;42;42
01.04.2023;06:00;07:00;43;43
01.04.2023;07:00;08:00;43;43
01.04.2023;08:00;09:00;42;42
01.04.2023;09:00;10:00;43;43
01.04.2023;10:00;11:00;44;44
01.04.2023;11:00;12:00;44;44
01.04.2023;12:00;13:00;44;44
01.04.2023;13:00;14:00;43;43
01.04.2023;14:00;15:00;43;43
01.04.2023;15:00;16:00;43;43
01.04.2023;16:00;17:00;43;43
01.04.2023;17:00;18:00;94;94
01.04.2023;18:00;19:00;180;180
01.04.2023;19:00;20:00;132;132
01.04.2023;20:00;21:00;51;51
01.04.2023;21:00;22:00;50;50
01.04.2023;22:00;23:00;50;50
01.04.2023;23:00;00:00;42;42
02.04.2023;00:00;01:00;42;42
02.04.2023;01:00;02:00;41;41
02.04.2023;02:00;03:00;41;41
02.04.2023;03:00;04:00;41;41
02.04.2023;04:00;05:00;44;44
02.04.2023;05:00;06:00;70;70
02.04.2023;06:00;07:00;133;133
02.04.2023;07:00;08:00;158;158
02.04.2023;08:00;09:00;195;195
