Date;Start;End;Generation_DE PSW Markersbach PSS B [MW] Original resolutions;Generation_DE PSW Markersbach PSS A [MW] Original resolutions;Generation_DE PSW Markersbach PSS C [MW] Original resolutions;Generation_DE PSW Markersbach PSS D [MW] Original resolutions;Generation_DE PSW Markersbach PSS E [MW] Original resolutions;Generation_DE PSW Markersbach PSS F [MW] Original resolutions
12.10.2016;06:00;07:00;77;0;0;1;0;0
12.10.2016;07:00;08:00;135;0;62;135;0;0
12.10.2016;08:00;09:00;129;61;129;129;122;0
12.10.2016;09:00;10:00;11;0;111;106;0;0
12.10.2016;10:00;11:00;18;0;29;0;0;0
12.10.2016;11:00;12:00;0;0;0;0;0;0
12.10.2016;12:00;13:00;0;0;0;0;0;0
12.10.2016;13:00;14:00;0;0;0;0;0;0
12.10.2016;14:00;15:00;0;0;0;0;0;0
12.10.2016;15:00;16:00;0;0;0;0;0;0
12.10.2016;16:00;17:00;0;0;0;0;0;0
12.10.2016;17:00;18:00;2;0;0;2;0;0
12.10.2016;18:00;19:00;154;39;41;155;32;0
12.10.2016;19:00;20:00;103;0;139;106;4;0
12.10.2016;20:00;21:00;0;0;1;0;0;0
12.10.2016;21:00;22:00;0;0;0;0;0;0
12.10.2016;22:00;23:00;1;0;0;0;0;0
12.10.2016;23:00;00:00;76;0;0;0;0;0
13.10.2016;00:00;01:00;0;0;0;0;0;0
13.10.2016;01:00;02:00;0;0;0;0;0;0
13.10.2016;02:00;03:00;0;0;0;0;0;0
13.10.2016;03:00;04:00;0;0;0;0;0;0
13.10.2016;04:00;05:00;0;0;0;0;0;0
13.10.2016;05:00;06:00;0;0;158;0;159;0
13.10.2016;06:00;07:00;2;0;1;2;1;0
13.10.2016;07:00;08:00;149;130;149;150;1;0
13.10.2016;08:00;09:00;144;84;145;145;108;0
13.10.2016;09:00;10:00;0;0;25;2;0;0
13.10.2016;10:00;11:00;2;0;0;0;0;0
13.10.2016;11:00;12:00;0;0;0;0;0;0
13.10.2016;12:00;13:00;14;15;68;12;46;0
13.10.2016;13:00;14:00;122;0;76;0;0;0
13.10.2016;14:00;15:00;107;0;0;0;0;0
13.10.2016;15:00;16:00;28;0;0;0;0;0
13.10.2016;16:00;17:00;0;0;0;0;0;0
13.10.2016;17:00;18:00;0;0;0;0;0;0
13.10.2016;18:00;19:00;2;0;0;0;0;0
13.10.2016;19:00;20:00;130;0;0;0;0;0
13.10.2016;20:00;21:00;0;0;0;0;0;0
13.10.2016;21:00;22:00;20;0;0;0;0;0
13.10.2016;22:00;23:00;0;0;0;0;0;0
13.10.2016;23:00;00:00;0;0;0;0;0;0
14.10.2016;00:00;01:00;0;0;0;0;0;0
14.10.2016;01:00;02:00;0;0;0;0;0;0
14.10.2016;02:00;03:00;0;0;0;0;0;0
14.10.2016;03:00;04:00;0;0;0;0;0;0
14.10.2016;04:00;05:00;0;0;0;0;0;0
14.10.2016;05:00;06:00;0;0;0;0;0;0
14.10.2016;06:00;07:00;0;24;0;0;24;0
14.10.2016;07:00;08:00;34;56;0;0;55;0
14.10.2016;08:00;09:00;169;169;22;164;168;0
14.10.2016;09:00;10:00;130;4;0;2;35;0
14.10.2016;10:00;11:00;4;23;0;0;0;0
14.10.2016;11:00;12:00;0;58;0;0;0;0
14.10.2016;12:00;13:00;0;0;0;0;0;0
14.10.2016;13:00;14:00;0;0;0;0;0;0
14.10.2016;14:00;15:00;0;98;0;0;0;0
14.10.2016;15:00;16:00;0;0;0;0;0;0
14.10.2016;16:00;17:00;0;0;0;0;0;0
14.10.2016;17:00;18:00;0;36;0;0;35;0
14.10.2016;18:00;19:00;0;102;0;0;135;0
14.10.2016;19:00;20:00;0;12;0;0;0;0
14.10.2016;20:00;21:00;0;0;0;0;0;0
14.10.2016;21:00;22:00;0;1;0;0;0;0
14.10.2016;22:00;23:00;0;98;0;0;0;0
14.10.2016;23:00;00:00;0;11;0;0;0;0
15.10.2016;00:00;01:00;0;0;0;0;0;0
15.10.2016;01:00;02:00;0;0;0;0;0;0
15.10.2016;02:00;03:00;0;0;0;0;0;0
15.10.2016;03:00;04:00;0;0;0;0;0;0
15.10.2016;04:00;05:00;0;0;0;0;0;0
15.10.2016;05:00;06:00;0;0;0;0;0;0
15.10.2016;06:00;07:00;0;0;0;0;0;0
15.10.2016;07:00;08:00;1;0;0;0;0;0
15.10.2016;08:00;09:00;68;0;0;0;0;0
15.10.2016;09:00;10:00;11;0;0;0;0;0
15.10.2016;10:00;11:00;0;0;0;0;0;0
15.10.2016;11:00;12:00;0;0;0;0;0;0
15.10.2016;12:00;13:00;0;0;0;0;0;0
15.10.2016;13:00;14:00;0;0;0;0;0;0
15.10.2016;14:00;15:00;0;0;0;0;0;0
15.10.2016;15:00;16:00;0;0;0;0;0;0
15.10.2016;16:00;17:00;0;0;0;0;0;0
15.10.2016;17:00;18:00;27;44;22;0;57;0
15.10.2016;18:00;19:00;172;171;99;157;171;0
15.10.2016;19:00;20:00;167;167;167;168;166;0
15.10.2016;20:00;21:00;113;38;37;39;62;0
15.10.2016;21:00;22:00;0;0;0;0;0;0
15.10.2016;22:00;23:00;0;41;0;0;0;0
15.10.2016;23:00;00:00;0;25;0;0;63;0
16.10.2016;00:00;01:00;0;0;0;0;33;0
16.10.2016;01:00;02:00;0;0;0;0;0;0
16.10.2016;02:00;03:00;0;0;0;0;0;0
16.10.2016;03:00;04:00;0;0;0;0;0;0
16.10.2016;04:00;05:00;0;0;0;0;0;0
16.10.2016;05:00;06:00;0;0;0;0;0;0
16.10.2016;06:00;07:00;0;0;0;0;0;0
16.10.2016;07:00;08:00;0;106;0;0;0;0
16.10.2016;08:00;09:00;0;0;0;0;0;0
16.10.2016;09:00;10:00;0;100;0;0;0;0
16.10.2016;10:00;11:00;0;45;0;0;0;0
16.10.2016;11:00;12:00;0;0;0;0;0;0
16.10.2016;12:00;13:00;0;0;0;0;0;0
16.10.2016;13:00;14:00;0;0;0;0;0;0
16.10.2016;14:00;15:00;0;0;0;0;0;0
16.10.2016;15:00;16:00;0;1;0;0;0;0
16.10.2016;16:00;17:00;0;44;0;0;21;0
16.10.2016;17:00;18:00;0;2;0;0;0;0
16.10.2016;18:00;19:00;0;118;0;0;117;0
16.10.2016;19:00;20:00;0;6;0;0;37;0
16.10.2016;20:00;21:00;0;0;0;0;0;0
16.10.2016;21:00;22:00;0;0;0;0;0;0
16.10.2016;22:00;23:00;0;124;0;0;0;0
16.10.2016;23:00;00:00;0;72;0;0;0;0
17.10.2016;00:00;01:00;0;0;0;0;0;0
17.10.2016;01:00;02:00;0;0;0;0;0;0
17.10.2016;02:00;03:00;0;0;0;0;0;0
17.10.2016;03:00;04:00;0;0;0;0;0;0
17.10.2016;04:00;05:00;0;0;0;0;0;0
17.10.2016;05:00;06:00;0;0;0;41;83;0
17.10.2016;06:00;07:00;1;2;0;12;100;0
17.10.2016;07:00;08:00;127;126;105;19;125;0
17.10.2016;08:00;09:00;157;157;0;158;156;0
17.10.2016;09:00;10:00;101;101;0;2;100;0
17.10.2016;10:00;11:00;102;2;0;0;101;0
17.10.2016;11:00;12:00;12;0;0;0;0;0
17.10.2016;12:00;13:00;0;0;0;0;0;0
17.10.2016;13:00;14:00;0;0;0;0;0;0
17.10.2016;14:00;15:00;0;0;0;0;0;0
17.10.2016;15:00;16:00;0;0;0;0;0;0
17.10.2016;16:00;17:00;2;8;2;0;9;0
17.10.2016;17:00;18:00;150;149;150;0;149;0
17.10.2016;18:00;19:00;154;153;133;95;153;0
17.10.2016;19:00;20:00;146;146;85;141;146;0
17.10.2016;20:00;21:00;50;1;0;0;2;0
17.10.2016;21:00;22:00;0;50;0;0;0;0
17.10.2016;22:00;23:00;0;120;0;0;0;0
17.10.2016;23:00;00:00;0;0;0;0;0;0
18.10.2016;00:00;01:00;0;0;0;0;0;0
18.10.2016;01:00;02:00;0;0;0;0;0;0
18.10.2016;02:00;03:00;0;0;0;0;0;0
18.10.2016;03:00;04:00;0;0;0;0;0;0
18.10.2016;04:00;05:00;0;0;0;0;0;0
18.10.2016;05:00;06:00;0;0;0;1;1;0
18.10.2016;06:00;07:00;0;0;0;105;104;0
18.10.2016;07:00;08:00;163;167;126;167;166;0
18.10.2016;08:00;09:00;159;159;0;160;158;0
18.10.2016;09:00;10:00;160;160;0;161;159;0
18.10.2016;10:00;11:00;142;142;30;2;141;0
18.10.2016;11:00;12:00;109;79;0;0;3;0
18.10.2016;12:00;13:00;121;39;0;0;0;0
18.10.2016;13:00;14:00;100;0;0;0;0;0
18.10.2016;14:00;15:00;42;0;0;0;0;0
18.10.2016;15:00;16:00;0;38;0;0;38;0
18.10.2016;16:00;17:00;0;0;0;43;22;0
18.10.2016;17:00;18:00;0;0;0;136;27;0
18.10.2016;18:00;19:00;0;0;0;11;114;0
18.10.2016;19:00;20:00;0;0;109;0;49;0
18.10.2016;20:00;21:00;0;0;3;17;0;0
18.10.2016;21:00;22:00;0;0;52;5;0;0
18.10.2016;22:00;23:00;0;0;1;0;0;0
18.10.2016;23:00;00:00;0;0;0;0;0;0
19.10.2016;00:00;01:00;0;0;0;0;0;0
19.10.2016;01:00;02:00;0;0;0;0;0;0
19.10.2016;02:00;03:00;0;0;0;0;0;0
19.10.2016;03:00;04:00;0;0;0;0;0;0
19.10.2016;04:00;05:00;0;0;0;0;0;0
19.10.2016;05:00;06:00;0;0;2;0;0;0
19.10.2016;06:00;07:00;0;0;66;0;0;0
19.10.2016;07:00;08:00;0;1;99;1;0;0
19.10.2016;08:00;09:00;0;118;119;118;0;0
19.10.2016;09:00;10:00;0;116;117;117;0;0
19.10.2016;10:00;11:00;0;104;105;25;0;0
19.10.2016;11:00;12:00;0;0;90;0;0;0
19.10.2016;12:00;13:00;0;0;0;0;0;0
19.10.2016;13:00;14:00;0;0;0;0;0;0
19.10.2016;14:00;15:00;0;0;0;0;0;0
19.10.2016;15:00;16:00;0;0;0;38;0;0
19.10.2016;16:00;17:00;0;0;0;129;0;0
19.10.2016;17:00;18:00;0;0;27;109;1;0
19.10.2016;18:00;19:00;26;103;105;105;104;0
19.10.2016;19:00;20:00;99;42;105;105;41;0
19.10.2016;20:00;21:00;0;0;1;0;0;0
19.10.2016;21:00;22:00;0;0;0;97;0;0
19.10.2016;22:00;23:00;0;0;0;0;0;0
19.10.2016;23:00;00:00;0;0;0;0;0;0
20.10.2016;00:00;01:00;0;0;0;0;0;0
20.10.2016;01:00;02:00;0;0;0;0;0;0
20.10.2016;02:00;03:00;0;0;0;0;0;0
20.10.2016;03:00;04:00;0;0;0;0;0;0
20.10.2016;04:00;05:00;0;0;0;0;0;0
20.10.2016;05:00;06:00;0;0;0;1;0;0
20.10.2016;06:00;07:00;0;0;0;69;0;0
20.10.2016;07:00;08:00;0;0;2;13;2;0
20.10.2016;08:00;09:00;0;0;172;41;3;0
20.10.2016;09:00;10:00;0;0;0;0;0;0
20.10.2016;10:00;11:00;0;0;0;0;0;0
20.10.2016;11:00;12:00;0;0;0;19;0;0
20.10.2016;12:00;13:00;0;0;0;0;0;0
20.10.2016;13:00;14:00;0;0;0;0;0;0
20.10.2016;14:00;15:00;0;0;0;0;0;0
20.10.2016;15:00;16:00;0;0;0;0;0;0
20.10.2016;16:00;17:00;0;0;1;0;0;0
20.10.2016;17:00;18:00;0;2;102;0;0;0
20.10.2016;18:00;19:00;0;157;157;157;30;0
20.10.2016;19:00;20:00;0;119;138;138;137;0
20.10.2016;20:00;21:00;0;0;4;100;1;0
20.10.2016;21:00;22:00;0;0;2;0;0;0
20.10.2016;22:00;23:00;0;0;0;0;0;0
20.10.2016;23:00;00:00;0;0;17;0;0;0
21.10.2016;00:00;01:00;0;0;0;0;0;0
21.10.2016;01:00;02:00;0;0;0;0;0;0
21.10.2016;02:00;03:00;0;0;0;0;0;0
21.10.2016;03:00;04:00;0;0;0;0;0;0
21.10.2016;04:00;05:00;0;0;0;0;0;0
21.10.2016;05:00;06:00;0;0;1;0;0;0
21.10.2016;06:00;07:00;0;0;75;49;0;0
21.10.2016;07:00;08:00;0;0;141;142;0;0
21.10.2016;08:00;09:00;0;0;160;160;0;0
21.10.2016;09:00;10:00;0;149;152;152;0;0
21.10.2016;10:00;11:00;0;9;29;102;0;0
21.10.2016;11:00;12:00;0;0;0;91;0;0
21.10.2016;12:00;13:00;0;0;0;0;0;0
21.10.2016;13:00;14:00;0;0;0;0;0;0
21.10.2016;14:00;15:00;0;0;0;0;0;0
21.10.2016;15:00;16:00;0;0;0;0;0;0
21.10.2016;16:00;17:00;0;0;0;0;0;0
21.10.2016;17:00;18:00;0;0;2;0;0;0
21.10.2016;18:00;19:00;0;0;133;74;0;0
21.10.2016;19:00;20:00;0;76;105;105;0;0
21.10.2016;20:00;21:00;0;0;1;1;0;0
21.10.2016;21:00;22:00;0;0;0;0;0;0
21.10.2016;22:00;23:00;0;0;1;0;0;0
21.10.2016;23:00;00:00;0;0;52;0;0;0
22.10.2016;00:00;01:00;0;0;0;0;0;0
22.10.2016;01:00;02:00;0;0;0;0;0;0
22.10.2016;02:00;03:00;0;0;0;0;0;0
22.10.2016;03:00;04:00;0;0;0;0;0;0
22.10.2016;04:00;05:00;0;0;0;0;0;0
22.10.2016;05:00;06:00;0;0;0;0;0;0
22.10.2016;06:00;07:00;0;0;1;0;0;0
22.10.2016;07:00;08:00;0;0;73;0;0;0
22.10.2016;08:00;09:00;0;0;97;0;0;0
22.10.2016;09:00;10:00;0;0;16;0;0;0
22.10.2016;10:00;11:00;0;0;0;0;0;0
22.10.2016;11:00;12:00;0;0;0;0;0;0
22.10.2016;12:00;13:00;0;0;0;0;0;0
22.10.2016;13:00;14:00;0;0;0;0;0;0
22.10.2016;14:00;15:00;0;0;0;0;0;0
22.10.2016;15:00;16:00;0;0;0;0;0;0
22.10.2016;16:00;17:00;0;0;0;0;0;0
22.10.2016;17:00;18:00;0;0;0;0;0;0
22.10.2016;18:00;19:00;0;0;16;128;0;0
22.10.2016;19:00;20:00;0;0;0;5;0;0
22.10.2016;20:00;21:00;0;0;0;0;0;0
22.10.2016;21:00;22:00;0;0;0;0;0;0
22.10.2016;22:00;23:00;0;0;57;0;0;0
22.10.2016;23:00;00:00;0;0;79;29;0;0
23.10.2016;00:00;01:00;0;0;0;0;0;0
23.10.2016;01:00;02:00;0;0;0;0;0;0
23.10.2016;02:00;03:00;0;0;0;0;0;0
23.10.2016;03:00;04:00;0;0;0;0;0;0
23.10.2016;04:00;05:00;0;0;0;0;0;0
23.10.2016;05:00;06:00;0;0;0;0;0;0
23.10.2016;06:00;07:00;0;0;0;0;0;0
23.10.2016;07:00;08:00;0;0;1;0;0;0
23.10.2016;08:00;09:00;0;0;96;97;0;0
23.10.2016;09:00;10:00;0;0;1;1;0;0
23.10.2016;10:00;11:00;0;0;0;0;0;0
23.10.2016;11:00;12:00;0;0;0;0;0;0
23.10.2016;12:00;13:00;0;0;0;0;0;0
23.10.2016;13:00;14:00;0;0;0;0;0;0
23.10.2016;14:00;15:00;0;0;0;0;0;0
23.10.2016;15:00;16:00;0;0;0;0;0;0
23.10.2016;16:00;17:00;0;0;0;0;0;0
23.10.2016;17:00;18:00;0;0;1;0;0;0
23.10.2016;18:00;19:00;0;0;104;57;0;0
23.10.2016;19:00;20:00;0;0;13;103;0;0
23.10.2016;20:00;21:00;0;0;0;0;0;0
23.10.2016;21:00;22:00;0;0;0;0;0;0
23.10.2016;22:00;23:00;0;0;49;0;0;0
23.10.2016;23:00;00:00;0;0;0;0;0;0
24.10.2016;00:00;01:00;0;0;0;0;0;0
24.10.2016;01:00;02:00;0;0;0;0;0;0
24.10.2016;02:00;03:00;0;0;0;0;0;0
24.10.2016;03:00;04:00;0;0;0;0;0;0
24.10.2016;04:00;05:00;0;0;1;0;0;0
24.10.2016;05:00;06:00;0;0;46;20;0;0
24.10.2016;06:00;07:00;0;0;36;67;0;0
24.10.2016;07:00;08:00;0;0;148;1;0;0
24.10.2016;08:00;09:00;0;0;147;147;0;0
24.10.2016;09:00;10:00;0;0;145;146;0;0
24.10.2016;10:00;11:00;0;133;136;136;124;0
24.10.2016;11:00;12:00;0;42;155;156;154;0
24.10.2016;12:00;13:00;0;10;29;96;2;0
24.10.2016;13:00;14:00;0;8;0;38;14;0
24.10.2016;14:00;15:00;0;0;0;16;0;0
24.10.2016;15:00;16:00;0;0;0;106;0;0
24.10.2016;16:00;17:00;0;0;0;16;15;0
24.10.2016;17:00;18:00;0;0;0;0;0;0
24.10.2016;18:00;19:00;0;0;0;97;30;0
24.10.2016;19:00;20:00;0;0;0;79;0;0
24.10.2016;20:00;21:00;0;0;0;0;0;0
24.10.2016;21:00;22:00;0;0;0;26;0;0
24.10.2016;22:00;23:00;0;0;0;33;0;0
24.10.2016;23:00;00:00;0;0;0;0;0;0
25.10.2016;00:00;01:00;0;0;0;0;0;0
25.10.2016;01:00;02:00;0;0;0;0;0;0
25.10.2016;02:00;03:00;0;0;0;0;0;0
25.10.2016;03:00;04:00;0;0;0;0;0;0
25.10.2016;04:00;05:00;0;0;0;0;0;0
25.10.2016;05:00;06:00;0;0;0;45;0;0
25.10.2016;06:00;07:00;0;3;0;89;69;0
25.10.2016;07:00;08:00;16;106;2;107;105;0
25.10.2016;08:00;09:00;170;27;170;171;19;0
25.10.2016;09:00;10:00;166;0;166;167;165;0
25.10.2016;10:00;11:00;2;0;49;107;0;0
25.10.2016;11:00;12:00;0;45;0;153;104;0
25.10.2016;12:00;13:00;0;0;0;55;0;0
25.10.2016;13:00;14:00;0;0;0;0;0;0
25.10.2016;14:00;15:00;0;0;0;0;0;0
25.10.2016;15:00;16:00;0;0;0;0;0;0
25.10.2016;16:00;17:00;0;0;0;0;0;0
25.10.2016;17:00;18:00;0;1;0;5;2;0
25.10.2016;18:00;19:00;157;157;30;158;156;0
25.10.2016;19:00;20:00;148;0;148;148;147;0
25.10.2016;20:00;21:00;1;0;2;3;10;0
25.10.2016;21:00;22:00;0;0;0;80;0;0
25.10.2016;22:00;23:00;0;0;0;27;47;0
25.10.2016;23:00;00:00;0;0;0;13;75;0
26.10.2016;00:00;01:00;0;0;0;0;61;0
26.10.2016;01:00;02:00;0;0;0;0;50;0
26.10.2016;02:00;03:00;0;0;0;0;65;0
26.10.2016;03:00;04:00;0;0;0;0;67;0
26.10.2016;04:00;05:00;0;0;0;0;60;0
26.10.2016;05:00;06:00;0;0;0;0;66;0
26.10.2016;06:00;07:00;0;0;0;0;20;0
26.10.2016;07:00;08:00;0;0;138;133;30;0
26.10.2016;08:00;09:00;0;0;129;130;129;0
26.10.2016;09:00;10:00;0;2;10;2;0;0
26.10.2016;10:00;11:00;0;89;89;89;0;0
26.10.2016;11:00;12:00;72;14;90;90;0;0
26.10.2016;12:00;13:00;95;0;96;96;0;0
26.10.2016;13:00;14:00;88;0;88;88;0;0
26.10.2016;14:00;15:00;83;0;83;83;0;0
26.10.2016;15:00;16:00;2;0;23;0;0;0
26.10.2016;16:00;17:00;0;0;0;0;0;0
26.10.2016;17:00;18:00;0;0;0;0;0;0
26.10.2016;18:00;19:00;0;0;0;0;0;0
26.10.2016;19:00;20:00;0;0;0;0;0;0
26.10.2016;20:00;21:00;0;34;106;0;0;0
26.10.2016;21:00;22:00;0;0;20;16;50;0
26.10.2016;22:00;23:00;0;0;0;0;70;0
26.10.2016;23:00;00:00;0;0;0;0;80;0
27.10.2016;00:00;01:00;0;0;0;0;76;0
27.10.2016;01:00;02:00;0;0;0;0;61;0
27.10.2016;02:00;03:00;0;0;0;0;59;0
27.10.2016;03:00;04:00;0;0;0;0;69;0
27.10.2016;04:00;05:00;0;0;0;0;47;0
27.10.2016;05:00;06:00;0;0;0;2;51;0
27.10.2016;06:00;07:00;34;0;0;98;97;0
27.10.2016;07:00;08:00;143;0;74;3;76;0
27.10.2016;08:00;09:00;9;0;159;123;159;0
27.10.2016;09:00;10:00;0;0;123;0;122;0
27.10.2016;10:00;11:00;85;71;15;75;0;0
27.10.2016;11:00;12:00;87;65;0;98;0;0
27.10.2016;12:00;13:00;0;0;0;0;0;0
27.10.2016;13:00;14:00;0;0;0;0;0;0
27.10.2016;14:00;15:00;0;0;0;0;0;0
27.10.2016;15:00;16:00;0;0;0;0;0;0
27.10.2016;16:00;17:00;0;0;0;0;5;0
27.10.2016;17:00;18:00;0;0;0;3;101;0
27.10.2016;18:00;19:00;0;63;0;126;126;0
27.10.2016;19:00;20:00;0;2;0;0;9;0
27.10.2016;20:00;21:00;0;0;0;0;0;0
27.10.2016;21:00;22:00;0;0;0;0;0;0
27.10.2016;22:00;23:00;0;0;0;0;0;0
27.10.2016;23:00;00:00;0;0;0;0;0;0
28.10.2016;00:00;01:00;0;0;0;0;0;0
28.10.2016;01:00;02:00;0;0;0;0;0;0
28.10.2016;02:00;03:00;0;0;0;2;30;0
28.10.2016;03:00;04:00;0;0;0;0;60;0
28.10.2016;04:00;05:00;0;0;0;0;45;0
28.10.2016;05:00;06:00;0;0;0;0;57;0
28.10.2016;06:00;07:00;0;0;0;0;48;0
28.10.2016;07:00;08:00;0;0;0;0;6;0
28.10.2016;08:00;09:00;0;0;0;0;0;0
28.10.2016;09:00;10:00;0;0;0;0;0;0
28.10.2016;10:00;11:00;0;0;0;0;0;0
28.10.2016;11:00;12:00;0;0;0;0;75;0
28.10.2016;12:00;13:00;0;0;0;0;1;0
28.10.2016;13:00;14:00;0;0;0;0;53;0
28.10.2016;14:00;15:00;0;0;0;0;9;0
28.10.2016;15:00;16:00;0;0;0;0;0;0
28.10.2016;16:00;17:00;0;0;0;0;44;0
28.10.2016;17:00;18:00;0;0;0;2;49;0
28.10.2016;18:00;19:00;56;83;0;116;115;0
28.10.2016;19:00;20:00;3;1;0;0;70;0
28.10.2016;20:00;21:00;0;0;0;0;0;0
28.10.2016;21:00;22:00;0;0;0;0;0;0
28.10.2016;22:00;23:00;0;0;0;1;0;0
28.10.2016;23:00;00:00;0;3;0;33;72;0
29.10.2016;00:00;01:00;0;0;0;6;71;0
29.10.2016;01:00;02:00;0;0;0;0;75;0
29.10.2016;02:00;03:00;0;0;0;0;78;0
29.10.2016;03:00;04:00;0;0;0;0;57;0
29.10.2016;04:00;05:00;0;0;0;0;67;0
29.10.2016;05:00;06:00;0;0;0;0;48;0
29.10.2016;06:00;07:00;0;0;0;0;55;0
29.10.2016;07:00;08:00;0;0;0;0;12;0
29.10.2016;08:00;09:00;0;0;0;23;0;0
29.10.2016;09:00;10:00;0;0;0;15;0;0
29.10.2016;10:00;11:00;0;0;0;0;0;0
29.10.2016;11:00;12:00;0;0;0;0;0;0
29.10.2016;12:00;13:00;0;0;0;0;0;0
29.10.2016;13:00;14:00;0;0;0;0;0;0
29.10.2016;14:00;15:00;0;0;0;0;0;0
29.10.2016;15:00;16:00;0;0;0;30;0;0
29.10.2016;16:00;17:00;0;0;0;101;0;0
29.10.2016;17:00;18:00;0;0;0;101;0;0
29.10.2016;18:00;19:00;0;0;0;138;24;0
29.10.2016;19:00;20:00;0;0;0;103;102;0
29.10.2016;20:00;21:00;0;0;0;2;99;0
29.10.2016;21:00;22:00;0;0;0;0;100;0
29.10.2016;22:00;23:00;0;0;0;11;1;0
29.10.2016;23:00;00:00;0;0;0;69;0;0
30.10.2016;00:00;01:00;0;0;0;0;81;0
30.10.2016;01:00;02:00;0;0;0;0;73;0
30.10.2016;02:00;03:00;0;0;0;0;73;0
30.10.2016;02:00;03:00;0;0;0;0;63;0
30.10.2016;03:00;04:00;0;0;0;0;38;0
30.10.2016;04:00;05:00;0;0;0;0;37;0
30.10.2016;05:00;06:00;0;0;0;1;44;0
30.10.2016;06:00;07:00;0;0;0;42;65;0
30.10.2016;07:00;08:00;0;0;0;0;55;0
30.10.2016;08:00;09:00;0;0;0;0;50;0
30.10.2016;09:00;10:00;0;0;0;0;50;0
30.10.2016;10:00;11:00;0;0;0;0;50;0
30.10.2016;11:00;12:00;0;0;0;0;50;0
30.10.2016;12:00;13:00;0;0;0;0;50;0
30.10.2016;13:00;14:00;0;0;0;0;50;0
30.10.2016;14:00;15:00;0;0;0;0;61;0
30.10.2016;15:00;16:00;0;0;0;1;67;0
30.10.2016;16:00;17:00;0;10;0;67;66;0
30.10.2016;17:00;18:00;0;53;0;54;53;0
30.10.2016;18:00;19:00;0;50;0;51;50;0
30.10.2016;19:00;20:00;0;0;0;50;50;0
30.10.2016;20:00;21:00;0;0;0;0;49;0
30.10.2016;21:00;22:00;0;0;0;0;50;0
30.10.2016;22:00;23:00;0;0;0;0;23;0
30.10.2016;23:00;00:00;0;0;0;0;20;0
31.10.2016;00:00;01:00;0;0;0;0;0;0
31.10.2016;01:00;02:00;0;0;0;0;0;0
31.10.2016;02:00;03:00;0;0;0;0;0;0
31.10.2016;03:00;04:00;0;0;0;0;0;0
31.10.2016;04:00;05:00;0;0;0;0;0;0
31.10.2016;05:00;06:00;0;0;0;1;1;0
31.10.2016;06:00;07:00;0;61;0;95;94;0
31.10.2016;07:00;08:00;0;0;0;0;5;0
31.10.2016;08:00;09:00;0;0;0;0;0;0
31.10.2016;09:00;10:00;0;0;0;0;0;0
31.10.2016;10:00;11:00;0;0;0;0;0;0
31.10.2016;11:00;12:00;0;0;0;0;0;0
31.10.2016;12:00;13:00;0;0;0;0;20;0
31.10.2016;13:00;14:00;0;0;0;0;20;0
31.10.2016;14:00;15:00;0;0;0;0;20;0
31.10.2016;15:00;16:00;0;0;0;0;0;0
31.10.2016;16:00;17:00;0;0;0;2;0;0
31.10.2016;17:00;18:00;0;25;0;130;123;0
31.10.2016;18:00;19:00;0;39;0;116;115;0
31.10.2016;19:00;20:00;0;0;0;98;133;0
31.10.2016;20:00;21:00;0;0;0;0;38;0
31.10.2016;21:00;22:00;0;0;0;0;0;0
31.10.2016;22:00;23:00;0;0;0;0;0;0
31.10.2016;23:00;00:00;0;0;0;1;0;0
01.11.2016;00:00;01:00;0;0;0;115;0;0
01.11.2016;01:00;02:00;0;0;0;0;0;0
01.11.2016;02:00;03:00;0;0;0;0;0;0
01.11.2016;03:00;04:00;0;0;0;0;0;0
01.11.2016;04:00;05:00;0;0;0;0;0;0
01.11.2016;05:00;06:00;0;0;0;0;0;0
01.11.2016;06:00;07:00;0;0;0;0;0;0
01.11.2016;07:00;08:00;89;0;0;87;89;0
01.11.2016;08:00;09:00;0;0;0;1;4;0
01.11.2016;09:00;10:00;0;0;0;0;0;0
01.11.2016;10:00;11:00;0;0;0;0;0;0
01.11.2016;11:00;12:00;0;0;0;0;0;0
01.11.2016;12:00;13:00;0;0;0;0;0;0
01.11.2016;13:00;14:00;0;0;0;0;0;0
01.11.2016;14:00;15:00;0;0;0;0;0;0
01.11.2016;15:00;16:00;0;0;0;0;0;0
01.11.2016;16:00;17:00;0;0;0;0;1;0
01.11.2016;17:00;18:00;0;32;0;145;116;0
01.11.2016;18:00;19:00;132;4;0;1;144;0
01.11.2016;19:00;20:00;0;0;0;0;143;0
01.11.2016;20:00;21:00;0;0;0;0;0;0
01.11.2016;21:00;22:00;0;0;0;0;5;0
01.11.2016;22:00;23:00;0;0;0;1;87;0
01.11.2016;23:00;00:00;0;0;0;134;131;0
02.11.2016;00:00;01:00;0;0;0;134;132;0
02.11.2016;01:00;02:00;0;0;0;134;132;0
02.11.2016;02:00;03:00;0;0;0;134;132;0
02.11.2016;03:00;04:00;0;0;0;134;132;0
02.11.2016;04:00;05:00;0;0;0;134;132;0
02.11.2016;05:00;06:00;0;0;0;34;1;0
02.11.2016;06:00;07:00;0;0;0;1;105;0
02.11.2016;07:00;08:00;0;0;0;135;134;0
02.11.2016;08:00;09:00;0;0;0;4;150;0
02.11.2016;09:00;10:00;0;0;0;0;105;0
02.11.2016;10:00;11:00;0;0;0;0;97;0
02.11.2016;11:00;12:00;0;0;0;0;54;0
