Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE B [MW] Originalauflösungen;Generation_DE A [MW] Originalauflösungen;Generation_DE Niederaußem E [MW] Originalauflösungen;Generation_DE Niederaußem F [MW] Originalauflösungen;Generation_DE Niederaußem G [MW] Originalauflösungen;Generation_DE Niederaußem H [MW] Originalauflösungen;Generation_DE Niederaußem K [MW] Originalauflösungen
09.02.2023;12:00;13:00;-;-;-;-;290;250;507;0;920
09.02.2023;13:00;14:00;-;-;-;-;290;248;500;61;920
09.02.2023;14:00;15:00;-;-;-;-;290;249;503;319;922
09.02.2023;15:00;16:00;-;-;-;-;290;249;520;517;940
09.02.2023;16:00;17:00;-;-;-;-;290;248;521;487;940
09.02.2023;17:00;18:00;-;-;-;-;289;249;521;412;939
09.02.2023;18:00;19:00;-;-;-;-;290;249;521;414;942
09.02.2023;19:00;20:00;-;-;-;-;289;250;524;413;939
09.02.2023;20:00;21:00;-;-;-;-;290;250;511;414;938
09.02.2023;21:00;22:00;-;-;-;-;289;249;510;503;939
09.02.2023;22:00;23:00;-;-;-;-;290;250;511;565;919
09.02.2023;23:00;00:00;-;-;-;-;290;249;514;563;918
10.02.2023;00:00;01:00;-;-;-;-;290;250;511;563;918
10.02.2023;01:00;02:00;-;-;-;-;290;249;512;564;920
10.02.2023;02:00;03:00;-;-;-;-;290;250;516;565;918
10.02.2023;03:00;04:00;-;-;-;-;290;249;515;564;918
10.02.2023;04:00;05:00;-;-;-;-;290;249;516;564;920
10.02.2023;05:00;06:00;-;-;-;-;290;249;519;563;938
10.02.2023;06:00;07:00;-;-;-;-;290;249;534;567;938
10.02.2023;07:00;08:00;-;-;-;-;289;249;530;561;938
10.02.2023;08:00;09:00;-;-;-;-;290;249;531;564;939
10.02.2023;09:00;10:00;-;-;-;-;290;249;531;570;938
10.02.2023;10:00;11:00;-;-;-;-;290;249;523;566;938
10.02.2023;11:00;12:00;-;-;-;-;290;249;514;563;939
10.02.2023;12:00;13:00;-;-;-;-;290;249;514;489;919
10.02.2023;13:00;14:00;-;-;-;-;290;249;515;456;917
10.02.2023;14:00;15:00;-;-;-;-;290;249;509;449;919
10.02.2023;15:00;16:00;-;-;-;-;289;249;511;463;937
10.02.2023;16:00;17:00;-;-;-;-;290;249;512;579;940
10.02.2023;17:00;18:00;-;-;-;-;289;249;520;621;940
10.02.2023;18:00;19:00;-;-;-;-;290;250;523;615;935
10.02.2023;19:00;20:00;-;-;-;-;290;244;452;608;920
10.02.2023;20:00;21:00;-;-;-;-;289;138;105;536;918
10.02.2023;21:00;22:00;-;-;-;-;213;144;0;382;460
10.02.2023;22:00;23:00;-;-;-;-;153;150;0;350;46
10.02.2023;23:00;00:00;-;-;-;-;151;150;0;353;443
11.02.2023;00:00;01:00;-;-;-;-;150;150;0;315;385
11.02.2023;01:00;02:00;-;-;-;-;150;150;0;311;368
11.02.2023;02:00;03:00;-;-;-;-;150;150;0;311;366
11.02.2023;03:00;04:00;-;-;-;-;150;151;0;310;375
11.02.2023;04:00;05:00;-;-;-;-;149;151;0;309;484
11.02.2023;05:00;06:00;-;-;-;-;149;151;0;310;551
11.02.2023;06:00;07:00;-;-;-;-;150;151;0;309;549
11.02.2023;07:00;08:00;-;-;-;-;149;150;0;311;607
11.02.2023;08:00;09:00;-;-;-;-;150;151;0;310;781
11.02.2023;09:00;10:00;-;-;-;-;149;150;0;310;920
11.02.2023;10:00;11:00;-;-;-;-;150;150;0;310;922
11.02.2023;11:00;12:00;-;-;-;-;150;151;0;311;920
11.02.2023;12:00;13:00;-;-;-;-;150;151;0;313;918
11.02.2023;13:00;14:00;-;-;-;-;149;150;0;526;917
11.02.2023;14:00;15:00;-;-;-;-;194;187;0;622;915
11.02.2023;15:00;16:00;-;-;-;-;282;253;0;621;916
11.02.2023;16:00;17:00;-;-;-;-;294;288;0;625;917
11.02.2023;17:00;18:00;-;-;-;-;295;291;0;632;936
11.02.2023;18:00;19:00;-;-;-;-;296;289;0;628;936
11.02.2023;19:00;20:00;-;-;-;-;295;287;0;624;934
11.02.2023;20:00;21:00;-;-;-;-;296;287;0;621;936
11.02.2023;21:00;22:00;-;-;-;-;295;288;0;623;935
11.02.2023;22:00;23:00;-;-;-;-;295;288;0;621;933
11.02.2023;23:00;00:00;-;-;-;-;295;288;0;620;933
12.02.2023;00:00;01:00;-;-;-;-;296;288;0;620;913
12.02.2023;01:00;02:00;-;-;-;-;295;288;0;620;914
12.02.2023;02:00;03:00;-;-;-;-;293;288;0;622;916
12.02.2023;03:00;04:00;-;-;-;-;293;289;0;622;916
12.02.2023;04:00;05:00;-;-;-;-;296;288;0;618;916
12.02.2023;05:00;06:00;-;-;-;-;297;288;0;627;917
12.02.2023;06:00;07:00;-;-;-;-;296;288;0;625;918
12.02.2023;07:00;08:00;-;-;-;-;296;288;0;629;918
12.02.2023;08:00;09:00;-;-;-;-;296;288;0;635;937
12.02.2023;09:00;10:00;-;-;-;-;296;288;0;605;931
12.02.2023;10:00;11:00;-;-;-;-;296;288;0;165;928
12.02.2023;11:00;12:00;-;-;-;-;296;288;0;0;928
12.02.2023;12:00;13:00;-;-;-;-;297;288;0;0;924
12.02.2023;13:00;14:00;-;-;-;-;296;288;0;0;906
12.02.2023;14:00;15:00;-;-;-;-;296;288;0;0;905
12.02.2023;15:00;16:00;-;-;-;-;296;288;0;0;910
12.02.2023;16:00;17:00;-;-;-;-;297;288;0;0;927
12.02.2023;17:00;18:00;-;-;-;-;296;289;0;0;926
12.02.2023;18:00;19:00;-;-;-;-;296;286;0;0;929
12.02.2023;19:00;20:00;-;-;-;-;296;286;0;0;928
12.02.2023;20:00;21:00;-;-;-;-;296;286;0;0;927
12.02.2023;21:00;22:00;-;-;-;-;296;287;0;0;928
12.02.2023;22:00;23:00;-;-;-;-;296;287;0;0;928
12.02.2023;23:00;00:00;-;-;-;-;296;287;0;0;928
13.02.2023;00:00;01:00;-;-;-;-;293;286;0;0;908
13.02.2023;01:00;02:00;-;-;-;-;295;286;0;0;908
13.02.2023;02:00;03:00;-;-;-;-;293;287;0;0;909
13.02.2023;03:00;04:00;-;-;-;-;293;286;0;0;908
13.02.2023;04:00;05:00;-;-;-;-;291;287;0;0;911
13.02.2023;05:00;06:00;-;-;-;-;291;287;0;0;929
13.02.2023;06:00;07:00;-;-;-;-;291;289;0;0;928
13.02.2023;07:00;08:00;-;-;-;-;267;289;0;0;929
13.02.2023;08:00;09:00;-;-;-;-;254;288;0;0;927
13.02.2023;09:00;10:00;-;-;-;-;255;288;0;0;931
13.02.2023;10:00;11:00;-;-;-;-;252;289;0;0;928
13.02.2023;11:00;12:00;-;-;-;-;251;288;0;0;929
13.02.2023;12:00;13:00;-;-;-;-;247;289;0;0;927
13.02.2023;13:00;14:00;-;-;-;-;251;288;0;0;908
13.02.2023;14:00;15:00;-;-;-;-;251;288;0;0;906
13.02.2023;15:00;16:00;-;-;-;-;251;288;0;0;909
13.02.2023;16:00;17:00;-;-;-;-;251;288;0;0;924
13.02.2023;17:00;18:00;-;-;-;-;245;288;0;0;925
13.02.2023;18:00;19:00;-;-;-;-;242;288;0;0;928
13.02.2023;19:00;20:00;-;-;-;-;245;288;0;0;929
13.02.2023;20:00;21:00;-;-;-;-;287;291;0;0;929
13.02.2023;21:00;22:00;-;-;-;-;295;297;0;0;926
13.02.2023;22:00;23:00;-;-;-;-;295;297;0;0;925
13.02.2023;23:00;00:00;-;-;-;-;294;290;0;0;927
14.02.2023;00:00;01:00;-;-;-;-;294;287;0;0;911
14.02.2023;01:00;02:00;-;-;-;-;293;279;0;0;911
14.02.2023;02:00;03:00;-;-;-;-;294;281;0;0;910
14.02.2023;03:00;04:00;-;-;-;-;295;285;0;0;909
14.02.2023;04:00;05:00;-;-;-;-;291;287;0;0;931
14.02.2023;05:00;06:00;-;-;-;-;264;289;0;0;928
14.02.2023;06:00;07:00;-;-;-;-;251;290;0;0;928
14.02.2023;07:00;08:00;-;-;-;-;251;290;0;0;928
14.02.2023;08:00;09:00;-;-;-;-;251;290;0;0;918
14.02.2023;09:00;10:00;-;-;-;-;269;289;0;0;924
14.02.2023;10:00;11:00;-;-;-;-;290;290;0;0;927
14.02.2023;11:00;12:00;-;-;-;-;288;290;16;0;926
14.02.2023;12:00;13:00;-;-;-;-;289;289;161;0;907
14.02.2023;13:00;14:00;-;-;-;-;288;286;361;0;907
14.02.2023;14:00;15:00;-;-;-;-;281;285;505;0;905
14.02.2023;15:00;16:00;-;-;-;-;285;285;609;0;906
14.02.2023;16:00;17:00;-;-;-;-;284;289;633;0;927
14.02.2023;17:00;18:00;-;-;-;-;285;284;630;0;927
14.02.2023;18:00;19:00;-;-;-;-;285;286;627;0;927
14.02.2023;19:00;20:00;-;-;-;-;286;286;630;0;936
14.02.2023;20:00;21:00;-;-;-;-;285;285;630;0;939
14.02.2023;21:00;22:00;-;-;-;-;285;286;630;0;939
14.02.2023;22:00;23:00;-;-;-;-;285;285;641;0;940
14.02.2023;23:00;00:00;-;-;-;-;285;285;640;0;938
15.02.2023;00:00;01:00;-;-;-;-;287;286;634;0;921
15.02.2023;01:00;02:00;-;-;-;-;284;286;631;0;918
15.02.2023;02:00;03:00;-;-;-;-;286;286;632;0;919
15.02.2023;03:00;04:00;-;-;-;-;286;286;634;0;918
15.02.2023;04:00;05:00;-;-;-;-;285;286;631;0;934
15.02.2023;05:00;06:00;-;-;-;-;286;286;640;0;937
15.02.2023;06:00;07:00;-;-;-;-;291;285;643;0;934
15.02.2023;07:00;08:00;-;-;-;-;294;285;641;0;936
15.02.2023;08:00;09:00;-;-;-;-;290;285;643;0;935
15.02.2023;09:00;10:00;-;-;-;-;293;286;640;0;936
15.02.2023;10:00;11:00;-;-;-;-;288;286;637;0;935
15.02.2023;11:00;12:00;-;-;-;-;288;286;628;0;932
15.02.2023;12:00;13:00;-;-;-;-;289;285;627;0;914
15.02.2023;13:00;14:00;-;-;-;-;288;285;623;0;914
15.02.2023;14:00;15:00;-;-;-;-;289;271;624;0;913
15.02.2023;15:00;16:00;-;-;-;-;288;272;623;0;932
15.02.2023;16:00;17:00;-;-;-;-;287;265;632;0;932
15.02.2023;17:00;18:00;-;-;-;-;287;275;631;0;933
15.02.2023;18:00;19:00;-;-;-;-;288;277;633;0;924
15.02.2023;19:00;20:00;-;-;-;-;288;276;634;0;926
15.02.2023;20:00;21:00;-;-;-;-;288;277;635;0;927
15.02.2023;21:00;22:00;-;-;-;-;287;276;629;0;935
15.02.2023;22:00;23:00;-;-;-;-;288;277;629;0;932
15.02.2023;23:00;00:00;-;-;-;-;288;276;630;0;914
16.02.2023;00:00;01:00;-;-;-;-;288;276;630;0;914
16.02.2023;01:00;02:00;-;-;-;-;287;276;629;0;916
16.02.2023;02:00;03:00;-;-;-;-;287;276;628;0;916
16.02.2023;03:00;04:00;-;-;-;-;288;274;628;0;914
16.02.2023;04:00;05:00;-;-;-;-;288;273;619;0;915
16.02.2023;05:00;06:00;-;-;-;-;287;273;620;0;918
16.02.2023;06:00;07:00;-;-;-;-;289;274;632;0;935
16.02.2023;07:00;08:00;-;-;-;-;290;273;600;62;935
16.02.2023;08:00;09:00;-;-;-;-;288;273;333;334;934
16.02.2023;09:00;10:00;-;-;-;-;287;274;284;498;913
16.02.2023;10:00;11:00;-;-;-;-;288;274;292;619;857
16.02.2023;11:00;12:00;-;-;-;-;287;273;309;627;849
16.02.2023;12:00;13:00;-;-;-;-;288;274;305;621;738
16.02.2023;13:00;14:00;-;-;-;-;288;273;469;622;835
16.02.2023;14:00;15:00;-;-;-;-;183;175;539;613;913
16.02.2023;15:00;16:00;-;-;-;-;147;148;547;618;935
16.02.2023;16:00;17:00;-;-;-;-;202;206;557;627;935
16.02.2023;17:00;18:00;-;-;-;-;262;273;563;632;933
16.02.2023;18:00;19:00;-;-;-;-;282;273;554;511;934
16.02.2023;19:00;20:00;-;-;-;-;283;273;552;2;932
16.02.2023;20:00;21:00;-;-;-;-;282;274;559;0;933
16.02.2023;21:00;22:00;-;-;-;-;285;274;552;0;932
16.02.2023;22:00;23:00;-;-;-;-;269;274;546;0;929
16.02.2023;23:00;00:00;-;-;-;-;165;273;377;0;912
17.02.2023;00:00;01:00;-;-;-;-;147;273;280;0;865
17.02.2023;01:00;02:00;-;-;-;-;147;273;0;0;797
17.02.2023;02:00;03:00;-;-;-;-;147;274;0;0;800
17.02.2023;03:00;04:00;-;-;-;-;148;273;0;0;542
17.02.2023;04:00;05:00;-;-;-;-;148;273;0;0;508
17.02.2023;05:00;06:00;-;-;-;-;146;273;0;0;508
17.02.2023;06:00;07:00;-;-;-;-;148;274;0;0;565
17.02.2023;07:00;08:00;-;-;-;-;146;273;0;0;807
17.02.2023;08:00;09:00;-;-;-;-;147;273;0;0;824
17.02.2023;09:00;10:00;-;-;-;-;147;273;0;0;810
17.02.2023;10:00;11:00;-;-;-;-;147;263;0;0;613
17.02.2023;11:00;12:00;-;-;-;-;147;175;0;0;508
17.02.2023;12:00;13:00;-;-;-;-;147;148;0;0;509
17.02.2023;13:00;14:00;-;-;-;-;147;150;0;0;453
17.02.2023;14:00;15:00;-;-;-;-;147;150;0;0;438
17.02.2023;15:00;16:00;-;-;-;-;147;150;0;0;438
17.02.2023;16:00;17:00;-;-;-;-;147;150;0;0;441
17.02.2023;17:00;18:00;-;-;-;-;147;149;0;0;438
17.02.2023;18:00;19:00;-;-;-;-;147;150;0;0;438
17.02.2023;19:00;20:00;-;-;-;-;148;150;0;0;439
17.02.2023;20:00;21:00;-;-;-;-;148;149;0;0;436
17.02.2023;21:00;22:00;-;-;-;-;148;150;0;0;439
17.02.2023;22:00;23:00;-;-;-;-;147;149;0;0;440
17.02.2023;23:00;00:00;-;-;-;-;147;149;0;0;425
18.02.2023;00:00;01:00;-;-;-;-;148;149;0;0;367
18.02.2023;01:00;02:00;-;-;-;-;148;150;0;0;370
18.02.2023;02:00;03:00;-;-;-;-;147;149;0;0;369
18.02.2023;03:00;04:00;-;-;-;-;147;150;0;0;371
18.02.2023;04:00;05:00;-;-;-;-;148;150;0;0;369
18.02.2023;05:00;06:00;-;-;-;-;148;150;0;0;376
18.02.2023;06:00;07:00;-;-;-;-;148;149;0;0;725
18.02.2023;07:00;08:00;-;-;-;-;147;150;0;0;838
18.02.2023;08:00;09:00;-;-;-;-;148;149;0;0;836
18.02.2023;09:00;10:00;-;-;-;-;148;151;0;0;809
18.02.2023;10:00;11:00;-;-;-;-;147;150;0;0;478
18.02.2023;11:00;12:00;-;-;-;-;147;149;0;0;369
18.02.2023;12:00;13:00;-;-;-;-;148;149;0;0;370
18.02.2023;13:00;14:00;-;-;-;-;147;149;0;0;393
18.02.2023;14:00;15:00;-;-;-;-;147;150;0;0;367
18.02.2023;15:00;16:00;-;-;-;-;148;149;0;0;369
18.02.2023;16:00;17:00;-;-;-;-;148;149;0;0;368
18.02.2023;17:00;18:00;-;-;-;-;147;150;0;0;480
18.02.2023;18:00;19:00;-;-;-;-;147;151;0;0;844
18.02.2023;19:00;20:00;-;-;-;-;147;149;0;0;922
18.02.2023;20:00;21:00;-;-;-;-;149;150;0;0;923
18.02.2023;21:00;22:00;-;-;-;-;147;151;0;0;902
18.02.2023;22:00;23:00;-;-;-;-;147;149;0;0;903
18.02.2023;23:00;00:00;-;-;-;-;149;149;0;0;904
19.02.2023;00:00;01:00;-;-;-;-;147;150;0;0;904
19.02.2023;01:00;02:00;-;-;-;-;147;149;0;0;904
19.02.2023;02:00;03:00;-;-;-;-;147;97;0;0;905
19.02.2023;03:00;04:00;-;-;-;-;143;0;0;0;903
19.02.2023;04:00;05:00;-;-;-;-;141;36;0;0;803
19.02.2023;05:00;06:00;-;-;-;-;148;151;0;0;798
19.02.2023;06:00;07:00;-;-;-;-;148;149;0;0;864
19.02.2023;07:00;08:00;-;-;-;-;147;150;0;0;902
19.02.2023;08:00;09:00;-;-;-;-;147;149;0;0;904
19.02.2023;09:00;10:00;-;-;-;-;148;149;0;0;902
19.02.2023;10:00;11:00;-;-;-;-;148;149;0;0;902
19.02.2023;11:00;12:00;-;-;-;-;148;149;0;0;901
19.02.2023;12:00;13:00;-;-;-;-;147;149;0;0;904
19.02.2023;13:00;14:00;-;-;-;-;148;150;0;0;903
19.02.2023;14:00;15:00;-;-;-;-;147;149;0;0;904
19.02.2023;15:00;16:00;-;-;-;-;148;150;0;0;907
19.02.2023;16:00;17:00;-;-;-;-;148;150;0;0;906
19.02.2023;17:00;18:00;-;-;-;-;148;149;0;0;926
19.02.2023;18:00;19:00;-;-;-;-;148;149;0;0;927
19.02.2023;19:00;20:00;-;-;-;-;147;149;0;0;928
19.02.2023;20:00;21:00;-;-;-;-;147;149;0;0;924
19.02.2023;21:00;22:00;-;-;-;-;148;150;0;0;905
19.02.2023;22:00;23:00;-;-;-;-;148;149;0;0;870
19.02.2023;23:00;00:00;-;-;-;-;147;149;0;0;572
20.02.2023;00:00;01:00;-;-;-;-;148;149;0;0;376
20.02.2023;01:00;02:00;-;-;-;-;148;150;0;0;370
20.02.2023;02:00;03:00;-;-;-;-;147;149;0;0;367
20.02.2023;03:00;04:00;-;-;-;-;148;149;0;0;367
20.02.2023;04:00;05:00;-;-;-;-;148;150;0;0;369
20.02.2023;05:00;06:00;-;-;-;-;146;149;0;0;370
20.02.2023;06:00;07:00;-;-;-;-;148;149;0;0;370
20.02.2023;07:00;08:00;-;-;-;-;147;149;0;0;368
20.02.2023;08:00;09:00;-;-;-;-;148;149;0;0;368
20.02.2023;09:00;10:00;-;-;-;-;147;150;0;0;369
20.02.2023;10:00;11:00;-;-;-;-;148;148;0;0;367
20.02.2023;11:00;12:00;-;-;-;-;147;150;0;0;369
20.02.2023;12:00;13:00;-;-;-;-;148;149;0;0;368
20.02.2023;13:00;14:00;-;-;-;-;148;149;0;0;368
20.02.2023;14:00;15:00;-;-;-;-;148;149;0;0;366
20.02.2023;15:00;16:00;-;-;-;-;147;149;0;0;371
20.02.2023;16:00;17:00;-;-;-;-;147;149;0;0;367
20.02.2023;17:00;18:00;-;-;-;-;148;148;0;0;465
20.02.2023;18:00;19:00;-;-;-;-;148;150;0;0;871
20.02.2023;19:00;20:00;-;-;-;-;147;150;0;0;909
20.02.2023;20:00;21:00;-;-;-;-;147;149;0;0;911
20.02.2023;21:00;22:00;-;-;-;-;148;150;0;0;908
20.02.2023;22:00;23:00;-;-;-;-;147;148;0;0;815
20.02.2023;23:00;00:00;-;-;-;-;147;150;0;0;470
21.02.2023;00:00;01:00;-;-;-;-;148;150;0;0;438
21.02.2023;01:00;02:00;-;-;-;-;147;150;0;0;437
21.02.2023;02:00;03:00;-;-;-;-;147;150;0;0;440
21.02.2023;03:00;04:00;-;-;-;-;148;149;0;0;437
21.02.2023;04:00;05:00;-;-;-;-;147;149;32;0;439
21.02.2023;05:00;06:00;-;-;-;-;149;151;296;0;647
21.02.2023;06:00;07:00;-;-;-;-;223;218;455;0;857
21.02.2023;07:00;08:00;-;-;-;-;285;252;619;0;926
21.02.2023;08:00;09:00;-;-;-;-;283;257;643;0;929
21.02.2023;09:00;10:00;-;-;-;-;282;257;640;0;925
21.02.2023;10:00;11:00;-;-;-;-;282;257;633;0;908
21.02.2023;11:00;12:00;-;-;-;-;283;257;632;0;915
21.02.2023;12:00;13:00;-;-;-;-;282;257;628;0;915
21.02.2023;13:00;14:00;-;-;-;-;282;256;631;0;913
21.02.2023;14:00;15:00;-;-;-;-;282;258;627;0;915
21.02.2023;15:00;16:00;-;-;-;-;283;256;624;0;914
21.02.2023;16:00;17:00;-;-;-;-;282;257;629;0;935
21.02.2023;17:00;18:00;-;-;-;-;278;257;626;0;937
21.02.2023;18:00;19:00;-;-;-;-;279;257;624;0;936
21.02.2023;19:00;20:00;-;-;-;-;278;257;626;0;937
21.02.2023;20:00;21:00;-;-;-;-;278;257;629;0;936
21.02.2023;21:00;22:00;-;-;-;-;278;258;632;0;940
21.02.2023;22:00;23:00;-;-;-;-;278;257;629;0;938
21.02.2023;23:00;00:00;-;-;-;-;278;257;630;0;937
22.02.2023;00:00;01:00;-;-;-;-;280;257;635;0;919
22.02.2023;01:00;02:00;-;-;-;-;281;258;633;0;811
22.02.2023;02:00;03:00;-;-;-;-;282;258;634;0;440
22.02.2023;03:00;04:00;-;-;-;-;282;257;633;0;563
22.02.2023;04:00;05:00;-;-;-;-;281;258;634;0;853
22.02.2023;05:00;06:00;-;-;-;-;282;258;635;0;938
22.02.2023;06:00;07:00;-;-;-;-;282;261;632;0;940
22.02.2023;07:00;08:00;-;-;-;-;282;265;635;0;939
22.02.2023;08:00;09:00;-;-;-;-;283;265;635;0;938
22.02.2023;09:00;10:00;-;-;-;-;282;272;635;0;936
22.02.2023;10:00;11:00;-;-;-;-;283;263;620;0;933
22.02.2023;11:00;12:00;-;-;-;-;282;264;619;15;933
22.02.2023;12:00;13:00;-;-;-;-;284;265;616;184;912
22.02.2023;13:00;14:00;-;-;-;-;283;264;608;413;911
22.02.2023;14:00;15:00;-;-;-;-;284;265;605;524;911
22.02.2023;15:00;16:00;-;-;-;-;283;289;617;631;930
22.02.2023;16:00;17:00;-;-;-;-;282;289;623;626;931
22.02.2023;17:00;18:00;-;-;-;-;288;291;622;619;932
22.02.2023;18:00;19:00;-;-;-;-;277;292;616;620;933
22.02.2023;19:00;20:00;-;-;-;-;278;275;622;615;932
22.02.2023;20:00;21:00;-;-;-;-;278;277;627;620;934
22.02.2023;21:00;22:00;-;-;-;-;279;276;626;622;935
22.02.2023;22:00;23:00;-;-;-;-;282;271;628;619;934
22.02.2023;23:00;00:00;-;-;-;-;280;272;623;621;914
23.02.2023;00:00;01:00;-;-;-;-;281;272;620;621;914
23.02.2023;01:00;02:00;-;-;-;-;281;273;622;621;914
23.02.2023;02:00;03:00;-;-;-;-;282;273;624;624;916
23.02.2023;03:00;04:00;-;-;-;-;281;272;623;623;915
23.02.2023;04:00;05:00;-;-;-;-;281;273;619;622;915
23.02.2023;05:00;06:00;-;-;-;-;282;272;621;622;916
23.02.2023;06:00;07:00;-;-;-;-;286;273;631;632;933
23.02.2023;07:00;08:00;-;-;-;-;285;272;631;623;937
23.02.2023;08:00;09:00;-;-;-;-;286;272;635;625;935
23.02.2023;09:00;10:00;-;-;-;-;285;273;633;625;935
23.02.2023;10:00;11:00;-;-;-;-;286;272;629;622;934
23.02.2023;11:00;12:00;-;-;-;-;285;273;633;619;934
23.02.2023;12:00;13:00;-;-;-;-;286;272;632;624;932
23.02.2023;13:00;14:00;-;-;-;-;286;272;623;624;914
23.02.2023;14:00;15:00;-;-;-;-;286;272;621;624;913
23.02.2023;15:00;16:00;-;-;-;-;285;273;621;624;914
23.02.2023;16:00;17:00;-;-;-;-;285;272;624;625;918
23.02.2023;17:00;18:00;-;-;-;-;286;272;630;633;933
23.02.2023;18:00;19:00;-;-;-;-;285;269;628;630;934
23.02.2023;19:00;20:00;-;-;-;-;285;269;611;625;933
23.02.2023;20:00;21:00;-;-;-;-;286;272;501;570;935
23.02.2023;21:00;22:00;-;-;-;-;286;272;468;528;935
23.02.2023;22:00;23:00;-;-;-;-;285;272;460;489;933
23.02.2023;23:00;00:00;-;-;-;-;286;271;455;498;932
24.02.2023;00:00;01:00;-;-;-;-;286;272;437;465;730
24.02.2023;01:00;02:00;-;-;-;-;286;270;307;316;520
24.02.2023;02:00;03:00;-;-;-;-;286;272;346;476;699
24.02.2023;03:00;04:00;-;-;-;-;286;272;522;537;886
24.02.2023;04:00;05:00;-;-;-;-;286;271;616;513;917
24.02.2023;05:00;06:00;-;-;-;-;286;272;619;622;919
24.02.2023;06:00;07:00;-;-;-;-;289;271;617;625;936
24.02.2023;07:00;08:00;-;-;-;-;292;271;630;632;936
24.02.2023;08:00;09:00;-;-;-;-;291;270;630;628;934
24.02.2023;09:00;10:00;-;-;-;-;292;271;636;633;935
24.02.2023;10:00;11:00;-;-;-;-;272;259;627;627;936
24.02.2023;11:00;12:00;-;-;-;-;154;249;517;548;934
24.02.2023;12:00;13:00;-;-;-;-;146;163;422;621;935
24.02.2023;13:00;14:00;-;-;-;-;147;152;539;627;934
24.02.2023;14:00;15:00;-;-;-;-;147;150;562;627;916
24.02.2023;15:00;16:00;-;-;-;-;148;148;445;624;915
24.02.2023;16:00;17:00;-;-;-;-;148;149;558;622;916
24.02.2023;17:00;18:00;-;-;-;-;148;151;619;624;914
24.02.2023;18:00;19:00;-;-;-;-;149;150;620;624;916
24.02.2023;19:00;20:00;-;-;-;-;148;148;620;601;865
24.02.2023;20:00;21:00;-;-;-;-;148;152;508;499;719
24.02.2023;21:00;22:00;-;-;-;-;149;150;435;483;877
24.02.2023;22:00;23:00;-;-;-;-;149;150;308;451;664
24.02.2023;23:00;00:00;-;-;-;-;149;151;280;331;383
25.02.2023;00:00;01:00;-;-;-;-;149;150;281;320;371
25.02.2023;01:00;02:00;-;-;-;-;149;151;279;321;368
25.02.2023;02:00;03:00;-;-;-;-;149;156;283;322;370
25.02.2023;03:00;04:00;-;-;-;-;149;158;280;319;368
25.02.2023;04:00;05:00;-;-;-;-;150;152;280;320;375
25.02.2023;05:00;06:00;-;-;-;-;149;153;281;321;372
25.02.2023;06:00;07:00;-;-;-;-;149;156;282;321;415
25.02.2023;07:00;08:00;-;-;-;-;149;155;283;320;438
25.02.2023;08:00;09:00;-;-;-;-;150;154;284;322;439
25.02.2023;09:00;10:00;-;-;-;-;149;153;281;322;440
25.02.2023;10:00;11:00;-;-;-;-;149;153;284;319;544
25.02.2023;11:00;12:00;-;-;-;-;150;153;282;319;552
25.02.2023;12:00;13:00;-;-;-;-;148;155;296;320;378
25.02.2023;13:00;14:00;-;-;-;-;150;155;287;319;370
25.02.2023;14:00;15:00;-;-;-;-;150;152;284;319;368
25.02.2023;15:00;16:00;-;-;-;-;150;151;286;321;493
25.02.2023;16:00;17:00;-;-;-;-;149;150;407;427;831
25.02.2023;17:00;18:00;-;-;-;-;149;150;541;623;918
25.02.2023;18:00;19:00;-;-;-;-;149;151;637;625;937
25.02.2023;19:00;20:00;-;-;-;-;150;151;638;624;935
25.02.2023;20:00;21:00;-;-;-;-;149;150;638;628;915
25.02.2023;21:00;22:00;-;-;-;-;149;149;621;554;915
25.02.2023;22:00;23:00;-;-;-;-;149;151;560;496;915
25.02.2023;23:00;00:00;-;-;-;-;149;151;400;379;915
26.02.2023;00:00;01:00;-;-;-;-;150;151;352;327;917
26.02.2023;01:00;02:00;-;-;-;-;149;150;309;278;915
26.02.2023;02:00;03:00;-;-;-;-;150;150;324;280;914
26.02.2023;03:00;04:00;-;-;-;-;149;151;323;281;916
26.02.2023;04:00;05:00;-;-;-;-;149;151;319;282;915
26.02.2023;05:00;06:00;-;-;-;-;150;150;321;301;913
26.02.2023;06:00;07:00;-;-;-;-;149;152;318;279;913
26.02.2023;07:00;08:00;-;-;-;-;150;150;323;279;913
26.02.2023;08:00;09:00;-;-;-;-;150;150;342;315;916
26.02.2023;09:00;10:00;-;-;-;-;150;151;408;381;917
26.02.2023;10:00;11:00;-;-;-;-;149;151;319;285;707
26.02.2023;11:00;12:00;-;-;-;-;148;150;319;280;383
26.02.2023;12:00;13:00;-;-;-;-;150;150;327;292;375
26.02.2023;13:00;14:00;-;-;-;-;149;151;43;320;374
26.02.2023;14:00;15:00;-;-;-;-;149;151;0;320;520
26.02.2023;15:00;16:00;-;-;-;-;149;151;0;320;759
26.02.2023;16:00;17:00;-;-;-;-;216;195;0;512;919
26.02.2023;17:00;18:00;-;-;-;-;286;271;0;629;934
26.02.2023;18:00;19:00;-;-;-;-;286;274;0;639;938
26.02.2023;19:00;20:00;-;-;-;-;293;274;0;639;936
26.02.2023;20:00;21:00;-;-;-;-;293;273;0;630;938
