Datum;Anfang;Ende;Generation_DE Vianden M6 [MW] Originalauflösungen;Generation_DE Vianden M7 [MW] Originalauflösungen;Generation_DE Vianden M8 [MW] Originalauflösungen;Generation_DE Vianden M9 [MW] Originalauflösungen;Generation_DE Vianden M1 [MW] Originalauflösungen;Generation_DE Vianden M2 [MW] Originalauflösungen;Generation_DE Vianden M3 [MW] Originalauflösungen;Generation_DE Vianden M4 [MW] Originalauflösungen;Generation_DE Vianden M10 [MW] Originalauflösungen;Generation_DE Vianden M5 [MW] Originalauflösungen;Generation_DE Vianden M11 [MW] Originalauflösungen
28.02.2022;08:00;09:00;67;35;0;0;0;10;61;60;42;34;58
28.02.2022;09:00;10:00;33;23;0;0;0;39;14;73;0;0;1
28.02.2022;10:00;11:00;3;0;0;0;0;9;12;26;0;0;1
28.02.2022;11:00;12:00;0;0;0;0;23;0;21;10;0;0;0
28.02.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
28.02.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
28.02.2022;14:00;15:00;0;0;0;0;0;39;5;0;0;0;49
28.02.2022;15:00;16:00;0;0;0;0;0;61;63;6;0;0;174
28.02.2022;16:00;17:00;0;0;0;0;0;56;58;40;0;0;1
28.02.2022;17:00;18:00;30;30;30;30;36;70;72;35;20;30;21
28.02.2022;18:00;19:00;39;40;40;39;55;71;74;50;140;39;101
28.02.2022;19:00;20:00;21;21;21;18;64;69;72;61;1;21;4
28.02.2022;20:00;21:00;0;0;0;0;40;69;36;33;0;0;1
28.02.2022;21:00;22:00;0;0;0;0;32;0;0;17;0;0;1
28.02.2022;22:00;23:00;0;0;0;0;35;0;0;53;0;0;1
28.02.2022;23:00;00:00;0;0;0;0;35;0;0;16;0;0;0
01.03.2022;00:00;01:00;0;0;0;0;58;0;0;56;0;0;0
01.03.2022;01:00;02:00;0;0;0;0;46;0;0;46;0;0;0
01.03.2022;02:00;03:00;0;0;0;0;34;0;0;33;0;0;0
01.03.2022;03:00;04:00;0;0;0;0;22;0;0;51;0;0;0
01.03.2022;04:00;05:00;0;0;0;0;16;0;0;23;0;0;1
01.03.2022;05:00;06:00;0;0;0;0;28;0;0;70;0;0;1
01.03.2022;06:00;07:00;0;0;0;0;62;40;0;1;0;0;1
01.03.2022;07:00;08:00;44;0;0;0;13;57;0;0;0;45;1
01.03.2022;08:00;09:00;19;0;0;0;33;22;0;0;0;34;1
01.03.2022;09:00;10:00;26;30;31;0;23;48;0;0;24;25;1
01.03.2022;10:00;11:00;0;0;0;0;10;0;0;0;153;0;0
01.03.2022;11:00;12:00;0;0;0;0;15;17;0;0;1;0;1
01.03.2022;12:00;13:00;0;0;0;0;72;93;40;0;0;0;0
01.03.2022;13:00;14:00;0;0;0;0;79;72;33;0;0;0;1
01.03.2022;14:00;15:00;0;0;0;0;16;20;2;0;0;0;1
01.03.2022;15:00;16:00;0;0;0;0;17;26;6;0;0;0;1
01.03.2022;16:00;17:00;0;0;0;0;16;10;12;0;0;0;1
01.03.2022;17:00;18:00;1;1;1;1;18;9;11;1;0;1;1
01.03.2022;18:00;19:00;6;4;4;4;21;84;87;84;0;21;1
01.03.2022;19:00;20:00;0;0;0;0;17;80;82;81;166;23;122
01.03.2022;20:00;21:00;0;0;0;0;20;79;50;17;9;3;8
01.03.2022;21:00;22:00;0;0;0;0;1;0;19;16;0;0;1
01.03.2022;22:00;23:00;0;0;0;0;0;0;26;26;0;0;1
01.03.2022;23:00;00:00;0;0;0;0;0;0;21;20;0;0;1
02.03.2022;00:00;01:00;0;0;0;0;0;0;31;34;0;0;1
02.03.2022;01:00;02:00;0;0;0;0;0;0;22;15;0;0;0
02.03.2022;02:00;03:00;0;0;0;0;0;0;35;29;0;0;0
02.03.2022;03:00;04:00;0;0;0;0;0;0;21;35;0;0;0
02.03.2022;04:00;05:00;0;0;0;0;0;0;16;15;0;0;0
02.03.2022;05:00;06:00;0;0;0;0;0;0;28;25;0;0;1
02.03.2022;06:00;07:00;0;0;0;0;38;19;46;55;0;0;1
02.03.2022;07:00;08:00;0;0;0;0;17;10;15;15;0;0;1
02.03.2022;08:00;09:00;0;0;0;0;31;20;22;21;0;0;1
02.03.2022;09:00;10:00;29;11;23;25;0;0;0;0;0;51;1
02.03.2022;10:00;11:00;6;6;7;7;53;0;53;0;0;10;1
02.03.2022;11:00;12:00;0;0;0;0;0;52;0;52;0;69;1
02.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;12;1
02.03.2022;13:00;14:00;15;24;22;21;4;3;2;0;0;25;1
02.03.2022;14:00;15:00;26;35;5;0;0;0;0;0;0;35;0
02.03.2022;15:00;16:00;27;4;4;0;0;0;0;0;0;6;1
02.03.2022;16:00;17:00;0;0;0;0;5;35;0;0;0;43;1
02.03.2022;17:00;18:00;0;0;0;0;13;9;0;0;0;3;1
02.03.2022;18:00;19:00;91;58;0;30;15;9;0;0;0;67;82
02.03.2022;19:00;20:00;48;36;33;21;13;9;0;0;0;36;106
02.03.2022;20:00;21:00;0;0;0;0;14;9;0;0;0;0;1
02.03.2022;21:00;22:00;0;0;0;0;48;54;45;51;0;0;1
02.03.2022;22:00;23:00;0;0;0;0;36;58;37;57;0;0;1
02.03.2022;23:00;00:00;0;0;0;0;50;25;51;26;0;0;0
03.03.2022;00:00;01:00;0;0;0;0;5;9;15;10;0;0;1
03.03.2022;01:00;02:00;0;0;0;0;0;26;28;10;0;0;1
03.03.2022;02:00;03:00;0;0;0;0;0;22;24;10;0;0;1
03.03.2022;03:00;04:00;0;0;0;0;0;16;18;10;0;0;1
03.03.2022;04:00;05:00;0;0;0;0;0;13;14;10;0;0;1
03.03.2022;05:00;06:00;0;0;0;0;3;16;18;10;0;0;0
03.03.2022;06:00;07:00;0;0;0;0;21;25;26;22;0;0;1
03.03.2022;07:00;08:00;0;0;0;0;13;11;13;33;0;0;1
03.03.2022;08:00;09:00;0;0;0;0;16;11;43;27;0;0;1
03.03.2022;09:00;10:00;0;0;0;0;12;11;11;50;0;0;1
03.03.2022;10:00;11:00;0;50;0;50;42;21;14;29;0;50;1
03.03.2022;11:00;12:00;49;0;52;0;10;9;11;6;0;0;1
03.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
03.03.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
03.03.2022;14:00;15:00;0;0;0;0;0;7;0;0;0;0;1
03.03.2022;15:00;16:00;0;0;0;0;0;14;0;0;0;0;0
03.03.2022;16:00;17:00;0;0;0;0;0;17;0;0;0;0;1
03.03.2022;17:00;18:00;0;0;0;0;0;14;11;0;0;0;1
03.03.2022;18:00;19:00;29;0;0;0;0;15;75;0;0;27;1
03.03.2022;19:00;20:00;36;27;28;0;0;14;46;0;0;36;69
03.03.2022;20:00;21:00;7;0;0;0;0;11;11;0;0;7;1
03.03.2022;21:00;22:00;0;0;0;0;51;14;0;39;0;0;1
03.03.2022;22:00;23:00;0;0;0;0;44;14;0;31;0;0;1
03.03.2022;23:00;00:00;0;0;0;0;0;15;2;10;0;0;1
04.03.2022;00:00;01:00;0;0;0;0;47;14;47;13;0;0;1
04.03.2022;01:00;02:00;0;0;0;0;21;15;14;16;0;0;1
04.03.2022;02:00;03:00;0;0;0;0;16;13;14;13;0;0;0
04.03.2022;03:00;04:00;0;0;0;0;49;16;17;16;0;0;0
04.03.2022;04:00;05:00;0;0;0;0;10;13;15;14;0;0;0
04.03.2022;05:00;06:00;0;0;0;0;27;21;29;18;0;0;1
04.03.2022;06:00;07:00;0;0;0;0;10;10;14;12;0;0;1
04.03.2022;07:00;08:00;0;0;0;0;48;0;25;0;0;0;1
04.03.2022;08:00;09:00;0;0;0;0;29;0;29;0;0;0;1
04.03.2022;09:00;10:00;0;0;0;0;19;0;19;0;0;0;1
04.03.2022;10:00;11:00;0;0;0;0;15;0;16;0;0;0;1
04.03.2022;11:00;12:00;0;0;0;0;15;0;16;0;0;0;1
04.03.2022;12:00;13:00;0;0;0;0;22;0;16;0;0;0;1
04.03.2022;13:00;14:00;0;0;0;0;50;0;16;0;0;0;1
04.03.2022;14:00;15:00;0;0;0;0;50;0;16;0;0;0;0
04.03.2022;15:00;16:00;0;0;0;0;50;0;16;0;0;0;1
04.03.2022;16:00;17:00;0;0;0;0;38;6;28;3;0;0;1
04.03.2022;17:00;18:00;0;0;0;0;15;41;13;0;0;0;1
04.03.2022;18:00;19:00;74;16;16;38;17;58;48;17;0;32;142
04.03.2022;19:00;20:00;10;5;5;5;16;38;16;10;0;9;61
04.03.2022;20:00;21:00;8;0;0;0;15;41;31;10;0;7;61
04.03.2022;21:00;22:00;0;0;0;0;23;31;13;3;0;5;17
04.03.2022;22:00;23:00;0;0;0;0;8;12;52;0;0;0;1
04.03.2022;23:00;00:00;23;0;0;0;0;15;0;0;0;16;1
05.03.2022;00:00;01:00;0;0;0;0;0;42;0;0;0;0;1
05.03.2022;01:00;02:00;0;0;0;0;0;29;0;0;0;0;1
05.03.2022;02:00;03:00;0;0;0;0;0;21;10;0;0;0;1
05.03.2022;03:00;04:00;0;0;0;0;0;15;68;0;0;0;0
05.03.2022;04:00;05:00;0;0;0;0;0;15;64;0;0;0;1
05.03.2022;05:00;06:00;0;0;0;0;0;15;59;0;0;0;1
05.03.2022;06:00;07:00;0;0;0;0;0;16;10;0;0;0;1
05.03.2022;07:00;08:00;0;0;0;0;0;17;0;0;0;0;1
05.03.2022;08:00;09:00;0;0;0;0;0;15;0;0;0;0;1
05.03.2022;09:00;10:00;0;0;0;0;0;16;0;0;0;0;1
05.03.2022;10:00;11:00;0;0;0;0;47;50;18;18;0;0;0
05.03.2022;11:00;12:00;0;0;0;0;89;88;91;89;0;0;0
05.03.2022;12:00;13:00;0;0;0;0;55;1;54;48;0;0;0
05.03.2022;13:00;14:00;0;0;0;0;54;0;55;15;0;0;0
05.03.2022;14:00;15:00;0;0;0;0;80;0;81;15;0;0;0
05.03.2022;15:00;16:00;0;0;0;0;57;0;58;35;0;0;1
05.03.2022;16:00;17:00;0;0;0;0;15;0;1;44;0;0;1
05.03.2022;17:00;18:00;2;2;3;2;21;3;3;42;0;3;1
05.03.2022;18:00;19:00;88;68;69;69;79;67;67;66;0;88;29
05.03.2022;19:00;20:00;98;68;69;69;64;66;66;63;93;57;71
05.03.2022;20:00;21:00;21;2;1;1;15;40;13;24;0;0;1
05.03.2022;21:00;22:00;0;0;0;0;16;49;0;45;0;0;1
05.03.2022;22:00;23:00;0;94;95;93;15;50;0;94;109;52;1
05.03.2022;23:00;00:00;0;9;5;5;9;10;0;32;3;18;1
06.03.2022;00:00;01:00;0;0;0;0;0;14;0;42;0;13;1
06.03.2022;01:00;02:00;0;0;0;0;0;12;0;23;0;1;1
06.03.2022;02:00;03:00;0;0;0;0;0;10;0;10;0;0;1
06.03.2022;03:00;04:00;0;0;0;0;0;16;0;21;0;0;1
06.03.2022;04:00;05:00;0;0;0;0;0;15;0;10;0;0;1
06.03.2022;05:00;06:00;0;0;0;0;0;29;0;22;0;0;1
06.03.2022;06:00;07:00;0;0;0;0;0;50;0;53;0;59;1
06.03.2022;07:00;08:00;0;0;0;0;0;19;0;47;0;0;1
06.03.2022;08:00;09:00;0;0;0;0;65;70;40;69;0;0;1
06.03.2022;09:00;10:00;0;0;0;0;43;41;12;11;0;0;0
06.03.2022;10:00;11:00;0;0;0;0;0;26;15;0;0;0;1
06.03.2022;11:00;12:00;0;0;0;0;36;25;28;0;0;0;0
06.03.2022;12:00;13:00;0;0;0;0;20;1;13;0;0;0;0
06.03.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
06.03.2022;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
06.03.2022;15:00;16:00;0;0;0;0;0;0;0;0;0;0;0
06.03.2022;16:00;17:00;0;0;0;0;21;0;0;39;0;0;1
06.03.2022;17:00;18:00;0;0;0;0;19;0;25;0;0;0;1
06.03.2022;18:00;19:00;0;0;0;0;18;0;24;0;0;0;1
06.03.2022;19:00;20:00;0;0;0;0;31;0;24;0;0;0;1
06.03.2022;20:00;21:00;0;0;0;0;32;0;42;0;0;0;1
06.03.2022;21:00;22:00;0;0;0;0;15;0;19;0;0;0;1
06.03.2022;22:00;23:00;0;0;0;0;15;0;42;0;0;0;1
06.03.2022;23:00;00:00;0;0;0;0;21;8;12;0;0;0;1
07.03.2022;00:00;01:00;0;0;0;0;8;15;11;0;0;0;1
07.03.2022;01:00;02:00;0;0;0;0;0;20;29;0;0;0;1
07.03.2022;02:00;03:00;0;0;0;0;0;18;7;0;0;0;1
07.03.2022;03:00;04:00;0;0;0;0;0;11;46;0;0;0;1
07.03.2022;04:00;05:00;0;0;0;0;0;37;19;0;0;0;1
07.03.2022;05:00;06:00;0;0;0;0;0;78;93;0;0;0;1
07.03.2022;06:00;07:00;24;14;17;16;0;42;76;20;10;28;40
07.03.2022;07:00;08:00;38;38;101;97;0;38;21;46;162;77;197
07.03.2022;08:00;09:00;17;17;75;72;0;17;53;35;165;74;167
07.03.2022;09:00;10:00;2;2;0;0;0;87;1;1;0;1;1
07.03.2022;10:00;11:00;0;0;0;0;0;73;38;37;0;0;1
07.03.2022;11:00;12:00;0;0;0;0;0;0;0;0;0;0;0
07.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
07.03.2022;13:00;14:00;0;0;0;0;0;22;10;0;0;0;0
07.03.2022;14:00;15:00;0;0;0;0;0;76;17;0;0;0;0
07.03.2022;15:00;16:00;0;0;0;0;0;91;43;35;0;0;1
07.03.2022;16:00;17:00;43;39;40;0;0;66;57;55;0;43;1
07.03.2022;17:00;18:00;31;31;32;0;0;25;33;32;0;31;1
07.03.2022;18:00;19:00;79;79;81;52;0;14;82;81;0;79;1
07.03.2022;19:00;20:00;65;65;66;65;0;19;68;67;0;65;137
07.03.2022;20:00;21:00;8;8;9;8;0;24;31;30;0;8;1
07.03.2022;21:00;22:00;0;0;0;0;0;23;22;21;0;0;1
07.03.2022;22:00;23:00;0;0;0;0;0;19;42;44;0;0;1
07.03.2022;23:00;00:00;0;0;0;0;0;17;36;36;0;0;1
08.03.2022;00:00;01:00;0;0;0;0;0;0;0;28;0;0;1
08.03.2022;01:00;02:00;0;0;0;0;0;0;0;0;0;0;1
08.03.2022;02:00;03:00;0;0;0;0;0;41;0;0;0;0;0
08.03.2022;03:00;04:00;0;0;0;0;0;7;0;0;0;0;0
08.03.2022;04:00;05:00;0;0;0;0;0;15;21;9;0;0;0
08.03.2022;05:00;06:00;0;0;0;0;0;40;31;30;0;0;1
08.03.2022;06:00;07:00;17;0;0;0;0;52;68;86;0;17;1
08.03.2022;07:00;08:00;70;59;60;0;0;60;64;54;174;70;56
08.03.2022;08:00;09:00;0;0;0;0;0;16;45;38;0;0;31
08.03.2022;09:00;10:00;62;62;58;0;0;89;34;78;157;62;164
08.03.2022;10:00;11:00;0;0;0;0;0;25;27;0;1;0;1
08.03.2022;11:00;12:00;0;0;0;0;0;27;29;0;0;0;0
08.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
08.03.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
08.03.2022;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
08.03.2022;15:00;16:00;0;0;0;0;0;0;0;0;0;0;1
08.03.2022;16:00;17:00;0;0;0;0;0;0;0;0;0;0;1
08.03.2022;17:00;18:00;1;1;1;1;0;42;43;42;7;1;5
08.03.2022;18:00;19:00;88;88;89;87;0;94;97;95;194;88;146
08.03.2022;19:00;20:00;75;75;77;75;0;76;78;77;195;75;148
08.03.2022;20:00;21:00;9;9;9;9;0;32;47;46;7;9;5
08.03.2022;21:00;22:00;0;0;0;0;0;96;77;44;0;0;1
08.03.2022;22:00;23:00;0;0;0;0;0;28;17;11;0;0;1
08.03.2022;23:00;00:00;0;0;0;0;0;27;25;0;0;0;1
09.03.2022;00:00;01:00;0;0;0;0;0;10;14;0;0;0;0
09.03.2022;01:00;02:00;0;0;0;0;0;46;34;20;0;0;0
09.03.2022;02:00;03:00;0;0;0;0;0;56;58;56;0;0;0
09.03.2022;03:00;04:00;0;0;0;0;0;19;21;20;0;0;0
09.03.2022;04:00;05:00;0;0;0;0;0;20;5;3;0;0;1
09.03.2022;05:00;06:00;0;0;0;0;0;73;23;0;0;0;1
09.03.2022;06:00;07:00;0;0;0;0;0;27;5;0;0;0;1
09.03.2022;07:00;08:00;0;0;0;0;0;24;36;12;0;0;1
09.03.2022;08:00;09:00;0;0;0;0;0;66;64;52;0;0;1
09.03.2022;09:00;10:00;0;0;0;0;0;21;22;36;0;0;1
09.03.2022;10:00;11:00;0;0;0;0;0;11;12;31;0;0;1
09.03.2022;11:00;12:00;0;0;0;0;0;68;70;68;0;0;1
09.03.2022;12:00;13:00;0;0;0;0;0;47;49;48;0;0;0
09.03.2022;13:00;14:00;0;0;0;0;0;48;49;48;0;0;0
09.03.2022;14:00;15:00;0;0;0;0;0;37;38;36;0;0;0
09.03.2022;15:00;16:00;0;0;0;0;0;28;32;31;0;0;1
09.03.2022;16:00;17:00;0;0;0;0;0;0;52;56;0;0;1
09.03.2022;17:00;18:00;0;0;0;0;0;14;36;58;0;0;1
09.03.2022;18:00;19:00;0;0;0;0;0;51;66;64;0;0;1
09.03.2022;19:00;20:00;56;56;52;61;0;50;66;64;0;56;121
09.03.2022;20:00;21:00;18;16;10;10;0;26;67;69;0;18;1
09.03.2022;21:00;22:00;0;0;0;0;0;0;49;6;0;0;1
09.03.2022;22:00;23:00;0;0;0;0;0;0;95;0;0;0;1
09.03.2022;23:00;00:00;0;0;0;0;0;0;95;0;0;0;1
10.03.2022;00:00;01:00;0;0;0;0;0;0;74;0;0;0;1
10.03.2022;01:00;02:00;0;0;0;0;0;0;23;0;0;0;1
10.03.2022;02:00;03:00;0;0;0;0;0;0;17;0;0;0;1
10.03.2022;03:00;04:00;0;0;0;0;0;0;17;0;0;0;1
10.03.2022;04:00;05:00;0;0;0;0;0;3;19;3;0;0;1
10.03.2022;05:00;06:00;0;0;0;0;0;90;93;91;0;67;1
10.03.2022;06:00;07:00;33;33;4;4;0;93;97;95;4;93;3
10.03.2022;07:00;08:00;93;87;86;77;0;84;103;101;152;99;112
10.03.2022;08:00;09:00;95;94;91;88;0;30;103;101;134;99;125
10.03.2022;09:00;10:00;12;11;9;6;0;41;47;40;15;13;5
10.03.2022;10:00;11:00;0;0;0;0;0;45;42;19;0;0;0
10.03.2022;11:00;12:00;0;0;0;0;0;58;60;38;0;0;0
10.03.2022;12:00;13:00;0;0;0;0;0;70;17;5;0;0;0
10.03.2022;13:00;14:00;0;0;0;0;0;73;10;0;0;0;0
10.03.2022;14:00;15:00;0;0;0;0;0;77;0;0;0;0;1
10.03.2022;15:00;16:00;0;0;0;0;0;75;0;0;0;0;1
10.03.2022;16:00;17:00;0;0;0;0;0;65;65;22;0;0;1
10.03.2022;17:00;18:00;40;16;0;0;0;76;78;49;30;40;40
10.03.2022;18:00;19:00;66;57;0;0;0;74;72;68;191;67;198
10.03.2022;19:00;20:00;24;38;0;0;0;16;49;37;128;46;54
10.03.2022;20:00;21:00;0;0;0;0;0;0;0;0;0;0;1
10.03.2022;21:00;22:00;0;0;0;0;0;0;0;0;0;0;1
10.03.2022;22:00;23:00;0;0;0;0;0;33;34;33;0;0;1
10.03.2022;23:00;00:00;0;0;0;0;0;78;23;22;0;0;1
11.03.2022;00:00;01:00;0;0;0;0;0;59;63;44;0;0;1
11.03.2022;01:00;02:00;0;0;0;0;0;46;4;3;0;0;1
11.03.2022;02:00;03:00;0;0;0;0;0;86;0;0;0;0;0
11.03.2022;03:00;04:00;0;0;0;0;0;81;0;0;0;0;0
11.03.2022;04:00;05:00;0;0;0;0;0;86;0;0;0;0;0
11.03.2022;05:00;06:00;0;0;0;0;0;85;0;0;0;0;1
11.03.2022;06:00;07:00;46;0;0;0;0;77;68;71;0;47;1
11.03.2022;07:00;08:00;95;31;62;35;0;75;76;74;138;55;169
11.03.2022;08:00;09:00;2;2;8;7;0;21;20;21;17;7;11
11.03.2022;09:00;10:00;0;0;0;0;0;49;50;49;0;0;0
11.03.2022;10:00;11:00;0;0;0;0;0;7;7;3;0;0;0
11.03.2022;11:00;12:00;0;0;0;0;0;0;0;0;0;0;0
11.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
11.03.2022;13:00;14:00;0;0;0;0;0;13;0;2;0;0;0
11.03.2022;14:00;15:00;0;0;0;0;0;62;14;27;0;0;0
11.03.2022;15:00;16:00;0;0;0;0;0;54;77;71;0;0;0
11.03.2022;16:00;17:00;0;0;0;0;0;56;54;34;0;0;0
11.03.2022;17:00;18:00;53;71;68;63;0;25;27;80;75;51;68
11.03.2022;18:00;19:00;96;93;96;98;0;68;70;91;170;92;173
11.03.2022;19:00;20:00;78;78;71;70;0;38;40;78;5;80;5
11.03.2022;20:00;21:00;0;0;0;0;0;14;15;12;0;0;1
11.03.2022;21:00;22:00;0;0;0;0;0;13;0;0;0;0;1
11.03.2022;22:00;23:00;0;0;0;0;0;23;38;52;0;0;1
11.03.2022;23:00;00:00;0;0;0;0;0;30;32;2;0;0;1
12.03.2022;00:00;01:00;28;60;57;0;0;75;12;77;0;37;1
12.03.2022;01:00;02:00;0;0;0;0;0;3;12;20;0;0;1
12.03.2022;02:00;03:00;0;0;0;0;0;0;16;23;0;0;1
12.03.2022;03:00;04:00;0;0;0;0;0;0;35;35;0;0;1
12.03.2022;04:00;05:00;0;0;0;0;0;0;26;25;0;0;1
12.03.2022;05:00;06:00;0;0;0;0;0;0;36;24;0;0;1
12.03.2022;06:00;07:00;0;0;0;0;0;0;53;59;0;0;1
12.03.2022;07:00;08:00;0;0;0;0;0;0;81;59;0;0;1
12.03.2022;08:00;09:00;0;0;0;0;0;0;34;42;0;0;1
12.03.2022;09:00;10:00;0;0;0;0;0;0;0;0;0;0;0
12.03.2022;10:00;11:00;0;0;0;0;0;0;0;0;0;0;0
12.03.2022;11:00;12:00;0;0;0;0;0;0;0;0;0;0;0
12.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
12.03.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
12.03.2022;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
12.03.2022;15:00;16:00;0;0;0;0;0;0;0;0;0;0;1
12.03.2022;16:00;17:00;22;17;24;25;0;11;10;10;75;19;15
12.03.2022;17:00;18:00;10;40;46;43;0;40;49;46;195;40;142
12.03.2022;18:00;19:00;10;70;59;46;0;70;34;30;195;69;109
12.03.2022;19:00;20:00;10;29;48;36;0;29;29;20;165;29;97
12.03.2022;20:00;21:00;5;27;25;0;0;38;55;27;0;27;1
12.03.2022;21:00;22:00;0;0;0;0;0;0;37;24;0;0;1
12.03.2022;22:00;23:00;0;0;0;0;0;0;20;35;0;0;1
12.03.2022;23:00;00:00;0;0;0;0;0;0;20;6;0;0;1
13.03.2022;00:00;01:00;0;0;0;0;0;0;59;0;0;0;1
13.03.2022;01:00;02:00;0;0;0;0;0;0;21;0;0;0;1
13.03.2022;02:00;03:00;0;0;0;0;0;0;22;0;0;0;1
13.03.2022;03:00;04:00;0;0;0;0;0;0;57;0;0;0;1
13.03.2022;04:00;05:00;0;0;0;0;0;0;38;0;0;0;1
13.03.2022;05:00;06:00;0;0;0;0;0;0;27;77;0;0;1
13.03.2022;06:00;07:00;56;0;0;0;0;0;19;81;0;0;1
13.03.2022;07:00;08:00;17;0;0;0;0;0;46;68;0;0;1
13.03.2022;08:00;09:00;0;0;0;0;0;0;24;36;0;0;1
13.03.2022;09:00;10:00;0;0;0;0;0;39;23;17;0;0;1
13.03.2022;10:00;11:00;0;0;0;0;0;25;10;1;0;0;0
13.03.2022;11:00;12:00;0;0;0;0;0;0;0;0;0;0;0
13.03.2022;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
13.03.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
13.03.2022;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
13.03.2022;15:00;16:00;0;0;0;0;0;22;0;21;0;3;1
13.03.2022;16:00;17:00;0;0;0;0;0;1;0;1;0;1;1
13.03.2022;17:00;18:00;3;60;2;2;0;30;13;49;0;63;117
13.03.2022;18:00;19:00;11;41;10;10;0;23;12;49;0;41;182
13.03.2022;19:00;20:00;9;9;40;9;0;15;12;11;0;8;54
13.03.2022;20:00;21:00;0;0;0;0;0;16;18;0;0;0;1
13.03.2022;21:00;22:00;0;0;0;0;0;9;11;0;0;0;1
13.03.2022;22:00;23:00;0;0;0;0;0;13;7;0;0;0;1
13.03.2022;23:00;00:00;0;0;0;0;0;11;0;0;0;0;1
14.03.2022;00:00;01:00;0;0;0;0;0;20;0;0;0;0;1
14.03.2022;01:00;02:00;0;0;0;0;0;10;0;0;0;0;1
14.03.2022;02:00;03:00;0;0;0;0;0;20;0;0;0;0;0
14.03.2022;03:00;04:00;0;0;0;0;0;20;0;0;0;0;1
14.03.2022;04:00;05:00;0;0;0;0;0;14;0;0;0;0;1
14.03.2022;05:00;06:00;0;0;0;0;0;9;0;0;0;0;1
14.03.2022;06:00;07:00;0;0;0;0;0;28;0;0;0;0;1
14.03.2022;07:00;08:00;0;0;0;0;0;0;0;0;0;0;1
14.03.2022;08:00;09:00;0;0;0;0;0;0;0;0;0;0;1
14.03.2022;09:00;10:00;0;0;0;0;0;0;0;0;0;0;1
14.03.2022;10:00;11:00;0;0;0;0;0;0;0;0;0;0;1
14.03.2022;11:00;12:00;0;0;0;0;0;0;0;0;0;0;1
14.03.2022;12:00;13:00;0;0;0;0;0;11;11;11;0;0;1
14.03.2022;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
14.03.2022;14:00;15:00;0;0;0;0;0;8;0;0;0;0;1
14.03.2022;15:00;16:00;0;0;0;0;0;16;0;0;0;0;0
14.03.2022;16:00;17:00;0;0;0;0;0;1;6;0;0;0;1
14.03.2022;17:00;18:00;0;0;0;0;0;0;18;0;0;0;1
14.03.2022;18:00;19:00;94;92;77;66;0;50;62;52;130;93;165
14.03.2022;19:00;20:00;93;84;80;78;0;45;33;32;180;76;188
14.03.2022;20:00;21:00;26;0;0;0;0;26;1;1;46;0;58
14.03.2022;21:00;22:00;0;0;0;0;0;13;11;13;0;0;1
14.03.2022;22:00;23:00;0;0;0;0;0;15;20;16;0;0;1
14.03.2022;23:00;00:00;0;0;0;0;0;18;27;25;0;0;1
15.03.2022;00:00;01:00;0;0;0;0;0;12;33;42;0;0;1
15.03.2022;01:00;02:00;0;0;0;0;0;12;26;30;0;0;0
15.03.2022;02:00;03:00;0;0;0;0;0;14;18;16;0;0;0
15.03.2022;03:00;04:00;0;0;0;0;0;15;19;18;0;0;0
15.03.2022;04:00;05:00;0;0;0;0;0;15;29;14;0;0;0
15.03.2022;05:00;06:00;0;0;0;0;0;14;11;35;0;0;1
15.03.2022;06:00;07:00;0;0;0;0;0;16;16;14;0;0;1
15.03.2022;07:00;08:00;0;0;0;0;0;14;70;68;0;0;1
15.03.2022;08:00;09:00;0;0;0;0;0;17;103;101;0;0;1
15.03.2022;09:00;10:00;45;0;0;0;0;64;69;101;0;27;1
15.03.2022;10:00;11:00;99;0;0;0;0;26;27;101;0;25;1
15.03.2022;11:00;12:00;3;0;0;0;0;43;45;25;0;16;1
15.03.2022;12:00;13:00;57;51;17;0;0;64;67;65;0;64;1
15.03.2022;13:00;14:00;73;73;0;0;0;80;76;74;0;73;1
15.03.2022;14:00;15:00;1;1;0;0;0;62;24;57;0;1;1
15.03.2022;15:00;16:00;0;0;0;0;0;55;0;27;0;0;1
15.03.2022;16:00;17:00;0;0;0;0;0;27;0;10;0;0;1
15.03.2022;17:00;18:00;0;0;0;0;0;19;0;17;0;0;1
