Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C1 [MW] Original resolutions;Generation_DE B1 [MW] Original resolutions;Generation_DE Emsland B DT [MW] Original resolutions;Generation_DE Emsland C DT [MW] Original resolutions
07.03.2021;00:00;01:00;0;-;-;0;0
07.03.2021;01:00;02:00;0;-;-;0;0
07.03.2021;02:00;03:00;0;-;-;0;0
07.03.2021;03:00;04:00;0;-;-;0;0
07.03.2021;04:00;05:00;0;-;-;0;0
07.03.2021;05:00;06:00;0;-;-;0;0
07.03.2021;06:00;07:00;0;-;-;0;0
07.03.2021;07:00;08:00;0;-;-;0;0
07.03.2021;08:00;09:00;0;-;-;0;0
07.03.2021;09:00;10:00;0;-;-;0;0
07.03.2021;10:00;11:00;0;-;-;0;0
07.03.2021;11:00;12:00;0;-;-;0;0
07.03.2021;12:00;13:00;0;-;-;0;0
07.03.2021;13:00;14:00;0;-;-;0;0
07.03.2021;14:00;15:00;0;-;-;0;0
07.03.2021;15:00;16:00;0;-;-;0;0
07.03.2021;16:00;17:00;36;-;-;0;0
07.03.2021;17:00;18:00;288;-;-;0;0
07.03.2021;18:00;19:00;812;-;-;0;0
07.03.2021;19:00;20:00;870;-;-;0;0
07.03.2021;20:00;21:00;875;-;-;0;0
07.03.2021;21:00;22:00;877;-;-;0;0
07.03.2021;22:00;23:00;878;-;-;0;0
07.03.2021;23:00;00:00;875;-;-;0;0
08.03.2021;00:00;01:00;849;-;-;0;0
08.03.2021;01:00;02:00;871;-;-;0;0
08.03.2021;02:00;03:00;872;-;-;0;0
08.03.2021;03:00;04:00;870;-;-;0;0
08.03.2021;04:00;05:00;798;-;-;0;0
08.03.2021;05:00;06:00;749;-;-;0;0
08.03.2021;06:00;07:00;866;-;-;108;0
08.03.2021;07:00;08:00;869;-;-;125;0
08.03.2021;08:00;09:00;868;-;-;133;0
08.03.2021;09:00;10:00;870;-;-;133;0
08.03.2021;10:00;11:00;869;-;-;134;0
08.03.2021;11:00;12:00;875;-;-;133;0
08.03.2021;12:00;13:00;873;-;-;133;0
08.03.2021;13:00;14:00;872;-;-;133;4
08.03.2021;14:00;15:00;871;-;-;132;55
08.03.2021;15:00;16:00;870;-;-;132;54
08.03.2021;16:00;17:00;869;-;-;154;87
08.03.2021;17:00;18:00;874;-;-;287;163
08.03.2021;18:00;19:00;877;-;-;394;247
08.03.2021;19:00;20:00;878;-;-;430;180
08.03.2021;20:00;21:00;877;-;-;202;141
08.03.2021;21:00;22:00;873;-;-;0;0
08.03.2021;22:00;23:00;872;-;-;0;0
08.03.2021;23:00;00:00;868;-;-;0;0
09.03.2021;00:00;01:00;866;-;-;0;0
09.03.2021;01:00;02:00;866;-;-;0;0
09.03.2021;02:00;03:00;866;-;-;0;0
09.03.2021;03:00;04:00;844;-;-;0;0
09.03.2021;04:00;05:00;848;-;-;34;0
09.03.2021;05:00;06:00;863;-;-;151;52
09.03.2021;06:00;07:00;865;-;-;329;193
09.03.2021;07:00;08:00;867;-;-;485;338
09.03.2021;08:00;09:00;867;-;-;486;221
09.03.2021;09:00;10:00;867;-;-;321;9
09.03.2021;10:00;11:00;865;-;-;185;0
09.03.2021;11:00;12:00;869;-;-;143;0
09.03.2021;12:00;13:00;866;-;-;138;0
09.03.2021;13:00;14:00;864;-;-;138;0
09.03.2021;14:00;15:00;865;-;-;141;0
09.03.2021;15:00;16:00;865;-;-;220;16
09.03.2021;16:00;17:00;866;-;-;292;62
09.03.2021;17:00;18:00;870;-;-;445;198
09.03.2021;18:00;19:00;872;-;-;483;387
09.03.2021;19:00;20:00;873;-;-;483;400
09.03.2021;20:00;21:00;873;-;-;370;349
09.03.2021;21:00;22:00;872;-;-;88;61
09.03.2021;22:00;23:00;873;-;-;0;0
09.03.2021;23:00;00:00;867;-;-;0;0
10.03.2021;00:00;01:00;867;-;-;0;0
10.03.2021;01:00;02:00;867;-;-;0;0
10.03.2021;02:00;03:00;867;-;-;0;0
10.03.2021;03:00;04:00;867;-;-;0;0
10.03.2021;04:00;05:00;867;-;-;0;0
10.03.2021;05:00;06:00;869;-;-;0;0
10.03.2021;06:00;07:00;868;-;-;0;0
10.03.2021;07:00;08:00;867;-;-;0;0
10.03.2021;08:00;09:00;865;-;-;0;0
10.03.2021;09:00;10:00;864;-;-;0;0
10.03.2021;10:00;11:00;864;-;-;0;0
10.03.2021;11:00;12:00;867;-;-;0;0
10.03.2021;12:00;13:00;866;-;-;0;0
10.03.2021;13:00;14:00;863;-;-;0;0
10.03.2021;14:00;15:00;834;-;-;0;0
10.03.2021;15:00;16:00;822;-;-;0;0
10.03.2021;16:00;17:00;787;-;-;0;0
10.03.2021;17:00;18:00;734;-;-;0;0
10.03.2021;18:00;19:00;667;-;-;0;0
10.03.2021;19:00;20:00;686;-;-;0;0
10.03.2021;20:00;21:00;850;-;-;0;0
10.03.2021;21:00;22:00;510;-;-;0;0
10.03.2021;22:00;23:00;0;-;-;0;0
10.03.2021;23:00;00:00;0;-;-;0;0
11.03.2021;00:00;01:00;0;-;-;0;0
11.03.2021;01:00;02:00;0;-;-;0;0
11.03.2021;02:00;03:00;0;-;-;0;0
11.03.2021;03:00;04:00;0;-;-;0;0
11.03.2021;04:00;05:00;0;-;-;0;0
11.03.2021;05:00;06:00;0;-;-;0;0
11.03.2021;06:00;07:00;0;-;-;0;0
11.03.2021;07:00;08:00;0;-;-;0;0
11.03.2021;08:00;09:00;0;-;-;0;0
11.03.2021;09:00;10:00;0;-;-;0;0
11.03.2021;10:00;11:00;0;-;-;0;0
11.03.2021;11:00;12:00;0;-;-;0;0
11.03.2021;12:00;13:00;0;-;-;0;0
11.03.2021;13:00;14:00;0;-;-;0;0
11.03.2021;14:00;15:00;0;-;-;0;0
11.03.2021;15:00;16:00;0;-;-;0;0
11.03.2021;16:00;17:00;0;-;-;0;0
11.03.2021;17:00;18:00;0;-;-;0;0
11.03.2021;18:00;19:00;0;-;-;0;0
11.03.2021;19:00;20:00;0;-;-;0;0
11.03.2021;20:00;21:00;0;-;-;0;0
11.03.2021;21:00;22:00;0;-;-;0;0
11.03.2021;22:00;23:00;0;-;-;0;0
11.03.2021;23:00;00:00;0;-;-;0;0
12.03.2021;00:00;01:00;0;-;-;0;0
12.03.2021;01:00;02:00;0;-;-;0;0
12.03.2021;02:00;03:00;0;-;-;0;0
12.03.2021;03:00;04:00;0;-;-;0;0
12.03.2021;04:00;05:00;0;-;-;0;0
12.03.2021;05:00;06:00;0;-;-;0;0
12.03.2021;06:00;07:00;0;-;-;0;0
12.03.2021;07:00;08:00;0;-;-;0;0
12.03.2021;08:00;09:00;0;-;-;0;0
12.03.2021;09:00;10:00;0;-;-;0;0
12.03.2021;10:00;11:00;0;-;-;0;0
12.03.2021;11:00;12:00;0;-;-;0;0
12.03.2021;12:00;13:00;0;-;-;0;0
12.03.2021;13:00;14:00;0;-;-;0;0
12.03.2021;14:00;15:00;0;-;-;0;0
12.03.2021;15:00;16:00;0;-;-;0;0
12.03.2021;16:00;17:00;0;-;-;0;0
12.03.2021;17:00;18:00;0;-;-;0;0
12.03.2021;18:00;19:00;0;-;-;0;0
12.03.2021;19:00;20:00;0;-;-;0;0
12.03.2021;20:00;21:00;0;-;-;0;0
12.03.2021;21:00;22:00;0;-;-;0;0
12.03.2021;22:00;23:00;0;-;-;0;0
12.03.2021;23:00;00:00;0;-;-;0;0
13.03.2021;00:00;01:00;0;-;-;0;0
13.03.2021;01:00;02:00;0;-;-;0;0
13.03.2021;02:00;03:00;0;-;-;0;0
13.03.2021;03:00;04:00;0;-;-;0;0
13.03.2021;04:00;05:00;0;-;-;0;0
13.03.2021;05:00;06:00;0;-;-;0;0
13.03.2021;06:00;07:00;0;-;-;0;0
13.03.2021;07:00;08:00;0;-;-;0;0
13.03.2021;08:00;09:00;0;-;-;0;0
13.03.2021;09:00;10:00;0;-;-;0;0
13.03.2021;10:00;11:00;0;-;-;0;0
13.03.2021;11:00;12:00;0;-;-;0;0
13.03.2021;12:00;13:00;0;-;-;0;0
13.03.2021;13:00;14:00;0;-;-;0;0
13.03.2021;14:00;15:00;0;-;-;0;0
13.03.2021;15:00;16:00;0;-;-;0;0
13.03.2021;16:00;17:00;0;-;-;0;0
13.03.2021;17:00;18:00;0;-;-;0;0
13.03.2021;18:00;19:00;0;-;-;0;0
13.03.2021;19:00;20:00;0;-;-;0;0
13.03.2021;20:00;21:00;0;-;-;0;0
13.03.2021;21:00;22:00;0;-;-;0;0
13.03.2021;22:00;23:00;0;-;-;0;0
13.03.2021;23:00;00:00;0;-;-;0;0
14.03.2021;00:00;01:00;0;-;-;0;0
14.03.2021;01:00;02:00;0;-;-;0;0
14.03.2021;02:00;03:00;0;-;-;0;0
14.03.2021;03:00;04:00;0;-;-;0;0
14.03.2021;04:00;05:00;0;-;-;0;0
14.03.2021;05:00;06:00;0;-;-;0;0
14.03.2021;06:00;07:00;0;-;-;0;0
14.03.2021;07:00;08:00;0;-;-;0;0
14.03.2021;08:00;09:00;0;-;-;0;0
14.03.2021;09:00;10:00;0;-;-;0;0
14.03.2021;10:00;11:00;0;-;-;0;0
14.03.2021;11:00;12:00;0;-;-;0;0
14.03.2021;12:00;13:00;0;-;-;0;0
14.03.2021;13:00;14:00;0;-;-;0;0
14.03.2021;14:00;15:00;0;-;-;0;0
14.03.2021;15:00;16:00;0;-;-;0;0
14.03.2021;16:00;17:00;0;-;-;0;0
14.03.2021;17:00;18:00;0;-;-;0;0
14.03.2021;18:00;19:00;0;-;-;0;0
14.03.2021;19:00;20:00;0;-;-;0;0
14.03.2021;20:00;21:00;0;-;-;0;0
14.03.2021;21:00;22:00;0;-;-;0;0
14.03.2021;22:00;23:00;0;-;-;0;0
14.03.2021;23:00;00:00;0;-;-;0;0
15.03.2021;00:00;01:00;0;-;-;0;0
15.03.2021;01:00;02:00;0;-;-;0;0
15.03.2021;02:00;03:00;0;-;-;0;0
15.03.2021;03:00;04:00;0;-;-;0;0
15.03.2021;04:00;05:00;0;-;-;0;0
15.03.2021;05:00;06:00;0;-;-;0;0
15.03.2021;06:00;07:00;0;-;-;0;0
15.03.2021;07:00;08:00;0;-;-;0;0
15.03.2021;08:00;09:00;0;-;-;0;0
15.03.2021;09:00;10:00;0;-;-;0;0
15.03.2021;10:00;11:00;0;-;-;0;0
15.03.2021;11:00;12:00;0;-;-;0;0
15.03.2021;12:00;13:00;0;-;-;0;0
15.03.2021;13:00;14:00;0;-;-;0;0
15.03.2021;14:00;15:00;0;-;-;0;0
15.03.2021;15:00;16:00;0;-;-;0;0
15.03.2021;16:00;17:00;0;-;-;0;0
15.03.2021;17:00;18:00;0;-;-;0;0
15.03.2021;18:00;19:00;0;-;-;0;0
15.03.2021;19:00;20:00;0;-;-;0;0
15.03.2021;20:00;21:00;0;-;-;0;0
15.03.2021;21:00;22:00;0;-;-;0;0
15.03.2021;22:00;23:00;0;-;-;0;0
15.03.2021;23:00;00:00;0;-;-;0;0
16.03.2021;00:00;01:00;0;-;-;0;0
16.03.2021;01:00;02:00;0;-;-;0;0
16.03.2021;02:00;03:00;0;-;-;0;0
16.03.2021;03:00;04:00;0;-;-;0;0
16.03.2021;04:00;05:00;25;-;-;0;0
16.03.2021;05:00;06:00;59;-;-;0;0
16.03.2021;06:00;07:00;277;-;-;73;0
16.03.2021;07:00;08:00;424;-;-;113;0
16.03.2021;08:00;09:00;432;-;-;123;0
16.03.2021;09:00;10:00;446;-;-;128;0
16.03.2021;10:00;11:00;739;-;-;0;0
16.03.2021;11:00;12:00;858;-;-;0;0
16.03.2021;12:00;13:00;859;-;-;0;0
16.03.2021;13:00;14:00;857;-;-;0;0
16.03.2021;14:00;15:00;856;-;-;0;0
16.03.2021;15:00;16:00;863;-;-;0;0
16.03.2021;16:00;17:00;863;-;-;0;0
16.03.2021;17:00;18:00;864;-;-;102;0
16.03.2021;18:00;19:00;868;-;-;131;0
16.03.2021;19:00;20:00;869;-;-;135;0
16.03.2021;20:00;21:00;860;-;-;137;0
16.03.2021;21:00;22:00;852;-;-;25;0
16.03.2021;22:00;23:00;868;-;-;0;0
16.03.2021;23:00;00:00;869;-;-;0;0
17.03.2021;00:00;01:00;873;-;-;0;0
17.03.2021;01:00;02:00;877;-;-;0;0
17.03.2021;02:00;03:00;877;-;-;0;0
17.03.2021;03:00;04:00;873;-;-;0;0
17.03.2021;04:00;05:00;769;-;-;0;0
17.03.2021;05:00;06:00;837;-;-;0;0
17.03.2021;06:00;07:00;872;-;-;0;0
17.03.2021;07:00;08:00;871;-;-;0;0
17.03.2021;08:00;09:00;867;-;-;0;0
17.03.2021;09:00;10:00;866;-;-;0;0
17.03.2021;10:00;11:00;869;-;-;0;0
17.03.2021;11:00;12:00;869;-;-;0;0
17.03.2021;12:00;13:00;872;-;-;0;0
17.03.2021;13:00;14:00;869;-;-;0;0
17.03.2021;14:00;15:00;867;-;-;0;57
17.03.2021;15:00;16:00;867;-;-;52;77
17.03.2021;16:00;17:00;868;-;-;150;0
17.03.2021;17:00;18:00;871;-;-;228;0
17.03.2021;18:00;19:00;875;-;-;306;0
17.03.2021;19:00;20:00;877;-;-;448;0
17.03.2021;20:00;21:00;881;-;-;314;0
17.03.2021;21:00;22:00;881;-;-;0;0
17.03.2021;22:00;23:00;880;-;-;0;0
17.03.2021;23:00;00:00;880;-;-;0;0
18.03.2021;00:00;01:00;874;-;-;0;0
18.03.2021;01:00;02:00;873;-;-;0;0
18.03.2021;02:00;03:00;875;-;-;0;0
18.03.2021;03:00;04:00;872;-;-;0;0
18.03.2021;04:00;05:00;872;-;-;0;0
18.03.2021;05:00;06:00;872;-;-;0;1
18.03.2021;06:00;07:00;869;-;-;110;87
18.03.2021;07:00;08:00;871;-;-;217;122
18.03.2021;08:00;09:00;871;-;-;365;135
18.03.2021;09:00;10:00;870;-;-;214;135
18.03.2021;10:00;11:00;867;-;-;174;135
18.03.2021;11:00;12:00;869;-;-;138;135
18.03.2021;12:00;13:00;867;-;-;136;135
18.03.2021;13:00;14:00;869;-;-;136;136
18.03.2021;14:00;15:00;872;-;-;136;136
18.03.2021;15:00;16:00;867;-;-;136;136
18.03.2021;16:00;17:00;866;-;-;145;145
18.03.2021;17:00;18:00;869;-;-;293;295
18.03.2021;18:00;19:00;870;-;-;484;484
18.03.2021;19:00;20:00;868;-;-;483;480
18.03.2021;20:00;21:00;870;-;-;318;323
18.03.2021;21:00;22:00;874;-;-;89;87
18.03.2021;22:00;23:00;873;-;-;0;0
18.03.2021;23:00;00:00;869;-;-;0;0
19.03.2021;00:00;01:00;868;-;-;0;0
19.03.2021;01:00;02:00;869;-;-;0;0
19.03.2021;02:00;03:00;865;-;-;0;0
19.03.2021;03:00;04:00;863;-;-;0;0
19.03.2021;04:00;05:00;875;-;-;0;0
19.03.2021;05:00;06:00;877;-;-;0;0
19.03.2021;06:00;07:00;878;-;-;0;0
19.03.2021;07:00;08:00;880;-;-;13;14
19.03.2021;08:00;09:00;882;-;-;112;113
19.03.2021;09:00;10:00;881;-;-;173;173
19.03.2021;10:00;11:00;866;-;-;0;0
19.03.2021;11:00;12:00;871;-;-;0;0
19.03.2021;12:00;13:00;860;-;-;0;0
19.03.2021;13:00;14:00;771;-;-;0;0
19.03.2021;14:00;15:00;830;-;-;0;0
19.03.2021;15:00;16:00;868;-;-;0;0
19.03.2021;16:00;17:00;870;-;-;0;0
19.03.2021;17:00;18:00;872;-;-;0;0
19.03.2021;18:00;19:00;875;-;-;0;0
19.03.2021;19:00;20:00;878;-;-;0;0
19.03.2021;20:00;21:00;880;-;-;0;0
19.03.2021;21:00;22:00;882;-;-;0;0
19.03.2021;22:00;23:00;886;-;-;0;0
19.03.2021;23:00;00:00;888;-;-;0;0
20.03.2021;00:00;01:00;892;-;-;0;0
20.03.2021;01:00;02:00;894;-;-;0;0
20.03.2021;02:00;03:00;889;-;-;0;0
20.03.2021;03:00;04:00;896;-;-;0;0
20.03.2021;04:00;05:00;897;-;-;0;0
20.03.2021;05:00;06:00;897;-;-;0;0
20.03.2021;06:00;07:00;898;-;-;0;0
20.03.2021;07:00;08:00;897;-;-;0;0
20.03.2021;08:00;09:00;894;-;-;0;0
20.03.2021;09:00;10:00;892;-;-;0;0
20.03.2021;10:00;11:00;880;-;-;0;0
20.03.2021;11:00;12:00;813;-;-;0;0
20.03.2021;12:00;13:00;774;-;-;0;0
20.03.2021;13:00;14:00;332;-;-;0;0
20.03.2021;14:00;15:00;247;-;-;0;0
20.03.2021;15:00;16:00;253;-;-;0;0
20.03.2021;16:00;17:00;543;-;-;0;0
20.03.2021;17:00;18:00;844;-;-;0;0
20.03.2021;18:00;19:00;871;-;-;40;23
20.03.2021;19:00;20:00;874;-;-;110;102
20.03.2021;20:00;21:00;764;-;-;0;0
20.03.2021;21:00;22:00;20;-;-;0;0
20.03.2021;22:00;23:00;0;-;-;0;0
20.03.2021;23:00;00:00;0;-;-;0;0
21.03.2021;00:00;01:00;0;-;-;0;0
21.03.2021;01:00;02:00;0;-;-;0;0
21.03.2021;02:00;03:00;0;-;-;0;0
21.03.2021;03:00;04:00;0;-;-;0;0
21.03.2021;04:00;05:00;0;-;-;0;0
21.03.2021;05:00;06:00;0;-;-;0;0
21.03.2021;06:00;07:00;0;-;-;0;0
21.03.2021;07:00;08:00;0;-;-;0;0
21.03.2021;08:00;09:00;0;-;-;0;0
21.03.2021;09:00;10:00;0;-;-;0;0
21.03.2021;10:00;11:00;0;-;-;0;0
21.03.2021;11:00;12:00;0;-;-;0;0
21.03.2021;12:00;13:00;0;-;-;0;0
21.03.2021;13:00;14:00;0;-;-;0;0
21.03.2021;14:00;15:00;0;-;-;0;0
21.03.2021;15:00;16:00;0;-;-;0;0
21.03.2021;16:00;17:00;40;-;-;0;0
21.03.2021;17:00;18:00;234;-;-;0;0
21.03.2021;18:00;19:00;833;-;-;0;0
21.03.2021;19:00;20:00;864;-;-;0;0
21.03.2021;20:00;21:00;864;-;-;0;0
21.03.2021;21:00;22:00;864;-;-;0;0
21.03.2021;22:00;23:00;865;-;-;0;0
21.03.2021;23:00;00:00;853;-;-;0;0
22.03.2021;00:00;01:00;863;-;-;0;0
22.03.2021;01:00;02:00;875;-;-;0;0
22.03.2021;02:00;03:00;873;-;-;0;0
22.03.2021;03:00;04:00;874;-;-;0;0
22.03.2021;04:00;05:00;874;-;-;0;0
22.03.2021;05:00;06:00;872;-;-;26;27
22.03.2021;06:00;07:00;861;-;-;112;113
22.03.2021;07:00;08:00;869;-;-;130;132
22.03.2021;08:00;09:00;869;-;-;135;136
22.03.2021;09:00;10:00;867;-;-;136;137
22.03.2021;10:00;11:00;866;-;-;52;53
22.03.2021;11:00;12:00;866;-;-;0;0
22.03.2021;12:00;13:00;865;-;-;0;0
22.03.2021;13:00;14:00;863;-;-;0;0
22.03.2021;14:00;15:00;863;-;-;7;9
22.03.2021;15:00;16:00;862;-;-;136;140
22.03.2021;16:00;17:00;865;-;-;226;227
22.03.2021;17:00;18:00;870;-;-;261;266
22.03.2021;18:00;19:00;871;-;-;439;480
22.03.2021;19:00;20:00;871;-;-;441;460
22.03.2021;20:00;21:00;874;-;-;242;242
22.03.2021;21:00;22:00;876;-;-;32;213
22.03.2021;22:00;23:00;877;-;-;0;36
22.03.2021;23:00;00:00;877;-;-;0;0
23.03.2021;00:00;01:00;878;-;-;0;0
23.03.2021;01:00;02:00;878;-;-;0;0
23.03.2021;02:00;03:00;879;-;-;0;0
23.03.2021;03:00;04:00;878;-;-;0;0
23.03.2021;04:00;05:00;878;-;-;0;0
23.03.2021;05:00;06:00;876;-;-;0;0
23.03.2021;06:00;07:00;876;-;-;0;55
23.03.2021;07:00;08:00;874;-;-;0;133
23.03.2021;08:00;09:00;873;-;-;0;137
23.03.2021;09:00;10:00;869;-;-;0;136
23.03.2021;10:00;11:00;864;-;-;0;137
23.03.2021;11:00;12:00;861;-;-;0;135
23.03.2021;12:00;13:00;858;-;-;0;2
23.03.2021;13:00;14:00;858;-;-;0;0
23.03.2021;14:00;15:00;821;-;-;0;0
23.03.2021;15:00;16:00;821;-;-;0;0
23.03.2021;16:00;17:00;799;-;-;0;0
23.03.2021;17:00;18:00;747;-;-;0;0
23.03.2021;18:00;19:00;680;-;-;0;0
23.03.2021;19:00;20:00;701;-;-;0;0
23.03.2021;20:00;21:00;865;-;-;0;0
23.03.2021;21:00;22:00;869;-;-;0;0
23.03.2021;22:00;23:00;871;-;-;0;0
23.03.2021;23:00;00:00;873;-;-;0;0
24.03.2021;00:00;01:00;874;-;-;0;0
24.03.2021;01:00;02:00;875;-;-;0;0
24.03.2021;02:00;03:00;875;-;-;0;0
24.03.2021;03:00;04:00;874;-;-;0;0
24.03.2021;04:00;05:00;871;-;-;0;0
24.03.2021;05:00;06:00;871;-;-;0;0
24.03.2021;06:00;07:00;871;-;-;0;0
24.03.2021;07:00;08:00;867;-;-;0;0
24.03.2021;08:00;09:00;867;-;-;0;0
24.03.2021;09:00;10:00;853;-;-;0;0
24.03.2021;10:00;11:00;816;-;-;0;0
24.03.2021;11:00;12:00;751;-;-;0;0
24.03.2021;12:00;13:00;547;-;-;0;0
24.03.2021;13:00;14:00;337;-;-;0;0
24.03.2021;14:00;15:00;407;-;-;0;0
24.03.2021;15:00;16:00;816;-;-;0;0
24.03.2021;16:00;17:00;840;-;-;2;2
24.03.2021;17:00;18:00;826;-;-;110;96
24.03.2021;18:00;19:00;847;-;-;133;128
24.03.2021;19:00;20:00;851;-;-;136;135
24.03.2021;20:00;21:00;854;-;-;136;135
24.03.2021;21:00;22:00;858;-;-;135;135
24.03.2021;22:00;23:00;857;-;-;12;12
24.03.2021;23:00;00:00;859;-;-;0;0
25.03.2021;00:00;01:00;861;-;-;0;0
25.03.2021;01:00;02:00;866;-;-;0;0
25.03.2021;02:00;03:00;868;-;-;0;0
25.03.2021;03:00;04:00;868;-;-;0;0
25.03.2021;04:00;05:00;867;-;-;0;0
25.03.2021;05:00;06:00;867;-;-;0;0
25.03.2021;06:00;07:00;866;-;-;0;117
25.03.2021;07:00;08:00;855;-;-;0;131
25.03.2021;08:00;09:00;856;-;-;0;131
25.03.2021;09:00;10:00;856;-;-;0;51
25.03.2021;10:00;11:00;858;-;-;0;0
25.03.2021;11:00;12:00;836;-;-;0;0
25.03.2021;12:00;13:00;825;-;-;0;0
25.03.2021;13:00;14:00;846;-;-;0;0
25.03.2021;14:00;15:00;837;-;-;0;0
25.03.2021;15:00;16:00;832;-;-;0;0
25.03.2021;16:00;17:00;843;-;-;0;0
25.03.2021;17:00;18:00;840;-;-;104;119
25.03.2021;18:00;19:00;847;-;-;132;132
25.03.2021;19:00;20:00;845;-;-;134;132
25.03.2021;20:00;21:00;831;-;-;134;132
25.03.2021;21:00;22:00;843;-;-;11;132
25.03.2021;22:00;23:00;864;-;-;0;11
25.03.2021;23:00;00:00;862;-;-;0;0
26.03.2021;00:00;01:00;866;-;-;23;0
26.03.2021;01:00;02:00;865;-;-;151;0
26.03.2021;02:00;03:00;867;-;-;225;0
26.03.2021;03:00;04:00;854;-;-;220;0
26.03.2021;04:00;05:00;863;-;-;220;0
26.03.2021;05:00;06:00;859;-;-;220;0
26.03.2021;06:00;07:00;866;-;-;213;0
26.03.2021;07:00;08:00;863;-;-;213;0
26.03.2021;08:00;09:00;851;-;-;211;0
26.03.2021;09:00;10:00;732;-;-;208;0
26.03.2021;10:00;11:00;68;-;-;209;0
26.03.2021;11:00;12:00;0;-;-;211;0
26.03.2021;12:00;13:00;0;-;-;211;0
26.03.2021;13:00;14:00;0;-;-;244;0
26.03.2021;14:00;15:00;0;-;-;245;0
26.03.2021;15:00;16:00;0;-;-;231;0
26.03.2021;16:00;17:00;0;-;-;232;0
26.03.2021;17:00;18:00;0;-;-;282;0
26.03.2021;18:00;19:00;0;-;-;377;0
26.03.2021;19:00;20:00;0;-;-;377;0
26.03.2021;20:00;21:00;0;-;-;312;0
26.03.2021;21:00;22:00;0;-;-;74;0
26.03.2021;22:00;23:00;0;-;-;0;0
26.03.2021;23:00;00:00;0;-;-;0;0
27.03.2021;00:00;01:00;0;-;-;0;0
27.03.2021;01:00;02:00;0;-;-;0;0
27.03.2021;02:00;03:00;0;-;-;0;0
27.03.2021;03:00;04:00;0;-;-;0;0
27.03.2021;04:00;05:00;0;-;-;0;0
27.03.2021;05:00;06:00;0;-;-;0;0
27.03.2021;06:00;07:00;0;-;-;0;0
27.03.2021;07:00;08:00;0;-;-;0;0
27.03.2021;08:00;09:00;0;-;-;0;0
27.03.2021;09:00;10:00;0;-;-;0;0
27.03.2021;10:00;11:00;0;-;-;0;0
27.03.2021;11:00;12:00;0;-;-;0;0
27.03.2021;12:00;13:00;0;-;-;0;0
27.03.2021;13:00;14:00;0;-;-;0;0
27.03.2021;14:00;15:00;0;-;-;0;0
27.03.2021;15:00;16:00;0;-;-;0;0
27.03.2021;16:00;17:00;0;-;-;0;0
27.03.2021;17:00;18:00;0;-;-;0;0
27.03.2021;18:00;19:00;0;-;-;0;0
27.03.2021;19:00;20:00;0;-;-;0;0
27.03.2021;20:00;21:00;0;-;-;0;0
27.03.2021;21:00;22:00;0;-;-;0;0
27.03.2021;22:00;23:00;0;-;-;0;0
27.03.2021;23:00;00:00;0;-;-;0;0
28.03.2021;00:00;01:00;0;-;-;0;0
28.03.2021;01:00;02:00;0;-;-;0;0
28.03.2021;03:00;04:00;0;-;-;0;0
28.03.2021;04:00;05:00;0;-;-;0;0
28.03.2021;05:00;06:00;0;-;-;0;0
28.03.2021;06:00;07:00;0;-;-;0;0
28.03.2021;07:00;08:00;0;-;-;0;0
28.03.2021;08:00;09:00;0;-;-;0;0
28.03.2021;09:00;10:00;0;-;-;0;0
28.03.2021;10:00;11:00;0;-;-;0;0
28.03.2021;11:00;12:00;0;-;-;0;0
28.03.2021;12:00;13:00;0;-;-;0;0
28.03.2021;13:00;14:00;0;-;-;0;0
28.03.2021;14:00;15:00;0;-;-;0;0
28.03.2021;15:00;16:00;0;-;-;0;0
28.03.2021;16:00;17:00;0;-;-;0;0
28.03.2021;17:00;18:00;0;-;-;0;0
28.03.2021;18:00;19:00;0;-;-;0;0
28.03.2021;19:00;20:00;0;-;-;0;0
28.03.2021;20:00;21:00;0;-;-;0;0
28.03.2021;21:00;22:00;0;-;-;0;0
28.03.2021;22:00;23:00;0;-;-;0;0
28.03.2021;23:00;00:00;0;-;-;0;0
29.03.2021;00:00;01:00;0;-;-;0;0
29.03.2021;01:00;02:00;0;-;-;0;0
29.03.2021;02:00;03:00;0;-;-;0;0
29.03.2021;03:00;04:00;0;-;-;0;0
29.03.2021;04:00;05:00;0;-;-;0;0
29.03.2021;05:00;06:00;0;-;-;0;0
29.03.2021;06:00;07:00;0;-;-;0;0
29.03.2021;07:00;08:00;0;-;-;0;0
29.03.2021;08:00;09:00;0;-;-;97;0
29.03.2021;09:00;10:00;0;-;-;34;0
29.03.2021;10:00;11:00;0;-;-;0;0
29.03.2021;11:00;12:00;0;-;-;0;0
29.03.2021;12:00;13:00;0;-;-;0;0
29.03.2021;13:00;14:00;0;-;-;0;0
29.03.2021;14:00;15:00;0;-;-;0;0
29.03.2021;15:00;16:00;0;-;-;0;0
29.03.2021;16:00;17:00;33;-;-;0;0
29.03.2021;17:00;18:00;185;-;-;0;0
29.03.2021;18:00;19:00;726;-;-;0;0
29.03.2021;19:00;20:00;818;-;-;0;0
29.03.2021;20:00;21:00;835;-;-;0;0
29.03.2021;21:00;22:00;843;-;-;0;0
29.03.2021;22:00;23:00;846;-;-;0;0
29.03.2021;23:00;00:00;849;-;-;0;0
30.03.2021;00:00;01:00;851;-;-;0;0
30.03.2021;01:00;02:00;855;-;-;0;0
30.03.2021;02:00;03:00;859;-;-;0;0
30.03.2021;03:00;04:00;863;-;-;0;0
