Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C [MW] Original resolutions;Generation_DE B [MW] Original resolutions;Generation_DE A [MW] Original resolutions;Generation_DE Niederaußem E [MW] Original resolutions;Generation_DE Niederaußem F [MW] Original resolutions;Generation_DE Niederaußem G [MW] Original resolutions;Generation_DE Niederaußem H [MW] Original resolutions;Generation_DE Niederaußem K [MW] Original resolutions
20.07.2021;13:00;14:00;-;261;-;-;-;-;627;0;937
20.07.2021;14:00;15:00;-;262;-;-;-;-;630;0;933
20.07.2021;15:00;16:00;-;262;-;-;-;-;629;0;934
20.07.2021;16:00;17:00;-;261;-;-;-;-;624;0;933
20.07.2021;17:00;18:00;-;261;-;-;-;-;637;0;932
20.07.2021;18:00;19:00;-;262;-;-;-;-;638;0;936
20.07.2021;19:00;20:00;-;262;-;-;-;-;635;0;933
20.07.2021;20:00;21:00;-;257;-;-;-;-;635;0;931
20.07.2021;21:00;22:00;-;253;-;-;-;-;638;0;934
20.07.2021;22:00;23:00;-;252;-;-;-;-;644;0;935
20.07.2021;23:00;00:00;-;252;-;-;-;-;641;0;935
21.07.2021;00:00;01:00;-;253;-;-;-;-;628;0;932
21.07.2021;01:00;02:00;-;246;-;-;-;-;628;0;922
21.07.2021;02:00;03:00;-;247;-;-;-;-;625;0;924
21.07.2021;03:00;04:00;-;246;-;-;-;-;633;0;920
21.07.2021;04:00;05:00;-;246;-;-;-;-;627;0;927
21.07.2021;05:00;06:00;-;243;-;-;-;-;628;0;942
21.07.2021;06:00;07:00;-;243;-;-;-;-;634;0;942
21.07.2021;07:00;08:00;-;242;-;-;-;-;639;0;941
21.07.2021;08:00;09:00;-;242;-;-;-;-;642;0;940
21.07.2021;09:00;10:00;-;243;-;-;-;-;640;0;940
21.07.2021;10:00;11:00;-;243;-;-;-;-;629;0;936
21.07.2021;11:00;12:00;-;241;-;-;-;-;627;0;935
21.07.2021;12:00;13:00;-;244;-;-;-;-;626;0;935
21.07.2021;13:00;14:00;-;247;-;-;-;-;626;0;932
21.07.2021;14:00;15:00;-;248;-;-;-;-;626;0;932
21.07.2021;15:00;16:00;-;252;-;-;-;-;601;0;930
21.07.2021;16:00;17:00;-;252;-;-;-;-;597;0;931
21.07.2021;17:00;18:00;-;252;-;-;-;-;599;0;933
21.07.2021;18:00;19:00;-;252;-;-;-;-;602;0;930
21.07.2021;19:00;20:00;-;252;-;-;-;-;601;0;932
21.07.2021;20:00;21:00;-;253;-;-;-;-;621;0;934
21.07.2021;21:00;22:00;-;252;-;-;-;-;619;0;937
21.07.2021;22:00;23:00;-;252;-;-;-;-;623;0;933
21.07.2021;23:00;00:00;-;252;-;-;-;-;621;0;933
22.07.2021;00:00;01:00;-;252;-;-;-;-;624;0;920
22.07.2021;01:00;02:00;-;252;-;-;-;-;625;0;921
22.07.2021;02:00;03:00;-;252;-;-;-;-;607;0;920
22.07.2021;03:00;04:00;-;251;-;-;-;-;609;0;921
22.07.2021;04:00;05:00;-;252;-;-;-;-;606;0;939
22.07.2021;05:00;06:00;-;252;-;-;-;-;607;0;936
22.07.2021;06:00;07:00;-;252;-;-;-;-;611;0;937
22.07.2021;07:00;08:00;-;252;-;-;-;-;601;0;934
22.07.2021;08:00;09:00;-;254;-;-;-;-;609;0;934
22.07.2021;09:00;10:00;-;256;-;-;-;-;612;0;930
22.07.2021;10:00;11:00;-;260;-;-;-;-;618;0;927
22.07.2021;11:00;12:00;-;267;-;-;-;-;615;0;928
22.07.2021;12:00;13:00;-;269;-;-;-;-;611;0;924
22.07.2021;13:00;14:00;-;267;-;-;-;-;607;0;924
22.07.2021;14:00;15:00;-;267;-;-;-;-;607;0;923
22.07.2021;15:00;16:00;-;267;-;-;-;-;603;0;922
22.07.2021;16:00;17:00;-;266;-;-;-;-;618;0;923
22.07.2021;17:00;18:00;-;267;-;-;-;-;632;0;924
22.07.2021;18:00;19:00;-;277;-;-;-;-;634;0;926
22.07.2021;19:00;20:00;-;283;-;-;-;-;634;0;925
22.07.2021;20:00;21:00;-;283;-;-;-;-;632;0;927
22.07.2021;21:00;22:00;-;279;-;-;-;-;634;0;931
22.07.2021;22:00;23:00;-;260;-;-;-;-;633;0;930
22.07.2021;23:00;00:00;-;260;-;-;-;-;597;0;931
23.07.2021;00:00;01:00;-;261;-;-;-;-;589;0;918
23.07.2021;01:00;02:00;-;262;-;-;-;-;588;0;917
23.07.2021;02:00;03:00;-;261;-;-;-;-;587;0;917
23.07.2021;03:00;04:00;-;262;-;-;-;-;585;0;917
23.07.2021;04:00;05:00;-;261;-;-;-;-;630;0;921
23.07.2021;05:00;06:00;-;262;-;-;-;-;609;0;936
23.07.2021;06:00;07:00;-;262;-;-;-;-;624;0;939
23.07.2021;07:00;08:00;-;262;-;-;-;-;628;0;936
23.07.2021;08:00;09:00;-;263;-;-;-;-;641;0;935
23.07.2021;09:00;10:00;-;262;-;-;-;-;640;0;934
23.07.2021;10:00;11:00;-;262;-;-;-;-;638;0;932
23.07.2021;11:00;12:00;-;268;-;-;-;-;635;0;929
23.07.2021;12:00;13:00;-;272;-;-;-;-;634;0;911
23.07.2021;13:00;14:00;-;272;-;-;-;-;624;0;907
23.07.2021;14:00;15:00;-;272;-;-;-;-;626;0;910
23.07.2021;15:00;16:00;-;272;-;-;-;-;624;0;924
23.07.2021;16:00;17:00;-;277;-;-;-;-;620;0;925
23.07.2021;17:00;18:00;-;279;-;-;-;-;632;0;926
23.07.2021;18:00;19:00;-;279;-;-;-;-;632;0;923
23.07.2021;19:00;20:00;-;279;-;-;-;-;636;0;925
23.07.2021;20:00;21:00;-;279;-;-;-;-;630;0;924
23.07.2021;21:00;22:00;-;281;-;-;-;-;633;0;930
23.07.2021;22:00;23:00;-;279;-;-;-;-;636;0;928
23.07.2021;23:00;00:00;-;279;-;-;-;-;634;0;930
24.07.2021;00:00;01:00;-;279;-;-;-;-;622;0;914
24.07.2021;01:00;02:00;-;279;-;-;-;-;627;0;913
24.07.2021;02:00;03:00;-;278;-;-;-;-;628;0;912
24.07.2021;03:00;04:00;-;279;-;-;-;-;628;0;913
24.07.2021;04:00;05:00;-;279;-;-;-;-;629;0;912
24.07.2021;05:00;06:00;-;279;-;-;-;-;627;0;913
24.07.2021;06:00;07:00;-;278;-;-;-;-;628;0;914
24.07.2021;07:00;08:00;-;279;-;-;-;-;627;0;914
24.07.2021;08:00;09:00;-;279;-;-;-;-;625;0;914
24.07.2021;09:00;10:00;-;279;-;-;-;-;623;0;912
24.07.2021;10:00;11:00;-;280;-;-;-;-;627;0;912
24.07.2021;11:00;12:00;-;280;-;-;-;-;625;0;912
24.07.2021;12:00;13:00;-;280;-;-;-;-;620;0;911
24.07.2021;13:00;14:00;-;279;-;-;-;-;623;0;912
24.07.2021;14:00;15:00;-;279;-;-;-;-;622;0;908
24.07.2021;15:00;16:00;-;279;-;-;-;-;624;0;909
24.07.2021;16:00;17:00;-;279;-;-;-;-;621;0;907
24.07.2021;17:00;18:00;-;279;-;-;-;-;620;0;909
24.07.2021;18:00;19:00;-;279;-;-;-;-;632;0;910
24.07.2021;19:00;20:00;-;279;-;-;-;-;631;0;907
24.07.2021;20:00;21:00;-;278;-;-;-;-;631;0;908
24.07.2021;21:00;22:00;-;278;-;-;-;-;633;0;911
24.07.2021;22:00;23:00;-;279;-;-;-;-;623;0;910
24.07.2021;23:00;00:00;-;278;-;-;-;-;624;0;914
25.07.2021;00:00;01:00;-;279;-;-;-;-;623;0;916
25.07.2021;01:00;02:00;-;278;-;-;-;-;625;0;917
25.07.2021;02:00;03:00;-;255;-;-;-;-;625;0;917
25.07.2021;03:00;04:00;-;255;-;-;-;-;625;0;917
25.07.2021;04:00;05:00;-;255;-;-;-;-;613;0;917
25.07.2021;05:00;06:00;-;251;-;-;-;-;611;0;914
25.07.2021;06:00;07:00;-;241;-;-;-;-;567;0;901
25.07.2021;07:00;08:00;-;212;-;-;-;-;579;0;841
25.07.2021;08:00;09:00;-;252;-;-;-;-;612;0;897
25.07.2021;09:00;10:00;-;192;-;-;-;-;610;0;904
25.07.2021;10:00;11:00;-;175;-;-;-;-;571;0;902
25.07.2021;11:00;12:00;-;156;-;-;-;-;388;0;901
25.07.2021;12:00;13:00;-;151;-;-;-;-;291;0;853
25.07.2021;13:00;14:00;-;150;-;-;-;-;292;0;686
25.07.2021;14:00;15:00;-;150;-;-;-;-;291;0;651
25.07.2021;15:00;16:00;-;150;-;-;-;-;296;0;764
25.07.2021;16:00;17:00;-;192;-;-;-;-;297;0;885
25.07.2021;17:00;18:00;-;266;-;-;-;-;449;0;902
25.07.2021;18:00;19:00;-;268;-;-;-;-;620;0;902
25.07.2021;19:00;20:00;-;266;-;-;-;-;631;0;906
25.07.2021;20:00;21:00;-;266;-;-;-;-;631;0;902
25.07.2021;21:00;22:00;-;267;-;-;-;-;632;0;897
25.07.2021;22:00;23:00;-;266;-;-;-;-;632;0;917
25.07.2021;23:00;00:00;-;265;-;-;-;-;634;0;912
26.07.2021;00:00;01:00;-;265;-;-;-;-;622;0;910
26.07.2021;01:00;02:00;-;265;-;-;-;-;625;0;912
26.07.2021;02:00;03:00;-;266;-;-;-;-;623;0;912
26.07.2021;03:00;04:00;-;267;-;-;-;-;623;0;914
26.07.2021;04:00;05:00;-;265;-;-;-;-;625;0;913
26.07.2021;05:00;06:00;-;266;-;-;-;-;625;0;930
26.07.2021;06:00;07:00;-;266;-;-;-;-;625;0;931
26.07.2021;07:00;08:00;-;266;-;-;-;-;626;0;929
26.07.2021;08:00;09:00;-;266;-;-;-;-;637;0;926
26.07.2021;09:00;10:00;-;266;-;-;-;-;643;0;927
26.07.2021;10:00;11:00;-;267;-;-;-;-;632;0;928
26.07.2021;11:00;12:00;-;266;-;-;-;-;631;0;923
26.07.2021;12:00;13:00;-;267;-;-;-;-;630;0;925
26.07.2021;13:00;14:00;-;266;-;-;-;-;632;0;922
26.07.2021;14:00;15:00;-;266;-;-;-;-;633;0;923
26.07.2021;15:00;16:00;-;266;-;-;-;-;628;0;921
26.07.2021;16:00;17:00;-;266;-;-;-;-;633;0;934
26.07.2021;17:00;18:00;-;266;-;-;-;-;631;0;925
26.07.2021;18:00;19:00;-;266;-;-;-;-;632;0;927
26.07.2021;19:00;20:00;-;265;-;-;-;-;634;0;928
26.07.2021;20:00;21:00;-;265;-;-;-;-;633;0;923
26.07.2021;21:00;22:00;-;266;-;-;-;-;634;0;930
26.07.2021;22:00;23:00;-;266;-;-;-;-;632;0;930
26.07.2021;23:00;00:00;-;265;-;-;-;-;633;0;928
27.07.2021;00:00;01:00;-;266;-;-;-;-;626;0;911
27.07.2021;01:00;02:00;-;266;-;-;-;-;629;0;911
27.07.2021;02:00;03:00;-;266;-;-;-;-;629;0;911
27.07.2021;03:00;04:00;-;267;-;-;-;-;625;0;913
27.07.2021;04:00;05:00;-;267;-;-;-;-;594;0;916
27.07.2021;05:00;06:00;-;266;-;-;-;-;596;0;916
27.07.2021;06:00;07:00;-;266;-;-;-;-;639;0;918
27.07.2021;07:00;08:00;-;266;-;-;-;-;637;0;918
27.07.2021;08:00;09:00;-;266;-;-;-;-;633;0;912
27.07.2021;09:00;10:00;-;266;-;-;-;-;635;0;910
27.07.2021;10:00;11:00;-;265;-;-;-;-;625;0;910
27.07.2021;11:00;12:00;-;261;-;-;-;-;621;0;925
27.07.2021;12:00;13:00;-;263;-;-;-;-;622;0;926
27.07.2021;13:00;14:00;-;257;-;-;-;-;620;0;923
27.07.2021;14:00;15:00;-;255;-;-;-;-;619;0;922
27.07.2021;15:00;16:00;-;256;-;-;-;-;621;0;923
27.07.2021;16:00;17:00;-;256;-;-;-;-;618;0;924
27.07.2021;17:00;18:00;-;257;-;-;-;-;635;0;926
27.07.2021;18:00;19:00;-;256;-;-;-;-;632;0;927
27.07.2021;19:00;20:00;-;257;-;-;-;-;633;0;927
27.07.2021;20:00;21:00;-;256;-;-;-;-;634;0;932
27.07.2021;21:00;22:00;-;256;-;-;-;-;631;0;930
27.07.2021;22:00;23:00;-;257;-;-;-;-;635;0;931
27.07.2021;23:00;00:00;-;257;-;-;-;-;624;0;930
28.07.2021;00:00;01:00;-;262;-;-;-;-;626;0;913
28.07.2021;01:00;02:00;-;266;-;-;-;-;624;0;912
28.07.2021;02:00;03:00;-;265;-;-;-;-;619;0;910
28.07.2021;03:00;04:00;-;265;-;-;-;-;582;0;912
28.07.2021;04:00;05:00;-;265;-;-;-;-;627;0;913
28.07.2021;05:00;06:00;-;272;-;-;-;-;627;0;912
28.07.2021;06:00;07:00;-;272;-;-;-;-;627;0;895
28.07.2021;07:00;08:00;-;271;-;-;-;-;633;0;873
28.07.2021;08:00;09:00;-;272;-;-;-;-;633;0;869
28.07.2021;09:00;10:00;-;272;-;-;-;-;634;0;820
28.07.2021;10:00;11:00;-;272;-;-;-;-;631;0;761
28.07.2021;11:00;12:00;-;272;-;-;-;-;625;0;648
28.07.2021;12:00;13:00;-;272;-;-;-;-;621;0;695
28.07.2021;13:00;14:00;-;239;-;-;-;-;622;0;881
28.07.2021;14:00;15:00;-;180;-;-;-;-;622;0;905
28.07.2021;15:00;16:00;-;149;-;-;-;-;577;0;906
28.07.2021;16:00;17:00;-;152;-;-;-;-;501;0;907
28.07.2021;17:00;18:00;-;200;-;-;-;-;536;0;906
28.07.2021;18:00;19:00;-;242;-;-;-;-;618;0;926
28.07.2021;19:00;20:00;-;268;-;-;-;-;633;0;929
28.07.2021;20:00;21:00;-;268;-;-;-;-;635;0;930
28.07.2021;21:00;22:00;-;270;-;-;-;-;629;0;932
28.07.2021;22:00;23:00;-;248;-;-;-;-;593;0;933
28.07.2021;23:00;00:00;-;172;-;-;-;-;314;0;905
29.07.2021;00:00;01:00;-;101;-;-;-;-;0;0;635
29.07.2021;01:00;02:00;-;91;-;-;-;-;0;0;379
29.07.2021;02:00;03:00;-;90;-;-;-;-;0;0;378
29.07.2021;03:00;04:00;-;88;-;-;-;-;0;0;367
29.07.2021;04:00;05:00;-;88;-;-;-;-;0;0;475
29.07.2021;05:00;06:00;-;91;-;-;-;-;0;0;831
29.07.2021;06:00;07:00;-;101;-;-;-;-;0;0;920
29.07.2021;07:00;08:00;-;115;-;-;-;-;0;0;918
29.07.2021;08:00;09:00;-;97;-;-;-;-;0;0;878
29.07.2021;09:00;10:00;-;90;-;-;-;-;0;0;476
29.07.2021;10:00;11:00;-;90;-;-;-;-;0;0;363
29.07.2021;11:00;12:00;-;91;-;-;-;-;0;0;370
29.07.2021;12:00;13:00;-;89;-;-;-;-;0;0;368
29.07.2021;13:00;14:00;-;91;-;-;-;-;0;0;367
29.07.2021;14:00;15:00;-;90;-;-;-;-;0;0;334
29.07.2021;15:00;16:00;-;89;-;-;-;-;0;0;0
29.07.2021;16:00;17:00;-;90;-;-;-;-;0;0;0
29.07.2021;17:00;18:00;-;90;-;-;-;-;0;0;0
29.07.2021;18:00;19:00;-;91;-;-;-;-;0;0;0
29.07.2021;19:00;20:00;-;91;-;-;-;-;0;0;0
29.07.2021;20:00;21:00;-;91;-;-;-;-;0;0;0
29.07.2021;21:00;22:00;-;91;-;-;-;-;0;0;0
29.07.2021;22:00;23:00;-;93;-;-;-;-;0;0;0
29.07.2021;23:00;00:00;-;91;-;-;-;-;0;0;26
30.07.2021;00:00;01:00;-;91;-;-;-;-;0;0;420
30.07.2021;01:00;02:00;-;106;-;-;-;-;0;0;596
30.07.2021;02:00;03:00;-;94;-;-;-;-;0;0;875
30.07.2021;03:00;04:00;-;96;-;-;-;-;0;0;918
30.07.2021;04:00;05:00;-;98;-;-;-;-;0;0;915
30.07.2021;05:00;06:00;-;98;-;-;-;-;0;0;914
30.07.2021;06:00;07:00;-;99;-;-;-;-;0;0;916
30.07.2021;07:00;08:00;-;99;-;-;-;-;0;0;935
30.07.2021;08:00;09:00;-;99;-;-;-;-;0;0;934
30.07.2021;09:00;10:00;-;98;-;-;-;-;0;0;916
30.07.2021;10:00;11:00;-;98;-;-;-;-;0;0;891
30.07.2021;11:00;12:00;-;92;-;-;-;-;0;0;568
30.07.2021;12:00;13:00;-;92;-;-;-;-;0;0;367
30.07.2021;13:00;14:00;-;92;-;-;-;-;0;0;369
30.07.2021;14:00;15:00;-;90;-;-;-;-;0;0;369
30.07.2021;15:00;16:00;-;90;-;-;-;-;0;0;367
30.07.2021;16:00;17:00;-;90;-;-;-;-;0;0;515
30.07.2021;17:00;18:00;-;95;-;-;-;-;0;0;882
30.07.2021;18:00;19:00;-;98;-;-;-;-;0;0;913
30.07.2021;19:00;20:00;-;98;-;-;-;-;0;0;921
30.07.2021;20:00;21:00;-;98;-;-;-;-;0;0;925
30.07.2021;21:00;22:00;-;98;-;-;-;-;0;0;931
30.07.2021;22:00;23:00;-;98;-;-;-;-;0;0;933
30.07.2021;23:00;00:00;-;98;-;-;-;-;0;0;918
31.07.2021;00:00;01:00;-;98;-;-;-;-;0;0;919
31.07.2021;01:00;02:00;-;91;-;-;-;-;0;0;696
31.07.2021;02:00;03:00;-;90;-;-;-;-;0;0;378
31.07.2021;03:00;04:00;-;90;-;-;-;-;0;0;369
31.07.2021;04:00;05:00;-;90;-;-;-;-;0;0;368
31.07.2021;05:00;06:00;-;90;-;-;-;-;0;0;367
31.07.2021;06:00;07:00;-;90;-;-;-;-;0;0;371
31.07.2021;07:00;08:00;-;90;-;-;-;-;0;0;368
31.07.2021;08:00;09:00;-;90;-;-;-;-;0;0;369
31.07.2021;09:00;10:00;-;90;-;-;-;-;0;0;367
31.07.2021;10:00;11:00;-;90;-;-;-;-;0;0;367
31.07.2021;11:00;12:00;-;90;-;-;-;-;0;0;369
31.07.2021;12:00;13:00;-;90;-;-;-;-;0;0;370
31.07.2021;13:00;14:00;-;90;-;-;-;-;0;0;367
31.07.2021;14:00;15:00;-;90;-;-;-;-;0;0;371
31.07.2021;15:00;16:00;-;91;-;-;-;-;0;0;368
31.07.2021;16:00;17:00;-;90;-;-;-;-;0;0;369
31.07.2021;17:00;18:00;-;90;-;-;-;-;0;0;369
31.07.2021;18:00;19:00;-;90;-;-;-;-;0;0;484
31.07.2021;19:00;20:00;-;90;-;-;-;-;0;0;424
31.07.2021;20:00;21:00;-;106;-;-;-;-;0;0;622
31.07.2021;21:00;22:00;-;108;-;-;-;-;0;0;916
31.07.2021;22:00;23:00;-;108;-;-;-;-;0;0;923
31.07.2021;23:00;00:00;-;90;-;-;-;-;0;0;807
01.08.2021;00:00;01:00;-;90;-;-;-;-;0;0;727
01.08.2021;01:00;02:00;-;90;-;-;-;-;0;0;750
01.08.2021;02:00;03:00;-;90;-;-;-;-;0;0;795
01.08.2021;03:00;04:00;-;90;-;-;-;-;0;0;875
01.08.2021;04:00;05:00;-;90;-;-;-;-;0;0;876
01.08.2021;05:00;06:00;-;90;-;-;-;-;0;0;872
01.08.2021;06:00;07:00;-;90;-;-;-;-;0;0;866
01.08.2021;07:00;08:00;-;90;-;-;-;-;0;0;898
01.08.2021;08:00;09:00;-;90;-;-;-;-;0;0;919
01.08.2021;09:00;10:00;-;90;-;-;-;-;0;0;887
01.08.2021;10:00;11:00;-;91;-;-;-;-;0;0;526
01.08.2021;11:00;12:00;-;95;-;-;-;-;0;0;368
01.08.2021;12:00;13:00;-;90;-;-;-;-;0;0;372
01.08.2021;13:00;14:00;-;90;-;-;-;-;0;0;371
01.08.2021;14:00;15:00;-;90;-;-;-;-;0;0;368
01.08.2021;15:00;16:00;-;90;-;-;-;-;0;0;370
01.08.2021;16:00;17:00;-;90;-;-;-;-;0;0;371
01.08.2021;17:00;18:00;-;91;-;-;-;-;0;0;466
01.08.2021;18:00;19:00;-;109;-;-;-;-;0;0;812
01.08.2021;19:00;20:00;-;102;-;-;-;-;0;0;919
01.08.2021;20:00;21:00;-;109;-;-;-;-;0;0;916
01.08.2021;21:00;22:00;-;108;-;-;-;-;0;0;920
01.08.2021;22:00;23:00;-;108;-;-;-;-;0;0;920
01.08.2021;23:00;00:00;-;107;-;-;-;-;0;0;920
02.08.2021;00:00;01:00;-;90;-;-;-;-;0;0;918
02.08.2021;01:00;02:00;-;90;-;-;-;-;0;0;905
02.08.2021;02:00;03:00;-;89;-;-;-;-;0;0;630
02.08.2021;03:00;04:00;-;90;-;-;-;-;0;0;610
02.08.2021;04:00;05:00;-;90;-;-;-;-;55;0;806
02.08.2021;05:00;06:00;-;98;-;-;-;-;269;0;908
02.08.2021;06:00;07:00;-;109;-;-;-;-;344;0;923
02.08.2021;07:00;08:00;-;107;-;-;-;-;578;0;934
02.08.2021;08:00;09:00;-;109;-;-;-;-;612;0;934
02.08.2021;09:00;10:00;-;109;-;-;-;-;615;0;935
02.08.2021;10:00;11:00;-;109;-;-;-;-;615;0;936
02.08.2021;11:00;12:00;-;108;-;-;-;-;618;0;934
02.08.2021;12:00;13:00;-;114;-;-;-;-;616;0;932
02.08.2021;13:00;14:00;-;118;-;-;-;-;613;0;915
02.08.2021;14:00;15:00;-;118;-;-;-;-;617;0;912
02.08.2021;15:00;16:00;-;120;-;-;-;-;616;0;913
02.08.2021;16:00;17:00;-;123;-;-;-;-;618;0;913
02.08.2021;17:00;18:00;-;122;-;-;-;-;623;0;932
02.08.2021;18:00;19:00;-;122;-;-;-;-;623;0;936
02.08.2021;19:00;20:00;-;122;-;-;-;-;635;0;935
02.08.2021;20:00;21:00;-;119;-;-;-;-;629;0;933
02.08.2021;21:00;22:00;-;118;-;-;-;-;625;0;936
02.08.2021;22:00;23:00;-;116;-;-;-;-;616;0;938
02.08.2021;23:00;00:00;-;116;-;-;-;-;611;0;935
03.08.2021;00:00;01:00;-;116;-;-;-;-;611;0;919
03.08.2021;01:00;02:00;-;115;-;-;-;-;611;0;922
03.08.2021;02:00;03:00;-;115;-;-;-;-;615;0;922
03.08.2021;03:00;04:00;-;115;-;-;-;-;615;0;921
03.08.2021;04:00;05:00;-;115;-;-;-;-;614;0;930
03.08.2021;05:00;06:00;-;115;-;-;-;-;606;0;936
03.08.2021;06:00;07:00;-;114;-;-;-;-;616;0;920
03.08.2021;07:00;08:00;-;114;-;-;-;-;623;0;878
03.08.2021;08:00;09:00;-;116;-;-;-;-;630;0;871
03.08.2021;09:00;10:00;-;116;-;-;-;-;632;0;822
03.08.2021;10:00;11:00;-;115;-;-;-;-;629;0;753
03.08.2021;11:00;12:00;-;120;-;-;-;-;623;0;660
03.08.2021;12:00;13:00;-;121;-;-;-;-;612;0;709
03.08.2021;13:00;14:00;-;120;-;-;-;-;608;0;916
03.08.2021;14:00;15:00;-;120;-;-;-;-;606;0;934
03.08.2021;15:00;16:00;-;120;-;-;-;-;609;0;935
03.08.2021;16:00;17:00;-;120;-;-;-;-;607;0;934
03.08.2021;17:00;18:00;-;120;-;-;-;-;614;0;934
03.08.2021;18:00;19:00;-;120;-;-;-;-;616;0;930
03.08.2021;19:00;20:00;-;120;-;-;-;-;616;0;934
03.08.2021;20:00;21:00;-;120;-;-;-;-;615;0;929
03.08.2021;21:00;22:00;-;120;-;-;-;-;618;0;932
03.08.2021;22:00;23:00;-;120;-;-;-;-;618;0;933
03.08.2021;23:00;00:00;-;121;-;-;-;-;619;0;938
04.08.2021;00:00;01:00;-;119;-;-;-;-;618;0;938
04.08.2021;01:00;02:00;-;120;-;-;-;-;618;0;941
04.08.2021;02:00;03:00;-;120;-;-;-;-;619;0;925
04.08.2021;03:00;04:00;-;120;-;-;-;-;610;0;918
04.08.2021;04:00;05:00;-;120;-;-;-;-;609;0;939
04.08.2021;05:00;06:00;-;121;-;-;-;-;614;0;940
04.08.2021;06:00;07:00;-;120;-;-;-;-;614;0;938
04.08.2021;07:00;08:00;-;119;-;-;-;-;614;0;942
04.08.2021;08:00;09:00;-;121;-;-;-;-;601;0;940
04.08.2021;09:00;10:00;-;120;-;-;-;-;598;0;918
04.08.2021;10:00;11:00;-;120;-;-;-;-;598;0;919
04.08.2021;11:00;12:00;-;117;-;-;-;-;601;0;916
04.08.2021;12:00;13:00;-;113;-;-;-;-;600;0;905
04.08.2021;13:00;14:00;-;107;-;-;-;-;598;0;905
04.08.2021;14:00;15:00;-;94;-;-;-;-;598;0;904
04.08.2021;15:00;16:00;-;91;-;-;-;-;602;0;902
04.08.2021;16:00;17:00;-;103;-;-;-;-;618;0;906
04.08.2021;17:00;18:00;-;205;-;-;-;-;621;0;930
04.08.2021;18:00;19:00;-;259;-;-;-;-;618;0;933
04.08.2021;19:00;20:00;-;266;-;-;-;-;619;0;933
04.08.2021;20:00;21:00;-;267;-;-;-;-;621;0;932
04.08.2021;21:00;22:00;-;268;-;-;-;-;622;0;935
04.08.2021;22:00;23:00;-;266;-;-;-;-;620;0;936
04.08.2021;23:00;00:00;-;264;-;-;-;-;623;0;913
05.08.2021;00:00;01:00;-;264;-;-;-;-;624;0;900
05.08.2021;01:00;02:00;-;265;-;-;-;-;628;0;890
05.08.2021;02:00;03:00;-;264;-;-;-;-;627;0;892
05.08.2021;03:00;04:00;-;263;-;-;-;-;631;0;867
05.08.2021;04:00;05:00;-;264;-;-;-;-;629;0;887
05.08.2021;05:00;06:00;-;265;-;-;-;-;628;0;903
05.08.2021;06:00;07:00;-;266;-;-;-;-;636;0;904
05.08.2021;07:00;08:00;-;274;-;-;-;-;638;0;918
05.08.2021;08:00;09:00;-;275;-;-;-;-;639;0;934
05.08.2021;09:00;10:00;-;277;-;-;-;-;640;0;931
05.08.2021;10:00;11:00;-;276;-;-;-;-;633;0;931
05.08.2021;11:00;12:00;-;280;-;-;-;-;626;0;926
05.08.2021;12:00;13:00;-;279;-;-;-;-;616;0;929
05.08.2021;13:00;14:00;-;275;-;-;-;-;617;0;929
05.08.2021;14:00;15:00;-;274;-;-;-;-;606;0;929
05.08.2021;15:00;16:00;-;272;-;-;-;-;618;0;928
05.08.2021;16:00;17:00;-;265;-;-;-;-;621;0;928
05.08.2021;17:00;18:00;-;263;-;-;-;-;621;0;928
05.08.2021;18:00;19:00;-;258;-;-;-;-;621;0;928
05.08.2021;19:00;20:00;-;256;-;-;-;-;621;0;930
05.08.2021;20:00;21:00;-;256;-;-;-;-;622;0;929
05.08.2021;21:00;22:00;-;191;-;-;-;-;624;0;932
05.08.2021;22:00;23:00;-;97;-;-;-;-;607;0;931
05.08.2021;23:00;00:00;-;95;-;-;-;-;546;0;917
06.08.2021;00:00;01:00;-;95;-;-;-;-;550;0;913
06.08.2021;01:00;02:00;-;96;-;-;-;-;546;0;911
06.08.2021;02:00;03:00;-;95;-;-;-;-;545;0;914
06.08.2021;03:00;04:00;-;94;-;-;-;-;580;0;914
06.08.2021;04:00;05:00;-;95;-;-;-;-;627;0;911
06.08.2021;05:00;06:00;-;92;-;-;-;-;624;0;914
06.08.2021;06:00;07:00;-;91;-;-;-;-;623;0;927
06.08.2021;07:00;08:00;-;91;-;-;-;-;627;0;931
06.08.2021;08:00;09:00;-;90;-;-;-;-;628;0;930
06.08.2021;09:00;10:00;-;84;-;-;-;-;620;0;928
06.08.2021;10:00;11:00;-;84;-;-;-;-;614;0;909
06.08.2021;11:00;12:00;-;84;-;-;-;-;611;0;908
06.08.2021;12:00;13:00;-;84;-;-;-;-;585;0;909
06.08.2021;13:00;14:00;-;87;-;-;-;-;374;0;907
06.08.2021;14:00;15:00;-;88;-;-;-;-;275;0;907
06.08.2021;15:00;16:00;-;89;-;-;-;-;303;0;907
06.08.2021;16:00;17:00;-;93;-;-;-;-;411;0;905
06.08.2021;17:00;18:00;-;88;-;-;-;-;509;0;906
06.08.2021;18:00;19:00;-;89;-;-;-;-;611;0;908
06.08.2021;19:00;20:00;-;89;-;-;-;-;614;0;929
06.08.2021;20:00;21:00;-;89;-;-;-;-;610;0;924
06.08.2021;21:00;22:00;-;89;-;-;-;-;614;0;922
06.08.2021;22:00;23:00;-;90;-;-;-;-;613;0;912
